
[00:00:00.000 --> 00:00:02.120]  願我口中的言語
[00:24:12.000 --> 00:24:13.000]  成為一個趨勢
[00:24:13.000 --> 00:24:16.000]  人越來越講自己的利益
[00:24:16.000 --> 00:24:18.000]  自己的選擇
[00:24:18.000 --> 00:24:20.000]  注重小我
[00:24:20.000 --> 00:24:22.000]  忽視大我
[00:24:22.000 --> 00:24:24.000]  社會越來越走向
[00:24:24.000 --> 00:24:29.000]  私利和本位主義
[00:24:29.000 --> 00:24:33.000]  信仰也變成更加私人化
[00:24:33.000 --> 00:24:37.000]  出現個人的領受
[00:24:37.000 --> 00:24:40.000]  多於共同意象
[00:24:40.000 --> 00:24:45.000]  信仰的表現
[00:24:45.000 --> 00:24:48.000]  我們是迷惑
[00:24:48.000 --> 00:24:49.000]  我們是混亂
[00:24:49.000 --> 00:24:51.000]  我們是憂心
[00:24:51.000 --> 00:24:54.000]  甚至自己在不自覺中
[00:24:54.000 --> 00:24:57.000]  陷在這些爭鬥的聲音當中
[00:24:57.000 --> 00:24:59.000]  在不自覺中
[00:24:59.000 --> 00:25:02.000]  也陷在質疑當中
[00:25:02.000 --> 00:25:05.000]  將上帝的吩咐
[00:25:05.000 --> 00:25:08.000]  他的教導淡化了
[00:25:08.000 --> 00:25:10.000]  疑惑了
[00:25:10.000 --> 00:25:11.000]  所以今天
[00:25:11.000 --> 00:25:13.000]  當我們慶祝唐慶的時候
[00:25:13.000 --> 00:25:16.000]  我們要再問
[00:25:16.000 --> 00:25:19.000]  今天我們的教會所展示出來的
[00:25:19.000 --> 00:25:21.000]  所傳遞出來的
[00:25:21.000 --> 00:25:27.000]  是不是真正主耶穌基督那份曙光呢?
[00:25:27.000 --> 00:25:29.000]  我們會不會
[00:25:29.000 --> 00:25:31.000]  慢慢被社會
[00:25:31.000 --> 00:25:33.000]  我們每一天的生活
[00:25:33.000 --> 00:25:35.000]  蠶食了我們
[00:25:35.000 --> 00:25:38.000]  淡化了我們的信仰呢?
[00:25:38.000 --> 00:25:40.000]  耶穌勸勉
[00:25:40.000 --> 00:25:43.000]  昔日的門徒要警醒
[00:25:43.000 --> 00:25:44.000]  保羅勸勉
[00:25:44.000 --> 00:25:45.000]  昔日的信徒
[00:25:45.000 --> 00:25:49.000]  要堅固到底上帝的信實
[00:25:49.000 --> 00:25:52.000]  今天我們需要互相提點
[00:25:52.000 --> 00:25:54.000]  彼此的團結
[00:25:54.000 --> 00:25:56.000]  去警醒
[00:25:56.000 --> 00:25:58.000]  再以聖經的真道
[00:25:58.000 --> 00:26:01.000]  再去檢視自己的生命價值
[00:26:01.000 --> 00:26:04.000]  再去檢視教會我們前面
[00:26:04.000 --> 00:26:07.000]  我們怎樣去彰顯
[00:26:07.000 --> 00:26:13.000]  顯影耶穌基督的真光呢?
[00:26:13.000 --> 00:26:15.000]  我經常都很喜歡去問
[00:26:15.000 --> 00:26:17.000]  我們的教睦同工
[00:26:17.000 --> 00:26:20.000]  什麼是區會?
[00:26:20.000 --> 00:26:22.000]  我常常都說
[00:26:22.000 --> 00:26:24.000]  區會不是太子道191號
[00:26:24.000 --> 00:26:26.000]  區會不是我們幹事部
[00:26:26.000 --> 00:26:28.000]  萬聖紀念中心二十幾個職員
[00:26:28.000 --> 00:26:31.000]  區會是一個信仰群體
[00:26:31.000 --> 00:26:32.000]  今天
[00:26:32.000 --> 00:26:35.000]  梁法堂五十四週年的堂慶
[00:26:35.000 --> 00:26:39.000]  什麼是梁法堂呢?
[00:26:39.000 --> 00:26:45.000]  是觀塘月華街三十四號這座建築物
[00:26:45.000 --> 00:26:48.000]  究竟什麼是梁法堂呢?
[00:26:48.000 --> 00:26:49.000]  梁法堂
[00:26:49.000 --> 00:26:52.000]  是不是只有黃牧師、高牧師、林牧師呢?
[00:26:52.000 --> 00:26:56.000]  或者有幾個執事呢?
[00:26:56.000 --> 00:26:58.000]  原來梁法堂不是
[00:26:58.000 --> 00:27:02.000]  我們每一個在座當中的就是梁法堂人
[00:27:02.000 --> 00:27:04.000]  就是我們一起
[00:27:04.000 --> 00:27:06.000]  被上帝所呼召
[00:27:06.000 --> 00:27:12.000]  要做他見證人的信仰群體
[00:27:12.000 --> 00:27:14.000]  聖經提醒我們
[00:27:14.000 --> 00:27:19.000]  我們自己已經被那個真光、那個曙光
[00:27:19.000 --> 00:27:20.000]  是影照著
[00:27:20.000 --> 00:27:24.000]  使我們在黑暗、在我們罪惡的生命當中
[00:27:24.000 --> 00:27:27.000]  去得到拯救、得到改變
[00:27:27.000 --> 00:27:31.000]  上帝今天同樣是給予我們的教會
[00:27:31.000 --> 00:27:33.000]  給予我們每一個人
[00:27:33.000 --> 00:27:35.000]  是付足
[00:27:35.000 --> 00:27:37.000]  但是付足當中
[00:27:37.000 --> 00:27:39.000]  他不是叫我們去擁有
[00:27:39.000 --> 00:27:41.000]  自己去享受
[00:27:41.000 --> 00:27:43.000]  乃是要拿出來去服侍
[00:27:43.000 --> 00:27:46.000]  去做他的見證
[00:27:46.000 --> 00:27:48.000]  我們要警醒
[00:27:48.000 --> 00:27:53.000]  這個世代確實有很多東西是令我們人迷惑
[00:27:53.000 --> 00:27:57.000]  淡化了主耶穌基督的那個吩咐
[00:27:57.000 --> 00:27:59.000]  經文同樣提醒我們
[00:27:59.000 --> 00:28:02.000]  上帝是信神
[00:28:02.000 --> 00:28:04.000]  火是什麼呢?
[00:28:04.000 --> 00:28:07.000]  火是要依靠燃點著
[00:28:07.000 --> 00:28:09.000]  然後才能夠存在
[00:28:09.000 --> 00:28:11.000]  同樣你和我的存在
[00:28:11.000 --> 00:28:13.000]  量法堂的存在
[00:28:13.000 --> 00:28:15.000]  教會的存在
[00:28:15.000 --> 00:28:18.000]  乃是要使到周遭的人
[00:28:18.000 --> 00:28:23.000]  經驗經歷主耶穌那種的真光
[00:28:23.000 --> 00:28:27.000]  經驗經歷耶穌基督的拯救和安慰
[00:28:27.000 --> 00:28:30.000]  否則這個就不是
[00:28:30.000 --> 00:28:34.000]  我們被上主揀選照耀
[00:28:34.000 --> 00:28:36.000]  成就祂的目標
[00:28:36.000 --> 00:28:39.000]  願一切的榮耀都歸於我們的主上帝
