
[00:00:00.000 --> 00:00:02.640]  在全圖書裏面大家如果看這個結語
[00:13:56.840 --> 00:13:58.840]  就是在希列文裏面的
[00:13:58.840 --> 00:13:59.840]  第一個字母和最後一個字母
[00:13:59.840 --> 00:14:01.840]  就是說我是
[00:14:01.840 --> 00:14:03.840]  從頭到尾都是我
[00:14:03.840 --> 00:14:04.840]  所以呢
[00:14:04.840 --> 00:14:05.840]  神呢
[00:14:05.840 --> 00:14:06.840]  就是那個永恆的
[00:14:06.840 --> 00:14:08.840]  唯有祂才能夠滿足到我們
[00:14:08.840 --> 00:14:09.840]  如果你找個灶君
[00:14:09.840 --> 00:14:10.840]  滿足不到我們的
[00:14:10.840 --> 00:14:12.840]  他軟隨爽
[00:14:12.840 --> 00:14:13.840]  其實很差
[00:14:13.840 --> 00:14:14.840]  是放在地上的
[00:14:14.840 --> 00:14:15.840]  不是有些是放在頂的
[00:14:15.840 --> 00:14:16.840]  不是
[00:14:16.840 --> 00:14:17.840]  土地是放在地上的
[00:14:17.840 --> 00:14:18.840]  灶君通常放高一點
[00:14:18.840 --> 00:14:19.840]  我記得我以前家裏也有個灶君
[00:14:19.840 --> 00:14:20.840]  高一點的
[00:14:20.840 --> 00:14:23.840]  土地是放在地上的
[00:14:23.840 --> 00:14:24.840]  觀音
[00:14:24.840 --> 00:14:25.840]  那又怎樣呢
[00:14:25.840 --> 00:14:26.840]  觀音本來是男人來的
[00:14:26.840 --> 00:14:27.840]  知不知道
[00:14:27.840 --> 00:14:28.840]  觀音本來是男人來的
[00:14:28.840 --> 00:14:29.840]  是大力士來的
[00:14:29.840 --> 00:14:30.840]  開門的
[00:14:30.840 --> 00:14:31.840]  夠大力的
[00:14:31.840 --> 00:14:32.840]  那不知道怎麼搞的
[00:14:32.840 --> 00:14:35.840]  變了個女人出來
[00:14:35.840 --> 00:14:37.840]  釋迦牟尼是誰來的
[00:14:37.840 --> 00:14:38.840]  生出來的
[00:14:38.840 --> 00:14:40.840]  不過好像是生很久才生出來的
[00:14:40.840 --> 00:14:41.840]  我記得小時候
[00:14:41.840 --> 00:14:44.840]  都聽過我乾爹和尚說
[00:14:44.840 --> 00:14:47.840]  好像是腋下生出來的
[00:14:47.840 --> 00:14:49.840]  你信不信
[00:14:49.840 --> 00:14:50.840]  好
[00:14:50.840 --> 00:14:51.840]  你問一下
[00:14:51.840 --> 00:14:55.840]  總之不是正常的情況生出來的
[00:14:55.840 --> 00:14:57.840]  所以看到一件事就是
[00:14:57.840 --> 00:14:58.840]  我們的神告訴人聽是甚麼
[00:14:58.840 --> 00:14:59.840]  是
[00:14:59.840 --> 00:15:01.840]  我是那個從永遠到永遠的神
[00:15:01.840 --> 00:15:03.840]  我是那個永恆的神
[00:15:03.840 --> 00:15:04.840]  嘩
[00:15:04.840 --> 00:15:05.840]  這個才叫神
[00:15:05.840 --> 00:15:06.840]  是不是
[00:15:06.840 --> 00:15:07.840]  這個才叫最大的神
[00:15:07.840 --> 00:15:09.840]  最高的神
[00:15:09.840 --> 00:15:12.840]  這個才叫創造宇宙萬物的神
[00:15:12.840 --> 00:15:14.840]  所以我們的聖經教育裡面
[00:15:14.840 --> 00:15:15.840]  第一句就是甚麼
[00:15:15.840 --> 00:15:16.840]  開宗明年第一句
[00:15:16.840 --> 00:15:18.840]  起初神創造天地
[00:15:18.840 --> 00:15:21.840]  到這個楊枫第一章第一字是甚麼
[00:15:21.840 --> 00:15:22.840]  太初有道
[00:15:22.840 --> 00:15:23.840]  道與神同在
[00:15:23.840 --> 00:15:24.840]  道就是神
[00:15:24.840 --> 00:15:25.840]  道太初與神同在
[00:15:25.840 --> 00:15:26.840]  萬物都是藉著他做的
[00:15:26.840 --> 00:15:27.840]  凡被做的
[00:15:27.840 --> 00:15:28.840]  沒有一人不是
[00:15:28.840 --> 00:15:29.840]  藉著他做的
[00:15:29.840 --> 00:15:31.840]  這個他就是指耶穌基督
[00:15:31.840 --> 00:15:33.840]  為甚麼我們要信三位一體的神
[00:15:33.840 --> 00:15:34.840]  因為在創世紀就說
[00:15:34.840 --> 00:15:35.840]  神創造天地
[00:15:35.840 --> 00:15:37.840]  去到楊枫第一章第一字就說
[00:15:37.840 --> 00:15:38.840]  耶穌基督
[00:15:38.840 --> 00:15:39.840]  萬物都是藉著他做的
[00:15:39.840 --> 00:15:40.840]  凡被做的
[00:15:40.840 --> 00:15:41.840]  沒有一人不是
[00:15:41.840 --> 00:15:42.840]  藉著他做的
[00:15:42.840 --> 00:15:46.840]  相信看到這一句說話很厲害
[00:15:46.840 --> 00:15:50.840]  所以我們如果想真是開心快樂
[00:15:50.840 --> 00:15:51.840]  我告訴你很容易
[00:15:51.840 --> 00:15:52.840]  好像上次我和你們分享
[00:15:52.840 --> 00:15:53.840]  我講一個笑話
[00:15:53.840 --> 00:15:56.840]  我發覺我這個笑話講了四次
[00:15:56.840 --> 00:15:57.840]  在這裡講
[00:15:57.840 --> 00:15:58.840]  石門祖堂講
[00:15:58.840 --> 00:15:59.840]  石門五堂講
[00:15:59.840 --> 00:16:00.840]  在馬鞍山講
[00:16:00.840 --> 00:16:02.840]  我就和很多人講
[00:16:02.840 --> 00:16:04.840]  崇拜講了四次
[00:16:04.840 --> 00:16:06.840]  和很多人講了四次
[00:16:06.840 --> 00:16:07.840]  我可以告訴你
[00:16:07.840 --> 00:16:08.840]  這個笑話到現在來講
[00:16:08.840 --> 00:16:10.840]  是最好笑的那個
[00:16:10.840 --> 00:16:11.840]  是不是
[00:16:11.840 --> 00:16:12.840]  我講過其他笑話
[00:16:12.840 --> 00:16:13.840]  不是很work的
[00:16:13.840 --> 00:16:15.840]  小小笑聲
[00:16:15.840 --> 00:16:17.840]  我記得曾經聽過一個
[00:16:17.840 --> 00:16:21.840]  是外國人的那些叫甚麼笑像
[00:16:21.840 --> 00:16:23.840]  即是那些很厲害的那些
[00:16:23.840 --> 00:16:25.840]  好像不知道是不是Bob Hope
[00:16:25.840 --> 00:16:27.840]  那時候那個卜俠
[00:16:27.840 --> 00:16:28.840]  是不是
[00:16:28.840 --> 00:16:30.840]  他是會講笑的那些
[00:16:30.840 --> 00:16:32.840]  有一次他來香港
[00:16:32.840 --> 00:16:34.840]  人家訪問他幾十年前
[00:16:34.840 --> 00:16:36.840]  你還未出世的時候
[00:16:36.840 --> 00:16:39.840]  他就來這裡受訪問
[00:16:39.840 --> 00:16:41.840]  那些人問他
[00:16:41.840 --> 00:16:43.840]  你講笑話那麼厲害
[00:16:43.840 --> 00:16:46.840]  你現在聽我們中國人的笑話
[00:16:46.840 --> 00:16:48.840]  但他不懂得聽是不是
[00:16:48.840 --> 00:16:50.840]  他說不用懂得聽
[00:16:50.840 --> 00:16:51.840]  你看他多厲害
[00:16:51.840 --> 00:16:52.840]  這個真是一個專家就是專家
[00:16:52.840 --> 00:16:54.840]  他說我不用懂得聽的
[00:16:54.840 --> 00:16:56.840]  你講法文 德文 英文 日文 中文
[00:16:56.840 --> 00:16:58.840]  我都有辦法知道這個笑話好不好笑
[00:16:58.840 --> 00:16:59.840]  他說看兩樣東西
[00:16:59.840 --> 00:17:02.840]  第一 當然有人笑對不對
[00:17:02.840 --> 00:17:04.840]  你講一個笑話
[00:17:04.840 --> 00:17:05.840]  沒有人笑
[00:17:05.840 --> 00:17:07.840]  即是不是笑話對不對
[00:17:07.840 --> 00:17:08.840]  但第二樣東西
[00:17:08.840 --> 00:17:09.840]  第二樣東西這個卜俠
[00:17:09.840 --> 00:17:11.840]  他說看看講完之後
[00:17:11.840 --> 00:17:13.840]  多快有人笑
[00:17:13.840 --> 00:17:15.840]  明白嗎
[00:17:15.840 --> 00:17:17.840]  那個時間
[00:17:17.840 --> 00:17:18.840]  是那個一講完之後
[00:17:18.840 --> 00:17:19.840]  那些人都不用想
[00:17:19.840 --> 00:17:21.840]  馬上哈哈大笑那些
[00:17:21.840 --> 00:17:22.840]  這個就是好的笑話
[00:17:22.840 --> 00:17:23.840]  他厲害
[00:17:23.840 --> 00:17:24.840]  他不懂得聽中文
[00:17:24.840 --> 00:17:26.840]  他能夠知道這個笑話好不好笑
[00:17:26.840 --> 00:17:28.840]  看得人笑和多快有人笑
[00:17:28.840 --> 00:17:30.840]  所以我回來這裡的時候
[00:17:30.840 --> 00:17:32.840]  就是說原來神創造我們
[00:17:32.840 --> 00:17:34.840]  沒有東西能夠滿足到我們
[00:17:34.840 --> 00:17:35.840]  你想開心嗎
[00:17:35.840 --> 00:17:36.840]  你想快樂嗎
[00:17:36.840 --> 00:17:37.840]  是很容易的
[00:17:37.840 --> 00:17:39.840]  我一會兒就像上次那樣
[00:17:39.840 --> 00:17:41.840]  請你們吃披薩
[00:17:41.840 --> 00:17:42.840]  所有飲料我包了
[00:17:42.840 --> 00:17:43.840]  沒有人承認的
[00:17:43.840 --> 00:17:45.840]  結果就是這個Andrew
[00:17:45.840 --> 00:17:47.840]  Andrew我見到你就低著頭
[00:17:47.840 --> 00:17:48.840]  我說我們去飲茶
[00:17:48.840 --> 00:17:49.840]  他相信
[00:17:49.840 --> 00:17:50.840]  其實早就安排好了
[00:17:50.840 --> 00:17:51.840]  是不是
[00:17:51.840 --> 00:17:52.840]  早就安排了Sandy
[00:17:52.840 --> 00:17:53.840]  我 她 她爸爸
[00:17:53.840 --> 00:17:54.840]  還有不知道誰
[00:17:54.840 --> 00:17:55.840]  師母
[00:17:55.840 --> 00:17:56.840]  還有不知道什麼人
[00:17:56.840 --> 00:17:57.840]  還有一個姐妹一起
[00:17:57.840 --> 00:17:58.840]  一早就安排好了
[00:17:58.840 --> 00:17:59.840]  所以他說是啊
[00:17:59.840 --> 00:18:02.840]  所以我就和她去飲茶
[00:18:02.840 --> 00:18:03.840]  是真的
[00:18:03.840 --> 00:18:04.840]  是不是Andrew
[00:18:04.840 --> 00:18:05.840]  Right
[00:18:05.840 --> 00:18:06.840]  就是這樣
[00:18:06.840 --> 00:18:08.840]  但是我今天和你說
[00:18:08.840 --> 00:18:09.840]  我告訴你
[00:18:09.840 --> 00:18:11.840]  我昨晚和師母
[00:18:11.840 --> 00:18:12.840]  嘩
[00:18:12.840 --> 00:18:13.840]  去了一間
[00:18:13.840 --> 00:18:14.840]  厲害了
[00:18:14.840 --> 00:18:15.840]  我們在街邊
[00:18:15.840 --> 00:18:17.840]  在街邊
[00:18:17.840 --> 00:18:21.840]  那裡其實就在一個運動場道
[00:18:21.840 --> 00:18:23.840]  那裡就有一檔東西
[00:18:23.840 --> 00:18:25.840]  六年轉了五個老闆
[00:18:25.840 --> 00:18:26.840]  個個都是廚師
[00:18:26.840 --> 00:18:28.840]  是煮西餐的
[00:18:28.840 --> 00:18:31.840]  那裡只有不知道十張桌子
[00:18:31.840 --> 00:18:34.840]  所以那間東西是沒有門的
[00:18:34.840 --> 00:18:35.840]  地舖沒有門的
[00:18:35.840 --> 00:18:37.840]  師母和我在外面
[00:18:37.840 --> 00:18:38.840]  人家擺一張桌子在那裡
[00:18:38.840 --> 00:18:40.840]  兩個人坐在那裡
[00:18:40.840 --> 00:18:41.840]  旁邊有一張桌子
[00:18:41.840 --> 00:18:42.840]  有五六個人坐在那裡
[00:18:42.840 --> 00:18:43.840]  裡面只有一個廚師
[00:18:43.840 --> 00:18:44.840]  就是老闆
[00:18:44.840 --> 00:18:45.840]  就是那個師父
[00:18:45.840 --> 00:18:46.840]  吃什麼呢
[00:18:46.840 --> 00:18:47.840]  嘩 厲害
[00:18:47.840 --> 00:18:48.840]  Spareribs
[00:18:48.840 --> 00:18:50.840]  Baby Spareribs
[00:18:50.840 --> 00:18:51.840]  還有什麼呢
[00:18:51.840 --> 00:18:54.840]  還有我就愛了一個羊扒
[00:18:54.840 --> 00:18:55.840]  羊扒
[00:18:55.840 --> 00:18:57.840]  真是超級無敵
[00:18:57.840 --> 00:18:58.840]  九點鐘
[00:18:58.840 --> 00:18:59.840]  八點半那些人來
[00:18:59.840 --> 00:19:00.840]  有沒有位
[00:19:00.840 --> 00:19:01.840]  你看吧
[00:19:01.840 --> 00:19:03.840]  那個waitress很厲害
[00:19:03.840 --> 00:19:04.840]  你看吧
[00:19:04.840 --> 00:19:05.840]  你自己看吧
[00:19:05.840 --> 00:19:07.840]  嘩 這樣做waitress多厲害
[00:19:07.840 --> 00:19:09.840]  後來我跟她聊天
[00:19:09.840 --> 00:19:10.840]  溝通
[00:19:10.840 --> 00:19:11.840]  我知道為什麼
[00:19:11.840 --> 00:19:12.840]  說一點我們給你聽聽
[00:19:12.840 --> 00:19:14.840]  我跟師母說
[00:19:14.840 --> 00:19:16.840]  這個waitress不是很厲害嗎
[00:19:16.840 --> 00:19:17.840]  說話這樣
[00:19:17.840 --> 00:19:19.840]  拔雷鎚的
[00:19:19.840 --> 00:19:20.840]  就是問她
[00:19:20.840 --> 00:19:21.840]  人家說有沒有位
[00:19:21.840 --> 00:19:22.840]  你看吧
[00:19:22.840 --> 00:19:24.840]  我回頭說
[00:19:24.840 --> 00:19:25.840]  原來沒有位
[00:19:25.840 --> 00:19:27.840]  我們九點鐘收到
[00:19:27.840 --> 00:19:29.840]  嘩 多厲害
[00:19:29.840 --> 00:19:30.840]  多厲害
[00:19:30.840 --> 00:19:32.840]  好了 多少錢
[00:19:32.840 --> 00:19:33.840]  我們兩個人
[00:19:33.840 --> 00:19:34.840]  加起來吃一個
[00:19:34.840 --> 00:19:35.840]  我吃羊扒
[00:19:35.840 --> 00:19:37.840]  師母就吃Spareribs
[00:19:37.840 --> 00:19:38.840]  有個湯
[00:19:38.840 --> 00:19:40.840]  有個沙拉
[00:19:40.840 --> 00:19:41.840]  還有加十元
[00:19:41.840 --> 00:19:42.840]  有個甜品
[00:19:42.840 --> 00:19:47.840]  有個巧克力咖啡蛋糕
[00:19:47.840 --> 00:19:48.840]  還有什麼呢
[00:19:48.840 --> 00:19:50.840]  還有一杯超級無敵
[00:19:50.840 --> 00:19:53.840]  即磨 靚咖啡
[00:19:53.840 --> 00:19:55.840]  全部加起來
[00:19:55.840 --> 00:19:58.840]  二百六十八元
[00:19:58.840 --> 00:19:59.840]  便宜
[00:19:59.840 --> 00:20:00.840]  不是很貴
[00:20:00.840 --> 00:20:01.840]  是不是
[00:20:01.840 --> 00:20:02.840]  如果你真的去
[00:20:02.840 --> 00:20:03.840]  譬如大埔
[00:20:03.840 --> 00:20:04.840]  Lucas
[00:20:04.840 --> 00:20:05.840]  或者一些
[00:20:05.840 --> 00:20:06.840]  Ruby Tuesday那些
[00:20:06.840 --> 00:20:07.840]  我肯定你不可以
[00:20:07.840 --> 00:20:08.840]  這個價錢找數
[00:20:08.840 --> 00:20:09.840]  對不對
[00:20:09.840 --> 00:20:10.840]  還有她不收貼士
[00:20:10.840 --> 00:20:11.840]  怎麼收
[00:20:11.840 --> 00:20:12.840]  人家站在街上
[00:20:12.840 --> 00:20:13.840]  不是站在街上
[00:20:13.840 --> 00:20:14.840]  人家坐在街上
[00:20:14.840 --> 00:20:15.840]  怎麼收貼士
[00:20:15.840 --> 00:20:16.840]  現在的waitress
[00:20:16.840 --> 00:20:17.840]  是這樣的
[00:20:17.840 --> 00:20:19.840]  這麼積極的態度
[00:20:19.840 --> 00:20:21.840]  裡面還沒有洗手間
[00:20:21.840 --> 00:20:23.840]  你明白那些什麼舖頭
[00:20:23.840 --> 00:20:27.840]  我們真的只是去吃她的東西
[00:20:27.840 --> 00:20:28.840]  如果我告訴大家
[00:20:28.840 --> 00:20:31.840]  今晚我們全部去那裡吃
[00:20:31.840 --> 00:20:32.840]  牧師給錢
[00:20:32.840 --> 00:20:33.840]  你們會怎樣
[00:20:33.840 --> 00:20:37.840]  馬上開心
[00:20:37.840 --> 00:20:38.840]  我還說
[00:20:38.840 --> 00:20:40.840]  我打算給三百元
[00:20:40.840 --> 00:20:41.840]  她不用走
[00:20:41.840 --> 00:20:42.840]  師傅說
[00:20:42.840 --> 00:20:44.840]  你應該嚇怕人家
[00:20:44.840 --> 00:20:45.840]  給這麼多貼士
[00:20:45.840 --> 00:20:46.840]  十元夠了
[00:20:46.840 --> 00:20:48.840]  因為那些攤檔
[00:20:48.840 --> 00:20:50.840]  通常人家未必給貼士
[00:20:50.840 --> 00:20:51.840]  十二元
[00:20:51.840 --> 00:20:53.840]  我講多一點給你們聽
[00:20:53.840 --> 00:20:54.840]  她講了之後
[00:20:54.840 --> 00:20:55.840]  嚇我一跳
[00:20:55.840 --> 00:20:57.840]  我剛才沒有坐在那裡
[00:20:57.840 --> 00:20:58.840]  她走過來跟我說
[00:20:58.840 --> 00:20:59.840]  她說
[00:20:59.840 --> 00:21:01.840]  我金魚缸
[00:21:01.840 --> 00:21:02.840]  金魚缸代表什麼
[00:21:02.840 --> 00:21:03.840]  知不知道
[00:21:03.840 --> 00:21:04.840]  一定錯
[00:21:04.840 --> 00:21:05.840]  你們
[00:21:05.840 --> 00:21:06.840]  金魚缸代表什麼
[00:21:06.840 --> 00:21:09.840]  誰說的
[00:21:09.840 --> 00:21:14.840]  她說這個就是有見地見色的人
[00:21:14.840 --> 00:21:15.840]  大家知不知道
[00:21:15.840 --> 00:21:17.840]  原來金魚缸是黃色價目
[00:21:17.840 --> 00:21:18.840]  有誰知道的舉手
[00:21:18.840 --> 00:21:19.840]  除了May
[00:21:20.840 --> 00:21:22.840]  居然有人知道
[00:21:22.840 --> 00:21:24.840]  我真的不知道
[00:21:24.840 --> 00:21:25.840]  通常對我來說
[00:21:25.840 --> 00:21:28.840]  香港說金魚缸是什麼
[00:21:28.840 --> 00:21:30.840]  是那些股票
[00:21:30.840 --> 00:21:31.840]  那些叫金魚缸對不對
[00:21:31.840 --> 00:21:33.840]  是不是我的年代不對
[00:21:33.840 --> 00:21:36.840]  金魚缸是不是比較上
[00:21:36.840 --> 00:21:38.840]  通常我們會想是那些
[00:21:38.840 --> 00:21:40.840]  什麼股票
[00:21:40.840 --> 00:21:41.840]  是不是叫金魚缸
[00:21:41.840 --> 00:21:42.840]  對不對
[00:21:42.840 --> 00:21:43.840]  說對沒人反應
[00:21:43.840 --> 00:21:45.840]  對嗎
[00:21:45.840 --> 00:21:46.840]  但我不
[00:21:46.840 --> 00:21:47.840]  她說
[00:21:47.840 --> 00:21:48.840]  有沒有金魚缸
[00:21:48.840 --> 00:21:50.840]  你看一看
[00:21:50.840 --> 00:21:52.840]  金魚缸是賣股票
[00:21:52.840 --> 00:21:53.840]  怎麼揀見
[00:21:53.840 --> 00:21:55.840]  你不要說什麼
[00:21:55.840 --> 00:21:57.840]  這是我太太
[00:21:57.840 --> 00:22:00.840]  那些女孩在揀
[00:22:00.840 --> 00:22:01.840]  原來真的是黃色價目
[00:22:01.840 --> 00:22:02.840]  我從來都沒聽過
[00:22:02.840 --> 00:22:03.840]  我知道在外國
[00:22:03.840 --> 00:22:04.840]  不知道是不是
[00:22:04.840 --> 00:22:06.840]  那些什麼地方
[00:22:06.840 --> 00:22:07.840]  麥丹
[00:22:07.840 --> 00:22:08.840]  不是麥丹
[00:22:08.840 --> 00:22:09.840]  是丹麥
[00:22:09.840 --> 00:22:10.840]  我就看電視說
[00:22:10.840 --> 00:22:11.840]  有那些櫥窗
[00:22:11.840 --> 00:22:13.840]  有些女孩站在那裡
[00:22:13.840 --> 00:22:14.840]  是真人
[00:22:14.840 --> 00:22:15.840]  知不知道去揀
[00:22:15.840 --> 00:22:16.840]  那些色情的
[00:22:16.840 --> 00:22:17.840]  是不是
[00:22:17.840 --> 00:22:18.840]  這個我沒說錯
[00:22:18.840 --> 00:22:19.840]  是丹麥
[00:22:19.840 --> 00:22:20.840]  但我不知道
[00:22:20.840 --> 00:22:22.840]  金魚缸是黃色價目
[00:22:22.840 --> 00:22:24.840]  那我表露身份
[00:22:24.840 --> 00:22:25.840]  我說
[00:22:25.840 --> 00:22:26.840]  嗯
[00:22:26.840 --> 00:22:27.840]  我說
[00:22:27.840 --> 00:22:28.840]  我是牧師
[00:22:28.840 --> 00:22:30.840]  我也是第一次聽
[00:22:30.840 --> 00:22:32.840]  厲不厲害
[00:22:32.840 --> 00:22:34.840]  我幾時都表露身份
[00:22:34.840 --> 00:22:35.840]  你跟我說第二句話
[00:22:35.840 --> 00:22:37.840]  我可以說我是牧師
[00:22:37.840 --> 00:22:38.840]  你講任何一句話
[00:22:38.840 --> 00:22:39.840]  我都可以
[00:22:39.840 --> 00:22:41.840]  飲不飲廿四味
[00:22:41.840 --> 00:22:42.840]  雖然我是牧師
[00:22:42.840 --> 00:22:44.840]  我一樣都要飲廿四味
[00:22:44.840 --> 00:22:45.840]  我除了祈禱之外
[00:22:45.840 --> 00:22:46.840]  可以嗎
[00:22:46.840 --> 00:22:47.840]  是可以的
[00:22:47.840 --> 00:22:48.840]  對不對
[00:22:48.840 --> 00:22:49.840]  OK
[00:22:49.840 --> 00:22:50.840]  我說
[00:22:50.840 --> 00:22:51.840]  他說
[00:22:51.840 --> 00:22:52.840]  牧師
[00:22:52.840 --> 00:22:53.840]  不好意思
[00:22:53.840 --> 00:22:54.840]  不好意思
[00:22:54.840 --> 00:22:55.840]  我說不要緊
[00:22:55.840 --> 00:22:58.840]  然後他說
[00:22:58.840 --> 00:23:00.840]  我看你的態度
[00:23:00.840 --> 00:23:01.840]  看你講話
[00:23:01.840 --> 00:23:04.840]  你都好像有去教會
[00:23:04.840 --> 00:23:06.840]  我不說他是基督徒
[00:23:06.840 --> 00:23:07.840]  這樣跟我說金魚缸
[00:23:07.840 --> 00:23:08.840]  是不是
[00:23:08.840 --> 00:23:10.840]  你都好像有些背景
[00:23:10.840 --> 00:23:11.840]  我通常說有背景的
[00:23:11.840 --> 00:23:13.840]  即是你去過教會
[00:23:13.840 --> 00:23:14.840]  他說
[00:23:14.840 --> 00:23:16.840]  都曾經去過的
[00:23:16.840 --> 00:23:17.840]  然後他說
[00:23:17.840 --> 00:23:20.840]  其實我由一年班讀到畢業
[00:23:20.840 --> 00:23:21.840]  是一間
[00:23:21.840 --> 00:23:22.840]  哪裡哪裡
[00:23:22.840 --> 00:23:23.840]  不知道講了名字給我聽
[00:23:23.840 --> 00:23:24.840]  有個心字
[00:23:24.840 --> 00:23:25.840]  不是姓心
[00:23:25.840 --> 00:23:26.840]  不知道什麼心
[00:23:26.840 --> 00:23:27.840]  什麼的
[00:23:27.840 --> 00:23:30.840]  天主教學校的
[00:23:30.840 --> 00:23:33.840]  然後大家再聊天
[00:23:33.840 --> 00:23:34.840]  他就說
[00:23:34.840 --> 00:23:35.840]  牧師
[00:23:35.840 --> 00:23:36.840]  其實
[00:23:36.840 --> 00:23:38.840]  我是街童
[00:23:38.840 --> 00:23:41.840]  我在秀茂坪那裡長大的
[00:23:42.840 --> 00:23:45.840]  我開始明白為什麼他會這樣說話
[00:23:45.840 --> 00:23:46.840]  這樣就
[00:23:46.840 --> 00:23:47.840]  完全不同了
[00:23:47.840 --> 00:23:50.840]  態度立刻收斂了很多
[00:23:50.840 --> 00:23:52.840]  為什麼我講這些
[00:23:52.840 --> 00:23:54.840]  我記得
[00:23:54.840 --> 00:23:55.840]  我剛才就是想說
[00:23:55.840 --> 00:23:56.840]  想開心很容易的
[00:23:56.840 --> 00:23:57.840]  Michael你沒事
[00:23:57.840 --> 00:23:59.840]  我還想去你家裡
[00:23:59.840 --> 00:24:01.840]  上一次你請我去你家裡吃完東西
[00:24:01.840 --> 00:24:02.840]  到現在很久了
[00:24:02.840 --> 00:24:03.840]  是不是
[00:24:03.840 --> 00:24:04.840]  或者你們定時聚會
[00:24:04.840 --> 00:24:05.840]  在家裡吃飯
[00:24:05.840 --> 00:24:06.840]  是不是
[00:24:06.840 --> 00:24:07.840]  有沒有
[00:24:07.840 --> 00:24:08.840]  說有
[00:24:08.840 --> 00:24:11.840]  Michael主要很厲害
[00:24:11.840 --> 00:24:12.840]  很厲害
[00:24:12.840 --> 00:24:15.840]  雖然開心很容易
[00:24:15.840 --> 00:24:17.840]  但是這不是我們要找的東西
[00:24:17.840 --> 00:24:18.840]  是不是
[00:24:18.840 --> 00:24:19.840]  是不是
[00:24:19.840 --> 00:24:21.840]  有多少人家裡有包心刺肚
[00:24:21.840 --> 00:24:24.840]  你知不知道一個綠頭包多少錢一隻
[00:24:24.840 --> 00:24:26.840]  我昨天看報紙
[00:24:26.840 --> 00:24:27.840]  因為有些人
[00:24:27.840 --> 00:24:29.840]  在街邊擺個檔賣鮑魚
[00:24:29.840 --> 00:24:30.840]  有沒有看到報紙
[00:24:30.840 --> 00:24:32.840]  有些人看到
[00:24:32.840 --> 00:24:34.840]  很多時候我問沒有人看到
[00:24:34.840 --> 00:24:35.840]  不知道為什麼
[00:24:35.840 --> 00:24:36.840]  賣鮑魚
[00:24:36.840 --> 00:24:39.840]  然後是多少錢一斤
[00:24:39.840 --> 00:24:41.840]  誰知道買的時候是多少錢一兩
[00:24:41.840 --> 00:24:43.840]  你不買就罵你
[00:24:43.840 --> 00:24:46.840]  結果吃完最後叫警察來擺平
[00:24:46.840 --> 00:24:47.840]  這次
[00:24:47.840 --> 00:24:48.840]  不知道找個什麼
[00:24:48.840 --> 00:24:49.840]  很真正吃鮑魚的人
[00:24:49.840 --> 00:24:50.840]  他說什麼
[00:24:50.840 --> 00:24:51.840]  綠頭包
[00:24:51.840 --> 00:24:53.840]  一隻都要六千至一萬元
[00:24:53.840 --> 00:24:56.840]  原來這麼便宜
[00:24:56.840 --> 00:25:00.840]  我本來很喜歡說反話的
[00:25:00.840 --> 00:25:02.840]  所以
[00:25:02.840 --> 00:25:03.840]  有些人家裡
[00:25:03.840 --> 00:25:05.840]  每餐都吃得起鮑魚
[00:25:05.840 --> 00:25:06.840]  你估估開不開心
[00:25:06.840 --> 00:25:08.840]  你估估開不開心
[00:25:08.840 --> 00:25:09.840]  我告訴你
[00:25:09.840 --> 00:25:11.840]  你估估有沒有人
[00:25:11.840 --> 00:25:13.840]  每餐都吃得起鮑魚
[00:25:13.840 --> 00:25:14.840]  你說有沒有
[00:25:14.840 --> 00:25:16.840]  是有的對不對
[00:25:16.840 --> 00:25:18.840]  那些幾百億富豪
[00:25:18.840 --> 00:25:19.840]  幾千億富豪
[00:25:19.840 --> 00:25:21.840]  每餐吃了十萬八萬
[00:25:21.840 --> 00:25:23.840]  算得了什麼
[00:25:23.840 --> 00:25:24.840]  你說算得了什麼
[00:25:24.840 --> 00:25:25.840]  是不是
[00:25:25.840 --> 00:25:26.840]  是不是算得了什麼
[00:25:26.840 --> 00:25:27.840]  牧師不是說什麼
[00:25:27.840 --> 00:25:28.840]  不是說我是人家
[00:25:28.840 --> 00:25:29.840]  是算得了什麼
[00:25:29.840 --> 00:25:31.840]  但是假如
[00:25:31.840 --> 00:25:32.840]  他如果要找女兒
[00:25:32.840 --> 00:25:34.840]  他打電話去
[00:25:34.840 --> 00:25:35.840]  女兒
[00:25:35.840 --> 00:25:37.840]  我可不可以來找你
[00:25:37.840 --> 00:25:38.840]  我先有空
[00:25:38.840 --> 00:25:39.840]  現在沒空
[00:25:39.840 --> 00:25:41.840]  你估估他開不開心
[00:25:41.840 --> 00:25:43.840]  我想見一下
[00:25:43.840 --> 00:25:44.840]  我的孫女
[00:25:44.840 --> 00:25:45.840]  我沒有影射任何人
[00:25:45.840 --> 00:25:46.840]  我作嘢
[00:25:46.840 --> 00:25:47.840]  我可以作嘢
[00:25:47.840 --> 00:25:49.840]  我想見一下孫女
[00:25:49.840 --> 00:25:50.840]  我很掛念她
[00:25:50.840 --> 00:25:51.840]  已經好像
[00:25:51.840 --> 00:25:53.840]  一年多沒見
[00:25:53.840 --> 00:25:55.840]  我都告訴你
[00:25:55.840 --> 00:25:56.840]  我先有空
[00:25:56.840 --> 00:25:57.840]  現在很沒空
[00:25:57.840 --> 00:25:59.840]  你不知道我看著大便嗎
