
[00:00:00.000 --> 00:00:07.000]  地中姐妹早,很高興再次能夠來到大家中間來服侍。
[00:26:13.000 --> 00:26:19.000]  他的信心鍛煉得好像比鏡子更寶貴。
[00:26:19.000 --> 00:26:25.000]  雖然現在他還是站不起來,我認識他的時候他還是坐輪椅的。
[00:26:25.000 --> 00:26:32.000]  有時候他可能靠一些東西站起來一段短時間,然後又要坐下來。
[00:26:32.000 --> 00:26:38.000]  但是他對神很有信心,他覺得雖然他經過了這些困難,
[00:26:38.000 --> 00:26:44.000]  他知道神一直都在他旁邊帶領他經過。
[00:26:44.000 --> 00:26:50.000]  他知道他現在遇到困難,但將來神會給他獎賞的。
[00:26:50.000 --> 00:26:56.000]  所以他今天很努力地找不同的機會到不同的教會去傳福音,
[00:26:56.000 --> 00:27:02.000]  分享他的見證,告訴別人雖然他經過了這樣的大的痛苦,
[00:27:02.000 --> 00:27:07.000]  但是他知道神仍然在愛他,他經驗了神的幫助,
[00:27:07.000 --> 00:27:14.000]  他鼓勵人也去信耶穌,去依靠耶穌面對人生的困難。
[00:27:14.000 --> 00:27:17.000]  他很清楚他人生有困難是有目的的,
[00:27:17.000 --> 00:27:24.000]  現在他有困難,將來他會在神裡面得到獎賞。
[00:27:24.000 --> 00:27:28.000]  在彼得前書裡面,其實不斷提醒我們,
[00:27:28.000 --> 00:27:35.000]  我們的信心經過鍛煉以後,神會給我們獎勵。
[00:27:35.000 --> 00:27:40.000]  整個彼得前書裡面,也以耶穌基督為我們的榜樣。
[00:27:40.000 --> 00:27:44.000]  耶穌基督也是經過很大的困難,
[00:27:44.000 --> 00:27:48.000]  熟悉一下下面的困難,但是耶穌基督經過這些困難以後,
[00:27:48.000 --> 00:27:54.000]  最終神給他升為至高的榮耀。
[00:27:54.000 --> 00:27:58.000]  彼得透過整卷彼得前書,也是提醒我們,
[00:27:58.000 --> 00:28:05.000]  我們今天面對一些困難是短暫的,可能有一些不舒服的事情,
[00:28:05.000 --> 00:28:10.000]  但是這個是神的計劃,我們經過了這些困難以後,
[00:28:10.000 --> 00:28:19.000]  神會給我們獎勵,給我們榮耀,好像耶穌基督所承受的榮耀一樣。
[00:28:19.000 --> 00:28:25.000]  求神幫助我們,今天我們會遇到苦難,這個是必然的。
[00:28:25.000 --> 00:28:31.000]  但我們要用信心的眼睛,看見不單單現在我們有困難,
[00:28:31.000 --> 00:28:39.000]  我們要看見將來一個盼望,原來神給我們很豐富的產業準備好。
[00:28:39.000 --> 00:28:44.000]  而且我們今天困難是鍛鍊我們的信心,
[00:28:44.000 --> 00:28:54.000]  讓我們信心好像金桔一樣寶貴,將來得到神豐富的獎賞。
[00:28:54.000 --> 00:28:58.000]  最後我想問弟兄姊妹一個事情,
[00:28:58.000 --> 00:29:04.000]  你喜不喜歡在一些主題公園裡面去玩機動遊戲的?
[00:29:04.000 --> 00:29:12.000]  不喜歡,有沒有人喜歡的?完全原來都是跟我一樣,都是不喜歡的。
[00:29:12.000 --> 00:29:15.000]  我也不很怕那些機動遊戲,
[00:29:15.000 --> 00:29:18.000]  不過我觀察了一些很有趣的事情,
[00:29:18.000 --> 00:29:24.000]  機動遊戲的那些一個試劑是有一個基本簡單的試劑,
[00:29:24.000 --> 00:29:26.000]  你知道那個試劑是怎麼樣的嗎?
[00:29:26.000 --> 00:29:33.000]  那個試劑其實很簡單,就是說一開始的時候可以慢慢上去,
[00:29:33.000 --> 00:29:37.000]  沒有什麼的,很平安的,慢慢上去。
[00:29:37.000 --> 00:29:42.000]  突然間在最高的地方,突然間就掉下去了,
[00:29:42.000 --> 00:29:46.000]  那大家反應是怎樣?尖叫啊!
[00:29:46.000 --> 00:29:51.000]  那個時候當然公園就可以拍照了,
[00:29:51.000 --> 00:29:56.000]  掉下去以後,然後你就又平靜了,
[00:29:56.000 --> 00:30:01.000]  要慢慢爬上去,慢慢爬上去,又平靜一段時間。
[00:30:01.000 --> 00:30:04.000]  然後到了高點的時候又怎麼樣?
[00:30:04.000 --> 00:30:08.000]  突然間又掉下去,哇!你又尖叫了。
[00:30:08.000 --> 00:30:13.000]  那過了幾輪以後,這個遊戲就玩了。
[00:30:13.000 --> 00:30:17.000]  那些人又要去排隊,又排隊玩第二次。
[00:30:17.000 --> 00:30:23.000]  但是那些喜歡玩的人,玩得很開心。
[00:30:23.000 --> 00:30:29.000]  其實你覺得我們的基督徒人生,有一些也有很相似的地方,
[00:30:29.000 --> 00:30:32.000]  好像這個機動遊戲一樣。
[00:30:32.000 --> 00:30:37.000]  這個試劑本身就是我們有一些困難,
[00:30:37.000 --> 00:30:39.000]  試劑本身我們有困難。
[00:30:39.000 --> 00:30:43.000]  我們基督徒人生有一些平順的時間,
[00:30:43.000 --> 00:30:48.000]  但一定有一些時間會有各種顏色的困難。
[00:30:48.000 --> 00:30:53.000]  但是你玩一個機動遊戲的時候,你知道你是安全的,
[00:30:53.000 --> 00:31:02.000]  因為那個試劑會保證你安全經過,你最後是很開心的。
[00:31:02.000 --> 00:31:06.000]  耶穌基督給我們人生的安排,
[00:31:06.000 --> 00:31:12.000]  我們也可以安心知道,神由頭到尾是保守我們經過。
[00:31:12.000 --> 00:31:15.000]  可能有一些時候我們會掉下去,
[00:31:15.000 --> 00:31:19.000]  可能有一些時候我們甚至會尖叫一下,
[00:31:19.000 --> 00:31:25.000]  有一些痛苦一下,但是最終我們知道神會有安全帶領我們。
[00:31:25.000 --> 00:31:29.000]  所以基督教經文告訴我們,我們在痛苦裡面,
[00:31:29.000 --> 00:31:33.000]  我們可以有盼望,看見將來的獎賞,
[00:31:33.000 --> 00:31:38.000]  我們可以以一個喜樂的心來面對經驗的困難。
[00:31:38.000 --> 00:31:43.000]  求神幫助我們,我們一同要一個禱告。
[00:31:43.000 --> 00:31:50.000]  親愛的天父,我不知道我們中間的弟兄姊妹或是朋友們,
[00:31:50.000 --> 00:31:55.000]  現在遇到什麼樣的困難。
[00:31:55.000 --> 00:31:59.000]  但天父我們知道我們人,尤其基督徒,
[00:31:59.000 --> 00:32:03.000]  我們面對困難是在你的計劃中間,
[00:32:03.000 --> 00:32:06.000]  我們必然遇到不同的困難。
[00:32:06.000 --> 00:32:14.000]  但我們更要知道主你的計劃是你已經有能力保守我們經過。
[00:32:14.000 --> 00:32:20.000]  你有最好的計劃,最終你會給我們永遠的積業,
[00:32:20.000 --> 00:32:25.000]  你會給我們永遠的獎賞、榮耀。
[00:32:25.000 --> 00:32:30.000]  求神幫助我們,靠著主你自己,靠著對你的信心,
[00:32:30.000 --> 00:32:36.000]  我們今天可以以喜樂的心面對今天短暫的困難。
[00:32:36.000 --> 00:32:38.000]  這個是很不容易。
[00:32:38.000 --> 00:32:43.000]  但求天父你帶領我們,經過我們每個人的困難。
[00:32:43.000 --> 00:32:46.000]  我們禱告奉耶穌基督的名字求。
[00:32:46.000 --> 00:32:47.000]  阿們。
