
[00:00:00.000 --> 00:00:07.420]  詩篇裏有很多首歌充滿了奇妙的因典
[00:22:04.760 --> 00:22:07.760]  送貨搞錯了
[00:22:07.760 --> 00:22:11.760]  剩下一大堆麵包剩下來
[00:22:11.760 --> 00:22:12.760]  於是老闆說
[00:22:12.760 --> 00:22:16.760]  送去慕迪先生的孤兒院
[00:22:16.760 --> 00:22:21.760]  於是那輛車就將很多麵包送來
[00:22:21.760 --> 00:22:25.760]  神的預備是最及時的
[00:22:25.760 --> 00:22:27.760]  當你稱讚他的時候
[00:22:27.760 --> 00:22:30.760]  神就聽我們的禱告
[00:22:30.760 --> 00:22:32.760]  因為你開始讚美
[00:22:32.760 --> 00:22:35.760]  即是說神要成就這件事
[00:22:35.760 --> 00:22:38.760]  各位你的信心有沒有這麼大呢?
[00:22:38.760 --> 00:22:41.760]  有沒有像慕迪先生那樣
[00:22:41.760 --> 00:22:42.760]  你求求求
[00:22:42.760 --> 00:22:43.760]  求到一段時間
[00:22:43.760 --> 00:22:45.760]  你就知道神已經聽了
[00:22:45.760 --> 00:22:48.760]  於是你化為讚美
[00:22:48.760 --> 00:22:53.760]  我們教會在1985年的時候
[00:22:53.760 --> 00:22:56.760]  拆了我們的舊禮拜堂
[00:22:56.760 --> 00:22:58.760]  在原址重建
[00:22:58.760 --> 00:23:02.760]  本來我們以為很快可以建好
[00:23:02.760 --> 00:23:06.760]  誰知用了三年零十個月
[00:23:06.760 --> 00:23:09.760]  有時我跟電視節目說笑
[00:23:09.760 --> 00:23:11.760]  香港在日治時候
[00:23:11.760 --> 00:23:14.760]  都是三年零八個月
[00:23:14.760 --> 00:23:16.760]  我們禮拜堂建堂
[00:23:16.760 --> 00:23:18.760]  用了三年零十個月
[00:23:18.760 --> 00:23:23.760]  當時需要幾千萬的港幣
[00:23:23.760 --> 00:23:27.760]  對我們來說是天文數字
[00:23:27.760 --> 00:23:29.760]  我們根本沒有那麼多錢
[00:23:29.760 --> 00:23:32.760]  我們一路分第一期籌款
[00:23:32.760 --> 00:23:33.760]  第二期籌款
[00:23:33.760 --> 00:23:35.760]  第三期籌款
[00:23:35.760 --> 00:23:37.760]  和一路建堂
[00:23:37.760 --> 00:23:41.760]  建築費來我們分期付款
[00:23:41.760 --> 00:23:45.760]  我真是見證神很豐富的恩典
[00:23:45.760 --> 00:23:48.760]  每一次將帳單來的時候
[00:23:48.760 --> 00:23:53.760]  我就跟建堂委員會的財政部說
[00:23:53.760 --> 00:23:55.760]  我又收到帳單
[00:23:55.760 --> 00:23:57.760]  他們檢查一下帳單
[00:23:57.760 --> 00:23:59.760]  剛剛好
[00:23:59.760 --> 00:24:01.760]  有錢給的
[00:24:01.760 --> 00:24:04.760]  神的恩典真的很充足
[00:24:04.760 --> 00:24:06.760]  到最後
[00:24:06.760 --> 00:24:08.760]  最後一張帳單
[00:24:08.760 --> 00:24:12.760]  我們當時開會向神禱告
[00:24:12.760 --> 00:24:16.760]  我們的主席三叔楊榮堂會長
[00:24:16.760 --> 00:24:18.760]  他真的很有信心
[00:24:18.760 --> 00:24:22.760]  他說神給我們的一定是足夠的
[00:24:22.760 --> 00:24:24.760]  足夠有餘
[00:24:24.760 --> 00:24:28.760]  結果神的恩典我們賣光所有的帳單之後
[00:24:28.760 --> 00:24:31.760]  由一百萬剩下來
[00:24:31.760 --> 00:24:38.760]  足以證明完全是很大的恩典
[00:24:38.760 --> 00:24:43.760]  他的恩典是遠超過我們所想所求的
[00:24:43.760 --> 00:24:45.760]  所以各位弟兄姊妹
[00:24:45.760 --> 00:24:49.760]  讓我們心裡面充滿讚美
[00:24:49.760 --> 00:24:53.760]  我們一生要讚美我們的神
[00:24:53.760 --> 00:24:56.760]  我們永遠要歌頌他
[00:24:56.760 --> 00:24:58.760]  詩篇三十篇
[00:24:58.760 --> 00:25:01.760]  就是一篇很寶貴的詩篇
[00:25:01.760 --> 00:25:03.760]  他教我們
[00:25:03.760 --> 00:25:05.760]  無論在什麼境況下
[00:25:05.760 --> 00:25:11.760]  我們還要清澈、讚美、尊崇我們的神
[00:25:11.760 --> 00:25:14.760]  願天父賜福給各位
