
[00:00:00.000 --> 00:00:04.000]  中國人對死亡總是有忌諱的
[00:21:09.000 --> 00:21:14.000]  終於決定受浸 受洗加入教會
[00:21:14.000 --> 00:21:16.000]  並且都寫了見證
[00:21:16.000 --> 00:21:19.000]  他是一個研究中國文化
[00:21:19.000 --> 00:21:22.000]  也算是香港一個儒學的大師
[00:21:22.000 --> 00:21:24.000]  陳耀南教授
[00:21:24.000 --> 00:21:27.000]  濫叔很特別 很幽默
[00:21:27.000 --> 00:21:30.000]  而他當日在澳洲受浸
[00:21:30.000 --> 00:21:34.000]  亦都寫了將他受浸的過程
[00:21:34.000 --> 00:21:36.000]  是出了一本小冊子
[00:21:36.000 --> 00:21:39.000]  「出死入生」
[00:21:39.000 --> 00:21:40.000]  你上網搜索一下就可以了
[00:21:40.000 --> 00:21:42.000]  當然我有一個珍藏版本
[00:21:42.000 --> 00:21:44.000]  「出死入生」
[00:21:44.000 --> 00:21:49.000]  就從一個怎樣覺得我在中國文化當中
[00:21:49.000 --> 00:21:51.000]  去孕育我的生命
[00:21:51.000 --> 00:21:53.000]  對基督教有很大的抗拒
[00:21:53.000 --> 00:21:55.000]  很多東西我是想不通的
[00:21:55.000 --> 00:21:57.000]  頭腦上想不通 智慧上想不通
[00:21:57.000 --> 00:21:59.000]  學術上想不通
[00:21:59.000 --> 00:22:01.000]  但大家都知道原理
[00:22:01.000 --> 00:22:05.000]  整個過程一定要經歷老鵝的死去
[00:22:05.000 --> 00:22:06.000]  教鵝的死去
[00:22:06.000 --> 00:22:08.000]  向世界死去 向學問死去
[00:22:08.000 --> 00:22:11.000]  向你過去以為覺得最重要的是你死去
[00:22:11.000 --> 00:22:13.000]  你放開一樣東西
[00:22:13.000 --> 00:22:19.000]  你就能夠真正進入基督的新生命
[00:22:19.000 --> 00:22:21.000]  每個基督徒都需要一個
[00:22:21.000 --> 00:22:24.000]  「出死入生」的過程
[00:22:24.000 --> 00:22:26.000]  這是我們每次可能是
[00:22:26.000 --> 00:22:28.000]  我們接受水禮 加入教會
[00:22:28.000 --> 00:22:32.000]  我們查問信德 傳道人 牧師 長執
[00:22:32.000 --> 00:22:34.000]  都會問到我們一個問題
[00:22:34.000 --> 00:22:39.000]  我們可能上了一些班
[00:22:39.000 --> 00:22:41.000]  教你怎樣回答 大字士怎樣
[00:22:41.000 --> 00:22:43.000]  但最重要呢
[00:22:43.000 --> 00:22:46.000]  有時都可以蒙混過關
[00:22:46.000 --> 00:22:48.000]  頭腦上你明白
[00:22:48.000 --> 00:22:51.000]  但真正的生命轉化
[00:22:51.000 --> 00:22:53.000]  人會看到的
[00:22:53.000 --> 00:22:56.000]  上帝更加會看到
[00:22:56.000 --> 00:22:58.000]  就是我們願不願意
[00:22:58.000 --> 00:23:00.000]  向老鵝死去
[00:23:00.000 --> 00:23:02.000]  向世界死去
[00:23:02.000 --> 00:23:06.000]  而真是一個新生命的開始
[00:23:06.000 --> 00:23:10.000]  又說一下一位名人
[00:23:10.000 --> 00:23:12.000]  那些名人最近都經常見報
[00:23:12.000 --> 00:23:14.000]  李嘉誠先生
[00:23:14.000 --> 00:23:16.000]  李嘉誠是我覺得
[00:23:16.000 --> 00:23:18.000]  在香港的所謂超級富豪當中
[00:23:18.000 --> 00:23:22.000]  一個很認真去做人
[00:23:22.000 --> 00:23:25.000]  很認真去說話的人
[00:23:25.000 --> 00:23:27.000]  他每年總有幾次
[00:23:27.000 --> 00:23:29.000]  很特別的演講
[00:23:29.000 --> 00:23:31.000]  很認真去準備
[00:23:31.000 --> 00:23:33.000]  幾個月前他就向一班
[00:23:33.000 --> 00:23:38.000]  很精英的長江商學院的學生去演講
[00:23:38.000 --> 00:23:41.000]  那題目呢
[00:23:41.000 --> 00:23:43.000]  很宗教
[00:23:43.000 --> 00:23:45.000]  很有人生的哲理
[00:23:45.000 --> 00:23:48.000]  這些是超人才能說的
[00:23:48.000 --> 00:23:50.000]  你其他什麼四叔什麼的
[00:23:50.000 --> 00:23:51.000]  只會賺錢
[00:23:51.000 --> 00:23:53.000]  講一下新舖 講一下股票
[00:23:53.000 --> 00:23:55.000]  不過成哥有時候一講
[00:23:55.000 --> 00:23:57.000]  你生命都很層次的
[00:23:57.000 --> 00:24:01.000]  他的題目就叫做
[00:24:01.000 --> 00:24:05.000]  行動改變天命
[00:24:05.000 --> 00:24:08.000]  行動改變天命
[00:24:08.000 --> 00:24:13.000]  一篇其實很有深度的演講
[00:24:13.000 --> 00:24:15.000]  很可惜香港的媒體很少訪問
[00:24:15.000 --> 00:24:17.000]  講這些東西
[00:24:17.000 --> 00:24:19.000]  你可能沒什麼人看那篇東西
[00:24:19.000 --> 00:24:20.000]  你上網搜索是有的
[00:24:20.000 --> 00:24:21.000]  你找不到找我
[00:24:21.000 --> 00:24:23.000]  我都保存住了
[00:24:23.000 --> 00:24:26.000]  李嘉誠十四那年
[00:24:26.000 --> 00:24:28.000]  剛剛死的老爸
[00:24:28.000 --> 00:24:30.000]  他媽媽帶他去見一個
[00:24:30.000 --> 00:24:32.000]  會看相的同鄉
[00:24:32.000 --> 00:24:34.000]  看相的同鄉見了成仔
[00:24:34.000 --> 00:24:36.000]  成仔
[00:24:36.000 --> 00:24:39.000]  成仔雙眼無神
[00:24:39.000 --> 00:24:41.000]  人又削
[00:24:41.000 --> 00:24:44.000]  看來也難成大器
[00:24:44.000 --> 00:24:46.000]  勤勤力力
[00:24:46.000 --> 00:24:50.000]  你找找都可望兩餐不愁
[00:24:50.000 --> 00:24:52.000]  兩餐不愁
[00:24:52.000 --> 00:24:55.000]  阿成媽媽帶兒子去
[00:24:55.000 --> 00:24:57.000]  給一個這樣的
[00:24:57.000 --> 00:25:00.000]  看相佬亂點
[00:25:00.000 --> 00:25:02.000]  當然不是很開心
[00:25:02.000 --> 00:25:04.000]  不過都拍兒子肩膀
[00:25:04.000 --> 00:25:06.000]  不要緊的我們勤勤力力都可以
[00:25:06.000 --> 00:25:08.000]  李嘉誠很老實
[00:25:08.000 --> 00:25:12.000]  他就講回十四歲當年媽媽帶他去看相
[00:25:12.000 --> 00:25:16.000]  即是你一世沒發達
[00:25:16.000 --> 00:25:21.000]  我不知道那個看相佬現在去了哪裡
[00:25:21.000 --> 00:25:24.000]  李嘉誠在財富上的成就
[00:25:24.000 --> 00:25:27.000]  我想沒有人敢去質疑他
[00:25:27.000 --> 00:25:33.000]  即是全球福布斯每年上榜的亞洲的其中一個首富
[00:25:33.000 --> 00:25:37.000]  成哥從他當年看相
[00:25:37.000 --> 00:25:41.000]  接著講回自己我怎樣去改變天命
[00:25:41.000 --> 00:25:44.000]  幾樣東西
[00:25:44.000 --> 00:25:48.000]  正念正確的思念
[00:25:48.000 --> 00:25:51.000]  正確的行為正行
[00:25:51.000 --> 00:25:53.000]  和一個正思
[00:25:53.000 --> 00:25:54.000]  三個正
[00:25:54.000 --> 00:25:56.000]  即是我用正能量
[00:25:56.000 --> 00:25:58.000]  這些做得對的東西
[00:25:58.000 --> 00:26:01.000]  能夠一個很正確的思想
[00:26:01.000 --> 00:26:03.000]  很正確的行動
[00:26:03.000 --> 00:26:06.000]  我就可以去改變天命
[00:26:06.000 --> 00:26:13.000]  不過李嘉誠的成功
[00:26:13.000 --> 00:26:15.000]  不等於每個人的成功
[00:26:15.000 --> 00:26:20.000]  在他的時代是可以有這樣的神話
[00:26:20.000 --> 00:26:22.000]  是可以透過自己很多努力
[00:26:22.000 --> 00:26:24.000]  或者可以改變到
[00:26:24.000 --> 00:26:28.000]  但今天看看香港的處境
[00:26:28.000 --> 00:26:32.000]  成功的階梯是越來越窄
[00:26:32.000 --> 00:26:34.000]  向上爬的階梯越來越窄
[00:26:34.000 --> 00:26:39.000]  我們很難再去創造李嘉誠的奇蹟
[00:26:39.000 --> 00:26:50.000]  就算有多少正能量其實都不容易去改變一些客觀的環境
[00:26:50.000 --> 00:26:58.000]  人有時候真的很難靠自己的努力去改變天命
[00:26:58.000 --> 00:27:06.000]  但是如果我再寫行動改變天命的李九鵬版
[00:27:06.000 --> 00:27:15.000]  我就說一定要進入一個出死入生的過程
[00:27:15.000 --> 00:27:19.000]  讓上帝改變你
[00:27:19.000 --> 00:27:27.000]  這條命不是像李嘉誠式一種名成利就的指標
[00:27:27.000 --> 00:27:31.000]  而是讓你平凡的生命
[00:27:31.000 --> 00:27:35.000]  同樣可以為上帝洗浴
[00:27:35.000 --> 00:27:37.000]  你又不聽話了
[00:27:37.000 --> 00:27:39.000]  想叫你關機你沒有關機
[00:27:39.000 --> 00:27:41.000]  下次罰你
[00:27:41.000 --> 00:27:43.000]  耶穌接著說
[00:27:43.000 --> 00:27:49.000]  一個我們很難明白的經文
[00:27:49.000 --> 00:27:56.000]  凡愛惜自己生命的
[00:27:56.000 --> 00:27:59.000]  必無一條命
[00:27:59.000 --> 00:28:03.000]  凡為自己棄條生命的
[00:28:03.000 --> 00:28:06.000]  就得到永生
[00:28:06.000 --> 00:28:09.000]  又在邏輯上好像錯了
[00:28:09.000 --> 00:28:14.000]  所以為什麼耶穌找希臘人去講這件事呢
[00:28:14.000 --> 00:28:18.000]  希臘人最厲害的就是講那些邏輯思維
[00:28:18.000 --> 00:28:25.000]  即是違反了邏輯思維
[00:28:25.000 --> 00:28:37.000]  幫幫他吧
[00:28:37.000 --> 00:28:43.000]  其實這正是將出死入生的概念再改變
[00:28:43.000 --> 00:28:49.000]  如果一個人我們永遠抱著自己覺得最重要的東西
[00:28:49.000 --> 00:28:50.000]  我要得到的東西
[00:28:50.000 --> 00:28:52.000]  要這樣要那樣
[00:28:52.000 --> 00:28:56.000]  其實你是抱著世界
[00:28:56.000 --> 00:29:03.000]  抱著世界其實你不可能得著上帝
[00:29:03.000 --> 00:29:09.000]  相反你為上帝緣故你放開一切
[00:29:09.000 --> 00:29:15.000]  上帝賜給你一個真正永恆的生命
[00:29:15.000 --> 00:29:22.000]  這件事頭腦上可以接受容易理解
[00:29:22.000 --> 00:29:33.000]  行動上做得到真正可以實踐的其實不多
[00:29:33.000 --> 00:29:38.000]  因為有時候連教會都不敢要求
[00:29:38.000 --> 00:29:43.000]  因為今日來教會很多是消費者
[00:29:43.000 --> 00:29:48.000]  教會都會被信仰的消費者牽著鼻子走的時候
[00:29:48.000 --> 00:29:51.000]  我們焉能去要求
[00:29:51.000 --> 00:29:55.000]  要求你多一點點侍奉
[00:29:55.000 --> 00:29:59.000]  你都跟牧師講牧師你鬥人工你當然可以
[00:29:59.000 --> 00:30:05.000]  我們要謀生的不要那麼多要求
[00:30:05.000 --> 00:30:09.000]  就是這樣
[00:30:09.000 --> 00:30:16.000]  這是一個非常重要生命的突破點
[00:30:16.000 --> 00:30:18.000]  回去好好地讀經文
[00:30:18.000 --> 00:30:23.000]  跟著耶穌再講侍奉
[00:30:23.000 --> 00:30:26.000]  有人要服侍我就當跟從我
[00:30:26.000 --> 00:30:29.000]  我在哪裏服侍我的人都在哪裏
[00:30:29.000 --> 00:30:35.000]  有人要服侍我我父也必尊重他
[00:30:35.000 --> 00:30:40.000]  簡潔跟從我服侍我
[00:30:40.000 --> 00:30:44.000]  就是當你的生命為神打開
[00:30:44.000 --> 00:30:46.000]  你從一粒麥子化為一粒種子
[00:30:46.000 --> 00:30:48.000]  你結出了子粒之後
[00:30:48.000 --> 00:30:52.000]  你發覺你已經成為一個侍奉的生命
[00:30:52.000 --> 00:30:54.000]  你侍奉上帝
[00:30:54.000 --> 00:30:56.000]  侍奉上帝的時候
[00:30:56.000 --> 00:31:00.000]  上帝同樣是會祝福你
[00:31:00.000 --> 00:31:02.000]  同樣是會尊重你
[00:31:02.000 --> 00:31:06.000]  同樣是與你一切同工
[00:31:06.000 --> 00:31:11.000]  這就是我們得著生命的代價
[00:31:11.000 --> 00:31:14.000]  基督徒為神去付出
[00:31:14.000 --> 00:31:24.000]  神給我們的遠遠超越我們所有的
[00:31:24.000 --> 00:31:27.000]  如果我們論識這樣論識那樣
[00:31:27.000 --> 00:31:30.000]  凡是用我們一般做人處世
[00:31:30.000 --> 00:31:33.000]  計到足算到盡
[00:31:33.000 --> 00:31:37.000]  去擺在我們侍奉的人生當中
[00:31:37.000 --> 00:31:41.000]  條數永遠計不通
[00:31:41.000 --> 00:31:44.000]  我們不用計數
[00:31:44.000 --> 00:31:47.000]  擺上跟從
[00:31:47.000 --> 00:31:52.000]  任人神去安排我們一粒麥子
[00:31:52.000 --> 00:31:54.000]  放進大肚當中去成長
[00:31:54.000 --> 00:31:58.000]  結幾粒果是神的旨意
[00:31:58.000 --> 00:32:01.000]  我們無法去控制
[00:32:01.000 --> 00:32:09.000]  但關鍵在於我們是否願意擺上
[00:32:09.000 --> 00:32:14.000]  真正的生命必須經歷死亡
[00:32:14.000 --> 00:32:18.000]  必須經歷靈裡面向世界死去
[00:32:18.000 --> 00:32:21.000]  向舊的我死去
[00:32:21.000 --> 00:32:24.000]  真正的平安和安息
[00:32:24.000 --> 00:32:27.000]  一定是經過勞苦傷痛
[00:32:27.000 --> 00:32:30.000]  而真正的平安安息
[00:32:30.000 --> 00:32:34.000]  而真正的榮耀是經過羞辱
[00:32:34.000 --> 00:32:38.000]  屬天的榮耀是會經過羞辱的過程
[00:32:38.000 --> 00:32:43.000]  是耶穌一生為我們所擺上
[00:32:43.000 --> 00:32:47.000]  能夠讓我們有最好的生命的典範
[00:32:47.000 --> 00:32:50.000]  其實比書第二章
[00:32:50.000 --> 00:32:51.000]  普羅這樣描寫耶穌
[00:32:51.000 --> 00:32:53.000]  他本有神的形象
[00:32:53.000 --> 00:32:56.000]  卻不以為自己跟神是平等
[00:32:56.000 --> 00:32:58.000]  你犯了虛己
[00:32:58.000 --> 00:33:00.000]  取了人的樣式
[00:33:00.000 --> 00:33:01.000]  好像勞保一樣
[00:33:01.000 --> 00:33:04.000]  並且是死
[00:33:04.000 --> 00:33:07.000]  且死在十字架上
[00:33:07.000 --> 00:33:10.000]  所以德國神學家潘霍華
[00:33:10.000 --> 00:33:14.000]  一句震撼人心的證據就是
[00:33:14.000 --> 00:33:18.000]  耶穌呼召門徒就是呼召門徒為他去死
[00:33:18.000 --> 00:33:20.000]  如果今天牧師在台上說
[00:33:20.000 --> 00:33:21.000]  誰信耶穌的
[00:33:21.000 --> 00:33:24.000]  跟隨耶穌就是耶穌帶你去死的
[00:33:24.000 --> 00:33:26.000]  過就好了
[00:33:26.000 --> 00:33:29.000]  但死在當代來說
[00:33:29.000 --> 00:33:32.000]  門徒是要死的
[00:33:32.000 --> 00:33:35.000]  彼得甚至要倒釘十字架
[00:33:35.000 --> 00:33:38.000]  但在當代我們基督徒來說
[00:33:38.000 --> 00:33:43.000]  我們當然無需為信仰作任何殉道
[00:33:43.000 --> 00:33:47.000]  但是我們需要為主擺上向世界死去
[00:33:47.000 --> 00:33:51.000]  我們一起祈禱
[00:33:51.000 --> 00:33:55.000]  所以上帝多謝你今天放下我們的忌諱
[00:33:55.000 --> 00:34:00.000]  我們能夠面對死亡的教導
[00:34:00.000 --> 00:34:02.000]  我們願意去進入
[00:34:02.000 --> 00:34:05.000]  基督昔日怎樣向希臘人
[00:34:05.000 --> 00:34:08.000]  作一個生命的挑戰
[00:34:08.000 --> 00:34:12.000]  原來每個跟從你使用的人都要向世界死去
[00:34:12.000 --> 00:34:14.000]  向路我死去
[00:34:14.000 --> 00:34:21.000]  所以我們在當中有很多非常之優秀
[00:34:21.000 --> 00:34:23.000]  高質素
[00:34:23.000 --> 00:34:27.000]  好品種的墨紙
[00:34:27.000 --> 00:34:29.000]  但我們仍然只有一粒墨紙
[00:34:29.000 --> 00:34:31.000]  我們需要破殼
[00:34:31.000 --> 00:34:34.000]  主一用你的愛讓我們破殼
[00:34:34.000 --> 00:34:36.000]  讓我們向你躺開
[00:34:36.000 --> 00:34:37.000]  成為種子
[00:34:37.000 --> 00:34:39.000]  埋在土中
[00:34:39.000 --> 00:34:40.000]  結出此粒
[00:34:40.000 --> 00:34:41.000]  榮耀上帝
[00:34:41.000 --> 00:34:43.000]  主席
