
[00:00:00.000 --> 00:00:03.000]  各位朋友 弟兄姊妹 早晨
[00:19:52.000 --> 00:19:54.000]  包括君尊的祭司
[00:19:54.000 --> 00:19:55.000]  聖潔的國民
[00:19:55.000 --> 00:19:57.000]  屬神的子民
[00:19:57.000 --> 00:20:05.000]  我們有沒有想過怎樣來活呢?
[00:20:05.000 --> 00:20:08.000]  接著我們有一些應用
[00:20:08.000 --> 00:20:11.000]  今天的經文也讓我們看到
[00:20:11.000 --> 00:20:13.000]  當我們多禱告的時候
[00:20:13.000 --> 00:20:15.000]  我們就能夠多經歷神
[00:20:15.000 --> 00:20:18.000]  耶穌在路加福音11章
[00:20:18.000 --> 00:20:22.000]  用了一個比喻來教導一個道理
[00:20:22.000 --> 00:20:24.000]  他說有一個人的朋友
[00:20:24.000 --> 00:20:26.000]  半夜就去敲門找他
[00:20:26.000 --> 00:20:28.000]  向他借三個餅
[00:20:28.000 --> 00:20:30.000]  那個人就回答
[00:20:30.000 --> 00:20:32.000]  你不要搞擾我
[00:20:32.000 --> 00:20:33.000]  我已經上了床
[00:20:33.000 --> 00:20:35.000]  和小孩子睡了
[00:20:35.000 --> 00:20:36.000]  門都關了
[00:20:36.000 --> 00:20:39.000]  我不可能起床給你了
[00:20:39.000 --> 00:20:41.000]  但是耶穌就說
[00:20:41.000 --> 00:20:43.000]  後來這個朋友
[00:20:43.000 --> 00:20:45.000]  結果還是起來給他
[00:20:45.000 --> 00:20:48.000]  因為他情馳迫切地懇求
[00:20:48.000 --> 00:20:51.000]  所以最後都按著他的需要給了他
[00:20:51.000 --> 00:20:54.000]  所以耶穌帶出他的應許
[00:20:54.000 --> 00:20:56.000]  就是告訴我們
[00:20:56.000 --> 00:20:59.000]  只要我們去祈求的就給我們
[00:20:59.000 --> 00:21:00.000]  尋找就尋見
[00:21:00.000 --> 00:21:02.000]  敲門就為我們開門
[00:21:02.000 --> 00:21:08.000]  經文甚至說道地上的父親尚且會將好東西給自己的子女
[00:21:08.000 --> 00:21:10.000]  更何況天父
[00:21:10.000 --> 00:21:14.000]  他豈不是會將聖靈賜給求祂的人嗎?
[00:21:14.000 --> 00:21:18.000]  這裡說到聖靈其實是最上等最好的福分
[00:21:18.000 --> 00:21:22.000]  神要告訴我們
[00:21:22.000 --> 00:21:25.000]  當我們真心迫切地來祈求的時候
[00:21:25.000 --> 00:21:27.000]  祂就隨聽我們禱告
[00:21:27.000 --> 00:21:29.000]  我們在禱告裡面
[00:21:29.000 --> 00:21:34.000]  能夠更深經歷神的真實
[00:21:34.000 --> 00:21:36.000]  第二點我們要學習
[00:21:36.000 --> 00:21:40.000]  信服神的揀選
[00:21:40.000 --> 00:21:43.000]  可能就某一件事上帝揀選你
[00:21:43.000 --> 00:21:45.000]  或者揀選另一個人
[00:21:45.000 --> 00:21:48.000]  如果被揀選的是你
[00:21:48.000 --> 00:21:50.000]  你也要學習信服
[00:21:50.000 --> 00:21:53.000]  或者有時候你會覺得我很不配
[00:21:53.000 --> 00:21:55.000]  就好像昔日摩西也是
[00:21:55.000 --> 00:21:58.000]  上帝要揀選他去帶領以色列人出埃及
[00:21:58.000 --> 00:22:00.000]  但是他來到神面前
[00:22:00.000 --> 00:22:01.000]  推三推四
[00:22:01.000 --> 00:22:04.000]  他說:主啊!我不是一個會說話的人
[00:22:04.000 --> 00:22:05.000]  以前不是
[00:22:05.000 --> 00:22:07.000]  自從你對僕人說話之後
[00:22:07.000 --> 00:22:08.000]  都不是
[00:22:08.000 --> 00:22:12.000]  因為我本來生來是絕口笨舌的
[00:22:12.000 --> 00:22:13.000]  他推推推
[00:22:13.000 --> 00:22:16.000]  說:你不如找另一個吧
[00:22:16.000 --> 00:22:18.000]  但是怎麼推都好
[00:22:18.000 --> 00:22:21.000]  到最後他還是信服了下來
[00:22:21.000 --> 00:22:24.000]  因為工作的是神
[00:22:24.000 --> 00:22:27.000]  祂只是神的一個器皿
[00:22:27.000 --> 00:22:29.000]  在我自己的經歷裡面
[00:22:29.000 --> 00:22:31.000]  我也有很深的感受
[00:22:31.000 --> 00:22:32.000]  我特別記得
[00:22:32.000 --> 00:22:35.000]  傳音堂剛開始那兩三個月
[00:22:35.000 --> 00:22:37.000]  其實是最艱難的
[00:22:37.000 --> 00:22:40.000]  因為那時候教會沒有人
[00:22:40.000 --> 00:22:42.000]  基本上同工只有我一個
[00:22:42.000 --> 00:22:43.000]  那幾個月
[00:22:43.000 --> 00:22:46.000]  我覺得好像有一種度日如年的感覺
[00:22:46.000 --> 00:22:49.000]  我自己也說:神你為什麼揀選我呢
[00:22:49.000 --> 00:22:50.000]  其實很艱難
[00:22:50.000 --> 00:22:51.000]  很痛苦
[00:22:57.000 --> 00:22:59.000]  但是神在禱告裡面
[00:22:59.000 --> 00:23:09.000]  祂也不斷去堅固我
[00:23:09.000 --> 00:23:14.000]  祂也提醒我
[00:23:14.000 --> 00:23:16.000]  你不用怕
[00:23:16.000 --> 00:23:17.000]  因為
[00:23:17.000 --> 00:23:19.000]  工作的是
[00:23:19.000 --> 00:23:20.000]  是我的
[00:23:20.000 --> 00:23:21.000]  我是你的
[00:23:21.000 --> 00:23:22.000]  我可以幫你
[00:23:22.000 --> 00:23:23.000]  我可以幫你
[00:23:23.000 --> 00:23:24.000]  我可以幫你
[00:23:24.000 --> 00:23:25.000]  我可以幫你
[00:23:25.000 --> 00:23:27.000]  工作的是
[00:23:27.000 --> 00:23:29.000]  是我自己
[00:23:29.000 --> 00:23:32.000]  你只不過是一粒棋子
[00:23:32.000 --> 00:23:34.000]  你只是一個器皿
[00:23:34.000 --> 00:23:36.000]  你依靠我
[00:23:36.000 --> 00:23:38.000]  我就帶領你經過
[00:23:38.000 --> 00:23:44.000]  所以我也學習
[00:23:44.000 --> 00:23:46.000]  要信服
[00:23:46.000 --> 00:23:50.000]  但是當
[00:23:50.000 --> 00:23:52.000]  被揀選的
[00:23:52.000 --> 00:23:54.000]  不是你
[00:23:54.000 --> 00:23:56.000]  是其他人的時候
[00:23:56.000 --> 00:23:58.000]  我不知道
[00:23:58.000 --> 00:24:00.000]  或者可能在你的職場裡面
[00:24:00.000 --> 00:24:01.000]  你覺得老闆
[00:24:01.000 --> 00:24:03.000]  為什麼你升職的不是我呢
[00:24:03.000 --> 00:24:05.000]  我覺得我做得比他好
[00:24:05.000 --> 00:24:08.000]  你心裡面
[00:24:08.000 --> 00:24:10.000]  有一種
[00:24:10.000 --> 00:24:12.000]  很無人
[00:24:12.000 --> 00:24:13.000]  或者你覺得
[00:24:13.000 --> 00:24:14.000]  很不識之味
[00:24:14.000 --> 00:24:16.000]  為什麼不是我
[00:24:16.000 --> 00:24:18.000]  你心裡面有很多的不甘
[00:24:18.000 --> 00:24:21.000]  但是如果神要揀選的話
[00:24:21.000 --> 00:24:23.000]  也要學習信服
[00:24:23.000 --> 00:24:26.000]  就好像神揀選摩西
[00:24:26.000 --> 00:24:29.000]  連她的哥哥亞倫
[00:24:29.000 --> 00:24:31.000]  和她的姐姐米尼暗
[00:24:31.000 --> 00:24:33.000]  竟然都去嫉妒她
[00:24:33.000 --> 00:24:36.000]  說了很多話去重傷她
[00:24:36.000 --> 00:24:39.000]  以致最後招來神的懲罰
[00:24:39.000 --> 00:24:42.000]  所以無論揀選的是你
[00:24:42.000 --> 00:24:44.000]  或者是別人
[00:24:44.000 --> 00:24:45.000]  我們都要學習
[00:24:45.000 --> 00:24:47.000]  來信服上帝
[00:24:47.000 --> 00:24:51.000]  第三
[00:24:51.000 --> 00:24:54.000]  我們要做對敬畏神的父母
[00:24:54.000 --> 00:24:56.000]  我相信每一個父母
[00:24:56.000 --> 00:24:59.000]  其實都是想你的下一代好的
[00:24:59.000 --> 00:25:01.000]  至少做一個好人
[00:25:01.000 --> 00:25:04.000]  做一個品格良好的人
[00:25:04.000 --> 00:25:08.000]  就算我們阿灣那的父母當中
[00:25:08.000 --> 00:25:09.000]  有些未信的
[00:25:09.000 --> 00:25:10.000]  他們都會冒名
[00:25:10.000 --> 00:25:13.000]  讓細蚊仔來參加阿灣那
[00:25:13.000 --> 00:25:14.000]  希望透過這個事工
[00:25:14.000 --> 00:25:17.000]  培養細蚊仔的品格
[00:25:17.000 --> 00:25:18.000]  這個也是我們的目標
[00:25:18.000 --> 00:25:21.000]  我們都希望細蚊仔可以
[00:25:21.000 --> 00:25:22.000]  在當中認識神
[00:25:22.000 --> 00:25:25.000]  以致他們能夠有神的話
[00:25:25.000 --> 00:25:27.000]  成為他們一生的幫助
[00:25:27.000 --> 00:25:29.000]  就像針研那裡說
[00:25:29.000 --> 00:25:30.000]  我們要教養孩童
[00:25:30.000 --> 00:25:32.000]  使他們走當行的道
[00:25:32.000 --> 00:25:35.000]  道路都不偏離
[00:25:35.000 --> 00:25:36.000]  不過我想說的是
[00:25:36.000 --> 00:25:37.000]  就算我們的阿灣那
[00:25:37.000 --> 00:25:39.000]  搞得多成功都好
[00:25:39.000 --> 00:25:41.000]  最重要的都是父母
[00:25:41.000 --> 00:25:45.000]  因為細蚊仔他見得最多的
[00:25:45.000 --> 00:25:46.000]  就是家人
[00:25:46.000 --> 00:25:49.000]  父母的一舉一動
[00:25:49.000 --> 00:25:53.000]  都是成為細蚊仔學習的對象
[00:25:53.000 --> 00:25:56.000]  如果你叫細蚊仔不要做某件事
[00:25:56.000 --> 00:25:58.000]  但你自己又經常做的話
[00:25:58.000 --> 00:26:02.000]  細蚊仔是不可能學到的
[00:26:02.000 --> 00:26:03.000]  但同時我們又知道
[00:26:03.000 --> 00:26:05.000]  其實父母都有不完全的
[00:26:05.000 --> 00:26:07.000]  我們剛才說過
[00:26:07.000 --> 00:26:09.000]  誰乖一點就疼誰
[00:26:09.000 --> 00:26:11.000]  不乖就不疼他
[00:26:11.000 --> 00:26:12.000]  其實是不是呢
[00:26:12.000 --> 00:26:13.000]  我們父母
[00:26:13.000 --> 00:26:14.000]  我們都是人
[00:26:14.000 --> 00:26:15.000]  我們有我們的限制
[00:26:15.000 --> 00:26:16.000]  我們又不完全
[00:26:16.000 --> 00:26:18.000]  甚至我們有些觀念
[00:26:18.000 --> 00:26:21.000]  價值觀都不完全
[00:26:21.000 --> 00:26:22.000]  所以我們真的需要
[00:26:22.000 --> 00:26:25.000]  從神而來的智慧去教養下一代
[00:26:25.000 --> 00:26:27.000]  唯有當父母
[00:26:27.000 --> 00:26:30.000]  你都先成為一個敬畏神的人的時候
[00:26:30.000 --> 00:26:33.000]  你的下一代才能夠在你身上
[00:26:33.000 --> 00:26:36.000]  學習一個敬畏神的榜樣
[00:26:36.000 --> 00:26:37.000]  我們的下一代
[00:26:37.000 --> 00:26:43.000]  才能夠成為敬虔的後代
[00:26:43.000 --> 00:26:46.000]  第四就是我們要體重在主裡面的身份
[00:26:46.000 --> 00:26:49.000]  我們剛才看彼得前書那段經文
[00:26:49.000 --> 00:26:51.000]  提到我們有幾個身份
[00:26:51.000 --> 00:26:53.000]  就是有君尊的制之
[00:26:53.000 --> 00:26:55.000]  即是說我們擁有
[00:26:55.000 --> 00:26:58.000]  服侍萬王之王的尊貴身份
[00:26:58.000 --> 00:27:01.000]  我們可以領人來歸主
[00:27:01.000 --> 00:27:03.000]  第二就是我們是聖潔的國度
[00:27:03.000 --> 00:27:07.000]  即是說我們要和這個世界分別出來
[00:27:07.000 --> 00:27:10.000]  我們要歸給神為聖潔
[00:27:10.000 --> 00:27:13.000]  我們不要沾染世俗
[00:27:13.000 --> 00:27:16.000]  還有就是我們是屬於神的子民
[00:27:16.000 --> 00:27:19.000]  這個屬神的子民的屬字
[00:27:19.000 --> 00:27:21.000]  是指到神是擁有我們
[00:27:21.000 --> 00:27:23.000]  我們是神的一個產業
[00:27:23.000 --> 00:27:26.000]  我們是隸屬於神的治理
[00:27:26.000 --> 00:27:29.000]  神的看顧養育底下
[00:27:29.000 --> 00:27:31.000]  所以我們要珍惜神
[00:27:31.000 --> 00:27:34.000]  讓我們這個身份好好去侍奉神
[00:27:34.000 --> 00:27:39.000]  和去活出一個和世界不一樣的生命
[00:27:39.000 --> 00:27:42.000]  斯托德牧師他寫了一本書
[00:27:42.000 --> 00:27:46.000]  中文叫做《世界在等待的門徒》
[00:27:46.000 --> 00:27:50.000]  英文翻譯成The Radical Disciple
[00:27:50.000 --> 00:27:52.000]  他就著這本書
[00:27:52.000 --> 00:27:54.000]  他有一段這樣的介紹
[00:27:54.000 --> 00:27:56.000]  有一段這樣的說話
[00:27:56.000 --> 00:27:59.000]  他說這個世界在等待一種人
[00:27:59.000 --> 00:28:03.000]  有能力活出生而為人該有的樣式
[00:28:03.000 --> 00:28:06.000]  能夠在社會看似安逸的時候
[00:28:06.000 --> 00:28:08.000]  獨排眾議
[00:28:08.000 --> 00:28:11.000]  在眾人皆冷漠疏離的時候
[00:28:11.000 --> 00:28:13.000]  播下和平的種子
[00:28:13.000 --> 00:28:16.000]  在時代呼喊為自己而活的時候
[00:28:16.000 --> 00:28:18.000]  捨棄自我
[00:28:18.000 --> 00:28:22.000]  為這個世界帶來真正的生命
[00:28:22.000 --> 00:28:25.000]  今天我們每一位的信徒
[00:28:25.000 --> 00:28:27.000]  我們能不能夠在這個世代裡
[00:28:27.000 --> 00:28:32.000]  活出一個可以顛覆世界的生命
[00:28:32.000 --> 00:28:34.000]  這個顛覆不只是搞亂
[00:28:34.000 --> 00:28:37.000]  而是我們能夠帶來這個世界的轉化
[00:28:37.000 --> 00:28:40.000]  我們能夠影響這個世界
[00:28:40.000 --> 00:28:44.000]  但願我們每一個人都看重神給我們的身份
[00:28:44.000 --> 00:28:49.000]  以致我們真的能夠活出這個信仰
[00:28:49.000 --> 00:28:50.000]  最後一點
[00:28:50.000 --> 00:28:54.000]  就是我們要接納自己仰望神的恩典
[00:28:54.000 --> 00:28:57.000]  我們很容易會對自己有很多不滿
[00:28:57.000 --> 00:29:01.000]  特別當我們陷入一些屬靈的幽谷的時候
[00:29:01.000 --> 00:29:05.000]  更加容易覺得自己有很多不好
[00:29:05.000 --> 00:29:07.000]  為什麼我會這樣,我這麼不好
[00:29:07.000 --> 00:29:10.000]  神為什麼要找我呢?
[00:29:10.000 --> 00:29:12.000]  但今天經文再一次提醒我們
[00:29:12.000 --> 00:29:16.000]  神揀選我們是按著我們的本相
[00:29:16.000 --> 00:29:18.000]  無論我們那時候是好還是不好
[00:29:18.000 --> 00:29:21.000]  神都先接納我們,揀選我們
[00:29:21.000 --> 00:29:22.000]  就好像在亞國
[00:29:22.000 --> 00:29:24.000]  他還在媽媽的肚子裡的時候
[00:29:24.000 --> 00:29:26.000]  他已經揀選她
[00:29:26.000 --> 00:29:27.000]  不是因為她什麼好
[00:29:27.000 --> 00:29:30.000]  甚至原來亞國是一個這麼奸狡的人
[00:29:30.000 --> 00:29:32.000]  他都揀選
[00:29:32.000 --> 00:29:36.000]  所以神愛我們是按著我們的本相
[00:29:36.000 --> 00:29:38.000]  是一個無條件的愛
[00:29:38.000 --> 00:29:40.000]  但是同樣神有恩典
[00:29:40.000 --> 00:29:42.000]  他會塑造我們
[00:29:42.000 --> 00:29:45.000]  只要我們願意被神塑造
[00:29:45.000 --> 00:29:48.000]  我們的生命就可以成為一個更加美麗
[00:29:48.000 --> 00:29:50.000]  更加合神心意的生命
[00:29:50.000 --> 00:29:52.000]  所以頂姐妹
[00:29:52.000 --> 00:29:56.000]  如果你經常覺得自己這樣不好那樣不好
[00:29:56.000 --> 00:29:58.000]  想放棄自己的時候
[00:29:58.000 --> 00:30:02.000]  我都希望你今天學習來接納自己
[00:30:02.000 --> 00:30:06.000]  並且仰望神的恩典去改變你
[00:30:06.000 --> 00:30:08.000]  最後我想做一個總結
[00:30:08.000 --> 00:30:10.000]  我們今天的題目就是
[00:30:10.000 --> 00:30:13.000]  亞國一個不尋常的人物
[00:30:13.000 --> 00:30:17.000]  通常不尋常這個名詞
[00:30:17.000 --> 00:30:20.000]  可以是鮑異,正面的
[00:30:20.000 --> 00:30:22.000]  也可以是反異,貶異的
[00:30:22.000 --> 00:30:25.000]  就好像亞國一樣
[00:30:25.000 --> 00:30:28.000]  你說他好還是不好呢?
[00:30:28.000 --> 00:30:30.000]  但是今天我們看到的就是
[00:30:30.000 --> 00:30:34.000]  無論這個不尋常是好的還是不好的
[00:30:34.000 --> 00:30:37.000]  只要我們每一個人的生命
[00:30:37.000 --> 00:30:39.000]  是放在神的手裡的時候
[00:30:39.000 --> 00:30:41.000]  神就可以將我們的生命
[00:30:41.000 --> 00:30:45.000]  由貶異轉化成一個鮑異
[00:30:45.000 --> 00:30:48.000]  就是一個正面的不尋常
[00:30:48.000 --> 00:30:50.000]  但願我們每一個人都能夠在主裡面
[00:30:50.000 --> 00:30:53.000]  活出一個不尋常的生命
[00:30:53.000 --> 00:30:55.000]  我們一起同心祈禱
[00:31:23.000 --> 00:31:25.000]  我們的生命是有不完善
[00:31:25.000 --> 00:31:27.000]  有不好的地方
[00:31:27.000 --> 00:31:28.000]  但我們感謝你
[00:31:28.000 --> 00:31:30.000]  你藉著亞國的生命
[00:31:30.000 --> 00:31:31.000]  讓我們看到
[00:31:31.000 --> 00:31:34.000]  我們能夠在主的塑造裡面
[00:31:34.000 --> 00:31:36.000]  成為一個不尋常的生命
[00:31:36.000 --> 00:31:39.000]  主今天就求你幫助我們每一個
[00:31:39.000 --> 00:31:41.000]  讓我們懂得去接納自己
[00:31:41.000 --> 00:31:43.000]  因為神你先接納我們
[00:31:43.000 --> 00:31:46.000]  又願我們真的能夠將我們的生命
[00:31:46.000 --> 00:31:47.000]  交託給你
[00:31:47.000 --> 00:31:49.000]  也都去信服你自己
[00:31:49.000 --> 00:31:51.000]  對我們生命的塑造
[00:31:51.000 --> 00:31:53.000]  讓我們能夠成為一個更加美麗
[00:31:53.000 --> 00:31:55.000]  更加合理心意的生命
[00:31:55.000 --> 00:31:56.000]  我們同心祈禱
[00:31:56.000 --> 00:31:57.000]  奉耶穌基督的名
[00:31:57.000 --> 00:31:58.000]  阿門
