
[00:00:00.000 --> 00:00:01.320]  大英哲明早晨
[00:18:50.320 --> 00:18:52.440]  可能是那些男士壯丁
[00:18:52.440 --> 00:18:54.600]  才可以兩個至三個人
[00:18:54.600 --> 00:18:56.720]  把那個墓門推開
[00:18:56.720 --> 00:19:01.000]  何況當時為防止別人來偷耶穌的屍身
[00:19:01.000 --> 00:19:06.880]  他們就更加的要加以密封這個墳墓
[00:19:06.880 --> 00:19:08.240]  那麼這幫婦女才想
[00:19:08.240 --> 00:19:09.400]  哎呀
[00:19:09.400 --> 00:19:11.840]  誰來幫他們開呢
[00:19:11.840 --> 00:19:14.920]  誰知道到達墳墓的時候才發現
[00:19:14.920 --> 00:19:17.320]  原來已經打開了
[00:19:17.320 --> 00:19:20.880]  他們才開始想到
[00:19:20.880 --> 00:19:24.520]  我們應該怎樣進去做這件事
[00:19:24.520 --> 00:19:25.520]  事實上
[00:19:25.520 --> 00:19:29.080]  這個墓門已經打開
[00:19:29.080 --> 00:19:31.320]  比這個墓門打開更加重要的
[00:19:31.320 --> 00:19:36.120]  就是整個情況已經改變了
[00:19:36.120 --> 00:19:38.600]  婦女他們所愛的主耶穌
[00:19:38.600 --> 00:19:41.600]  已經不再在墳墓裡面了
[00:19:41.600 --> 00:19:43.320]  主耶穌已經不是
[00:19:43.320 --> 00:19:46.400]  躺在墳墓裡面的一個屍體
[00:19:46.400 --> 00:19:50.520]  而是一個完全改變的一個復活的身體
[00:19:50.520 --> 00:19:52.960]  這是第一個改變
[00:19:52.960 --> 00:19:55.480]  正如天使對這幫婦女說
[00:19:55.480 --> 00:19:59.880]  你們尋找的那個釘十字架的拿撒冷耶穌
[00:19:59.880 --> 00:20:01.320]  已經復活了
[00:20:01.320 --> 00:20:03.760]  他不在這裡了
[00:20:03.760 --> 00:20:06.280]  那麼隨著主耶穌復活的消息
[00:20:06.280 --> 00:20:08.400]  所帶來的改變是什麼
[00:20:08.400 --> 00:20:12.000]  就是婦女他們的心情
[00:20:12.000 --> 00:20:17.520]  他們由當初準備來高沒耶穌的屍體的時候
[00:20:17.520 --> 00:20:20.800]  那種愛痛
[00:20:20.800 --> 00:20:24.320]  變為現在狂喜
[00:20:24.320 --> 00:20:27.120]  很明顯他們大清早來高沒耶穌的時候
[00:20:27.120 --> 00:20:31.400]  還以為他們要見到的是主耶穌的屍體
[00:20:31.400 --> 00:20:33.680]  但是現在原來
[00:20:33.680 --> 00:20:34.680]  不是
[00:20:34.680 --> 00:20:38.040]  他們已經復活了
[00:20:38.040 --> 00:20:41.360]  所以他們是非常的高興
[00:20:41.360 --> 00:20:43.240]  非常的開心
[00:20:43.240 --> 00:20:44.960]  聖經告訴他們
[00:20:44.960 --> 00:20:46.400]  他們出來
[00:20:46.400 --> 00:20:48.280]  從墳墓那裡逃跑
[00:20:48.280 --> 00:20:50.520]  又發抖又驚奇
[00:20:50.520 --> 00:20:52.000]  驚奇這兩個字
[00:20:52.000 --> 00:20:56.040]  原來就是狂喜的意思
[00:20:56.040 --> 00:21:00.560]  所以有時候看聖經看到驚奇
[00:21:00.560 --> 00:21:02.560]  他們不是已經知道了嗎
[00:21:02.560 --> 00:21:04.840]  天使告訴他們耶穌已經復活了
[00:21:04.840 --> 00:21:08.240]  不是已經知道還驚奇什麼
[00:21:08.240 --> 00:21:10.080]  又害怕
[00:21:10.080 --> 00:21:13.880]  接著就說他們什麼都沒有說
[00:21:13.880 --> 00:21:16.520]  但其實不是這樣的
[00:21:16.520 --> 00:21:18.800]  原來聖經告訴他們的是
[00:21:18.800 --> 00:21:22.040]  他們當然發抖
[00:21:22.040 --> 00:21:24.600]  但是那個發抖是太過狂喜了
[00:21:24.600 --> 00:21:26.400]  很開心
[00:21:26.400 --> 00:21:27.360]  所以他們就說
[00:21:27.360 --> 00:21:31.480]  他們是由愛痛變為狂喜
[00:21:31.480 --> 00:21:33.680]  一日之差
[00:21:33.680 --> 00:21:36.080]  變化是這麼大
[00:21:36.080 --> 00:21:37.520]  而這些婦女
[00:21:37.520 --> 00:21:41.880]  他們是意料不到的
[00:21:41.880 --> 00:21:44.600]  心臟弱一點都承受不起
[00:21:44.600 --> 00:21:46.600]  一個這樣的變化
[00:21:46.600 --> 00:21:51.680]  是一個完全鬧轉的一種變化
[00:21:51.680 --> 00:21:55.240]  除了情況和心情的這種改變
[00:21:55.240 --> 00:21:59.000]  這幾位婦女的身份也都不同了
[00:21:59.000 --> 00:22:03.080]  他們原本只不過是一個很平凡的婦女
[00:22:03.080 --> 00:22:05.080]  可能是煮飯
[00:22:05.080 --> 00:22:07.720]  在社會當中也沒有地位
[00:22:07.720 --> 00:22:13.240]  可能在門徒當中也不是很讓人看得起的那種
[00:22:13.240 --> 00:22:15.320]  可以知道在猶太人的社會當中
[00:22:15.320 --> 00:22:19.600]  婦女和小孩是沒有什麼地位的
[00:22:19.600 --> 00:22:21.240]  如果主耶穌沒有復活
[00:22:21.240 --> 00:22:24.880]  這些婦女仍然是這些婦女
[00:22:24.880 --> 00:22:27.040]  仍然是家庭主婦
[00:22:27.040 --> 00:22:31.440]  或者是一般的社會上見的一些女人
[00:22:31.440 --> 00:22:33.560]  沒有地位的
[00:22:33.560 --> 00:22:36.200]  會被人看不起的
[00:22:36.200 --> 00:22:39.840]  如果主耶穌沒有復活
[00:22:39.840 --> 00:22:41.640]  如果主耶穌沒有復活
[00:22:41.640 --> 00:22:46.280]  那天就是這些婦女和主耶穌最後的接觸
[00:22:46.280 --> 00:22:48.480]  因為他們就是告沒耶穌的屍身
[00:22:48.480 --> 00:22:51.320]  然後一切都沒有了
[00:22:51.320 --> 00:22:54.680]  何況主耶穌的屍身會繼續的腐爛
[00:22:54.680 --> 00:22:57.440]  就做不到什麼了
[00:22:57.440 --> 00:23:02.160]  但是這個之後他們不同了
[00:23:02.160 --> 00:23:05.640]  感謝主是因為主耶穌復活了
[00:23:05.640 --> 00:23:10.840]  所以這些婦女也由平凡變為不平凡
[00:23:10.840 --> 00:23:11.520]  為什麼?
[00:23:11.520 --> 00:23:13.880]  因為他們成為了第一批
[00:23:13.880 --> 00:23:16.320]  就是見證主耶穌復活的人
[00:23:16.320 --> 00:23:18.560]  也都成為了第一批
[00:23:18.560 --> 00:23:22.680]  就是傳好消息的一批人
[00:23:22.680 --> 00:23:26.600]  這個是他們身份上的一種變化
[00:23:26.600 --> 00:23:30.840]  如果我們只看馬後福音到第十六章第八節
[00:23:30.840 --> 00:23:32.280]  那裡就告訴我們
[00:23:32.280 --> 00:23:35.320]  他們就出來從墳墓那裡逃跑
[00:23:35.320 --> 00:23:36.800]  又發抖又驚奇
[00:23:36.800 --> 00:23:38.800]  什麼都沒有告訴別人
[00:23:38.800 --> 00:23:41.360]  因為他們害怕
[00:23:41.360 --> 00:23:44.120]  我們會以為他們什麼都沒有做到
[00:23:44.120 --> 00:23:46.040]  他們什麼都沒有說
[00:23:46.040 --> 00:23:48.520]  但是如果我們再繼續看下去的時候
[00:23:48.520 --> 00:23:51.240]  或者再參考其他的福音書的時候
[00:23:51.240 --> 00:23:54.680]  我們就知道這班婦女並沒有放棄
[00:23:54.680 --> 00:23:57.560]  就是主給他們這些福氣
[00:23:57.560 --> 00:24:03.240]  就是可以第一批成為見證和傳好消息的人
[00:24:03.240 --> 00:24:06.000]  第八節所說的什麼都沒有告訴別人
[00:24:06.000 --> 00:24:07.200]  因為他們害怕
[00:24:07.200 --> 00:24:09.800]  這個只不過是暫時的
[00:24:09.800 --> 00:24:13.840]  而且他們不是到處跟別人說
[00:24:13.840 --> 00:24:18.360]  他們是首先告訴門路
[00:24:18.360 --> 00:24:20.600]  什麼都沒有告訴別人的理解
[00:24:20.600 --> 00:24:27.800]  你應該說他們並沒有隨便的到處見到人都告訴別人
[00:24:27.800 --> 00:24:32.040]  而他們又不可以馬上找到十一個門徒
[00:24:32.040 --> 00:24:37.400]  所以因此就什麼都沒有告訴別人
[00:24:37.400 --> 00:24:42.160]  始終他們都是沒有辜負所託
[00:24:42.160 --> 00:24:46.680]  最後他們都將這個好消息告訴了十一個門徒
[00:24:46.680 --> 00:24:51.240]  雖然這班門徒都不信他們所說的
[00:24:51.240 --> 00:24:55.440]  另外在身份上有所改變的是誰呢?
[00:24:55.440 --> 00:24:56.960]  彼得
[00:24:56.960 --> 00:24:58.520]  我們不要忘記
[00:24:58.520 --> 00:25:00.120]  如果主耶穌沒有復活
[00:25:00.120 --> 00:25:05.960]  可能彼得一生都要背著那種內疚
[00:25:05.960 --> 00:25:08.880]  因為他曾經否認主耶穌
[00:25:08.880 --> 00:25:10.240]  甚至別人問他
[00:25:10.240 --> 00:25:11.600]  我不認識他
[00:25:11.600 --> 00:25:15.120]  我不是跟他一夥的
[00:25:15.120 --> 00:25:18.800]  到最後他終於醒過來
[00:25:18.800 --> 00:25:20.720]  這就是主耶穌說的
[00:25:20.720 --> 00:25:27.000]  雞抬三次之後你要否認我三次
[00:25:27.000 --> 00:25:28.920]  他才醒過來
[00:25:28.920 --> 00:25:32.040]  他帶著很痛的心
[00:25:32.040 --> 00:25:36.760]  很內疚的心就離開了那裡
[00:25:36.760 --> 00:25:39.760]  如果主耶穌沒有復活
[00:25:39.760 --> 00:25:42.640]  這十一個門徒都唯有解散
[00:25:42.640 --> 00:25:44.040]  沒有什麼振動
[00:25:44.040 --> 00:25:48.000]  他們只不過成為失去老師的普通人
[00:25:48.000 --> 00:25:50.360]  但是由於主耶穌已經復活了
[00:25:50.360 --> 00:25:53.560]  天使吩咐父女傳達訊息的時候
[00:25:53.560 --> 00:25:55.280]  怎樣說呢?
[00:25:55.280 --> 00:26:02.000]  叫他們先告訴主的門徒和彼得
[00:26:02.000 --> 00:26:05.240]  這是一個很奇特的說法
[00:26:05.240 --> 00:26:08.920]  彼得是他們的門徒當中的誰?
[00:26:08.920 --> 00:26:11.960]  是頭兒
[00:26:11.960 --> 00:26:15.240]  你說天使應該怎樣說呢?
[00:26:15.240 --> 00:26:18.920]  說給彼得和十一個門徒知道才對
[00:26:18.920 --> 00:26:20.200]  對不對?
[00:26:20.200 --> 00:26:21.400]  為什麼天使說
[00:26:21.400 --> 00:26:25.320]  說給十一個門徒和彼得知道呢?
[00:26:25.320 --> 00:26:26.680]  我們看聖經的時候
[00:26:26.680 --> 00:26:29.800]  我們要留意這些
[00:26:29.800 --> 00:26:34.120]  在使徒行傳那裡就變了
[00:26:34.120 --> 00:26:38.200]  彼得和另外一些門徒
[00:26:38.200 --> 00:26:42.120]  彼得和另外十個門徒
[00:26:42.120 --> 00:26:44.760]  彼得和十一個門徒
[00:26:44.760 --> 00:26:46.760]  但是為什麼在這裡就說
[00:26:46.760 --> 00:26:49.600]  門徒和彼得呢?
[00:26:49.600 --> 00:26:54.280]  可見彼得的身份其實下降了
[00:26:54.280 --> 00:26:57.720]  但是又沒有忽略到他
[00:26:57.720 --> 00:27:03.000]  意思是說要恢復他的身份
[00:27:03.000 --> 00:27:05.320]  所以上一次我們講道的時候
[00:27:05.320 --> 00:27:09.400]  我們講到主耶穌問他「你愛我嗎?」
[00:27:09.400 --> 00:27:14.280]  就再次叫他建立彼得的身份
[00:27:14.280 --> 00:27:17.320]  彼得曾經令主失望過
[00:27:17.320 --> 00:27:19.400]  但是主耶穌沒有放棄他
[00:27:19.400 --> 00:27:25.160]  仍然要他去鞏固其他的弟兄
[00:27:25.160 --> 00:27:28.440]  仍然要使用他
[00:27:28.440 --> 00:27:30.120]  在他否認主耶穌的時候
[00:27:30.120 --> 00:27:37.480]  他的名字已經從十一個門徒當中剔除了
[00:27:37.480 --> 00:27:40.040]  所以大人現在主耶穌復活了
[00:27:40.040 --> 00:27:42.760]  再次將他的名字連起來
[00:27:42.760 --> 00:27:46.120]  但是不再是「頭」了
[00:27:46.120 --> 00:27:49.960]  他是「十一個門徒」和「彼得」
[00:27:49.960 --> 00:27:52.200]  不是「彼得」和「十一個門徒」
[00:27:52.200 --> 00:27:57.800]  可以留意聖經很明顯的這些位置
[00:27:57.800 --> 00:28:01.240]  清楚的告訴你,有些東西
[00:28:01.240 --> 00:28:04.840]  透過一些字眼已經跟我們說了
[00:28:04.840 --> 00:28:07.320]  你上次去看《使徒行傳》
[00:28:07.320 --> 00:28:11.080]  就有不同的各種情況
[00:28:11.080 --> 00:28:13.400]  彼得又歸隊了
[00:28:13.400 --> 00:28:17.080]  意味著他又會被主再使用
[00:28:17.080 --> 00:28:19.640]  彼得再次被接納為門徒
[00:28:19.640 --> 00:28:22.120]  原本他是一個叛徒來的
[00:28:22.120 --> 00:28:24.120]  他的身份是一個叛徒來的
[00:28:24.120 --> 00:28:26.280]  但是現在被改變過來
[00:28:26.280 --> 00:28:29.400]  這個是非常寶貴的
[00:28:29.400 --> 00:28:31.240]  其實,彼得的門徒
[00:28:31.240 --> 00:28:34.920]  也是因為主耶穌被釘死而四散的
[00:28:34.920 --> 00:28:37.320]  但是這一刻又被接納回來
[00:28:37.320 --> 00:28:39.880]  成為門徒
[00:28:39.880 --> 00:28:43.400]  非常珍貴的一種改變
[00:28:43.400 --> 00:28:45.560]  最後也是很重要的
[00:28:45.560 --> 00:28:48.760]  我們也看到基督教
[00:28:48.760 --> 00:28:51.320]  由已經死了的團體
[00:28:51.320 --> 00:28:53.000]  主耶穌一死
[00:28:53.000 --> 00:28:57.400]  這個團體跟隨主耶穌的人全散了
[00:28:57.400 --> 00:28:58.920]  全死了
[00:28:58.920 --> 00:29:00.840]  由已死的團體
[00:29:00.840 --> 00:29:04.040]  變為活的信仰
[00:29:04.040 --> 00:29:06.520]  當耶穌被釘之前
[00:29:06.520 --> 00:29:08.120]  隨著祂所做的事情
[00:29:08.120 --> 00:29:09.320]  個人的影響力
[00:29:09.320 --> 00:29:12.040]  當然吸引了不少的人
[00:29:12.040 --> 00:29:14.040]  來跟隨祂
[00:29:14.040 --> 00:29:17.480]  除了耶穌所揀選的十二個門徒
[00:29:17.480 --> 00:29:22.280]  相信也有一些很忠實的粉絲
[00:29:22.280 --> 00:29:25.240]  這些粉絲會因為不同的目的
[00:29:25.240 --> 00:29:27.080]  來跟隨耶穌
[00:29:27.080 --> 00:29:29.720]  有些是為了被醫治
[00:29:29.720 --> 00:29:32.760]  有些是為了被餵飽
[00:29:32.760 --> 00:29:34.760]  為了吃一口飯
[00:29:34.760 --> 00:29:36.040]  跟隨耶穌
[00:29:36.040 --> 00:29:38.840]  有些是為了看著主耶穌
[00:29:38.840 --> 00:29:40.760]  表演神蹟
[00:29:40.760 --> 00:29:42.520]  他們認為是表演
[00:29:42.520 --> 00:29:45.320]  哇,這裡有醫好了那個盲眼的
[00:29:45.320 --> 00:29:47.560]  這裡又趕鬼了
[00:29:47.560 --> 00:29:50.360]  所以經常跟著耶穌到處去
[00:29:50.360 --> 00:29:52.920]  這些粉絲就因為
[00:29:52.920 --> 00:29:56.280]  他們後來發覺主耶穌被釘死了
[00:29:56.280 --> 00:30:00.840]  原來根本都不能從祂身上得到什麼
[00:30:00.840 --> 00:30:02.200]  所以都四散了
[00:30:02.200 --> 00:30:05.080]  他們離棄了耶穌
[00:30:05.080 --> 00:30:07.240]  所以說後來耶穌被釘死
[00:30:07.240 --> 00:30:08.600]  其實出賣主的人
[00:30:08.600 --> 00:30:11.240]  不只是猶大
[00:30:11.240 --> 00:30:13.960]  很多人都出賣了耶穌
[00:30:13.960 --> 00:30:15.800]  這些跟隨耶穌的人
[00:30:15.800 --> 00:30:18.040]  都出賣了耶穌
[00:30:18.040 --> 00:30:21.240]  可能當在大喊
[00:30:21.240 --> 00:30:22.840]  釘死耶穌、釘死耶穌的時候
[00:30:22.840 --> 00:30:24.280]  他們都有份
[00:30:24.280 --> 00:30:26.520]  就是這幫所謂很忠實
[00:30:26.520 --> 00:30:29.320]  跟隨耶穌的粉絲
[00:30:29.320 --> 00:30:33.240]  但是當耶穌由死裡復活之後
[00:30:33.240 --> 00:30:34.520]  跟隨祂的人
[00:30:34.520 --> 00:30:40.680]  成為了相信祂是真神的信徒
[00:30:40.680 --> 00:30:45.560]  復活的主成為了信仰的核心
[00:30:45.560 --> 00:30:48.440]  這個信仰因為復活的主
[00:30:48.440 --> 00:30:51.080]  而成為了活的信仰
[00:30:51.080 --> 00:30:53.000]  不是死的
[00:30:53.000 --> 00:30:56.680]  原本很害怕的人都逃跑了
[00:30:56.680 --> 00:30:59.480]  現在卻成為了不怕死的
[00:30:59.480 --> 00:31:02.680]  很大膽地去傳福音的人
[00:31:02.680 --> 00:31:05.560]  因為他們領受了復活的主
[00:31:05.560 --> 00:31:08.280]  所吩咐給他們的大使命
[00:31:08.280 --> 00:31:11.160]  如果我們再看馬後福音十六章
[00:31:11.160 --> 00:31:12.280]  不要看第八節
[00:31:12.280 --> 00:31:13.240]  再看下去的時候
[00:31:13.240 --> 00:31:15.400]  你就會發覺主耶穌跟他們說
[00:31:15.400 --> 00:31:17.640]  你們往普天下去
[00:31:17.640 --> 00:31:22.200]  傳福音給盲民聽
[00:31:22.200 --> 00:31:24.680]  給的不是很怕死的嗎?
[00:31:24.680 --> 00:31:27.480]  為了怕死,否認主耶穌
[00:31:27.480 --> 00:31:30.440]  但是後來他有多大膽
[00:31:30.440 --> 00:31:33.400]  上台講信息
[00:31:33.400 --> 00:31:35.480]  不怕被人捉
[00:31:35.480 --> 00:31:37.560]  捉了進去坐牢
[00:31:37.560 --> 00:31:40.520]  他也不怕,不怕死
[00:31:40.520 --> 00:31:43.400]  這種變化是令基督教的信仰
[00:31:43.400 --> 00:31:45.480]  不再只是一個團體
[00:31:45.480 --> 00:31:46.760]  而是一個活的信仰
[00:31:46.760 --> 00:31:51.000]  即是可以改變人心的信仰
[00:31:51.000 --> 00:31:52.200]  主耶穌跟他們說
[00:31:52.200 --> 00:31:54.280]  你們往普天下去
[00:31:54.280 --> 00:31:58.760]  傳福音給盲民聽
[00:31:58.760 --> 00:32:00.360]  盲民是什麼意思?
[00:32:00.360 --> 00:32:02.120]  如果你看聖經有細節
[00:32:02.120 --> 00:32:03.240]  你看看
[00:32:03.240 --> 00:32:08.360]  犯受造的人
[00:32:08.360 --> 00:32:10.520]  所有的人
[00:32:10.520 --> 00:32:13.480]  你都要傳福音給他們聽
[00:32:13.480 --> 00:32:16.680]  想想基督教
[00:32:16.680 --> 00:32:19.560]  由當初一個人
[00:32:19.560 --> 00:32:22.520]  是誰?
[00:32:22.520 --> 00:32:26.280]  由當初一個人是誰?
[00:32:26.280 --> 00:32:28.840]  當然是主耶穌
[00:32:28.840 --> 00:32:32.120]  後來變了十三個人
[00:32:32.120 --> 00:32:33.240]  加上主耶穌
[00:32:33.240 --> 00:32:37.480]  十二個,十三個人
[00:32:37.480 --> 00:32:39.640]  後來聖靈降臨節
[00:32:39.640 --> 00:32:41.560]  被上台講道
[00:32:41.560 --> 00:32:43.480]  多少人信主?
[00:32:43.480 --> 00:32:45.000]  三千人
[00:32:45.000 --> 00:32:49.880]  由十二變成三千
[00:32:49.880 --> 00:32:51.240]  再一次講道
[00:32:51.240 --> 00:32:53.240]  有多少人信主?
[00:32:53.240 --> 00:32:57.880]  五千人加入教會
[00:32:57.880 --> 00:32:58.760]  你看
[00:32:58.760 --> 00:33:00.520]  如果不是一個活的信仰
[00:33:00.520 --> 00:33:03.400]  會不會這樣發展呢?
[00:33:03.400 --> 00:33:07.400]  知不知道今日全球的基督徒
[00:33:07.400 --> 00:33:13.800]  最新的統計有多少人?
[00:33:13.800 --> 00:33:17.880]  有人好像說對了
[00:33:17.880 --> 00:33:21.240]  大聲點說
[00:33:21.240 --> 00:33:25.560]  二十三點八億
[00:33:25.560 --> 00:33:27.640]  這二十三點八億
[00:33:27.640 --> 00:33:31.640]  還未包括隱藏的多少圖
[00:33:31.640 --> 00:33:33.000]  為什麼要隱藏?
[00:33:33.000 --> 00:33:35.720]  因為他們怕被人迫害
[00:33:35.720 --> 00:33:39.320]  他們不敢暴露自己的身份
[00:33:39.320 --> 00:33:41.000]  如果再包括這些
[00:33:41.000 --> 00:33:44.040]  應該是二十四億左右
[00:33:44.040 --> 00:33:51.320]  全球最新的統計有多少人口?
[00:33:51.320 --> 00:33:53.880]  多少?
[00:33:53.880 --> 00:34:00.280]  七十可能十年前吧
[00:34:00.280 --> 00:34:06.200]  現在?八十億
[00:34:06.200 --> 00:34:09.320]  那二十四億八十億
[00:34:09.320 --> 00:34:12.680]  是多少倍?
[00:34:12.680 --> 00:34:15.480]  佔了多少?
[00:34:15.480 --> 00:34:18.680]  差不多三分一
[00:34:18.680 --> 00:34:20.440]  差不多三分一
[00:34:20.440 --> 00:34:21.800]  是不是很多?
[00:34:21.800 --> 00:34:22.840]  即是由當日
[00:34:22.840 --> 00:34:25.080]  一個變成十二、十三個
[00:34:25.080 --> 00:34:27.080]  十三個再變成十二個
[00:34:27.080 --> 00:34:30.360]  十二個再發展成三千、五千
[00:34:30.360 --> 00:34:35.400]  今日佔了人口的差不多三分一
[00:34:35.400 --> 00:34:41.160]  是不是很驕傲?
[00:34:41.160 --> 00:34:43.240]  你作為其中一份子
[00:34:43.240 --> 00:34:46.680]  二十四億之中的其中一份子
[00:34:46.680 --> 00:34:48.680]  當然很驕傲
[00:34:48.680 --> 00:34:50.840]  但是不要忘記主耶穌說什麼
[00:34:50.840 --> 00:34:53.960]  「傳福音給萬萬聽」
[00:34:53.960 --> 00:34:56.760]  你離開萬萬
[00:34:56.760 --> 00:34:59.240]  原來還差很遠
[00:34:59.240 --> 00:35:01.640]  還有三分二多
[00:35:01.640 --> 00:35:03.720]  你未接觸到的
[00:35:03.720 --> 00:35:07.800]  或者未令他們去信耶穌的
[00:35:07.800 --> 00:35:10.200]  值不值得他驕傲?
[00:35:10.200 --> 00:35:16.520]  我們應該羞愧
[00:35:16.520 --> 00:35:20.520]  可以盡了多少力去傳福音?
[00:35:20.520 --> 00:35:27.640]  在你生命當中帶了多少人信主呢?
[00:35:27.640 --> 00:35:30.760]  這個活的信仰是值得我們去傳的
[00:35:30.760 --> 00:35:35.080]  這個活的信仰是值得我們去感染別人的
[00:35:35.080 --> 00:35:38.680]  帶領他們去信主的
[00:35:38.680 --> 00:35:41.720]  但是我們仍然很感謝主
[00:35:41.720 --> 00:35:43.720]  因為原來復活的主
[00:35:43.720 --> 00:35:48.040]  可以改變很多的東西
[00:35:48.040 --> 00:35:50.600]  今天可能你未信主的
[00:35:50.600 --> 00:35:51.640]  我告訴你
[00:35:51.640 --> 00:35:54.120]  很多信主的信徒
[00:35:54.120 --> 00:35:56.440]  他們是怎樣變成信徒的呢?
[00:35:56.440 --> 00:35:59.720]  有些是要熬很多年
[00:35:59.720 --> 00:36:01.480]  才慢慢變成信徒
[00:36:01.480 --> 00:36:05.960]  但是更多的人是一秒之間
[00:36:05.960 --> 00:36:07.800]  就變成基督徒了
[00:36:07.800 --> 00:36:11.720]  然後他們的生活是完全不同了
[00:36:11.720 --> 00:36:14.840]  我就是其中一個
[00:36:14.840 --> 00:36:18.280]  我的見證是什麼?你們都聽過很多次了
[00:36:18.280 --> 00:36:21.240]  又很挑戰基督徒
[00:36:21.240 --> 00:36:23.800]  我身邊的基督徒
[00:36:23.800 --> 00:36:26.360]  在某一晚去參加報道會
[00:36:26.360 --> 00:36:29.640]  那一晚就是主耶穌聖靈感動
[00:36:29.640 --> 00:36:31.080]  就是那一刻
[00:36:31.080 --> 00:36:32.680]  講完呼召
[00:36:32.680 --> 00:36:34.600]  舉手出去
[00:36:34.600 --> 00:36:36.600]  由那一晚開始
[00:36:36.600 --> 00:36:38.920]  生命完全不同了
[00:36:38.920 --> 00:36:40.920]  過去可能是自以為是
[00:36:40.920 --> 00:36:44.760]  可能很多的
[00:36:44.760 --> 00:36:46.440]  沒有什麼盼望
[00:36:46.440 --> 00:36:48.920]  不知道前路會怎樣走
[00:36:48.920 --> 00:36:50.200]  那時候剛出來工作
[00:36:50.200 --> 00:36:52.840]  都不知道會怎樣做
[00:36:52.840 --> 00:36:53.720]  會怎樣走
[00:36:53.720 --> 00:36:55.640]  怎樣生活
[00:36:55.640 --> 00:36:57.080]  但是就是那一刻
[00:36:57.080 --> 00:36:58.520]  信了耶穌
[00:36:58.520 --> 00:37:00.200]  一秒之間
[00:37:00.200 --> 00:37:03.640]  就立刻生命完全不同了
[00:37:03.640 --> 00:37:05.640]  不用一日之差
[00:37:05.640 --> 00:37:07.240]  一秒之間
[00:37:07.240 --> 00:37:09.000]  如果你今天未信耶穌的
[00:37:09.000 --> 00:37:13.000]  你都可以得到這個福氣的
[00:37:13.000 --> 00:37:15.560]  就像很多的基督徒一樣
[00:37:15.560 --> 00:37:16.600]  舉手
[00:37:16.600 --> 00:37:18.840]  「主耶穌,我願意相信你」
[00:37:18.840 --> 00:37:21.960]  「我願意接受你為我的教主」
[00:37:21.960 --> 00:37:23.160]  這幾句話
[00:37:23.160 --> 00:37:25.720]  幾秒?
[00:37:25.720 --> 00:37:27.720]  我說的時候你有沒有數?
[00:37:27.720 --> 00:37:30.200]  「主耶穌,我願意相信你」
[00:37:30.200 --> 00:37:33.320]  「我願意接受你為我的教主」
[00:37:33.320 --> 00:37:35.880]  大約五六秒左右
[00:37:35.880 --> 00:37:39.560]  你就可以完全地改變
[00:37:39.560 --> 00:37:40.520]  感謝主
[00:37:40.520 --> 00:37:42.760]  復活的主是這麼真實的
[00:37:42.760 --> 00:37:46.600]  復活的主可以令我們有很多的改變
[00:37:46.600 --> 00:37:48.680]  很大的改變
[00:37:48.680 --> 00:37:51.560]  你願不願意永遠地跟隨祂
[00:37:51.560 --> 00:37:53.160]  如果你已經跟隨祂
[00:37:53.160 --> 00:37:56.680]  你願不願意接受祂成為你的教主
[00:37:56.680 --> 00:37:58.920]  如果你未信的話
[00:37:58.920 --> 00:38:02.760]  我們可以靠著耶穌得盛很多的東西
[00:38:02.760 --> 00:38:04.280]  靠著耶穌
[00:38:04.280 --> 00:38:09.240]  可以得盛世界上所有的罪惡
[00:38:09.240 --> 00:38:10.280]  靠著耶穌
[00:38:10.280 --> 00:38:14.120]  我們可以成為合乎神心的人
[00:38:14.120 --> 00:38:18.280]  一切都是靠著這位復活的主
[00:38:18.280 --> 00:38:21.800]  我們低頭祈禱
[00:38:21.800 --> 00:38:23.960]  七二天佩佩,我們感謝你
[00:38:23.960 --> 00:38:27.640]  因為你的愛子主耶穌來到這個世上
[00:38:27.640 --> 00:38:29.480]  是因為要拯救我們
[00:38:29.480 --> 00:38:32.840]  還有令我們可以在我們生命當中
[00:38:32.840 --> 00:38:34.360]  因為信祂
[00:38:34.360 --> 00:38:37.400]  因為接受耶穌成為我們教主
[00:38:37.400 --> 00:38:40.040]  我們可以有很多的改變
[00:38:40.040 --> 00:38:43.640]  主,我們感恩有一個很小的團體
[00:38:43.640 --> 00:38:48.840]  成為今天我們是二十四億裡面的其中一個
[00:38:48.840 --> 00:38:51.000]  主,我們感謝讚美你
[00:38:51.000 --> 00:38:53.960]  與主你都堅定我們的信心
[00:38:53.960 --> 00:38:57.560]  深深地相信主你是復活的主
[00:38:57.560 --> 00:39:00.360]  永遠跟隨你不改變
[00:39:00.360 --> 00:39:02.280]  因為我們已經改變了
[00:39:02.280 --> 00:39:05.560]  我們有一個沒有信心、沒有盼望的人
[00:39:05.560 --> 00:39:08.360]  已經改變成今天有信心
[00:39:08.360 --> 00:39:12.200]  願意跟隨你,由你那裡得福氣的人
[00:39:12.200 --> 00:39:14.520]  最後我們也要靠著你
[00:39:14.520 --> 00:39:21.720]  得盛很多世上的軟弱、世上的罪惡
[00:39:21.720 --> 00:39:24.680]  主,你自己親自帶領我們
[00:39:24.680 --> 00:39:26.040]  幫助我們
[00:39:26.040 --> 00:39:29.400]  讓我們都可以勇於去傳福音
[00:39:29.400 --> 00:39:31.640]  叫更多的人來跪向你
