
[00:00:00.000 --> 00:00:06.000]  前一陣子我和一位弟兄分享我最近生活的一些趣事
[00:23:00.000 --> 00:23:03.000]  這些假師父
[00:23:03.000 --> 00:23:04.000]  指導他們
[00:23:04.000 --> 00:23:07.000]  陪他們一起進入這個闊門
[00:23:07.000 --> 00:23:17.000]  進入滅亡和枉費神恩典的門
[00:23:17.000 --> 00:23:19.000]  C. Wendel
[00:23:19.000 --> 00:23:20.000]  Charles Wendel
[00:23:20.000 --> 00:23:22.000]  他曾經引用過一段文字
[00:23:22.000 --> 00:23:25.000]  去形容那些信仰不認真的人
[00:23:25.000 --> 00:23:27.000]  那段文字的題目叫做
[00:23:27.000 --> 00:23:30.000]  「三蚊上帝」
[00:23:30.000 --> 00:23:34.000]  英文是 Three Dollars Worth of God
[00:23:34.000 --> 00:23:36.000]  我的翻譯是這樣
[00:23:36.000 --> 00:23:39.000]  我只是想買三蚊上帝
[00:23:39.000 --> 00:23:41.000]  三蚊上帝有多少呢?
[00:23:41.000 --> 00:23:46.000]  三蚊上帝不足夠去喚醒我的心靈
[00:23:46.000 --> 00:23:50.000]  也不足夠去擾亂我的睡眠
[00:23:50.000 --> 00:23:53.000]  但是他是足夠像一杯熱牛奶那樣
[00:23:53.000 --> 00:23:55.000]  幫到我在冬天裏面
[00:23:55.000 --> 00:23:58.000]  在陽光之下做一個小睡
[00:23:58.000 --> 00:24:01.000]  是不是很享受?
[00:24:01.000 --> 00:24:03.000]  我不想有太多的上帝
[00:24:03.000 --> 00:24:04.000]  因為太多的時候
[00:24:04.000 --> 00:24:08.000]  他會令到我要去愛一些我不喜歡的人
[00:24:08.000 --> 00:24:12.000]  三蚊上帝
[00:24:12.000 --> 00:24:14.000]  三蚊這麼多就足夠了
[00:24:14.000 --> 00:24:16.000]  我只是想有一陣驚喜
[00:24:16.000 --> 00:24:17.000]  有一陣感動
[00:24:17.000 --> 00:24:21.000]  我不是想有生命的改變
[00:24:21.000 --> 00:24:27.000]  我不是需要一個有血有肉的神
[00:24:27.000 --> 00:24:30.000]  因為他會阻礙我去派對
[00:24:30.000 --> 00:24:32.000]  他會阻礙我賺錢
[00:24:32.000 --> 00:24:37.000]  他會阻礙我打扮到珠光寶氣
[00:24:37.000 --> 00:24:40.000]  我不需要一個活的基督
[00:24:40.000 --> 00:24:45.000]  我只需要一個可以掛在床頭的上帝
[00:24:45.000 --> 00:24:47.000]  對了
[00:24:47.000 --> 00:24:54.000]  那個塑膠造的就可以了
[00:24:54.000 --> 00:24:58.000]  這一段文字
[00:24:58.000 --> 00:25:00.000]  很值得我們反省
[00:25:00.000 --> 00:25:02.000]  看完節目
[00:25:02.000 --> 00:25:04.000]  如果我們講話信耶穌
[00:25:04.000 --> 00:25:08.000]  他是不願意去按耶穌的教訓來生活的時候
[00:25:08.000 --> 00:25:10.000]  我們的信就所帶給我們
[00:25:10.000 --> 00:25:12.000]  就好像這裏所講的
[00:25:12.000 --> 00:25:13.000]  Chuck Swindoll所講的
[00:25:13.000 --> 00:25:18.000]  我們所得到的只是一個值三蚊的一個塑膠公仔
[00:25:18.000 --> 00:25:20.000]  一個偶像
[00:25:20.000 --> 00:25:25.000]  比起欺人的信仰
[00:25:25.000 --> 00:25:28.000]  這個真的很值得我們反省
[00:25:28.000 --> 00:25:35.000]  我們的信仰值多少呢?
[00:25:35.000 --> 00:25:38.000]  今天我們要提防假先知
[00:25:38.000 --> 00:25:40.000]  不是叫我們要互相監視
[00:25:40.000 --> 00:25:41.000]  大家記得千萬不要這樣
[00:25:41.000 --> 00:25:42.000]  不要指指點點大家
[00:25:42.000 --> 00:25:44.000]  我們要看自己
[00:25:44.000 --> 00:25:52.000]  預備好自己去避一些好的屬靈品格來吸引我們
[00:25:52.000 --> 00:25:55.000]  最後
[00:25:55.000 --> 00:25:59.000]  我引用肥立比書一章九節十一節來提醒我們大家
[00:25:59.000 --> 00:26:05.000]  怎樣做可以提高我們分辨假先知假師父的能力
[00:26:05.000 --> 00:26:08.000]  我們看看第九節
[00:26:08.000 --> 00:26:10.000]  肥立比書一章九節
[00:26:10.000 --> 00:26:11.000]  是本來講的
[00:26:11.000 --> 00:26:18.000]  我所禱告的就是要你們的愛心在知識和各樣見識上多餘又多
[00:26:18.000 --> 00:26:19.000]  第十節
[00:26:19.000 --> 00:26:21.000]  使你們能分辨是非
[00:26:21.000 --> 00:26:23.000]  作誠實無過的人
[00:26:23.000 --> 00:26:25.000]  直到基督的日子
[00:26:25.000 --> 00:26:26.000]  十一節
[00:26:26.000 --> 00:26:27.000]  並教授基督耶穌
[00:26:27.000 --> 00:26:31.000]  耶穌基督結滿了人意的果子
[00:26:31.000 --> 00:26:36.000]  叫榮耀稱讚歸於神
[00:26:36.000 --> 00:26:38.000]  經文提醒我們說我們需要
[00:26:38.000 --> 00:26:43.000]  禱告、看聖經和各樣的知識
[00:26:43.000 --> 00:26:45.000]  要有愛心
[00:26:45.000 --> 00:26:47.000]  最重要一樣
[00:26:47.000 --> 00:26:53.000]  我們要有要去榮耀神的心
[00:26:53.000 --> 00:26:58.000]  這樣我們就可以有分辨的能力
[00:26:58.000 --> 00:27:01.000]  我們努力結好的果子
[00:27:01.000 --> 00:27:05.000]  我們努力去爭取屬靈的成長
[00:27:05.000 --> 00:27:08.000]  我們要努力培養自己有好的屬靈品格
[00:27:08.000 --> 00:27:14.000]  這樣做我們就是屬於耶穌的真正門徒
[00:27:14.000 --> 00:27:16.000]  這樣也可以歸榮耀給神
[00:27:16.000 --> 00:27:18.000]  我們一起祈禱
[00:27:18.000 --> 00:27:23.000]  天父我們多謝你留下寶貴的教訓
[00:27:23.000 --> 00:27:26.000]  多謝主耶穌親自來教導我們
[00:27:26.000 --> 00:27:29.000]  我們也求主耶穌上上施恩給我們
[00:27:29.000 --> 00:27:33.000]  讓我們上上經歷你的同行和補償
[00:27:33.000 --> 00:27:36.000]  讓我們按著你的教訓去生活的時候
[00:27:36.000 --> 00:27:38.000]  能夠榮耀你
[00:27:38.000 --> 00:27:40.000]  也能夠榮耀我們天上的父
[00:27:40.000 --> 00:27:42.000]  我們這樣祈禱奉耶穌基督的聖名
