
[00:00:00.000 --> 00:00:04.880]  以斯帖記第四章九到第十四節
[00:18:37.580 --> 00:18:41.140]  神在我們生命當中是有一個更高的目的的
[00:18:41.140 --> 00:18:45.900]  神要為他的國度建立一支屬神的軍隊
[00:18:45.900 --> 00:18:50.500]  能夠在這樣彎曲背謬的世代顯明他的榮耀來
[00:18:50.500 --> 00:18:52.980]  而今天你我就在這個軍隊當中
[00:18:52.980 --> 00:18:54.180]  Amen
[00:18:54.180 --> 00:18:57.820]  所以你一定要看見你的環境
[00:18:57.820 --> 00:19:01.140]  你的環境常常就是你的位分
[00:19:01.140 --> 00:19:03.900]  你要明白你的位分
[00:19:03.900 --> 00:19:07.420]  然後你才能夠站立在你的位分當中
[00:19:07.420 --> 00:19:11.020]  看見神所給你的機會
[00:19:11.020 --> 00:19:14.060]  你說牧師為什麼看不見這個機會呢
[00:19:14.060 --> 00:19:15.140]  為什麼看不見
[00:19:15.140 --> 00:19:18.900]  因為常常我們的格局太小了
[00:19:18.900 --> 00:19:22.180]  我們想來想去只想到自己
[00:19:22.180 --> 00:19:23.900]  想來想去只想到自己的家庭
[00:19:23.900 --> 00:19:24.940]  我們的工作
[00:19:24.940 --> 00:19:29.860]  看來看去只看見柴米油鹽醬醋茶
[00:19:29.860 --> 00:19:32.100]  就像以斯帖一樣
[00:19:32.100 --> 00:19:35.340]  以斯帖一開始也只想到自己而已
[00:19:35.340 --> 00:19:39.100]  他只想到自己跟自己的父家
[00:19:39.100 --> 00:19:41.180]  按照以斯帖的想法
[00:19:41.180 --> 00:19:45.780]  只要到時候他能夠把家人藏在王宮裡
[00:19:45.780 --> 00:19:47.180]  大概就可以了
[00:19:47.180 --> 00:19:48.540]  保住全家
[00:19:48.540 --> 00:19:49.940]  他只能做到如此
[00:19:49.940 --> 00:19:52.860]  其他人顧不了了
[00:19:52.860 --> 00:19:54.220]  所以莫迪改才對他說
[00:19:54.220 --> 00:19:56.260]  你不要你想在王宮裡面
[00:19:56.260 --> 00:19:58.140]  你會強過其他猶太人
[00:19:58.140 --> 00:19:59.900]  不會的
[00:19:59.900 --> 00:20:04.100]  猶太人在提醒不要只想到你自己跟家
[00:20:04.100 --> 00:20:06.940]  格局放大一點
[00:20:06.940 --> 00:20:08.340]  你想到神的國度
[00:20:08.340 --> 00:20:10.260]  想到神的百姓
[00:20:10.260 --> 00:20:12.340]  醃漬你得到王后的位分
[00:20:12.340 --> 00:20:16.180]  不是為了獻金的機會嗎
[00:20:16.180 --> 00:20:19.500]  而當以斯帖把格局一放大
[00:20:19.500 --> 00:20:21.620]  開始想到神的國度
[00:20:21.620 --> 00:20:23.980]  想到神的百姓
[00:20:23.980 --> 00:20:25.420]  想到他能夠為神的國
[00:20:25.420 --> 00:20:28.580]  神的百姓所做的事情
[00:20:28.580 --> 00:20:29.540]  我們就看見
[00:20:29.540 --> 00:20:31.260]  就在那一個時刻裡面
[00:20:31.260 --> 00:20:35.180]  他勇敢的抓住神所給他的機會
[00:20:35.180 --> 00:20:38.500]  成就了偉大奇妙的事情
[00:20:38.500 --> 00:20:42.980]  同樣今天你我要放大我們生命的格局
[00:20:42.980 --> 00:20:45.140]  當你格局一放大
[00:20:45.140 --> 00:20:48.860]  你就看見那獻金的機會了
[00:20:48.860 --> 00:20:51.620]  什麼是獻金的機會
[00:20:51.620 --> 00:20:53.620]  我告訴你很簡單的定義
[00:20:53.620 --> 00:20:55.940]  什麼是獻金的機會
[00:20:55.940 --> 00:21:00.060]  獻金的機會就是此時此刻
[00:21:00.060 --> 00:21:01.700]  你能夠為神
[00:21:01.700 --> 00:21:04.220]  為神的百姓所做的事情
[00:21:04.220 --> 00:21:05.900]  就這麼簡單
[00:21:05.900 --> 00:21:07.940]  什麼是獻金的機會
[00:21:07.940 --> 00:21:10.060]  此時此刻
[00:21:10.060 --> 00:21:13.100]  你能夠為神
[00:21:13.100 --> 00:21:16.460]  為神的百姓所做的事情
[00:21:16.460 --> 00:21:18.700]  那就是獻金的機會
[00:21:18.700 --> 00:21:20.900]  就像尼西米
[00:21:20.900 --> 00:21:26.820]  尼西米本來在巴布倫王宮裡面做酒鎮
[00:21:26.820 --> 00:21:29.220]  相當是一個官
[00:21:29.220 --> 00:21:31.980]  是一個非常安逸的生活
[00:21:31.980 --> 00:21:33.900]  其實他不必做什麼
[00:21:33.900 --> 00:21:38.260]  一生就很安逸的一直到退休都可以
[00:21:38.260 --> 00:21:39.580]  可是在那個位份
[00:21:39.580 --> 00:21:42.540]  他看見那個位份
[00:21:42.540 --> 00:21:45.620]  當他聽見人家報告他說
[00:21:45.620 --> 00:21:48.060]  耶路撒冷的城牆破損
[00:21:48.060 --> 00:21:50.620]  神的百姓受凌辱的時候
[00:21:50.620 --> 00:21:52.180]  他聽見這個消息
[00:21:52.180 --> 00:21:55.060]  他心裡就哀哭
[00:21:55.060 --> 00:21:57.940]  他看見他有個位份
[00:21:57.940 --> 00:21:59.180]  在這個位份上
[00:21:59.180 --> 00:22:02.020]  他看見他是有個機會的
[00:22:02.020 --> 00:22:04.540]  他有個機會可以向王
[00:22:04.540 --> 00:22:06.020]  有個要求
[00:22:06.020 --> 00:22:07.820]  有個favor
[00:22:07.820 --> 00:22:10.620]  能夠送他回到耶路撒冷
[00:22:10.620 --> 00:22:12.980]  能夠拿到官方的命令
[00:22:12.980 --> 00:22:15.060]  去重新建造耶路撒冷
[00:22:15.060 --> 00:22:18.340]  他是有這樣一個位份
[00:22:18.340 --> 00:22:19.660]  所以那一天
[00:22:19.660 --> 00:22:21.780]  他在服侍王的時候
[00:22:21.780 --> 00:22:24.460]  他臉上露出了一點哀哭
[00:22:24.460 --> 00:22:25.780]  哀傷的表情
[00:22:25.780 --> 00:22:27.980]  其實這個是不應該的
[00:22:27.980 --> 00:22:29.460]  因為如果在當時
[00:22:29.460 --> 00:22:32.300]  如果你服侍王有哀傷表情會顫抖的
[00:22:32.300 --> 00:22:35.220]  讓王不快樂
[00:22:35.220 --> 00:22:38.460]  但是我們看見王那天特別開心
[00:22:38.460 --> 00:22:40.700]  你看見每一次當你憑信心的時候
[00:22:40.700 --> 00:22:42.900]  王都開恩的
[00:22:42.900 --> 00:22:43.820]  王就開恩了
[00:22:43.820 --> 00:22:44.660]  你為什麼哀傷
[00:22:44.660 --> 00:22:46.940]  哪有這麼好的君王說老實話
[00:22:46.940 --> 00:22:47.380]  換了別人
[00:22:47.380 --> 00:22:50.020]  早就宰頭幹什麼那麼哀哭
[00:22:50.020 --> 00:22:53.420]  你為什麼哀傷
[00:22:53.420 --> 00:22:56.740]  尼西米就表達心中的願望
[00:22:56.740 --> 00:22:59.100]  能不能讓我回到耶路撒冷
[00:22:59.100 --> 00:23:00.500]  有你的命令
[00:23:00.500 --> 00:23:03.820]  我在那裡重新建造城牆了
[00:23:03.820 --> 00:23:05.820]  結果王就允許他
[00:23:05.820 --> 00:23:07.740]  給他所有的材料
[00:23:07.740 --> 00:23:09.660]  供應他一切的需要
[00:23:09.660 --> 00:23:11.420]  在他一生當中
[00:23:11.420 --> 00:23:14.660]  他為神成就偉大的工作
[00:23:14.660 --> 00:23:15.740]  Amen
[00:23:15.740 --> 00:23:17.020]  我們看見
[00:23:17.020 --> 00:23:20.060]  你的環境就是你的位份
[00:23:20.060 --> 00:23:22.620]  所以你千萬不要輕看你的環境
[00:23:22.620 --> 00:23:24.540]  不要輕看你的身份
[00:23:24.540 --> 00:23:26.700]  不要輕看你的工作
[00:23:26.700 --> 00:23:28.660]  也不要讓頭體欺騙你
[00:23:28.660 --> 00:23:30.900]  以為你自己什麼都不能做
[00:23:30.900 --> 00:23:32.380]  Amen
[00:23:32.380 --> 00:23:36.140]  你要知道神在你身上是有個命定的
[00:23:36.140 --> 00:23:39.540]  神給你的環境是你的位份
[00:23:39.540 --> 00:23:42.460]  讓我們站立在這個位份上
[00:23:42.460 --> 00:23:44.700]  抓住神給我們的機會
[00:23:44.700 --> 00:23:47.860]  勇敢的為主而活吧
[00:23:47.860 --> 00:23:49.460]  Amen
[00:23:49.460 --> 00:23:51.860]  最後我們看見以斯帖
[00:23:51.860 --> 00:23:55.140]  他不但是有願意的心
[00:23:55.140 --> 00:23:57.300]  有決心
[00:23:57.300 --> 00:23:58.660]  而且我們看見
[00:23:58.660 --> 00:24:01.140]  他是一個有行動的人
[00:24:01.140 --> 00:24:03.140]  他不但是看見機會
[00:24:03.140 --> 00:24:07.700]  而且他勇敢的擺上自己與神來同宮
[00:24:07.700 --> 00:24:11.100]  結果猶太人就因著他
[00:24:11.100 --> 00:24:13.580]  得蒙拯救
[00:24:13.580 --> 00:24:15.100]  你知道每一次當我
[00:24:15.100 --> 00:24:16.700]  讀到以斯帖的故事的時候
[00:24:16.700 --> 00:24:20.420]  我心中都很深的感動
[00:24:20.420 --> 00:24:21.740]  我就想到
[00:24:21.740 --> 00:24:25.060]  只因為一個人
[00:24:25.060 --> 00:24:28.540]  只因著一個人的擺上
[00:24:28.540 --> 00:24:33.900]  就能夠影響一個國家跟社會
[00:24:33.900 --> 00:24:35.180]  如果一個人的擺上
[00:24:35.180 --> 00:24:38.540]  能夠帶來這麼大的轉變
[00:24:38.540 --> 00:24:40.340]  那how about
[00:24:40.340 --> 00:24:42.900]  一群人呢
[00:24:42.900 --> 00:24:45.180]  一群人的擺上
[00:24:45.180 --> 00:24:50.140]  我們豈不能夠帶來更大的影響力嗎
[00:24:50.140 --> 00:24:51.540]  你知道這些年我
[00:24:51.540 --> 00:24:56.620]  經歷過多少一些復興的旅程
[00:24:56.620 --> 00:25:00.820]  經歷過多少一些神的工作
[00:25:00.820 --> 00:25:05.220]  你知道有時候我心中常常在想一個問題
[00:25:05.220 --> 00:25:07.340]  當我們在神的面前
[00:25:07.340 --> 00:25:09.700]  我們哭夠了
[00:25:09.700 --> 00:25:12.100]  我們呼喊夠了
[00:25:12.100 --> 00:25:14.780]  我們禱告夠了
[00:25:14.780 --> 00:25:16.540]  之後
[00:25:16.540 --> 00:25:20.780]  我們還能做些什麼呢
[00:25:20.780 --> 00:25:24.980]  當我走過這麼多年這個屬靈的道路
[00:25:24.980 --> 00:25:30.060]  看見教會好像走過這麼長遠的路
[00:25:30.060 --> 00:25:34.220]  真的我心中很深的一個問號
[00:25:34.220 --> 00:25:36.100]  我們哭夠了
[00:25:36.100 --> 00:25:37.780]  呼喊夠了
[00:25:37.780 --> 00:25:39.660]  what else
[00:25:39.660 --> 00:25:42.820]  我們還能做什麼
[00:25:42.820 --> 00:25:47.500]  這些日子來神很清楚的提醒我
[00:25:47.500 --> 00:25:53.980]  這是個捲起袖子開始行動的時刻
[00:25:53.980 --> 00:26:00.500]  跟你們說是捲起袖子開始行動的時刻
[00:26:00.500 --> 00:26:04.100]  今天我們不能只是教會停留在一種
[00:26:04.100 --> 00:26:06.100]  我叫死胡同的裡面
[00:26:06.100 --> 00:26:08.300]  走不出來
[00:26:08.300 --> 00:26:12.860]  神給生命盒是個位分
[00:26:12.860 --> 00:26:15.020]  我越來越看見
[00:26:15.020 --> 00:26:17.820]  很特別的位分
[00:26:17.820 --> 00:26:22.740]  神讓我們成長到如今的一個size
[00:26:22.740 --> 00:26:26.620]  我們真的擁有多少的資源
[00:26:26.620 --> 00:26:30.420]  不是其他教會能夠做的
[00:26:30.420 --> 00:26:34.060]  生命盒今天是有個位分在這裡
[00:26:34.060 --> 00:26:35.900]  每個禮拜你來到這裡
[00:26:35.900 --> 00:26:40.740]  不只是為了聚會聽一篇好講道而已
[00:26:40.740 --> 00:26:44.580]  你要知道是有個位分在這裡的
[00:26:44.580 --> 00:26:48.620]  你我是不是能夠看見這個位分
[00:26:48.620 --> 00:26:52.260]  我們能夠站立在這個位分上
[00:26:52.260 --> 00:26:56.220]  能夠抓住神給我們的機會呢
[00:26:56.220 --> 00:26:59.260]  如果以斯帖一個人
[00:26:59.260 --> 00:27:05.020]  他決心憑著信心跟隨神
[00:27:05.020 --> 00:27:10.660]  能夠帶來這樣一個翻天覆地的一個轉變
[00:27:10.660 --> 00:27:14.780]  我再說何況一群人
[00:27:14.780 --> 00:27:16.980]  不是單靠一兩個人
[00:27:16.980 --> 00:27:19.460]  不是單靠牧師
[00:27:19.460 --> 00:27:22.380]  其實在這世代牧師講話不是太多人聽的
[00:27:22.380 --> 00:27:25.900]  只有你們聽別人都不大聽呢
[00:27:25.900 --> 00:27:28.140]  你們講話是不一樣
[00:27:28.140 --> 00:27:30.060]  你們就在職場裡面
[00:27:30.060 --> 00:27:32.780]  你們就在這個世界裡面
[00:27:32.780 --> 00:27:35.420]  不是靠一兩個人
[00:27:35.420 --> 00:27:41.220]  每一個人都能看見你的位分
[00:27:41.220 --> 00:27:46.300]  整體上我們都能看見我們的位分
[00:27:46.300 --> 00:27:49.740]  憑信心抓住神給我們機會
[00:27:49.740 --> 00:27:51.060]  我們能夠為神
[00:27:51.060 --> 00:27:52.180]  為神的國
[00:27:52.180 --> 00:27:54.700]  為神的百姓做什麼
[00:27:54.700 --> 00:27:58.300]  抓住機會活出神的榮耀來
[00:27:58.300 --> 00:28:00.420]  神就要使用我們
[00:28:00.420 --> 00:28:04.940]  在這個世代為神成就偉大奇妙的事情
[00:28:04.940 --> 00:28:08.060]  我們一起禱告
[00:28:08.060 --> 00:28:11.700]  親愛的主我們再次來到裡面獻上我們的感謝與讚美
[00:28:11.700 --> 00:28:14.140]  謝謝你藉著以斯帖
[00:28:14.140 --> 00:28:17.060]  再次讓我們明白你的心意
[00:28:17.060 --> 00:28:20.340]  我們看見當年的以斯帖一個人
[00:28:20.340 --> 00:28:22.700]  他回應你的呼召
[00:28:22.700 --> 00:28:25.980]  就帶來國家社會的轉變
[00:28:25.980 --> 00:28:28.500]  主今天你也在尋找
[00:28:28.500 --> 00:28:32.100]  你也在尋找這個時代的以斯帖
[00:28:32.100 --> 00:28:35.060]  主我們就願意來到你面前說主啊
[00:28:35.060 --> 00:28:37.620]  我們願意成為那個以斯帖
[00:28:37.620 --> 00:28:42.860]  我們也願意憑信心走在你的道路上
[00:28:42.860 --> 00:28:46.300]  憑信心來跟隨你
[00:28:46.300 --> 00:28:49.220]  讓我們真的不是只有一兩個人
[00:28:49.220 --> 00:28:53.620]  我們眾人同心決心
[00:28:53.620 --> 00:28:55.740]  也用行動
[00:28:55.740 --> 00:28:58.700]  我們願意走上這條道路
[00:28:58.700 --> 00:29:02.300]  就看見當我們眾人同心合一來走的時候
[00:29:02.300 --> 00:29:04.580]  你就要為我們預備敞開的門
[00:29:04.580 --> 00:29:06.300]  是沒有人能關的
[00:29:06.300 --> 00:29:06.980]  Hallelujah
[00:29:06.980 --> 00:29:08.780]  給我們的信心來跟隨
[00:29:08.780 --> 00:29:10.540]  給我們的勇氣來跟隨
[00:29:10.540 --> 00:29:12.300]  在這樣世代裡面
[00:29:12.300 --> 00:29:14.860]  的確能夠成為影響世代的情
[00:29:14.860 --> 00:29:16.180]  謝謝我們的主
[00:29:16.180 --> 00:29:19.340]  感謝禱告奉耶穌得勝的名祈求
[00:29:19.340 --> 00:29:20.620]  Amen
