
[00:00:00.000 --> 00:00:04.640]  更多的教會很喜歡搞不同類型的報道會
[00:16:04.600 --> 00:16:07.960]  並且他們的七個城市一戰必起戰勝
[00:16:07.960 --> 00:16:09.280]  還有一件事
[00:16:09.280 --> 00:16:09.920]  還有呢?
[00:16:09.920 --> 00:16:12.600]  如果我們仔細看這段聖經的時候
[00:16:12.600 --> 00:16:13.760]  我們仔細看這段聖經
[00:16:13.760 --> 00:16:15.640]  從28至39節
[00:16:15.640 --> 00:16:16.600]  從28至39節
[00:16:16.600 --> 00:16:20.640]  我們發現以色列軍隊的效率越來越高
[00:16:20.640 --> 00:16:23.280]  我們發現以色列軍隊的效率越來越高
[00:16:23.280 --> 00:16:24.600]  如果大家記得的話
[00:16:24.600 --> 00:16:26.800]  以色列人打耶利哥城的時候
[00:16:26.800 --> 00:16:28.960]  用了多少天去打耶利哥城?
[00:16:28.960 --> 00:16:31.680]  大家記不記得以色列人用多少時間
[00:16:31.680 --> 00:16:33.360]  來攻打耶利哥城?
[00:16:33.360 --> 00:16:34.960]  去考考教會的主席
[00:16:34.960 --> 00:16:35.760]  記不記得?
[00:16:35.760 --> 00:16:37.280]  耶利哥打了多少天?
[00:16:37.280 --> 00:16:38.960]  耶利哥打了多少天?
[00:16:38.960 --> 00:16:39.760]  七天
[00:16:39.760 --> 00:16:41.320]  打了七天
[00:16:41.320 --> 00:16:45.360]  所以他繼續年年做主席
[00:16:45.360 --> 00:16:46.520]  打了七天
[00:16:46.520 --> 00:16:47.800]  打了七天
[00:16:47.800 --> 00:16:49.920]  不過他有時候也要轉一轉
[00:16:49.920 --> 00:16:52.880]  做副主席
[00:16:52.880 --> 00:16:55.160]  七天才打贏耶利哥城
[00:16:55.160 --> 00:16:56.880]  七天才打贏了耶利哥
[00:16:56.880 --> 00:16:58.640]  但是當我們仔細看這段聖經
[00:16:58.640 --> 00:17:01.560]  從28至39節的時候
[00:17:01.560 --> 00:17:03.680]  我們看28至39節的時候
[00:17:03.680 --> 00:17:06.080]  以色列軍隊越打越厲害
[00:17:06.080 --> 00:17:08.000]  以色列軍隊越打越勇
[00:17:08.000 --> 00:17:11.400]  他們最初打城市需要兩天
[00:17:11.400 --> 00:17:12.560]  剛開始打需要兩天
[00:17:12.560 --> 00:17:14.600]  譬如
[00:17:14.600 --> 00:17:16.360]  他們去打拉吉的時候
[00:17:16.360 --> 00:17:18.120]  是31節開始
[00:17:18.120 --> 00:17:20.000]  31節開始打拉吉的時候
[00:17:20.000 --> 00:17:21.120]  31節是這樣說的
[00:17:21.120 --> 00:17:23.280]  約書亞和以色列眾人
[00:17:23.280 --> 00:17:25.960]  從納拿往拉吉去
[00:17:25.960 --> 00:17:29.440]  對著拉吉安營攻打這城
[00:17:29.440 --> 00:17:31.680]  要納營才打
[00:17:31.680 --> 00:17:35.200]  耶和華將拉吉交在以色列人手裡
[00:17:35.200 --> 00:17:38.200]  第二天約書亞就奪了拉吉
[00:17:38.200 --> 00:17:41.480]  用刀擊殺城中一切人口
[00:17:41.480 --> 00:17:44.720]  是照他向納拿一切所行的
[00:17:44.720 --> 00:17:47.400]  但是1節約書亞和以色列眾人
[00:17:47.400 --> 00:17:48.880]  從利拿往拉吉去
[00:17:48.880 --> 00:17:51.240]  對著拉吉安營攻打這城
[00:17:51.240 --> 00:17:54.680]  耶和華將拉吉交在以色列人手裡
[00:17:54.680 --> 00:17:57.280]  第二天約書亞就奪了拉吉
[00:17:57.280 --> 00:17:59.640]  用刀擊殺城中一切人口
[00:17:59.640 --> 00:18:03.560]  是照他向利拿一切所行的
[00:18:03.560 --> 00:18:05.320]  這裡打了兩天
[00:18:05.320 --> 00:18:06.360]  這裡打了兩天
[00:18:06.360 --> 00:18:07.680]  之前打了七天
[00:18:07.680 --> 00:18:08.320]  之前打了七天
[00:18:08.320 --> 00:18:09.440]  艾城就不用說了
[00:18:09.440 --> 00:18:11.000]  艾城有輸過
[00:18:11.000 --> 00:18:12.000]  艾城就不用說了
[00:18:12.000 --> 00:18:12.960]  他也輸了
[00:18:12.960 --> 00:18:14.760]  這裡打了兩天打贏了
[00:18:14.760 --> 00:18:16.160]  打了兩天打贏了
[00:18:16.160 --> 00:18:17.480]  後來更厲害
[00:18:17.480 --> 00:18:18.080]  後來更勇
[00:18:18.080 --> 00:18:20.480]  後來打一天就打贏了
[00:18:20.480 --> 00:18:21.680]  後來打了一天就贏了
[00:18:21.680 --> 00:18:23.000]  打到伊基倫
[00:18:23.000 --> 00:18:23.320]  打到伊基倫
[00:18:23.320 --> 00:18:25.240]  在第34、35節
[00:18:25.240 --> 00:18:26.120]  34、35節
[00:18:26.120 --> 00:18:28.440]  因為在34、35節是怎麼樣呢
[00:18:28.440 --> 00:18:29.880]  第35節那裡說
[00:18:29.880 --> 00:18:31.080]  35節這樣說
[00:18:31.080 --> 00:18:32.720]  約書亞打伊基倫
[00:18:32.720 --> 00:18:34.600]  在伊基倫安營攻打
[00:18:34.600 --> 00:18:36.560]  當日就奪了城了
[00:18:36.560 --> 00:18:39.400]  35節講當日就奪了城
[00:18:39.400 --> 00:18:41.320]  由七天
[00:18:41.320 --> 00:18:43.200]  到打著打著又會輸又會贏
[00:18:43.200 --> 00:18:44.600]  打一下輸又會贏
[00:18:44.600 --> 00:18:46.480]  到現在打兩天
[00:18:46.480 --> 00:18:47.760]  到打了兩天
[00:18:47.760 --> 00:18:49.640]  到現在打一天就打贏了
[00:18:49.640 --> 00:18:50.640]  到這裡打了一天
[00:18:50.640 --> 00:18:51.920]  不止
[00:18:51.920 --> 00:18:52.480]  等一下
[00:18:52.480 --> 00:18:54.840]  如果我們更加遲一點去看
[00:18:54.840 --> 00:18:56.240]  我們接下來去看
[00:18:56.240 --> 00:18:58.200]  去看第42節
[00:18:58.200 --> 00:18:59.600]  一直到42節
[00:18:59.600 --> 00:19:02.200]  以色列軍只要一出手
[00:19:02.200 --> 00:19:03.800]  以色列軍只要一出手
[00:19:03.800 --> 00:19:05.200]  在第41、42節那裡
[00:19:05.200 --> 00:19:06.960]  只要一打就贏了
[00:19:06.960 --> 00:19:08.880]  只要一打就贏了
[00:19:08.880 --> 00:19:12.120]  以色列軍越打越有效率
[00:19:12.120 --> 00:19:13.760]  以色列軍越打越有效
[00:19:13.760 --> 00:19:15.120]  我們可不可以這麼說
[00:19:15.120 --> 00:19:17.240]  以色列軍是不是
[00:19:17.240 --> 00:19:18.520]  以色列軍又聰明
[00:19:18.520 --> 00:19:20.520]  以色列軍又厲害
[00:19:20.520 --> 00:19:22.880]  以色列軍真的沒得頂
[00:19:22.880 --> 00:19:24.680]  是不是以色列軍又很精明
[00:19:24.680 --> 00:19:27.760]  很強悍 很強呢
[00:19:27.760 --> 00:19:30.040]  如果大家突然間會心水清的話呢
[00:19:30.040 --> 00:19:32.880]  如果大家心裡都很明白的話呢
[00:19:32.880 --> 00:19:34.080]  我們會想一下
[00:19:34.080 --> 00:19:35.440]  我們會想
[00:19:35.440 --> 00:19:36.040]  是 沒錯
[00:19:36.040 --> 00:19:38.000]  他們好像打得很精彩
[00:19:38.000 --> 00:19:41.520]  沒錯 他們確實打得很精彩
[00:19:41.520 --> 00:19:44.240]  但是由甚麼開始打這場戰爭呢
[00:19:44.240 --> 00:19:47.600]  是在由甚麼來開始戰爭的呢
[00:19:47.600 --> 00:19:49.440]  是不是他們想這樣打的
[00:19:49.440 --> 00:19:51.760]  是不是他們想這樣打呢
[00:19:51.760 --> 00:19:53.200]  如果大家還記得
[00:19:53.200 --> 00:19:56.680]  為甚麼以色列軍會去打這些仗呢
[00:19:56.680 --> 00:19:59.160]  為甚麼以色列軍會打這些仗呢
[00:19:59.160 --> 00:20:01.320]  是由一件事開始的
[00:20:01.320 --> 00:20:03.560]  是由一件事開始的
[00:20:03.560 --> 00:20:07.680]  就是由他們被欺騙人騙而開始的
[00:20:07.680 --> 00:20:11.320]  就是由被欺騙人騙而開始的
[00:20:11.320 --> 00:20:14.760]  它不是因為被欺騙人騙的原因呢
[00:20:14.760 --> 00:20:17.320]  它是不是由欺騙人騙的原因呢
[00:20:17.320 --> 00:20:18.880]  他們不需要打這些仗的
[00:20:18.880 --> 00:20:20.080]  他們不需要打這些仗的
[00:20:20.080 --> 00:20:21.840]  可能仍然在吉甲那裏
[00:20:21.840 --> 00:20:22.920]  可能仍然會在吉甲那裏
[00:20:22.920 --> 00:20:25.440]  耶和華神有另一個設計給他們
[00:20:25.440 --> 00:20:27.960]  耶和華神有另一個設計給他們
[00:20:27.960 --> 00:20:29.480]  就是因為他們被人騙
[00:20:29.480 --> 00:20:31.120]  就是因為他們被別人欺騙
[00:20:31.120 --> 00:20:34.640]  被欺騙人以為他們從很遠的地方跟他們納了和約
[00:20:34.640 --> 00:20:37.800]  被欺騙人以為他們從很遠的地方跟他們納了和約
[00:20:37.800 --> 00:20:41.480]  原來被欺騙人是其中一個阿摩利人的群體
[00:20:41.480 --> 00:20:45.040]  原來被欺騙人是其中一個阿摩利人的群體
[00:20:45.040 --> 00:20:46.600]  被欺騙人欺騙以色列人
[00:20:46.600 --> 00:20:50.880]  所以才搞到以色列人要去打這些一連串的仗
[00:20:50.880 --> 00:20:55.160]  以便欺騙以色列人而引來這些一連串的戰爭
[00:20:55.160 --> 00:20:57.920]  請問在這裏我們學到些甚麼呢
[00:20:57.920 --> 00:21:00.680]  請問在這裏我們學到些甚麼呢
[00:21:00.680 --> 00:21:03.600]  是不是有人犯罪才成就成功呢
[00:21:03.600 --> 00:21:08.000]  是不是有人犯罪而成就成功呢
[00:21:08.000 --> 00:21:09.240]  在這裏我們學到些甚麼呢
[00:21:09.240 --> 00:21:10.240]  第一件事
[00:21:10.240 --> 00:21:11.720]  在這裏我們學到甚麼
[00:21:11.720 --> 00:21:12.800]  第一
[00:21:12.800 --> 00:21:18.840]  以色列軍不因為他們勝利而決功甚偉
[00:21:18.840 --> 00:21:23.200]  以色列軍不因為勝利而決功甚偉
[00:21:23.200 --> 00:21:26.520]  以色列人不應該因為自己現在的成功
[00:21:26.520 --> 00:21:28.840]  以色列人不應該因為自己現在的成功
[00:21:28.840 --> 00:21:30.880]  接著就說你看我們多厲害
[00:21:30.880 --> 00:21:30.880]  接著就說你看我們多厲害
[00:21:30.880 --> 00:21:30.880]  接著就說你看我們多厲害
[00:21:30.880 --> 00:21:34.320]  說你看我們多能幹
[00:21:34.320 --> 00:21:38.160]  因為整個過程是被騙開始的
[00:21:38.160 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:38.200]  因為整個過程是被騙開始的
[00:21:38.200 --> 00:21:43.640]  是由你們愚蠢而開始的
[00:21:43.640 --> 00:21:43.680]  是由你們愚蠢而開始的
[00:21:43.680 --> 00:21:43.680]  是由你們愚蠢而開始的
[00:21:43.680 --> 00:21:45.880]  是由你們愚蠢而開始的
[00:21:45.880 --> 00:21:47.720]  你還在說有什麼厲害的?
[00:21:47.720 --> 00:21:49.440]  是由你們愚蠢而開始的
[00:21:49.440 --> 00:21:51.920]  得勝有什麼好自喜的呢?
[00:21:51.920 --> 00:21:53.520]  第二
[00:21:53.520 --> 00:21:56.480]  我們在這裡看到以色列人學到什麼呢?
[00:21:56.480 --> 00:21:58.760]  以色列人從這裡學到了什麼呢?
[00:21:58.760 --> 00:22:01.720]  以色列軍不應該因為他們現在的勝利
[00:22:01.720 --> 00:22:01.760]  以色列軍不應該因為他們現在的勝利
[00:22:01.760 --> 00:22:04.640]  以色列軍不應該因為他們現在的勝利
[00:22:04.640 --> 00:22:06.160]  而倒過來
[00:22:06.160 --> 00:22:06.200]  而倒過來
[00:22:06.200 --> 00:22:06.920]  而倒過來
[00:22:06.920 --> 00:22:10.440]  去證明或者合理化
[00:22:10.440 --> 00:22:10.480]  去證明或者合理化
[00:22:10.480 --> 00:22:14.080]  他們和欺騙人納約這件愚蠢的行為
[00:22:14.080 --> 00:22:14.120]  他們和欺騙人納約這件愚蠢的行為
[00:22:14.120 --> 00:22:18.320]  他們和欺騙人納約這件愚蠢的行為
[00:22:18.320 --> 00:22:18.320]  你知不知道有些弟兄姐妹
[00:22:18.320 --> 00:22:19.680]  你知不知道有些弟兄姐妹
[00:22:19.680 --> 00:22:20.720]  甚至有些信徒
[00:22:20.720 --> 00:22:24.400]  我過去做目者都被他嚇一跳
[00:22:24.400 --> 00:22:27.960]  有些信徒都讓我嚇一跳
[00:22:27.960 --> 00:22:31.000]  他說我們今天請得蒙耶穌基督的拯救
[00:22:31.000 --> 00:22:31.040]  他說我們今天請得蒙耶穌基督的拯救
[00:22:31.040 --> 00:22:34.240]  他說我們今天請得蒙耶穌基督的拯救
[00:22:34.240 --> 00:22:35.640]  我們要多謝一個
[00:22:35.640 --> 00:22:37.160]  我們要多謝一個
[00:22:37.160 --> 00:22:38.280]  不是耶和華神
[00:22:38.280 --> 00:22:39.040]  不是耶和華神
[00:22:39.040 --> 00:22:40.120]  是要多謝一個人
[00:22:40.120 --> 00:22:41.440]  是多感謝一個人
[00:22:41.440 --> 00:22:44.680]  這個人叫加勒人猶大
[00:22:44.680 --> 00:22:44.680]  叫加勒人猶大
[00:22:44.680 --> 00:22:46.080]  叫加勒人猶大
[00:22:46.080 --> 00:22:48.480]  沒有加勒人猶大出賣耶穌
[00:22:48.480 --> 00:22:48.480]  沒有加勒人猶大出賣耶穌
[00:22:48.480 --> 00:22:50.320]  沒有加勒人猶大出賣耶穌
[00:22:50.320 --> 00:22:50.400]  耶穌不會讓羅馬兵丁來抓他
[00:22:50.400 --> 00:22:54.600]  耶穌不會讓羅馬兵丁來抓他
[00:22:54.600 --> 00:22:54.600]  耶穌也不會被羅馬兵丁抓住
[00:22:54.600 --> 00:22:56.760]  耶穌也不會被羅馬兵丁抓住
[00:22:56.760 --> 00:22:56.800]  也不會和那些大祭司合謀去抓耶穌
[00:22:56.800 --> 00:23:00.000]  也不會和那些大祭司合謀去抓耶穌
[00:23:00.000 --> 00:23:06.000]  也不會和那些大祭司合謀去抓耶穌
[00:23:06.000 --> 00:23:06.000]  合謀之後把耶穌基督釘在十字架上
[00:23:06.000 --> 00:23:08.640]  合謀之後把耶穌基督釘在十字架上
[00:23:08.640 --> 00:23:08.640]  也不是在他們合謀之後把耶穌釘在十字架上
[00:23:08.640 --> 00:23:10.800]  也不是在他們合謀之後把耶穌釘在十字架上
[00:23:10.800 --> 00:23:10.800]  所以我們真的要感謝神給我們有加勒人猶大
[00:23:10.800 --> 00:23:16.680]  所以我們真的要感謝神給我們有加勒人猶大
[00:23:16.680 --> 00:23:16.680]  所以我們應該感謝神有加勒人猶大
[00:23:16.680 --> 00:23:19.600]  所以我們應該感謝神有加勒人猶大
[00:23:19.600 --> 00:23:19.600]  是不是大兄姐妹
[00:23:19.600 --> 00:23:20.600]  是不是大兄姐妹
[00:23:20.600 --> 00:23:20.600]  是不是這麼講呢
[00:23:20.600 --> 00:23:21.760]  是不是這麼講呢
[00:23:21.760 --> 00:23:30.600]  沒有加勒人猶大,耶穌就不用死在十字架上面,是不是呢?
[00:23:30.600 --> 00:23:30.640]  沒有加勒人猶大,耶穌就不用死在十字架上面,是不是呢?
[00:23:30.640 --> 00:23:30.640]  沒有加勒人猶大,耶穌就不用死在十字架上面,是不是呢?
[00:23:30.640 --> 00:23:32.080]  我應該這樣問
[00:23:32.080 --> 00:23:32.120]  我應該這樣問
[00:23:32.120 --> 00:23:33.240]  我應該這樣問
[00:23:33.240 --> 00:23:35.240]  如果沒有加勒人猶大
[00:23:35.240 --> 00:23:35.280]  如果沒有加勒人猶大
[00:23:35.280 --> 00:23:36.760]  如果沒有加勒人猶大
[00:23:36.760 --> 00:23:36.760]  耶穌是不是就不用死在十字架上面呢?
[00:23:36.760 --> 00:23:39.280]  耶穌是不是就不用死在十字架上面呢?
[00:23:39.280 --> 00:23:39.320]  耶穌是不是就不用死在十字架上面呢?
[00:23:39.320 --> 00:23:41.440]  耶穌是不是就不用死在十字架上面呢?
[00:23:41.440 --> 00:23:41.440]  絕對不是
[00:23:41.440 --> 00:23:43.200]  絕對不是
[00:23:43.200 --> 00:23:51.960]  耶和華可以用各種方法使耶穌為我們的罪而死,我甚至可以這樣講
[00:23:51.960 --> 00:24:00.680]  加勒人猶大的存在,是耶和華的設計裡面的其中一部份
[00:24:00.680 --> 00:24:06.560]  我們不應該這樣去感謝有加勒人猶大
[00:24:06.560 --> 00:24:12.240]  耶和華有很多方法可以達至祂的救恩
[00:24:12.240 --> 00:24:14.720]  但我們不應該多謝一個犯罪的人
[00:24:14.720 --> 00:24:14.720]  我們不應該多謝一個犯罪的人
[00:24:14.720 --> 00:24:16.720]  我們不應該多謝一個犯罪的人
[00:24:16.720 --> 00:24:16.720]  以色列在這一刻不應該說你看我們反正都贏了
[00:24:16.720 --> 00:24:20.720]  以色列在這一刻不應該說你看我們反正都贏了
[00:24:20.720 --> 00:24:20.720]  以色列在這一刻不應該說反正我們都贏了
[00:24:20.720 --> 00:24:23.720]  以色列在這一刻不應該說反正我們都贏了
[00:24:23.720 --> 00:24:23.720]  那有什麼問題呢?
[00:24:23.720 --> 00:24:25.720]  那有什麼問題呢?
[00:24:25.720 --> 00:24:25.720]  跟欺騙人騙一下,騙了也有好處
[00:24:25.720 --> 00:24:25.720]  跟欺騙人騙一下,騙了也有好處
[00:24:25.720 --> 00:24:30.720]  跟欺騙人騙一下,騙了也有好處
[00:24:30.720 --> 00:24:30.720]  被欺騙騙了也有好處
[00:24:30.720 --> 00:24:32.720]  被欺騙騙了也有好處
[00:24:32.720 --> 00:24:42.720]  不過這種逆向辯護的方法卻是今天的人很經常用的方法
[00:24:42.720 --> 00:24:46.720]  比如我曾經見過的例子
[00:24:46.720 --> 00:24:51.720]  有一個女孩和一個男孩拍拖
[00:24:51.720 --> 00:24:57.720]  跟一個男孩有性關係,懷孕了
[00:24:57.720 --> 00:25:02.720]  懷孕之後逼著要結婚
[00:25:02.720 --> 00:25:07.720]  結婚之後老公也賺了錢
[00:25:07.720 --> 00:25:10.720]  生活也很好
[00:25:10.720 --> 00:25:13.720]  所以倒過來證明
[00:25:13.720 --> 00:25:17.720]  婚前性行為有什麼問題
[00:25:17.720 --> 00:25:20.720]  都是OK的
[00:25:20.720 --> 00:25:25.720]  這種叫做逆向辯護
[00:25:25.720 --> 00:25:27.720]  是很普遍的
[00:25:27.720 --> 00:25:30.720]  很多人用結果去認證過程是錯的
[00:25:30.720 --> 00:25:33.720]  很多人用結果去認證過程是錯的
[00:25:33.720 --> 00:25:36.720]  用結果去認證過程是對的
[00:25:36.720 --> 00:25:38.720]  用結果去認證過程是對的
[00:25:38.720 --> 00:25:40.720]  總之過程是錯的
[00:25:40.720 --> 00:25:42.720]  總之過程是錯的
[00:25:42.720 --> 00:25:44.720]  世人就是這樣運作
[00:25:44.720 --> 00:25:46.720]  世人就是這樣運作
[00:25:46.720 --> 00:25:49.720]  聖經在這裡正想要我們去思想這個題目
[00:25:49.720 --> 00:25:51.720]  聖經就是要我們去思想這個題目
[00:25:51.720 --> 00:25:53.720]  而這七場的戰爭
[00:25:53.720 --> 00:25:55.720]  而這七場的戰爭
[00:25:55.720 --> 00:25:56.720]  第三點我們可以看到
[00:25:56.720 --> 00:26:00.720]  其實應該是搞亂了耶和華神和以色列民
[00:26:00.720 --> 00:26:02.720]  得地為業的原本計劃
[00:26:02.720 --> 00:26:04.720]  第三點就是這七場戰爭
[00:26:04.720 --> 00:26:07.720]  搞亂了神與以色列人得以為地的計劃
[00:26:07.720 --> 00:26:09.720]  但是
[00:26:09.720 --> 00:26:10.720]  但是
[00:26:10.720 --> 00:26:13.720]  耶和華神卻在你搞亂了這件事的過程當中
[00:26:13.720 --> 00:26:16.720]  但是在搞亂的過程當中
[00:26:16.720 --> 00:26:18.720]  搞亂的過程當中
[00:26:18.720 --> 00:26:20.720]  卻在那個過程當中
[00:26:20.720 --> 00:26:23.720]  插手去改變這件事情
[00:26:23.720 --> 00:26:24.720]  卻在那個過程當中
[00:26:24.720 --> 00:26:26.720]  插手去改變這件事情
[00:26:26.720 --> 00:26:28.720]  使得以色列軍
[00:26:28.720 --> 00:26:29.720]  使得以色列軍
[00:26:29.720 --> 00:26:31.720]  在一個錯誤的時候
[00:26:31.720 --> 00:26:32.720]  在錯誤的時候
[00:26:32.720 --> 00:26:35.720]  仍然可以在耶和華神的工作之下
[00:26:35.720 --> 00:26:36.720]  仍然可以在耶和華神的工作之下
[00:26:36.720 --> 00:26:39.720]  可以糾正原本的錯誤
[00:26:39.720 --> 00:26:41.720]  可以糾正原本的錯誤
[00:26:41.720 --> 00:26:43.720]  仍然在耶和華的矯正之下
[00:26:43.720 --> 00:26:44.720]  仍然在耶和華的矯正之下
[00:26:44.720 --> 00:26:48.720]  然後他們順利得到南加南這個地區的地方為業
[00:26:48.720 --> 00:26:51.720]  然後他們順利得到南加南這個地區的地方為業
[00:26:51.720 --> 00:26:52.720]  靚姐妹
[00:26:52.720 --> 00:26:53.720]  靚姐妹
[00:26:53.720 --> 00:26:56.720]  我們看一下在這一連串的分析裏面
[00:26:56.720 --> 00:26:58.720]  我們看一下這一連串的分析裏面
[00:26:58.720 --> 00:27:00.720]  我們看一下今天我們做信徒
[00:27:00.720 --> 00:27:02.720]  我們想一想今天做信徒
[00:27:02.720 --> 00:27:03.720]  今天我們做信徒的
[00:27:03.720 --> 00:27:05.720]  可能在工作或者是事業上面
[00:27:05.720 --> 00:27:07.720]  都可能有成功、有成就
[00:27:07.720 --> 00:27:08.720]  都可能有成功、有成就
[00:27:08.720 --> 00:27:10.720]  我們今天信徒在今天工作和事業上
[00:27:10.720 --> 00:27:12.720]  都可能有成功、有成就
[00:27:12.720 --> 00:27:14.720]  但是我們有沒有細心想一想
[00:27:14.720 --> 00:27:16.720]  但是我們有沒有想一想呢
[00:27:16.720 --> 00:27:20.720]  究竟成功的背後的真正原因是什麼呢
[00:27:20.720 --> 00:27:23.720]  究竟成功的背後的真正原因是什麼呢
[00:27:23.720 --> 00:27:25.720]  在這段聖經裏面
[00:27:25.720 --> 00:27:26.720]  在這段聖經裏面
[00:27:26.720 --> 00:27:28.720]  最精彩的就是這一點
[00:27:28.720 --> 00:27:30.720]  最精彩的這一點
[00:27:30.720 --> 00:27:33.720]  耶和華神在我們搞得亂七八糟的時候
[00:27:33.720 --> 00:27:36.720]  耶和華神在我們搞得亂七八糟的時候
[00:27:36.720 --> 00:27:39.720]  祂仍然可以在這麼亂的裏面
[00:27:39.720 --> 00:27:40.720]  祂仍然可以在這麼亂的裏面
[00:27:40.720 --> 00:27:41.720]  為我們執手尾
[00:27:41.720 --> 00:27:42.720]  為我們執手尾
[00:27:42.720 --> 00:27:44.720]  撥亂反正
[00:27:44.720 --> 00:27:45.720]  撥亂反正
[00:27:45.720 --> 00:27:47.720]  但是反正之後
[00:27:47.720 --> 00:27:49.720]  不要代表我們就是做錯了
[00:27:49.720 --> 00:27:52.720]  但是之後不能代表我們做對了
[00:27:52.720 --> 00:27:53.720]  反而我們有沒有想一想
[00:27:53.720 --> 00:27:55.720]  究竟祂成功的原因
[00:27:55.720 --> 00:27:58.720]  原來不是因為我們做錯了事
[00:27:58.720 --> 00:28:00.720]  成功的原因不是因為我們做錯了事
[00:28:00.720 --> 00:28:01.720]  成功的原因不是因為我們做錯了事
[00:28:01.720 --> 00:28:03.720]  而是因為有耶和華神在後面幫我們
[00:28:03.720 --> 00:28:04.720]  而是因為有耶和華神在後面幫我們
[00:28:04.720 --> 00:28:06.720]  而是因為有耶和華神在後面幫我們
[00:28:06.720 --> 00:28:08.720]  一會兒我們可以看到的
[00:28:08.720 --> 00:28:09.720]  一會兒我們可以看到的
[00:28:09.720 --> 00:28:12.720]  原來以色列民打這七場仗
[00:28:12.720 --> 00:28:14.720]  原來以色列民打這七場仗
[00:28:14.720 --> 00:28:18.720]  包括先前阿摩利五王的那場仗
[00:28:18.720 --> 00:28:21.720]  包括先前阿摩利五王的那場仗
[00:28:21.720 --> 00:28:24.720]  都是耶和華神在當中跟他們插手
[00:28:24.720 --> 00:28:26.720]  都是耶和華神在當中跟他們插手
[00:28:26.720 --> 00:28:28.720]  如果我們還記得的是
[00:28:28.720 --> 00:28:29.720]  如果我們還記得的是
[00:28:29.720 --> 00:28:31.720]  當打阿摩利五王的時候
[00:28:31.720 --> 00:28:32.720]  當打阿摩利五王的時候
[00:28:32.720 --> 00:28:34.720]  當打阿摩利五王的時候
[00:28:34.720 --> 00:28:36.720]  在第十章第十四節說給我們知道
[00:28:36.720 --> 00:28:37.720]  在十章十四節說給我們知道
[00:28:37.720 --> 00:28:38.720]  在十章十四節說給我們知道
[00:28:38.720 --> 00:28:41.720]  原來是耶和華在當中為他們去爭戰
[00:28:41.720 --> 00:28:42.720]  原來是耶和華在為他們去爭戰
[00:28:42.720 --> 00:28:44.720]  原來是耶和華在為他們去爭戰
[00:28:44.720 --> 00:28:46.720]  並且讓我們知道
[00:28:46.720 --> 00:28:47.720]  並且讓我們知道
[00:28:47.720 --> 00:28:49.720]  在整個戰爭的過程當中
[00:28:49.720 --> 00:28:50.720]  在整個戰爭當中
[00:28:50.720 --> 00:28:52.720]  沒錯,以色列殺敵很多
[00:28:52.720 --> 00:28:53.720]  沒有錯,以色列殺敵很多
[00:28:53.720 --> 00:28:54.720]  沒有錯,以色列殺敵很多
[00:28:54.720 --> 00:28:57.720]  但殺的敵不及耶和華降下兵防而打死
[00:28:57.720 --> 00:28:57.720]  但殺的敵不及耶和華降下兵防而打死
[00:28:57.720 --> 00:28:58.720]  但殺的敵不及耶和華降下兵防而打死
[00:28:58.720 --> 00:29:01.720]  殺敵之多不如耶和華降下兵防而多
[00:29:01.720 --> 00:29:02.720]  待會兒我們再討論
[00:29:02.720 --> 00:29:03.720]  待會兒我們再討論
[00:29:03.720 --> 00:29:04.720]  究竟耶和華神為什麼這麼喜歡
[00:29:04.720 --> 00:29:05.720]  究竟耶和華神為什麼這麼喜歡
[00:29:05.720 --> 00:29:07.720]  看到這麼多人被殺
[00:29:07.720 --> 00:29:12.720]  待會兒我們來討論這個問題
[00:29:12.720 --> 00:29:13.720]  待會兒我們來討論這個問題
[00:29:13.720 --> 00:29:14.720]  這是一個誤會
[00:29:14.720 --> 00:29:15.720]  這是一個誤會
[00:29:15.720 --> 00:29:16.720]  不過我們首先要明白
[00:29:16.720 --> 00:29:17.720]  不過我們首先要明白
[00:29:17.720 --> 00:29:18.720]  我們首先要明白
[00:29:18.720 --> 00:29:19.720]  弟兄姊妹
[00:29:19.720 --> 00:29:20.720]  弟兄姊妹
[00:29:20.720 --> 00:29:21.720]  如果你是神的兒女的話
[00:29:21.720 --> 00:29:22.720]  如果你是神的兒女的話
[00:29:22.720 --> 00:29:23.720]  如果你是神的兒女的話
[00:29:23.720 --> 00:29:24.720]  我很肯定地跟你說這句話
[00:29:24.720 --> 00:29:25.720]  我很肯定地跟你說這句話
[00:29:25.720 --> 00:29:26.720]  我很肯定地跟你說這句話
[00:29:26.720 --> 00:29:27.720]  我很肯定地跟你說這句話
[00:29:27.720 --> 00:29:28.720]  你的人生當中
[00:29:28.720 --> 00:29:29.720]  你的人生當中
[00:29:29.720 --> 00:29:30.720]  你的人生當中
[00:29:30.720 --> 00:29:31.720]  做的決定
[00:29:31.720 --> 00:29:32.720]  做的決定
[00:29:32.720 --> 00:29:33.720]  做過的事情
