
[00:00:00.000 --> 00:00:04.400]  多謝文軒執事的介紹
[00:16:50.600 --> 00:16:53.000]  我們個人都是這樣呢?
[00:16:53.000 --> 00:16:54.000]  這是第一件事
[00:16:54.000 --> 00:16:55.600]  我們需要去掌握的
[00:16:55.600 --> 00:16:58.400]  認識復興的意思
[00:16:58.400 --> 00:17:00.800]  究竟是一個什麼的內涵
[00:17:00.800 --> 00:17:03.200]  這是第一件事我們需要留意
[00:17:03.200 --> 00:17:04.600]  但是還不夠
[00:17:04.600 --> 00:17:06.400]  當我們認識了這個層面之外
[00:17:06.400 --> 00:17:09.000]  我們還需要有第二個層面的認識
[00:17:09.000 --> 00:17:10.800]  是什麼呢?
[00:17:10.800 --> 00:17:12.200]  求復興的時候
[00:17:12.200 --> 00:17:13.600]  很明顯我們需要有
[00:17:13.600 --> 00:17:16.600]  第二方面的一種學習和操練
[00:17:16.600 --> 00:17:20.400]  就是我們需要為復興
[00:17:20.400 --> 00:17:22.000]  得著復興
[00:17:22.000 --> 00:17:24.200]  來祈禱
[00:17:24.200 --> 00:17:26.800]  求復興很清楚有個「求」字
[00:17:26.800 --> 00:17:27.800]  是祈求
[00:17:27.800 --> 00:17:29.600]  是禱告
[00:17:29.600 --> 00:17:32.000]  所以當我們說第一層面的時候
[00:17:32.000 --> 00:17:34.400]  在某程度都是一個知識上的分享
[00:17:34.400 --> 00:17:36.800]  讓我們知道大家在說的是什麼
[00:17:36.800 --> 00:17:39.400]  但是盼望我們不是只是拿來討論一下
[00:17:39.400 --> 00:17:42.000]  這些觀念、這些現象多好
[00:17:42.000 --> 00:17:43.600]  幾十年前、幾百年前
[00:17:43.600 --> 00:17:44.400]  神的作為
[00:17:44.400 --> 00:17:47.400]  只是停留在一種知識的交流
[00:17:47.400 --> 00:17:48.800]  不是的
[00:17:48.800 --> 00:17:50.400]  當一個講到求復興的時候
[00:17:50.400 --> 00:17:52.400]  我們不單止認識什麼叫復興
[00:17:52.400 --> 00:17:54.000]  並且更加重要的就是
[00:17:54.000 --> 00:17:56.400]  讓這個復興的認識
[00:17:56.400 --> 00:17:58.200]  帶給我們的內心
[00:17:58.200 --> 00:18:00.600]  在神面前去禱告
[00:18:00.600 --> 00:18:02.000]  祈求
[00:18:02.000 --> 00:18:04.000]  祈求這個復興可以怎樣?
[00:18:04.000 --> 00:18:06.600]  在我們中間顯明
[00:18:06.600 --> 00:18:09.400]  就好像哈巴谷的祈禱
[00:18:09.400 --> 00:18:11.800]  在哈巴谷書第三章第二節一樣這樣說
[00:18:11.800 --> 00:18:14.400]  耶和華求你在這些年間
[00:18:14.400 --> 00:18:16.200]  復興你的作為
[00:18:16.200 --> 00:18:18.200]  就是一種祈求
[00:18:18.200 --> 00:18:19.800]  當我們看回第六節的時候
[00:18:19.800 --> 00:18:21.200]  你會發現
[00:18:21.200 --> 00:18:23.200]  這一句說話根本就是一個禱告
[00:18:23.200 --> 00:18:24.200]  是不是?
[00:18:24.200 --> 00:18:26.000]  你是對著神說的
[00:18:26.000 --> 00:18:28.000]  「你不再將我們救活」
[00:18:28.000 --> 00:18:30.600]  「使你的百姓靠你歡喜麼」
[00:18:30.600 --> 00:18:32.800]  「你不再將我們復興」
[00:18:32.800 --> 00:18:35.000]  「使你的百姓靠你歡喜麼」
[00:18:35.000 --> 00:18:35.600]  是不是?
[00:18:35.600 --> 00:18:36.800]  是一個祈禱來的
[00:18:36.800 --> 00:18:38.600]  他很想神來復興
[00:18:38.600 --> 00:18:41.800]  去逆轉那種低落冷淡
[00:18:41.800 --> 00:18:43.800]  外制的境況
[00:18:43.800 --> 00:18:45.600]  所以私人覺得
[00:18:45.600 --> 00:18:47.000]  我不是只是思想問題
[00:18:47.000 --> 00:18:49.400]  我不是只是說回歷史典故的問題
[00:18:49.400 --> 00:18:51.000]  我是在說的是怎樣?
[00:18:51.000 --> 00:18:53.800]  求神去改變這種現象
[00:18:53.800 --> 00:18:55.600]  而怎樣可以改變這種現象呢?
[00:18:55.600 --> 00:18:58.800]  祈禱就可以扭轉了
[00:18:58.800 --> 00:19:01.600]  所以求復興的人是一個祈禱人
[00:19:01.600 --> 00:19:03.800]  是一個很願意擺上禱告的
[00:19:03.800 --> 00:19:05.000]  這件事真的很真實
[00:19:05.000 --> 00:19:06.000]  弟兄姊妹
[00:19:06.000 --> 00:19:07.000]  如果有機會
[00:19:07.000 --> 00:19:08.000]  你在團契
[00:19:08.000 --> 00:19:08.800]  在小組
[00:19:08.800 --> 00:19:09.400]  在主一學
[00:19:09.400 --> 00:19:12.000]  你查考聖經中的復興事蹟
[00:19:12.000 --> 00:19:12.800]  你會發現
[00:19:12.800 --> 00:19:16.600]  禱告是扮演一個很重要的角色
[00:19:16.600 --> 00:19:17.600]  甚至可以這麼說
[00:19:17.600 --> 00:19:19.200]  很多時候的復興
[00:19:19.200 --> 00:19:22.600]  往往就是從祈禱開始
[00:19:22.600 --> 00:19:23.400]  讀完聖經
[00:19:23.400 --> 00:19:26.000]  我們再看回2000年的教會歷史
[00:19:26.000 --> 00:19:27.000]  復興的歷史
[00:19:27.000 --> 00:19:29.200]  你研究這個教會的復興歷史
[00:19:29.200 --> 00:19:31.200]  你會發現原來復興的臨到
[00:19:31.200 --> 00:19:34.000]  又是和很多人的禱告有關
[00:19:34.000 --> 00:19:35.600]  所以有些人告訴我們
[00:19:35.600 --> 00:19:38.600]  禱告是復興最好的準備
[00:19:38.600 --> 00:19:43.400]  禱告是復興最好的基礎
[00:19:43.400 --> 00:19:44.600]  但問題是
[00:19:44.600 --> 00:19:48.600]  我們多不多人有復興的祈禱呢?
[00:19:48.600 --> 00:19:49.800]  我們期盼這個福分
[00:19:49.800 --> 00:19:51.800]  但我們個個都不想祈禱
[00:19:51.800 --> 00:19:54.400]  個個都不願意為此事祈禱
[00:19:54.400 --> 00:19:56.800]  我想復興離我們還是很遠
[00:19:56.800 --> 00:19:59.200]  但如果我們反過來
[00:19:59.200 --> 00:20:00.800]  有這樣的心智
[00:20:00.800 --> 00:20:02.600]  祈禱呼求神
[00:20:02.600 --> 00:20:04.000]  好像我們一些人的描述
[00:20:04.000 --> 00:20:05.800]  說要動神的手
[00:20:05.800 --> 00:20:07.600]  我們明白一切的事情
[00:20:07.600 --> 00:20:08.800]  都在神的主權
[00:20:08.800 --> 00:20:09.200]  祂說了算
[00:20:09.200 --> 00:20:12.400]  不過我們都可以去呼求神
[00:20:12.400 --> 00:20:13.400]  呼求神
[00:20:13.400 --> 00:20:14.800]  神是會憐憫
[00:20:14.800 --> 00:20:16.200]  神是會施恩的
[00:20:16.200 --> 00:20:17.200]  但問題是
[00:20:17.200 --> 00:20:20.400]  我們有沒有人願意這麼多的禱告
[00:20:20.400 --> 00:20:22.800]  願意擺上祈禱呢?
[00:20:22.800 --> 00:20:24.400]  有些人研究教會史
[00:20:24.400 --> 00:20:26.200]  復興史的人告訴我們
[00:20:26.200 --> 00:20:30.800]  教會的復興往往有一個方程式
[00:20:30.800 --> 00:20:31.800]  方程式是什麼呢?
[00:20:31.800 --> 00:20:33.200]  方程式就是開始
[00:20:33.200 --> 00:20:34.000]  有一兩個人
[00:20:34.000 --> 00:20:35.800]  兩三個人有些感動
[00:20:35.800 --> 00:20:38.400]  他們為這些復興來祈禱
[00:20:38.400 --> 00:20:39.400]  但祈禱到一個地步
[00:20:39.400 --> 00:20:40.800]  他們覺得不夠
[00:20:40.800 --> 00:20:41.800]  還是很需要
[00:20:41.800 --> 00:20:43.200]  於是他就呼籲
[00:20:43.200 --> 00:20:44.200]  去聯絡其他人
[00:20:44.200 --> 00:20:45.000]  去鼓勵其他人
[00:20:45.000 --> 00:20:46.600]  不如我們又繼續祈禱
[00:20:46.600 --> 00:20:48.200]  大家又多了人祈禱
[00:20:48.200 --> 00:20:50.200]  但其他人祈禱之後又覺得不夠
[00:20:50.200 --> 00:20:52.200]  於是又再呼籲其他人去祈禱
[00:20:52.200 --> 00:20:56.400]  將祈禱的氣氛一路帶出去
[00:20:56.400 --> 00:20:57.800]  以至到某一個時段
[00:20:57.800 --> 00:20:58.600]  某一個階段
[00:20:58.600 --> 00:21:00.800]  神覺得時候到了
[00:21:00.800 --> 00:21:03.400]  祈禱的人在他心目中已經滿足的時候
[00:21:03.400 --> 00:21:06.000]  他就很大聖靈的作為
[00:21:06.000 --> 00:21:09.600]  將整個信仰群體救活過來
[00:21:09.600 --> 00:21:10.800]  改變了
[00:21:10.800 --> 00:21:12.200]  使他們重新的熱心
[00:21:12.200 --> 00:21:14.600]  重新的對福音來承擔使命
[00:21:14.600 --> 00:21:16.200]  將福音帶給那些未信的人
[00:21:16.200 --> 00:21:18.600]  讓多些新面孔來到教會
[00:21:18.600 --> 00:21:21.200]  讓那些未信的人有機會聽到主
[00:21:21.200 --> 00:21:23.000]  是靠那些神的子民
[00:21:23.000 --> 00:21:24.200]  復興過來
[00:21:24.200 --> 00:21:25.800]  去成就這件事
[00:21:25.800 --> 00:21:27.200]  所以很重要的
[00:21:27.200 --> 00:21:30.400]  所以祈禱是很重要
[00:21:30.400 --> 00:21:32.400]  而今天我們有沒有這樣的心呢?
[00:21:32.400 --> 00:21:35.000]  你是否其中一個求復興的人?
[00:21:35.000 --> 00:21:42.000]  你是否其中一個很懇切禱告的弟兄姊妹?
[00:21:42.000 --> 00:21:44.000]  我們教會的背景
[00:21:44.000 --> 00:21:45.800]  是浸信會
[00:21:45.800 --> 00:21:48.400]  再廣一點的中派的背景
[00:21:48.400 --> 00:21:50.600]  就是美南浸信會
[00:21:50.600 --> 00:21:52.200]  相信大家都知道
[00:21:52.200 --> 00:21:55.600]  但是不知道大家知不知道美南浸信會
[00:21:55.600 --> 00:22:00.800]  當年在上世紀二十年代到三十年代之間
[00:22:00.800 --> 00:22:05.600]  在中國華北區浸信會的大本營裏面
[00:22:05.600 --> 00:22:08.800]  曾經有一個很大的復興
[00:22:08.800 --> 00:22:10.800]  那個復興叫甚麼復興呢?
[00:22:10.800 --> 00:22:12.000]  可能大家都聽過
[00:22:12.000 --> 00:22:14.600]  叫做山東大復興
[00:22:14.600 --> 00:22:16.200]  山東大復興
[00:22:16.200 --> 00:22:18.000]  為甚麼有山東大復興呢?
[00:22:18.000 --> 00:22:19.800]  就是因為在那個時候
[00:22:19.800 --> 00:22:22.400]  有很多的宣教士、很多教會的領袖
[00:22:22.400 --> 00:22:24.400]  和一些弟兄姊妹、很有心的弟兄姊妹
[00:22:24.400 --> 00:22:26.200]  覺得教會是很枯乾
[00:22:26.200 --> 00:22:28.000]  教會是很低落
[00:22:28.000 --> 00:22:29.800]  教會面對一個社會的衝擊
[00:22:29.800 --> 00:22:32.200]  是沒有力氣去回應
[00:22:32.200 --> 00:22:34.600]  於是他們覺得需要在神面前
[00:22:34.600 --> 00:22:35.600]  迫切的禱告
[00:22:35.600 --> 00:22:36.800]  需要認罪悔改
[00:22:36.800 --> 00:22:38.600]  需要追求靈命的盡心
[00:22:38.600 --> 00:22:42.600]  當時神也興起了一位挪威的宣教士
[00:22:42.600 --> 00:22:44.000]  路德會的
[00:22:44.000 --> 00:22:47.200]  他在當中也提醒弟兄姊妹
[00:22:47.200 --> 00:22:49.800]  需要追求靈命的盡心
[00:22:49.800 --> 00:22:50.800]  鼓勵鼓勵
[00:22:50.800 --> 00:22:53.800]  於是大家就起來很多的祈禱
[00:22:53.800 --> 00:22:56.400]  甚至去到1927年
[00:22:56.400 --> 00:22:58.000]  他們決定
[00:22:58.000 --> 00:23:00.000]  從這一年開始
[00:23:00.000 --> 00:23:03.000]  每一個月的第一天
[00:23:03.000 --> 00:23:04.400]  就為復興而祈禱
[00:23:04.400 --> 00:23:06.200]  是朝九晚五
[00:23:06.200 --> 00:23:07.800]  是朝九晚五
[00:23:07.800 --> 00:23:09.200]  教會動員起更多弟兄姊妹
[00:23:09.200 --> 00:23:11.800]  來禱告呼求、禱告呼求
[00:23:11.800 --> 00:23:12.600]  就是這樣
[00:23:12.600 --> 00:23:14.200]  教會越來越熱心
[00:23:14.200 --> 00:23:15.000]  越來越多禱告
[00:23:15.000 --> 00:23:18.200]  結果在1931、32年
[00:23:18.200 --> 00:23:20.400]  聖靈就在浸信會的
[00:23:20.400 --> 00:23:22.000]  山東這個地區
[00:23:22.000 --> 00:23:22.800]  華北這個地區
[00:23:22.800 --> 00:23:25.600]  有一個很大的聖靈的作為
[00:23:25.600 --> 00:23:28.400]  然後整個的教會中派復甦起來
[00:23:28.400 --> 00:23:29.400]  不單止自己的中派
[00:23:29.400 --> 00:23:30.800]  也影響了其他的地區
[00:23:30.800 --> 00:23:34.000]  影響了其他的中派
[00:23:34.000 --> 00:23:35.200]  是復興的離道
[00:23:35.200 --> 00:23:38.600]  也是有禱告的托著
[00:23:38.600 --> 00:23:42.000]  而結果浸信會就有很大的改變
[00:23:42.000 --> 00:23:44.200]  從前的聚會沒什麼人來
[00:23:44.200 --> 00:23:46.800]  從前的祈禱會更加少人來
[00:23:46.800 --> 00:23:49.000]  但是復興來到了
[00:23:49.000 --> 00:23:51.600]  弟兄姊妹很覺得禱告的重要性
[00:23:51.600 --> 00:23:53.600]  有更多人擺上祈禱
[00:23:53.600 --> 00:23:54.800]  以前的聚會
[00:23:54.800 --> 00:23:56.600]  一個小時都可能嫌長
[00:23:56.600 --> 00:23:58.200]  但是現在的聚會
[00:23:58.200 --> 00:24:00.200]  兩三個小時大家都好像不捨得
[00:24:00.200 --> 00:24:02.600]  因為在靈裡面是這麼歡喜快樂
[00:24:02.600 --> 00:24:04.600]  學習神的話語是這麼真實
[00:24:04.600 --> 00:24:07.600]  靈裡的相交原來是這麼好的
[00:24:07.600 --> 00:24:10.200]  大家的奉獻也都增加了
[00:24:10.200 --> 00:24:12.200]  以前個個都不捨得給錢
[00:24:12.200 --> 00:24:14.000]  現在個個都樂意奉獻金錢
[00:24:14.000 --> 00:24:17.000]  為神的工作來擺上
[00:24:17.000 --> 00:24:20.600]  神學院以前沒什麼人去報讀
[00:24:20.600 --> 00:24:22.000]  差點就快倒閉了
[00:24:22.000 --> 00:24:23.600]  這個浸信會神學院
[00:24:23.600 --> 00:24:24.800]  不過復興來到之後
[00:24:24.800 --> 00:24:27.800]  有很多人來去參與
[00:24:27.800 --> 00:24:31.000]  在五年之間有150人接受了葬禮
[00:24:31.000 --> 00:24:33.400]  之前是一幾丁幾丁的
[00:24:33.400 --> 00:24:34.800]  哇很大改變
[00:24:34.800 --> 00:24:37.000]  信主的人也都好像很容易這樣
[00:24:37.000 --> 00:24:39.000]  在一間學校裡面有一千位學生
[00:24:39.000 --> 00:24:40.600]  當來搞報道會的時候
[00:24:40.600 --> 00:24:42.400]  有九百位都來相信
[00:24:42.400 --> 00:24:43.400]  願意回應
[00:24:43.400 --> 00:24:44.800]  我想是神的靈的工作
[00:24:44.800 --> 00:24:46.400]  不是我們可以做的事
[00:24:46.400 --> 00:24:49.800]  你就發現當中有一個很大的改變
[00:24:49.800 --> 00:24:51.600]  這個就是復興
[00:24:51.600 --> 00:24:55.000]  這個就是神將這個恩福
[00:24:55.000 --> 00:24:58.400]  得力救活的恩福
[00:24:58.400 --> 00:25:00.000]  但是讓我們不要忘記
[00:25:00.000 --> 00:25:01.600]  之前是有很多代價的
[00:25:01.600 --> 00:25:03.800]  之前的代價其中一樣東西
[00:25:03.800 --> 00:25:08.000]  就是很多弟兄姊妹祈禱
[00:25:08.000 --> 00:25:11.800]  你和我肯不肯多些祈禱呢?
[00:25:11.800 --> 00:25:14.200]  你和我肯不肯在每天的靈修
[00:25:14.200 --> 00:25:16.800]  無論是早、無論是午、無論是晚
[00:25:16.800 --> 00:25:20.000]  都多些祈禱
[00:25:20.000 --> 00:25:22.000]  你和我會不會都願意
[00:25:22.000 --> 00:25:24.000]  和一些大家同心追求
[00:25:24.000 --> 00:25:25.200]  靈明長壽的弟兄姊妹
[00:25:25.200 --> 00:25:26.800]  大家彼此勉勵
[00:25:26.800 --> 00:25:28.600]  多有屬靈的交往
[00:25:28.600 --> 00:25:30.200]  多追求認識神
[00:25:30.200 --> 00:25:32.600]  多讀聖經、多讀屬靈書
[00:25:32.600 --> 00:25:35.400]  多去反思我們一個小組
[00:25:35.400 --> 00:25:37.800]  然後繼續尋求聖靈的工作
[00:25:37.800 --> 00:25:38.600]  復興的工作
[00:25:38.600 --> 00:25:40.200]  願不願意呢?
[00:25:40.200 --> 00:25:42.200]  從這些祈禱開始
[00:25:42.200 --> 00:25:43.600]  又或者我們願不願意
[00:25:43.600 --> 00:25:46.200]  更多的回教會的祈禱會呢?
[00:25:46.200 --> 00:25:47.600]  弟兄姊妹
[00:25:47.600 --> 00:25:51.400]  我們教會有千多人的崇拜聚會
[00:25:51.400 --> 00:25:52.600]  但是大家知不知道
[00:25:52.600 --> 00:25:54.000]  我們的祈禱會有多少?
[00:25:54.000 --> 00:25:56.400]  周三晚的祈禱會
[00:25:56.400 --> 00:26:00.000]  我估計四、五十人是一個平均數
[00:26:00.000 --> 00:26:01.400]  一個千多人的教會
[00:26:01.400 --> 00:26:03.400]  四、五十人的祈禱會的人數
[00:26:03.400 --> 00:26:06.200]  你覺得多不多呢?
[00:26:06.200 --> 00:26:10.000]  我覺得不多
[00:26:10.000 --> 00:26:11.400]  但是我們有沒有考慮過
[00:26:11.400 --> 00:26:13.600]  我們需要回來教會的祈禱會
[00:26:13.600 --> 00:26:16.200]  一起守望、一起禱告
[00:26:16.200 --> 00:26:19.400]  我們求神將更多的福分賜下
[00:26:19.400 --> 00:26:23.000]  這個是一種信仰的基本功
[00:26:23.000 --> 00:26:24.600]  祈禱、讀經、安靜
[00:26:24.600 --> 00:26:26.600]  那些是屬靈操練
[00:26:26.600 --> 00:26:27.800]  是一些很基本功
[00:26:27.800 --> 00:26:28.800]  不過今天很多時候
[00:26:28.800 --> 00:26:31.000]  我們忽略了這些基本功
[00:26:31.000 --> 00:26:33.000]  我們看不起這些基本功
[00:26:33.000 --> 00:26:35.200]  但是這件事卻是跟整個信仰
[00:26:35.200 --> 00:26:36.600]  整個教會的發展
[00:26:36.600 --> 00:26:37.600]  怎樣跟隨神
[00:26:37.600 --> 00:26:39.400]  是一個很密切的關係
[00:26:39.400 --> 00:26:40.800]  所以今天我們要學習
[00:26:40.800 --> 00:26:43.800]  回到教會的祈禱會
[00:26:43.800 --> 00:26:45.800]  大家眾人如同一人
[00:26:45.800 --> 00:26:49.000]  來一起禱告、一起仰望
[00:26:49.000 --> 00:26:52.000]  你會不會是其中的一份子?
[00:26:52.000 --> 00:26:53.400]  或者說星期三晚
[00:26:53.400 --> 00:26:55.200]  晚上我很難出門
[00:26:55.200 --> 00:26:57.600]  很多事情我無法回家
[00:26:57.600 --> 00:26:59.400]  你有沒有想過
[00:26:59.400 --> 00:27:02.400]  回來星期五的早禱會呢?
[00:27:02.400 --> 00:27:04.000]  早禱會其實也不算早
[00:27:04.000 --> 00:27:05.600]  七點半
[00:27:05.600 --> 00:27:06.800]  七點半到八點半
[00:27:06.800 --> 00:27:07.400]  但是你有沒有想過
[00:27:07.400 --> 00:27:09.400]  你都可以是其中一份子呢?
[00:27:09.400 --> 00:27:10.800]  其中的我所知道
[00:27:10.800 --> 00:27:14.000]  大概平均是十到十四人
[00:27:14.000 --> 00:27:15.000]  裡面那班人
[00:27:15.000 --> 00:27:16.600]  大家都已經熟悉了
[00:27:16.600 --> 00:27:18.400]  大家已經熟悉了
[00:27:18.400 --> 00:27:20.800]  有位姐妹甚至在祈禱的尾聲
[00:27:20.800 --> 00:27:21.800]  都要早走
[00:27:21.800 --> 00:27:23.200]  因為她要趕上班
[00:27:23.200 --> 00:27:24.600]  她寧願回到這裡
[00:27:24.600 --> 00:27:26.800]  祈禱之後才去上班
[00:27:26.800 --> 00:27:28.200]  經常都在這裡
[00:27:28.200 --> 00:27:30.000]  另外我知道有幾位弟兄姐妹
[00:27:30.000 --> 00:27:31.000]  回來這個早禱會
[00:27:31.000 --> 00:27:32.800]  她不是我們教會的
[00:27:32.800 --> 00:27:36.400]  她有很多年都繼續回我們的早禱會
[00:27:36.400 --> 00:27:38.600]  她願意一起禱告
[00:27:38.600 --> 00:27:39.400]  就是啊
[00:27:39.400 --> 00:27:40.400]  你有沒有想過
[00:27:40.400 --> 00:27:42.600]  早禱會是教會的祈禱會
[00:27:42.600 --> 00:27:43.400]  你不能回到晚上
[00:27:43.400 --> 00:27:45.000]  你回到早上
[00:27:45.000 --> 00:27:46.400]  祈完禱才去上班
[00:27:46.400 --> 00:27:47.600]  或者做其他事情
[00:27:47.600 --> 00:27:49.600]  你是不是要想呢?
[00:27:49.600 --> 00:27:51.800]  教會要復興
[00:27:51.800 --> 00:27:54.200]  祈禱有很大的關係
[00:27:54.200 --> 00:27:56.800]  「你不再將我們復興
[00:27:56.800 --> 00:27:59.200]  使你的百姓靠離歡喜磨」
[00:27:59.200 --> 00:28:01.000]  這是一個呼求
[00:28:01.000 --> 00:28:02.800]  一個祈禱
[00:28:02.800 --> 00:28:04.800]  甚至主約許讓我們有時候
[00:28:04.800 --> 00:28:07.800]  間中舉行一些求復興的禱告會
[00:28:07.800 --> 00:28:11.000]  重點是更多呼求神大能的作為
[00:28:11.000 --> 00:28:13.000]  那時候教會要搞的時候
[00:28:13.000 --> 00:28:14.400]  你會不會回來呢?
[00:28:14.400 --> 00:28:16.800]  還是覺得好像和我沒有什麼關係呢?
[00:28:16.800 --> 00:28:18.400]  我們願意為猜拳
[00:28:18.400 --> 00:28:20.400]  每個月有一個猜拳的祈禱會
[00:28:20.400 --> 00:28:21.200]  在第一個星期三
[00:28:21.200 --> 00:28:22.200]  這是一個好事
[00:28:22.200 --> 00:28:24.400]  宣教工作真的需要很多的手膜
[00:28:24.400 --> 00:28:26.200]  我們有時候願意主約學
[00:28:26.200 --> 00:28:27.400]  有合班的
[00:28:27.400 --> 00:28:29.400]  一起有禱告的時間
[00:28:29.400 --> 00:28:30.600]  這是好的
[00:28:30.600 --> 00:28:33.200]  我們有時候願意為報道的事工
[00:28:33.200 --> 00:28:34.400]  我們為別人的得救
[00:28:34.400 --> 00:28:35.800]  所以有一個報道會的祈禱會
[00:28:35.800 --> 00:28:37.000]  又是很好的
[00:28:37.000 --> 00:28:38.000]  但我們有沒有想過
[00:28:38.000 --> 00:28:40.600]  求神有更大私恩的作為
[00:28:40.600 --> 00:28:41.600]  我們有求復興的時候
[00:28:41.600 --> 00:28:45.000]  那你會不會都回來祈禱呢?
[00:28:45.000 --> 00:28:47.400]  這個就是我們今天的考驗
[00:28:47.400 --> 00:28:49.200]  但是我們知道的
[00:28:49.200 --> 00:28:53.800]  教會要真是得著聖經中所講的復興
[00:28:53.800 --> 00:28:58.600]  是需要我們每一個成為祈禱人
[00:28:58.600 --> 00:29:02.600]  你和我肯不肯回到這些基本功裡面
[00:29:02.600 --> 00:29:04.200]  相信祈禱
[00:29:04.200 --> 00:29:06.600]  相信在禱告中與神相遇
[00:29:06.600 --> 00:29:08.400]  在禱告中我們在呼求的時候
[00:29:08.400 --> 00:29:09.800]  上帝會側耳而聽
[00:29:09.800 --> 00:29:12.800]  會成就祂喜悅的事在我們身上
[00:29:12.800 --> 00:29:17.600]  要改變的是從禱告開始
[00:29:17.600 --> 00:29:19.000]  不只是從組織
[00:29:19.000 --> 00:29:20.400]  不只是從金錢
[00:29:20.400 --> 00:29:21.800]  不只是從制度
[00:29:21.800 --> 00:29:23.000]  不只是從章則
[00:29:23.000 --> 00:29:23.800]  這些都重要
[00:29:23.800 --> 00:29:27.800]  但更重要的是從祈禱仰望神
[00:29:27.800 --> 00:29:30.000]  我想這個是更加的關鍵
[00:29:30.000 --> 00:29:32.800]  所以求神幫助我們能夠看得到這一點
[00:29:32.800 --> 00:29:35.400]  也都更加的能夠落實到這一點
[00:29:35.400 --> 00:29:36.800]  這個是第二層面
[00:29:36.800 --> 00:29:38.400]  我們彼此的勉勵
[00:29:38.400 --> 00:29:40.800]  我們需要認識復興是什麼
[00:29:40.800 --> 00:29:43.000]  很重要究竟我們在講的是什麼
[00:29:43.000 --> 00:29:44.600]  期盼的是什麼
[00:29:44.600 --> 00:29:47.400]  但是除此之外我們需要有第二大層面
[00:29:47.400 --> 00:29:50.600]  我們需要化成為一種祈禱
[00:29:50.600 --> 00:29:52.800]  我們要將一切交託給神
[00:29:52.800 --> 00:29:56.800]  呼求神將這個美好的福分賜給我們
[00:29:56.800 --> 00:29:59.400]  求復興是包括一樣
[00:29:59.400 --> 00:30:00.800]  但是還有一樣
[00:30:00.800 --> 00:30:02.200]  第三方面
[00:30:02.200 --> 00:30:03.600]  我們需要怎麼樣呢?
[00:30:03.600 --> 00:30:07.600]  我們需要的是大家都要有信心
[00:30:07.600 --> 00:30:09.800]  有信心有一個信念
[00:30:09.800 --> 00:30:14.600]  就是復興是可以再次臨到
[00:30:14.600 --> 00:30:15.800]  弟子們
[00:30:15.800 --> 00:30:18.600]  你會不會相信這件事呢?
[00:30:18.600 --> 00:30:21.600]  神在聖經裏面有很多復興的作為
[00:30:21.600 --> 00:30:23.800]  神在二千年歷世歷代
[00:30:23.800 --> 00:30:25.800]  世界各地各國的教會
[00:30:25.800 --> 00:30:28.200]  基督的教會有很多復興的作為
[00:30:28.200 --> 00:30:29.200]  我們都相信
[00:30:29.200 --> 00:30:32.200]  但你會不會有信念相信這個復興
[00:30:32.200 --> 00:30:34.400]  是可以來到香港
[00:30:34.400 --> 00:30:35.800]  來到我們教會
[00:30:35.800 --> 00:30:37.000]  來到我們個人
[00:30:37.000 --> 00:30:39.000]  你有沒有這樣的信念
[00:30:39.000 --> 00:30:40.000]  有沒有這樣的相信
[00:30:40.000 --> 00:30:46.000]  神可以使這些事情再重演一遍呢?
[00:30:46.000 --> 00:30:48.200]  我們留意一字經文怎麼說
[00:30:48.200 --> 00:30:51.400]  「你不再將我們救活」
[00:30:51.400 --> 00:30:53.800]  「使你的百姓靠離歡離沒」
[00:30:53.800 --> 00:30:55.800]  有沒有留意到「再」字
[00:30:55.800 --> 00:30:58.200]  再次使我們救活
[00:30:58.200 --> 00:30:59.400]  救活起來
[00:30:59.400 --> 00:31:02.400]  「再」英文的翻譯是Again
[00:31:02.400 --> 00:31:04.600]  Again即是再次
[00:31:04.600 --> 00:31:06.600]  如果他不相信這些可以再次來的時候
[00:31:06.600 --> 00:31:07.800]  那你求來做什麼呢?
[00:31:07.800 --> 00:31:09.400]  都永遠都不會重複出現
[00:31:09.400 --> 00:31:10.200]  不會重演的
[00:31:10.200 --> 00:31:12.000]  那你求來求去都不會的
[00:31:12.000 --> 00:31:14.800]  但是私人他覺得是會的
[00:31:14.800 --> 00:31:16.000]  是可以的
[00:31:16.000 --> 00:31:18.600]  神是可以再次將這些大能的作為
[00:31:18.600 --> 00:31:20.400]  臨到在我們中間的
[00:31:20.400 --> 00:31:21.600]  所以他就求神說
[00:31:21.600 --> 00:31:24.400]  你再一次來復興我們
[00:31:24.400 --> 00:31:26.600]  我們有沒有這樣的信心呢?
[00:31:26.600 --> 00:31:29.400]  我們很相信神在末世 末後的日子
[00:31:29.400 --> 00:31:32.200]  大能的彰顯 榮耀的大日子
[00:31:32.200 --> 00:31:33.600]  我們很相信讀聖經
[00:31:33.600 --> 00:31:35.400]  哇 神在歷史 神在聖經裏面
[00:31:35.400 --> 00:31:37.200]  很多大能的作為
[00:31:37.200 --> 00:31:39.200]  但是我們有沒有信心相信
[00:31:39.200 --> 00:31:41.200]  神可以在這些年間
[00:31:41.200 --> 00:31:42.600]  在我們中間
[00:31:42.600 --> 00:31:45.400]  在08年 在18年 在19年 20年
[00:31:45.400 --> 00:31:46.600]  或者其他的日子
[00:31:46.600 --> 00:31:48.600]  哇 原來我們都可以經歷到
[00:31:48.600 --> 00:31:50.000]  我們都體驗到的
