
[00:00:00.000 --> 00:00:02.800]  福井師父讓我們聽神的話語
[00:21:50.420 --> 00:22:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:22:00.420 --> 00:22:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:22:10.420 --> 00:22:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:22:20.420 --> 00:22:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:22:30.420 --> 00:22:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:22:40.420 --> 00:22:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:22:50.420 --> 00:23:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:23:00.420 --> 00:23:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:23:10.420 --> 00:23:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:23:20.420 --> 00:23:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:23:30.420 --> 00:23:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:23:40.420 --> 00:23:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:23:50.420 --> 00:24:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:24:00.420 --> 00:24:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:24:10.420 --> 00:24:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:24:20.420 --> 00:24:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:24:30.420 --> 00:24:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:24:40.420 --> 00:24:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:24:50.420 --> 00:25:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:25:00.420 --> 00:25:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:25:10.420 --> 00:25:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:25:20.420 --> 00:25:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:25:30.420 --> 00:25:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:25:40.420 --> 00:25:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:25:50.420 --> 00:26:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:26:00.420 --> 00:26:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:26:10.420 --> 00:26:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:26:20.420 --> 00:26:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:26:30.420 --> 00:26:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:26:40.420 --> 00:26:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:26:50.420 --> 00:27:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:27:00.420 --> 00:27:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:27:10.420 --> 00:27:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:27:20.420 --> 00:27:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:27:30.420 --> 00:27:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:27:40.420 --> 00:27:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:27:50.420 --> 00:28:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:28:00.420 --> 00:28:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:28:10.420 --> 00:28:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:28:20.420 --> 00:28:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:28:30.420 --> 00:28:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:28:40.420 --> 00:28:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:28:50.420 --> 00:29:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:29:00.420 --> 00:29:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:29:10.420 --> 00:29:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:29:20.420 --> 00:29:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:29:30.420 --> 00:29:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:29:40.420 --> 00:29:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:29:50.420 --> 00:30:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:30:00.420 --> 00:30:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:30:10.420 --> 00:30:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:30:20.420 --> 00:30:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:30:30.420 --> 00:30:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:30:40.420 --> 00:30:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:30:50.420 --> 00:31:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:31:00.420 --> 00:31:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:31:10.420 --> 00:31:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:31:20.420 --> 00:31:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:31:30.420 --> 00:31:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:31:40.420 --> 00:31:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:31:50.420 --> 00:32:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:32:00.420 --> 00:32:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:32:10.420 --> 00:32:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:32:20.420 --> 00:32:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:32:30.420 --> 00:32:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:32:40.420 --> 00:32:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:32:50.420 --> 00:33:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:33:00.420 --> 00:33:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:33:10.420 --> 00:33:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:33:20.420 --> 00:33:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:33:30.420 --> 00:33:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:33:40.420 --> 00:33:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:33:50.420 --> 00:34:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:34:00.420 --> 00:34:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:34:10.420 --> 00:34:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:34:20.420 --> 00:34:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:34:30.420 --> 00:34:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:34:40.420 --> 00:34:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:34:50.420 --> 00:35:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:35:00.420 --> 00:35:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:35:10.420 --> 00:35:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:35:20.420 --> 00:35:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:35:30.420 --> 00:35:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:35:40.420 --> 00:35:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:35:50.420 --> 00:36:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:36:00.420 --> 00:36:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:36:10.420 --> 00:36:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:36:20.420 --> 00:36:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:36:30.420 --> 00:36:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:36:40.420 --> 00:36:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:36:50.420 --> 00:37:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:37:00.420 --> 00:37:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:37:10.420 --> 00:37:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:37:20.420 --> 00:37:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:37:30.420 --> 00:37:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:37:40.420 --> 00:37:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:37:50.420 --> 00:38:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:38:00.420 --> 00:38:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:38:10.420 --> 00:38:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:38:20.420 --> 00:38:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:38:30.420 --> 00:38:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:38:40.420 --> 00:38:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:38:50.420 --> 00:39:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:39:00.420 --> 00:39:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:39:10.420 --> 00:39:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:39:20.420 --> 00:39:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:39:30.420 --> 00:39:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:39:40.420 --> 00:39:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:39:50.420 --> 00:40:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:40:00.420 --> 00:40:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:40:10.420 --> 00:40:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:40:20.420 --> 00:40:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:40:30.420 --> 00:40:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:40:40.420 --> 00:40:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:40:50.420 --> 00:41:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:41:00.420 --> 00:41:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:41:10.420 --> 00:41:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:41:20.420 --> 00:41:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:41:30.420 --> 00:41:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:41:40.420 --> 00:41:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:41:50.420 --> 00:42:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:42:00.420 --> 00:42:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:42:10.420 --> 00:42:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:42:20.420 --> 00:42:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:42:30.420 --> 00:42:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:42:40.420 --> 00:42:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:42:50.420 --> 00:43:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:43:00.420 --> 00:43:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:43:10.420 --> 00:43:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:43:20.420 --> 00:43:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:43:30.420 --> 00:43:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:43:40.420 --> 00:43:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:43:50.420 --> 00:44:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:44:00.420 --> 00:44:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:44:10.420 --> 00:44:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:44:20.420 --> 00:44:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:44:30.420 --> 00:44:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:44:40.420 --> 00:44:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:44:50.420 --> 00:45:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:45:00.420 --> 00:45:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:45:10.420 --> 00:45:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:45:20.420 --> 00:45:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:45:30.420 --> 00:45:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:45:40.420 --> 00:45:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:45:50.420 --> 00:46:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:46:00.420 --> 00:46:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:46:10.420 --> 00:46:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:46:20.420 --> 00:46:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:46:30.420 --> 00:46:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:46:40.420 --> 00:46:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:46:50.420 --> 00:47:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:47:00.420 --> 00:47:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:47:10.420 --> 00:47:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:47:20.420 --> 00:47:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:47:30.420 --> 00:47:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:47:40.420 --> 00:47:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:47:50.420 --> 00:48:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:48:00.420 --> 00:48:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:48:30.420 --> 00:48:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:48:40.420 --> 00:48:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:48:50.420 --> 00:49:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:49:00.420 --> 00:49:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:49:10.420 --> 00:49:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:49:20.420 --> 00:49:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:49:30.420 --> 00:49:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:49:40.420 --> 00:49:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:49:50.420 --> 00:50:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:50:00.420 --> 00:50:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:50:10.420 --> 00:50:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:50:20.420 --> 00:50:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:50:30.420 --> 00:50:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:50:40.420 --> 00:50:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:50:50.420 --> 00:51:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:51:00.420 --> 00:51:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:51:10.420 --> 00:51:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:51:20.420 --> 00:51:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:51:30.420 --> 00:51:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:51:40.420 --> 00:51:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:51:50.420 --> 00:52:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:52:00.420 --> 00:52:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:52:10.420 --> 00:52:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:52:20.420 --> 00:52:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:52:30.420 --> 00:52:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:52:40.420 --> 00:52:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:52:50.420 --> 00:53:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:53:00.420 --> 00:53:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:53:10.420 --> 00:53:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:53:20.420 --> 00:53:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:53:30.420 --> 00:53:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:53:40.420 --> 00:53:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:53:50.420 --> 00:54:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:54:00.420 --> 00:54:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:54:10.420 --> 00:54:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:54:20.420 --> 00:54:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:54:30.420 --> 00:54:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:54:40.420 --> 00:54:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:54:50.420 --> 00:55:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:55:00.420 --> 00:55:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:55:10.420 --> 00:55:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:55:20.420 --> 00:55:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:55:30.420 --> 00:55:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:55:40.420 --> 00:55:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:55:50.420 --> 00:56:00.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:56:00.420 --> 00:56:10.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:56:10.420 --> 00:56:20.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:56:20.420 --> 00:56:30.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:56:30.420 --> 00:56:40.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:56:40.420 --> 00:56:50.420]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
