
[00:00:00.000 --> 00:00:05.000]  各位好 我們繼續這個亂世啟示錄的series
[00:20:28.180 --> 00:20:32.180]  直線 中面是怎樣看
[00:20:32.180 --> 00:20:36.180]  就是基督從天上降臨的時候
[00:20:36.180 --> 00:20:40.180]  下面我們那些已死的人 在基督裏面已死的人
[00:20:40.180 --> 00:20:43.180]  和我們這班活著的人
[00:20:43.180 --> 00:20:47.180]  基督到了 我們就會組成歡迎隊伍
[00:20:47.180 --> 00:20:52.180]  我們會上空中去謹見這位的皇上
[00:20:52.180 --> 00:20:56.180]  去拜見他與主相遇 就是這樣的意思
[00:20:56.180 --> 00:21:01.180]  這些字眼都是當時帝國裏面
[00:21:01.180 --> 00:21:04.180]  有的外交的字眼
[00:21:04.180 --> 00:21:06.180]  其實說一件事
[00:21:06.180 --> 00:21:09.180]  保羅就是借用當時帝國的這些語言
[00:21:09.180 --> 00:21:11.180]  或者他的 propaganda
[00:21:11.180 --> 00:21:14.180]  應用在基督身上
[00:21:14.180 --> 00:21:19.180]  就是告訴我們真正的帝王是主耶穌
[00:21:19.180 --> 00:21:22.180]  是一種顛覆的做法
[00:21:22.180 --> 00:21:25.180]  真正的帝王不是該殺
[00:21:25.180 --> 00:21:28.180]  是我們來迎接基督
[00:21:28.180 --> 00:21:31.180]  所以這裡說的不是secret rapture
[00:21:31.180 --> 00:21:34.180]  這裡說的是榮耀基督降臨的時候
[00:21:34.180 --> 00:21:37.180]  我們去迎接祂來到我們中間
[00:21:37.180 --> 00:21:39.180]  為什麼要說這些
[00:21:39.180 --> 00:21:41.180]  我剛才已經說了
[00:21:41.180 --> 00:21:46.180]  我說宗末論不是一些生命的註腳
[00:21:46.180 --> 00:21:51.180]  是告訴我們上帝在人類的計劃裏面
[00:21:51.180 --> 00:21:56.180]  向著這個終點就是基督第二次再來榮耀的降臨
[00:21:56.180 --> 00:21:58.180]  當祂降臨的時候我們準備好
[00:21:58.180 --> 00:22:00.180]  我們就去歡迎祂
[00:22:00.180 --> 00:22:03.180]  在空中與主相遇 然後接受基督來到
[00:22:03.180 --> 00:22:06.180]  然後新天新地就會到
[00:22:06.180 --> 00:22:08.180]  說宗末
[00:22:08.180 --> 00:22:11.180]  說將來一定會發生的事情
[00:22:11.180 --> 00:22:16.180]  就是要我們live in light of that future
[00:22:16.180 --> 00:22:20.180]  為了將來這個榮耀的國度降臨
[00:22:20.180 --> 00:22:22.180]  我們而生活的
[00:22:22.180 --> 00:22:24.180]  任何今天我們所做的選擇
[00:22:24.180 --> 00:22:26.180]  任何今天我們所有的行動
[00:22:26.180 --> 00:22:28.180]  都是應該要想一想
[00:22:28.180 --> 00:22:30.180]  這個將來的帝國
[00:22:30.180 --> 00:22:32.180]  將來新天新地來到的時候
[00:22:32.180 --> 00:22:34.180]  是一個怎樣的國度
[00:22:34.180 --> 00:22:36.180]  我們就是那幫國民
[00:22:36.180 --> 00:22:38.180]  我們的生活 我們的選擇 我們的價值
[00:22:38.180 --> 00:22:42.180]  就是in light of that future
[00:22:42.180 --> 00:22:45.180]  所以很多時候說到這些宗末的時候
[00:22:45.180 --> 00:22:47.180]  聖經總是會提醒我們
[00:22:47.180 --> 00:22:50.180]  不是只是一個天氣報告
[00:22:50.180 --> 00:22:52.180]  先寫好的報紙
[00:22:52.180 --> 00:22:54.180]  不是 它是和你今天的生活
[00:22:54.180 --> 00:22:57.180]  是有什麼樣的關係
[00:22:57.180 --> 00:22:59.180]  剛剛過了復節
[00:22:59.180 --> 00:23:02.180]  甚至在三十二節講了很多前書
[00:23:02.180 --> 00:23:06.180]  又是講到復活的問題
[00:23:06.180 --> 00:23:07.180]  保羅說什麼
[00:23:07.180 --> 00:23:10.180]  他說從人的觀點看來
[00:23:10.180 --> 00:23:12.180]  我當日為了福音的緣故
[00:23:12.180 --> 00:23:17.180]  在二筆鎖和野獸去搏鬥 受了很多苦
[00:23:17.180 --> 00:23:20.180]  對我有什麼益處
[00:23:20.180 --> 00:23:23.180]  在人和來根沒有益處
[00:23:23.180 --> 00:23:24.180]  為了什麼
[00:23:24.180 --> 00:23:28.180]  為什麼要為福音而捱苦
[00:23:28.180 --> 00:23:30.180]  付出這麼多
[00:23:30.180 --> 00:23:32.180]  如果死人沒有復活
[00:23:32.180 --> 00:23:36.180]  讓我們明天要死了
[00:23:36.180 --> 00:23:39.180]  因為我們是沒有盼望的
[00:23:39.180 --> 00:23:41.180]  我們只有here and now
[00:23:41.180 --> 00:23:43.180]  我們不如就吃喝喝喝
[00:23:43.180 --> 00:23:46.180]  快快樂樂的過完今天就算了
[00:23:46.180 --> 00:23:50.180]  很多時候我們做人的方針
[00:23:50.180 --> 00:23:52.180]  珍惜今天
[00:23:52.180 --> 00:23:54.180]  我們吃喝喝喝
[00:23:54.180 --> 00:23:57.180]  然後我們明天已經沒有任何
[00:23:57.180 --> 00:23:59.180]  beyond death的盼望
[00:23:59.180 --> 00:24:01.180]  沒有超越死亡的盼望
[00:24:01.180 --> 00:24:03.180]  算數
[00:24:03.180 --> 00:24:05.180]  他說不要被欺騙
[00:24:05.180 --> 00:24:08.180]  攬交朋友敗位品德
[00:24:08.180 --> 00:24:11.180]  你們要醒悟慰善
[00:24:11.180 --> 00:24:13.180]  不要再犯罪
[00:24:13.180 --> 00:24:15.180]  因為有人不認識上帝
[00:24:15.180 --> 00:24:17.180]  我說者說
[00:24:17.180 --> 00:24:20.180]  是要你們羞愧
[00:24:20.180 --> 00:24:22.180]  寫給教會
[00:24:22.180 --> 00:24:26.180]  你想想 居然要寫一些這樣的東西
[00:24:26.180 --> 00:24:28.180]  信了主這麼久
[00:24:28.180 --> 00:24:30.180]  居然他不記得
[00:24:30.180 --> 00:24:32.180]  他還是做一個什麼
[00:24:32.180 --> 00:24:34.180]  讓我們吃吃喝喝
[00:24:34.180 --> 00:24:36.180]  明天要死了
[00:24:36.180 --> 00:24:39.180]  我們沒有live in light of
[00:24:39.180 --> 00:24:41.180]  future kingdom
[00:24:41.180 --> 00:24:44.180]  是要叫我們羞愧
[00:24:44.180 --> 00:24:47.180]  為什麼我們今天所做的決定
[00:24:47.180 --> 00:24:49.180]  我們所想的東西
[00:24:49.180 --> 00:24:51.180]  很多時候都沒有去到預備
[00:24:51.180 --> 00:24:53.180]  將來這個榮耀的王
[00:24:53.180 --> 00:24:55.180]  榮耀的國要講
[00:24:55.180 --> 00:24:59.180]  we are too earthbound
[00:24:59.180 --> 00:25:02.180]  只是掛著我們現在吃吃喝喝
[00:25:02.180 --> 00:25:04.180]  不是說吃東西不要緊
[00:25:04.180 --> 00:25:06.180]  我不是這個意思
[00:25:06.180 --> 00:25:07.180]  而是挑戰我們
[00:25:07.180 --> 00:25:10.180]  到底我們認識這個宗活的時候
[00:25:10.180 --> 00:25:15.180]  到底我們今天應該怎樣去做我們的決定
[00:25:15.180 --> 00:25:19.180]  怎樣影響我們生活的方向
[00:25:19.180 --> 00:25:21.180]  我們再處理多一段經文
[00:25:21.180 --> 00:25:25.180]  都是和這個宗活要預備有關的
[00:25:25.180 --> 00:25:29.180]  上一次我們講到馬太方第24章
[00:25:29.180 --> 00:25:32.180]  24章你記得是一個list of signs
[00:25:32.180 --> 00:25:34.180]  就是一個列表
[00:25:34.180 --> 00:25:35.180]  耶穌講到說
[00:25:35.180 --> 00:25:36.180]  終末來到的時候
[00:25:36.180 --> 00:25:38.180]  會有什麼事情發生
[00:25:38.180 --> 00:25:39.180]  民要攻打民
[00:25:39.180 --> 00:25:41.180]  國要攻打國等等
[00:25:41.180 --> 00:25:42.180]  我們上次講到一個背景
[00:25:42.180 --> 00:25:44.180]  已經是有什麼
[00:25:44.180 --> 00:25:46.180]  已經在第一世紀那裡
[00:25:46.180 --> 00:25:47.180]  文獻告訴我們
[00:25:47.180 --> 00:25:49.180]  已經是fulfilled了
[00:25:49.180 --> 00:25:52.180]  不需要再等任何sign
[00:25:52.180 --> 00:25:54.180]  不需要說現在有什麼大戰
[00:25:54.180 --> 00:25:56.180]  有什麼動盪
[00:25:56.180 --> 00:25:58.180]  一定是有一些徵兆
[00:25:58.180 --> 00:26:00.180]  要去到實現
[00:26:00.180 --> 00:26:02.180]  那些徵兆早就實現了
[00:26:02.180 --> 00:26:03.180]  你再等下一個徵兆
[00:26:03.180 --> 00:26:06.180]  下一個徵兆就是人子要來的徵兆
[00:26:06.180 --> 00:26:09.180]  你再等的時候就太遲了
[00:26:09.180 --> 00:26:10.180]  24章37節
[00:26:10.180 --> 00:26:12.180]  所以耶穌說什麼
[00:26:12.180 --> 00:26:14.180]  祂說羅亞的日子怎麼樣
[00:26:14.180 --> 00:26:16.180]  人子來臨也要怎麼樣
[00:26:16.180 --> 00:26:19.180]  在洪水以前的那些日子
[00:26:19.180 --> 00:26:22.180]  人朝上吃喝嫁娶
[00:26:22.180 --> 00:26:24.180]  直到羅亞晉方周那日
[00:26:24.180 --> 00:26:27.180]  不知不覺洪水來了
[00:26:27.180 --> 00:26:29.180]  把他們都全沖去
[00:26:29.180 --> 00:26:31.180]  人子來臨也是這樣
[00:26:31.180 --> 00:26:33.180]  也是兩個人在田裡
[00:26:33.180 --> 00:26:34.180]  一個被接去
[00:26:34.180 --> 00:26:35.180]  一個被撇下
[00:26:35.180 --> 00:26:37.180]  兩個女人推磨
[00:26:37.180 --> 00:26:38.180]  一個被接去
[00:26:38.180 --> 00:26:40.180]  一個被撇下
[00:26:40.180 --> 00:26:42.180]  所以這裡講的
[00:26:42.180 --> 00:26:44.180]  不是在debate
[00:26:44.180 --> 00:26:46.180]  洪水到底是全球
[00:26:46.180 --> 00:26:47.180]  還是不是全球
[00:26:47.180 --> 00:26:48.180]  這個不是那個point
[00:26:48.180 --> 00:26:50.180]  你看清楚上下文是講什麼
[00:26:50.180 --> 00:26:53.180]  是人的預備
[00:26:53.180 --> 00:26:55.180]  人有沒有很好的預備
[00:26:55.180 --> 00:26:57.180]  不知不覺洪水就會來到
[00:26:57.180 --> 00:26:58.180]  吃喝嫁娶的時候
[00:26:58.180 --> 00:27:00.180]  洪水就會來到
[00:27:00.180 --> 00:27:02.180]  這裡又是另外一段
[00:27:02.180 --> 00:27:04.180]  講到所謂被提的經文
[00:27:04.180 --> 00:27:07.180]  因為你說兩個人在田裡
[00:27:07.180 --> 00:27:09.180]  一個被接去
[00:27:09.180 --> 00:27:11.180]  一個就留下
[00:27:11.180 --> 00:27:12.180]  left behind
[00:27:12.180 --> 00:27:14.180]  兩個女人推磨
[00:27:14.180 --> 00:27:16.180]  當時那些農耕的社會
[00:27:16.180 --> 00:27:18.180]  兩塊大石
[00:27:18.180 --> 00:27:19.180]  然後倒那些菊下去
[00:27:19.180 --> 00:27:22.180]  然後他們就轉那個大石
[00:27:22.180 --> 00:27:24.180]  磨成為麵粉
[00:27:24.180 --> 00:27:25.180]  所以很多時候
[00:27:25.180 --> 00:27:27.180]  都是媽媽和女兒一起
[00:27:27.180 --> 00:27:29.180]  你轉180度
[00:27:29.180 --> 00:27:30.180]  她就轉180度
[00:27:30.180 --> 00:27:31.180]  然後你又轉180度
[00:27:31.180 --> 00:27:32.180]  她又轉180度
[00:27:32.180 --> 00:27:36.180]  是平時日常的生活
[00:27:36.180 --> 00:27:37.180]  但是你看清楚
[00:27:37.180 --> 00:27:41.180]  被接去是好事還是不好事
[00:27:41.180 --> 00:27:43.180]  being taken away
[00:27:43.180 --> 00:27:44.180]  洪水來到的時候
[00:27:44.180 --> 00:27:45.180]  被taken away
[00:27:45.180 --> 00:27:48.180]  是好事還是不好事
[00:27:48.180 --> 00:27:50.180]  不好事
[00:27:50.180 --> 00:27:53.180]  被left behind是好事
[00:27:53.180 --> 00:27:55.180]  因為羅亞就是被left behind
[00:27:55.180 --> 00:27:57.180]  所以想清楚這裡上下文講什麼
[00:27:57.180 --> 00:27:59.180]  不是那些secret rapture
[00:27:59.180 --> 00:28:02.180]  這樣的事情
[00:28:02.180 --> 00:28:05.180]  而是審判要來到的時候
[00:28:05.180 --> 00:28:08.180]  你有沒有準備好
[00:28:08.180 --> 00:28:12.180]  講了這些主在
[00:28:12.180 --> 00:28:13.180]  也是告訴我們
[00:28:13.180 --> 00:28:16.180]  我們今天要去prepare
[00:28:16.180 --> 00:28:19.180]  prepare
[00:28:19.180 --> 00:28:21.180]  接著是前書第四章
[00:28:21.180 --> 00:28:23.180]  第十八節
[00:28:23.180 --> 00:28:25.180]  這裡講什麼
[00:28:25.180 --> 00:28:29.180]  就是講完這個所謂被提
[00:28:29.180 --> 00:28:31.180]  就說基督永要降臨的時候
[00:28:31.180 --> 00:28:32.180]  我們準備好
[00:28:32.180 --> 00:28:34.180]  我們成為那個歡迎的隊伍
[00:28:34.180 --> 00:28:36.180]  讓基督來到的時候
[00:28:36.180 --> 00:28:41.180]  能夠和他一起進入這個國度裡面
[00:28:41.180 --> 00:28:44.180]  最後保羅四章十八節
[00:28:44.180 --> 00:28:50.180]  說所以你們當用這些話彼此勸勉
[00:28:50.180 --> 00:28:52.180]  你記得他寫這段話
[00:28:52.180 --> 00:28:54.180]  是為什麼
[00:28:54.180 --> 00:28:55.180]  因為他們中間有一些
[00:28:55.180 --> 00:28:58.180]  在基督裡面已經過世的人
[00:28:58.180 --> 00:29:02.180]  他們很傷心很難過
[00:29:02.180 --> 00:29:04.180]  保羅說
[00:29:04.180 --> 00:29:07.180]  我們當然會傷心難過
[00:29:07.180 --> 00:29:10.180]  但是我們不應該
[00:29:10.180 --> 00:29:15.180]  沒有盼望沒有指望的傷心
[00:29:15.180 --> 00:29:17.180]  因為我們知道將來會發生什麼事
[00:29:17.180 --> 00:29:18.180]  esketon
[00:29:18.180 --> 00:29:21.180]  終末的時候會發生什麼事
[00:29:21.180 --> 00:29:25.180]  在主裡面我們認識的弟兄姊妹
[00:29:25.180 --> 00:29:28.180]  無論他們是什麼原因
[00:29:28.180 --> 00:29:30.180]  離開了我們
[00:29:30.180 --> 00:29:33.180]  我們當然是傷心難過
[00:29:33.180 --> 00:29:34.180]  但在基督裡面
[00:29:34.180 --> 00:29:37.180]  有些什麼是不同的
[00:29:37.180 --> 00:29:39.180]  我們可以彼此勸勉
[00:29:39.180 --> 00:29:41.180]  因為這班的信徒
[00:29:41.180 --> 00:29:45.180]  雖然比我們早走了
[00:29:45.180 --> 00:29:48.180]  但是他們會是第一批
[00:29:48.180 --> 00:29:52.180]  見到榮耀的國度
[00:29:52.180 --> 00:29:55.180]  所以你想想福音有多麼重要
[00:29:55.180 --> 00:29:57.180]  福音有多麼重要
[00:29:57.180 --> 00:29:59.180]  福音給我們一個盼望
[00:29:59.180 --> 00:30:00.180]  一個指望
[00:30:00.180 --> 00:30:08.180]  是超越今生今世苦難死亡
[00:30:08.180 --> 00:30:11.180]  我們不是說我們有親人過去
[00:30:11.180 --> 00:30:13.180]  我們就不需要哭
[00:30:13.180 --> 00:30:14.180]  不需要憂愁
[00:30:14.180 --> 00:30:16.180]  不是這樣的意思
[00:30:16.180 --> 00:30:19.180]  要 but not without hope
[00:30:19.180 --> 00:30:20.180]  保羅說不可以
[00:30:20.180 --> 00:30:26.180]  好像沒有指望的人一樣
[00:30:26.180 --> 00:30:30.180]  你去洗一個人認識主
[00:30:30.180 --> 00:30:31.180]  接受福音
[00:30:31.180 --> 00:30:35.180]  是一件多大的事情
[00:30:35.180 --> 00:30:38.180]  是一個永恆的事情
[00:30:38.180 --> 00:30:39.180]  另外要繼續說
[00:30:39.180 --> 00:30:42.180]  第五章第一節
[00:30:42.180 --> 00:30:46.180]  關於那日子那日期
[00:30:46.180 --> 00:30:48.180]  不用人寫信給你們
[00:30:48.180 --> 00:30:50.180]  因為你們自己明明知道
[00:30:50.180 --> 00:30:51.180]  主的日子來到
[00:30:51.180 --> 00:30:58.180]  會像賊在夜間突然來到一樣
[00:30:58.180 --> 00:30:59.180]  又是一個比喻
[00:30:59.180 --> 00:31:00.180]  是突然來到
[00:31:00.180 --> 00:31:03.180]  不是說主是所謂賊
[00:31:03.180 --> 00:31:04.180]  而是他來的時辰
[00:31:04.180 --> 00:31:06.180]  是你不會知道的
[00:31:06.180 --> 00:31:08.180]  突然來到一樣
[00:31:08.180 --> 00:31:12.180]  若平安穩定的時候
[00:31:12.180 --> 00:31:15.180]  禍患災禍必然臨到他們
[00:31:15.180 --> 00:31:20.180]  如同陣痛臨到懷胎的婦人一樣
[00:31:20.180 --> 00:31:26.180]  他們是絕逃脫不了的
[00:31:26.180 --> 00:31:28.180]  見主面
[00:31:28.180 --> 00:31:29.180]  要見上帝
[00:31:29.180 --> 00:31:31.180]  要去交帳
[00:31:31.180 --> 00:31:35.180]  這個是逃脫不了的
[00:31:35.180 --> 00:31:37.180]  不用人寫信給你們
[00:31:37.180 --> 00:31:38.180]  信了主的人
[00:31:38.180 --> 00:31:40.180]  特別是信得來的人
[00:31:40.180 --> 00:31:42.180]  你應該知道
[00:31:42.180 --> 00:31:44.180]  但為何還是為了今天
[00:31:44.180 --> 00:31:47.180]  我們明天就死的
[00:31:47.180 --> 00:31:49.180]  這種方式來生活
[00:31:49.180 --> 00:31:51.180]  這不合理
[00:31:51.180 --> 00:31:53.180]  如果你知道那個eschaton的時候
[00:31:53.180 --> 00:31:54.180]  你就會明白
[00:31:54.180 --> 00:31:56.180]  我們逃脫不了
[00:31:56.180 --> 00:31:58.180]  一定要見主面
[00:31:58.180 --> 00:32:00.180]  有兩個方法見主面
[00:32:00.180 --> 00:32:02.180]  第一就是基督再來
[00:32:02.180 --> 00:32:04.180]  我們大家一起見
[00:32:04.180 --> 00:32:06.180]  第二個方法就是你去見他
[00:32:06.180 --> 00:32:09.180]  也可以突然去見他
[00:32:09.180 --> 00:32:13.180]  最近我們聽到不同朋友的消息
[00:32:13.180 --> 00:32:17.180]  都是有類似這樣的情況
[00:32:17.180 --> 00:32:20.180]  就是你想不到的時候
[00:32:20.180 --> 00:32:23.180]  你就發現原來生命很脆弱
[00:32:23.180 --> 00:32:26.180]  是時候要結帳
[00:32:26.180 --> 00:32:27.180]  有人說得很對
[00:32:27.180 --> 00:32:29.180]  死亡
[00:32:29.180 --> 00:32:31.180]  見主面
[00:32:31.180 --> 00:32:33.180]  就跟交稅一樣
[00:32:33.180 --> 00:32:36.180]  是逃不了的
[00:32:36.180 --> 00:32:37.180]  你可以拖
[00:32:37.180 --> 00:32:40.180]  但你永遠都不能逃避
[00:32:40.180 --> 00:32:42.180]  見主面
[00:32:42.180 --> 00:32:44.180]  所以每次講到主再來的時候
[00:32:44.180 --> 00:32:48.180]  不是一些豬腳的事
[00:32:48.180 --> 00:32:50.180]  而是講到你自己生命
[00:32:50.180 --> 00:32:52.180]  有些很重要的事
[00:32:52.180 --> 00:32:54.180]  要實行出來
[00:32:54.180 --> 00:32:57.180]  不是再拖延的
[00:32:57.180 --> 00:32:59.180]  你記得耶穌基督
[00:32:59.180 --> 00:33:02.180]  講完橄欖山
[00:33:02.180 --> 00:33:04.180]  講到之後
[00:33:04.180 --> 00:33:06.180]  他講什麼
[00:33:06.180 --> 00:33:09.180]  在馬達福音第24、25章
[00:33:09.180 --> 00:33:12.180]  就是講到比喻
[00:33:12.180 --> 00:33:15.180]  為什麼花這麼多時間講比喻
[00:33:15.180 --> 00:33:16.180]  為什麼不只是告訴我們
[00:33:16.180 --> 00:33:18.180]  天文台預測
[00:33:18.180 --> 00:33:19.180]  什麼時候主會回來了
[00:33:19.180 --> 00:33:21.180]  那就罷了
[00:33:21.180 --> 00:33:22.180]  一個又一個的比喻
[00:33:22.180 --> 00:33:24.180]  有三、四個比喻
[00:33:24.180 --> 00:33:27.180]  都是講到我們要去到
[00:33:27.180 --> 00:33:33.180]  預備好應見著
[00:33:33.180 --> 00:33:35.180]  到最後一刻
[00:33:35.180 --> 00:33:38.180]  到底我們有沒有準備好
[00:33:38.180 --> 00:33:40.180]  很多時候我們會聽到
[00:33:40.180 --> 00:33:43.180]  有些人說不用做這麼多事
[00:33:43.180 --> 00:33:45.180]  不用為天國做這麼多事
[00:33:45.180 --> 00:33:48.180]  反正最後都要進入天堂
[00:33:48.180 --> 00:33:50.180]  反正我們都是因典
[00:33:50.180 --> 00:33:52.180]  才能進入天堂
[00:33:52.180 --> 00:33:54.180]  信了就可以了
[00:33:54.180 --> 00:33:56.180]  你口說信
[00:33:56.180 --> 00:33:57.180]  你就進入天國
[00:33:57.180 --> 00:33:58.180]  你做這麼多
[00:33:58.180 --> 00:33:59.180]  跟我不做
[00:33:59.180 --> 00:34:00.180]  做有三十六
[00:34:00.180 --> 00:34:01.180]  不做三十六
[00:34:01.180 --> 00:34:03.180]  是吧
[00:34:03.180 --> 00:34:05.180]  如果你這樣看福音
[00:34:05.180 --> 00:34:07.180]  這樣看因典的時候
[00:34:07.180 --> 00:34:09.180]  你就應該為你自己的生命
[00:34:09.180 --> 00:34:12.180]  打上一個很大的問號
[00:34:12.180 --> 00:34:14.180]  到你是不是真的明白
[00:34:14.180 --> 00:34:15.180]  什麼是福音
[00:34:15.180 --> 00:34:16.180]  什麼是天國
[00:34:16.180 --> 00:34:18.180]  什麼是因典
[00:34:18.180 --> 00:34:20.180]  因為剛剛那種講法
[00:34:20.180 --> 00:34:22.180]  是一種廉價因典
[00:34:22.180 --> 00:34:24.180]  cheap grace
[00:34:24.180 --> 00:34:28.180]  廉價因典是救不了你的
[00:34:28.180 --> 00:34:29.180]  換句話說
[00:34:29.180 --> 00:34:31.180]  沒有行為的信心是救不了你的
[00:34:31.180 --> 00:34:33.180]  你不要自己欺騙自己
[00:34:33.180 --> 00:34:35.180]  保羅在這裡經常都講這件事
[00:34:35.180 --> 00:34:37.180]  講到主在來的時候
[00:34:37.180 --> 00:34:41.180]  就是don't deceive yourself
[00:34:41.180 --> 00:34:44.180]  不要自欺
[00:34:44.180 --> 00:34:45.180]  因為你的信心
[00:34:45.180 --> 00:34:46.180]  可能不是真的信心
[00:34:46.180 --> 00:34:49.180]  那個是救不了你的
[00:34:49.180 --> 00:34:50.180]  所有真正的信心
[00:34:50.180 --> 00:34:52.180]  是會走出來的
[00:34:52.180 --> 00:34:53.180]  不是一種廉價的信心
[00:34:53.180 --> 00:34:54.180]  一定會有代價
[00:34:54.180 --> 00:34:56.180]  一定會肯付出的
[00:34:56.180 --> 00:34:58.180]  這種才是真正的信心
[00:34:58.180 --> 00:34:59.180]  不要自欺
[00:34:59.180 --> 00:35:00.180]  不要以為
[00:35:00.180 --> 00:35:01.180]  我一定會見主面
[00:35:01.180 --> 00:35:02.180]  我一定會進入隔天堂
[00:35:02.180 --> 00:35:05.180]  你做到像劇一樣
[00:35:05.180 --> 00:35:07.180]  你進去也是進入天堂
[00:35:07.180 --> 00:35:09.180]  我就是坦世界
[00:35:09.180 --> 00:35:12.180]  我今天也是進入天國
[00:35:12.180 --> 00:35:13.180]  跟你一樣
[00:35:13.180 --> 00:35:16.180]  所以你很吃虧
[00:35:16.180 --> 00:35:17.180]  我告訴你
[00:35:17.180 --> 00:35:20.180]  如果這種cheap grace的話
[00:35:20.180 --> 00:35:21.180]  起碼我本聖經裡
[00:35:21.180 --> 00:35:22.180]  找不到這種cheap grace
[00:35:22.180 --> 00:35:24.180]  就可以救到你
[00:35:24.180 --> 00:35:26.180]  如果你本聖經找到的話
[00:35:26.180 --> 00:35:27.180]  我想你要檢查一下
[00:35:27.180 --> 00:35:29.180]  你的聖經版本
[00:35:29.180 --> 00:35:30.180]  可能你搞錯了
[00:35:30.180 --> 00:35:31.180]  你不是真的在看聖經
[00:35:31.180 --> 00:35:33.180]  或者你是斷章取義
[00:35:33.180 --> 00:35:34.180]  聖經裡面
[00:35:34.180 --> 00:35:36.180]  由頭到尾告訴我們
[00:35:36.180 --> 00:35:37.180]  信耶穌的
[00:35:37.180 --> 00:35:38.180]  進入天國的
[00:35:38.180 --> 00:35:42.180]  是要努力進去的
[00:35:42.180 --> 00:35:44.180]  特別到末時來到的時候
[00:35:44.180 --> 00:35:47.180]  有很多人會失去信心
[00:35:47.180 --> 00:35:50.180]  因為生活艱難
[00:35:50.180 --> 00:35:52.180]  會失去信心
[00:35:52.180 --> 00:35:55.180]  會忘記了這件事
[00:35:55.180 --> 00:35:56.180]  就以為自己帶著
[00:35:56.180 --> 00:35:57.180]  一個廉價的恩典
[00:35:57.180 --> 00:35:58.180]  就可以進去
[00:35:58.180 --> 00:36:00.180]  No
[00:36:00.180 --> 00:36:02.180]  耶穌一次又一次
[00:36:02.180 --> 00:36:04.180]  比喻說什麼
[00:36:04.180 --> 00:36:06.180]  十個童女的比喻
[00:36:06.180 --> 00:36:08.180]  你記得嗎
[00:36:08.180 --> 00:36:10.180]  十個都以為自己
[00:36:10.180 --> 00:36:13.180]  會進入賢職
[00:36:13.180 --> 00:36:14.180]  誰知道家主來到的時候
[00:36:14.180 --> 00:36:15.180]  發現
[00:36:15.180 --> 00:36:17.180]  五個發現沒有預備
[00:36:17.180 --> 00:36:20.180]  他們是不是那種廉價的恩典
[00:36:20.180 --> 00:36:22.180]  他們能不能進去
[00:36:22.180 --> 00:36:23.180]  家主說什麼
[00:36:23.180 --> 00:36:26.180]  我從來不認識你
[00:36:26.180 --> 00:36:27.180]  僕人的比喻
[00:36:27.180 --> 00:36:28.180]  財幹的比喻
[00:36:28.180 --> 00:36:32.180]  五千二千一千
[00:36:32.180 --> 00:36:34.180]  從來沒有一個說法
[00:36:34.180 --> 00:36:35.180]  說可以了
[00:36:35.180 --> 00:36:36.180]  都是靠恩典的
[00:36:36.180 --> 00:36:37.180]  有什麼所謂
[00:36:37.180 --> 00:36:39.180]  全部都是依靠恩典
[00:36:39.180 --> 00:36:41.180]  全部都是依靠恩典
[00:36:41.180 --> 00:36:43.180]  如果是依靠恩典的話
[00:36:43.180 --> 00:36:44.180]  就搞定的話
[00:36:44.180 --> 00:36:46.180]  廉價的恩典就搞定的話
[00:36:46.180 --> 00:36:48.180]  就不用說一些這樣的比喻
[00:36:48.180 --> 00:36:49.180]  三個僕人比喻
[00:36:49.180 --> 00:36:52.180]  拿到上帝給我們的資源的時候
[00:36:52.180 --> 00:36:53.180]  我們的 treasure
[00:36:53.180 --> 00:36:54.180]  我們的 time
[00:36:54.180 --> 00:36:55.180]  我們的 talent
[00:36:55.180 --> 00:36:57.180]  我們怎麼去使用的時候
[00:36:57.180 --> 00:36:59.180]  我們有沒有去冒險
[00:36:59.180 --> 00:37:01.180]  為了去 increase
[00:37:01.180 --> 00:37:04.180]  我們家主的 asset
[00:37:04.180 --> 00:37:06.180]  去投資我們的時間
[00:37:06.180 --> 00:37:07.180]  投資我們的資源
[00:37:07.180 --> 00:37:10.180]  以致天國的事業
[00:37:10.180 --> 00:37:13.180]  天國的價值能夠越來越高
[00:37:13.180 --> 00:37:16.180]  童女有沒有拿到油
[00:37:16.180 --> 00:37:19.180]  有沒有聽了上帝的說話
[00:37:19.180 --> 00:37:20.180]  又進行的
[00:37:20.180 --> 00:37:22.180]  肯付代價的來進行
[00:37:22.180 --> 00:37:25.180]  去肯走責路的
[00:37:25.180 --> 00:37:27.180]  這些才是預備好
[00:37:27.180 --> 00:37:29.180]  可以進去天國
[00:37:29.180 --> 00:37:31.180]  財幹比喻
[00:37:31.180 --> 00:37:36.180]  付出才能夠去見主面
[00:37:36.180 --> 00:37:39.180]  端不是一些 cheap grace
[00:37:39.180 --> 00:37:42.180]  今天你聽到這個信息
[00:37:42.180 --> 00:37:45.180]  是時候醒一醒
[00:37:45.180 --> 00:37:48.180]  特別是信了久了
[00:37:48.180 --> 00:37:51.180]  是時候當頭棒學
[00:37:51.180 --> 00:37:53.180]  想清楚
[00:37:53.180 --> 00:37:56.180]  到底你的信心是否真的能夠救你
[00:37:56.180 --> 00:37:59.180]  到底今天是否為了將來
[00:37:59.180 --> 00:38:01.180]  這個榮耀的天國
