
[00:00:00.000 --> 00:00:10.080]  請問在座有哪一位是沒有用智能電話的?
[00:26:02.340 --> 00:26:04.340]  聽我說這麼多話
[00:26:04.340 --> 00:26:07.340]  多謝你
[00:26:07.340 --> 00:26:10.340]  有一次他生日
[00:26:10.340 --> 00:26:13.340]  我送了一份很小的禮物給他
[00:26:13.340 --> 00:26:15.340]  然後他又跟我說
[00:26:15.340 --> 00:26:16.340]  老師
[00:26:16.340 --> 00:26:20.340]  第一次有人跟我慶祝生日
[00:26:20.340 --> 00:26:22.340]  原來他的生日是1月1日
[00:26:22.340 --> 00:26:25.340]  但在我的孤兒院裡的學生
[00:26:25.340 --> 00:26:27.340]  很多人的生日都是1月1日
[00:26:27.340 --> 00:26:30.340]  我就以為他們會選擇1月1日生日
[00:26:30.340 --> 00:26:31.340]  後來才知道
[00:26:31.340 --> 00:26:34.340]  原來他們根本什麼時候生日都不知道
[00:26:34.340 --> 00:26:37.340]  所以他們做身份證明的時候
[00:26:37.340 --> 00:26:38.340]  是之後做的
[00:26:38.340 --> 00:26:41.340]  那些登記的全部都幫我們寫1月1日
[00:26:41.340 --> 00:26:43.340]  所以我很容易記住他們
[00:26:43.340 --> 00:26:48.340]  有很大部分人的生日都是1月1日
[00:26:48.340 --> 00:26:51.340]  原來他們不重視生日
[00:26:51.340 --> 00:26:54.340]  這個學生其實不止這兩次
[00:26:54.340 --> 00:26:57.340]  在很多時候他都會跟我說
[00:26:57.340 --> 00:27:02.340]  老師 多謝你
[00:27:02.340 --> 00:27:05.340]  在他婚禮那一天
[00:27:05.340 --> 00:27:07.340]  我是以一個媽媽的身份出現的
[00:27:07.340 --> 00:27:10.340]  我就坐在第一排
[00:27:10.340 --> 00:27:12.340]  泰國的婚禮
[00:27:12.340 --> 00:27:14.340]  其中有一個環節
[00:27:14.340 --> 00:27:18.340]  就是他們要去到父母的室前
[00:27:18.340 --> 00:27:20.340]  接受祝福
[00:27:20.340 --> 00:27:23.340]  當這對新人去到我的庚前的時候
[00:27:23.340 --> 00:27:26.340]  這個男孩就開始哭了
[00:27:26.340 --> 00:27:28.340]  當然我也被他感動到哭了
[00:27:28.340 --> 00:27:31.340]  我摸著他的頭去祝福他
[00:27:31.340 --> 00:27:34.340]  但是他的眼淚一直流
[00:27:34.340 --> 00:27:37.340]  直到他站在台上
[00:27:37.340 --> 00:27:40.340]  拍照的時候都沒有停過
[00:27:40.340 --> 00:27:43.340]  所以我就很特別地看到
[00:27:43.340 --> 00:27:44.340]  新娘沒有哭
[00:27:44.340 --> 00:27:48.340]  是這個新郎不停地流淚
[00:27:48.340 --> 00:27:51.340]  我知道他很感動
[00:27:51.340 --> 00:27:53.340]  他有一個家庭
[00:27:53.340 --> 00:27:55.340]  他再次有一個家庭
[00:27:55.340 --> 00:27:58.340]  當我離開 要回香港的時候
[00:27:58.340 --> 00:28:01.340]  他送我去坐小巴
[00:28:01.340 --> 00:28:06.340]  在路上他給了我一千元的泰銖
[00:28:06.340 --> 00:28:10.340]  一千元的泰銖大概是二百多元港幣
[00:28:10.340 --> 00:28:14.340]  對我們來說是一個很小的數目
[00:28:14.340 --> 00:28:16.340]  但是對他們來說
[00:28:16.340 --> 00:28:20.340]  大概是一個月五分之一 六分之一的工資
[00:28:20.340 --> 00:28:22.340]  是不少的
[00:28:22.340 --> 00:28:24.340]  在他結婚的時候
[00:28:24.340 --> 00:28:26.340]  也是需要用很多的錢
[00:28:26.340 --> 00:28:28.340]  也是不容易的
[00:28:28.340 --> 00:28:32.340]  不過這個年輕人就跟我說
[00:28:32.340 --> 00:28:35.340]  我多謝你照顧到我今天長大了
[00:28:35.340 --> 00:28:38.340]  我自己有自己的家庭
[00:28:38.340 --> 00:28:42.340]  所以我都欣然去接受
[00:28:42.340 --> 00:28:46.340]  其實我還沒有結婚 我是單身的
[00:28:46.340 --> 00:28:49.340]  但是我看著這些
[00:28:49.340 --> 00:28:53.340]  我有一點點份兒照顧的孩子長大
[00:28:53.340 --> 00:28:55.340]  或者他們懂得感恩
[00:28:55.340 --> 00:28:57.340]  我都會很感動
[00:28:57.340 --> 00:29:00.340]  我想我都體會做媽媽的一些心
[00:29:00.340 --> 00:29:05.340]  媽媽不是需要什麼的答謝
[00:29:05.340 --> 00:29:09.340]  媽媽是很願意去為子女 為家庭付出
[00:29:09.340 --> 00:29:13.340]  但是當子女懂得感恩的時候
[00:29:13.340 --> 00:29:16.340]  他們是很滿足的
[00:29:16.340 --> 00:29:18.340]  今天我都很願意
[00:29:18.340 --> 00:29:23.340]  大家讀過這一篇的《針研》
[00:29:23.340 --> 00:29:28.340]  我們不是要做一個很完美的人
[00:29:28.340 --> 00:29:31.340]  我們走在智慧的人生裡面
[00:29:31.340 --> 00:29:34.340]  跟著聖經裡面所說
[00:29:34.340 --> 00:29:37.340]  認識耶和華是智慧的開端
[00:29:37.340 --> 00:29:39.340]  但是這一篇的詩
[00:29:39.340 --> 00:29:41.340]  這一篇的《針研》
[00:29:41.340 --> 00:29:43.340]  也可以提醒我們
[00:29:43.340 --> 00:29:45.340]  你去留意一下你媽媽的手
[00:29:45.340 --> 00:29:47.340]  為你做過什麼
[00:29:47.340 --> 00:29:50.340]  你媽媽的口教訓過你什麼
[00:29:50.340 --> 00:29:53.340]  你媽媽的心如何為你的家庭
[00:29:53.340 --> 00:30:00.340]  為你長大而花了心思
[00:30:00.340 --> 00:30:03.340]  讓我們一起禱告
[00:30:03.340 --> 00:30:10.340]  親愛的天父
[00:30:10.340 --> 00:30:13.340]  你是耶和華 是我們的神
[00:30:13.340 --> 00:30:15.340]  你是智慧完全
[00:30:15.340 --> 00:30:19.340]  我們在你裡面一無所缺
[00:30:19.340 --> 00:30:24.340]  縱然我們自己不完美
[00:30:24.340 --> 00:30:27.340]  我們的父母都不可能完美
[00:30:27.340 --> 00:30:31.340]  但是感謝你給我們
[00:30:31.340 --> 00:30:33.340]  由我們媽媽而生
[00:30:33.340 --> 00:30:36.340]  賜給我們媽媽的愛
[00:30:36.340 --> 00:30:38.340]  讓我們長大
[00:30:38.340 --> 00:30:40.340]  今天我們都很願意
[00:30:40.340 --> 00:30:43.340]  去讚頌我們的媽媽
[00:30:43.340 --> 00:30:49.340]  讓她們去得到她們應得的稱頌
[00:30:49.340 --> 00:30:53.340]  願意你教我們做一個智慧的人
[00:30:53.340 --> 00:30:55.340]  懂得孝敬我們的父母
[00:30:55.340 --> 00:30:58.340]  也讓我們的父母得著尊榮
[00:30:58.340 --> 00:31:01.340]  感謝你禱告奉耶穌基督的名字
[00:31:01.340 --> 00:31:03.340]  阿們
[00:31:03.340 --> 00:31:07.340]  這裡最後的一節
[00:31:07.340 --> 00:31:12.340]  想送給這裡的每一位母親
[00:31:12.340 --> 00:31:14.340]  聖經這裡說
[00:31:14.340 --> 00:31:18.340]  不如送兩節吧
[00:31:18.340 --> 00:31:20.340]  嚴厲是虛假的
[00:31:20.340 --> 00:31:22.340]  美容是虛浮的
[00:31:22.340 --> 00:31:24.340]  唯有敬畏耶和華的婦女
[00:31:24.340 --> 00:31:26.340]  必得稱讚
[00:31:26.340 --> 00:31:29.340]  願她享受自己手所作的成果
[00:31:29.340 --> 00:31:32.340]  願她的工作在城門口
[00:31:32.340 --> 00:31:34.340]  使她受稱讚
[00:31:34.340 --> 00:31:36.340]  主祝福大家
