
[00:00:00.000 --> 00:00:07.800]  不知道大家有沒有聽過有一個App叫Instagram
[00:16:10.700 --> 00:16:11.700]  大家記得那個故事吧
[00:16:11.700 --> 00:16:13.700]  這個伊利亞就去了
[00:16:13.700 --> 00:16:15.700]  去到找到這個寡婦
[00:16:15.700 --> 00:16:17.700]  這個寡婦說
[00:16:17.700 --> 00:16:19.700]  我潭裡面煮一把麵
[00:16:19.700 --> 00:16:21.700]  瓶裡面一點點油
[00:16:21.700 --> 00:16:24.700]  你來之前我剛剛在想
[00:16:24.700 --> 00:16:27.700]  煮一把麵,一點點油,煮個餅
[00:16:27.700 --> 00:16:29.700]  讓我父子倆吃完
[00:16:29.700 --> 00:16:30.700]  死就死吧
[00:16:30.700 --> 00:16:34.700]  你看,烈王記下就說了這個故事
[00:16:34.700 --> 00:16:35.700]  死就死吧
[00:16:35.700 --> 00:16:37.700]  就是說其實這個寡婦
[00:16:37.700 --> 00:16:38.700]  是神為她預備
[00:16:38.700 --> 00:16:41.700]  去照顧這個利亞生活的
[00:16:41.700 --> 00:16:43.700]  但是伊利亞對她怎麼說
[00:16:43.700 --> 00:16:45.700]  OK,我知道
[00:16:45.700 --> 00:16:49.700]  不過你先做個餅給我吃
[00:16:49.700 --> 00:16:51.700]  你先做個餅給我吃
[00:16:51.700 --> 00:16:54.700]  然後上帝說一定會讓到你的潭裡面
[00:16:54.700 --> 00:16:55.700]  不會少的油
[00:16:55.700 --> 00:16:56.700]  裡面也不會少的
[00:16:56.700 --> 00:16:57.700]  我說這是誰
[00:16:57.700 --> 00:16:58.700]  這是陌生人
[00:16:58.700 --> 00:17:01.700]  你不要以為他知道那個是伊利亞
[00:17:01.700 --> 00:17:05.700]  因為伊利亞是神派他去那個地方
[00:17:05.700 --> 00:17:07.700]  然後見到這個寡婦
[00:17:07.700 --> 00:17:10.700]  他不知道這個是伊利亞
[00:17:10.700 --> 00:17:11.700]  不知道是先知
[00:17:11.700 --> 00:17:13.700]  不過一個外地人來到
[00:17:13.700 --> 00:17:14.700]  他這麼飢餓
[00:17:14.700 --> 00:17:15.700]  叫我做個餅給他吃
[00:17:15.700 --> 00:17:17.700]  我們只有一個看得這麼多
[00:17:17.700 --> 00:17:18.700]  我們也沒有
[00:17:18.700 --> 00:17:21.700]  既然他這麼說
[00:17:21.700 --> 00:17:23.700]  我就先做個餅給他吃
[00:17:23.700 --> 00:17:25.700]  結果是什麼
[00:17:25.700 --> 00:17:27.700]  結果就見到神蹟
[00:17:27.700 --> 00:17:28.700]  結果就見到神蹟
[00:17:28.700 --> 00:17:31.700]  這是一個信心的行動
[00:17:31.700 --> 00:17:33.700]  潭裡面的面沒有少過
[00:17:33.700 --> 00:17:35.700]  瓶裡面的油
[00:17:35.700 --> 00:17:36.700]  不是障礙
[00:17:36.700 --> 00:17:37.700]  不過也沒有少
[00:17:37.700 --> 00:17:39.700]  用盡了油
[00:17:39.700 --> 00:17:43.700]  一直到下雨為止
[00:17:43.700 --> 00:17:46.700]  今天很多基督徒
[00:17:46.700 --> 00:17:48.700]  大家不要介意
[00:17:48.700 --> 00:17:50.700]  我見到我要和大家分享
[00:17:50.700 --> 00:17:52.700]  我知道有很多人
[00:17:52.700 --> 00:17:54.700]  要看看自己有餘才去奉獻
[00:17:54.700 --> 00:17:56.700]  所以我剛才不是說
[00:17:56.700 --> 00:17:58.700]  有些人真是tips for Jesus
[00:17:58.700 --> 00:18:00.700]  在奉獻上有意無意地
[00:18:00.700 --> 00:18:02.700]  行動的表現是這樣的
[00:18:02.700 --> 00:18:05.700]  自己有多餘的才去奉獻
[00:18:05.700 --> 00:18:07.700]  甚至奉獻的時間還要掙扎
[00:18:07.700 --> 00:18:08.700]  要奉獻多少錢
[00:18:08.700 --> 00:18:10.700]  如果自己不足夠
[00:18:10.700 --> 00:18:12.700]  或者面臨什麼危機
[00:18:12.700 --> 00:18:15.700]  或者近期有什麼大的開支的時候
[00:18:15.700 --> 00:18:17.700]  通常會先hold住
[00:18:17.700 --> 00:18:21.700]  hold住給上帝的奉獻
[00:18:21.700 --> 00:18:23.700]  甚至有時
[00:18:23.700 --> 00:18:25.700]  你心裡面不是沒有感動
[00:18:25.700 --> 00:18:27.700]  不是不知道那個需要
[00:18:27.700 --> 00:18:29.700]  不過我也有需要
[00:18:29.700 --> 00:18:31.700]  我也有開支
[00:18:31.700 --> 00:18:33.700]  我也有危機
[00:18:33.700 --> 00:18:35.700]  我也有困難
[00:18:35.700 --> 00:18:37.700]  總之你幫幫我吧
[00:18:37.700 --> 00:18:39.700]  我還要奉獻
[00:18:39.700 --> 00:18:41.700]  所以就算心裡面有感動
[00:18:41.700 --> 00:18:45.700]  它仍然是塞住連率
[00:18:45.700 --> 00:18:47.700]  幫助人的心
[00:18:47.700 --> 00:18:51.700]  但是我們看回
[00:18:51.700 --> 00:18:53.700]  馬其頓教的那些基督徒
[00:18:53.700 --> 00:18:57.700]  以及以利亞遇到窮寡婦
[00:18:57.700 --> 00:18:59.700]  在極度貧窮的時候
[00:18:59.700 --> 00:19:01.700]  極度貧窮
[00:19:01.700 --> 00:19:03.700]  你記不記得那個寡婦
[00:19:03.700 --> 00:19:05.700]  死就死吧 什麼都沒有了
[00:19:05.700 --> 00:19:07.700]  就是這麼多了
[00:19:07.700 --> 00:19:09.700]  她還要照顧一個外地人的飲食
[00:19:09.700 --> 00:19:13.700]  但是他們仍然能夠奉獻
[00:19:13.700 --> 00:19:15.700]  幫助那些有需要的人
[00:19:15.700 --> 00:19:19.700]  因為他們信得過上帝
[00:19:19.700 --> 00:19:21.700]  他們信得過上帝
[00:19:21.700 --> 00:19:23.700]  也為自己還可以幫助人
[00:19:23.700 --> 00:19:25.700]  雖然沒有我們那麼多
[00:19:25.700 --> 00:19:27.700]  我就吃少一點
[00:19:27.700 --> 00:19:29.700]  早死一點吧
[00:19:29.700 --> 00:19:33.700]  但我還有能力去幫助人
[00:19:33.700 --> 00:19:35.700]  是這樣的緣故
[00:19:35.700 --> 00:19:37.700]  他仍然學習去奉獻
[00:19:37.700 --> 00:19:39.700]  他沒有看自己有多少錢
[00:19:39.700 --> 00:19:41.700]  銀行有多少存款
[00:19:41.700 --> 00:19:43.700]  只是看我還能夠
[00:19:43.700 --> 00:19:45.700]  怎樣去幫助這些人
[00:19:45.700 --> 00:19:47.700]  這是他的問題
[00:19:47.700 --> 00:19:49.700]  不是想我以後怎樣生活
[00:19:49.700 --> 00:19:51.700]  我怎樣搞 我有什麼需要
[00:19:51.700 --> 00:19:55.700]  這個不是容易學的功課
[00:19:55.700 --> 00:19:57.700]  除非
[00:19:57.700 --> 00:19:59.700]  除非你在主裡面
[00:19:59.700 --> 00:20:01.700]  有很深刻的感受和經驗
[00:20:01.700 --> 00:20:03.700]  除非你真的相信
[00:20:03.700 --> 00:20:07.700]  你的上帝是一個真實和偉大的主宰
[00:20:07.700 --> 00:20:13.700]  這班在馬其頓教會的基督徒
[00:20:13.700 --> 00:20:15.700]  他們只是想
[00:20:15.700 --> 00:20:17.700]  我還可以有什麼方法
[00:20:17.700 --> 00:20:19.700]  幫助這些人
[00:20:19.700 --> 00:20:21.700]  他們知道有些人有需要
[00:20:21.700 --> 00:20:23.700]  他們沒有想自己
[00:20:23.700 --> 00:20:25.700]  只是想還有什麼方法
[00:20:25.700 --> 00:20:27.700]  所以保羅說這班基督徒
[00:20:27.700 --> 00:20:29.700]  不單是竭盡所能去奉獻
[00:20:29.700 --> 00:20:31.700]  而且是超過他們的能力去奉獻
[00:20:31.700 --> 00:20:33.700]  在第八章的第三節
[00:20:33.700 --> 00:20:35.700]  講到我敢證明
[00:20:35.700 --> 00:20:37.700]  我和他作證
[00:20:37.700 --> 00:20:39.700]  這班基督徒的捐助是竭盡所能
[00:20:39.700 --> 00:20:41.700]  盡力的
[00:20:41.700 --> 00:20:43.700]  不單是盡力
[00:20:43.700 --> 00:20:45.700]  而且是超過他們的力量
[00:20:45.700 --> 00:20:47.700]  什麼是超過力量
[00:20:47.700 --> 00:20:49.700]  窮寡婦就是一把面的油
[00:20:49.700 --> 00:20:51.700]  給完就是這麼多
[00:20:51.700 --> 00:20:53.700]  我只有十塊錢
[00:20:53.700 --> 00:20:55.700]  我怎樣奉獻一百塊
[00:20:55.700 --> 00:20:57.700]  我只能夠給十塊
[00:20:57.700 --> 00:20:59.700]  我怎樣能夠給一百塊
[00:20:59.700 --> 00:21:01.700]  我怎樣能夠超過能力
[00:21:01.700 --> 00:21:03.700]  我只能盡力
[00:21:03.700 --> 00:21:05.700]  我怎樣能夠超過
[00:21:05.700 --> 00:21:07.700]  當我們看聖經的時候
[00:21:07.700 --> 00:21:09.700]  如果我們去看
[00:21:09.700 --> 00:21:13.700]  現代聖經翻譯的版本
[00:21:13.700 --> 00:21:17.700]  English Standard Version
[00:21:17.700 --> 00:21:19.700]  ESV
[00:21:19.700 --> 00:21:21.700]  它的翻譯是什麼呢
[00:21:21.700 --> 00:21:23.700]  不是Beyond Their Ability
[00:21:23.700 --> 00:21:25.700]  它的翻譯是
[00:21:25.700 --> 00:21:27.700]  For they gave according to their means
[00:21:27.700 --> 00:21:31.700]  And beyond their means
[00:21:31.700 --> 00:21:33.700]  什麼意思
[00:21:33.700 --> 00:21:35.700]  不是能力這麼簡單
[00:21:35.700 --> 00:21:37.700]  它用盡能夠的方法去奉獻
[00:21:37.700 --> 00:21:39.700]  竭盡所能的方法去奉獻
[00:21:39.700 --> 00:21:41.700]  但是呢
[00:21:41.700 --> 00:21:43.700]  Beyond their means
[00:21:43.700 --> 00:21:45.700]  是超過他所能夠想到的方法
[00:21:45.700 --> 00:21:47.700]  想盡其他的方法去幫助
[00:21:47.700 --> 00:21:49.700]  去參與
[00:21:49.700 --> 00:21:51.700]  這個宣教的工作
[00:21:51.700 --> 00:21:53.700]  想辦法
[00:21:53.700 --> 00:21:55.700]  我相信
[00:21:55.700 --> 00:21:57.700]  在這件事上
[00:21:57.700 --> 00:21:59.700]  穆斯斯沒有跟大家分享過
[00:21:59.700 --> 00:22:01.700]  我們的見證
[00:22:01.700 --> 00:22:03.700]  不過我相信在現在
[00:22:03.700 --> 00:22:05.700]  很多都是新來的
[00:22:05.700 --> 00:22:07.700]  我們只是看到
[00:22:07.700 --> 00:22:09.700]  神好祝福的教會
[00:22:09.700 --> 00:22:11.700]  這麼美麗的地方
[00:22:11.700 --> 00:22:13.700]  原來Mt.Peters還有一個Campus
[00:22:13.700 --> 00:22:15.700]  就看到很開心快樂
[00:22:15.700 --> 00:22:17.700]  我跟大家分享
[00:22:17.700 --> 00:22:19.700]  在過去十年
[00:22:19.700 --> 00:22:21.700]  我們有兩個建築
[00:22:21.700 --> 00:22:23.700]  大家可以在這裡
[00:22:23.700 --> 00:22:25.700]  參加聚會
[00:22:25.700 --> 00:22:27.700]  但當我們買第一個建築的時候
[00:22:27.700 --> 00:22:29.700]  有弟兄姊妹跟我說
[00:22:29.700 --> 00:22:31.700]  穆斯你知道我們教會的弟兄姊妹
[00:22:31.700 --> 00:22:33.700]  很多都是初信
[00:22:33.700 --> 00:22:35.700]  新來的
[00:22:35.700 --> 00:22:37.700]  他們不知道什麼叫奉獻
[00:22:37.700 --> 00:22:39.700]  你要教我們怎樣奉獻才行
[00:22:39.700 --> 00:22:41.700]  那你怎樣奉獻
[00:22:41.700 --> 00:22:45.700]  Make the story short
[00:22:45.700 --> 00:22:47.700]  我和師母沒有什麼積蓄
[00:22:47.700 --> 00:22:49.700]  是沒有積蓄的
[00:22:49.700 --> 00:22:51.700]  真的沒有積蓄
[00:22:51.700 --> 00:22:53.700]  每個月清
[00:22:53.700 --> 00:22:55.700]  怎樣奉獻
[00:22:55.700 --> 00:22:57.700]  神給我們的數字
[00:22:57.700 --> 00:22:59.700]  奉獻
[00:22:59.700 --> 00:23:01.700]  但我們是沒有的
[00:23:01.700 --> 00:23:03.700]  那時候是否很有信心呢
[00:23:03.700 --> 00:23:05.700]  學而已
[00:23:05.700 --> 00:23:07.700]  反正我打算買一間屋
[00:23:07.700 --> 00:23:09.700]  搬近教會
[00:23:09.700 --> 00:23:11.700]  買一間屋有些Equity可以奉獻
[00:23:11.700 --> 00:23:13.700]  那時候是這樣想
[00:23:13.700 --> 00:23:15.700]  但這個經驗對我們來說
[00:23:15.700 --> 00:23:17.700]  是很震撼的
[00:23:17.700 --> 00:23:19.700]  當我們買一間屋的時候
[00:23:19.700 --> 00:23:21.700]  不過我暫時要
[00:23:21.700 --> 00:23:23.700]  等銀行的批准
[00:23:23.700 --> 00:23:25.700]  我先租住來住
[00:23:25.700 --> 00:23:27.700]  我給你一個降費
[00:23:27.700 --> 00:23:29.700]  然後我租住來住
[00:23:29.700 --> 00:23:31.700]  那時候我能夠奉獻給教會是什麼呢
[00:23:31.700 --> 00:23:33.700]  沒有錢奉獻 我是沒有錢奉獻的
[00:23:33.700 --> 00:23:35.700]  我沒有儲蓄可以奉獻
[00:23:35.700 --> 00:23:37.700]  我奉獻半年工資
[00:23:37.700 --> 00:23:39.700]  我的想法就是
[00:23:39.700 --> 00:23:41.700]  買一間屋有些Equity
[00:23:41.700 --> 00:23:43.700]  我就可以用那些錢來生活
[00:23:43.700 --> 00:23:45.700]  那半年
[00:23:45.700 --> 00:23:47.700]  但後來神用一個人
[00:23:47.700 --> 00:23:49.700]  他說我先租你的屋
[00:23:49.700 --> 00:23:51.700]  然後買你的屋
[00:23:51.700 --> 00:23:53.700]  他的租金
[00:23:53.700 --> 00:23:55.700]  就是剩下餘額的
[00:23:55.700 --> 00:23:57.700]  7%的利息
[00:23:57.700 --> 00:23:59.700]  有沒有聽過這麼高的利息呢
[00:23:59.700 --> 00:24:01.700]  連商業戶口都沒有
[00:24:01.700 --> 00:24:03.700]  是他自己說的
[00:24:03.700 --> 00:24:05.700]  我給你剩下的7%
[00:24:05.700 --> 00:24:07.700]  我用7%
[00:24:07.700 --> 00:24:09.700]  給你利息
[00:24:09.700 --> 00:24:11.700]  當作我每個月給你的租金
[00:24:11.700 --> 00:24:13.700]  但令我們最震撼的是
[00:24:13.700 --> 00:24:15.700]  他每個月給我們的租金
[00:24:15.700 --> 00:24:17.700]  就是牧師每個月的工資
[00:24:17.700 --> 00:24:19.700]  我聽別人說故事
[00:24:19.700 --> 00:24:21.700]  你聽我說過類似的說話
[00:24:21.700 --> 00:24:23.700]  聽別人說的時候
[00:24:23.700 --> 00:24:25.700]  好興奮
[00:24:25.700 --> 00:24:27.700]  當你自己有這樣的經歷的時候
[00:24:27.700 --> 00:24:29.700]  這是一個很震撼的經歷
[00:24:29.700 --> 00:24:31.700]  這就主了
[00:24:31.700 --> 00:24:33.700]  我見證了很鼓舞弟兄姊妹
[00:24:33.700 --> 00:24:35.700]  神的供應很奇怪
[00:24:35.700 --> 00:24:37.700]  原來你沒有的時候也可以有
[00:24:37.700 --> 00:24:39.700]  真是奇妙
[00:24:39.700 --> 00:24:41.700]  結果那天買不成那間屋
[00:24:41.700 --> 00:24:43.700]  我就搬回去住
[00:24:43.700 --> 00:24:45.700]  第二次,這裏又買棚
[00:24:45.700 --> 00:24:47.700]  這裏又裝修
[00:24:47.700 --> 00:24:49.700]  挑戰一個比一個大
[00:24:49.700 --> 00:24:51.700]  我仍然沒什麼積蓄,沒錢
[00:24:51.700 --> 00:24:53.700]  但我覺得我做牧師
[00:24:53.700 --> 00:24:55.700]  我要有榜樣奉獻
[00:24:55.700 --> 00:24:57.700]  當然不是小數目
[00:24:57.700 --> 00:24:59.700]  當然對某些人來說也不是大數目
[00:24:59.700 --> 00:25:01.700]  不過是沒有的
[00:25:01.700 --> 00:25:03.700]  是我們沒有的
[00:25:03.700 --> 00:25:05.700]  怎樣去奉獻呢
[00:25:05.700 --> 00:25:07.700]  是憑信心
[00:25:07.700 --> 00:25:09.700]  不過神是很有創意的
[00:25:09.700 --> 00:25:11.700]  天地萬物都是神所創造
[00:25:11.700 --> 00:25:13.700]  祂是一個創造主
[00:25:13.700 --> 00:25:15.700]  祂是很有創意的
[00:25:15.700 --> 00:25:17.700]  祂養的方法我們沒有想過
[00:25:17.700 --> 00:25:19.700]  就是我和師母一起被車撞倒
[00:25:19.700 --> 00:25:21.700]  交通意外
[00:25:21.700 --> 00:25:23.700]  過斑馬線的時候
[00:25:23.700 --> 00:25:25.700]  被人撞倒
[00:25:25.700 --> 00:25:27.700]  撞倒了兩個女孩
[00:25:27.700 --> 00:25:29.700]  師母斷了手
[00:25:29.700 --> 00:25:31.700]  結果我們有一個賠償
[00:25:31.700 --> 00:25:35.700]  有一個賠償
[00:25:35.700 --> 00:25:37.700]  皮肉之苦那些算不了什麼
[00:25:37.700 --> 00:25:39.700]  有一個賠償
[00:25:39.700 --> 00:25:41.700]  按照我們所奉獻的數額
[00:25:41.700 --> 00:25:43.700]  奉獻來支持這個工作
[00:25:43.700 --> 00:25:47.700]  我覺得這個
[00:25:47.700 --> 00:25:49.700]  是超乎你能力的奉獻
[00:25:49.700 --> 00:25:51.700]  我不是叫大家給車撞一下
[00:25:51.700 --> 00:25:53.700]  不是這個意思
[00:25:53.700 --> 00:25:55.700]  因為神用不同的方法
[00:25:55.700 --> 00:25:57.700]  神是很有創意
[00:25:57.700 --> 00:25:59.700]  希望大家明白
[00:25:59.700 --> 00:26:01.700]  你明白我說什麼嗎
[00:26:01.700 --> 00:26:03.700]  當你
[00:26:03.700 --> 00:26:05.700]  Honor上帝
[00:26:05.700 --> 00:26:07.700]  你願意去這樣做
[00:26:07.700 --> 00:26:09.700]  是你沒有想過會發生
[00:26:09.700 --> 00:26:11.700]  但是這些經歷
[00:26:11.700 --> 00:26:13.700]  對我們一生
[00:26:13.700 --> 00:26:15.700]  對我和師母一生人
[00:26:15.700 --> 00:26:17.700]  對教會都帶來很正面的影響
[00:26:17.700 --> 00:26:19.700]  超乎你能力的奉獻
[00:26:19.700 --> 00:26:21.700]  你有時覺得我真的沒有
[00:26:21.700 --> 00:26:23.700]  如果你有這麼感動神
[00:26:23.700 --> 00:26:25.700]  讓你去做這件事的時候
[00:26:25.700 --> 00:26:27.700]  神有祂的方法去供應
[00:26:27.700 --> 00:26:31.700]  稍後你完了崇拜
[00:26:31.700 --> 00:26:33.700]  剛才報告過
[00:26:33.700 --> 00:26:35.700]  我們在青少年
[00:26:35.700 --> 00:26:37.700]  Cookies
[00:26:37.700 --> 00:26:39.700]  My Cookies
[00:26:39.700 --> 00:26:41.700]  My Cookies
[00:26:41.700 --> 00:26:43.700]  去年我記得我問過一個家長
[00:26:43.700 --> 00:26:45.700]  哇,這些Cookies很貴
[00:26:45.700 --> 00:26:47.700]  十幾二十元一個Cookies
[00:26:47.700 --> 00:26:49.700]  你聽過Tips for Jesus
[00:26:49.700 --> 00:26:51.700]  這個故事
[00:26:51.700 --> 00:26:53.700]  希望稍後有一個五百元的Cookies
[00:26:53.700 --> 00:26:55.700]  一千元的Cookies
[00:26:55.700 --> 00:26:57.700]  一萬元的Cookies
[00:26:57.700 --> 00:26:59.700]  You pray
[00:26:59.700 --> 00:27:01.700]  I am serious
[00:27:01.700 --> 00:27:03.700]  安了神給你的感動
[00:27:03.700 --> 00:27:05.700]  為什麼他們會做這些事呢
[00:27:05.700 --> 00:27:07.700]  以前我們賣Cookies
[00:27:07.700 --> 00:27:09.700]  賣點心
[00:27:09.700 --> 00:27:11.700]  都是象徵式增加大家的Awareness
[00:27:11.700 --> 00:27:13.700]  用朱本的方法
[00:27:13.700 --> 00:27:15.700]  希望大家知道
[00:27:15.700 --> 00:27:17.700]  We are not doing anything for
[00:27:17.700 --> 00:27:19.700]  我們自己
[00:27:19.700 --> 00:27:21.700]  是為了福音的緣故
[00:27:21.700 --> 00:27:23.700]  這群年輕人難得他們這麼小
[00:27:23.700 --> 00:27:25.700]  有這樣的心我們要支持他們
[00:27:25.700 --> 00:27:27.700]  一群弟兄姊妹去中國大陸
[00:27:27.700 --> 00:27:29.700]  現在大家知道中國大陸傳福音
[00:27:29.700 --> 00:27:31.700]  越來越多的限制
[00:27:31.700 --> 00:27:33.700]  我們把握每一個機會
[00:27:33.700 --> 00:27:35.700]  每一次我們去到傳福音的時候
[00:27:35.700 --> 00:27:37.700]  看到很多的年輕人
[00:27:37.700 --> 00:27:39.700]  不單單信耶穌
[00:27:39.700 --> 00:27:41.700]  奉獻了生命全世界的服事主
[00:27:41.700 --> 00:27:43.700]  哇,多開心快樂的事
[00:27:43.700 --> 00:27:45.700]  我們可以有機會去參與
[00:27:45.700 --> 00:27:47.700]  我鼓勵大家
[00:27:47.700 --> 00:27:49.700]  去想一想這個工作
[00:27:49.700 --> 00:27:51.700]  馬其頓的教會
[00:27:51.700 --> 00:27:53.700]  當他去幫助
[00:27:53.700 --> 00:27:55.700]  這些猶太信徒的時候
[00:27:55.700 --> 00:27:57.700]  保羅沒有說要幫多少
[00:27:57.700 --> 00:27:59.700]  是沒有說的
[00:27:59.700 --> 00:28:01.700]  送多少錢去
[00:28:01.700 --> 00:28:03.700]  保羅一點都沒有提到
[00:28:03.700 --> 00:28:05.700]  不過保羅給我們一個
[00:28:05.700 --> 00:28:07.700]  更加重要的原則
[00:28:07.700 --> 00:28:09.700]  這個原則是什麼呢
[00:28:09.700 --> 00:28:11.700]  「按上帝的心意」
[00:28:11.700 --> 00:28:13.700]  「按上帝的心意」
[00:28:13.700 --> 00:28:15.700]  是第四點
[00:28:15.700 --> 00:28:17.700]  According to God's will
[00:28:17.700 --> 00:28:19.700]  保羅在第五節說
[00:28:19.700 --> 00:28:21.700]  首先這群馬其頓的基督徒
[00:28:21.700 --> 00:28:23.700]  是把自己奉獻給主
[00:28:23.700 --> 00:28:25.700]  然後
[00:28:25.700 --> 00:28:27.700]  照上帝的旨意
[00:28:27.700 --> 00:28:29.700]  幫助我們
[00:28:29.700 --> 00:28:31.700]  首先把自己奉獻給上帝
[00:28:31.700 --> 00:28:33.700]  然後
[00:28:33.700 --> 00:28:35.700]  第二個步驟
[00:28:35.700 --> 00:28:37.700]  第二步才是按照上帝給他們的旨意
[00:28:37.700 --> 00:28:39.700]  去捐助
[00:28:39.700 --> 00:28:41.700]  這群猶太的基督徒
[00:28:41.700 --> 00:28:43.700]  把自己奉獻給主
[00:28:43.700 --> 00:28:45.700]  什麼意思呢
[00:28:45.700 --> 00:28:47.700]  意思很簡單
[00:28:47.700 --> 00:28:49.700]  把自己的主權
[00:28:49.700 --> 00:28:51.700]  把自己所擁有的一切
[00:28:51.700 --> 00:28:53.700]  交給耶穌
[00:28:53.700 --> 00:28:55.700]  I don't own this anymore
[00:28:55.700 --> 00:28:57.700]  我的命都不是我自己所擁有的
[00:28:57.700 --> 00:28:59.700]  是你救贖回來的
[00:28:59.700 --> 00:29:01.700]  是屬於你的
[00:29:01.700 --> 00:29:03.700]  I give it back to you
[00:29:03.700 --> 00:29:05.700]  你想怎樣用
[00:29:05.700 --> 00:29:07.700]  你就去用
[00:29:07.700 --> 00:29:09.700]  因為我再沒有這樣的主權
[00:29:09.700 --> 00:29:11.700]  你要怎樣用我的生命
[00:29:11.700 --> 00:29:13.700]  我給你去用
[00:29:13.700 --> 00:29:15.700]  你要怎樣用
[00:29:15.700 --> 00:29:17.700]  你交給我去管你的錢財
[00:29:17.700 --> 00:29:19.700]  你說要怎樣就怎樣
[00:29:19.700 --> 00:29:21.700]  第一個觀念是
[00:29:21.700 --> 00:29:23.700]  把自己所擁有的
[00:29:23.700 --> 00:29:25.700]  用我們所領受的資源
[00:29:25.700 --> 00:29:27.700]  去發揚光大
[00:29:27.700 --> 00:29:29.700]  讓更多的人透過我們
[00:29:29.700 --> 00:29:33.700]  得到福音的好處
[00:29:33.700 --> 00:29:35.700]  所以
[00:29:35.700 --> 00:29:37.700]  當他們發覺這些東西不是我的時候
[00:29:37.700 --> 00:29:39.700]  你會發覺容易很多
[00:29:39.700 --> 00:29:41.700]  如果你發覺這些東西是我的
[00:29:41.700 --> 00:29:43.700]  我很辛苦賺回來的
[00:29:43.700 --> 00:29:45.700]  你就看著這些東西是我賺回來的
[00:29:45.700 --> 00:29:47.700]  你就很難去捐贈的
[00:29:47.700 --> 00:29:49.700]  不過你幫老闆管理
[00:29:49.700 --> 00:29:51.700]  老闆說這個給多少
[00:29:51.700 --> 00:29:53.700]  你聽老闆的話去做
[00:29:53.700 --> 00:29:55.700]  你就少了很多煩惱
[00:29:55.700 --> 00:29:57.700]  你自己如果不是的時候
[00:29:57.700 --> 00:29:59.700]  你就去想
[00:29:59.700 --> 00:30:01.700]  今次要十萬元
[00:30:01.700 --> 00:30:03.700]  牧師現在我們教有多少個奉獻單位
[00:30:03.700 --> 00:30:05.700]  我先除一除
[00:30:05.700 --> 00:30:07.700]  然後除一除每個單位平均多少錢
[00:30:07.700 --> 00:30:09.700]  那我就奉獻多少錢
[00:30:09.700 --> 00:30:11.700]  我知道有很多人這樣奉獻
[00:30:11.700 --> 00:30:13.700]  But let me tell you
[00:30:13.700 --> 00:30:15.700]  這個不是按順利的心意奉獻
[00:30:15.700 --> 00:30:17.700]  因為神祝福每一個人
[00:30:17.700 --> 00:30:19.700]  都不一樣
[00:30:19.700 --> 00:30:21.700]  你的工作又不同
[00:30:21.700 --> 00:30:23.700]  你的能力又不同
[00:30:23.700 --> 00:30:25.700]  資源又不一樣
[00:30:25.700 --> 00:30:27.700]  有些人上帝會給你多一點
[00:30:27.700 --> 00:30:29.700]  在不同的階段
[00:30:29.700 --> 00:30:31.700]  有些人在不同的階段會給你少一點
[00:30:31.700 --> 00:30:33.700]  但給少一點不等於奉獻少
[00:30:33.700 --> 00:30:35.700]  你明白我的意思嗎
[00:30:35.700 --> 00:30:37.700]  但如果我們用這個方法去計算
[00:30:37.700 --> 00:30:39.700]  其實各人的處境不一樣
[00:30:39.700 --> 00:30:41.700]  我不覺得我們應該用這個方式
[00:30:41.700 --> 00:30:43.700]  因為這個不是聖經教導我們的方式
[00:30:43.700 --> 00:30:45.700]  去決定到底我們要奉獻多少
[00:30:45.700 --> 00:30:47.700]  如果你這樣去計算
[00:30:47.700 --> 00:30:49.700]  你永遠不會有 generous giving
[00:30:49.700 --> 00:30:53.700]  你永遠學不懂慷慨奉獻的功課
[00:30:53.700 --> 00:30:55.700]  和在這個功課當中
[00:30:55.700 --> 00:30:57.700]  如何經歷上帝的公認和神蹟
[00:30:57.700 --> 00:30:59.700]  保羅的教導是
[00:30:59.700 --> 00:31:01.700]  先將自己奉獻給主
[00:31:01.700 --> 00:31:03.700]  先將自己奉獻給主
[00:31:03.700 --> 00:31:05.700]  然後祈求上帝
[00:31:05.700 --> 00:31:07.700]  不是說我可以奉獻多少
[00:31:07.700 --> 00:31:09.700]  不是我可以奉獻多少
[00:31:09.700 --> 00:31:11.700]  你在這件事上你要我奉獻多少
[00:31:11.700 --> 00:31:13.700]  You give me a number
[00:31:13.700 --> 00:31:15.700]  It's your money
[00:31:15.700 --> 00:31:17.700]  It's not mine
[00:31:17.700 --> 00:31:19.700]  It's your money
[00:31:19.700 --> 00:31:21.700]  我的時間是你的
[00:31:21.700 --> 00:31:23.700]  我的生活也是你的
[00:31:23.700 --> 00:31:25.700]  你想怎樣去用
[00:31:25.700 --> 00:31:27.700]  Let me know
[00:31:27.700 --> 00:31:29.700]  我就是 comply
[00:31:29.700 --> 00:31:31.700]  這是我們應該有奉獻的態度
[00:31:31.700 --> 00:31:33.700]  所以我不知道
[00:31:33.700 --> 00:31:35.700]  神給你的感動是什麼
[00:31:35.700 --> 00:31:37.700]  當然我希望你不是 feel pressure
[00:31:37.700 --> 00:31:39.700]  我剛才也提到
[00:31:39.700 --> 00:31:41.700]  如果我們沒有經歷過上帝
[00:31:41.700 --> 00:31:43.700]  我們沒有經歷過上帝
[00:31:43.700 --> 00:31:45.700]  我們沒有經歷過上帝
