
[00:00:00.000 --> 00:00:03.420]  親愛的天父 我相信這是你的話語
[00:17:15.640 --> 00:17:17.140]  我們當中有一些的
[00:17:17.140 --> 00:17:19.840]  我們自己有一些問題的時候
[00:17:19.840 --> 00:17:21.740]  我們去怎麼去處理
[00:17:21.740 --> 00:17:24.340]  我們去要控制住這個罪
[00:17:24.340 --> 00:17:26.140]  這個才是我們的責任
[00:17:26.140 --> 00:17:29.140]  這個是我們要做的事情
[00:17:29.140 --> 00:17:32.840]  可是該隱卻沒有做這樣的事情
[00:17:32.840 --> 00:17:37.540]  該隱就任憑罪在他身上發生
[00:17:37.540 --> 00:17:38.540]  然後呢
[00:17:38.540 --> 00:17:41.440]  這個罪的一個特性
[00:17:41.440 --> 00:17:43.240]  就是會擴大
[00:17:43.240 --> 00:17:45.640]  然後會波及他人
[00:17:45.640 --> 00:17:46.940]  會越來越大
[00:17:46.940 --> 00:17:49.240]  那麼該隱做了什麼事情呢
[00:17:49.240 --> 00:17:51.140]  就看到第八節
[00:17:51.140 --> 00:17:54.340]  就是該隱跟他兄弟雅伯說話
[00:17:54.340 --> 00:17:56.040]  二人正在田間
[00:17:56.040 --> 00:17:57.040]  我自己在想呢
[00:17:57.040 --> 00:17:59.040]  這個可能有點靈異解禁了
[00:17:59.040 --> 00:18:01.240]  這個田間就是
[00:18:01.240 --> 00:18:02.940]  該隱他重地嘛
[00:18:02.940 --> 00:18:04.840]  他比較熟悉的一個地方
[00:18:04.840 --> 00:18:06.140]  在他比較
[00:18:06.140 --> 00:18:08.540]  在這個地方他就起來
[00:18:08.540 --> 00:18:10.640]  打他的兄弟雅伯
[00:18:10.640 --> 00:18:13.140]  然後就把他殺了
[00:18:13.140 --> 00:18:15.640]  就是因為該隱沒有處理好
[00:18:15.640 --> 00:18:17.940]  他自己心裡面這個怒氣
[00:18:17.940 --> 00:18:22.140]  沒有處理好他對雅伯的這種的
[00:18:22.140 --> 00:18:23.040]  看不慣也好
[00:18:23.040 --> 00:18:25.040]  對神的這種的抱怨也好
[00:18:25.040 --> 00:18:26.540]  然後就發生了這個
[00:18:26.540 --> 00:18:29.940]  人類歷史上第一宗的殺人案
[00:18:29.940 --> 00:18:35.040]  他就是把雅伯給殺了
[00:18:35.040 --> 00:18:36.640]  所以我們人自己
[00:18:36.640 --> 00:18:38.840]  怎麼去處理我們的罪的問題呢
[00:18:38.840 --> 00:18:39.840]  怎麼會處理這種
[00:18:39.840 --> 00:18:41.940]  令我們不舒服的感覺呢
[00:18:41.940 --> 00:18:43.940]  剛才我講說是眼中釘啊
[00:18:43.940 --> 00:18:46.340]  我們怎麼去處理我們的眼中釘呢
[00:18:46.340 --> 00:18:47.640]  就是把他殺了嘛
[00:18:47.640 --> 00:18:49.740]  把那個眼中釘拔了嘛
[00:18:49.740 --> 00:18:52.140]  那就不會那麼痛苦了嘛
[00:18:52.140 --> 00:18:53.740]  把我看他不順眼
[00:18:53.740 --> 00:18:54.940]  看這個人不順眼
[00:18:54.940 --> 00:18:56.740]  在我跟前晃來晃去
[00:18:56.740 --> 00:18:59.640]  那麼找個機會陷害一下他
[00:18:59.640 --> 00:19:02.240]  或者是除去這個眼中釘
[00:19:02.240 --> 00:19:04.540]  感覺上好像是
[00:19:04.540 --> 00:19:06.240]  這個是我們人自己的方法
[00:19:06.240 --> 00:19:09.340]  就是不喜歡就把他給除掉
[00:19:09.340 --> 00:19:11.840]  感覺這個是最簡單的一個方法
[00:19:11.840 --> 00:19:14.740]  但是這個真的是有用的嗎
[00:19:14.740 --> 00:19:17.440]  真的是work的嗎
[00:19:17.440 --> 00:19:21.040]  當雅伯這樣去做的時候
[00:19:21.040 --> 00:19:23.340]  沒有處理罪沒有反省自己
[00:19:23.340 --> 00:19:27.040]  而是任憑這個罪的後果產生的時候
[00:19:27.040 --> 00:19:29.840]  就會就產生了這個世界上的
[00:19:29.840 --> 00:19:33.740]  第一樁的這種的謀殺案
[00:19:33.740 --> 00:19:35.940]  所以我們自己
[00:19:35.940 --> 00:19:38.140]  幫助我們自己去處理罪
[00:19:38.140 --> 00:19:41.240]  或者是處理我們自己身上的這種的
[00:19:41.240 --> 00:19:42.640]  那個問題
[00:19:42.640 --> 00:19:44.240]  沒有按照神的方法
[00:19:44.240 --> 00:19:46.740]  想要用按照我們人自己的方法
[00:19:46.740 --> 00:19:50.340]  去解決我們遇到的問題的時候
[00:19:50.340 --> 00:19:53.040]  那個結果就是死胡同一條
[00:19:53.040 --> 00:19:54.440]  我在這裡不講死路一條
[00:19:54.440 --> 00:19:56.540]  因為最後神也沒有讓雅伯死
[00:19:56.540 --> 00:19:59.640]  但是這個地方是死胡同一條
[00:19:59.640 --> 00:20:01.740]  你不但沒有解決這個問題
[00:20:01.740 --> 00:20:04.240]  而且你會讓這個問題在你的身上
[00:20:04.240 --> 00:20:09.340]  繼續地去發達
[00:20:09.340 --> 00:20:11.540]  在這個地方
[00:20:11.540 --> 00:20:18.340]  該引他向神發怒
[00:20:18.340 --> 00:20:22.340]  然後我們聖經裡面也是沒有講
[00:20:22.340 --> 00:20:24.840]  他發怒之後向神報什麼樣
[00:20:24.840 --> 00:20:26.540]  抱怨什麼樣的怨言
[00:20:26.540 --> 00:20:28.340]  但是我們可以猜測
[00:20:28.340 --> 00:20:30.740]  也許該引發怒就是覺得
[00:20:30.740 --> 00:20:36.340]  神 你為什麼看不中我獻的東西
[00:20:36.340 --> 00:20:39.240]  你為什麼看上了我的弟弟
[00:20:39.240 --> 00:20:41.340]  我的賽勞獻上的東西
[00:20:41.340 --> 00:20:46.240]  而看不中我獻的東西
[00:20:46.240 --> 00:20:49.140]  所以這個問題的那個背後
[00:20:49.140 --> 00:20:53.540]  我就好像說 誒 他有神的看中
[00:20:53.540 --> 00:20:56.140]  我沒有 或者我少了
[00:20:56.140 --> 00:20:58.140]  或者是我不夠
[00:20:58.140 --> 00:21:00.640]  我不夠神對我的好
[00:21:00.640 --> 00:21:03.940]  我不夠神對我的看中
[00:21:03.940 --> 00:21:07.640]  這個其實是一個最大的試探
[00:21:07.640 --> 00:21:09.740]  這個最大的試探就是
[00:21:09.740 --> 00:21:14.640]  我們覺得神對我們不夠好
[00:21:14.640 --> 00:21:17.740]  當我們覺得神對我們不夠好的時候
[00:21:17.740 --> 00:21:19.440]  我們才會發怒
[00:21:19.440 --> 00:21:23.240]  我們才會陷入那種的嫉妒
[00:21:23.240 --> 00:21:24.940]  也許你可能會
[00:21:24.940 --> 00:21:27.140]  聖經的十誡當中也說
[00:21:27.140 --> 00:21:29.740]  不要去貪戀別人的房屋
[00:21:29.740 --> 00:21:31.940]  不要去貪戀別人的妻子
[00:21:31.940 --> 00:21:35.340]  你為什麼會貪戀別人的房屋呢
[00:21:35.340 --> 00:21:39.940]  你可能就會覺得他的比你的好
[00:21:39.940 --> 00:21:43.340]  我們每一個人都出生在不同的家庭
[00:21:43.340 --> 00:21:44.540]  不同的背景
[00:21:44.540 --> 00:21:47.640]  我們也沒有辦法去選擇
[00:21:47.640 --> 00:21:49.640]  我們出生的環境是怎樣
[00:21:49.640 --> 00:21:51.940]  我們所經歷的事情是怎樣
[00:21:51.940 --> 00:21:55.440]  可是一個人的經歷是好是壞
[00:21:55.440 --> 00:21:59.140]  不能夠說明神對他是好是壞
[00:21:59.140 --> 00:22:03.740]  這是我們思維當中一個最大的盲點
[00:22:03.740 --> 00:22:06.040]  我們經常用我們的思維就是
[00:22:06.040 --> 00:22:07.540]  神對我們好
[00:22:07.540 --> 00:22:10.540]  就應該讓我們樣樣都好
[00:22:10.540 --> 00:22:11.940]  所有的事情都好
[00:22:11.940 --> 00:22:14.540]  我的出生也要出生得好
[00:22:14.540 --> 00:22:16.740]  我的讀書也要讀得很順
[00:22:16.740 --> 00:22:19.540]  我的工作也要拿一個很好的工作
[00:22:19.540 --> 00:22:21.740]  我辦簽證也要辦得很快
[00:22:21.740 --> 00:22:23.740]  然後我想要去什麼地方旅遊
[00:22:23.740 --> 00:22:25.940]  我也要去什麼地方旅遊
[00:22:25.940 --> 00:22:27.940]  還有就是對我好是什麼呢
[00:22:27.940 --> 00:22:32.340]  就是神你看我已經做得這麼好了
[00:22:32.340 --> 00:22:34.240]  我已經獻祭給你了
[00:22:34.240 --> 00:22:35.540]  你還不願納
[00:22:35.540 --> 00:22:38.740]  你看你對我真的是不是好
[00:22:38.740 --> 00:22:42.640]  就有的時候我們就會這樣的去質疑神
[00:22:42.640 --> 00:22:46.840]  我們覺得我們已經拿了我們可以拿到的最好的給神
[00:22:46.840 --> 00:22:49.540]  好像但是神好像還說
[00:22:49.540 --> 00:22:51.540]  你要去反省一下
[00:22:51.540 --> 00:22:53.840]  你若行得好豈不能願納嗎
[00:22:53.840 --> 00:22:55.740]  就會很生氣
[00:22:55.740 --> 00:22:59.340]  我們的心裡面就會很生氣
[00:22:59.340 --> 00:23:01.740]  那個思維的盲點就是
[00:23:01.740 --> 00:23:03.440]  就會從
[00:23:03.440 --> 00:23:05.540]  其實我想問一下大家
[00:23:05.540 --> 00:23:09.940]  這個你覺得這是神對該隱的一個懲罰呢
[00:23:09.940 --> 00:23:13.340]  或者是說神對該隱的一個
[00:23:13.340 --> 00:23:15.240]  不好的一個判斷呢
[00:23:15.240 --> 00:23:19.140]  還是神對該隱的一個邀請呢
[00:23:19.140 --> 00:23:24.340]  邀請去處理他生命當中的問題呢
[00:23:24.340 --> 00:23:27.940]  當然我把這個好像把這個答案都給解開了
[00:23:27.940 --> 00:23:31.240]  在我看來我覺得這是一個邀請
[00:23:31.240 --> 00:23:34.140]  其實很多人看不懂這段經文
[00:23:34.140 --> 00:23:36.440]  或者是說很多人包括我自己
[00:23:36.440 --> 00:23:38.740]  剛開始看這段經文的時候
[00:23:38.740 --> 00:23:40.740]  覺得這段經文很有問題
[00:23:40.740 --> 00:23:42.240]  就是會覺得
[00:23:42.240 --> 00:23:45.140]  就是覺得該隱好像很無辜
[00:23:45.140 --> 00:23:47.440]  就是很委屈
[00:23:47.440 --> 00:23:48.940]  同樣都是獻祭
[00:23:48.940 --> 00:23:52.240]  那為什麼神沒有看中我獻的呢
[00:23:52.240 --> 00:23:54.440]  那後來他發怒有理等等
[00:23:54.440 --> 00:23:55.740]  後來導致他犯罪
[00:23:55.740 --> 00:23:56.640]  所以是有原因的
[00:23:56.640 --> 00:23:58.640]  是因為神首先偏心
[00:23:58.640 --> 00:23:59.940]  神首先偏待
[00:23:59.940 --> 00:24:01.240]  沒有看中他獻的
[00:24:01.240 --> 00:24:02.440]  看中他弟弟獻的
[00:24:02.440 --> 00:24:03.740]  所以才會有問題
[00:24:03.740 --> 00:24:07.140]  但是當你去反過來想的時候
[00:24:07.140 --> 00:24:08.640]  神在這個時候
[00:24:08.640 --> 00:24:11.940]  豈是真的在懲罰他嗎
[00:24:11.940 --> 00:24:14.140]  豈是真的在咒詛他嗎
[00:24:14.140 --> 00:24:18.940]  豈是真的在去判斷他嗎
[00:24:18.940 --> 00:24:20.340]  像剛才我們所講的
[00:24:20.340 --> 00:24:21.840]  在我們的人性當中
[00:24:21.840 --> 00:24:24.440]  我們有善有惡的一面
[00:24:24.440 --> 00:24:26.340]  然後在一些特定的情況
[00:24:26.340 --> 00:24:28.540]  在一些不小心的時候
[00:24:28.540 --> 00:24:30.740]  當一些特定的人出現的時候
[00:24:30.740 --> 00:24:35.340]  就會勾引到我們裡面的那個惡會發出來
[00:24:35.340 --> 00:24:39.540]  在這個時候有怒氣沒問題
[00:24:39.540 --> 00:24:41.040]  神給我們機會
[00:24:41.040 --> 00:24:44.940]  給我們一個邀請
[00:24:44.940 --> 00:24:49.140]  去思考一下
[00:24:49.140 --> 00:24:53.340]  我們當中到底出了什麼問題
[00:24:53.340 --> 00:24:56.940]  所以有問題的不是我們的情緒
[00:24:56.940 --> 00:24:58.840]  不是我們的怒氣
[00:24:58.840 --> 00:25:01.440]  不是我們的不開心
[00:25:01.440 --> 00:25:05.240]  而是有問題的是那一個罪的問題
[00:25:05.240 --> 00:25:06.540]  因為神說
[00:25:06.540 --> 00:25:12.040]  罪他就伏在你的門前
[00:25:12.040 --> 00:25:13.840]  就是躺在
[00:25:13.840 --> 00:25:15.040]  原文就更加清楚
[00:25:15.040 --> 00:25:16.040]  就是lay down
[00:25:16.040 --> 00:25:19.240]  lay down在你的家門口
[00:25:19.240 --> 00:25:20.040]  就在這個地方
[00:25:20.040 --> 00:25:21.740]  就等著
[00:25:21.740 --> 00:25:24.140]  就等著你來召喚他
[00:25:24.140 --> 00:25:27.440]  就等著你來開門
[00:25:27.440 --> 00:25:32.140]  他來鑽進去
[00:25:32.140 --> 00:25:35.440]  所以我就在想說
[00:25:35.440 --> 00:25:38.640]  如果比如說
[00:25:38.640 --> 00:25:40.940]  我怎麼能夠講清楚這個問題呢
[00:25:40.940 --> 00:25:46.540]  就是如果該引的問題是
[00:25:46.540 --> 00:25:50.340]  覺得神對他不夠好
[00:25:50.340 --> 00:25:53.240]  神對他弟弟亞伯比較好的話
[00:25:53.240 --> 00:25:56.140]  那麼該引這個時候應該來處理的
[00:25:56.140 --> 00:25:58.440]  應該來問的一個問題就是
[00:25:58.440 --> 00:26:02.040]  神是不是真的那麼的不公平
[00:26:02.040 --> 00:26:05.440]  神是不是真的那麼的不愛他
[00:26:05.440 --> 00:26:07.240]  也許當他回看的時候
[00:26:07.240 --> 00:26:10.440]  他會看到很多神的恩典在這裡
[00:26:10.440 --> 00:26:14.040]  可是如果當我們陷入到自己的思維當中的時候
[00:26:14.040 --> 00:26:18.540]  我們以為神這樣做
[00:26:18.540 --> 00:26:20.440]  就是對我不好的時候
[00:26:20.440 --> 00:26:22.440]  我們就被罪挾制住了
[00:26:22.440 --> 00:26:24.140]  就被那種的自憐
[00:26:24.140 --> 00:26:27.240]  也許該引要處理的是自憐的問題
[00:26:27.240 --> 00:26:32.240]  就被那個自憐這種的罪給控制住
[00:26:32.240 --> 00:26:38.140]  然後就開始把它給發大了
[00:26:38.140 --> 00:26:40.940]  那麼我不曉得
[00:26:40.940 --> 00:26:43.640]  我們每個人也許都有一種這種的
[00:26:43.640 --> 00:26:48.240]  容易被勾引起的這種的罪性在當中
[00:26:48.240 --> 00:26:51.040]  我們不能夠講說
[00:26:51.040 --> 00:26:52.840]  這個是別人的問題
[00:26:52.840 --> 00:26:55.940]  這個是我們不能夠去怪人
[00:26:55.940 --> 00:26:58.040]  也不能夠去怪神
[00:26:58.040 --> 00:26:59.740]  因為這個東西沒有用
[00:26:59.740 --> 00:27:01.840]  會導致更大的災難的產生
[00:27:01.840 --> 00:27:04.540]  會導致謀殺案的產生
[00:27:04.540 --> 00:27:06.940]  我們要想的是說
[00:27:06.940 --> 00:27:10.140]  我們怎麼去控制他
[00:27:10.140 --> 00:27:13.940]  是聖經在這裡清清楚楚的講到是說
[00:27:13.940 --> 00:27:15.540]  最憐慕我們
[00:27:15.540 --> 00:27:18.940]  我們不是沒有辦法去反抗
[00:27:18.940 --> 00:27:21.940]  也不是沒有辦法就受他的這個控制
[00:27:21.940 --> 00:27:24.840]  而是說你有能力
[00:27:24.840 --> 00:27:27.040]  我們有能力去制服他
[00:27:27.040 --> 00:27:30.140]  所以這個問題就不是別人的責任
[00:27:30.140 --> 00:27:33.040]  而是我們自己的責任
[00:27:33.040 --> 00:27:36.040]  是用你自己的責任
[00:27:36.040 --> 00:27:39.340]  比如說可能我也會經常去羨慕別人
[00:27:39.340 --> 00:27:41.140]  羨慕別人我就覺得
[00:27:41.140 --> 00:27:42.840]  羨慕他怎麼就可以這樣
[00:27:42.840 --> 00:27:44.940]  他這方面比較好
[00:27:44.940 --> 00:27:49.440]  然後羨慕他可能在這個地方他比較順
[00:27:49.440 --> 00:27:52.140]  或者羨慕他在這個事情上面
[00:27:52.140 --> 00:27:54.940]  他得到比較多長老師母的愛
[00:27:54.940 --> 00:27:57.640]  那我也會去羨慕
[00:27:57.640 --> 00:28:04.040]  可是如果我被這種的羨慕去制服我的時候
[00:28:04.040 --> 00:28:07.740]  那我可能就是看他哪哪都不順眼
[00:28:07.740 --> 00:28:09.440]  當他出現的時候
[00:28:09.440 --> 00:28:12.540]  我就覺得空氣當中有一種苦味
[00:28:12.540 --> 00:28:15.340]  這種的苦味
[00:28:15.340 --> 00:28:18.640]  我就要靠自己的努力
[00:28:18.640 --> 00:28:20.240]  這有兩種方法
[00:28:20.240 --> 00:28:22.740]  可以出兩種方法處理這種的苦味
[00:28:22.740 --> 00:28:25.640]  一個是讓自己變得更強大
[00:28:25.640 --> 00:28:27.540]  更高更快更強
[00:28:27.540 --> 00:28:30.540]  然後更有這個更有本事更有power
[00:28:30.540 --> 00:28:32.640]  然後另外一種
[00:28:32.640 --> 00:28:35.740]  然後就是在心裡面
[00:28:35.740 --> 00:28:38.140]  就是你可能會恨他
[00:28:38.140 --> 00:28:39.340]  然後嫉妒他
[00:28:39.340 --> 00:28:42.740]  然後說的話就是從這個苦的空氣當中
[00:28:42.740 --> 00:28:44.340]  滲透出一種酸味
[00:28:44.340 --> 00:28:47.040]  然後就是會擠兌他
[00:28:47.040 --> 00:28:49.640]  這是會有兩種不同的方式
[00:28:49.640 --> 00:28:53.240]  如果不能夠去控制這種罪的話
[00:28:53.240 --> 00:28:55.940]  要不然就讓我們自己變得更強
[00:28:55.940 --> 00:29:00.140]  要不然就是拿針去插別人
[00:29:00.140 --> 00:29:02.140]  那還有一種的方式
[00:29:02.140 --> 00:29:06.540]  就是你可以選擇去處理你這種自憐的問題
[00:29:06.540 --> 00:29:11.540]  或者是處理神對我不夠好的這個問題
[00:29:11.540 --> 00:29:14.840]  當我在去玉北這篇講道的時候
[00:29:14.840 --> 00:29:16.540]  我就在想到
[00:29:16.540 --> 00:29:18.340]  其實我自己生命裡面
[00:29:18.340 --> 00:29:20.640]  一個很深一個很深的問題
[00:29:20.640 --> 00:29:21.740]  就是我覺得
[00:29:21.740 --> 00:29:24.240]  神他老人家對我好像不夠意思
[00:29:24.240 --> 00:29:25.440]  不是很好
[00:29:25.440 --> 00:29:28.640]  我就會覺得好像神對我不是很好
[00:29:28.640 --> 00:29:30.140]  為什麼對我不是很好呢
[00:29:30.140 --> 00:29:31.940]  聽我給大家數一數
[00:29:31.940 --> 00:29:34.340]  我覺得我的爸媽
[00:29:34.340 --> 00:29:37.640]  不是很懂得怎麼去進入親密關係
[00:29:37.640 --> 00:29:41.840]  他們不是很懂得怎麼樣去彼此的相愛
[00:29:41.840 --> 00:29:43.840]  不是像人家那種的基督徒的家庭
[00:29:43.840 --> 00:29:44.440]  或者怎麼樣
[00:29:44.440 --> 00:29:46.540]  然後見面之後就擁抱啊
[00:29:46.540 --> 00:29:48.240]  然後你愛我我愛你啊
[00:29:48.240 --> 00:29:52.540]  在我們家裡我爸媽都是用那種的服飾啊
[00:29:52.540 --> 00:29:55.340]  然後用到什麼事情就冷言啊
[00:29:55.340 --> 00:29:56.340]  也沒有熱諷啊
[00:29:56.340 --> 00:29:59.840]  就是比較冷酷啊
[00:29:59.840 --> 00:30:01.040]  然後這樣子
[00:30:01.040 --> 00:30:02.740]  然後再一個就是
[00:30:02.740 --> 00:30:04.940]  我也覺得他們不懂得怎麼去
[00:30:04.940 --> 00:30:08.140]  怎麼把這種親密關係去傳達給他的孩子
[00:30:08.140 --> 00:30:11.340]  就是當他們
[00:30:11.340 --> 00:30:13.940]  他們可以把最好的都給在我身上
[00:30:13.940 --> 00:30:16.940]  可是他們從來沒有
[00:30:16.940 --> 00:30:18.040]  不能說從來沒有
[00:30:18.040 --> 00:30:21.940]  他們好像不懂得體貼我的情緒啊
[00:30:21.940 --> 00:30:24.440]  不懂得體貼我的情感啊
[00:30:24.440 --> 00:30:27.240]  然後特別是也從來沒有鼓勵啊
[00:30:27.240 --> 00:30:29.040]  然後就導致我
[00:30:29.040 --> 00:30:30.340]  導致我到現在
[00:30:30.340 --> 00:30:34.040]  然後還是對於進入親密關係
[00:30:34.040 --> 00:30:36.040]  然後也是有一種的懼怕
[00:30:36.040 --> 00:30:38.240]  然後導致我也不懂得
[00:30:38.240 --> 00:30:43.240]  怎麼去跟別人很親近的在一起的相處
[00:30:43.240 --> 00:30:46.940]  然後這個時候我就是去怪
[00:30:46.940 --> 00:30:48.340]  然後呢
[00:30:48.340 --> 00:30:49.940]  在你怪的時候
[00:30:49.940 --> 00:30:53.740]  你自己有一個怎麼說
[00:30:53.740 --> 00:30:56.840]  人有一個很
[00:30:56.840 --> 00:30:59.140]  可能是一種自我保護的機制
[00:30:59.140 --> 00:31:01.340]  也是一種很
[00:31:01.340 --> 00:31:03.440]  其實說起來是蠻虛幻
[00:31:03.440 --> 00:31:06.240]  但是卻是很真實的一種的本領
[00:31:06.240 --> 00:31:11.140]  就是把我們想像當中的事情去合理化
[00:31:11.140 --> 00:31:14.040]  把我們以為是這樣的
[00:31:14.040 --> 00:31:16.040]  然後我們就會構建出來
[00:31:16.040 --> 00:31:18.240]  我們的這個思維的世界就是這樣的
[00:31:18.240 --> 00:31:21.840]  就是你會給你自己的思維的世界構圖
[00:31:21.840 --> 00:31:24.540]  就比如說我會覺得
[00:31:24.540 --> 00:31:28.340]  我會覺得可能我是在家裡面是次等的被愛的
[00:31:28.340 --> 00:31:31.440]  那在我的生活當中就會發生一些的事情
[00:31:31.440 --> 00:31:35.740]  就會好像印證了我的這個想法是對的
[00:31:35.740 --> 00:31:38.940]  就是印證了好像心理學家
[00:31:38.940 --> 00:31:41.840]  就說是自己在跟自己玩的一個心理遊戲
[00:31:41.840 --> 00:31:43.640]  就是在這個過程當中
[00:31:43.640 --> 00:31:46.440]  你就會在構建在這樣的一個
[00:31:46.440 --> 00:31:49.440]  構建在這樣的一個世界當中
[00:31:49.440 --> 00:31:51.140]  然後很感恩
[00:31:51.140 --> 00:31:53.840]  很感恩就是我信了主
[00:31:53.840 --> 00:31:55.740]  我信了主之後
[00:31:55.740 --> 00:31:57.940]  我就可以用不一樣的角度
[00:31:57.940 --> 00:31:59.640]  還有不一樣的方向
[00:31:59.640 --> 00:32:02.740]  去來再來再去看這個問題
[00:32:02.740 --> 00:32:06.040]  然後當我以前回想的時候
[00:32:06.040 --> 00:32:07.940]  回想小時候的經歷
[00:32:07.940 --> 00:32:10.040]  我就說我的一個statement
[00:32:10.040 --> 00:32:12.240]  我的一個宣告就是
[00:32:12.240 --> 00:32:15.540]  我媽媽從來沒有摟過我睡覺
[00:32:15.540 --> 00:32:19.240]  然後就記得是有一次
[00:32:19.240 --> 00:32:22.240]  天是那個大雷還有大雨
[00:32:22.240 --> 00:32:23.540]  是非常的大
[00:32:23.540 --> 00:32:24.940]  然後我自己一個房間
[00:32:24.940 --> 00:32:27.240]  我父母在另外一個房間
[00:32:27.240 --> 00:32:30.140]  然後那個時候我媽媽就進來我的門
[00:32:30.140 --> 00:32:32.240]  我記得是特別的清楚
[00:32:32.240 --> 00:32:34.640]  然後我媽媽一進來就跟我講說
[00:32:34.640 --> 00:32:35.740]  不是我要進來的啊
[00:32:35.740 --> 00:32:38.740]  是你爸讓我進來的 害怕你害怕
[00:32:38.740 --> 00:32:43.840]  然後她進來之後她說
[00:32:43.840 --> 00:32:46.040]  然後她就把手
[00:32:46.040 --> 00:32:48.640]  她是 就是媽媽摟孩子
[00:32:48.640 --> 00:32:51.540]  應該是很自然的嘛
[00:32:51.540 --> 00:32:55.640]  對 我跟Yvonne我們示範一下
[00:32:55.640 --> 00:32:58.340]  對 就比如說
[00:32:58.340 --> 00:32:59.840]  對 應該是很自然的
[00:32:59.840 --> 00:33:02.040]  你摟著睡覺嘛 那很親切嘛
[00:33:02.040 --> 00:33:03.540]  那我媽是怎樣的 你別走
[00:33:03.540 --> 00:33:04.540]  我媽是這樣
[00:33:04.540 --> 00:33:06.540]  她攥起了拳頭
[00:33:06.540 --> 00:33:08.540]  你伸直
[00:33:08.540 --> 00:33:10.640]  就這樣
[00:33:10.640 --> 00:33:12.740]  放在我的身上 謝謝Yvonne
[00:33:12.740 --> 00:33:15.540]  然後就是激動的我
[00:33:15.540 --> 00:33:17.340]  激動的我 受寵若驚
[00:33:17.340 --> 00:33:18.940]  我媽媽終於摟我睡覺了
[00:33:18.940 --> 00:33:22.740]  激動的我 我一晚上沒睡著
[00:33:22.740 --> 00:33:25.440]  真的是那天晚上就是
[00:33:25.440 --> 00:33:27.240]  我印象非常非常的深刻
[00:33:27.240 --> 00:33:28.440]  那個時候應該我不大
[00:33:28.440 --> 00:33:30.040]  但是我就很激動
[00:33:30.040 --> 00:33:32.740]  我就想說我媽終於摟我睡覺了
[00:33:32.740 --> 00:33:34.240]  我是誰啊 我何德何能
[00:33:34.240 --> 00:33:36.040]  我媽竟然可以摟著我睡覺
[00:33:36.040 --> 00:33:37.540]  然後她的手就放在那邊
[00:33:37.540 --> 00:33:38.440]  我就不敢動
[00:33:38.440 --> 00:33:39.740]  我一害怕 我一動 我一喘
[00:33:39.740 --> 00:33:40.840]  這樣她的手就掉下來
[00:33:40.840 --> 00:33:42.040]  或者到什麼地方
[00:33:42.040 --> 00:33:44.240]  我就一晚上沒睡著
[00:33:44.240 --> 00:33:45.640]  然後這是我唯一的印象
[00:33:45.640 --> 00:33:48.040]  所以呢 我就有個感覺
[00:33:48.040 --> 00:33:50.340]  我覺得感覺我媽不愛我
[00:33:50.340 --> 00:33:52.140]  然後前兩年回家呢
[00:33:52.140 --> 00:33:54.540]  我就 前兩年還是前段時間
[00:33:54.540 --> 00:33:56.840]  總之 然後我就回家呢
[00:33:56.840 --> 00:33:58.940]  然後跟我媽關係也好了
[00:33:58.940 --> 00:34:01.440]  我就跟她去投訴這個事情
[00:34:01.440 --> 00:34:03.940]  我說 媽 你記不記得
[00:34:03.940 --> 00:34:05.940]  你小時候你就摟過我一次啊
[00:34:05.940 --> 00:34:07.740]  然後還是就那一次
[00:34:07.740 --> 00:34:10.440]  我那一晚上我都沒睡著覺
[00:34:10.440 --> 00:34:11.640]  然後我媽就說
[00:34:11.640 --> 00:34:13.440]  你這個沒良心的
[00:34:13.440 --> 00:34:15.140]  你小時候多少個夜晚
[00:34:15.140 --> 00:34:16.740]  是我摟著你睡覺的
[00:34:16.740 --> 00:34:18.140]  你爸爸上夜班
[00:34:18.140 --> 00:34:20.040]  然後我上夜班
[00:34:20.040 --> 00:34:21.540]  是就是說
[00:34:21.540 --> 00:34:22.540]  你不記得了嗎
[00:34:22.540 --> 00:34:24.040]  我把你背在我的後面
[00:34:24.040 --> 00:34:25.640]  然後天氣這麼寒冷
[00:34:25.640 --> 00:34:26.740]  就是冬天北方
[00:34:26.740 --> 00:34:28.340]  我是山東人
[00:34:28.340 --> 00:34:30.440]  就是北方的冬天那麼冷
[00:34:30.440 --> 00:34:31.840]  然後你的手這麼涼
[00:34:31.840 --> 00:34:33.540]  然後一會兒放在我的脖子裡
[00:34:33.540 --> 00:34:35.540]  一會兒放在我的這個腋下
[00:34:35.540 --> 00:34:36.840]  她說 你這個沒良心的
[00:34:36.840 --> 00:34:38.340]  你都不記得了嗎
[00:34:38.340 --> 00:34:40.340]  然後我一想
[00:34:40.340 --> 00:34:43.540]  好像確實是有這樣的印象發生
[00:34:43.540 --> 00:34:46.840]  就是好像真的是很多個夜晚
[00:34:46.840 --> 00:34:48.640]  我媽媽不僅是摟著我睡覺
[00:34:48.640 --> 00:34:50.640]  而且她還是背著我
[00:34:50.640 --> 00:34:52.440]  背到她上班的地方
[00:34:52.440 --> 00:34:53.740]  然後跟她一起
[00:34:53.740 --> 00:34:55.040]  就是叫打通鋪嘛
[00:34:55.040 --> 00:34:56.040]  因為我媽媽是這個
[00:34:56.040 --> 00:34:57.340]  Operator 化物員
[00:34:57.340 --> 00:34:59.240]  所以她一邊聽電話
