
[00:00:00.000 --> 00:00:03.300]  最近香港有兩單新聞
[00:23:56.100 --> 00:24:01.100]  她生了孩子之後,她家裡有兩個孩子,
[00:24:01.100 --> 00:24:04.100]  她老公馬上變成大兒子,
[00:24:04.100 --> 00:24:06.100]  她的兒子是小兒子,
[00:24:06.100 --> 00:24:14.100]  她同時間要照顧兩個兒子。
[00:24:14.100 --> 00:24:19.100]  大兒子,是永遠不讓小兒子的。
[00:24:19.100 --> 00:24:27.100]  這叫,跟你階下兄弟說一聲,這叫無量度。
[00:24:27.100 --> 00:24:32.100]  男人就不相信了,怎麼搞的,這叫無量度?
[00:24:32.100 --> 00:24:35.100]  我是爸爸,他是兒子。
[00:24:35.100 --> 00:24:39.100]  當兒子出生之後,爸爸就會搶,什麼都搶,
[00:24:39.100 --> 00:24:45.100]  差不多想搶奶瓶了,什麼都搶。
[00:24:45.100 --> 00:24:49.100]  大兒子馬上出現了。
[00:24:49.100 --> 00:24:51.100]  如果你回來教會的時候,
[00:24:51.100 --> 00:24:57.100]  你應該聽過我這個經驗。
[00:24:57.100 --> 00:25:01.100]  我還小的時候,要跟他下飛行棋,
[00:25:01.100 --> 00:25:03.100]  我覺得太低能了,這些棋子,
[00:25:03.100 --> 00:25:05.100]  閘粒式下,閘粒式下,
[00:25:05.100 --> 00:25:07.100]  我沒什麼興趣跟他下。
[00:25:07.100 --> 00:25:09.100]  最主要是他學會象棋,
[00:25:09.100 --> 00:25:11.100]  不是我教他的,是學校學會的。
[00:25:11.100 --> 00:25:13.100]  我用什麼耐性教他下象棋,
[00:25:13.100 --> 00:25:17.100]  一有發覺他會下象棋,就跟他下。
[00:25:17.100 --> 00:25:21.100]  師母就要出街,她說你們兩個好好相處,
[00:25:21.100 --> 00:25:24.100]  你不要弄哭你女兒。
[00:25:24.100 --> 00:25:26.100]  師母出去,我就跟我女兒說,
[00:25:26.100 --> 00:25:30.100]  我們一起下棋,三盤兩勝,
[00:25:30.100 --> 00:25:33.100]  完了之後,你有你做功課,
[00:25:33.100 --> 00:25:35.100]  我做我的,好嗎?
[00:25:35.100 --> 00:25:37.100]  好,下棋了。
[00:25:37.100 --> 00:25:40.100]  我好勝心強,因為想著三盤兩勝,
[00:25:40.100 --> 00:25:42.100]  當然不會讓,你明白嗎?
[00:25:42.100 --> 00:25:47.100]  第二盤贏到剝光珠。
[00:25:47.100 --> 00:25:49.100]  我就跟我女兒說,
[00:25:49.100 --> 00:25:54.100]  三盤兩勝,完了,下棋了。
[00:25:54.100 --> 00:25:57.100]  好不好玩?好玩。
[00:25:57.100 --> 00:26:00.100]  開心嗎?開心。
[00:26:00.100 --> 00:26:03.100]  好,你做你的,我做我的。
[00:26:03.100 --> 00:26:05.100]  師母一回來,一開門,
[00:26:05.100 --> 00:26:08.100]  就問,怎麼樣?沒事吧?沒事。
[00:26:08.100 --> 00:26:12.100]  好不好?很好。
[00:26:12.100 --> 00:26:15.100]  開心嗎?好開心,她也說開心。
[00:26:15.100 --> 00:26:18.100]  接著爆哭。
[00:26:18.100 --> 00:26:24.100]  那天我開始知道女士說話是很不對心的。
[00:26:24.100 --> 00:26:26.100]  師母說,什麼事?你欺負你女兒?
[00:26:26.100 --> 00:26:29.100]  我沒有欺負她,我哪有欺負她?
[00:26:29.100 --> 00:26:35.100]  我女兒說,他剝了我的光珠。
[00:26:35.100 --> 00:26:39.100]  他剝了我的光珠。
[00:26:39.100 --> 00:26:41.100]  師母說,你跟他下棋剝他的光珠?
[00:26:41.100 --> 00:26:43.100]  我說,是的。
[00:26:43.100 --> 00:26:45.100]  那我的棋子真的要剝他的光珠嗎?
[00:26:45.100 --> 00:26:47.100]  我問他剝他的光珠是怎麼回事?
[00:26:47.100 --> 00:26:50.100]  你是不是人?
[00:26:50.100 --> 00:26:53.100]  你這麼大的人跟女兒下棋,
[00:26:53.100 --> 00:26:56.100]  要贏得這麼準確?
[00:26:56.100 --> 00:26:59.100]  我說,四十歲的人的智慧,
[00:26:59.100 --> 00:27:02.100]  怎麼會輸給一個幾歲的智慧呢?
[00:27:02.100 --> 00:27:07.100]  這個合理嗎?當然不合理。
[00:27:07.100 --> 00:27:09.100]  聽清楚,聽清楚。
[00:27:09.100 --> 00:27:12.100]  一個四十歲的人的智慧,足像的智慧,
[00:27:12.100 --> 00:27:14.100]  怎麼會輸給一個幾歲的小女孩呢?
[00:27:14.100 --> 00:27:16.100]  合理嗎?合理。
[00:27:16.100 --> 00:27:25.100]  師母說,一個幾十歲的人贏一個幾歲的小女孩,
[00:27:25.100 --> 00:27:28.100]  是不是很厲害?
[00:27:28.100 --> 00:27:31.100]  合理嗎?合理。
[00:27:31.100 --> 00:27:33.100]  你可以輸盤給他嗎?
[00:27:33.100 --> 00:27:35.100]  你輸盤給他會死的嗎?
[00:27:35.100 --> 00:27:37.100]  那倒是,輸盤給他是不會死的,
[00:27:37.100 --> 00:27:41.100]  但我死也不會輸給他。
[00:27:41.100 --> 00:27:44.100]  合理嗎?
[00:27:44.100 --> 00:27:47.100]  這叫無良度,再跟男人說。
[00:27:47.100 --> 00:27:53.100]  這叫無良度。
[00:27:53.100 --> 00:28:00.100]  做爸爸,輸給兒子有多難?
[00:28:00.100 --> 00:28:04.100]  有多慘?有多輸不起?
[00:28:04.100 --> 00:28:06.100]  就是不行。
[00:28:06.100 --> 00:28:10.100]  這叫無良度。
[00:28:10.100 --> 00:28:13.100]  今天有很多女人在家裡很辛苦的原因,
[00:28:13.100 --> 00:28:16.100]  因為她突然有兩個兒子。
[00:28:16.100 --> 00:28:21.100]  男人,你要學有良度,
[00:28:21.100 --> 00:28:23.100]  不是合不合理。
[00:28:23.100 --> 00:28:25.100]  剛才我說了幾個合理的,
[00:28:25.100 --> 00:28:28.100]  我贏他是合理的,我輸給他也是合理的,
[00:28:28.100 --> 00:28:31.100]  何為合理?理在哪裡?
[00:28:31.100 --> 00:28:33.100]  看你怎麼看。
[00:28:33.100 --> 00:28:35.100]  以前榮記的老闆過世了,
[00:28:35.100 --> 00:28:37.100]  有人問他,
[00:28:37.100 --> 00:28:41.100]  燒鵝的左腿是最好喫的嗎?
[00:28:41.100 --> 00:28:46.100]  他說,看你在前面看還是後面看?
[00:28:46.100 --> 00:28:48.100]  聽明白了嗎?
[00:28:48.100 --> 00:28:50.100]  燒鵝的左腿在哪裡?
[00:28:50.100 --> 00:28:53.100]  看你在前面看還是後面看?
[00:28:53.100 --> 00:28:55.100]  現在不是說真理,
[00:28:55.100 --> 00:28:58.100]  別這麼緊張,有些人很緊張,
[00:28:58.100 --> 00:29:01.100]  左腿右腿分不開,前後看是不同的嗎?
[00:29:01.100 --> 00:29:04.100]  你這麼緊張,別聽了,算了。
[00:29:04.100 --> 00:29:07.100]  一點幽默感都沒有,
[00:29:07.100 --> 00:29:09.100]  一點亮度都沒有。
[00:29:09.100 --> 00:29:11.100]  不是吧,左手右手分不開嗎?
[00:29:11.100 --> 00:29:13.100]  前體和後體會左右分不開嗎?
[00:29:13.100 --> 00:29:15.100]  不同的嗎?會一樣不一樣的嗎?
[00:29:15.100 --> 00:29:18.100]  左和右,前頭看,後面看,
[00:29:18.100 --> 00:29:21.100]  左和右一定是左手左右右。
[00:29:21.100 --> 00:29:26.100]  這些人很難相處的,你明白嗎?
[00:29:26.100 --> 00:29:28.100]  難怪你這麼小朋友,
[00:29:28.100 --> 00:29:30.100]  難怪你的子女不跟你聊天,
[00:29:30.100 --> 00:29:32.100]  句句都質死人。
[00:29:32.100 --> 00:29:35.100]  你明白什麼叫句句質死人嗎?
[00:29:35.100 --> 00:29:38.100]  爸爸,我做完事,喫雪糕行不行?
[00:29:38.100 --> 00:29:40.100]  為什麼要喫雪糕?
[00:29:40.100 --> 00:29:42.100]  喫雪糕對身體不好,
[00:29:42.100 --> 00:29:50.100]  喫雪糕!
[00:29:50.100 --> 00:29:52.100]  句句都質死人。
[00:29:52.100 --> 00:29:57.100]  你這麼大年紀,質死你兒子,質死你女兒,多容易啊。
[00:29:57.100 --> 00:30:00.100]  有些父母說,喫吧,喫吧,喫吧,喫飽了嗎?
[00:30:00.100 --> 00:30:04.100]  喫到你不喫為止,這就叫質死他,你明白嗎?
[00:30:04.100 --> 00:30:06.100]  真是質死他。
[00:30:06.100 --> 00:30:10.100]  各位,家庭在說什麼?
[00:30:10.100 --> 00:30:13.100]  家庭不是在說合理。
[00:30:13.100 --> 00:30:20.100]  因為沒有一個絕對的理的原來。
[00:30:20.100 --> 00:30:25.100]  跟你鄰居說一聲,沒有絕對的理的。
[00:30:25.100 --> 00:30:29.100]  你還是不接受。
[00:30:29.100 --> 00:30:31.100]  《聖經》裡面說什麼?
[00:30:31.100 --> 00:30:34.100]  你們女兒哪個是大的,都要像年幼的。
[00:30:34.100 --> 00:30:39.100]  哪個是為首的,都要服侍人。
[00:30:39.100 --> 00:30:45.100]  你如果在家裡要做爸爸,你是大的,你是大兒子,服侍小兒子。
[00:30:45.100 --> 00:30:48.100]  布林斯的領導耶穌說,因為人子尼,
[00:30:48.100 --> 00:30:52.100]  不是要受人的服侍,而是要服侍人。
[00:30:52.100 --> 00:30:57.100]  服人,是甘願服侍人。
[00:30:57.100 --> 00:31:01.100]  弟兄,如果你家裡是最大的那個,
[00:31:01.100 --> 00:31:06.100]  回到家裡,你老婆叫你做什麼都好,你都會甘願做。
[00:31:06.100 --> 00:31:12.100]  為什麼?跟你家人第一次說一聲,因為你是僕人。
[00:31:12.100 --> 00:31:23.100]  英文僕人叫servant,servant這個字是serve,服侍。
[00:31:23.100 --> 00:31:26.100]  你回到家裡不甘願服侍你的家人,
[00:31:26.100 --> 00:31:31.100]  因為你認為大那個是要接受服侍的。
[00:31:31.100 --> 00:31:35.100]  我們上一代的爸爸是這樣的,回到家裡都長大了。
[00:31:35.100 --> 00:31:40.100]  一進家就拿拖鞋,倒茶給爸爸喝,因為他是最大的那個。
[00:31:40.100 --> 00:31:46.100]  我們要服侍他的,幫他按摩,幫他剪腳甲,
[00:31:46.100 --> 00:31:50.100]  煲水給他浸腳,皇帝來的。
[00:31:50.100 --> 00:31:56.100]  但耶穌說,我要跟你說,你是偉大的,為首的,
[00:31:56.100 --> 00:31:59.100]  你就要服侍人。
[00:31:59.100 --> 00:32:02.100]  在家庭裡不說合理不合理,
[00:32:02.100 --> 00:32:07.100]  在家庭裡說的是服侍,對嗎?
[00:32:07.100 --> 00:32:12.100]  弟兄姊妹和弟兄姊妹之間,不是說合理不合理。
[00:32:12.100 --> 00:32:18.100]  早上,我上個禮拜戴完眼鏡了,這個禮拜又到我了?
[00:32:18.100 --> 00:32:25.100]  根根計較的人,是一個沒有亮度的人,是不是?
[00:32:25.100 --> 00:32:29.100]  根根計較的人,是一個沒有亮度的人。
[00:32:29.100 --> 00:32:33.100]  所以耶穌說,你這個人怎樣對待你,你就怎樣對待人。
[00:32:33.100 --> 00:32:35.100]  所以你明白一個家庭要根根計較,
[00:32:35.100 --> 00:32:39.100]  樣樣都計算得很清楚,計算得清清楚楚的家庭,
[00:32:39.100 --> 00:32:44.100]  這個家庭就像地獄一樣,是不是?
[00:32:44.100 --> 00:32:47.100]  昨天你洗碗,今天我洗碗,明天你洗碗,後天我洗碗,
[00:32:47.100 --> 00:32:50.100]  那星期天誰洗碗?
[00:32:50.100 --> 00:32:53.100]  一起洗,一起不好喫。
[00:32:53.100 --> 00:32:59.100]  計算得很清楚,根根計較,不是家庭應有的氣氛,
[00:32:59.100 --> 00:33:02.100]  而是反而有亮度。
[00:33:02.100 --> 00:33:05.100]  亮度是怎樣出來的呢?
[00:33:05.100 --> 00:33:08.100]  亮度不是讀書讀回來的,
[00:33:08.100 --> 00:33:15.100]  亮度是跟你姐弟說一聲,是讓出來的。
[00:33:15.100 --> 00:33:21.100]  讓一下他吧,讓一下他吧,讓一下而已。
[00:33:21.100 --> 00:33:26.100]  兩夫妻吵架完全與真理無關。
[00:33:26.100 --> 00:33:31.100]  想清楚,兩夫妻吵架的內容大部分與真理無關。
[00:33:31.100 --> 00:33:33.100]  為什麼要這麼堅持呢?
[00:33:33.100 --> 00:33:36.100]  我對,他不對。
[00:33:36.100 --> 00:33:38.100]  什麼叫對,什麼叫不對呢?
[00:33:38.100 --> 00:33:42.100]  你吵架的內容根本與真理無關,又對還是不對呢?
[00:33:42.100 --> 00:33:45.100]  讓一下他不會死的,讓一下吧,讓一下就沒事了。
[00:33:45.100 --> 00:33:49.100]  讓一下而已,一下都不行。
[00:33:49.100 --> 00:33:52.100]  其實隨便一個人讓一步,事情就沒事了。
[00:33:52.100 --> 00:33:57.100]  又是我讓?根根計較,沒有亮度。
[00:33:57.100 --> 00:33:59.100]  我上次已經讓了他了,牧師。
[00:33:59.100 --> 00:34:07.100]  亮度呀,你有多深的亮度呀?
[00:34:07.100 --> 00:34:12.100]  我們要知道值不值得呢?
[00:34:12.100 --> 00:34:18.100]  到你臨死之前那一刻,你要問自己一個問題,值不值得?
[00:34:18.100 --> 00:34:32.100]  在家裡我贏了所有理由,到我死那一刻,我得罪了所有朋友,得罪了所有家人,值不值得?
[00:34:32.100 --> 00:34:37.100]  你臨死之前要問這個問題,值不值得呀?
[00:34:37.100 --> 00:34:42.100]  值不值得為了一口氣呀?值不值得呀?
[00:34:42.100 --> 00:34:50.100]  你知道嗎?我經常問這個問題,值不值得為了愛人,令到我的家庭分裂呀?
[00:34:50.100 --> 00:34:52.100]  聽不明白呀?
[00:34:52.100 --> 00:35:03.100]  陳太說,李先生多好呀,你真是差呀。
[00:35:03.100 --> 00:35:10.100]  不過如果陳太說一句話,令到你的家庭分裂,值不值得呀?
[00:35:10.100 --> 00:35:18.100]  李太在家裡喫飯,李太煮飯就好喫,你煮的簡直不是飯,值不值得呀?
[00:35:18.100 --> 00:35:28.100]  為了一個愛人,令到你的家庭分裂,事實是她煮的東西很難喫,值不值得呀?
[00:35:28.100 --> 00:35:34.100]  值不值得呀?
[00:35:34.100 --> 00:35:38.100]  第二個你要做的是照顧,
[00:35:38.100 --> 00:35:44.100]  人和人的需要,人走在一起的需要,我們為什麼需要隔離那個人?
[00:35:44.100 --> 00:35:47.100]  我們需要隔離那個人不是要來競爭,
[00:35:47.100 --> 00:35:50.100]  我們生個子女出來不是要跟他競爭,
[00:35:50.100 --> 00:35:54.100]  我們生個子女出來是要互相照顧,
[00:35:54.100 --> 00:35:59.100]  跟你隔壁的那輛車,我們需要互相照顧,
[00:35:59.100 --> 00:36:03.100]  唯有互相照顧大家才能得到幸福,
[00:36:03.100 --> 00:36:08.100]  佛教祕書二章四說,個人不能單顧自己的事,也要顧別人的事,
[00:36:08.100 --> 00:36:15.100]  有句話很重要,年輕是靠才華,年老是靠德性,
[00:36:15.100 --> 00:36:19.100]  什麼叫年老靠德性呀?
[00:36:19.100 --> 00:36:25.100]  兄弟姐妹,你年輕的時候用你的才華打遍天下,贏盡天下,
[00:36:25.100 --> 00:36:35.100]  但是你年老,到你孤單一個人在家裡,在醫院的時候,有沒有人來探望你呢?
[00:36:35.100 --> 00:36:40.100]  是在乎你年輕的時候有沒有德性,
[00:36:40.100 --> 00:36:44.100]  什麼叫德性呀?就是你有沒有照顧別人呀?
[00:36:44.100 --> 00:36:47.100]  有沒有照顧其他人呀?
[00:36:47.100 --> 00:36:50.100]  當你年輕的時候照顧越多人的話,
[00:36:50.100 --> 00:36:55.100]  你年老有病的時候,會越多人來探望你,
[00:36:55.100 --> 00:37:02.100]  病牀的人多人少,證明你年輕的時候有沒有德性,
[00:37:02.100 --> 00:37:07.100]  很合理,據理力爭的人,最後的結果是什麼呢?
[00:37:07.100 --> 00:37:27.100]  跟你姐弟姐妹說,你會孤獨終老,想到都害怕,
[00:37:27.100 --> 00:37:35.100]  我經常以為合理和不合理,據理力爭就是我人生的目標,
[00:37:35.100 --> 00:37:39.100]  我的態度,我應有的行為,我是這樣的,
[00:37:39.100 --> 00:37:42.100]  我為什麼要改?我對的,
[00:37:42.100 --> 00:37:50.100]  我告訴你,你繼續堅持下去,你只會孤獨終老,
[00:37:50.100 --> 00:37:54.100]  你身邊所有的朋友都會閃開,
[00:37:54.100 --> 00:37:59.100]  怎樣跟他聊天呢?什麼都說合理和不合理,
[00:37:59.100 --> 00:38:05.100]  人人都傻傻的,個個都沒有腦袋,
[00:38:05.100 --> 00:38:08.100]  最有腦袋的是我,對了,你最有腦袋,
[00:38:08.100 --> 00:38:13.100]  你只剩下你自己的腦袋去死,
[00:38:13.100 --> 00:38:18.100]  沒有人敢陪你的腦袋死,因為你最適合,
[00:38:18.100 --> 00:38:23.100]  你聽得明白嗎?家人與家人之間的關係,
[00:38:23.100 --> 00:38:27.100]  不是誰對誰錯,不是誰贏,
[00:38:27.100 --> 00:38:33.100]  不是誰輸,我們去服侍,去甘心服侍,
[00:38:33.100 --> 00:38:36.100]  你看這些美德在我們上一代裡面,
[00:38:36.100 --> 00:38:43.100]  他們讀書比我們少,我們還沒起牀,
[00:38:43.100 --> 00:38:49.100]  我們媽媽已經起牀了,從早做到晚,
[00:38:49.100 --> 00:38:54.100]  晚上我們睡覺,她還在做事,
[00:38:54.100 --> 00:39:02.100]  沒有一句怨言,上一代的母親那種付出,
[00:39:02.100 --> 00:39:08.100]  是令到你長大之後,會回去請她喝茶,
[00:39:08.100 --> 00:39:15.100]  問題在哪裡?現在無論上一代的父母多不完美,
[00:39:15.100 --> 00:39:21.100]  我們會回去請她喝茶,因為她有照顧我,
[00:39:21.100 --> 00:39:24.100]  但我們不會期望我們的子女回來,
[00:39:24.100 --> 00:39:28.100]  因為我們沒有照顧她,
[00:39:28.100 --> 00:39:32.100]  你聽得到這個理由嗎?什麼叫照顧她?
[00:39:32.100 --> 00:39:35.100]  照顧她不是給她三餐飯喫,
[00:39:35.100 --> 00:39:42.100]  不是逼她做功課,不是逼她入名校,
[00:39:42.100 --> 00:39:47.100]  我們的父母什麼時候逼過我們?
[00:39:47.100 --> 00:39:51.100]  為什麼我們會對父母有這麼大的恩情?
[00:39:51.100 --> 00:39:54.100]  你想想分別在哪裡?
[00:39:54.100 --> 00:40:03.100]  家是需要四個元素,家不是需要理,
[00:40:03.100 --> 00:40:09.100]  家是需要愛,家不是需要批評,
[00:40:09.100 --> 00:40:19.100]  家是需要關懷,家不是需要審判,家是需要原諒,
[00:40:19.100 --> 00:40:26.100]  這句話再沒有人傳承下去,所以我必須要說一次,
[00:40:26.100 --> 00:40:30.100]  上一代來到我們這一代都有這句話,
[00:40:30.100 --> 00:40:36.100]  這句話叫什麼呢?牀頭打交,牀尾和,
[00:40:36.100 --> 00:40:42.100]  到你腋下再說一次,牀頭打交,牀尾和,
[00:40:42.100 --> 00:40:46.100]  傳承下去給你子女,
[00:40:46.100 --> 00:40:50.100]  現在年輕的婚姻為什麼這麼難維持?
[00:40:50.100 --> 00:40:55.100]  牀頭未打交,牀尾一直都不和,
[00:40:55.100 --> 00:40:59.100]  我死都不會放,我死都不會認錯,
[00:40:59.100 --> 00:41:04.100]  還有,我要原諒你不是難的,先認錯,
[00:41:04.100 --> 00:41:07.100]  我們上一代的家庭氣氛怎麼會這樣,
[00:41:07.100 --> 00:41:11.100]  沒有人認錯,對不起,
[00:41:11.100 --> 00:41:15.100]  媽媽錯也好,罵錯你也好,
[00:41:15.100 --> 00:41:18.100]  接著大家不出聲一段時間,媽媽就去煮飯,
[00:41:18.100 --> 00:41:21.100]  煮飯之後再叫,開飯了,喫飯了,
[00:41:21.100 --> 00:41:25.100]  好像沒有發生過事,接著出去喫飯,
[00:41:25.100 --> 00:41:28.100]  這樣都可以,媽媽我不喫,
[00:41:28.100 --> 00:41:32.100]  你不道歉我不會喫這頓飯,現在這一代會了,
[00:41:32.100 --> 00:41:35.100]  如果你得罪了媽媽,
[00:41:35.100 --> 00:41:39.100]  接著媽媽去煮飯,你又不用道歉,
[00:41:39.100 --> 00:41:42.100]  扎扎依依在廚房門口說,
[00:41:42.100 --> 00:41:45.100]  媽媽煮的菜很香,
[00:41:45.100 --> 00:41:48.100]  香香你的頭,拿碗來喫飯,
[00:41:48.100 --> 00:41:52.100]  沒有人道歉的,你記住,沒有人道歉的,
[00:41:52.100 --> 00:41:55.100]  但是為什麼可以處理這件事情?
[00:41:55.100 --> 00:41:58.100]  就是大家都原諒,
[00:41:58.100 --> 00:42:01.100]  要你道歉才原諒的,
[00:42:01.100 --> 00:42:05.100]  跟你的階級說一聲,你的量度太低了,
[00:42:05.100 --> 00:42:13.100]  你現在開始明白香港為什麼這麼恐怖嗎?
[00:42:13.100 --> 00:42:20.100]  一做錯就要道歉,一道歉就要下臺,
[00:42:20.100 --> 00:42:23.100]  你爸爸一做錯就要道歉,
[00:42:23.100 --> 00:42:25.100]  接著就要下臺,
[00:42:25.100 --> 00:42:28.100]  爸爸你不做爸爸了,你家裡以後不能作主,
[00:42:28.100 --> 00:42:30.100]  誰作主?我作主啊,
[00:42:30.100 --> 00:42:33.100]  到我做錯,接著我要道歉,接著我要下臺,
[00:42:33.100 --> 00:42:36.100]  最後加誰上臺?
[00:42:36.100 --> 00:42:38.100]  Nobody,
[00:42:38.100 --> 00:42:44.100]  你明白現在香港的氣氛很恐怖嗎?
[00:42:44.100 --> 00:42:50.100]  道歉不是問題,
[00:42:50.100 --> 00:42:52.100]  不會有人原諒你的,
[00:42:52.100 --> 00:42:55.100]  道歉只會弄死你的,
[00:42:55.100 --> 00:42:59.100]  道歉只會令你無法再繼續,
[00:43:00.100 --> 00:43:03.100]  站在臺上,
[00:43:03.100 --> 00:43:06.100]  這不是家的氣氛,
[00:43:06.100 --> 00:43:09.100]  這也不是你小組的氣氛,
[00:43:09.100 --> 00:43:11.100]  原諒他,
[00:43:11.100 --> 00:43:13.100]  他沒有向我道歉,我為什麼要原諒他?
[00:43:13.100 --> 00:43:14.100]  我死都不原諒他,
[00:43:14.100 --> 00:43:16.100]  告訴他我不適合聖經的牧師,
[00:43:16.100 --> 00:43:19.100]  聖經說的,
[00:43:19.100 --> 00:43:22.100]  你回去查一下聖經,
[00:43:22.100 --> 00:43:24.100]  聖經就是說,
[00:43:24.100 --> 00:43:27.100]  那個人未道歉你都原諒他,
[00:43:29.100 --> 00:43:31.100]  你做不到的是他的事,
[00:43:31.100 --> 00:43:34.100]  原諒他是你的事,
[00:43:34.100 --> 00:43:37.100]  分得清楚嗎?
[00:43:37.100 --> 00:43:40.100]  最後,家的氣氛是什麼?
[00:43:40.100 --> 00:43:42.100]  是感謝的,
[00:43:42.100 --> 00:43:45.100]  無論我們爸爸多不完美,
[00:43:45.100 --> 00:43:47.100]  我們媽媽多囉嗦,
[00:43:47.100 --> 00:43:49.100]  我們都要感謝,
[00:43:49.100 --> 00:43:51.100]  原因是什麼?
[00:43:51.100 --> 00:43:53.100]  上帝容許這兩個人存在我的家庭,
[00:43:53.100 --> 00:43:56.100]  是要來收我的,
[00:43:56.100 --> 00:43:59.100]  無論我兒子多頑皮,
[00:43:59.100 --> 00:44:02.100]  多調皮,
[00:44:02.100 --> 00:44:05.100]  我們要感恩,
[00:44:05.100 --> 00:44:07.100]  上帝把他的兒子出現,
[00:44:07.100 --> 00:44:09.100]  是要來收我,
[00:44:09.100 --> 00:44:11.100]  我平時運動少,
[00:44:11.100 --> 00:44:13.100]  現在跟著他跳上跳下,
[00:44:13.100 --> 00:44:15.100]  我真的死定了,
[00:44:15.100 --> 00:44:17.100]  現在跟著他真的運動多了,
[00:44:17.100 --> 00:44:19.100]  身體也好了,
[00:44:19.100 --> 00:44:22.100]  弟兄姊妹,
[00:44:26.100 --> 00:44:29.100]  整個家的家務都是我做的,
[00:44:29.100 --> 00:44:31.100]  沒有人做的,
[00:44:31.100 --> 00:44:32.100]  你看看,
[00:44:32.100 --> 00:44:34.100]  每個人都剷在這裡,
[00:44:34.100 --> 00:44:35.100]  感謝他們,
[00:44:35.100 --> 00:44:36.100]  為什麼呢?
[00:44:36.100 --> 00:44:38.100]  最近證明瞭,
[00:44:38.100 --> 00:44:42.100]  做家務是最好的運動,
[00:44:42.100 --> 00:44:45.100]  你應該感謝你的家人,
[00:44:45.100 --> 00:44:47.100]  讓你不用去健身,
[00:44:47.100 --> 00:44:49.100]  做了一個最好的運動,
[00:44:49.100 --> 00:44:50.100]  是不是?
[00:44:50.100 --> 00:44:51.100]  要感謝他們,
[00:44:51.100 --> 00:44:53.100]  你不要在廚房一邊做一邊罵他們,
[00:44:53.100 --> 00:44:55.100]  一邊做一邊感謝他們,
[00:44:55.100 --> 00:44:58.100]  他們都放棄了這個運動的機會,
[00:44:58.100 --> 00:45:00.100]  所以你看他們剷在這裡這麼胖,
[00:45:00.100 --> 00:45:01.100]  是不是?
[00:45:01.100 --> 00:45:03.100]  你看他們連拜拜肉都沒有了,
[00:45:03.100 --> 00:45:05.100]  因為就是伸了手多,
[00:45:05.100 --> 00:45:08.100]  在這裡擦窗,擦東西,
[00:45:08.100 --> 00:45:09.100]  多開心,
[00:45:09.100 --> 00:45:10.100]  擦得多,
[00:45:10.100 --> 00:45:12.100]  拜拜肉都沒有了,
[00:45:12.100 --> 00:45:14.100]  弟兄姊妹,
[00:45:14.100 --> 00:45:16.100]  最有效的減肥方法,
[00:45:16.100 --> 00:45:17.100]  是什麼呢?
[00:45:17.100 --> 00:45:18.100]  跟你姐姐說一聲,
[00:45:18.100 --> 00:45:23.100]  是做家務的,
[00:45:23.100 --> 00:45:25.100]  那你就感謝他們,
[00:45:25.100 --> 00:45:26.100]  哇,
[00:45:26.100 --> 00:45:28.100]  兒子弄得整個房子亂七八糟,
[00:45:28.100 --> 00:45:31.100]  廚房去完之後打暴風,
[00:45:31.100 --> 00:45:33.100]  去完廁所更恐怖,
[00:45:33.100 --> 00:45:35.100]  感謝他們,
[00:45:35.100 --> 00:45:39.100]  讓你能夠有健康的運動,
[00:45:39.100 --> 00:45:43.100]  常常存在感恩的心,
[00:45:43.100 --> 00:45:45.100]  要恕的心,
[00:45:45.100 --> 00:45:47.100]  關懷的態度,
[00:45:47.100 --> 00:45:49.100]  愛的表達,
[00:45:49.100 --> 00:45:51.100]  這纔是家的需要,
[00:45:51.100 --> 00:45:53.100]  都是李小祖的需要
[00:45:53.100 --> 00:45:55.100]  請他同起立
