
[00:00:00.000 --> 00:00:08.760]  為什麼我今天要講這個不疾度不自誇的愛呢?
[00:29:40.400 --> 00:29:46.400]  講道很出名的施布真 Charles Spurgeon
[00:29:46.400 --> 00:29:58.400]  他說有兩種罪是不斷在人的骨裏滋長
[00:29:58.400 --> 00:30:06.400]  然後就會表露出來
[00:30:06.400 --> 00:30:12.400]  第一種罪是自己靠自己
[00:30:12.400 --> 00:30:18.400]  另外一種罪是自高自大
[00:30:18.400 --> 00:30:25.400]  這兩種罪是根深蒂固在我們的骨裏
[00:30:25.400 --> 00:30:31.400]  一不留神就會滋長出來
[00:30:31.400 --> 00:30:42.400]  以我看來 自己靠自己 或者自高自大都好 其實都是自誇的表現
[00:30:42.400 --> 00:30:47.400]  在當時的哥倫多教會的確是有自誇的罪
[00:30:47.400 --> 00:30:51.400]  所以保羅才要指出他們這個問題
[00:30:51.400 --> 00:30:57.400]  比如我們看哥倫多前書四章七節
[00:30:57.400 --> 00:31:01.400]  保羅說 使你與人不同的是誰呢?
[00:31:01.400 --> 00:31:07.400]  他在講那些恩賜 才能 或者權柄
[00:31:07.400 --> 00:31:10.400]  使你與人不同的是誰呢?
[00:31:10.400 --> 00:31:12.400]  你有什麼不是領受的呢?
[00:31:12.400 --> 00:31:15.400]  若是領受的 為何自誇?
[00:31:15.400 --> 00:31:17.400]  彷彿不是領受的呢?
[00:31:17.400 --> 00:31:23.400]  這節聖經是反映當時的假師傅 假教師在自誇
[00:31:23.400 --> 00:31:28.400]  他認為自己有足夠的知識 恩賜 才幹
[00:31:28.400 --> 00:31:31.400]  又認為自己已有足夠的屬靈
[00:31:31.400 --> 00:31:36.400]  所以他們認為不需要再聽保羅的教導
[00:31:36.400 --> 00:31:43.400]  即是他們想否定保羅的教導權柄
[00:31:43.400 --> 00:31:46.400]  保羅寫這些聖經來教導他們
[00:31:46.400 --> 00:31:49.400]  或者可以說是責備他們
[00:31:49.400 --> 00:31:54.400]  原因不是因為保羅的權柄受到挑戰
[00:31:54.400 --> 00:32:01.400]  而是因為那些假教師 假師傅的確會教錯人
[00:32:01.400 --> 00:32:03.400]  是真理的問題
[00:32:03.400 --> 00:32:10.400]  所以保羅一定要指出他們的錯誤
[00:32:10.400 --> 00:32:16.400]  又比如我們看哥倫多前書五章一節
[00:32:16.400 --> 00:32:20.400]  哥倫多教會裡發生淫亂的事
[00:32:20.400 --> 00:32:26.400]  保羅說這樣的淫亂連外邦人中也沒有
[00:32:26.400 --> 00:32:29.400]  就算有人收了他的繼母
[00:32:29.400 --> 00:32:33.400]  第二節 你們還是自高自大
[00:32:33.400 --> 00:32:40.400]  并不愛同把行者士的人從你們中間趕出去
[00:32:40.400 --> 00:32:43.400]  這裡是反映那些假師傅
[00:32:43.400 --> 00:32:52.400]  他們是假借愛心 姑息罪惡
[00:32:52.400 --> 00:32:54.400]  說得很漂亮
[00:32:54.400 --> 00:32:57.400]  我們應該對別人包容 有愛心
[00:32:57.400 --> 00:33:04.400]  但那個人是在犯罪
[00:33:04.400 --> 00:33:08.400]  那些自高自大的人還以為自己做得很對
[00:33:08.400 --> 00:33:18.400]  所以和保羅有一個很大的爭論
[00:33:18.400 --> 00:33:27.400]  還有 他們的哥倫多教會還有吃拜祭偶像的食物
[00:33:27.400 --> 00:33:29.400]  是這方面的問題
[00:33:29.400 --> 00:33:34.400]  那些假師傅又認為他們自己有足夠的知識
[00:33:34.400 --> 00:33:42.400]  有足夠的屬靈程度可以去吃拜祭偶像的食物
[00:33:42.400 --> 00:33:47.400]  他們不理那些較為信心軟弱
[00:33:47.400 --> 00:33:52.400]  不懂得分辨的信徒
[00:33:52.400 --> 00:33:57.400]  他們不理那些信心薄弱的信徒會錯意
[00:33:57.400 --> 00:34:05.400]  以為可以隨隨便便去參與廟的活動
[00:34:05.400 --> 00:34:09.400]  我們看哥倫多前書八章一節
[00:34:09.400 --> 00:34:12.400]  保羅責備他們說
[00:34:12.400 --> 00:34:16.400]  論到祭偶像之物 我們曉得我們都有知識
[00:34:16.400 --> 00:34:22.400]  但知識是叫人自高自大 唯有愛心能造就人
[00:34:22.400 --> 00:34:24.400]  這段聖經改到後來說
[00:34:24.400 --> 00:34:30.400]  我雖然有愛心有自由可以去吃拜祭偶像的食物
[00:34:30.400 --> 00:34:33.400]  因為偶像算不得什麼
[00:34:33.400 --> 00:34:38.400]  我吃的食物根本不會受偶像的影響
[00:34:38.400 --> 00:34:41.400]  但是保羅教他們說
[00:34:41.400 --> 00:34:44.400]  如果為了信心軟弱的人我情願不吃
[00:34:44.400 --> 00:34:47.400]  這才是真正的愛心
[00:34:47.400 --> 00:34:49.400]  其實他在說什麼呢
[00:34:49.400 --> 00:34:52.400]  跟剛才的聖經比較
[00:34:52.400 --> 00:34:55.400]  他們應該用愛心的地方
[00:34:55.400 --> 00:34:57.400]  他們不用愛心
[00:34:57.400 --> 00:34:59.400]  不應該用愛心的地方
[00:34:59.400 --> 00:35:08.400]  他們就亂用愛心
[00:35:08.400 --> 00:35:12.400]  保羅在另一處也教導我們
[00:35:12.400 --> 00:35:15.400]  愛心需要在真理之下
[00:35:15.400 --> 00:35:17.400]  愛心說誠實話
[00:35:17.400 --> 00:35:20.400]  其實愛心要放在真理之下
[00:35:20.400 --> 00:35:31.400]  誠實話是指真理的意思
[00:35:31.400 --> 00:35:36.400]  今天可能在自誇這方面只能說這麼多
[00:35:36.400 --> 00:35:40.400]  去回應這句經文
[00:35:40.400 --> 00:35:42.400]  愛是不自誇
[00:35:42.400 --> 00:35:45.400]  我們可以這樣去反省一下
[00:35:45.400 --> 00:35:48.400]  我們可以問問自己
[00:35:48.400 --> 00:35:50.400]  當我們去參加聚會
[00:35:50.400 --> 00:35:52.400]  或者去一些弟兄姊妹聚會的時候
[00:35:52.400 --> 00:35:54.400]  跟弟兄姊妹相處的時候
[00:35:54.400 --> 00:35:59.400]  我們的出發點是什麼呢
[00:35:59.400 --> 00:36:02.400]  我們的基心是什麼呢
[00:36:02.400 --> 00:36:07.400]  我們是出於跟弟兄姊妹有好的交往
[00:36:07.400 --> 00:36:09.400]  有好的關係
[00:36:09.400 --> 00:36:10.400]  出自愛心
[00:36:10.400 --> 00:36:16.400]  出自去支持其他的弟兄姊妹
[00:36:16.400 --> 00:36:24.400]  抑或我只是想吹噓自己的成就成功呢
[00:36:24.400 --> 00:36:29.400]  這個值得我們去想一想
[00:36:29.400 --> 00:36:31.400]  其實當我們有一些東西
[00:36:31.400 --> 00:36:33.400]  很能夠去表現自己的時候
[00:36:33.400 --> 00:36:35.400]  其實我們是很想回到聚會的
[00:36:35.400 --> 00:36:36.400]  是不是
[00:36:36.400 --> 00:36:38.400]  大家覺不覺得是
[00:36:38.400 --> 00:36:39.400]  當你有一天
[00:36:39.400 --> 00:36:41.400]  今晚是你分享
[00:36:41.400 --> 00:36:42.400]  你拿些東西回來
[00:36:42.400 --> 00:36:43.400]  或者你搞一些
[00:36:43.400 --> 00:36:46.400]  你已經等了很久期待那晚的聚會了
[00:36:46.400 --> 00:36:50.400]  是不是
[00:36:50.400 --> 00:36:51.400]  當有一天你很失敗
[00:36:51.400 --> 00:36:52.400]  做錯事
[00:36:52.400 --> 00:36:53.400]  回去被人罵
[00:36:53.400 --> 00:36:54.400]  那天會被人罵
[00:36:54.400 --> 00:36:55.400]  被人笑
[00:36:55.400 --> 00:36:58.400]  那天你很不想回去的
[00:36:58.400 --> 00:37:02.400]  是不是
[00:37:02.400 --> 00:37:05.400]  這個要回來我們去想一想
[00:37:05.400 --> 00:37:06.400]  我回來教會聚會
[00:37:06.400 --> 00:37:09.400]  我回來跟弟兄姊妹聚會
[00:37:09.400 --> 00:37:14.400]  我究竟是為了什麼
[00:37:14.400 --> 00:37:17.400]  為了愛弟兄姊妹
[00:37:17.400 --> 00:37:23.400]  為了享受弟兄姊妹對我的愛
[00:37:23.400 --> 00:37:25.400]  又值得我們去反省一下
[00:37:25.400 --> 00:37:28.400]  我們參與侍奉的時候
[00:37:28.400 --> 00:37:30.400]  我們是為了愛神愛人
[00:37:30.400 --> 00:37:33.400]  抑或是想表現自己的優點
[00:37:33.400 --> 00:37:39.400]  才能
[00:37:39.400 --> 00:37:42.400]  或者我們只是想得到人的稱讚
[00:37:42.400 --> 00:37:45.400]  愛戴
[00:37:45.400 --> 00:37:46.400]  是不是
[00:37:46.400 --> 00:37:48.400]  值得我們去想一想
[00:37:48.400 --> 00:37:49.400]  不然的話
[00:37:49.400 --> 00:37:51.400]  如果你在這方面想的時候
[00:37:51.400 --> 00:37:55.400]  或者你為了這方面而參與侍奉的時候
[00:37:55.400 --> 00:37:57.400]  當你某一次所謂「雨」了的時候
[00:37:57.400 --> 00:38:03.400]  你就很不想再侍奉了
[00:38:03.400 --> 00:38:04.400]  不是
[00:38:04.400 --> 00:38:13.400]  我們侍奉是為了愛神愛人
[00:38:13.400 --> 00:38:16.400]  我們跟弟兄姊妹交往的時候
[00:38:16.400 --> 00:38:18.400]  或者聚會的時候
[00:38:18.400 --> 00:38:20.400]  我們是不是只想說自己想說的
[00:38:20.400 --> 00:38:21.400]  分享
[00:38:21.400 --> 00:38:23.400]  輪到我的時候說半個人
[00:38:23.400 --> 00:38:24.400]  每個人說一分鐘
[00:38:24.400 --> 00:38:27.400]  你就說了半個小時
[00:38:27.400 --> 00:38:30.400]  我只是想說我自己想說的話
[00:38:30.400 --> 00:38:31.400]  但是我沒有興趣
[00:38:31.400 --> 00:38:33.400]  沒有時間給其他人
[00:38:33.400 --> 00:38:37.400]  或者沒有興趣聽別人的分享
[00:38:37.400 --> 00:38:46.400]  沒有時間給別人說他要說的話
[00:38:46.400 --> 00:38:53.400]  這些都是圍繞愛是不自誇的範疇
[00:38:53.400 --> 00:38:59.400]  值得我們去反省
[00:38:59.400 --> 00:39:00.400]  不嫉妒
[00:39:00.400 --> 00:39:06.400]  就是不會因為見到別人擁有一些優點或者成就
[00:39:06.400 --> 00:39:09.400]  我們就去妒忌
[00:39:09.400 --> 00:39:13.400]  就去生出怨恨和不甘心
[00:39:13.400 --> 00:39:16.400]  這個就叫妒忌
[00:39:16.400 --> 00:39:18.400]  自誇
[00:39:18.400 --> 00:39:22.400]  不自誇就是我不會自己誇耀自己
[00:39:22.400 --> 00:39:26.400]  不會為了傳揚自己
[00:39:26.400 --> 00:39:31.400]  他是在愛中顯得自己的虧欠
[00:39:31.400 --> 00:39:34.400]  當你顯得自己的虧欠的時候
[00:39:34.400 --> 00:39:36.400]  你就會為對方著想
[00:39:36.400 --> 00:39:39.400]  就是說我做得不夠
[00:39:39.400 --> 00:39:42.400]  我為對方著想得不夠
[00:39:42.400 --> 00:39:43.400]  覺得有虧欠
[00:39:43.400 --> 00:39:46.400]  所以想做多一點
[00:39:46.400 --> 00:39:51.400]  想表達愛多一點
[00:39:51.400 --> 00:40:01.400]  這就是不嫉妒、不自誇
[00:40:01.400 --> 00:40:03.400]  有什麼方法或者聖經的提醒
[00:40:03.400 --> 00:40:10.400]  可以幫助我們達到不嫉妒、不自誇的愛呢?
[00:40:10.400 --> 00:40:19.400]  就是我們要常常去思念主耶穌對我們無私的愛
[00:40:19.400 --> 00:40:23.400]  思念祂謙卑的愛
[00:40:23.400 --> 00:40:31.400]  祂真正做到不嫉妒、不自誇的愛
[00:40:31.400 --> 00:40:34.400]  最後我請大家一起和我去讀
[00:40:34.400 --> 00:40:37.400]  印在程序表上的回應經文
[00:40:37.400 --> 00:40:46.400]  就是《約翰一書》第四章十九和二十一節
[00:40:46.400 --> 00:40:48.400]  我們一起讀
[00:40:48.400 --> 00:40:51.400]  我們愛因為神先愛我們
[00:40:51.400 --> 00:40:54.400]  愛神的也當愛弟兄
[00:40:54.400 --> 00:40:58.400]  這是我們從神所授的命令
[00:40:58.400 --> 00:41:01.400]  當我們明白主耶穌的愛的時候
[00:41:01.400 --> 00:41:06.400]  我們就能夠活出不嫉妒、不自誇的愛
[00:41:06.400 --> 00:41:07.400]  你明白有多少
[00:41:07.400 --> 00:41:10.400]  你就能夠活出有多少
[00:41:10.400 --> 00:41:16.400]  我們要一生去追求明白耶穌基督的愛
[00:41:16.400 --> 00:41:22.400]  使我們一生就有能力做出不嫉妒、不自誇的愛
[00:41:22.400 --> 00:41:25.400]  我們一起祈禱
[00:41:25.400 --> 00:41:30.400]  神啊!我們感謝祢留下寶貴的話語教導我們
[00:41:30.400 --> 00:41:33.400]  求神祢繼續施恩憐憫
[00:41:33.400 --> 00:41:39.400]  將我們所聽到、所學到的放在心裏
[00:41:39.400 --> 00:41:44.400]  靠著祢的恩典憐憫讓我們能夠走出來
[00:41:44.400 --> 00:41:47.400]  神祢施恩、看顧、保守帶領我們
[00:41:47.400 --> 00:41:50.400]  願祢讓我們在生活裏去榮耀祢
[00:41:50.400 --> 00:41:52.400]  多謝您聽我們的禱告
[00:41:52.400 --> 00:41:54.400]  我們感恩祈禱奉耶穌基督的聖名
