
[00:00:00.000 --> 00:00:01.440]  好 各位差大英節目 你們好
[00:18:08.700 --> 00:18:10.700]  但是兩者配合
[00:18:10.700 --> 00:18:12.700]  人仍然需要有信服的心
[00:18:12.700 --> 00:18:14.700]  那我就
[00:18:14.700 --> 00:18:17.700]  我預備下個禮拜的永勝殿壇
[00:18:17.700 --> 00:18:20.700]  就在說邵家臻的死亡
[00:18:20.700 --> 00:18:22.700]  我自己好心體會到
[00:18:22.700 --> 00:18:24.700]  好像美克全功
[00:18:24.700 --> 00:18:26.700]  我就會想起希伯來書裡面
[00:18:26.700 --> 00:18:28.700]  信心為人的一章
[00:18:28.700 --> 00:18:30.700]  有時候這個人去離世的時候
[00:18:30.700 --> 00:18:32.700]  他還沒見到他自己的期望
[00:18:32.700 --> 00:18:35.700]  這個期望是合理而且是正確的
[00:18:35.700 --> 00:18:37.700]  但是好像神你沒有理嗎
[00:18:37.700 --> 00:18:39.700]  這個就是我們的信心
[00:18:39.700 --> 00:18:42.700]  所以他仍然相信神是會掌管一切
[00:18:42.700 --> 00:18:44.700]  在這段經文教場的經文裡面
[00:18:44.700 --> 00:18:46.700]  只是介紹一個重要的人物
[00:18:46.700 --> 00:18:48.700]  就是胡西
[00:18:48.700 --> 00:18:51.700]  他都好想跟隨大衛
[00:18:51.700 --> 00:18:54.700]  但是大衛同樣要求他做什麼呢
[00:18:54.700 --> 00:18:56.700]  重返皇宮
[00:18:56.700 --> 00:18:59.700]  假意去投靠鴨沙龍
[00:18:59.700 --> 00:19:01.700]  除了可以通風報信之外
[00:19:01.700 --> 00:19:03.700]  最重要是怎麼樣呢
[00:19:03.700 --> 00:19:07.700]  是要對抗背叛他的阿希多佛
[00:19:07.700 --> 00:19:09.700]  要破壞他的計謀
[00:19:09.700 --> 00:19:11.700]  這個是很重要的
[00:19:11.700 --> 00:19:13.700]  第十五章的三十四節
[00:19:13.700 --> 00:19:15.700]  你若回城去
[00:19:15.700 --> 00:19:17.700]  對鴨沙龍說
[00:19:17.700 --> 00:19:19.700]  王啊 我願作你的僕人
[00:19:19.700 --> 00:19:21.700]  我向來作你父親的僕人
[00:19:21.700 --> 00:19:24.700]  現在我也照樣作你的僕人
[00:19:24.700 --> 00:19:26.700]  這樣你就可以為我
[00:19:26.700 --> 00:19:29.700]  破壞阿希多佛的計謀
[00:19:29.700 --> 00:19:31.700]  有沒有留意到呢
[00:19:31.700 --> 00:19:34.700]  大衛加上人去說謊
[00:19:34.700 --> 00:19:37.700]  說到你跟我的兒子說
[00:19:37.700 --> 00:19:38.700]  以前我跟你爸爸
[00:19:38.700 --> 00:19:40.700]  現在當然要跟你了
[00:19:40.700 --> 00:19:42.700]  最重要是什麼呢
[00:19:42.700 --> 00:19:45.700]  你要給我破壞阿希多佛的計謀
[00:19:45.700 --> 00:19:48.700]  下一個星期我就會看到
[00:19:48.700 --> 00:19:50.700]  終於怎麼樣
[00:19:50.700 --> 00:19:52.700]  就是去胡西
[00:19:52.700 --> 00:19:55.700]  破壞了阿希多佛的計謀
[00:19:55.700 --> 00:19:58.700]  令到阿希多佛失敗
[00:19:58.700 --> 00:20:02.700]  也使大衛可以重掌皇權
[00:20:02.700 --> 00:20:04.700]  還有我們第一看
[00:20:04.700 --> 00:20:07.700]  雪中送炭的人
[00:20:07.700 --> 00:20:12.700]  我們先跳到第十七章
[00:20:12.700 --> 00:20:15.700]  是講到對大衛好的人
[00:20:15.700 --> 00:20:17.700]  我們合成一組
[00:20:17.700 --> 00:20:19.700]  就較為容易去看
[00:20:19.700 --> 00:20:21.700]  當大衛被鴨沙龍追殺的時候
[00:20:21.700 --> 00:20:23.700]  有一幫外邦人
[00:20:23.700 --> 00:20:27.700]  竟然送上一些日用品給大衛
[00:20:27.700 --> 00:20:30.700]  皮、床褥、食物
[00:20:30.700 --> 00:20:33.700]  大麥、小麥、蜜糖和奶油
[00:20:33.700 --> 00:20:36.700]  這個真的是雪中送炭
[00:20:36.700 --> 00:20:37.700]  很難得的
[00:20:37.700 --> 00:20:38.700]  還不要忘記
[00:20:38.700 --> 00:20:40.700]  他們是外邦人
[00:20:40.700 --> 00:20:42.700]  這是常見的情況
[00:20:42.700 --> 00:20:46.700]  那時候外人比自己人更加好
[00:20:46.700 --> 00:20:47.700]  送禮物的人
[00:20:47.700 --> 00:20:49.700]  其中一個是什麼呢
[00:20:49.700 --> 00:20:50.700]  就是有錢人
[00:20:50.700 --> 00:20:54.700]  是富戶叫做巴西羅
[00:20:54.700 --> 00:20:56.700]  好 我們看一看
[00:20:56.700 --> 00:20:59.700]  第十七章 二十七到二十九節
[00:20:59.700 --> 00:21:01.700]  大衛到了馬哈林
[00:21:01.700 --> 00:21:05.700]  阿門族的拉巴人拿客的意思索比
[00:21:05.700 --> 00:21:09.700]  羅底巴人馬阿米利的意思馬吉
[00:21:09.700 --> 00:21:11.700]  激烈的羅基林人巴西來
[00:21:11.700 --> 00:21:16.700]  帶著皮、肉、盤、碗、牙器
[00:21:16.700 --> 00:21:20.700]  小麥、大麥、麥麵、炒菊、豆子
[00:21:20.700 --> 00:21:23.700]  紅豆、炒豆、蜂蜜、奶油、綿羊
[00:21:23.700 --> 00:21:27.700]  奶餅、供給大衛和跟隨他的人吃
[00:21:27.700 --> 00:21:32.700]  偷門說問再曠野必饑渴困佛了
[00:21:32.700 --> 00:21:35.700]  看不看到 很寶貴
[00:21:35.700 --> 00:21:39.700]  這一幫人其實是外邦人
[00:21:39.700 --> 00:21:44.700]  但他們竟然不是站在權力那邊
[00:21:44.700 --> 00:21:46.700]  不是隨風擺樓
[00:21:46.700 --> 00:21:48.700]  站在權力那邊是有好處的
[00:21:48.700 --> 00:21:53.700]  我現在幫這些落難的人隨時會死
[00:21:53.700 --> 00:21:54.700]  其實很慘的
[00:21:54.700 --> 00:21:57.700]  但是他們難道沒有政治的考量
[00:21:57.700 --> 00:21:58.700]  沒有計算嗎
[00:21:58.700 --> 00:22:01.700]  甚至不要忘記他們不是希伯來人
[00:22:01.700 --> 00:22:02.700]  關我什麼事 隨他們吧
[00:22:02.700 --> 00:22:04.700]  吃花生看你怎麼搞就行了
[00:22:04.700 --> 00:22:06.700]  但他們不是這樣
[00:22:06.700 --> 00:22:11.700]  他們是很寶貴地去擺上一些禮物
[00:22:11.700 --> 00:22:12.700]  很難得
[00:22:12.700 --> 00:22:18.700]  剛才我說送禮物的其中一個很有錢的人叫做巴西羅
[00:22:18.700 --> 00:22:20.700]  那時候你記得
[00:22:20.700 --> 00:22:25.700]  有錢人往往是會貼著權力中心的
[00:22:25.700 --> 00:22:28.700]  那時候就會得到很大的支持
[00:22:28.700 --> 00:22:31.700]  所以你留意到有錢人一定是會
[00:22:31.700 --> 00:22:34.700]  看誰的權力最大就貼上去
[00:22:34.700 --> 00:22:37.700]  如果你得罪了有權力的人
[00:22:37.700 --> 00:22:39.700]  隨時你會死的
[00:22:39.700 --> 00:22:43.700]  他制定一些政策來對付你
[00:22:43.700 --> 00:22:44.700]  那就很大件事了
[00:22:44.700 --> 00:22:48.700]  但是你留意到他們竟然沒有這個風險
[00:22:48.700 --> 00:22:53.700]  而更加更加更加值得欣賞的是什麼呢
[00:22:53.700 --> 00:22:58.700]  巴西羅不是為了做政治的投資
[00:22:58.700 --> 00:23:00.700]  它是做什麼呢
[00:23:00.700 --> 00:23:01.700]  它真的是出於愛心
[00:23:01.700 --> 00:23:05.700]  及後當大衛重返皇宮
[00:23:05.700 --> 00:23:07.700]  回耶路撒冷的時候
[00:23:07.700 --> 00:23:10.700]  巴西羅也來迎接大衛
[00:23:10.700 --> 00:23:12.700]  並且送他過河
[00:23:12.700 --> 00:23:14.700]  在我的筆記裡也有
[00:23:14.700 --> 00:23:16.700]  就是撒勃爾記下的第十九章
[00:23:16.700 --> 00:23:17.700]  三十到三十二節
[00:23:17.700 --> 00:23:20.700]  大衛當然要多謝這個恩人
[00:23:20.700 --> 00:23:24.700]  邀請他進去皇宮裡
[00:23:24.700 --> 00:23:26.700]  和他一起居住
[00:23:26.700 --> 00:23:30.700]  但是巴西羅竟然婉拒
[00:23:30.700 --> 00:23:31.700]  我不需要了
[00:23:31.700 --> 00:23:33.700]  在第十九章
[00:23:33.700 --> 00:23:35.700]  三十四到三十七節
[00:23:35.700 --> 00:23:37.700]  我們只是抽其中幾節出來
[00:23:37.700 --> 00:23:39.700]  但是去讀就好了
[00:23:39.700 --> 00:23:41.700]  巴西來對王說
[00:23:41.700 --> 00:23:44.700]  我在世的年日還能有多少
[00:23:44.700 --> 00:23:47.700]  使我與王同上耶路撒冷呢
[00:23:47.700 --> 00:23:49.700]  僕人現在八十歲了
[00:23:49.700 --> 00:23:52.700]  還能尋出飲食的滋味
[00:23:52.700 --> 00:23:53.700]  辨別美樂嗎
[00:23:53.700 --> 00:23:56.700]  還能聽男女歌唱的聲音嗎
[00:23:56.700 --> 00:24:00.700]  僕人何必累自我主我王呢
[00:24:00.700 --> 00:24:01.700]  求你准我回去
[00:24:01.700 --> 00:24:03.700]  好死在我本城
[00:24:03.700 --> 00:24:06.700]  葬在我父母的墳旁
[00:24:06.700 --> 00:24:07.700]  看不看到
[00:24:07.700 --> 00:24:09.700]  很寶貴
[00:24:09.700 --> 00:24:11.700]  這個有錢人
[00:24:11.700 --> 00:24:14.700]  不肯接受大衛的邀請
[00:24:14.700 --> 00:24:16.700]  進去皇宮裡
[00:24:16.700 --> 00:24:18.700]  我拜了 睡了
[00:24:18.700 --> 00:24:21.700]  還怎麼可以吃到很多美食呢
[00:24:21.700 --> 00:24:23.700]  你們年輕的唱歌跳舞
[00:24:23.700 --> 00:24:25.700]  我都不會來大享受
[00:24:25.700 --> 00:24:26.700]  你不要搞我了
[00:24:26.700 --> 00:24:29.700]  你讓我終老於我自己家鄉
[00:24:29.700 --> 00:24:31.700]  那就夠了
[00:24:31.700 --> 00:24:35.700]  我們看到原來巴西羅去支持大衛
[00:24:35.700 --> 00:24:38.700]  絕對不是為了計算某些政治利益
[00:24:38.700 --> 00:24:40.700]  這個是很重要
[00:24:40.700 --> 00:24:42.700]  所以更加顯出
[00:24:42.700 --> 00:24:45.700]  他那個的高尚情操
[00:24:45.700 --> 00:24:47.700]  結果大衛只有祝福他
[00:24:47.700 --> 00:24:49.700]  就各自分手了
[00:24:49.700 --> 00:24:54.700]  我們看了一些對大衛好的
[00:24:54.700 --> 00:24:55.700]  忠心的人
[00:24:55.700 --> 00:24:57.700]  現在我們看第二批了
[00:24:57.700 --> 00:25:00.700]  就是那些古古厄惑
[00:25:00.700 --> 00:25:02.700]  甚至落井下石的人
[00:25:02.700 --> 00:25:05.700]  有一個人叫做洗巴
[00:25:05.700 --> 00:25:08.700]  大家還記得誰是洗巴嗎
[00:25:08.700 --> 00:25:11.700]  他就行古惑了
[00:25:11.700 --> 00:25:15.700]  洗巴表面去支持大衛
[00:25:15.700 --> 00:25:17.700]  跟巴西羅很像的
[00:25:17.700 --> 00:25:20.700]  但其實他是內裡詭詐
[00:25:20.700 --> 00:25:22.700]  是為自己的私利
[00:25:22.700 --> 00:25:24.700]  大衛在困境之中
[00:25:24.700 --> 00:25:27.700]  沒有細柒而中了計
[00:25:27.700 --> 00:25:31.700]  記不記得大衛是因代約拿丹的兒子
[00:25:31.700 --> 00:25:33.700]  米菲波切
[00:25:33.700 --> 00:25:39.700]  就把掃羅和約拿丹所有的田地財物
[00:25:39.700 --> 00:25:43.700]  給米菲波切
[00:25:43.700 --> 00:25:44.700]  但是記不記得
[00:25:44.700 --> 00:25:48.700]  米菲波切是他小時候逃難的時候跌倒
[00:25:48.700 --> 00:25:50.700]  所以是瘸腿的
[00:25:50.700 --> 00:25:52.700]  行動不方便的
[00:25:52.700 --> 00:25:53.700]  不能夠行動自由
[00:25:53.700 --> 00:25:56.700]  所以那時候大衛就命令他的僕人
[00:25:56.700 --> 00:25:58.700]  就是洗巴
[00:25:58.700 --> 00:26:00.700]  就是米菲波切的僕人洗巴
[00:26:00.700 --> 00:26:02.700]  要照顧他
[00:26:02.700 --> 00:26:04.700]  幫他來打理財務
[00:26:04.700 --> 00:26:08.700]  好了 大衛被逼逃離皇宮
[00:26:08.700 --> 00:26:10.700]  雖然那時候沒有互聯網
[00:26:10.700 --> 00:26:13.700]  但是消息都很快傳開了
[00:26:13.700 --> 00:26:16.700]  那時候就越過了橄欖山的時候
[00:26:16.700 --> 00:26:19.700]  洗巴就預備了很多禮物
[00:26:19.700 --> 00:26:22.700]  去給他 去支持他
[00:26:22.700 --> 00:26:27.700]  我們看看10號熱記下第16章的第一、第二兩節
[00:26:27.700 --> 00:26:29.700]  大衛剛過山頂
[00:26:29.700 --> 00:26:32.700]  見米菲波切的僕人洗巴
[00:26:32.700 --> 00:26:34.700]  拉著被好料的兩匹驢
[00:26:34.700 --> 00:26:37.700]  驢上伏著二百麵餅
[00:26:37.700 --> 00:26:39.700]  一百葡萄餅
[00:26:39.700 --> 00:26:41.700]  一百個夏天的果餅
[00:26:41.700 --> 00:26:43.700]  一皮袋酒來迎接他
[00:26:43.700 --> 00:26:45.700]  王問洗巴說
[00:26:45.700 --> 00:26:48.700]  你帶這些來是甚麼意思呢?
[00:26:48.700 --> 00:26:49.700]  洗巴說
[00:26:49.700 --> 00:26:52.700]  老是給黃的家眷騎的
[00:26:52.700 --> 00:26:55.700]  麵餅和夏天的果餅是給少年人吃的
[00:26:55.700 --> 00:26:59.700]  酒是給在曠野疲乏人寒的
[00:26:59.700 --> 00:27:01.700]  是不是很寶貴?
[00:27:01.700 --> 00:27:03.700]  大衛在逃亡中
[00:27:03.700 --> 00:27:07.700]  但是竟然有人來送這麼多的物品給他
[00:27:07.700 --> 00:27:10.700]  所以他就很感動了
[00:27:10.700 --> 00:27:14.700]  那時候原來洗巴的部署
[00:27:14.700 --> 00:27:18.700]  更加表達他對大衛的跟隨者的關注
[00:27:18.700 --> 00:27:23.700]  當中包括了黃的家眷
[00:27:23.700 --> 00:27:27.700]  還有少年人和疲乏的人
[00:27:27.700 --> 00:27:30.700]  所以大衛對洗巴那種好感
[00:27:30.700 --> 00:27:32.700]  立刻加重了很多
[00:27:32.700 --> 00:27:35.700]  接著他就問
[00:27:35.700 --> 00:27:38.700]  為甚麼只有你來呢?
[00:27:38.700 --> 00:27:42.700]  那你服侍的主人米菲波切
[00:27:42.700 --> 00:27:45.700]  為甚麼他不來呢?
[00:27:45.700 --> 00:27:50.700]  於是洗巴就作出了一個虛假的聲明
[00:27:50.700 --> 00:27:53.700]  第十六章第三節
[00:27:53.700 --> 00:27:57.700]  黃問說:你主人的兒子在哪裏呢?
[00:27:57.700 --> 00:28:01.700]  洗巴回答黃說:他仍在耶路撒冷
[00:28:01.700 --> 00:28:06.700]  因他說:以色列人今日必將我父的國威懷我
[00:28:06.700 --> 00:28:09.700]  他就說:我的主人米多開心啊!
[00:28:09.700 --> 00:28:11.700]  因為他是掃羅的孫啊!
[00:28:11.700 --> 00:28:16.700]  他知道你落難 就是說他可以來大衛重掌
[00:28:16.700 --> 00:28:20.700]  即是祖父那個的王權啊!
[00:28:20.700 --> 00:28:22.700]  一向精明的大衛
[00:28:22.700 --> 00:28:25.700]  這一次竟然被蒙騙了
[00:28:25.700 --> 00:28:27.700]  也很難怪的
[00:28:27.700 --> 00:28:29.700]  因為人在一個很情緒低落
[00:28:29.700 --> 00:28:31.700]  很落魄的情況底下
[00:28:31.700 --> 00:28:34.700]  很難要求他冷靜來大衛分析事情的對與錯
[00:28:34.700 --> 00:28:36.700]  真與偽的嘛!
[00:28:36.700 --> 00:28:38.700]  所以為甚麼有些人經常都說
[00:28:38.700 --> 00:28:41.700]  喂!你這個兒子你這個孫啊!
[00:28:41.700 --> 00:28:43.700]  他被我抓住要給錢啊!
[00:28:43.700 --> 00:28:45.700]  又找不到兒子
[00:28:45.700 --> 00:28:47.700]  那些人就真的害怕
[00:28:47.700 --> 00:28:49.700]  他就缺乏了那種冷靜的分析
[00:28:49.700 --> 00:28:51.700]  大衛想一想
[00:28:51.700 --> 00:28:53.700]  自己的兒子都背叛他了
[00:28:53.700 --> 00:28:55.700]  何況是敵人呢?
[00:28:55.700 --> 00:28:58.700]  因為米菲波切就是掃羅的孫啊!
[00:28:58.700 --> 00:29:00.700]  所以他就沒有想到
[00:29:00.700 --> 00:29:02.700]  米菲波切是跛的啊!
[00:29:02.700 --> 00:29:04.700]  他怎樣走過來呢?
[00:29:04.700 --> 00:29:07.700]  所以他就即時的宣告
[00:29:07.700 --> 00:29:09.700]  好!我們看一看
[00:29:09.700 --> 00:29:11.700]  《十個月》第16章第4節
[00:29:11.700 --> 00:29:24.700]  哇!大衛仍然以黃的身份就說
[00:29:24.700 --> 00:29:26.700]  好吧!這麼壞啊!
[00:29:26.700 --> 00:29:28.700]  你主人的東西
[00:29:28.700 --> 00:29:31.700]  我全部的將它賜給你
[00:29:31.700 --> 00:29:33.700]  結果呢
[00:29:33.700 --> 00:29:39.700]  真的使巴接收了米菲波切的一切財產
[00:29:39.700 --> 00:29:41.700]  那你也表明了四季的君王
[00:29:41.700 --> 00:29:44.700]  是有權充公子民的土地
[00:29:44.700 --> 00:29:47.700]  還有將這些東西轉給其他人的
[00:29:47.700 --> 00:29:50.700]  好了!其實使巴所做的
[00:29:50.700 --> 00:29:53.700]  是將自己納為一個不敗之地
[00:29:53.700 --> 00:29:55.700]  大衛的王權
[00:29:55.700 --> 00:29:57.700]  雖然被推翻
[00:29:57.700 --> 00:29:59.700]  但是要給大衛支持
[00:29:59.700 --> 00:30:01.700]  大衛不能夠復國
[00:30:01.700 --> 00:30:03.700]  他只是失去了一些物品而已
[00:30:03.700 --> 00:30:04.700]  不要忘記
[00:30:04.700 --> 00:30:06.700]  而且他拿來的那些東西
[00:30:06.700 --> 00:30:08.700]  可能就是米菲波切的
[00:30:08.700 --> 00:30:10.700]  也不是他自己 是不是
[00:30:10.700 --> 00:30:12.700]  好了!那而
[00:30:12.700 --> 00:30:14.700]  還有一樣東西就是
[00:30:14.700 --> 00:30:16.700]  如果大衛信他所說的
[00:30:16.700 --> 00:30:18.700]  有一天大衛能夠復國的時候
[00:30:18.700 --> 00:30:20.700]  他就會得到一些的利益
[00:30:20.700 --> 00:30:22.700]  所以這一次呢
[00:30:22.700 --> 00:30:25.700]  他就用計奪取了
[00:30:25.700 --> 00:30:27.700]  他主人一切的財富
[00:30:27.700 --> 00:30:30.700]  所以往往你見到很多人呢
[00:30:30.700 --> 00:30:32.700]  都是趁火打劫的
[00:30:32.700 --> 00:30:34.700]  問水摸魚
[00:30:34.700 --> 00:30:36.700]  所以求神幫助我們
[00:30:36.700 --> 00:30:38.700]  縱使在困境當中
[00:30:38.700 --> 00:30:40.700]  我們仍然是要有清晰的頭腦
[00:30:40.700 --> 00:30:42.700]  好了!接著我們會看一個人
[00:30:42.700 --> 00:30:44.700]  這個人是很值得我們去看的
[00:30:44.700 --> 00:30:46.700]  就是辨識龍
[00:30:46.700 --> 00:30:48.700]  這個辨識龍的師妹
[00:30:48.700 --> 00:30:50.700]  這個辨識龍是什麼呢
[00:30:50.700 --> 00:30:52.700]  也是我們今天
[00:30:52.700 --> 00:30:54.700]  較為著緊要看的了
[00:30:54.700 --> 00:30:56.700]  大衛和他的家眷臣僕
[00:30:56.700 --> 00:30:58.700]  一路逃走到去
[00:30:58.700 --> 00:31:00.700]  這個地方
[00:31:00.700 --> 00:31:02.700]  就是去耶利哥路上的小鎮
[00:31:02.700 --> 00:31:04.700]  那是屬於便亞敏之派
[00:31:04.700 --> 00:31:06.700]  境內的地方
[00:31:06.700 --> 00:31:08.700]  即是北邊
[00:31:08.700 --> 00:31:10.700]  那便亞敏之派
[00:31:10.700 --> 00:31:12.700]  記不記得素羅是便亞敏之派的
[00:31:12.700 --> 00:31:14.700]  那時候呢
[00:31:14.700 --> 00:31:16.700]  就遇到素羅族基拉的兒子
[00:31:16.700 --> 00:31:18.700]  師妹
[00:31:18.700 --> 00:31:20.700]  他可以說是和素羅是同鄉
[00:31:20.700 --> 00:31:22.700]  有血緣關係的
[00:31:22.700 --> 00:31:24.700]  所以他很憎恨大衛
[00:31:24.700 --> 00:31:26.700]  於是他就當眾的
[00:31:26.700 --> 00:31:28.700]  來侮辱萬萬大衛
[00:31:28.700 --> 00:31:30.700]  我們看看他怎樣
[00:31:30.700 --> 00:31:32.700]  帶進去打這個
[00:31:32.700 --> 00:31:34.700]  落水狗
[00:31:34.700 --> 00:31:36.700]  我們一起來看集會第十六章
[00:31:36.700 --> 00:31:38.700]  第五第六兩節
[00:31:38.700 --> 00:31:40.700]  大衛王到了
[00:31:40.700 --> 00:31:42.700]  巴乎臨,見有一個人出來
[00:31:42.700 --> 00:31:44.700]  是素羅族基拉的兒子
[00:31:44.700 --> 00:31:46.700]  您叫師妹
[00:31:46.700 --> 00:31:48.700]  他一面走一面咒罵
[00:31:48.700 --> 00:31:50.700]  又拿石頭砍大衛王
[00:31:50.700 --> 00:31:52.700]  和王的臣僕
[00:31:52.700 --> 00:31:54.700]  眾聞和勇士都在王的左右
[00:31:54.700 --> 00:31:56.700]  咒罵這個字
[00:31:56.700 --> 00:31:58.700]  出現了八次
[00:31:58.700 --> 00:32:00.700]  所以可見是一個不斷
[00:32:00.700 --> 00:32:02.700]  進行的行動來的
[00:32:02.700 --> 00:32:04.700]  當中一定有很多
[00:32:04.700 --> 00:32:06.700]  很惡毒、很差
[00:32:06.700 --> 00:32:08.700]  很差的說話來
[00:32:08.700 --> 00:32:10.700]  講出來
[00:32:10.700 --> 00:32:12.700]  那時候不單單這樣
[00:32:12.700 --> 00:32:14.700]  不單動口更加要動手
[00:32:14.700 --> 00:32:16.700]  就向大衛和
[00:32:16.700 --> 00:32:18.700]  跟隨者來扔石頭
[00:32:18.700 --> 00:32:20.700]  從石頭
[00:32:20.700 --> 00:32:22.700]  來砍他,這個寫法
[00:32:22.700 --> 00:32:24.700]  我們以為應該是近距離
[00:32:24.700 --> 00:32:26.700]  可能幾步之遙就扔了
[00:32:26.700 --> 00:32:28.700]  但其實不是
[00:32:28.700 --> 00:32:30.700]  是彼此之間
[00:32:30.700 --> 00:32:32.700]  有一段的距離
[00:32:32.700 --> 00:32:34.700]  我們看十六章
[00:32:34.700 --> 00:32:36.700]  第十三節
[00:32:36.700 --> 00:32:38.700]  於是大衛和跟隨他的人
[00:32:38.700 --> 00:32:40.700]  往前行走,師妹在大衛
[00:32:40.700 --> 00:32:42.700]  對面山坡
[00:32:42.700 --> 00:32:44.700]  一面走一面咒罵
[00:32:44.700 --> 00:32:46.700]  又拿石頭砍他,拿土揚他
[00:32:46.700 --> 00:32:48.700]  這些是象徵
[00:32:48.700 --> 00:32:50.700]  你死吧,所以
[00:32:50.700 --> 00:32:52.700]  其實是隔著一個山
[00:32:52.700 --> 00:32:54.700]  他一樣扔他
[00:32:54.700 --> 00:32:56.700]  一樣東西來帶去給塵埃
[00:32:56.700 --> 00:32:58.700]  這種凌辱就令到他心靈受著
[00:32:58.700 --> 00:33:00.700]  很大的打擊
[00:33:00.700 --> 00:33:02.700]  是過於他肉體被人攻打
[00:33:02.700 --> 00:33:04.700]  人的言語往往是
[00:33:04.700 --> 00:33:06.700]  最厲害的武器
[00:33:06.700 --> 00:33:08.700]  他的咒罵是怎樣呢
[00:33:08.700 --> 00:33:10.700]  我們看看,很毒的
[00:33:10.700 --> 00:33:12.700]  第八節
[00:33:12.700 --> 00:33:14.700]  你流掃羅全家的血
[00:33:14.700 --> 00:33:16.700]  接族他作王
[00:33:16.700 --> 00:33:18.700]  也會說把這罪歸在你身上
[00:33:18.700 --> 00:33:20.700]  交給你兒子阿撒隆
[00:33:20.700 --> 00:33:22.700]  現在你自取其禍
[00:33:22.700 --> 00:33:24.700]  因為你是流人血的人
[00:33:24.700 --> 00:33:26.700]  他當自己是一個審判官
[00:33:26.700 --> 00:33:28.700]  就指控大衛
[00:33:28.700 --> 00:33:30.700]  使塑羅一家被殺
[00:33:30.700 --> 00:33:32.700]  但是,如果我們一直看聖經
[00:33:32.700 --> 00:33:34.700]  或者聽察經的時候
[00:33:34.700 --> 00:33:36.700]  就知道,大衛完全沒有
[00:33:36.700 --> 00:33:38.700]  對付過塑羅
[00:33:38.700 --> 00:33:40.700]  塑羅一家是死在非利時人手上的
[00:33:40.700 --> 00:33:42.700]  但是當一個人
[00:33:42.700 --> 00:33:44.700]  不妥當的時候
[00:33:44.700 --> 00:33:46.700]  不滿意你,你做什麼他都覺得你不對
[00:33:46.700 --> 00:33:48.700]  都是你錯的
[00:33:48.700 --> 00:33:50.700]  這是很自然的事
[00:33:50.700 --> 00:33:52.700]  所以他會覺得什麼呢
[00:33:52.700 --> 00:33:54.700]  就是大衛謀朝三位
[00:33:54.700 --> 00:33:56.700]  才導致塑羅被殺
[00:33:56.700 --> 00:33:58.700]  又或者
[00:33:58.700 --> 00:34:00.700]  記不記得大衛曾經把
[00:34:00.700 --> 00:34:02.700]  塑羅七個的子孫
[00:34:02.700 --> 00:34:04.700]  交在欺騙人手上
[00:34:04.700 --> 00:34:06.700]  讓他們來殺他
[00:34:06.700 --> 00:34:08.700]  來平息他們的憤怒
[00:34:08.700 --> 00:34:10.700]  《十無二計》下第21章
[00:34:10.700 --> 00:34:12.700]  第1到第14節
[00:34:12.700 --> 00:34:14.700]  他們已經查過這段經文
[00:34:14.700 --> 00:34:16.700]  故此他指控塑羅
[00:34:16.700 --> 00:34:18.700]  你是流了塑羅家的血
[00:34:18.700 --> 00:34:20.700]  你活該
[00:34:20.700 --> 00:34:22.700]  你是惡棍來的
[00:34:22.700 --> 00:34:24.700]  他更加說
[00:34:24.700 --> 00:34:26.700]  這是神給你的刑罰
[00:34:26.700 --> 00:34:28.700]  你活該
[00:34:28.700 --> 00:34:30.700]  今天你得到報應了
[00:34:30.700 --> 00:34:32.700]  他的親生兒子都背叛你
[00:34:32.700 --> 00:34:34.700]  還哪有人來支持你
[00:34:34.700 --> 00:34:36.700]  這就是天理昭昭了
[00:34:36.700 --> 00:34:38.700]  而在這個時候
[00:34:38.700 --> 00:34:40.700]  亞比西
[00:34:40.700 --> 00:34:42.700]  就是約押的兄弟
[00:34:42.700 --> 00:34:44.700]  也是勇士之一
[00:34:44.700 --> 00:34:46.700]  在《十無二計》第23章
[00:34:46.700 --> 00:34:48.700]  第18、19節就記載了亞比西
[00:34:48.700 --> 00:34:50.700]  他很生氣
[00:34:50.700 --> 00:34:52.700]  於是他就請嬰
[00:34:52.700 --> 00:34:54.700]  讓我去殺這個壞人
[00:34:54.700 --> 00:34:56.700]  割他的手給我
[00:34:56.700 --> 00:34:58.700]  我們看看《十無二計》第16章第9節
[00:34:58.700 --> 00:35:00.700]  洗腦雅的兒子亞比西對王說
[00:35:00.700 --> 00:35:04.700]  這死狗豈可咒罵我主我王呢
[00:35:04.700 --> 00:35:08.700]  求你容我過去割下他的頭來
[00:35:08.700 --> 00:35:10.700]  你記住聖經裡對狗
[00:35:10.700 --> 00:35:12.700]  是有很多下賤的
[00:35:12.700 --> 00:35:14.700]  所以死狗
[00:35:14.700 --> 00:35:16.700]  記得那個時候
[00:35:16.700 --> 00:35:18.700]  米菲波斯說自己是
[00:35:18.700 --> 00:35:20.700]  死狗上面那粒塞
[00:35:20.700 --> 00:35:22.700]  好 讓我去殺他
[00:35:22.700 --> 00:35:24.700]  將他的頭割下來
[00:35:24.700 --> 00:35:26.700]  大衛很好
[00:35:26.700 --> 00:35:28.700]  馬上阻止
[00:35:28.700 --> 00:35:30.700]  亞比西是
[00:35:30.700 --> 00:35:32.700]  武夫猛將
[00:35:32.700 --> 00:35:34.700]  如果他真的動手的時候
[00:35:34.700 --> 00:35:36.700]  師妹是死定的
[00:35:36.700 --> 00:35:38.700]  但是大衛寧願
