
[00:00:00.000 --> 00:00:04.740]  首先呢 先感謝你們大家爲我父親禱告
[00:26:52.380 --> 00:27:08.380]  其實你問心自問,絕不可能什麼東西都對,絕不可能這個真理是想怎樣就怎樣,
[00:27:08.380 --> 00:27:22.380]  絕對不可能真理是想怎樣就可以怎樣的,你心平氣和的想一下,絕對不可能,
[00:27:22.380 --> 00:27:38.380]  它一定是有是非黑白,一定是什麼事情都是有範圍有限度,所以你看,最後保羅說什麼?
[00:27:38.380 --> 00:27:54.380]  他要我們過誠實的生活,各方面長進,然後連於元首基督,
[00:27:54.380 --> 00:28:13.380]  這句話很有意思,全身靠他聯絡得和適,然後漸漸成長彼此相助,在愛中建立自己,
[00:28:13.380 --> 00:28:25.380]  他說完教會合一,他最後說在愛中建立自己,他就是在跟我們說我們每一個單個人被建立,
[00:28:25.380 --> 00:28:36.380]  他其實在說我們每一個單一的人被建立,然後我們還合一,然後我們還要合一,那基督的身體教會就成長了,
[00:28:36.380 --> 00:28:45.380]  這一小段是一百年前聖經翻譯的時候有一個不是非常完美的地方,
[00:28:45.380 --> 00:29:13.380]  大家會疑惑什麼叫得和適,它比較直白的翻譯是什麼呢?就是一個身體每一個關節都配合連繫在一起,
[00:29:13.380 --> 00:29:38.380]  你理解他的意思了嗎?從我們下額關節開始,直到我們的腳趾,我們這些所有的關節是配合連繫在一起的,
[00:29:38.380 --> 00:29:54.380]  它成了一個正常人的式樣,什麼是正常人的式樣呢?就是你該動哪裡動哪裡,
[00:29:54.380 --> 00:30:10.380]  很多地方一起動的時候,你能完成一個正常的行為,這就是基督的身體應該有的樣子,
[00:30:10.380 --> 00:30:27.380]  不是這一羣人,我們坐在一起,我們想的互相之間都沒有關係,我們忙的互相之間都沒有配合,
[00:30:27.380 --> 00:30:44.380]  然後一個動作非常怪異的人,也做不到什麼正常的功,但是你說它是個身體嗎?
[00:30:44.380 --> 00:31:05.380]  它是一個完整的身體在那裡,它不是保羅講的這個身體,保羅要我們去做到的,是一個能夠配合得好好的,發揮功用的身體,
[00:31:05.380 --> 00:31:19.380]  所以要合一,所以我們秉承著保羅這樣的教訓,我們要成為建立一個合一的教會,
[00:31:19.380 --> 00:31:36.380]  我們要建立一個各自都熱衷於自己恩賜的教會,同時這些恩賜還要互相聯繫配合,
[00:31:36.380 --> 00:31:55.380]  最終我們成為一個長成的身量,其實就是一個成熟的身體,成熟的、美觀的、健康的,
[00:31:55.380 --> 00:32:17.380]  而且能夠發揮效用,這一切都是自然而然的嗎?不是,它一切的基礎是在於我們因著我們所蒙的招,
[00:32:17.380 --> 00:32:33.380]  我們具有那樣的生命品質,所以我們才能做到,所以鼓勵大家,你們要想著這樣一句話,
[00:32:33.380 --> 00:32:47.380]  我們一定能做到,不是我們會盡量試試看,而是我們應該這樣,而且我們一定能,
[00:32:47.380 --> 00:33:03.380]  因為我們是一羣蒙招的人,我們是一羣具有特別身份的人,我們是生命中有那麼多一的那個人,
[00:33:03.380 --> 00:33:19.380]  所以我們一定能做到,下個星期我們就會談到,我們在基督裏,我們的生命品質還要不斷地更新成長,
[00:33:19.380 --> 00:33:38.380]  我們生命的更新和成長,等同於我們教會的成長和更新,因為我們這一羣人就是基督的身體的組成,
[00:33:38.380 --> 00:33:54.380]  我們單一個人的生命,每一個人的生命,可能直接關乎基督的身體,直接關乎教會的狀況,
[00:33:54.380 --> 00:34:08.380]  所以請大家回去之後,我們這個星期裏,我們多讀幾遍《已福所書》第四章,
[00:34:08.380 --> 00:34:23.380]  能夠更多地去領會保羅這樣的心意,保羅這樣的述說,這樣的宣告,也是上帝的旨意,
[00:34:23.380 --> 00:34:27.380]  求主幫助我們,阿們。
