
[00:00:00.000 --> 00:00:03.120]  好的,我們先低頭禱告
[00:22:10.200 --> 00:22:13.200]  著眼未來是重新立志
[00:22:13.200 --> 00:22:16.200]  第32節是說
[00:22:16.200 --> 00:22:19.200]  上帝求你憐憫我們
[00:22:19.200 --> 00:22:23.200]  我們現在所遭遇的神求你憐憫
[00:22:23.200 --> 00:22:26.200]  他們現在遭遇的環境
[00:22:26.200 --> 00:22:28.200]  是否已經離開困難呢
[00:22:28.200 --> 00:22:30.200]  不是這樣
[00:22:30.200 --> 00:22:32.200]  在經文裏說到
[00:22:32.200 --> 00:22:36.200]  他們現在仍然在上帝土產的地方
[00:22:36.200 --> 00:22:39.200]  在上帝本來給他們的地方
[00:22:39.200 --> 00:22:42.200]  不過在做人家的奴僕
[00:22:42.200 --> 00:22:44.200]  一切的土產
[00:22:44.200 --> 00:22:47.200]  一切本來屬於他們的產物
[00:22:47.200 --> 00:22:51.200]  要歸給烈王
[00:22:51.200 --> 00:22:54.200]  他們仍然在困難裏
[00:22:54.200 --> 00:22:57.200]  上帝求你憐憫
[00:22:57.200 --> 00:23:00.200]  第九章我剛才說
[00:23:00.200 --> 00:23:02.200]  是給你的
[00:23:02.200 --> 00:23:08.200]  如果你仍然落在上帝的困難裏
[00:23:08.200 --> 00:23:10.200]  你經過過的
[00:23:10.200 --> 00:23:12.200]  第九章是你的
[00:23:12.200 --> 00:23:16.200]  因為前面一至十五節說明
[00:23:16.200 --> 00:23:17.200]  上帝呼召你
[00:23:17.200 --> 00:23:18.200]  揀選你
[00:23:18.200 --> 00:23:19.200]  創造你
[00:23:19.200 --> 00:23:20.200]  上帝愛你
[00:23:20.200 --> 00:23:21.200]  恭迎你
[00:23:21.200 --> 00:23:22.200]  帶領你
[00:23:22.200 --> 00:23:23.200]  昔日的上帝
[00:23:23.200 --> 00:23:26.200]  今日是一樣
[00:23:26.200 --> 00:23:31.200]  只要我們在上帝面前
[00:23:31.200 --> 00:23:34.200]  我們認罪悔改
[00:23:34.200 --> 00:23:37.200]  只要我們在上帝面前
[00:23:37.200 --> 00:23:39.200]  認罪悔改
[00:23:39.200 --> 00:23:41.200]  重新立志
[00:23:41.200 --> 00:23:43.200]  基督教有一個很好的
[00:23:43.200 --> 00:23:46.200]  若有人在基督裏
[00:23:46.200 --> 00:23:48.200]  他就是新造的人
[00:23:48.200 --> 00:23:50.200]  舊事已過
[00:23:50.200 --> 00:23:52.200]  都變成新的
[00:23:52.200 --> 00:23:53.200]  舊約的時候
[00:23:53.200 --> 00:23:55.200]  尼西米基的時候
[00:23:55.200 --> 00:23:57.200]  第九章的時候
[00:23:57.200 --> 00:23:59.200]  當他們一直說到自己的無奈
[00:23:59.200 --> 00:24:01.200]  說到自己的情況
[00:24:01.200 --> 00:24:04.200]  求神憐憫的時候
[00:24:04.200 --> 00:24:07.200]  頂姐妹讓我們一起讀
[00:24:07.200 --> 00:24:09.200]  第三十八節
[00:24:09.200 --> 00:24:11.200]  讓我們一起讀
[00:24:11.200 --> 00:24:15.200]  第三十八節
[00:24:15.200 --> 00:24:18.200]  我們看看他們有什麼行動
[00:24:18.200 --> 00:24:19.200]  準備了
[00:24:19.200 --> 00:24:22.200]  第三十八節
[00:24:22.200 --> 00:24:23.200]  有沒有聖經
[00:24:23.200 --> 00:24:24.200]  有吧
[00:24:24.200 --> 00:24:26.200]  我們一起起
[00:24:35.200 --> 00:24:40.200]  我們起立再讀這段經文
[00:24:40.200 --> 00:24:45.200]  一二三
[00:24:45.200 --> 00:24:51.200]  因者寫在冊上
[00:24:51.200 --> 00:24:56.200]  我們的首領利美人和祭司都簽了名
[00:24:56.200 --> 00:24:57.200]  請坐
[00:24:57.200 --> 00:24:59.200]  簽名做什麼呢
[00:24:59.200 --> 00:25:01.200]  其實在第十章裏面
[00:25:01.200 --> 00:25:07.200]  說的是他們願意繼續重新遵守摩西的律法
[00:25:07.200 --> 00:25:10.200]  他們知道上帝會赦免我們
[00:25:10.200 --> 00:25:13.200]  他們知道如果我們納約的時候
[00:25:13.200 --> 00:25:15.200]  重新來過
[00:25:15.200 --> 00:25:17.200]  前瞻具有新的希望
[00:25:17.200 --> 00:25:19.200]  不是絕望的
[00:25:19.200 --> 00:25:20.200]  我們的上帝
[00:25:20.200 --> 00:25:22.200]  只要你回來身邊
[00:25:22.200 --> 00:25:24.200]  祂必不稀罕
[00:25:24.200 --> 00:25:25.200]  年廿九了
[00:25:25.200 --> 00:25:26.200]  頂姐妹
[00:25:26.200 --> 00:25:28.200]  弄念過去了
[00:25:28.200 --> 00:25:30.200]  赦念即將來臨
[00:25:30.200 --> 00:25:31.200]  新的一年
[00:25:31.200 --> 00:25:32.200]  新的轉機
[00:25:32.200 --> 00:25:33.200]  新的盼望
[00:25:33.200 --> 00:25:34.200]  新的希望
[00:25:34.200 --> 00:25:35.200]  重新立志
[00:25:35.200 --> 00:25:37.200]  在上帝的面前
[00:25:37.200 --> 00:25:38.200]  好不好
[00:25:38.200 --> 00:25:39.200]  頂姐妹
