
[00:00:00.000 --> 00:00:07.000]  在過去一年裏,我們用很多時間和大家思想到耶穌在地上所行的神蹟
[00:23:09.000 --> 00:23:12.000]  如果問你的宗教信仰的時候
[00:23:12.000 --> 00:23:13.000]  因為我是一個基督徒
[00:23:13.000 --> 00:23:17.000]  我們都這樣說
[00:23:17.000 --> 00:23:18.000]  人家問你的宗教信仰的時候
[00:23:18.000 --> 00:23:21.000]  你說我是一個聖人
[00:23:21.000 --> 00:23:23.000]  那些人會覺得
[00:23:23.000 --> 00:23:26.000]  為什麼你這麼誇張
[00:23:26.000 --> 00:23:28.000]  你一個聖人
[00:23:28.000 --> 00:23:30.000]  你自己都不敢相信
[00:23:30.000 --> 00:23:33.000]  我們自己都不敢相信
[00:23:33.000 --> 00:23:35.000]  但事實是這樣
[00:23:35.000 --> 00:23:37.000]  保羅告訴我們
[00:23:37.000 --> 00:23:39.000]  聖經神的話要告訴我們
[00:23:39.000 --> 00:23:41.000]  當我們信耶穌的時候
[00:23:41.000 --> 00:23:46.000]  我們就成為一個聖人
[00:23:46.000 --> 00:23:47.000]  因為很多時候
[00:23:47.000 --> 00:23:50.000]  我們今天的用事
[00:23:50.000 --> 00:23:58.000]  在一般的文化裡面
[00:23:58.000 --> 00:24:02.000]  這個聖人是天主教
[00:24:02.000 --> 00:24:05.000]  他們有一個人很有成就
[00:24:05.000 --> 00:24:07.000]  譬如教皇
[00:24:07.000 --> 00:24:10.000]  就封他做一個聖人
[00:24:10.000 --> 00:24:13.000]  每個人都很尊崇他
[00:24:13.000 --> 00:24:18.000]  或者好像德蘭修女
[00:24:18.000 --> 00:24:20.000]  她一生之久
[00:24:20.000 --> 00:24:22.000]  在印度最貧窮的地方
[00:24:22.000 --> 00:24:25.000]  幫助一些最需要的人
[00:24:25.000 --> 00:24:27.000]  覺得她的貢獻很大
[00:24:27.000 --> 00:24:30.000]  給世界的人一個好的榜樣
[00:24:30.000 --> 00:24:35.000]  去封他做聖人
[00:24:35.000 --> 00:24:38.000]  一些有特別生活見證的人
[00:24:38.000 --> 00:24:42.000]  封他做聖人
[00:24:42.000 --> 00:24:44.000]  在基督教
[00:24:44.000 --> 00:24:46.000]  我們看聖經就不是這樣
[00:24:46.000 --> 00:24:49.000]  個個重生得救的人
[00:24:49.000 --> 00:24:50.000]  信了耶穌的人
[00:24:50.000 --> 00:24:53.000]  都是一個聖人
[00:24:53.000 --> 00:24:56.000]  好像聖經這裡所說的
[00:24:56.000 --> 00:24:58.000]  保羅是寫信給
[00:24:58.000 --> 00:25:05.000]  在耶穌基督裡面的一班聖人
[00:25:05.000 --> 00:25:08.000]  不過幸好聖經是用聖徒
[00:25:08.000 --> 00:25:13.000]  我們就覺得還可以
[00:25:13.000 --> 00:25:16.000]  叫我們做聖人
[00:25:16.000 --> 00:25:19.000]  喜感當
[00:25:19.000 --> 00:25:21.000]  事實是我們有這個身份
[00:25:21.000 --> 00:25:23.000]  有這個地位
[00:25:23.000 --> 00:25:25.000]  有這個身份地位
[00:25:25.000 --> 00:25:27.000]  所以我們就是
[00:25:27.000 --> 00:25:31.000]  真是一個無罪
[00:25:31.000 --> 00:25:34.000]  是一個完全的神聖的人
[00:25:34.000 --> 00:25:36.000]  當然大家都知道
[00:25:36.000 --> 00:25:38.000]  所以聖經說我們恩順稱義
[00:25:38.000 --> 00:25:40.000]  有這個地位
[00:25:40.000 --> 00:25:46.000]  然後我們努力去追求成性
[00:25:46.000 --> 00:25:51.000]  在神學上面講到成性的功夫
[00:25:51.000 --> 00:25:56.000]  即是去實現一個真正的
[00:25:56.000 --> 00:26:00.000]  聖徒、聖人應該有的生活
[00:26:00.000 --> 00:26:02.000]  就是我們以前說
[00:26:02.000 --> 00:26:06.000]  好像一個皇帝去到街邊的樹
[00:26:06.000 --> 00:26:08.000]  見到一個乞丐
[00:26:08.000 --> 00:26:10.000]  這個乞丐很有趣
[00:26:10.000 --> 00:26:12.000]  叫人抱他回皇宮
[00:26:12.000 --> 00:26:14.000]  洗乾淨他
[00:26:14.000 --> 00:26:18.000]  然後在國人面前宣佈
[00:26:18.000 --> 00:26:20.000]  今天我封這個乞丐
[00:26:20.000 --> 00:26:22.000]  做皇子
[00:26:22.000 --> 00:26:25.000]  他就有皇子的地位
[00:26:25.000 --> 00:26:28.000]  但是他有沒有皇子的生活習慣
[00:26:28.000 --> 00:26:30.000]  生活方式?沒有
[00:26:30.000 --> 00:26:34.000]  他又喜歡用手拿東西來吃
[00:26:34.000 --> 00:26:36.000]  講話又沒有規矩
[00:26:36.000 --> 00:26:38.000]  污言穢語
[00:26:38.000 --> 00:26:41.000]  因為街邊是這樣生活的
[00:26:41.000 --> 00:26:43.000]  但慢慢的
[00:26:43.000 --> 00:26:46.000]  國王找一些專家來訓練他
[00:26:46.000 --> 00:26:48.000]  幫助他
[00:26:48.000 --> 00:26:52.000]  跟了這些專家一段時間之後
[00:26:52.000 --> 00:26:54.000]  慢慢改變他的生活習慣
[00:26:54.000 --> 00:27:01.000]  不再動腳來吃飯
[00:27:01.000 --> 00:27:06.000]  懂得用刀、用叉、用筷子吃飯
[00:27:06.000 --> 00:27:10.000]  慢慢他就變成一個真正的皇子
[00:27:10.000 --> 00:27:12.000]  我們都是這樣
[00:27:12.000 --> 00:27:15.000]  我們有這個新的身份和地位
[00:27:15.000 --> 00:27:19.000]  是一個聖人
[00:27:19.000 --> 00:27:21.000]  但這裡告訴我們
[00:27:21.000 --> 00:27:23.000]  第一次告訴我們
[00:27:23.000 --> 00:27:25.000]  一個真正的聖人
[00:27:25.000 --> 00:27:27.000]  是一個怎樣的聖人呢?
[00:27:27.000 --> 00:27:29.000]  聖經在這節聖經所強調的
[00:27:29.000 --> 00:27:31.000]  我們要留意
[00:27:31.000 --> 00:27:33.000]  第一
[00:27:33.000 --> 00:27:36.000]  這個從字根來說
[00:27:36.000 --> 00:27:38.000]  這個聖傑
[00:27:38.000 --> 00:27:40.000]  這個聖人這個聖傑這個字
[00:27:40.000 --> 00:27:43.000]  這個字根是用刀切開
[00:27:43.000 --> 00:27:45.000]  切開它
[00:27:45.000 --> 00:27:47.000]  就是我們所說的分別
[00:27:47.000 --> 00:27:50.000]  將它分開
[00:27:50.000 --> 00:27:53.000]  所以說聖傑的生活
[00:27:53.000 --> 00:27:55.000]  就是和罪分開
[00:27:55.000 --> 00:27:57.000]  消極是和罪分開
[00:27:57.000 --> 00:27:59.000]  和世俗分開
[00:27:59.000 --> 00:28:01.000]  和罪切割
[00:28:01.000 --> 00:28:05.000]  和世俗的生活切割
[00:28:05.000 --> 00:28:07.000]  以前我們喜歡過犯罪的生活
[00:28:07.000 --> 00:28:11.000]  現在和這種犯罪生活切割
[00:28:11.000 --> 00:28:15.000]  以前我們喜歡和世俗的文化
[00:28:15.000 --> 00:28:19.000]  混在一起
[00:28:19.000 --> 00:28:21.000]  那種世俗的生活
[00:28:21.000 --> 00:28:23.000]  現在和這種世俗的生活切割
[00:28:23.000 --> 00:28:26.000]  這個就是聖徒
[00:28:26.000 --> 00:28:28.000]  這就是聖傑的意思
[00:28:28.000 --> 00:28:33.000]  但聖傑還有一個積極的意義
[00:28:33.000 --> 00:28:36.000]  消極的是與罪和世俗分離
[00:28:36.000 --> 00:28:42.000]  積極的是為神所用
[00:28:42.000 --> 00:28:45.000]  分別為聖,被神使用
[00:28:45.000 --> 00:28:49.000]  這個才是重要
[00:28:49.000 --> 00:28:51.000]  什麼是一個聖徒呢?
[00:28:51.000 --> 00:28:53.000]  與罪與世俗分別為聖
[00:28:53.000 --> 00:28:58.000]  然後被神使用
[00:28:58.000 --> 00:29:00.000]  一個真正的聖徒是怎樣的聖徒呢?
[00:29:00.000 --> 00:29:03.000]  第一次告訴我們
[00:29:03.000 --> 00:29:08.000]  是我們的生命與基督聯合
[00:29:08.000 --> 00:29:10.000]  我們是一個聖徒
[00:29:10.000 --> 00:29:11.000]  因為這裡說
[00:29:11.000 --> 00:29:13.000]  寫信給凡住在菲律賓
[00:29:13.000 --> 00:29:18.000]  在基督耶穌裡的眾聖徒
[00:29:18.000 --> 00:29:21.000]  這些聖徒在耶穌基督裡面
[00:29:21.000 --> 00:29:23.000]  保羅上用這個名詞
[00:29:23.000 --> 00:29:25.000]  在耶穌基督裡面
[00:29:25.000 --> 00:29:28.000]  我們在耶穌基督裡面
[00:29:28.000 --> 00:29:31.000]  那究竟是什麼意思呢?
[00:29:31.000 --> 00:29:33.000]  我怎樣信了耶穌之後
[00:29:33.000 --> 00:29:36.000]  就在耶穌基督裡面呢?
[00:29:36.000 --> 00:29:39.000]  我們想像不到
[00:29:39.000 --> 00:29:42.000]  所以耶穌在離開世界之前
[00:29:42.000 --> 00:29:44.000]  在《約翰福音》十五章告訴我們
[00:29:44.000 --> 00:29:46.000]  原來在耶穌基督裡面
[00:29:46.000 --> 00:29:54.000]  就好像葡萄樹和枝子的關係一樣
[00:29:54.000 --> 00:29:56.000]  我們是葡萄樹的枝子
[00:29:56.000 --> 00:30:00.000]  耶穌是葡萄樹
[00:30:00.000 --> 00:30:05.000]  當我們的生命和葡萄樹
[00:30:05.000 --> 00:30:09.000]  連結在一起的時候
[00:30:09.000 --> 00:30:11.000]  我們就是在主的裡面
[00:30:11.000 --> 00:30:14.000]  生命與基督聯合
[00:30:14.000 --> 00:30:16.000]  一個新生命
[00:30:16.000 --> 00:30:17.000]  重生得救的生命
[00:30:17.000 --> 00:30:20.000]  我們得救的時候
[00:30:20.000 --> 00:30:22.000]  我們看不到的
[00:30:22.000 --> 00:30:23.000]  在屬靈方面
[00:30:23.000 --> 00:30:25.000]  是神為我們做的功夫
[00:30:25.000 --> 00:30:31.000]  把我們屬靈的生命與基督的生命聯合起來
[00:30:31.000 --> 00:30:38.000]  好像枝子和樹聯合在一起一樣
[00:30:38.000 --> 00:30:42.000]  這個是第一個
[00:30:42.000 --> 00:30:46.000]  這個聖童應該有的
[00:30:46.000 --> 00:30:48.000]  那種童主的關係
[00:30:48.000 --> 00:30:50.000]  然後第二件事
[00:30:50.000 --> 00:30:52.000]  這裡告訴我們
[00:30:52.000 --> 00:30:56.000]  寫信給凡住在菲律賓
[00:30:56.000 --> 00:31:00.000]  在基督裡面的眾聖徒
[00:31:00.000 --> 00:31:04.000]  所以我們時時以前都提過很多次
[00:31:04.000 --> 00:31:07.000]  保羅這個說法提醒我們很多
[00:31:07.000 --> 00:31:10.000]  重要關於我們怎樣做一個基督徒
[00:31:10.000 --> 00:31:13.000]  因為我們有兩個住址
[00:31:13.000 --> 00:31:17.000]  我們有雙重的國籍
[00:31:17.000 --> 00:31:19.000]  保羅一開始的時候寫信
[00:31:19.000 --> 00:31:20.000]  就提醒你們
[00:31:20.000 --> 00:31:24.000]  聖童,記得你們有兩個住址
[00:31:24.000 --> 00:31:27.000]  有兩個國籍
[00:31:27.000 --> 00:31:28.000]  兩個住址,兩個國籍
[00:31:28.000 --> 00:31:30.000]  在香港人來看
[00:31:30.000 --> 00:31:34.000]  這個真是很寶貴
[00:31:34.000 --> 00:31:36.000]  一個住址都沒有
[00:31:36.000 --> 00:31:39.000]  現在年輕人要上樓,多艱難
[00:31:39.000 --> 00:31:43.000]  做一世功都上不到樓
[00:31:43.000 --> 00:31:44.000]  沒可能
[00:31:44.000 --> 00:31:47.000]  還要說兩個住址
[00:31:47.000 --> 00:31:50.000]  有兩棟樓
[00:31:50.000 --> 00:31:52.000]  一棟在香港山頂
[00:31:52.000 --> 00:31:57.000]  一棟在獅子山下
[00:31:57.000 --> 00:32:01.000]  都是兩個住址
[00:32:01.000 --> 00:32:04.000]  但是聖經這裡提到我們信主的人
[00:32:04.000 --> 00:32:08.000]  救恩帶來給我們有兩個住址
[00:32:08.000 --> 00:32:10.000]  當然我們住在菲律賓
[00:32:10.000 --> 00:32:11.000]  我們住在九龍
[00:32:11.000 --> 00:32:12.000]  我們住在香港
[00:32:12.000 --> 00:32:18.000]  我們住在新界
[00:32:18.000 --> 00:32:20.000]  但又在耶穌基督裡面
[00:32:20.000 --> 00:32:22.000]  在耶穌基督裡面的意思就是
[00:32:22.000 --> 00:32:26.000]  我們住在耶穌基督裡面
[00:32:26.000 --> 00:32:29.000]  我們在神的國度裡面
[00:32:29.000 --> 00:32:33.000]  好像這個哥羅西書告訴我們
[00:32:33.000 --> 00:32:37.000]  我們蒙拯救脫離黑暗的權勢
[00:32:37.000 --> 00:32:44.000]  神將我們遷移到他愛子的國度裡面
[00:32:44.000 --> 00:32:47.000]  所以我們是神國的人
[00:32:47.000 --> 00:32:51.000]  又是中國人,又是香港人
[00:32:51.000 --> 00:32:56.000]  有雙重的國籍
[00:32:56.000 --> 00:32:59.000]  有住在菲律賓
[00:32:59.000 --> 00:33:04.000]  有住在耶穌基督的國度裡面
[00:33:04.000 --> 00:33:06.000]  是天國的市民
[00:33:06.000 --> 00:33:08.000]  是上國的市民
[00:33:08.000 --> 00:33:12.000]  所以這個給我們很多重要的提醒
[00:33:12.000 --> 00:33:16.000]  我們既然是香港人
[00:33:16.000 --> 00:33:19.000]  我們要關心香港的事
[00:33:19.000 --> 00:33:21.000]  一會兒我們講到
[00:33:21.000 --> 00:33:24.000]  怎樣關心香港的事
[00:33:24.000 --> 00:33:27.000]  香港需要改變嗎?
[00:33:27.000 --> 00:33:30.000]  誰去改變?
[00:33:30.000 --> 00:33:32.000]  是我們天國的市民
[00:33:32.000 --> 00:33:35.000]  有雙重國籍的人
[00:33:35.000 --> 00:33:37.000]  去改變香港的情況
[00:33:37.000 --> 00:33:38.000]  能不能夠呢?
[00:33:38.000 --> 00:33:41.000]  是可以的
[00:33:41.000 --> 00:33:43.000]  但無論如何我們要留意的
[00:33:43.000 --> 00:33:48.000]  就是作為一個基督徒
[00:33:48.000 --> 00:33:51.000]  我們不要說我已經進入神的國度
[00:33:51.000 --> 00:33:54.000]  這個天下的事情不關我的事
[00:33:54.000 --> 00:33:56.000]  這是世俗的事
[00:33:56.000 --> 00:34:00.000]  基督徒不可以這樣說
[00:34:00.000 --> 00:34:01.000]  保羅提醒你們
[00:34:01.000 --> 00:34:04.000]  你們還是住在菲律賓
[00:34:04.000 --> 00:34:06.000]  你羅馬帝國的人
[00:34:06.000 --> 00:34:10.000]  所以關心羅馬帝國裡面的事情
[00:34:10.000 --> 00:34:11.000]  你是住在菲律賓的
[00:34:11.000 --> 00:34:16.000]  你要關心菲律賓的事情
[00:34:16.000 --> 00:34:18.000]  我們責無旁貸
[00:34:18.000 --> 00:34:24.000]  香港是我們的責任
[00:34:24.000 --> 00:34:26.000]  所以我們要
[00:34:26.000 --> 00:34:29.000]  一方面努力積極傳福音
[00:34:29.000 --> 00:34:31.000]  將人帶進神的國度
[00:34:31.000 --> 00:34:36.000]  另一方面我們要有社會的關懷
[00:34:36.000 --> 00:34:39.000]  所以教會我們辦學
[00:34:39.000 --> 00:34:42.000]  我們做很多的老人的事工
[00:34:42.000 --> 00:34:44.000]  青少年的事工
[00:34:44.000 --> 00:34:50.000]  都是因為我們按照香港的需要
[00:34:50.000 --> 00:34:53.000]  我們是香港的教會
[00:34:53.000 --> 00:34:57.000]  我們要對香港有承擔
[00:34:57.000 --> 00:35:00.000]  有責任感
[00:35:00.000 --> 00:35:04.000]  請記得保羅告訴我們
[00:35:04.000 --> 00:35:07.000]  我們的生命與基督是聯合的
[00:35:07.000 --> 00:35:09.000]  我們擁有雙重的地址
[00:35:09.000 --> 00:35:11.000]  雙重的國籍
[00:35:11.000 --> 00:35:15.000]  我們要思想一個重生得救的人
[00:35:15.000 --> 00:35:21.000]  我們的生命與基督的聯合
[00:35:21.000 --> 00:35:25.000]  怎樣帶來給我們喜樂呢?
[00:35:25.000 --> 00:35:27.000]  福音帶來的喜樂
[00:35:27.000 --> 00:35:29.000]  當我們生命與基督聯合的時候
[00:35:29.000 --> 00:35:32.000]  就像約翰福音十五章所說的
[00:35:32.000 --> 00:35:36.000]  好像獅子與葡萄樹的關係
[00:35:36.000 --> 00:35:38.000]  所以耶穌在十五章說
[00:35:38.000 --> 00:35:42.000]  你們要常在我裡面
[00:35:42.000 --> 00:35:44.000]  我就常在你們裡面
[00:35:44.000 --> 00:35:46.000]  即是我們有責任
[00:35:46.000 --> 00:35:53.000]  維持與主有這種聯合的關係
[00:35:53.000 --> 00:35:56.000]  是恩典,也是我們的努力
[00:35:56.000 --> 00:35:58.000]  我們要常在主的裡面
[00:35:58.000 --> 00:36:01.000]  主就常在我們的裡面
[00:36:01.000 --> 00:36:03.000]  我們與主有一個正常的關係
[00:36:03.000 --> 00:36:07.000]  我們就會有喜樂
[00:36:07.000 --> 00:36:09.000]  當我們的生命
[00:36:09.000 --> 00:36:12.000]  維持與主有密切的關係的時候
[00:36:12.000 --> 00:36:14.000]  發生什麼事情呢?
[00:36:14.000 --> 00:36:17.000]  聖鐵我們說是分別
[00:36:17.000 --> 00:36:20.000]  切開,與罪切開
[00:36:20.000 --> 00:36:27.000]  第一,約翰在《約翰一書》告訴我們
[00:36:27.000 --> 00:36:30.000]  《約翰一書》第三章第六節說
[00:36:30.000 --> 00:36:32.000]  一個從生得救的人
[00:36:32.000 --> 00:36:38.000]  凡住在他裡面的就不犯罪
[00:36:38.000 --> 00:36:42.000]  這部聖經很多人亂解釋
[00:36:42.000 --> 00:36:44.000]  結果亂了腦
[00:36:44.000 --> 00:36:48.000]  但這裡說的我們又覺得很難接受一樣
[00:36:48.000 --> 00:36:53.000]  凡住在耶穌基督裡面的人就不犯罪
[00:36:53.000 --> 00:36:56.000]  你信了主,有沒有犯罪?
[00:36:56.000 --> 00:37:00.000]  都仍然有犯罪,是嗎?
[00:37:00.000 --> 00:37:04.000]  我們仍然有軟弱,仍然有虧欠
[00:37:04.000 --> 00:37:08.000]  做錯事,得罪神
[00:37:08.000 --> 00:37:09.000]  這個仍然是事實
[00:37:09.000 --> 00:37:15.000]  但聖經為什麼說凡住在他裡面的就不犯罪呢?
[00:37:15.000 --> 00:37:17.000]  其實原來的意思是說
[00:37:17.000 --> 00:37:19.000]  凡住在主裡面的
[00:37:19.000 --> 00:37:21.000]  生命與基督聯合的
[00:37:21.000 --> 00:37:24.000]  好像雌子和樹一樣聯合的
[00:37:24.000 --> 00:37:31.000]  就不習慣犯罪
[00:37:31.000 --> 00:37:36.000]  就不會經常犯同樣的罪
[00:37:36.000 --> 00:37:40.000]  時時很享受同樣的罪
[00:37:40.000 --> 00:37:43.000]  不會這樣的
[00:37:43.000 --> 00:37:45.000]  以前未信主的時候
[00:37:45.000 --> 00:37:47.000]  我們做很多犯罪的事情
[00:37:47.000 --> 00:37:49.000]  很開心很快樂的
[00:37:49.000 --> 00:37:52.000]  信主之後再犯罪的時候
[00:37:52.000 --> 00:37:56.000]  我們不快樂,我們不習慣犯罪
[00:37:56.000 --> 00:37:59.000]  裡面會不開心
[00:37:59.000 --> 00:38:01.000]  好像有一個姐妹
[00:38:01.000 --> 00:38:03.000]  有一次去找她的牧師
[00:38:03.000 --> 00:38:07.000]  說牧師,我最近很不開心很不快樂
[00:38:07.000 --> 00:38:10.000]  心裡面沒有平安,沒有喜樂
[00:38:10.000 --> 00:38:12.000]  麻煩你告訴我
[00:38:12.000 --> 00:38:14.000]  我怎樣可以得回
[00:38:14.000 --> 00:38:18.000]  我以前有的平安和喜樂呢?
[00:38:18.000 --> 00:38:21.000]  牧師說你要告訴我
[00:38:21.000 --> 00:38:24.000]  你在哪裡失去你的平安
[00:38:24.000 --> 00:38:26.000]  失去你的喜樂?
[00:38:26.000 --> 00:38:27.000]  這個姐妹說
[00:38:27.000 --> 00:38:29.000]  牧師,不要提這件事了
[00:38:29.000 --> 00:38:30.000]  這件事不要提
[00:38:30.000 --> 00:38:32.000]  我只是想知道
[00:38:32.000 --> 00:38:37.000]  我怎樣可以得回我的平安和喜樂?
[00:38:37.000 --> 00:38:39.000]  牧師堅持
[00:38:39.000 --> 00:38:40.000]  如果你不告訴我
[00:38:40.000 --> 00:38:43.000]  你在哪裡失去你的平安喜樂的時候
[00:38:43.000 --> 00:38:46.000]  我幫不到你
[00:38:46.000 --> 00:38:48.000]  這樣又是很自然的,是不是?
[00:38:48.000 --> 00:38:52.000]  如果你告訴我,我的錢包不見了
[00:38:52.000 --> 00:38:55.000]  你可不可以幫我找回我的錢包?
[00:38:55.000 --> 00:38:56.000]  我第一件事問你
[00:38:56.000 --> 00:39:02.000]  你在哪裡不見了我的錢包?
[00:39:02.000 --> 00:39:03.000]  我在家裡
[00:39:03.000 --> 00:39:06.000]  那就在家裡找吧
[00:39:06.000 --> 00:39:07.000]  這個姐妹知道
[00:39:07.000 --> 00:39:12.000]  也不能夠繼續和牧師這樣討論下去
[00:39:12.000 --> 00:39:14.000]  她對牧師說
[00:39:14.000 --> 00:39:16.000]  牧師是這樣的情況
[00:39:16.000 --> 00:39:18.000]  本來我不想說
[00:39:18.000 --> 00:39:19.000]  但你既然堅持
[00:39:19.000 --> 00:39:22.000]  我要告訴你
[00:39:22.000 --> 00:39:28.000]  當我那天搬進去和我男朋友同居
[00:39:28.000 --> 00:39:31.000]  一起住的時候
[00:39:31.000 --> 00:39:33.000]  我就失去了那份
[00:39:33.000 --> 00:39:39.000]  我以前有的平安和喜樂
[00:39:39.000 --> 00:39:43.000]  其實她已經自己回答了自己的問題
[00:39:43.000 --> 00:39:47.000]  牧師說那你離開你的男朋友
[00:39:47.000 --> 00:39:53.000]  回去過以前那種聖潔的生活
[00:39:53.000 --> 00:39:57.000]  你就得回你的平安和喜樂
[00:39:57.000 --> 00:40:01.000]  所以一個生命與基督聯合的人
[00:40:01.000 --> 00:40:04.000]  他在罪裡面不會開心、不會快樂的
[00:40:04.000 --> 00:40:05.000]  所以弟兄姊妹
[00:40:05.000 --> 00:40:08.000]  如果我們信了耶穌
[00:40:08.000 --> 00:40:10.000]  我們還在某種罪裡面
[00:40:10.000 --> 00:40:13.000]  不能夠得到解脫的時候
[00:40:13.000 --> 00:40:17.000]  我們裡面不會有喜樂和平安
[00:40:17.000 --> 00:40:19.000]  所以我們需要在主的面前
[00:40:19.000 --> 00:40:21.000]  去承認我們的罪
[00:40:21.000 --> 00:40:24.000]  我們要去悔改
[00:40:24.000 --> 00:40:25.000]  然後主的平安
[00:40:25.000 --> 00:40:27.000]  救恩的平安和喜樂
[00:40:27.000 --> 00:40:31.000]  會回到我們的心裡面
[00:40:31.000 --> 00:40:35.000]  這個是肯定的
[00:40:35.000 --> 00:40:39.000]  所以基督徒的喜樂從哪裡來呢?
[00:40:39.000 --> 00:40:44.000]  就是當我們與罪分開的時候
[00:40:44.000 --> 00:40:47.000]  有一個生命與基督聯合的人
[00:40:47.000 --> 00:40:48.000]  住在基督裡面的人
[00:40:48.000 --> 00:40:50.000]  在神國裡面的人
[00:40:50.000 --> 00:40:52.000]  我們要好像耶穌所說
[00:40:52.000 --> 00:40:56.000]  實現祂的同在在我們裡面
[00:40:56.000 --> 00:40:59.000]  耶穌說你要常在我的裡面
[00:40:59.000 --> 00:41:04.000]  我就常在你的裡面
[00:41:04.000 --> 00:41:08.000]  怎樣常在主的裡面呢?
[00:41:08.000 --> 00:41:10.000]  不是很玄妙的事情
[00:41:10.000 --> 00:41:11.000]  很特別的事情
[00:41:11.000 --> 00:41:12.000]  其實很簡單
[00:41:12.000 --> 00:41:14.000]  常在主的裡面
[00:41:14.000 --> 00:41:16.000]  其實就是多讀聖經
[00:41:16.000 --> 00:41:18.000]  多祈禱
[00:41:18.000 --> 00:41:20.000]  然後多實行
[00:41:20.000 --> 00:41:23.000]  聖經教導我們的事情
[00:41:23.000 --> 00:41:25.000]  當我們肯這樣去進行
[00:41:25.000 --> 00:41:28.000]  聖經、神給我們教訓的時候
[00:41:28.000 --> 00:41:31.000]  我們就常在主的裡面
[00:41:31.000 --> 00:41:33.000]  常在主的裡面
[00:41:33.000 --> 00:41:35.000]  我們以前常常說
[00:41:35.000 --> 00:41:40.000]  就是我們常常仰望神
[00:41:40.000 --> 00:41:42.000]  當我們常常仰望神的時候
[00:41:42.000 --> 00:41:45.000]  就是當我們忙碌的工作
[00:41:45.000 --> 00:41:47.000]  我們都要間中停下來
[00:41:47.000 --> 00:41:48.000]  停下來的時候
[00:41:48.000 --> 00:41:53.000]  我們的心就向著神
[00:41:53.000 --> 00:41:55.000]  我們什麼時候
[00:41:55.000 --> 00:41:56.000]  走路的時候
[00:41:56.000 --> 00:41:58.000]  想起我們家裡
[00:41:58.000 --> 00:42:01.000]  還有未信主的親人
[00:42:01.000 --> 00:42:06.000]  我們心中默默為他們祈禱
[00:42:06.000 --> 00:42:09.000]  走路的時候看到那邊有個朋友
[00:42:09.000 --> 00:42:11.000]  他還沒有信主
[00:42:11.000 --> 00:42:12.000]  我很想他信主
[00:42:12.000 --> 00:42:17.000]  那就默默為他祈禱
[00:42:17.000 --> 00:42:22.000]  祈禱除了我們有定時靈修的時間之外
[00:42:22.000 --> 00:42:26.000]  我們是可以不住地
[00:42:26.000 --> 00:42:31.000]  在心裡面跟這位居住在我們裡面的
[00:42:31.000 --> 00:42:34.000]  耶穌基督說話
[00:42:34.000 --> 00:42:39.000]  這樣才是不住的禱告
[00:42:39.000 --> 00:42:41.000]  坐車、塞車的時候
[00:42:41.000 --> 00:42:43.000]  坐在巴士上
[00:42:43.000 --> 00:42:46.000]  不一定要黑眼睛睡
[00:42:46.000 --> 00:42:48.000]  可以跟主聊天
[00:42:48.000 --> 00:42:52.000]  主就在我們生命裡面
[00:42:52.000 --> 00:42:55.000]  是這樣常在主的裡面
[00:42:55.000 --> 00:42:59.000]  主就常在我們的裡面
[00:42:59.000 --> 00:43:02.000]  領子們每天需要有靈修
[00:43:02.000 --> 00:43:07.000]  定時讀聖經、祈禱之外
[00:43:07.000 --> 00:43:09.000]  我們隨時仰望神
[00:43:09.000 --> 00:43:14.000]  這是常在主裡面的那種喜樂
[00:43:14.000 --> 00:43:17.000]  好像大衛在舊約裡面
[00:43:17.000 --> 00:43:20.000]  說到救恩的喜樂的時候
[00:43:20.000 --> 00:43:21.000]  他怎麼說呢?
[00:43:21.000 --> 00:43:22.000]  在詩篇十六篇
[00:43:22.000 --> 00:43:26.000]  我將耶和華常擺在我的面前
[00:43:26.000 --> 00:43:28.000]  因祂在我右邊
[00:43:28.000 --> 00:43:30.000]  我便不自動搖
[00:43:30.000 --> 00:43:32.000]  因此我的心歡喜
[00:43:32.000 --> 00:43:34.000]  我的靈快樂
[00:43:34.000 --> 00:43:40.000]  我的肉體也都安然地居住
[00:43:40.000 --> 00:43:43.000]  這是大衛的屬靈經歷
[00:43:43.000 --> 00:43:46.000]  他常將耶和華擺在他的面前
[00:43:46.000 --> 00:43:52.000]  不是像偶像一樣擺在哪裡
[00:43:52.000 --> 00:43:54.000]  千萬不要這樣想
[00:43:54.000 --> 00:43:56.000]  大衛的意思不是這樣
[00:43:56.000 --> 00:43:59.000]  我將耶和華常擺在我的面前
[00:43:59.000 --> 00:44:05.000]  意思就是我常思念耶和華
[00:44:05.000 --> 00:44:07.000]  就是剛才所說的
[00:44:07.000 --> 00:44:11.000]  我們的工作很忙碌停下來的時候
[00:44:11.000 --> 00:44:12.000]  就思念耶和華
[00:44:12.000 --> 00:44:14.000]  思念我們的主
[00:44:14.000 --> 00:44:17.000]  我常常去思念我的主
[00:44:17.000 --> 00:44:20.000]  將祂擺在我的面前
[00:44:20.000 --> 00:44:22.000]  因祂在我右邊
[00:44:22.000 --> 00:44:24.000]  右邊是一張專櫃的地位
[00:44:24.000 --> 00:44:30.000]  這個其實是一幅法庭的圖畫
[00:44:30.000 --> 00:44:32.000]  在法庭那裡當時的規矩
[00:44:32.000 --> 00:44:35.000]  現在的規矩我不知道
[00:44:35.000 --> 00:44:41.000]  因為我都只在電影那裡看過法庭
