
[00:00:00.000 --> 00:00:04.280]  二零二一年的第一次的逐日聚會
[00:18:28.900 --> 00:18:31.200]  那他好起來了
[00:18:31.200 --> 00:18:32.500]  前段時間
[00:18:32.500 --> 00:18:35.900]  法國人最喜歡講自由的不是嗎
[00:18:35.900 --> 00:18:39.400]  法國的大革命的口號是
[00:18:39.400 --> 00:18:42.200]  生命誰可貴
[00:18:42.200 --> 00:18:43.900]  愛情價更高
[00:18:43.900 --> 00:18:45.500]  若為自由故
[00:18:45.500 --> 00:18:48.100]  兩者皆可拋
[00:18:48.100 --> 00:18:50.100]  當然有人把它改了
[00:18:50.100 --> 00:18:52.600]  生命誰可貴
[00:18:52.600 --> 00:18:53.900]  自由價更高
[00:18:53.900 --> 00:18:55.200]  若為金錢故
[00:18:55.200 --> 00:18:57.200]  兩者皆可拋
[00:18:57.200 --> 00:18:59.300]  所以他怎麼改了
[00:18:59.300 --> 00:19:02.900]  但是馬克龍他得了這個肺炎
[00:19:02.900 --> 00:19:04.300]  新冠肺炎他好起來
[00:19:04.300 --> 00:19:06.300]  他講了一句話
[00:19:06.300 --> 00:19:11.000]  他說我現在才真正知道什麼叫自由
[00:19:11.000 --> 00:19:14.000]  他說你如果說不戴口罩
[00:19:14.000 --> 00:19:17.100]  不受瑕疵
[00:19:17.100 --> 00:19:18.800]  不在居家的話
[00:19:18.800 --> 00:19:21.100]  這不是自由
[00:19:21.100 --> 00:19:24.100]  這是自私
[00:19:24.100 --> 00:19:26.000]  他現在知道什麼叫自由
[00:19:26.000 --> 00:19:28.100]  什麼叫自私了
[00:19:28.100 --> 00:19:31.400]  一個國家的總理說出來這樣的話
[00:19:31.400 --> 00:19:32.900]  你就知道了
[00:19:32.900 --> 00:19:35.500]  我們從舊仁舊樣之中
[00:19:35.500 --> 00:19:38.700]  我們從2020年的Pandemic中
[00:19:38.700 --> 00:19:41.100]  我們出來的時候
[00:19:41.100 --> 00:19:44.300]  我們活出不一樣的生命
[00:19:44.300 --> 00:19:46.000]  是的
[00:19:46.000 --> 00:19:48.900]  我們進入2021年
[00:19:48.900 --> 00:19:51.800]  我們要有新人的新的樣式
[00:19:51.800 --> 00:19:54.100]  新人是從哪裡來的呢
[00:19:54.100 --> 00:19:57.900]  以福祉書4章21到24節他說
[00:19:57.900 --> 00:19:59.200]  請
[00:19:59.200 --> 00:20:01.800]  如果你們聽過他的道
[00:20:01.800 --> 00:20:03.700]  領了他的教
[00:20:03.700 --> 00:20:05.500]  學了他的真理
[00:20:05.500 --> 00:20:09.300]  就脫去從前行為上的舊仁
[00:20:09.300 --> 00:20:12.300]  這舊仁是因失意的迷惑
[00:20:12.300 --> 00:20:14.300]  漸漸變壞的
[00:20:14.300 --> 00:20:17.400]  又要將心智改換一新
[00:20:17.400 --> 00:20:19.900]  並且穿上新人
[00:20:19.900 --> 00:20:23.100]  這新人是照神的形象照的
[00:20:23.100 --> 00:20:26.300]  有真理的人意和正解
[00:20:26.300 --> 00:20:27.400]  Hallelujah
[00:20:27.400 --> 00:20:28.900]  這是新人
[00:20:28.900 --> 00:20:30.700]  新人呢
[00:20:30.700 --> 00:20:33.400]  是從神的話
[00:20:33.400 --> 00:20:35.100]  得以更新的
[00:20:35.100 --> 00:20:36.400]  得了他的教
[00:20:36.400 --> 00:20:39.200]  學了他的真理得救
[00:20:39.200 --> 00:20:41.800]  所以我們就不再是
[00:20:41.800 --> 00:20:42.300]  舊人
[00:20:42.300 --> 00:20:45.800]  我們要脫去舊人的行為
[00:20:45.800 --> 00:20:49.600]  我們要改變失意的迷惑
[00:20:49.600 --> 00:20:51.900]  要心智改換一新
[00:20:51.900 --> 00:20:55.100]  所以新年我們要穿新衣戴新帽
[00:20:55.100 --> 00:20:56.300]  就是這個道理
[00:20:56.300 --> 00:20:58.100]  要完全的新
[00:20:58.100 --> 00:20:59.200]  Hallelujah
[00:20:59.200 --> 00:21:00.900]  如果說
[00:21:00.900 --> 00:21:04.800]  新人是拜登或者是川普上來的話
[00:21:04.800 --> 00:21:06.300]  我希望
[00:21:06.300 --> 00:21:07.500]  要這樣子
[00:21:07.500 --> 00:21:11.300]  Make America Great in Christ
[00:21:11.300 --> 00:21:13.600]  而不只是Mega
[00:21:13.600 --> 00:21:15.200]  要是Magic
[00:21:15.200 --> 00:21:17.400]  M-A-G-I-C
[00:21:17.400 --> 00:21:18.500]  是不是
[00:21:18.500 --> 00:21:22.600]  要讓美國在主裡成為偉大
[00:21:22.600 --> 00:21:24.600]  而不是說只是
[00:21:24.600 --> 00:21:26.800]  美國再次偉大
[00:21:26.800 --> 00:21:28.000]  Hallelujah
[00:21:28.000 --> 00:21:30.300]  在2021年
[00:21:30.300 --> 00:21:31.900]  求神來
[00:21:31.900 --> 00:21:35.500]  Make America Great in Christ
[00:21:35.500 --> 00:21:38.600]  感謝神讚美神
[00:21:38.600 --> 00:21:41.900]  那麼新人的樣式呢
[00:21:41.900 --> 00:21:45.500]  這是加勒太書五章二二二三節講的
[00:21:45.500 --> 00:21:46.500]  就是
[00:21:46.500 --> 00:21:48.100]  聖靈的果子
[00:21:48.100 --> 00:21:49.500]  來一起結
[00:21:49.500 --> 00:21:51.500]  聖靈所結的果子
[00:21:51.500 --> 00:21:52.900]  就是仁愛
[00:21:52.900 --> 00:21:54.100]  喜樂和平
[00:21:54.100 --> 00:21:54.800]  忍耐
[00:21:54.800 --> 00:21:56.400]  恩慈良善
[00:21:56.400 --> 00:21:58.800]  信實溫柔節制
[00:21:58.800 --> 00:22:02.700]  這樣的事沒有律法禁止
[00:22:02.700 --> 00:22:05.000]  如果說我們舊人是
[00:22:05.000 --> 00:22:07.200]  先前的亞當
[00:22:07.200 --> 00:22:10.300]  是死在過年罪犯之中
[00:22:10.300 --> 00:22:11.700]  那麼幕後的亞當
[00:22:11.700 --> 00:22:13.900]  我們常常講是耶穌基督
[00:22:13.900 --> 00:22:14.800]  是不是
[00:22:14.800 --> 00:22:16.600]  耶穌基督
[00:22:16.600 --> 00:22:18.400]  受了洗
[00:22:18.400 --> 00:22:21.200]  聖靈帶他到曠野禁食四十天
[00:22:21.200 --> 00:22:25.200]  然後他勝過撒旦魔鬼的試探
[00:22:25.200 --> 00:22:28.000]  然後天使就出來伺候他
[00:22:28.000 --> 00:22:28.900]  所以
[00:22:28.900 --> 00:22:32.000]  耶穌是幕後的亞當
[00:22:32.000 --> 00:22:35.400]  他勝過了撒旦魔鬼
[00:22:35.400 --> 00:22:36.700]  那麼我們
[00:22:36.700 --> 00:22:39.200]  有耶穌在我們裡面
[00:22:39.200 --> 00:22:41.200]  我們也就成為
[00:22:41.200 --> 00:22:43.200]  一個新造的人
[00:22:43.200 --> 00:22:48.200]  這就是聖靈勝過情慾的結果
[00:22:48.200 --> 00:22:52.200]  我希望是我們2021年的樣式
[00:22:52.200 --> 00:22:53.800]  我們要把
[00:22:53.800 --> 00:22:56.100]  過去的病痛
[00:22:56.100 --> 00:22:58.900]  不管說我們身體怎麼病痛
[00:22:58.900 --> 00:23:02.500]  我常常這樣子的來宣告
[00:23:02.500 --> 00:23:05.700]  憑著信心奉主耶穌基督的名
[00:23:05.700 --> 00:23:07.700]  我就是這樣的宣告
[00:23:07.700 --> 00:23:09.400]  神要醫治我
[00:23:09.400 --> 00:23:10.200]  是不是
[00:23:10.200 --> 00:23:12.500]  神的本意就是要醫治我
[00:23:12.500 --> 00:23:13.200]  是不是
[00:23:13.200 --> 00:23:15.400]  我雖然一時身體有病痛
[00:23:15.400 --> 00:23:17.700]  但是我相信神要醫治我
[00:23:17.700 --> 00:23:21.200]  我再一次宣告我的身體要好起來
[00:23:21.200 --> 00:23:23.000]  是不是
[00:23:23.000 --> 00:23:26.100]  神世界上我們的病痛太多了
[00:23:26.100 --> 00:23:28.600]  那個名字都數不清楚的
[00:23:28.600 --> 00:23:33.300]  但是耶穌的名是超乎萬名之名的
[00:23:33.300 --> 00:23:36.800]  所以祂要勝過所有的這一切的病痛
[00:23:36.800 --> 00:23:38.300]  我們心靈的悲傷
[00:23:38.300 --> 00:23:39.400]  我們的捆綁
[00:23:39.400 --> 00:23:40.300]  我們的消極
[00:23:40.300 --> 00:23:41.500]  我們的災難
[00:23:41.500 --> 00:23:45.000]  我們的頹廢
[00:23:45.000 --> 00:23:46.400]  要轉化成為
[00:23:46.400 --> 00:23:50.200]  2021年的健康快樂幸福美滿
[00:23:50.200 --> 00:23:51.600]  積極恢復
[00:23:51.600 --> 00:23:53.600]  奮力更新
[00:23:53.600 --> 00:23:56.000]  你覺得2020年
[00:23:56.000 --> 00:23:59.000]  哎呦生意好難做哦
[00:23:59.000 --> 00:24:04.100]  身體這裡不對勁那裡不對勁
[00:24:04.100 --> 00:24:05.400]  但是
[00:24:05.400 --> 00:24:06.100]  你看
[00:24:06.100 --> 00:24:09.200]  禪院說我要向上舉手
[00:24:09.200 --> 00:24:12.000]  我要向上我的神舉手
[00:24:12.000 --> 00:24:14.200]  我要向祂來宣告
[00:24:14.200 --> 00:24:18.400]  我要伸手去抓那個生命樹上葉子
[00:24:18.400 --> 00:24:20.700]  然後可以醫病的
[00:24:20.700 --> 00:24:22.900]  我要醫治我身體的病痛
[00:24:22.900 --> 00:24:25.000]  我要喝生命河
[00:24:25.000 --> 00:24:27.800]  從寶座流出的河的水
[00:24:27.800 --> 00:24:31.300]  我要吃生命樹上結的果子
[00:24:31.300 --> 00:24:32.200]  Hallelujah
[00:24:32.200 --> 00:24:35.100]  我就得以健康快樂幸福美滿
[00:24:35.100 --> 00:24:36.600]  積極恢復
[00:24:36.600 --> 00:24:38.600]  奮力更新
[00:24:38.600 --> 00:24:39.500]  Hallelujah
[00:24:39.500 --> 00:24:42.600]  這是新人心的樣子
[00:24:42.600 --> 00:24:44.800]  在2021年
[00:24:44.800 --> 00:24:47.500]  多麼希望我們每一個弟兄姐妹
[00:24:47.500 --> 00:24:48.900]  都能夠如此
[00:24:48.900 --> 00:24:50.500]  不是嗎
[00:24:50.500 --> 00:24:54.600]  所以憑著信心我們要來宣告
[00:24:54.600 --> 00:24:56.700]  我們過去這段時間
[00:24:56.700 --> 00:24:59.800]  那是雖然年頭不對
[00:24:59.800 --> 00:25:01.900]  但是您知道嗎
[00:25:01.900 --> 00:25:03.800]  常常我喜歡講
[00:25:03.800 --> 00:25:05.800]  我們去年2020年
[00:25:05.800 --> 00:25:07.900]  好像在做監牢一樣
[00:25:07.900 --> 00:25:09.800]  是不是
[00:25:09.800 --> 00:25:12.500]  但是我們做的那個監牢是
[00:25:12.500 --> 00:25:14.600]  盼望的監牢
[00:25:14.600 --> 00:25:18.100]  我們期盼有事情要發生的
[00:25:18.100 --> 00:25:22.800]  我們做2020年好像是在冬天一樣
[00:25:22.800 --> 00:25:24.900]  但是
[00:25:24.900 --> 00:25:27.300]  我們上面的葉子凋零了
[00:25:27.300 --> 00:25:28.300]  不長果子
[00:25:28.300 --> 00:25:30.300]  但是我們下面的根
[00:25:30.300 --> 00:25:32.400]  還是繼續在長
[00:25:32.400 --> 00:25:33.200]  是不是
[00:25:33.200 --> 00:25:35.000]  到了2021年
[00:25:35.000 --> 00:25:38.500]  那個樹的連輪又增加了一圈
[00:25:38.500 --> 00:25:42.200]  這個腰又長了一圈出來了
[00:25:42.200 --> 00:25:43.000]  是不是
[00:25:43.000 --> 00:25:45.300]  Hallelujah
[00:25:45.300 --> 00:25:46.700]  感謝神
[00:25:46.700 --> 00:25:47.600]  Hallelujah
[00:25:47.600 --> 00:25:51.200]  那個路徑上要滴滿油脂
[00:25:51.200 --> 00:25:52.000]  Hallelujah
[00:25:52.000 --> 00:25:52.900]  是的
[00:25:52.900 --> 00:25:55.700]  就是我們要大家牽著手
[00:25:55.700 --> 00:25:56.900]  拉著耶穌手
[00:25:56.900 --> 00:25:58.800]  不然那個地上滑溜溜
[00:25:58.800 --> 00:26:00.400]  碎碎摔了一跤
[00:26:00.400 --> 00:26:01.600]  也不好看
[00:26:01.600 --> 00:26:02.200]  Hallelujah
[00:26:02.200 --> 00:26:03.300]  讚美神
[00:26:03.300 --> 00:26:07.700]  我們的神就是如此的豐富
[00:26:07.700 --> 00:26:09.500]  衣食的拮据
[00:26:09.500 --> 00:26:11.400]  衣食的病痛
[00:26:11.400 --> 00:26:13.100]  衣食的悲傷
[00:26:13.100 --> 00:26:15.000]  衣食的捆綁
[00:26:15.000 --> 00:26:16.200]  衣食的消極
[00:26:16.200 --> 00:26:17.400]  衣食的災難
[00:26:17.400 --> 00:26:19.300]  衣食的頹廢
[00:26:19.300 --> 00:26:20.500]  是不是
[00:26:20.500 --> 00:26:23.500]  這是我們增長的動力
[00:26:23.500 --> 00:26:24.300]  不是嗎
[00:26:24.300 --> 00:26:25.000]  感謝神
[00:26:25.000 --> 00:26:27.900]  讚美神
[00:26:27.900 --> 00:26:30.600]  2021年
[00:26:30.600 --> 00:26:31.700]  舊的過去了
[00:26:31.700 --> 00:26:32.600]  新的來了
[00:26:32.600 --> 00:26:34.300]  但是新舊之間
[00:26:34.300 --> 00:26:35.900]  仍然會有爭戰
[00:26:35.900 --> 00:26:37.500]  會有糾結
[00:26:37.500 --> 00:26:39.700]  就看你怎麼應對它
[00:26:39.700 --> 00:26:42.400]  你怎麼樣從舊的
[00:26:42.400 --> 00:26:44.300]  老舊的敗壞了
[00:26:44.300 --> 00:26:46.700]  進入新的
[00:26:46.700 --> 00:26:48.700]  你怎麼樣從Mega
[00:26:48.700 --> 00:26:50.800]  進入Magic
[00:26:50.800 --> 00:26:54.400]  你怎麼樣從病痛進入健康
[00:26:54.400 --> 00:26:57.500]  新舊之間會有相爭
[00:26:57.500 --> 00:26:59.600]  舊的是我們必死的身體
[00:26:59.600 --> 00:27:00.700]  敗壞的身體
[00:27:00.700 --> 00:27:02.000]  過去的年日
[00:27:02.000 --> 00:27:04.000]  或者是消極頹廢
[00:27:04.000 --> 00:27:05.800]  但是新的
[00:27:05.800 --> 00:27:07.800]  又是
[00:27:07.800 --> 00:27:11.300]  迦勒太書五章十六到十八節
[00:27:11.300 --> 00:27:12.600]  我們一起來念
[00:27:12.600 --> 00:27:15.800]  你們當聖從聖靈而行
[00:27:15.800 --> 00:27:18.600]  不放縱肉體情欲了
[00:27:18.600 --> 00:27:21.800]  因為情欲和聖靈相爭
[00:27:21.800 --> 00:27:24.400]  聖靈和情欲相爭
[00:27:24.400 --> 00:27:27.000]  這兩個是彼此相敵
[00:27:27.000 --> 00:27:30.700]  使你們不能做所願意做的事
[00:27:30.700 --> 00:27:33.100]  但你們若被聖靈引導
[00:27:33.100 --> 00:27:35.900]  就不在律法以下
[00:27:35.900 --> 00:27:38.800]  哈雷的論語很讚美
[00:27:38.800 --> 00:27:40.400]  我剛才說的
[00:27:40.400 --> 00:27:42.700]  2020年
[00:27:42.700 --> 00:27:44.500]  這個Pandemic
[00:27:44.500 --> 00:27:47.600]  使我們有的人
[00:27:47.600 --> 00:27:51.000]  活出了舊人的窩囊的樣子
[00:27:51.000 --> 00:27:52.900]  但是2021年
[00:27:52.900 --> 00:27:54.500]  我們要不再一樣
[00:27:54.500 --> 00:27:58.100]  這裡說我們要靠著聖靈行事
[00:27:58.100 --> 00:28:01.100]  不再放縱肉體的情欲
[00:28:01.100 --> 00:28:02.100]  哈雷路亞
[00:28:02.100 --> 00:28:04.100]  也就是說
[00:28:04.100 --> 00:28:06.900]  聖靈祂帶領我們
[00:28:06.900 --> 00:28:09.100]  那麼祂用微細的聲音
[00:28:09.100 --> 00:28:10.900]  祂用聖經的話
[00:28:10.900 --> 00:28:15.100]  祂用宇宙萬物的啟示
[00:28:15.100 --> 00:28:18.100]  甚至於祂用神的感動
[00:28:18.100 --> 00:28:20.800]  在我們心裡面帶領
[00:28:20.800 --> 00:28:23.100]  但是我們的肉體呢
[00:28:23.100 --> 00:28:26.400]  卻是
[00:28:26.400 --> 00:28:29.400]  軀象沉淪頹廢
[00:28:29.400 --> 00:28:30.500]  你知道嗎
[00:28:30.500 --> 00:28:32.500]  我有的時候
[00:28:32.500 --> 00:28:36.200]  早上我基本上很少
[00:28:36.200 --> 00:28:39.100]  真的想在床上多躺一會
[00:28:39.100 --> 00:28:40.900]  睡不著也無所謂
[00:28:40.900 --> 00:28:43.300]  看看手機嘛
[00:28:43.300 --> 00:28:44.000]  一大堆東西
[00:28:44.000 --> 00:28:45.500]  現在都是這樣子嘛
[00:28:45.500 --> 00:28:46.600]  但是我說no no no
[00:28:46.600 --> 00:28:47.400]  一定要起來
[00:28:47.400 --> 00:28:48.900]  一定要起來
[00:28:48.900 --> 00:28:50.200]  是不是
[00:28:50.200 --> 00:28:52.600]  感謝神讚美神
[00:28:52.600 --> 00:28:54.200]  是的
[00:28:54.200 --> 00:28:55.800]  所以我們要再一次
[00:28:55.800 --> 00:28:59.500]  不要按照自己肉體的
[00:28:59.500 --> 00:29:01.500]  你不想要起來
[00:29:01.500 --> 00:29:03.400]  或者是不想要讀經
[00:29:03.400 --> 00:29:04.500]  不想要禱告
[00:29:04.500 --> 00:29:06.300]  或者是不想要做事
[00:29:06.300 --> 00:29:07.600]  不想要做家事
[00:29:07.600 --> 00:29:09.200]  或者是不想要去上班
[00:29:09.200 --> 00:29:12.200]  或者不想要快快樂樂健健康康
[00:29:12.200 --> 00:29:14.700]  不想要去運動
[00:29:14.700 --> 00:29:16.000]  但是我們要憑著信心
[00:29:16.000 --> 00:29:17.300]  我們說
[00:29:17.300 --> 00:29:20.600]  我們不要生著肉體的軟弱
[00:29:20.600 --> 00:29:22.500]  我們情慾
[00:29:22.500 --> 00:29:24.000]  是的
[00:29:24.000 --> 00:29:27.700]  耶穌呀有這樣的經驗
[00:29:27.700 --> 00:29:29.200]  記得嗎
[00:29:29.200 --> 00:29:31.000]  當他過了約旦河
[00:29:31.000 --> 00:29:33.800]  碰到的第一個大城叫什麼
[00:29:33.800 --> 00:29:35.500]  耶利哥
[00:29:35.500 --> 00:29:37.100]  是不是
[00:29:37.100 --> 00:29:39.600]  這麼大的一個城
[00:29:39.600 --> 00:29:42.000]  他就順著神的帶領
[00:29:42.000 --> 00:29:45.800]  耶和華軍隊的元帥的帶領
[00:29:45.800 --> 00:29:47.000]  城就垮了
[00:29:47.000 --> 00:29:48.800]  這一仗就打贏了
[00:29:48.800 --> 00:29:50.900]  是不是
[00:29:50.900 --> 00:29:53.800]  但是跟著打哀城
[00:29:53.800 --> 00:29:57.800]  一個小小的一個城
[00:29:57.800 --> 00:29:59.700]  派了幾千個兵去打
[00:29:59.700 --> 00:30:01.200]  這麼小一個城
[00:30:01.200 --> 00:30:03.100]  結果打輸了
[00:30:03.100 --> 00:30:04.200]  是不是
[00:30:04.200 --> 00:30:06.300]  這是他的經驗
[00:30:06.300 --> 00:30:08.000]  這經驗告訴他說
[00:30:08.000 --> 00:30:10.700]  當你順著聖靈的帶領的時候
[00:30:10.700 --> 00:30:12.600]  當你凡事求穩神
[00:30:12.600 --> 00:30:15.800]  當你靠著神的時候
[00:30:15.800 --> 00:30:18.500]  你可以勝過一切
[00:30:18.500 --> 00:30:20.000]  但是
[00:30:20.000 --> 00:30:22.400]  當他親看了哀城
[00:30:22.400 --> 00:30:24.200]  想說耶利哥
[00:30:24.200 --> 00:30:25.100]  他都垮了
[00:30:25.100 --> 00:30:27.000]  我都打下來了
[00:30:27.000 --> 00:30:29.300]  這個小小一個哀城幾千人
[00:30:29.300 --> 00:30:31.000]  聖經上面你去看
[00:30:31.000 --> 00:30:34.600]  他連一個禱告都沒有
[00:30:34.600 --> 00:30:37.400]  神也沒有跟他講任何事情
[00:30:37.400 --> 00:30:38.800]  你不禱告
[00:30:38.800 --> 00:30:40.300]  你不來親近神
[00:30:40.300 --> 00:30:41.800]  你不來到神的面前
[00:30:41.800 --> 00:30:44.800]  他怎麼跟你講
[00:30:44.800 --> 00:30:46.100]  是不是
[00:30:46.100 --> 00:30:47.600]  這是一個最好的機會
[00:30:47.600 --> 00:30:49.500]  學功課的時候
[00:30:49.500 --> 00:30:52.500]  如果我們不能夠來到神的面前
[00:30:52.500 --> 00:30:53.900]  你不能夠憑著信心
[00:30:53.900 --> 00:30:58.000]  奉主耶穌基督的名
[00:30:58.000 --> 00:31:00.200]  以色列人
[00:31:00.200 --> 00:31:01.500]  他只要南丁
[00:31:01.500 --> 00:31:03.600]  只要成了年
[00:31:03.600 --> 00:31:05.400]  只要成為天威節
[00:31:05.400 --> 00:31:09.800]  他一年至少要三次
[00:31:09.800 --> 00:31:11.000]  一月節
[00:31:11.000 --> 00:31:12.100]  五星節
[00:31:12.100 --> 00:31:13.500]  還有祝鵬節
[00:31:13.500 --> 00:31:16.000]  要到聖殿去朝見神
[00:31:16.000 --> 00:31:18.000]  再遠都要去
[00:31:18.000 --> 00:31:19.100]  是不是
[00:31:19.100 --> 00:31:20.500]  甚至於當以色列
[00:31:20.500 --> 00:31:21.500]  南國滅亡
[00:31:21.500 --> 00:31:23.800]  北國滅亡的時候
[00:31:23.800 --> 00:31:25.900]  他們貝魯的民回歸的時候
[00:31:25.900 --> 00:31:28.100]  他們來到聖殿的時候
[00:31:28.100 --> 00:31:29.500]  哇
[00:31:29.500 --> 00:31:31.800]  他們走在那個山路
[00:31:31.800 --> 00:31:34.200]  從詩篇一百二十一篇
[00:31:34.200 --> 00:31:35.600]  一路嘟嘟嘟
[00:31:35.600 --> 00:31:37.500]  一路唱
[00:31:37.500 --> 00:31:40.200]  眾山圍繞耶路撒冷
[00:31:40.200 --> 00:31:42.100]  一路唱一路上去
[00:31:42.100 --> 00:31:45.000]  然後小鼓匯成大群
[00:31:45.000 --> 00:31:49.100]  然後最後來到聖殿門口的時候
[00:31:49.100 --> 00:31:52.200]  唱到詩篇一百三十四篇
[00:31:52.200 --> 00:31:54.300]  高遊流在亞倫的頭上
[00:31:54.300 --> 00:31:55.200]  流到呼吸
[00:31:55.200 --> 00:31:56.100]  流到他的衣襟
[00:31:56.100 --> 00:31:57.300]  流到地上
[00:31:57.300 --> 00:31:58.600]  是不是
[00:31:58.600 --> 00:32:01.300]  像是黑門山的甘露
[00:32:01.300 --> 00:32:02.900]  哇
[00:32:02.900 --> 00:32:06.000]  他們是帶著淚水
[00:32:06.000 --> 00:32:08.300]  他能夠來到神的殿
[00:32:08.300 --> 00:32:09.500]  是不是
[00:32:09.500 --> 00:32:10.900]  那當他們走的時候
[00:32:10.900 --> 00:32:12.200]  詩篇最後
[00:32:12.200 --> 00:32:14.800]  這個喪行詩最後一篇
[00:32:14.800 --> 00:32:19.700]  那個祭司站在聖殿門口說
[00:32:19.700 --> 00:32:21.900]  僕人如何仰望耶和華
[00:32:21.900 --> 00:32:22.700]  使你仰望
[00:32:22.700 --> 00:32:25.700]  夜間站在耶和華的殿中
[00:32:25.700 --> 00:32:28.200]  使你如何仰望祖母的時候
[00:32:28.200 --> 00:32:30.600]  照樣我們仰望耶和華
[00:32:30.600 --> 00:32:32.900]  直到他憐憫我們
[00:32:32.900 --> 00:32:34.900]  你們平安的去吧
[00:32:34.900 --> 00:32:36.000]  Hallelujah
[00:32:36.000 --> 00:32:38.400]  一年都有平安
[00:32:38.400 --> 00:32:39.900]  都有祝福
[00:32:39.900 --> 00:32:41.700]  同樣的
[00:32:41.700 --> 00:32:43.000]  我也要說
[00:32:43.000 --> 00:32:45.200]  當我們在神的面前
[00:32:45.200 --> 00:32:48.500]  我們心就相爭的時候
[00:32:48.500 --> 00:32:50.300]  我們憑著信心
[00:32:50.300 --> 00:32:53.600]  我們要向保羅
[00:32:53.600 --> 00:32:56.700]  他雖然無可奈何的說
[00:32:56.700 --> 00:32:59.000]  羅馬書七章十八十九節
[00:32:59.000 --> 00:33:02.200]  他說立志為善由得我
[00:33:02.200 --> 00:33:04.600]  只是行出來由不得我
[00:33:04.600 --> 00:33:07.000]  故此我所願意的善
[00:33:07.000 --> 00:33:08.600]  我反而不做
[00:33:08.600 --> 00:33:10.400]  我所不願意的惡
[00:33:10.400 --> 00:33:11.500]  我倒去做
[00:33:11.500 --> 00:33:13.700]  這就是心就相爭
[00:33:13.700 --> 00:33:15.100]  是不是
[00:33:15.100 --> 00:33:16.800]  神要我們往東
[00:33:16.800 --> 00:33:19.200]  如果你非要往西的話
[00:33:19.200 --> 00:33:21.100]  違背了神
[00:33:21.100 --> 00:33:23.900]  那保羅說我好苦啊
[00:33:23.900 --> 00:33:25.100]  是不是
[00:33:25.100 --> 00:33:27.000]  但是我們不會不是嗎
[00:33:27.000 --> 00:33:28.800]  阿英啊你不苦嗎
[00:33:28.800 --> 00:33:30.200]  是不是
[00:33:30.200 --> 00:33:31.400]  感謝神
[00:33:31.400 --> 00:33:35.400]  因為我們的情欲
[00:33:35.400 --> 00:33:37.900]  是越來越小
[00:33:37.900 --> 00:33:40.200]  就好像司祭一樣說的
[00:33:40.200 --> 00:33:43.900]  他必興亡我必衰微
[00:33:43.900 --> 00:33:47.900]  先祭說這不是律法所喜歡的
[00:33:47.900 --> 00:33:49.200]  因為你知道嗎
[00:33:49.200 --> 00:33:56.400]  這裡有為善行惡
[00:33:56.400 --> 00:33:59.400]  聖靈會讓我們知罪
[00:33:59.400 --> 00:34:02.200]  律法會叫我們知罪
[00:34:02.200 --> 00:34:06.400]  但是魔鬼勸定我們的罪
[00:34:06.400 --> 00:34:09.000]  就是因為我們行善或行惡
[00:34:09.000 --> 00:34:10.200]  是不是
[00:34:10.200 --> 00:34:14.400]  知罪跟定罪有什麼不一樣嗎
[00:34:14.400 --> 00:34:15.600]  知罪是說
[00:34:15.600 --> 00:34:19.200]  聖靈讓你看到你有改進的空間
[00:34:19.200 --> 00:34:21.800]  他給你力量去改變
[00:34:21.800 --> 00:34:23.400]  這就是知罪
[00:34:23.400 --> 00:34:25.600]  律法讓你知罪
[00:34:25.600 --> 00:34:27.600]  什麼叫定你罪呢
[00:34:27.600 --> 00:34:31.200]  魔鬼讓你看到你的醜陋
[00:34:31.200 --> 00:34:34.400]  然後他就把你打趴在地上
[00:34:34.400 --> 00:34:36.800]  這叫做定罪
[00:34:36.800 --> 00:34:38.600]  什麼叫醜陋啊
[00:34:38.600 --> 00:34:41.200]  我就想到我在寫的時候
[00:34:41.200 --> 00:34:42.900]  我們如果去這個
[00:34:42.900 --> 00:34:44.000]  Safeair
[00:34:44.000 --> 00:34:46.000]  它有一個迷魂陣
[00:34:46.000 --> 00:34:47.000]  裡面有什麼
[00:34:47.000 --> 00:34:48.200]  哈哈鏡
[00:34:48.200 --> 00:34:49.800]  對不對
[00:34:49.800 --> 00:34:51.400]  哈哈鏡你進去的時候看到
[00:34:51.400 --> 00:34:53.600]  哎呦
[00:34:53.600 --> 00:34:57.000]  你看那個哈哈鏡裡面那個人成什麼樣子
[00:34:57.000 --> 00:34:59.200]  真的是醜陋的樣子啊
[00:34:59.200 --> 00:35:00.600]  是不是
[00:35:00.600 --> 00:35:02.000]  變形了
[00:35:02.000 --> 00:35:03.600]  哈哈鏡
[00:35:03.600 --> 00:35:05.000]  哎 變形了
[00:35:05.000 --> 00:35:08.600]  英文叫做Distorted Mirror
[00:35:08.600 --> 00:35:09.200]  是不是
[00:35:09.200 --> 00:35:11.600]  就是說變形的鏡子
[00:35:11.600 --> 00:35:16.000]  讓你整個樣子變得醜陋
[00:35:16.000 --> 00:35:20.000]  魔鬼就像是哈哈鏡一樣
[00:35:20.000 --> 00:35:23.800]  讓你看到你的醜陋
[00:35:23.800 --> 00:35:26.800]  然後再把你打趴在地上
[00:35:26.800 --> 00:35:29.200]  永不得翻身
[00:35:29.200 --> 00:35:32.600]  所以新舊相爭就是這個樣子的
[00:35:32.600 --> 00:35:33.800]  是的
[00:35:33.800 --> 00:35:36.000]  讓我們再一次
[00:35:36.000 --> 00:35:38.600]  求神讓我們立志為善
