
[00:00:00.000 --> 00:00:05.800]  今日嚟到我哋嘅Facebook Legend 嘅講道系列嘅第四堂
[00:15:41.500 --> 00:15:45.500]  都要小心去善用呢啲公眾嘅平台
[00:15:45.500 --> 00:15:48.500]  做一個好做見證嘅好嘅機會
[00:15:48.500 --> 00:15:49.500]  好開心
[00:15:49.500 --> 00:15:51.500]  例如話我今年orientation嘅時候
[00:15:51.500 --> 00:15:53.500]  當我入到campus嘅時候
[00:15:53.500 --> 00:15:55.500]  去做呢個forum工作嘅時候
[00:15:55.500 --> 00:15:56.500]  其實我每一次入到campus
[00:15:56.500 --> 00:15:57.500]  我就會check in
[00:15:57.500 --> 00:15:59.500]  入到Foothill 入到De Anza
[00:15:59.500 --> 00:16:01.500]  入到San Jose State U
[00:16:01.500 --> 00:16:02.500]  咁我好開心
[00:16:02.500 --> 00:16:03.500]  因為我好早入去
[00:16:03.500 --> 00:16:07.500]  因為佢哋orientation通常係9點鐘開始
[00:16:07.500 --> 00:16:08.500]  其實我7點
[00:16:08.500 --> 00:16:10.500]  有時7點鐘已經入咗去
[00:16:10.500 --> 00:16:11.500]  喺campus
[00:16:11.500 --> 00:16:12.500]  咁我好開心
[00:16:12.500 --> 00:16:13.500]  當我check in嘅時候
[00:16:13.500 --> 00:16:15.500]  我即刻會收到好多人impact我
[00:16:15.500 --> 00:16:19.500]  話我依家已經再為你祈禱
[00:16:19.500 --> 00:16:20.500]  加油
[00:16:20.500 --> 00:16:22.500]  甚至有人將佢嘅圖文都寫埋出嚟
[00:16:22.500 --> 00:16:24.500]  就係我係咁樣為你祈禱
[00:16:24.500 --> 00:16:26.500]  你都知嗰時好攰呀7點鐘
[00:16:26.500 --> 00:16:29.500]  而且跑到前線做工作係壓力好大
[00:16:29.500 --> 00:16:32.500]  但係嗰時你即刻收到facebook咁樣一個message
[00:16:32.500 --> 00:16:34.500]  係好窩心
[00:16:34.500 --> 00:16:35.500]  係好warm嘅
[00:16:35.500 --> 00:16:38.500]  係突然間你覺得好有力嘅
[00:16:38.500 --> 00:16:40.500]  咁所以facebook如果你善用呢
[00:16:40.500 --> 00:16:42.500]  可以去造就好多嘅人
[00:16:42.500 --> 00:16:46.500]  可以去鼓勵去關心去安慰到好多嘅人
[00:16:46.500 --> 00:16:49.500]  但係如果你唔用佢呢
[00:16:49.500 --> 00:16:50.500]  可以濫用佢呢
[00:16:50.500 --> 00:16:53.500]  同時都可以傷害好多嘅人
[00:16:53.500 --> 00:16:55.500]  所以希望大家喺地善用
[00:16:55.500 --> 00:16:57.500]  希望我哋喺言語上學識
[00:16:57.500 --> 00:17:00.500]  喺facebook點樣去正面地使用佢
[00:17:00.500 --> 00:17:02.500]  成為一個好powerful嘅tool
[00:17:02.500 --> 00:17:05.500]  第二樣嘢我想特別提嘅就係
[00:17:05.500 --> 00:17:08.500]  唔單止係防止負面言語嘅病毒
[00:17:08.500 --> 00:17:11.500]  我哋都要防止一啲負面思想嘅病毒
[00:17:11.500 --> 00:17:14.500]  因為傳播嘅唔止係言語咁簡單
[00:17:14.500 --> 00:17:16.500]  有時仲有好多啲
[00:17:16.500 --> 00:17:19.500]  好世俗嘅concept好錯誤嘅觀念
[00:17:19.500 --> 00:17:21.500]  都會喺facebook上面亂咁傳嘅
[00:17:21.500 --> 00:17:24.500]  喺珍妍嘅四章二十三節
[00:17:24.500 --> 00:17:27.500]  佢話所思所想要謹慎
[00:17:27.500 --> 00:17:31.500]  因為生命係由思想定型嘅
[00:17:31.500 --> 00:17:33.500]  所以珍妍講得好清楚
[00:17:33.500 --> 00:17:36.500]  我哋要注重我哋嘅思想到底諗緊啲乜嘢
[00:17:36.500 --> 00:17:39.500]  因為我哋諗緊啲乜嘢就會影響我哋嘅情緒
[00:17:39.500 --> 00:17:42.500]  然後影響情緒之餘又影響我哋嘅行為
[00:17:42.500 --> 00:17:44.500]  然後就影響我哋嘅一生
[00:17:44.500 --> 00:17:49.500]  你知Dr.Lief係一個研究Neuroscientist嘅
[00:17:49.500 --> 00:17:51.500]  其中一個好出名嘅人
[00:17:51.500 --> 00:17:54.500]  佢寫本書應該叫有關Toxic Brain
[00:17:54.500 --> 00:17:56.500]  即係佢話我哋嘅腦係中咗毒嘅
[00:17:56.500 --> 00:17:59.500]  佢嘅理論就話畀我哋聽
[00:17:59.500 --> 00:18:02.500]  人生好多嘅病痛無論係癌症
[00:18:02.500 --> 00:18:05.500]  亦或係高血壓亦或糖尿病
[00:18:05.500 --> 00:18:08.500]  佢話好多嘅病有百分之八十
[00:18:08.500 --> 00:18:10.500]  我哋嘅病係由思想
[00:18:10.500 --> 00:18:12.500]  負面嘅思想所造成
[00:18:12.500 --> 00:18:16.500]  例如當你一直去諗一件好恐怖嘅事
[00:18:16.500 --> 00:18:21.500]  例如話下星期返工會唔會畀老細炒魷魚呢
[00:18:21.500 --> 00:18:24.500]  你一直諗跟住越諗越驚
[00:18:24.500 --> 00:18:26.500]  當你驚嘅時候
[00:18:26.500 --> 00:18:31.500]  其實驚本身佢話會Trigger三十種唔同嘅Hormone出嚟
[00:18:31.500 --> 00:18:33.500]  咁呢三十種唔同嘅Hormone就會造成
[00:18:33.500 --> 00:18:36.500]  一千四百種唔同嘅Chemical Reaction
[00:18:36.500 --> 00:18:39.500]  而導致你身體有啲好唔好嘅反應
[00:18:39.500 --> 00:18:42.500]  長期落去會造成好多嘅病症出嚟
[00:18:42.500 --> 00:18:45.500]  咁我哋有時會話覺得注意休息
[00:18:45.500 --> 00:18:47.500]  健康飲食就唔會有病
[00:18:47.500 --> 00:18:48.500]  當然呢個重要
[00:18:48.500 --> 00:18:52.500]  但我哋比較忽略就係原來我哋負面思想
[00:18:52.500 --> 00:18:55.500]  都會引致我哋好多嘅疾病
[00:18:55.500 --> 00:18:57.500]  有時我哋只不過唔知
[00:18:57.500 --> 00:18:59.500]  當你一直諗負面嘢嘅時候
[00:18:59.500 --> 00:19:00.500]  你發覺就係咪
[00:19:00.500 --> 00:19:02.500]  你見到有人Post上嚟話
[00:19:02.500 --> 00:19:08.500]  Post一啲好嚇驚你嘅有關癌症嘅嘢出嚟
[00:19:08.500 --> 00:19:10.500]  於是你睇到呢個Post
[00:19:10.500 --> 00:19:12.500]  你就開始驚會唔會將來我都有癌症呢
[00:19:12.500 --> 00:19:13.500]  咁開始一驚
[00:19:13.500 --> 00:19:15.500]  於是就有三十種唔同嘅Hormone出嚟
[00:19:15.500 --> 00:19:17.500]  一千四百種唔同嘅Chemical Reaction
[00:19:17.500 --> 00:19:19.500]  最後你真係得咗癌症
[00:19:19.500 --> 00:19:21.500]  通常呢件事就係咁樣發生
[00:19:21.500 --> 00:19:24.500]  所以要好小心你嘅思想
[00:19:24.500 --> 00:19:26.500]  好留意你諗嘅嘢
[00:19:26.500 --> 00:19:29.500]  唔好一日到刻喺床上諗
[00:19:29.500 --> 00:19:31.500]  都係諗啲好負面嘅嘢
[00:19:31.500 --> 00:19:34.500]  引致於你有一啲好唔好嘅反應出嚟
[00:19:34.500 --> 00:19:37.500]  有一個好嘅方法去幫助你嘅
[00:19:37.500 --> 00:19:40.500]  就係喺羅馬書十二章二節嗰度話
[00:19:40.500 --> 00:19:42.500]  不要被這世界同化
[00:19:42.500 --> 00:19:44.500]  要讓上帝去改造你哋
[00:19:44.500 --> 00:19:47.500]  更新你哋嘅心思意念
[00:19:47.500 --> 00:19:49.500]  好明察什麼是他的旨意
[00:19:49.500 --> 00:19:51.500]  知道什麼是善良
[00:19:51.500 --> 00:19:53.500]  完全可蒙月立的
[00:19:53.500 --> 00:19:56.500]  我哋每一日都會接收好多唔同
[00:19:56.500 --> 00:19:59.500]  讓我哋去產生負面思想嘅訊息
[00:19:59.500 --> 00:20:03.500]  而真係唔好畀呢啲訊息所影響你
[00:20:03.500 --> 00:20:04.500]  要靠神
[00:20:04.500 --> 00:20:06.500]  讓神去更新你嘅心思意念
[00:20:06.500 --> 00:20:10.500]  其中一個更新你心思意念嘅方法
[00:20:10.500 --> 00:20:13.500]  就係喺約翰福音十五章第七節
[00:20:13.500 --> 00:20:14.500]  我覺得好有效嘅方法
[00:20:14.500 --> 00:20:15.500]  就係話
[00:20:15.500 --> 00:20:19.500]  如果你哋常跟我連結主耶穌所講嘅話
[00:20:19.500 --> 00:20:21.500]  而我嘅話也常存在你哋裏面
[00:20:21.500 --> 00:20:23.500]  你哋無論要求什麼
[00:20:23.500 --> 00:20:25.500]  就會得著
[00:20:25.500 --> 00:20:29.500]  其中一個好有效嘅方法就係
[00:20:29.500 --> 00:20:31.500]  你真係讓神嘅話
[00:20:31.500 --> 00:20:34.500]  能夠傳入你嘅腦海心中
[00:20:34.500 --> 00:20:39.500]  呢個係會幫你去防止好多負面訊息
[00:20:39.500 --> 00:20:41.500]  嗰啲病毒嘅入侵
[00:20:41.500 --> 00:20:44.500]  因為我哋每日接收好多負面訊息
[00:20:44.500 --> 00:20:45.500]  無論係新聞呀
[00:20:45.500 --> 00:20:46.500]  經濟唔好呀
[00:20:46.500 --> 00:20:47.500]  呢樣嗰樣呀
[00:20:47.500 --> 00:20:48.500]  罪惡呀
[00:20:48.500 --> 00:20:51.500]  嗰啲都會讓你會產生好多負面嘅思想
[00:20:51.500 --> 00:20:52.500]  負面嘅情緒
[00:20:52.500 --> 00:20:54.500]  神嘅話係唔一樣
[00:20:54.500 --> 00:20:57.500]  神嘅話係好能夠幫你潔淨你嘅心靈
[00:20:57.500 --> 00:20:58.500]  你嘅思想
[00:20:58.500 --> 00:21:00.500]  所以多讀神嘅話
[00:21:00.500 --> 00:21:02.500]  係好有福氣
[00:21:02.500 --> 00:21:03.500]  即係去思考神嘅話
[00:21:03.500 --> 00:21:05.500]  讓神嘅話能夠入到你嘅腦
[00:21:05.500 --> 00:21:07.500]  然後影響你一啲好正面
[00:21:07.500 --> 00:21:08.500]  好健康
[00:21:08.500 --> 00:21:12.500]  即係好積極嘅思想出嚟呢
[00:21:12.500 --> 00:21:14.500]  係會影響你整個人生
[00:21:14.500 --> 00:21:16.500]  所以大家要好小心
[00:21:16.500 --> 00:21:17.500]  因為每一日
[00:21:17.500 --> 00:21:18.500]  無論係咩媒體啦
[00:21:18.500 --> 00:21:20.500]  無論係Facebook或者雜誌
[00:21:20.500 --> 00:21:22.500]  都會收到好多好多唔同嘅訊息
[00:21:22.500 --> 00:21:24.500]  所有雜誌嘅訊息全部都係
[00:21:24.500 --> 00:21:25.500]  好多都係假嘅
[00:21:25.500 --> 00:21:26.500]  例如話
[00:21:26.500 --> 00:21:28.500]  你睇到所有雜誌上面嗰啲
[00:21:28.500 --> 00:21:30.500]  無論係靚毛又好啦
[00:21:30.500 --> 00:21:31.500]  或者係啲明星啦
[00:21:31.500 --> 00:21:33.500]  所有雜誌嘅相
[00:21:33.500 --> 00:21:35.500]  基本上都係Photoshop整過
[00:21:35.500 --> 00:21:37.500]  你都知Photoshop係好犀利㗎嘛
[00:21:37.500 --> 00:21:39.500]  即係好醜都可以整到好靚
[00:21:39.500 --> 00:21:41.500]  好肥都可以整到好瘦
[00:21:41.500 --> 00:21:42.500]  所以係好勁
[00:21:42.500 --> 00:21:44.500]  但係好多人睇到嗰啲
[00:21:44.500 --> 00:21:47.500]  你就當咗嗰幅相入面嗰啲人
[00:21:47.500 --> 00:21:48.500]  應該係咁靚㗎啦
[00:21:48.500 --> 00:21:50.500]  於是你一對照覺得好無自信
[00:21:50.500 --> 00:21:52.500]  因為點解我唔係咁嘅
[00:21:52.500 --> 00:21:54.500]  因為其實佢哋同你生得一模一樣
[00:21:54.500 --> 00:21:56.500]  只不過佢哋係
[00:21:56.500 --> 00:21:57.500]  我成日用Photoshop
[00:21:57.500 --> 00:22:00.500]  所以我知佢Photoshop過嘅啫
[00:22:00.500 --> 00:22:02.500]  所以係冇畀佢哋呃咗
[00:22:02.500 --> 00:22:03.500]  嗰啲係假嘅
[00:22:03.500 --> 00:22:06.500]  而且喺好多嘅雜誌訊息呢
[00:22:06.500 --> 00:22:07.500]  就好衰嘅
[00:22:07.500 --> 00:22:09.500]  例如話佢有時Post一啲
[00:22:09.500 --> 00:22:11.500]  例如話嗰個二世祖好有錢
[00:22:11.500 --> 00:22:13.500]  佢又開咩咩Party啦咁樣
[00:22:13.500 --> 00:22:16.500]  跟住就Post佢哋狂歡嗰啲相啦
[00:22:16.500 --> 00:22:19.500]  咁當然嗰啲相唔係呃你嘅
[00:22:19.500 --> 00:22:21.500]  但問題係佢Post一張唔Post一張
[00:22:21.500 --> 00:22:23.500]  佢從來都冇Post嗰啲話
[00:22:23.500 --> 00:22:26.500]  佢Party狂歡之後嗰啲嘅空虛
[00:22:26.500 --> 00:22:30.500]  沮喪同埋完咗一啲好放縱嘅生活之後
[00:22:30.500 --> 00:22:32.500]  去醫院跟住醫生話畀佢聽
[00:22:32.500 --> 00:22:34.500]  唔好意思你得咗愛滋或者得咗性病
[00:22:34.500 --> 00:22:36.500]  跟住佢哋喺度喊
[00:22:36.500 --> 00:22:38.500]  嗰啲相佢唔會Post出嚟畀你
[00:22:38.500 --> 00:22:39.500]  佢淨係會Post嗰啲
[00:22:39.500 --> 00:22:40.500]  即係佢喺度Happy呀
[00:22:40.500 --> 00:22:42.500]  吸完毒好High呀
[00:22:42.500 --> 00:22:44.500]  淨係Post嗰Part嘅啫
[00:22:44.500 --> 00:22:46.500]  於是你睇都覺得好似唔錯喎
[00:22:46.500 --> 00:22:48.500]  嗰啲Lifestyle幾開心
[00:22:48.500 --> 00:22:50.500]  但另外嗰Part佢冇畀你睇到
[00:22:50.500 --> 00:22:52.500]  所以媒體係會呃人嘅
[00:22:52.500 --> 00:22:55.500]  係會一直灌輸一啲好奇奇怪怪
[00:22:55.500 --> 00:22:57.500]  好扭曲
[00:22:57.500 --> 00:22:59.500]  人生觀念
[00:22:59.500 --> 00:23:01.500]  嘅一啲嘅訊息
[00:23:01.500 --> 00:23:03.500]  包括依家中國大陸
[00:23:03.500 --> 00:23:05.500]  喺微博上面好多人你都知
[00:23:05.500 --> 00:23:07.500]  尤其富二代嗰班呢
[00:23:07.500 --> 00:23:09.500]  好喜歡有種文化叫做
[00:23:09.500 --> 00:23:11.500]  炫耀你嘅 炫富呢佢哋叫
[00:23:11.500 --> 00:23:13.500]  即係炫耀你有幾有錢咁樣呢
[00:23:13.500 --> 00:23:15.500]  就好似曬你幾有錢呢
[00:23:15.500 --> 00:23:17.500]  咁呀所以呢個好唔好嘅文化呢
[00:23:17.500 --> 00:23:19.500]  因為呢個文化造成大家覺得好似
[00:23:19.500 --> 00:23:22.500]  即係如果我少啲錢好似人生冇價值咁樣
[00:23:22.500 --> 00:23:25.500]  而且呢啲嘅post有時造成好大傷害
[00:23:25.500 --> 00:23:27.500]  我唔知大家記唔記得幾年前
[00:23:27.500 --> 00:23:29.500]  有個叫郭美美事件呢
[00:23:29.500 --> 00:23:31.500]  就有一個叫郭美美嘅人
[00:23:31.500 --> 00:23:34.500]  就喺微博上面post一啲
[00:23:34.500 --> 00:23:37.500]  即係咩名車呀名牌衫呀手袋呀
[00:23:37.500 --> 00:23:40.500]  咁喺度炫耀曬佢有幾有錢呢
[00:23:40.500 --> 00:23:43.500]  我睇到嗰件事件其實讓我好痛心
[00:23:43.500 --> 00:23:45.500]  知唔知點解嗰件事件好痛心呢
[00:23:45.500 --> 00:23:47.500]  就因為因為嗰件事件嘅緣故
[00:23:47.500 --> 00:23:50.500]  佢基本上整冧咗一個好好嘅
[00:23:50.500 --> 00:23:53.500]  慈善嘅機構就係紅十字會
[00:23:53.500 --> 00:23:56.500]  紅十字會喺美國係一個好有credit嘅機構
[00:23:56.500 --> 00:24:01.500]  佢做咗好多嘅無論係醫療呀或者係救災嘅善事
[00:24:01.500 --> 00:24:04.500]  但係因為一個人喺度亂post嘢
[00:24:04.500 --> 00:24:07.500]  係整到成個機構嘅名譽都差咗
[00:24:07.500 --> 00:24:11.500]  而家基本上中國大陸係冇乜人肯捐錢畀紅十字會
[00:24:11.500 --> 00:24:13.500]  係真係一個人嘅緣故
[00:24:13.500 --> 00:24:17.500]  所以有時我哋喺facebook上面會收到好多負面嘅嘢呀
[00:24:17.500 --> 00:24:20.500]  無論係微博啦如果中國大陸就唔用facebook嘅
[00:24:20.500 --> 00:24:22.500]  咁呀所以我哋要好小心
[00:24:22.500 --> 00:24:25.500]  希望係神嘅話嚟到主導我哋嘅思想
[00:24:25.500 --> 00:24:30.500]  而唔係呢啲負面媒體嘅訊息嚟到主導我哋嘅思想
[00:24:30.500 --> 00:24:32.500]  第三樣呢就application
[00:24:32.500 --> 00:24:36.500]  我希望就application就更加積極啦就唔係淨係防止啫
[00:24:36.500 --> 00:24:40.500]  application呢就係我哋要成為嗰個好正面好積極去傳播
[00:24:40.500 --> 00:24:42.500]  一啲正面訊息嘅人
[00:24:42.500 --> 00:24:43.500]  因為我哋係基督徒
[00:24:43.500 --> 00:24:48.500]  我哋需要去抗衡呢個世界畀我哋一啲好負面嘅訊息
[00:24:48.500 --> 00:24:50.500]  我哋用一啲好正面嘅訊息
[00:24:50.500 --> 00:24:51.500]  咁啱啱我哋讀過經文
[00:24:51.500 --> 00:24:53.500]  喺馬達封印五章十四十六節
[00:24:53.500 --> 00:24:55.500]  嗰度話你哋是世界嘅光
[00:24:55.500 --> 00:24:59.500]  建造在山上嘅城市無法遮蓋起來的
[00:24:59.500 --> 00:25:01.500]  會有人點亮了燈
[00:25:01.500 --> 00:25:04.500]  佢放在斗底下一定是放在燈台上
[00:25:04.500 --> 00:25:06.500]  好照亮全家的人
[00:25:06.500 --> 00:25:09.500]  同樣你哋嘅光也該照在人面前
[00:25:09.500 --> 00:25:12.500]  讓他們看見你哋嘅好行為
[00:25:12.500 --> 00:25:15.500]  好重讚你哋在天上的父親
[00:25:15.500 --> 00:25:19.500]  所以我哋嘅責任應該係傳播一啲好正面嘅訊息
[00:25:19.500 --> 00:25:21.500]  去成為一個好嘅見證
[00:25:21.500 --> 00:25:23.500]  去抗衡呢啲好負面嘅嘢
[00:25:23.500 --> 00:25:27.500]  其中一個我今日想特別同大家分享
[00:25:27.500 --> 00:25:30.500]  就係基督教有一個訊息係好好嘅
[00:25:30.500 --> 00:25:32.500]  就係基督教有一個文化呢
[00:25:32.500 --> 00:25:35.500]  就係其實係一個比同埋付出嘅文化
[00:25:35.500 --> 00:25:41.500]  係抗衡緊依家世俗好多一直不斷傳播嘅一個好自私自利
[00:25:41.500 --> 00:25:46.500]  一個好功利一個好注重攞嘅文化
[00:25:46.500 --> 00:25:48.500]  一個係比一個係攞係唔同
[00:25:48.500 --> 00:25:50.500]  幾個星期前我哋去LA開會呢
[00:25:50.500 --> 00:25:54.500]  咁我哋有機會聽到呢個金門神學院嘅院長
[00:25:54.500 --> 00:25:56.500]  Jeff Orch嘅分享
[00:25:56.500 --> 00:25:58.500]  咁佢嘅分享當中其中一個主要嘅訊息呢
[00:25:58.500 --> 00:26:01.500]  就係話點樣學識做一個識得比嘅人
[00:26:01.500 --> 00:26:04.500]  因為基督徒應該係學識點樣比嘅
[00:26:04.500 --> 00:26:09.500]  咁你都知神學院嘅經費係好難收支平衡
[00:26:09.500 --> 00:26:11.500]  大學都好難
[00:26:11.500 --> 00:26:14.500]  大學雖然UC已經加學費加得超勁
[00:26:14.500 --> 00:26:17.500]  而且收學費已經收得好貴
[00:26:17.500 --> 00:26:19.500]  中研收得咁貴
[00:26:19.500 --> 00:26:21.500]  UC都好難收支平衡
[00:26:21.500 --> 00:26:23.500]  你都知either就加學費
[00:26:23.500 --> 00:26:24.500]  又唔係就減課
[00:26:24.500 --> 00:26:27.500]  依家冇乜邊間學校UC係覺得好有錢
[00:26:27.500 --> 00:26:28.500]  仍然維持到
[00:26:28.500 --> 00:26:30.500]  包括名校Berkeley都一樣
[00:26:30.500 --> 00:26:32.500]  即係你係靠加學費
[00:26:32.500 --> 00:26:36.500]  但係神學院比UC更加難維持收支平衡
[00:26:36.500 --> 00:26:39.500]  因為佢唔係為賺錢為重點
[00:26:39.500 --> 00:26:41.500]  所以佢收學費又唔可以貴
[00:26:41.500 --> 00:26:45.500]  所以你知神學院好難收支平衡
[00:26:45.500 --> 00:26:48.500]  但係好surprise就係覺得
[00:26:48.500 --> 00:26:51.500]  尤其呢兩年金門神學院係
[00:26:51.500 --> 00:26:53.500]  喺經濟最差嘅時候
[00:26:53.500 --> 00:26:55.500]  佢間神學院唔單止收支平衡
[00:26:55.500 --> 00:26:59.500]  而且係多咗一筆好大嘅款項出嚟
[00:26:59.500 --> 00:27:02.500]  於是佢就要開會商量點樣用呢筆錢
[00:27:02.500 --> 00:27:07.500]  極少學校有咁奢侈嘅嘢可以發生
[00:27:07.500 --> 00:27:09.500]  即係Berkeley你唔使諗
[00:27:09.500 --> 00:27:12.500]  大家喺度諗下我哋多咗筆錢點用呢係唔會
[00:27:12.500 --> 00:27:16.500]  居然金門神學院可以多筆錢出嚟考慮點樣用
[00:27:16.500 --> 00:27:20.500]  於是佢分享話你其中一個嘅原則就係話
[00:27:20.500 --> 00:27:23.500]  其實佢覺得佢自己唔係個識得籌款嘅
[00:27:23.500 --> 00:27:26.500]  你作為大學校長一定要識得籌款
[00:27:26.500 --> 00:27:30.500]  DeAnza校長每年兩次上中國大陸籌款籌人
[00:27:30.500 --> 00:27:33.500]  你一定要做嘅大學校長
[00:27:33.500 --> 00:27:36.500]  但係佢話佢自己唔係一個識得籌款嘅人
[00:27:36.500 --> 00:27:41.500]  佢又唔係識得好啲好有錢啲商家
[00:27:41.500 --> 00:27:43.500]  或者識得點樣去promote籌款
[00:27:43.500 --> 00:27:46.500]  但係佢話佢係一個識得比嘅人
[00:27:46.500 --> 00:27:48.500]  佢從好年輕木匯開始
[00:27:48.500 --> 00:27:53.500]  當自己都唔夠嘅時候都願意去比嘅人
[00:27:53.500 --> 00:27:55.500]  所以佢話一個願意比嘅人
[00:27:55.500 --> 00:27:57.500]  神其實係會賜福嘅
[00:27:57.500 --> 00:27:59.500]  因為聖經話施比受更加有福
[00:27:59.500 --> 00:28:03.500]  做比嘅人比做攞嘅人更加有福氣
[00:28:03.500 --> 00:28:06.500]  你肯比人就必有人肯比你
[00:28:06.500 --> 00:28:09.500]  神係聖經好多應許
[00:28:09.500 --> 00:28:12.500]  如果你先去做呢你會領受好多嘅祝福
[00:28:12.500 --> 00:28:15.500]  其實好多好多嘅人都有咁嘅見證
[00:28:15.500 --> 00:28:18.500]  我包括我以前神話院院長都有咁嘅見證
[00:28:18.500 --> 00:28:20.500]  佢又係出名有錢嘅
[00:28:20.500 --> 00:28:25.500]  每一次一到經濟唔好就好多機構嘅人嚟到搵佢
[00:28:25.500 --> 00:28:28.500]  到底你背後係咪識得啲咩有錢嘅人
[00:28:28.500 --> 00:28:30.500]  有冇介紹比我呀
[00:28:30.500 --> 00:28:32.500]  有冇啲好有錢嘅弟兄姊妹呀
[00:28:32.500 --> 00:28:34.500]  或者啲好有錢嘅長老呀
[00:28:34.500 --> 00:28:37.500]  好願意支持神樂院呀
[00:28:37.500 --> 00:28:39.500]  有冇啲介紹呀
[00:28:39.500 --> 00:28:41.500]  我哋院長每次都話我唔係呃你
[00:28:41.500 --> 00:28:43.500]  我真係唔識咁嘅人
[00:28:43.500 --> 00:28:45.500]  但係個個都問點解喺經濟最唔好嘅時候
[00:28:45.500 --> 00:28:48.500]  你都係可以cash買下你哋嘅校園
[00:28:48.500 --> 00:28:52.500]  跟住從來唔聽過你哋校園係缺錢嘅呢
[00:28:52.500 --> 00:28:54.500]  係咪你背後一定係識得啲人冇講比我聽
[00:28:54.500 --> 00:28:56.500]  每次都係冇
[00:28:56.500 --> 00:28:58.500]  其實識得佢嘅人就知道
[00:28:58.500 --> 00:29:00.500]  院長佢同樣都係同樣嘅秘訣
[00:29:00.500 --> 00:29:02.500]  佢係一個好識得比嘅人
[00:29:02.500 --> 00:29:04.500]  其實佢私下支持好多嘅人
[00:29:04.500 --> 00:29:06.500]  讀PhD讀書讀program
[00:29:06.500 --> 00:29:08.500]  你知讀PhD要好多年
[00:29:08.500 --> 00:29:10.500]  四到五年讀神學
[00:29:10.500 --> 00:29:12.500]  每一年要幾萬蚊嘅
[00:29:12.500 --> 00:29:14.500]  佢支持好多個咁樣嘅人讀神學
[00:29:14.500 --> 00:29:16.500]  支持埋生活費
[00:29:16.500 --> 00:29:18.500]  所以佢係一個好識得比嘅人
[00:29:18.500 --> 00:29:20.500]  只要佢有佢一定比
[00:29:20.500 --> 00:29:22.500]  佢自己生活好簡單
[00:29:22.500 --> 00:29:24.500]  佢好簡單但佢願意比
[00:29:24.500 --> 00:29:26.500]  好祝福佢嘅事工
[00:29:26.500 --> 00:29:28.500]  係完全非一般
[00:29:28.500 --> 00:29:30.500]  一般性嘅祝福
[00:29:30.500 --> 00:29:32.500]  我喺讀書嘅時候係好窮嘅學生
[00:29:32.500 --> 00:29:34.500]  我讀大學四年
[00:29:34.500 --> 00:29:36.500]  我嘅銀行存款
[00:29:36.500 --> 00:29:38.500]  從來未試過超過一百蚊
[00:29:38.500 --> 00:29:40.500]  其實我學費嗰時
[00:29:40.500 --> 00:29:42.500]  都岩岩緊
[00:29:42.500 --> 00:29:44.500]  但係嗰時
[00:29:44.500 --> 00:29:46.500]  我讀書嘅時候
[00:29:46.500 --> 00:29:48.500]  試過有一個同學
[00:29:48.500 --> 00:29:50.500]  佢都係唔夠學費
[00:29:50.500 --> 00:29:52.500]  我自己都唔夠
[00:29:52.500 --> 00:29:54.500]  嗰一年我就試下一個學期
[00:29:54.500 --> 00:29:56.500]  其實不如試下唔夠嘅時候
[00:29:56.500 --> 00:29:58.500]  都幫人會有啲咩後果呢
[00:29:58.500 --> 00:30:00.500]  我就試下
[00:30:00.500 --> 00:30:02.500]  我就攞咗一百蚊出嚟
[00:30:02.500 --> 00:30:04.500]  當年一百蚊係好多錢
[00:30:04.500 --> 00:30:06.500]  於是我就放入信封
[00:30:06.500 --> 00:30:08.500]  就寫個字
[00:30:08.500 --> 00:30:10.500]  From God
[00:30:10.500 --> 00:30:12.500]  我唔敢寫我名
[00:30:12.500 --> 00:30:14.500]  因為我驚佢見到我名佢唔敢收
[00:30:14.500 --> 00:30:16.500]  因為知道佢仲窮過我仲幫我
[00:30:16.500 --> 00:30:18.500]  跟住我就寫From God
[00:30:18.500 --> 00:30:20.500]  放喺佢枱面
[00:30:20.500 --> 00:30:22.500]  只比我一百蚊
[00:30:22.500 --> 00:30:24.500]  我有一句話都無講
[00:30:24.500 --> 00:30:26.500]  我就奉獻一百蚊係好少嘅時候
[00:30:26.500 --> 00:30:28.500]  當年就好多
[00:30:28.500 --> 00:30:30.500]  我從來未試過超過一百蚊
[00:30:30.500 --> 00:30:32.500]  就捐咗一百蚊出嚟
[00:30:32.500 --> 00:30:34.500]  你知At the end of the quarter
[00:30:34.500 --> 00:30:36.500]  喺嗰個學期結束嘅時候
[00:30:36.500 --> 00:30:38.500]  我收到有人奉獻一張check畀我
[00:30:38.500 --> 00:30:40.500]  係一千五百蚊
[00:30:40.500 --> 00:30:42.500]  我估唔到
[00:30:42.500 --> 00:30:44.500]  成十五倍還番畀我
[00:30:44.500 --> 00:30:46.500]  嗰次係我第一次嘗試
[00:30:46.500 --> 00:30:48.500]  係唔夠嘅時候試下去付出
[00:30:48.500 --> 00:30:50.500]  結果我證實到聖經講嘅話
[00:30:50.500 --> 00:30:52.500]  原來係真
[00:30:52.500 --> 00:30:54.500]  原來基督教係一個畀嘅文化
[00:30:54.500 --> 00:30:56.500]  係一個付出嘅文化
[00:30:56.500 --> 00:30:58.500]  唔係一個攞
[00:30:58.500 --> 00:31:00.500]  同收嘅文化
[00:31:00.500 --> 00:31:02.500]  因為馬可福音所講
