
[00:00:00.000 --> 00:00:02.000]  各位電影節目早上好
[00:16:55.000 --> 00:16:59.000]  上帝仍然很想來塗鑿他們
[00:16:59.000 --> 00:17:01.000]  神的恩典
[00:17:01.000 --> 00:17:03.000]  是可以重做這個
[00:17:03.000 --> 00:17:05.000]  毀壞了的瓦器
[00:17:05.000 --> 00:17:08.000]  以色列使它成為神合用的器皿
[00:17:08.000 --> 00:17:09.000]  不知道大家有沒有印象
[00:17:09.000 --> 00:17:14.000]  我們剛才說的義創下書六十四章第八節
[00:17:14.000 --> 00:17:18.000]  有一句我剛才沒有強調
[00:17:18.000 --> 00:17:20.000]  義創下書六十四章第八節
[00:17:20.000 --> 00:17:21.000]  我們一起讀
[00:17:21.000 --> 00:17:22.000]  一二三
[00:17:22.000 --> 00:17:23.000]  耶和華
[00:17:23.000 --> 00:17:26.000]  現在祢仍是我們的父
[00:17:26.000 --> 00:17:27.000]  我們是泥
[00:17:27.000 --> 00:17:29.000]  祢是窯醬
[00:17:29.000 --> 00:17:32.000]  我們都是祢手的工作
[00:17:32.000 --> 00:17:37.000]  我們的神是滿有憐憫慈愛的窯醬
[00:17:37.000 --> 00:17:40.000]  因為祢和我們有一個關係
[00:17:40.000 --> 00:17:41.000]  他們很清楚知道
[00:17:41.000 --> 00:17:42.000]  耶和華上帝
[00:17:42.000 --> 00:17:44.000]  是沒有了萬鈞的耶和華
[00:17:44.000 --> 00:17:46.000]  但是祂同樣有一個角色
[00:17:46.000 --> 00:17:47.000]  是父
[00:17:47.000 --> 00:17:49.000]  是父親
[00:17:49.000 --> 00:17:52.000]  那個父是講那種憐憫
[00:17:52.000 --> 00:17:53.000]  講那種愛
[00:17:53.000 --> 00:17:55.000]  不單單是父
[00:17:55.000 --> 00:17:57.000]  還有一個創造和被造的關係
[00:17:57.000 --> 00:17:58.000]  後面強調的是什麼
[00:17:58.000 --> 00:18:02.000]  我們都是祢手的工作
[00:18:02.000 --> 00:18:04.000]  我們都是祢手的工作
[00:18:04.000 --> 00:18:06.000]  是精心的傑作
[00:18:06.000 --> 00:18:12.000]  所以在耳法所書第二章八至十節
[00:18:12.000 --> 00:18:13.000]  我們很熟悉的經文
[00:18:13.000 --> 00:18:14.000]  我們一起讀
[00:18:14.000 --> 00:18:15.000]  一二三
[00:18:15.000 --> 00:18:17.000]  你們得救是本乎因
[00:18:17.000 --> 00:18:18.000]  也因著信
[00:18:18.000 --> 00:18:20.000]  這並不是出於自己
[00:18:20.000 --> 00:18:22.000]  乃是神所賜的
[00:18:22.000 --> 00:18:24.000]  也不是出於行為
[00:18:24.000 --> 00:18:26.000]  免得有人自誇
[00:18:26.000 --> 00:18:28.000]  第十節
[00:18:28.000 --> 00:18:30.000]  我們原是他的工作
[00:18:30.000 --> 00:18:33.000]  在基督耶穌裡造成的
[00:18:33.000 --> 00:18:35.000]  為要叫我們行善
[00:18:35.000 --> 00:18:37.000]  就是神所預備
[00:18:37.000 --> 00:18:39.000]  叫我們行的
[00:18:39.000 --> 00:18:41.000]  這裏前文講
[00:18:41.000 --> 00:18:44.000]  耳法所書六十四章八節講
[00:18:44.000 --> 00:18:47.000]  我們都是上帝手的工作
[00:18:47.000 --> 00:18:49.000]  或者以色列人都是上帝手的工作
[00:18:49.000 --> 00:18:51.000]  來到新約的時候保羅說
[00:18:51.000 --> 00:18:53.000]  我們都是上帝的工作
[00:18:53.000 --> 00:18:57.000]  我們都是上帝透過耶穌基督所造成的工作
[00:18:57.000 --> 00:19:00.000]  我們是新造的
[00:19:00.000 --> 00:19:02.000]  這個是精心的傑作
[00:19:02.000 --> 00:19:06.000]  他原本就講我們原是上帝精心的傑作
[00:19:06.000 --> 00:19:08.000]  是上帝所欣賞
[00:19:08.000 --> 00:19:10.000]  是上帝所喜悅的
[00:19:10.000 --> 00:19:12.000]  是做完一個蛋糕
[00:19:12.000 --> 00:19:14.000]  我們真的會欣賞
[00:19:14.000 --> 00:19:15.000]  或者不只是做蛋糕
[00:19:15.000 --> 00:19:16.000]  我們很多弟兄姊妹
[00:19:16.000 --> 00:19:17.000]  你可能是畫畫的
[00:19:17.000 --> 00:19:19.000]  你畫完一幅畫
[00:19:19.000 --> 00:19:20.000]  你會欣賞的
[00:19:20.000 --> 00:19:22.000]  我們有姊妹做剪紙的
[00:19:22.000 --> 00:19:24.000]  剪完之後你會欣賞
[00:19:24.000 --> 00:19:26.000]  這個是你的傑作
[00:19:26.000 --> 00:19:28.000]  你會唱歌
[00:19:28.000 --> 00:19:30.000]  有時你唱完
[00:19:30.000 --> 00:19:32.000]  我會的
[00:19:32.000 --> 00:19:33.000]  唱得好不好聽
[00:19:33.000 --> 00:19:34.000]  會回味一下
[00:19:34.000 --> 00:19:35.000]  或者走音
[00:19:35.000 --> 00:19:36.000]  還不可以
[00:19:36.000 --> 00:19:37.000]  再練
[00:19:37.000 --> 00:19:38.000]  彈琴
[00:19:38.000 --> 00:19:40.000]  我彈一首好的
[00:19:40.000 --> 00:19:42.000]  我怎樣來錄下來
[00:19:42.000 --> 00:19:45.000]  這個是我們那種精心的傑作
[00:19:45.000 --> 00:19:47.000]  或者我們都不是這些藝術的
[00:19:47.000 --> 00:19:50.000]  有些人做完一份功課
[00:19:50.000 --> 00:19:52.000]  你要欣賞你做完的那份功課
[00:19:52.000 --> 00:19:54.000]  特別是寫不知道多少千字
[00:19:54.000 --> 00:19:56.000]  多少萬字那些
[00:19:56.000 --> 00:19:58.000]  這個是你的精心的傑作
[00:19:58.000 --> 00:20:00.000]  你上班
[00:20:00.000 --> 00:20:02.000]  你做完一個大project
[00:20:02.000 --> 00:20:04.000]  你欣賞你精心的傑作
[00:20:04.000 --> 00:20:06.000]  那個是你完成的
[00:20:06.000 --> 00:20:08.000]  這裡告訴我們什麼呢
[00:20:08.000 --> 00:20:11.000]  原來我們是上帝手上的工作
[00:20:11.000 --> 00:20:13.000]  是祂精心的傑作
[00:20:13.000 --> 00:20:15.000]  是祂完成的
[00:20:15.000 --> 00:20:17.000]  神是怎樣去完成呢
[00:20:17.000 --> 00:20:19.000]  有時祂一次過
[00:20:19.000 --> 00:20:20.000]  兩次
[00:20:20.000 --> 00:20:21.000]  我們不是很行
[00:20:21.000 --> 00:20:23.000]  我們不是很配合祂的期望
[00:20:23.000 --> 00:20:25.000]  我們不是很配合祂的心意
[00:20:25.000 --> 00:20:27.000]  神就咒我們
[00:20:27.000 --> 00:20:29.000]  我們走不了那麼快
[00:20:29.000 --> 00:20:30.000]  調慢一點
[00:20:30.000 --> 00:20:32.000]  我們原來不是這樣的
[00:20:32.000 --> 00:20:33.000]  祂再調節
[00:20:33.000 --> 00:20:35.000]  是按我們的特質
[00:20:35.000 --> 00:20:37.000]  按我們本來所做的
[00:20:37.000 --> 00:20:39.000]  神不斷塗鑿以色列人
[00:20:39.000 --> 00:20:42.000]  同樣也不斷在塗鑿我們
[00:20:42.000 --> 00:20:45.000]  要我們成為祂精心的傑作
[00:20:45.000 --> 00:20:47.000]  祂怎樣塗鑿呢
[00:20:47.000 --> 00:20:48.000]  是按祂的意思
[00:20:48.000 --> 00:20:50.000]  不是按我們的意思
[00:20:50.000 --> 00:20:51.000]  上帝塗鑿的時候
[00:20:51.000 --> 00:20:53.000]  是按祂的時候
[00:20:53.000 --> 00:20:56.000]  不是按我們自己有空的時候
[00:20:56.000 --> 00:20:58.000]  或者方便的時候
[00:20:58.000 --> 00:20:59.000]  神塗鑿的時候
[00:20:59.000 --> 00:21:01.000]  是按祂看怎樣好
[00:21:01.000 --> 00:21:04.000]  不是按我們看怎樣好
[00:21:04.000 --> 00:21:05.000]  我們覺得這樣好
[00:21:05.000 --> 00:21:07.000]  不過上帝覺得這樣不好
[00:21:07.000 --> 00:21:08.000]  弟兄姊妹我不知道
[00:21:08.000 --> 00:21:09.000]  你有沒有發現
[00:21:09.000 --> 00:21:11.000]  在我們自己
[00:21:11.000 --> 00:21:12.000]  整個人生裡面
[00:21:12.000 --> 00:21:14.000]  我們由認識上帝
[00:21:14.000 --> 00:21:15.000]  跟從上帝
[00:21:15.000 --> 00:21:17.000]  侍奉上帝
[00:21:17.000 --> 00:21:20.000]  再尋找我們人生的意義和目的
[00:21:20.000 --> 00:21:22.000]  或者現在我們用召命來對祂說的時候
[00:21:22.000 --> 00:21:23.000]  你有沒有發現
[00:21:23.000 --> 00:21:26.000]  原來神一直就是這樣塗鑿我們
[00:21:26.000 --> 00:21:28.000]  叫我們成為祂自己
[00:21:28.000 --> 00:21:31.000]  合用的器皿
[00:21:31.000 --> 00:21:33.000]  我回想我自己
[00:21:33.000 --> 00:21:34.000]  小時候
[00:21:34.000 --> 00:21:36.000]  由於很多兄弟姊妹
[00:21:36.000 --> 00:21:37.000]  弟兄姊妹知道
[00:21:37.000 --> 00:21:39.000]  我們每一個都很獨立
[00:21:39.000 --> 00:21:41.000]  我是姐姐照顧大
[00:21:41.000 --> 00:21:44.000]  或者我們小時候自己玩大
[00:21:44.000 --> 00:21:47.000]  所以養成我一個特質
[00:21:47.000 --> 00:21:49.000]  我是很獨立的
[00:21:49.000 --> 00:21:52.000]  又在大家庭底下長大
[00:21:52.000 --> 00:21:56.000]  所以要處理很多家庭的事務
[00:21:56.000 --> 00:21:58.000]  面對開心的時刻
[00:21:58.000 --> 00:22:00.000]  都要懂得開心
[00:22:00.000 --> 00:22:01.000]  面對不開心的時刻
[00:22:01.000 --> 00:22:05.000]  要接受有不開心的時候
[00:22:05.000 --> 00:22:10.000]  我又記得自己到考大專的時候
[00:22:10.000 --> 00:22:13.000]  我有兩個科目可以面試
[00:22:13.000 --> 00:22:15.000]  一是教師
[00:22:15.000 --> 00:22:16.000]  面試了
[00:22:16.000 --> 00:22:18.000]  第二是社工
[00:22:18.000 --> 00:22:20.000]  但是當年是師範學院
[00:22:20.000 --> 00:22:21.000]  沒有收到我
[00:22:21.000 --> 00:22:23.000]  我也很不開心
[00:22:23.000 --> 00:22:26.000]  我也有心思很想做老師
[00:22:26.000 --> 00:22:27.000]  不過當年
[00:22:27.000 --> 00:22:29.000]  弟兄姊妹常常見我手震
[00:22:29.000 --> 00:22:30.000]  其實我當年
[00:22:30.000 --> 00:22:31.000]  我中學的時候
[00:22:31.000 --> 00:22:33.000]  開始已經有輕微的手震
[00:22:33.000 --> 00:22:34.000]  我也有一點擔心
[00:22:34.000 --> 00:22:36.000]  在黑板上寫字
[00:22:36.000 --> 00:22:38.000]  會不會出事
[00:22:38.000 --> 00:22:40.000]  會不會寫不到
[00:22:40.000 --> 00:22:41.000]  我有回望
[00:22:41.000 --> 00:22:42.000]  可能也是
[00:22:42.000 --> 00:22:44.000]  神都不用我做老師
[00:22:44.000 --> 00:22:47.000]  免得我在黑板上寫字
[00:22:47.000 --> 00:22:48.000]  學生看著
[00:22:48.000 --> 00:22:49.000]  牧師你寫
[00:22:49.000 --> 00:22:50.000]  不是牧師
[00:22:50.000 --> 00:22:52.000]  你寫字幹嘛手震
[00:22:52.000 --> 00:22:54.000]  你是不是很害怕
[00:22:54.000 --> 00:22:56.000]  神又沒讓我走那條路
[00:22:56.000 --> 00:22:58.000]  結果我讀的是社工
[00:22:58.000 --> 00:22:59.000]  弟兄姊妹知道
[00:22:59.000 --> 00:23:00.000]  我讀社工
[00:23:00.000 --> 00:23:01.000]  不過沒做到
[00:23:01.000 --> 00:23:02.000]  我只有實習
[00:23:02.000 --> 00:23:06.000]  然後神就呼召我去上學院
[00:23:06.000 --> 00:23:07.000]  來到名堂
[00:23:07.000 --> 00:23:09.000]  沒想過在2007年的時候
[00:23:09.000 --> 00:23:12.000]  我們會成立一個社區中心
[00:23:12.000 --> 00:23:14.000]  從2004年我們已經籌劃
[00:23:14.000 --> 00:23:17.000]  籌劃了幾年
[00:23:17.000 --> 00:23:21.000]  都讀神學
[00:23:21.000 --> 00:23:26.000]  中學期間讀英文拼音
[00:23:26.000 --> 00:23:27.000]  當開上水堂的時候
[00:23:27.000 --> 00:23:28.000]  跟弟兄姊妹說
[00:23:28.000 --> 00:23:30.000]  教家長什麼就是最好
[00:23:30.000 --> 00:23:32.000]  教小朋友什麼就是最好
[00:23:32.000 --> 00:23:33.000]  就是英文拼音
[00:23:33.000 --> 00:23:34.000]  我讀了一年
[00:23:34.000 --> 00:23:35.000]  當年老師告訴我
[00:23:35.000 --> 00:23:36.000]  你讀吧
[00:23:36.000 --> 00:23:37.000]  用心讀吧
[00:23:37.000 --> 00:23:39.000]  終身受用
[00:23:39.000 --> 00:23:40.000]  當時很乖的
[00:23:40.000 --> 00:23:41.000]  就讀吧
[00:23:41.000 --> 00:23:42.000]  跟著他讀
[00:23:42.000 --> 00:23:43.000]  讀了一年
[00:23:43.000 --> 00:23:44.000]  其實不用這麼長
[00:23:44.000 --> 00:23:45.000]  也不知道為什麼
[00:23:45.000 --> 00:23:46.000]  因為我最近考了一張證書
[00:23:46.000 --> 00:23:50.000]  我讀四堂就讀了
[00:23:50.000 --> 00:23:52.000]  當然因為要練習
[00:23:52.000 --> 00:23:55.000]  是要常常練的
[00:23:55.000 --> 00:23:56.000]  有時想想
[00:23:56.000 --> 00:23:58.000]  在我們人生的路上再看一看
[00:23:58.000 --> 00:24:01.000]  神塗造我們是很特別的
[00:24:01.000 --> 00:24:04.000]  當然我們下一季就會說
[00:24:04.000 --> 00:24:07.000]  我們人生的照明是需要回顧的
[00:24:07.000 --> 00:24:08.000]  有時我們在走的時候
[00:24:08.000 --> 00:24:10.000]  我們看不到的
[00:24:10.000 --> 00:24:11.000]  我們看不到為什麼上帝
[00:24:11.000 --> 00:24:12.000]  要讓我們走這條路
[00:24:12.000 --> 00:24:14.000]  我們不是很喜歡走這條路
[00:24:14.000 --> 00:24:15.000]  不是很甘心走這條路
[00:24:15.000 --> 00:24:17.000]  因為走這條路是要付代價的
[00:24:17.000 --> 00:24:18.000]  又好像不是在做
[00:24:18.000 --> 00:24:19.000]  上帝要我做的事
[00:24:19.000 --> 00:24:22.000]  或者不是在做適合我的事
[00:24:22.000 --> 00:24:24.000]  但神又按著我們調節
[00:24:24.000 --> 00:24:26.000]  你可能走這條路
[00:24:26.000 --> 00:24:28.000]  要先預備一下自己
[00:24:28.000 --> 00:24:30.000]  到我們走到差不多的時候
[00:24:30.000 --> 00:24:32.000]  就會回望
[00:24:32.000 --> 00:24:34.000]  回望上帝原來
[00:24:34.000 --> 00:24:35.000]  在這個階段是這樣
[00:24:35.000 --> 00:24:36.000]  在這個階段是這樣
[00:24:36.000 --> 00:24:38.000]  在這個階段是這樣
[00:24:38.000 --> 00:24:39.000]  或者那些事情的發生
[00:24:39.000 --> 00:24:41.000]  很多可能不好的事情
[00:24:41.000 --> 00:24:43.000]  讓我們再看
[00:24:43.000 --> 00:24:46.000]  我們原來都有上帝自己的心意
[00:24:46.000 --> 00:24:48.000]  是祂塗造我們
[00:24:48.000 --> 00:24:51.000]  當然經文不是停在這裏就完結
[00:24:51.000 --> 00:24:53.000]  經文是繼續的
[00:24:53.000 --> 00:24:55.000]  窯醬和泥的比喻
[00:24:55.000 --> 00:24:58.000]  凸顯了神和人之間的關係
[00:24:58.000 --> 00:24:59.000]  那個定位
[00:24:59.000 --> 00:25:00.000]  上帝是創造者
[00:25:00.000 --> 00:25:02.000]  人是受造物
[00:25:02.000 --> 00:25:04.000]  上帝有絕對的主權
[00:25:04.000 --> 00:25:06.000]  不過祂不是霸權
[00:25:06.000 --> 00:25:09.000]  祂是帶著祂那種慈愛
[00:25:09.000 --> 00:25:11.000]  帶著祂對我們的認識
[00:25:11.000 --> 00:25:12.000]  來塗造我們
[00:25:12.000 --> 00:25:14.000]  按著我們的特質
[00:25:14.000 --> 00:25:15.000]  按著我們階段的發展
[00:25:15.000 --> 00:25:17.000]  來塗造我們
[00:25:17.000 --> 00:25:19.000]  來到第七節第十節
[00:25:19.000 --> 00:25:21.000]  神是要讓耶利米斯知道
[00:25:21.000 --> 00:25:24.000]  祂那種的主權
[00:25:24.000 --> 00:25:26.000]  是呀,祂主宰著什麼呢?
[00:25:26.000 --> 00:25:28.000]  當年是說國家大事
[00:25:28.000 --> 00:25:31.000]  祂主宰著國家的興衰榮辱
[00:25:31.000 --> 00:25:33.000]  祂可以興起一個國家
[00:25:33.000 --> 00:25:36.000]  祂都可以摧毀一個國家
[00:25:36.000 --> 00:25:38.000]  不過神對列國有主權
[00:25:38.000 --> 00:25:41.000]  不是因為祂善變
[00:25:41.000 --> 00:25:42.000]  祂喜歡就興起你
[00:25:42.000 --> 00:25:43.000]  提拔你
[00:25:43.000 --> 00:25:44.000]  祂喜歡就踩垮你
[00:25:44.000 --> 00:25:45.000]  不是
[00:25:45.000 --> 00:25:47.000]  第七節第八節
[00:25:47.000 --> 00:25:50.000]  「我何時論一邦或一國說
[00:25:50.000 --> 00:25:53.000]  要拔出拆毀毀壞
[00:25:53.000 --> 00:25:55.000]  我所說的那一邦
[00:25:55.000 --> 00:25:57.000]  若是轉意離開他們的惡
[00:25:57.000 --> 00:25:59.000]  我就必後悔
[00:25:59.000 --> 00:26:01.000]  不將我想要施行的災禍
[00:26:01.000 --> 00:26:03.000]  降與他們」
[00:26:03.000 --> 00:26:05.000]  這裡說神有絕對的主權
[00:26:05.000 --> 00:26:07.000]  不過祂不是反覆
[00:26:07.000 --> 00:26:10.000]  祂的變是基於什麼變呢?
[00:26:10.000 --> 00:26:11.000]  祂定義了
[00:26:11.000 --> 00:26:15.000]  祂本來就要拆毀
[00:26:15.000 --> 00:26:17.000]  或者叫做管教懲罰
[00:26:17.000 --> 00:26:19.000]  祂定義了
[00:26:19.000 --> 00:26:22.000]  不過祂何時變呢?
[00:26:22.000 --> 00:26:23.000]  當那個國家
[00:26:23.000 --> 00:26:25.000]  祂願意悔改的時候
[00:26:25.000 --> 00:26:29.000]  上帝就收回祂的懲罰
[00:26:29.000 --> 00:26:30.000]  後悔的意思不是
[00:26:30.000 --> 00:26:32.000]  祂覺得我這樣定義錯
[00:26:32.000 --> 00:26:34.000]  祂的定義是有兩部分
[00:26:34.000 --> 00:26:35.000]  祂定義是
[00:26:35.000 --> 00:26:37.000]  你繼續錯下去就懲罰
[00:26:37.000 --> 00:26:39.000]  但祂定義的第二部分就是
[00:26:39.000 --> 00:26:41.000]  你悔改迴轉
[00:26:41.000 --> 00:26:42.000]  我就停止了
[00:26:42.000 --> 00:26:44.000]  大家有沒有印象
[00:26:44.000 --> 00:26:45.000]  在舊約裏面
[00:26:45.000 --> 00:26:47.000]  有一個這樣的國家
[00:26:47.000 --> 00:26:49.000]  有沒有印象?
[00:26:49.000 --> 00:26:50.000]  有一本書
[00:26:50.000 --> 00:26:53.000]  若拿書
[00:26:53.000 --> 00:26:55.000]  歷歷未成
[00:26:55.000 --> 00:26:58.000]  還叫若拿來宣告
[00:26:58.000 --> 00:27:00.000]  他們不悔改
[00:27:00.000 --> 00:27:01.000]  就要毀滅了
[00:27:01.000 --> 00:27:03.000]  結果怎樣?
[00:27:03.000 --> 00:27:07.000]  結果他們很快
[00:27:07.000 --> 00:27:10.000]  這個若拿不是很多的路程
[00:27:10.000 --> 00:27:11.000]  他們已經悔改了
[00:27:11.000 --> 00:27:15.000]  所以神就收回祂的懲罰
[00:27:15.000 --> 00:27:17.000]  神是按甚麼來轉變呢?
[00:27:17.000 --> 00:27:19.000]  原來是按那幫那國
[00:27:19.000 --> 00:27:21.000]  或者對以色列人來說
[00:27:21.000 --> 00:27:22.000]  對猶太國來說
[00:27:22.000 --> 00:27:26.000]  是按他們迴轉的行為
[00:27:26.000 --> 00:27:31.000]  的行動來調節上帝
[00:27:31.000 --> 00:27:33.000]  祂自己的計劃
[00:27:33.000 --> 00:27:34.000]  但那個計劃
[00:27:34.000 --> 00:27:35.000]  上帝預計了
[00:27:35.000 --> 00:27:36.000]  只要你悔改
[00:27:36.000 --> 00:27:38.000]  我就這樣做
[00:27:38.000 --> 00:27:40.000]  到第九第十節
[00:27:40.000 --> 00:27:41.000]  祂說
[00:27:41.000 --> 00:27:44.000]  我何時論到一邦或一國說
[00:27:44.000 --> 00:27:46.000]  要建立栽種
[00:27:46.000 --> 00:27:49.000]  他們如果行我眼中看為惡的事
[00:27:49.000 --> 00:27:50.000]  不聽從我的話
[00:27:50.000 --> 00:27:52.000]  我就必後悔
[00:27:52.000 --> 00:27:55.000]  不將我所說的福氣賜給他們
[00:27:55.000 --> 00:27:56.000]  這是相反的
[00:27:56.000 --> 00:28:00.000]  祂本來要定義賜福一些人
[00:28:00.000 --> 00:28:02.000]  但如果那些人
[00:28:02.000 --> 00:28:03.000]  突然轉變
[00:28:03.000 --> 00:28:05.000]  他行而或眼中看為惡的事
[00:28:05.000 --> 00:28:07.000]  不聽從祂的話
[00:28:07.000 --> 00:28:09.000]  他就後悔
[00:28:09.000 --> 00:28:10.000]  這種後悔是甚麼呢?
[00:28:10.000 --> 00:28:15.000]  是改變他原先的計劃
[00:28:15.000 --> 00:28:16.000]  但這個計劃
[00:28:16.000 --> 00:28:17.000]  雖然說是改變
[00:28:17.000 --> 00:28:19.000]  也是他計劃的一部份
[00:28:19.000 --> 00:28:21.000]  如果他行惡
[00:28:21.000 --> 00:28:24.000]  上帝就賜下
[00:28:24.000 --> 00:28:26.000]  收回
[00:28:26.000 --> 00:28:28.000]  上帝就收回他的祝福
[00:28:28.000 --> 00:28:31.000]  因為上帝是公然的
[00:28:31.000 --> 00:28:33.000]  後悔
[00:28:33.000 --> 00:28:36.000]  不是說上帝覺得錯
[00:28:36.000 --> 00:28:40.000]  而是他在處理的方法上改變
[00:28:40.000 --> 00:28:41.000]  他本來要賜福
[00:28:41.000 --> 00:28:42.000]  現在要重新安排
[00:28:42.000 --> 00:28:44.000]  是否還要賜福給人
[00:28:44.000 --> 00:28:45.000]  如果那個人行惡
[00:28:45.000 --> 00:28:47.000]  上帝是不會賜福給他
[00:28:47.000 --> 00:28:49.000]  這是上帝很清楚
[00:28:49.000 --> 00:28:51.000]  而第七至十節
[00:28:51.000 --> 00:28:53.000]  其實如果我們再看的時候
[00:28:53.000 --> 00:28:55.000]  可以回到對應第四節
[00:28:55.000 --> 00:28:56.000]  我沒有打出來
[00:28:56.000 --> 00:28:58.000]  第十節可以對應第四節
[00:28:58.000 --> 00:28:59.000]  第四節
[00:28:59.000 --> 00:29:04.000]  他說那個圖像會因為手中的泥
[00:29:04.000 --> 00:29:06.000]  做得不完美
[00:29:06.000 --> 00:29:08.000]  不是那個做泥者
[00:29:08.000 --> 00:29:10.000]  那個搖像做得不好
[00:29:10.000 --> 00:29:12.000]  而是那些泥本身
[00:29:12.000 --> 00:29:14.000]  出現一些情況
[00:29:14.000 --> 00:29:17.000]  那個搖像要重新再做
[00:29:17.000 --> 00:29:20.000]  就好像那一幫那一國一樣
[00:29:20.000 --> 00:29:22.000]  他們出現一些新的情況
[00:29:22.000 --> 00:29:24.000]  神要重新來做
[00:29:24.000 --> 00:29:27.000]  但如果人按照上帝所做的
[00:29:27.000 --> 00:29:29.000]  行上帝喜悅的事情
[00:29:29.000 --> 00:29:30.000]  上帝就會賜福
[00:29:30.000 --> 00:29:31.000]  就是這樣做
[00:29:31.000 --> 00:29:33.000]  不過如果人轉變了的時候
[00:29:33.000 --> 00:29:35.000]  上帝就轉變
[00:29:35.000 --> 00:29:36.000]  賜下他
[00:29:36.000 --> 00:29:37.000]  一可以是管教
[00:29:37.000 --> 00:29:41.000]  二可以是收回祂的祝福
[00:29:41.000 --> 00:29:42.000]  來到這裡
[00:29:42.000 --> 00:29:44.000]  第十一節
[00:29:44.000 --> 00:29:46.000]  神要指出
[00:29:46.000 --> 00:29:48.000]  祂做出災禍攻擊
[00:29:48.000 --> 00:29:50.000]  目的是刑罰
[00:29:50.000 --> 00:29:52.000]  目的是改正
[00:29:52.000 --> 00:29:54.000]  或者目的我們常說的叫挽回
[00:29:54.000 --> 00:29:55.000]  叫人離開惡道
[00:29:55.000 --> 00:29:56.000]  第十一節
[00:29:56.000 --> 00:29:59.000]  現在你要對猶太人和耶路撒冷的居民說
[00:29:59.000 --> 00:30:02.000]  如此說我做出災禍攻擊你們
[00:30:02.000 --> 00:30:03.000]  定義刑罰你們
[00:30:03.000 --> 00:30:07.000]  你們各人當回頭離開所行的惡道
[00:30:07.000 --> 00:30:10.000]  改正你們的行動作為
[00:30:10.000 --> 00:30:11.000]  這裡很明顯
[00:30:11.000 --> 00:30:13.000]  呼籲猶太人
[00:30:13.000 --> 00:30:15.000]  或者耶路撒冷的居民
[00:30:15.000 --> 00:30:16.000]  你們要怎樣
[00:30:16.000 --> 00:30:17.000]  你們要記得
[00:30:17.000 --> 00:30:19.000]  當我懲罰你們的時候
[00:30:19.000 --> 00:30:22.000]  是叫你轉離惡行
[00:30:22.000 --> 00:30:24.000]  離開那個惡道
[00:30:24.000 --> 00:30:27.000]  上帝常常用道路來說
[00:30:27.000 --> 00:30:29.000]  以色列人所經歷的一切
[00:30:29.000 --> 00:30:31.000]  離開你的惡道
[00:30:31.000 --> 00:30:33.000]  不要再這樣走下去
[00:30:33.000 --> 00:30:35.000]  改正你們的行動和作為
[00:30:35.000 --> 00:30:38.000]  不過面對神的呼籲
[00:30:38.000 --> 00:30:40.000]  猶太人怎樣選擇
[00:30:40.000 --> 00:30:42.000]  耶路撒冷的居民
[00:30:42.000 --> 00:30:43.000]  有什麼反應呢
[00:30:43.000 --> 00:30:45.000]  第十二節
[00:30:45.000 --> 00:30:47.000]  他們卻說
[00:30:47.000 --> 00:30:49.000]  這是妄言
[00:30:49.000 --> 00:30:52.000]  我們要照自己的計謀去行
[00:30:52.000 --> 00:30:56.000]  各人隨自己環境的惡心做事
[00:30:56.000 --> 00:30:59.000]  不聽勸
[00:30:59.000 --> 00:31:02.000]  不聽勸
[00:31:02.000 --> 00:31:05.000]  猶太人和耶路撒冷的居民
[00:31:05.000 --> 00:31:08.000]  他說我們要照自己的計謀
[00:31:08.000 --> 00:31:11.000]  我們原本打算是這樣的
[00:31:11.000 --> 00:31:12.000]  無論你怎樣做
[00:31:12.000 --> 00:31:13.000]  你怎樣說
[00:31:13.000 --> 00:31:14.000]  我都要
[00:31:14.000 --> 00:31:16.000]  以塞克斯常常出現的
[00:31:16.000 --> 00:31:17.000]  偏行己路
[00:31:17.000 --> 00:31:21.000]  隨著自己環境的惡心
[00:31:21.000 --> 00:31:25.000]  用什麼形容自己的惡心呢
[00:31:25.000 --> 00:31:26.000]  弟兄姊妹
[00:31:26.000 --> 00:31:30.000]  我們都知道我們是泥土
[00:31:30.000 --> 00:31:31.000]  上帝是堯杖
[00:31:31.000 --> 00:31:33.000]  祂塗造我們
[00:31:33.000 --> 00:31:36.000]  哪些時候我們走歪了
[00:31:36.000 --> 00:31:39.000]  上帝將我們挽回過來
[00:31:39.000 --> 00:31:42.000]  但其實我們的反應是怎樣呢
[00:31:42.000 --> 00:31:46.000]  我們怎樣選擇回應上帝的勸導呢
[00:31:46.000 --> 00:31:49.000]  我們是回頭離開所行的惡道
[00:31:49.000 --> 00:31:52.000]  改正我們的行動作為
[00:31:52.000 --> 00:31:55.000]  還是照自己的計謀去行
[00:31:55.000 --> 00:32:00.000]  隨自己環境的惡心來做事
[00:32:00.000 --> 00:32:03.000]  剛才主席帶我們唱幾首詩歌
[00:32:03.000 --> 00:32:08.000]  有些詩歌提到我們有困苦
[00:32:08.000 --> 00:32:09.000]  我們有憂患
[00:32:09.000 --> 00:32:12.000]  那些困苦的憂患是怎樣來的呢
[00:32:12.000 --> 00:32:14.000]  是我們自己拿來的
[00:32:14.000 --> 00:32:16.000]  還是別人加害我們呢
[00:32:16.000 --> 00:32:18.000]  如果是我們自己拿來的時候
[00:32:18.000 --> 00:32:20.000]  我們有沒有信心來交託給上帝
