
[00:00:00.000 --> 00:00:02.760]  好 今天我們要講另一本書
[00:20:53.900 --> 00:20:56.900]  拿我米從摩亞地回來了
[00:20:56.900 --> 00:21:00.900]  他的媳婦摩亞女子路加跟他在一起
[00:21:00.900 --> 00:21:06.900]  他們到了伯利恆正是開始收割大麥的時候
[00:21:06.900 --> 00:21:07.900]  是不是好事?
[00:21:07.900 --> 00:21:08.900]  是好事
[00:21:08.900 --> 00:21:10.900]  他們回來因為有東西吃
[00:21:10.900 --> 00:21:12.900]  現在是收割的時候了
[00:21:12.900 --> 00:21:15.900]  但是這一節很關鍵
[00:21:15.900 --> 00:21:18.900]  這一節是在預備下一章、下一幕
[00:21:18.900 --> 00:21:20.900]  但是這一節也是重要
[00:21:20.900 --> 00:21:25.900]  是因為拿我米在這裡交棒給摩亞女子路德
[00:21:25.900 --> 00:21:26.900]  路德有一個花名
[00:21:26.900 --> 00:21:28.900]  花名叫摩亞女子
[00:21:28.900 --> 00:21:31.900]  但是這個摩亞女子一點都不摩亞
[00:21:31.900 --> 00:21:34.900]  她已經離開本地本族的普加
[00:21:34.900 --> 00:21:37.900]  而她將會成為這個故事的女主角
[00:21:37.900 --> 00:21:40.900]  而拿我米本來應該是女主角
[00:21:40.900 --> 00:21:45.900]  而整個故事她越來越變成女配角
[00:21:45.900 --> 00:21:48.900]  甚至是一個道具
[00:21:48.900 --> 00:21:49.900]  為什麼?
[00:21:49.900 --> 00:21:51.900]  因為兩個人是很不一樣的
[00:21:51.900 --> 00:21:54.900]  我想用一張slide跟大家總結
[00:21:54.900 --> 00:21:59.900]  路德記第一章其實是兩個寡婦的故事
[00:21:59.900 --> 00:22:01.900]  或者是兩個寡婦的對比
[00:22:01.900 --> 00:22:03.900]  所謂對比的時候
[00:22:03.900 --> 00:22:05.900]  就是他們有共同的地方
[00:22:05.900 --> 00:22:07.900]  他們也有不同的地方
[00:22:07.900 --> 00:22:10.900]  similarity and contrast
[00:22:10.900 --> 00:22:12.900]  他們共同的地方是什麼呢?
[00:22:12.900 --> 00:22:14.900]  兩個都是寡婦
[00:22:14.900 --> 00:22:16.900]  不同的地方是什麼呢?
[00:22:16.900 --> 00:22:18.900]  一個是有大的寡婦
[00:22:18.900 --> 00:22:21.900]  一個是外邦的寡婦
[00:22:21.900 --> 00:22:23.900]  一個是老一點的寡婦
[00:22:23.900 --> 00:22:25.900]  一個是年輕的寡婦
[00:22:25.900 --> 00:22:28.900]  但是如果你就這樣看表面正宗
[00:22:28.900 --> 00:22:30.900]  這個有大的寡婦
[00:22:30.900 --> 00:22:33.900]  應該成為整個故事的中心的女主角
[00:22:33.900 --> 00:22:35.900]  但是不然
[00:22:35.900 --> 00:22:40.900]  其實主角的鏡頭會轉向這個外邦的寡婦
[00:22:40.900 --> 00:22:42.900]  還有什麼相似的呢?
[00:22:42.900 --> 00:22:44.900]  兩個都惺惺相惜
[00:22:44.900 --> 00:22:47.900]  一個很愛護她的媳婦
[00:22:47.900 --> 00:22:49.900]  另一個很孝順的婆婆
[00:22:49.900 --> 00:22:52.900]  表面上是好像兩個都很好的
[00:22:52.900 --> 00:22:54.900]  但是其實你慢慢看到
[00:22:54.900 --> 00:22:57.900]  那個愛護她的媳婦叫她做什麼呢?
[00:22:57.900 --> 00:22:59.900]  叫她回去摸牙
[00:22:59.900 --> 00:23:01.900]  孝順婆婆叫什麼呢?
[00:23:01.900 --> 00:23:03.900]  要死都跟著婆婆做什麼呢?
[00:23:03.900 --> 00:23:05.900]  去找耶和華
[00:23:05.900 --> 00:23:07.900]  所以這個有一點不同的
[00:23:07.900 --> 00:23:09.900]  還有什麼呢?
[00:23:09.900 --> 00:23:12.900]  兩個都好像相信耶和華的
[00:23:12.900 --> 00:23:16.900]  南無美口口聲聲都叫著耶和華的名字
[00:23:16.900 --> 00:23:18.900]  雖然過了不久
[00:23:18.900 --> 00:23:19.900]  辛苦了這麼多
[00:23:19.900 --> 00:23:20.900]  受了這麼多苦
[00:23:20.900 --> 00:23:22.900]  但是她仍然都是好像
[00:23:22.900 --> 00:23:24.900]  好像而已
[00:23:24.900 --> 00:23:26.900]  另一個是跟著信的
[00:23:26.900 --> 00:23:30.900]  我們可以說南無美是信一代
[00:23:30.900 --> 00:23:33.900]  而路德是信二代
[00:23:33.900 --> 00:23:34.900]  這樣好嗎?
[00:23:34.900 --> 00:23:36.900]  其實你慢慢發現
[00:23:36.900 --> 00:23:39.900]  他們兩個的位置是相反的
[00:23:39.900 --> 00:23:42.900]  原來南無美是不信的
[00:23:42.900 --> 00:23:44.900]  而且她可能是信二代、三代、四代
[00:23:44.900 --> 00:23:47.900]  是那個史詩記那些人傳來的
[00:23:47.900 --> 00:23:52.900]  而路德是成為了一個真純的第一代
[00:23:52.900 --> 00:23:58.900]  兩個都離開本地、本族、夫家
[00:23:58.900 --> 00:24:02.900]  但是兩個離開的原因很不一樣
[00:24:02.900 --> 00:24:05.900]  一個是由認許之地去摩亞地
[00:24:05.900 --> 00:24:07.900]  另一個是由摩亞地
[00:24:07.900 --> 00:24:10.900]  愛邦的人的地方去認許之地
[00:24:10.900 --> 00:24:11.900]  你看到嗎?
[00:24:11.900 --> 00:24:14.900]  開始這兩個人的聯繫越來越大了
[00:24:14.900 --> 00:24:19.900]  南無美會說耶和華打擊我
[00:24:19.900 --> 00:24:22.900]  同樣路德說了一樣東西
[00:24:22.900 --> 00:24:24.900]  耶和華重罰我
[00:24:24.900 --> 00:24:26.900]  但是他為什麼這樣說呢?
[00:24:26.900 --> 00:24:27.900]  他說耶和華重罰我
[00:24:27.900 --> 00:24:31.900]  如果我會脫離這個約
[00:24:31.900 --> 00:24:35.900]  他說我要貼著自己給我的婆婆
[00:24:35.900 --> 00:24:37.900]  南無美
[00:24:37.900 --> 00:24:41.900]  因為我想成為納約群體的一部分
[00:24:41.900 --> 00:24:43.900]  耶和華重罰我
[00:24:43.900 --> 00:24:46.900]  如果我有一天要逃跑的話
[00:24:46.900 --> 00:24:47.900]  耶和華重罰我
[00:24:47.900 --> 00:24:48.900]  打死我
[00:24:48.900 --> 00:24:52.900]  另一個經常在說耶和華
[00:24:52.900 --> 00:24:55.900]  怎樣對他不好等等
[00:24:56.900 --> 00:24:59.900]  一個說叫我做馬拉
[00:24:59.900 --> 00:25:00.900]  不要再叫我了
[00:25:00.900 --> 00:25:01.900]  南無美叫我做馬拉
[00:25:01.900 --> 00:25:03.900]  另一個金元受苦
[00:25:03.900 --> 00:25:09.900]  因為路德如果他留在摩亞地區
[00:25:09.900 --> 00:25:10.900]  他的下場
[00:25:10.900 --> 00:25:12.900]  從人的角度來講
[00:25:12.900 --> 00:25:16.900]  一定是比去一個珊瑚的地方好
[00:25:16.900 --> 00:25:19.900]  而且他去到那裡回不了家
[00:25:19.900 --> 00:25:21.900]  一個叫我做馬拉
[00:25:21.900 --> 00:25:23.900]  正在投訴
[00:25:23.900 --> 00:25:26.900]  另一個是金元的受苦
[00:25:26.900 --> 00:25:32.900]  最後那個就將這個故事的中心帶出來了
[00:25:32.900 --> 00:25:35.900]  一個是追求金田
[00:25:35.900 --> 00:25:37.900]  因為他說我失去了金田
[00:25:37.900 --> 00:25:38.900]  我現在做馬拉
[00:25:38.900 --> 00:25:41.900]  另一個已經金田
[00:25:41.900 --> 00:25:43.900]  我不知道你明不明白我的意思
[00:25:43.900 --> 00:25:46.900]  這兩個都是寡婦
[00:25:46.900 --> 00:25:51.900]  其實你很難說哪個寡婦是難堪一點
[00:25:51.900 --> 00:25:55.900]  究竟是那奧米難堪一點
[00:25:55.900 --> 00:25:59.900]  還是路德難堪一點
[00:25:59.900 --> 00:26:03.900]  其實是不是年輕那個有更長的命要走
[00:26:03.900 --> 00:26:04.900]  更多苦路要走
[00:26:04.900 --> 00:26:06.900]  其實更加應該是覺得
[00:26:06.900 --> 00:26:08.900]  哎呀,為什麼搞成這樣
[00:26:08.900 --> 00:26:10.900]  但他反而由頭到尾
[00:26:10.900 --> 00:26:12.900]  都是一個已經金田
[00:26:12.900 --> 00:26:14.900]  這個對比很厲害
[00:26:14.900 --> 00:26:16.900]  所以我叫今天的study
[00:26:16.900 --> 00:26:19.900]  那個題目叫做苦瓜干與小甜甜
[00:26:19.900 --> 00:26:22.900]  那奧米是一個苦瓜干
[00:26:22.900 --> 00:26:28.900]  但是路德儘管他的身世跟那奧米一樣淒涼
[00:26:28.900 --> 00:26:31.900]  死老公,然後年輕的寡婦
[00:26:31.900 --> 00:26:35.900]  但他好像由頭到尾不是苦瓜干
[00:26:35.900 --> 00:26:37.900]  不是因為他靠自己年輕
[00:26:37.900 --> 00:26:41.900]  覺得我一定有機會再婚等等
[00:26:41.900 --> 00:26:42.900]  他不是的
[00:26:42.900 --> 00:26:46.900]  因為他去那裡假設不會有人會娶他
[00:26:46.900 --> 00:26:49.900]  而是相反因為耶和華的緣故
[00:26:49.900 --> 00:26:51.900]  使他生命的甜美
[00:26:51.900 --> 00:26:56.900]  所有東西指向新約的主耶穌基督
[00:26:56.900 --> 00:26:59.900]  在耶穌基督裡面背起十字架
[00:26:59.900 --> 00:27:01.900]  為主耶穌基督受苦的人
[00:27:01.900 --> 00:27:03.900]  竟然是完全的小甜甜
[00:27:03.900 --> 00:27:05.900]  大甜甜
[00:27:05.900 --> 00:27:10.900]  完全的被上帝的恩典所籠罩住
[00:27:10.900 --> 00:27:12.900]  相反誰在投訴呢
[00:27:12.900 --> 00:27:14.900]  不認識上帝的人
[00:27:14.900 --> 00:27:18.900]  所以今天我記得那時候我講這個故事
[00:27:18.900 --> 00:27:19.900]  都有很多人投訴
[00:27:19.900 --> 00:27:22.900]  因為很多人都喜歡那奧米這個角色
[00:27:22.900 --> 00:27:25.900]  但是從來沒有想過在整個故事裡面
[00:27:25.900 --> 00:27:28.900]  那奧米這個角色是一個反派
[00:27:28.900 --> 00:27:34.900]  他是在襯托一個真的信心
[00:27:34.900 --> 00:27:36.900]  如果你的生命像那奧米
[00:27:36.900 --> 00:27:37.900]  那就糟糕了
[00:27:37.900 --> 00:27:40.900]  因為你不應該像他
[00:27:40.900 --> 00:27:43.900]  他是一個不信任的標板
[00:27:43.900 --> 00:27:48.900]  相反路吉是一個認識上帝
[00:27:48.900 --> 00:27:51.900]  因為這樣如果甘願受苦
[00:27:51.900 --> 00:27:53.900]  他的生命已經甘甜
[00:27:53.900 --> 00:27:55.900]  這個是新約聖經
[00:27:55.900 --> 00:27:59.900]  我們現在生命應有的寫照
[00:27:59.900 --> 00:28:03.900]  大家努力繼續思想這個偉大的福音
