
[00:00:00.000 --> 00:00:02.320]  今天的經課當中的舊約經文
[00:19:22.240 --> 00:19:25.440]  他要成為這個大國
[00:19:25.440 --> 00:19:26.640]  百姓受罰
[00:19:26.640 --> 00:19:29.360]  是自己犯罪的結果
[00:19:29.360 --> 00:19:30.560]  照道理
[00:19:30.560 --> 00:19:33.040]  阿倫既然是他們的領袖
[00:19:33.040 --> 00:19:34.800]  又在他們的當中
[00:19:34.800 --> 00:19:37.880]  並且按照著百姓的意願去行事
[00:19:37.880 --> 00:19:41.840]  將這個錯誤犯罪推到一個極點
[00:19:41.840 --> 00:19:45.920]  所以連阿倫都沒有辦法承受這個懲罰
[00:19:45.920 --> 00:19:46.960]  而摩西
[00:19:46.960 --> 00:19:48.560]  原來他可以置身事外
[00:19:48.560 --> 00:19:49.920]  因為他在山上
[00:19:49.920 --> 00:19:52.920]  他沒有份來是去撮出主意
[00:19:52.920 --> 00:19:54.640]  他也沒有辦法去做主意
[00:19:54.640 --> 00:19:58.800]  所以他可以不受牽連
[00:19:58.800 --> 00:20:01.920]  也不受這個懲罰
[00:20:01.920 --> 00:20:04.040]  但是摩西
[00:20:04.040 --> 00:20:06.240]  聽完上帝這樣說之後
[00:20:06.240 --> 00:20:09.400]  他沒有選擇跟這幫百姓劃清界線
[00:20:09.400 --> 00:20:10.280]  是的
[00:20:10.280 --> 00:20:11.360]  我上了山上面
[00:20:11.360 --> 00:20:12.680]  他們做這一切的事情
[00:20:12.680 --> 00:20:13.680]  不關我的事
[00:20:13.680 --> 00:20:16.800]  所以他們受懲罰是應該的
[00:20:16.800 --> 00:20:18.200]  他就不管了
[00:20:18.200 --> 00:20:20.560]  就讓上帝去懲罰他們
[00:20:20.560 --> 00:20:22.520]  他沒有這樣做
[00:20:22.520 --> 00:20:24.440]  他沒有跟百姓劃清界線
[00:20:24.440 --> 00:20:30.200]  也沒有想著要讓自己避免牽連
[00:20:30.200 --> 00:20:31.880]  在第十一節我們看到
[00:20:31.880 --> 00:20:34.960]  摩西為百姓來求情
[00:20:34.960 --> 00:20:37.400]  懇求上帝紀念
[00:20:37.400 --> 00:20:40.200]  這一幫不是摩西的百姓
[00:20:40.200 --> 00:20:42.400]  這一幫是上帝自己的百姓
[00:20:42.400 --> 00:20:43.880]  是上帝的子民
[00:20:43.880 --> 00:20:45.760]  是用大能的手
[00:20:45.760 --> 00:20:48.640]  帶領他們離開一個圍爐之地
[00:20:48.640 --> 00:20:51.160]  為什麼就讓他們死在那裡
[00:20:51.160 --> 00:20:56.040]  然後會被外邦人嘲笑上帝呢
[00:20:56.040 --> 00:20:59.000]  摩西狠切的
[00:20:59.000 --> 00:21:02.760]  去請求上帝收回他的誠命
[00:21:02.760 --> 00:21:07.920]  紀念上帝和以色人的祖先所立的約
[00:21:07.920 --> 00:21:10.720]  摩西並沒有站在一個道德的高地
[00:21:10.720 --> 00:21:12.640]  去指責百姓
[00:21:12.640 --> 00:21:15.520]  摩西知道他自己被呼召
[00:21:15.520 --> 00:21:18.160]  不是因為他有什麼個人之處
[00:21:18.160 --> 00:21:21.680]  他比其他的百姓更加的優勝
[00:21:21.680 --> 00:21:24.480]  摩西非選他不可
[00:21:24.480 --> 00:21:26.040]  他只是知道
[00:21:26.040 --> 00:21:28.240]  摩西要他肩擔起
[00:21:28.240 --> 00:21:30.520]  帶領著百姓前行
[00:21:30.520 --> 00:21:33.600]  去到上帝應許之地的這個地方
[00:21:33.600 --> 00:21:36.680]  他本來就是百姓的一份子
[00:21:36.680 --> 00:21:40.000]  他要跟他們休戚與共
[00:21:40.000 --> 00:21:41.880]  就算最後他不受用
[00:21:41.880 --> 00:21:44.960]  他都會甘願在一起
[00:21:44.960 --> 00:21:47.840]  這一群百姓的生死和福
[00:21:47.840 --> 00:21:50.680]  跟他是息息相關
[00:21:50.680 --> 00:21:52.880]  或者沒有了群眾的時候
[00:21:52.880 --> 00:21:57.440]  其實領袖都只不過是一個的虛效
[00:21:57.440 --> 00:22:01.400]  摩西冒著野路上帝的風險
[00:22:01.400 --> 00:22:05.640]  來向百姓求情
[00:22:05.640 --> 00:22:10.520]  他展示了一個很特別的領袖的風範
[00:22:10.520 --> 00:22:13.240]  在群眾最需要他的時候
[00:22:13.240 --> 00:22:16.400]  他不是只是想著怎樣去明哲保身
[00:22:16.400 --> 00:22:18.200]  他是放下他們
[00:22:18.200 --> 00:22:19.800]  只是顧自己
[00:22:19.800 --> 00:22:23.360]  他選擇是和大家一起
[00:22:23.360 --> 00:22:26.240]  摩西顯示的一種帶領的方式
[00:22:26.240 --> 00:22:29.320]  是一種忠於上帝託付的帶領
[00:22:29.320 --> 00:22:32.560]  甚至乎好像會得罪了上帝
[00:22:32.560 --> 00:22:38.160]  他跟上帝所預備作出的決定是有不同的
[00:22:38.160 --> 00:22:39.080]  但是我剛才說
[00:22:39.080 --> 00:22:42.200]  這個是上帝對摩西的一個考驗
[00:22:42.200 --> 00:22:48.200]  究竟是否一個忠於所託的領袖呢
[00:22:48.200 --> 00:22:52.160]  按照著摩西這樣的懲求
[00:22:52.160 --> 00:22:55.760]  當然上帝收回成命
[00:22:55.760 --> 00:23:01.280]  今日我們的教會是誰在帶領
[00:23:01.280 --> 00:23:04.960]  是否我們自己在帶領自己
[00:23:04.960 --> 00:23:09.080]  是否一些我們覺得很喜歡
[00:23:09.080 --> 00:23:11.720]  拍手掌的領袖
[00:23:11.720 --> 00:23:14.000]  去帶領我們
[00:23:14.000 --> 00:23:16.600]  當然這些我們拍手掌的領袖
[00:23:16.600 --> 00:23:18.520]  按照真理帶領的話
[00:23:18.520 --> 00:23:21.040]  應該是非常好的
[00:23:21.040 --> 00:23:23.800]  要不我們更加要留心
[00:23:23.800 --> 00:23:27.480]  是否一些忠於上帝所託付的人
[00:23:27.480 --> 00:23:29.880]  在帶領著呢
[00:23:29.880 --> 00:23:31.280]  非常明顯
[00:23:31.280 --> 00:23:32.640]  我們都很期待
[00:23:32.640 --> 00:23:35.960]  是那些忠於上帝的吩咐託付
[00:23:35.960 --> 00:23:38.280]  來帶領我們前行的領袖
[00:23:38.280 --> 00:23:40.000]  在我們當中
[00:23:40.000 --> 00:23:41.800]  如果真是這樣的時候
[00:23:41.800 --> 00:23:43.480]  有這些領袖出現
[00:23:43.480 --> 00:23:46.360]  大家願不願意來跟從呢
[00:23:46.360 --> 00:23:48.560]  可能他所作出的建議
[00:23:48.560 --> 00:23:51.720]  跟我們的想法是很不一樣的
[00:23:51.720 --> 00:23:55.360]  我們會很快去用自己的方式
[00:23:55.360 --> 00:23:58.400]  去蓋過這些領袖
[00:23:58.400 --> 00:23:59.800]  給我們的提示
[00:23:59.800 --> 00:24:03.200]  因為我們會很認真去思考
[00:24:03.200 --> 00:24:06.080]  認真一齊去求問
[00:24:06.080 --> 00:24:07.840]  在我們心底的裏面
[00:24:07.840 --> 00:24:10.560]  我們其實是想怎樣的呢
[00:24:10.560 --> 00:24:16.160]  摩西作為一個忠於上帝託付的人
[00:24:16.160 --> 00:24:17.800]  他給我們
[00:24:17.800 --> 00:24:19.240]  給教會
[00:24:19.240 --> 00:24:20.920]  甚至社會
[00:24:20.920 --> 00:24:24.160]  都做了一個很重要的示範
[00:24:24.160 --> 00:24:26.440]  所以求主幫助我們
[00:24:26.440 --> 00:24:29.120]  在今天我們去慶高採烈
[00:24:29.120 --> 00:24:31.920]  為教會慶祝一番的時候
[00:24:31.920 --> 00:24:33.440]  我們都要去看一看
[00:24:33.440 --> 00:24:37.240]  我們是否繼續能夠忠於上帝所託
[00:24:37.240 --> 00:24:40.440]  一齊去帶領著教會
[00:24:40.440 --> 00:24:43.880]  行在上主心意的當中
[00:24:43.880 --> 00:24:46.160]  求主來教導我們
[00:24:46.160 --> 00:24:48.440]  也求主使用我們
[00:24:48.440 --> 00:24:49.240]  阿彌陀佛
