
[00:00:00.000 --> 00:00:02.000]  說這些故事是很開心的
[00:16:10.800 --> 00:16:11.800]  你承認
[00:16:11.800 --> 00:16:12.800]  是不是弱勢的
[00:16:12.800 --> 00:16:14.800]  這樣
[00:16:14.800 --> 00:16:16.800]  雅各就承認
[00:16:16.800 --> 00:16:17.800]  哎呀
[00:16:17.800 --> 00:16:19.800]  真是我做給弱勢那件衣服
[00:16:19.800 --> 00:16:21.800]  有血
[00:16:21.800 --> 00:16:22.800]  撿回一件衣服
[00:16:22.800 --> 00:16:23.800]  又爛了
[00:16:23.800 --> 00:16:26.800]  當然有惡獸將它吃了
[00:16:26.800 --> 00:16:28.800]  弱勢被撕碎了
[00:16:28.800 --> 00:16:29.800]  撕碎了
[00:16:29.800 --> 00:16:32.800]  弱勢被野獸吃了
[00:16:32.800 --> 00:16:33.800]  散了
[00:16:33.800 --> 00:16:34.800]  碎了
[00:16:34.800 --> 00:16:35.800]  哎呀
[00:16:35.800 --> 00:16:36.800]  撕碎了
[00:16:36.800 --> 00:16:37.800]  撕碎了
[00:16:37.800 --> 00:16:38.800]  講兩次
[00:16:38.800 --> 00:16:40.800]  很慘
[00:16:40.800 --> 00:16:41.800]  雅各就撕裂衣服
[00:16:41.800 --> 00:16:43.800]  腰間圍上麻布
[00:16:43.800 --> 00:16:45.800]  為他的兒子悲哀多日
[00:16:45.800 --> 00:16:47.800]  他的兒女都來安慰他
[00:16:47.800 --> 00:16:49.800]  不肯受安慰
[00:16:49.800 --> 00:16:50.800]  爸爸不要緊
[00:16:50.800 --> 00:16:51.800]  你還有十一個兒子
[00:16:51.800 --> 00:16:53.800]  還有很多個女兒
[00:16:53.800 --> 00:16:54.800]  不怕的
[00:16:54.800 --> 00:16:55.800]  不要緊的
[00:16:55.800 --> 00:16:56.800]  神都是有保守
[00:16:56.800 --> 00:16:57.800]  有帶領的
[00:16:57.800 --> 00:16:58.800]  弱勢說
[00:16:58.800 --> 00:16:59.800]  哎呀
[00:16:59.800 --> 00:17:00.800]  雅各
[00:17:00.800 --> 00:17:01.800]  雅各說
[00:17:01.800 --> 00:17:02.800]  怎麼辦
[00:17:02.800 --> 00:17:04.800]  不行的這個兒子
[00:17:04.800 --> 00:17:06.800]  你們都是很乖
[00:17:06.800 --> 00:17:07.800]  哎呀
[00:17:07.800 --> 00:17:09.800]  我沒有兒子了
[00:17:09.800 --> 00:17:10.800]  哎呀
[00:17:10.800 --> 00:17:11.800]  我快死了
[00:17:11.800 --> 00:17:12.800]  我很老了
[00:17:12.800 --> 00:17:13.800]  我悲哀著下
[00:17:13.800 --> 00:17:14.800]  陰間
[00:17:14.800 --> 00:17:15.800]  哎呀
[00:17:15.800 --> 00:17:16.800]  我要去找我兒子了
[00:17:16.800 --> 00:17:17.800]  到我兒子大了
[00:17:17.800 --> 00:17:18.800]  哎呀
[00:17:18.800 --> 00:17:19.800]  我要悲哀死
[00:17:19.800 --> 00:17:20.800]  我要去找我兒子
[00:17:20.800 --> 00:17:22.800]  弱勢的父親
[00:17:22.800 --> 00:17:23.800]  雅各
[00:17:23.800 --> 00:17:25.800]  為他哀哭
[00:17:25.800 --> 00:17:26.800]  好了
[00:17:26.800 --> 00:17:27.800]  還未完
[00:17:27.800 --> 00:17:29.800]  米殿人帶弱勢去埃及
[00:17:29.800 --> 00:17:31.800]  將他賣給法老的內臣
[00:17:31.800 --> 00:17:33.800]  這個內臣
[00:17:33.800 --> 00:17:34.800]  只是說
[00:17:34.800 --> 00:17:36.800]  他很親密的一個
[00:17:36.800 --> 00:17:38.800]  很信任的大臣
[00:17:38.800 --> 00:17:41.800]  就是護衛長波提弗
[00:17:41.800 --> 00:17:43.800]  於是
[00:17:43.800 --> 00:17:46.800]  弱勢就去了波提弗的家
[00:17:46.800 --> 00:17:49.800]  開始接近了皇室
[00:17:49.800 --> 00:17:51.800]  又有另外一番遭遇
[00:17:51.800 --> 00:17:53.800]  這一天
[00:17:53.800 --> 00:17:55.800]  我今天想和大家看的就是
[00:17:55.800 --> 00:17:58.800]  神的手在工作
[00:17:58.800 --> 00:18:00.800]  所以紅色的字
[00:18:00.800 --> 00:18:02.800]  就是神的手在工作
[00:18:02.800 --> 00:18:03.800]  弟子會
[00:18:03.800 --> 00:18:04.800]  如果你發覺
[00:18:04.800 --> 00:18:06.800]  為什麼我有這麼多
[00:18:06.800 --> 00:18:08.800]  過山車經歷人生
[00:18:08.800 --> 00:18:10.800]  裡面有高有低
[00:18:10.800 --> 00:18:14.800]  其實是神的手在你的身上有工作
[00:18:14.800 --> 00:18:15.800]  祂一路預備你
[00:18:15.800 --> 00:18:16.800]  模造你
[00:18:16.800 --> 00:18:18.800]  令到你適合做某一樣東西
[00:18:18.800 --> 00:18:20.800]  有祂的心意
[00:18:20.800 --> 00:18:21.800]  或者一直都這樣說
[00:18:21.800 --> 00:18:25.800]  神在每一個人身上有個計劃
[00:18:25.800 --> 00:18:26.800]  我自己都不知道
[00:18:26.800 --> 00:18:28.800]  我自己回望才發覺
[00:18:28.800 --> 00:18:32.800]  原來神在我身上有個計劃
[00:18:32.800 --> 00:18:34.800]  原來我讀了這些書
[00:18:34.800 --> 00:18:35.800]  是有這樣的用途
[00:18:35.800 --> 00:18:36.800]  讀了這些書有這樣的用途
[00:18:36.800 --> 00:18:38.800]  讀了這個
[00:18:38.800 --> 00:18:40.800]  國內上海財經大學的書
[00:18:40.800 --> 00:18:42.800]  令到我在國內行走
[00:18:42.800 --> 00:18:45.800]  別人見到我在中國大學的
[00:18:45.800 --> 00:18:47.800]  高級的學位就覺得
[00:18:47.800 --> 00:18:48.800]  嘩 很厲害
[00:18:48.800 --> 00:18:50.800]  嘩 馬上信任了
[00:18:50.800 --> 00:18:54.800]  其實這件事令到我在中國的工作是更加好的
[00:18:54.800 --> 00:18:56.800]  其實是這樣發生的
[00:18:56.800 --> 00:18:59.800]  很多事情都是大家這樣去建立的
[00:18:59.800 --> 00:19:03.800]  其實背後都是神的手在動工
[00:19:03.800 --> 00:19:05.800]  因此將自己交託給主
[00:19:05.800 --> 00:19:08.800]  遇到什麼事情就求問神
[00:19:08.800 --> 00:19:10.800]  是不是祢要我做的
[00:19:10.800 --> 00:19:11.800]  如果是的話
[00:19:11.800 --> 00:19:12.800]  沒有反對
[00:19:12.800 --> 00:19:13.800]  我做
[00:19:13.800 --> 00:19:15.800]  其實到遲一點我們就會知道
[00:19:15.800 --> 00:19:18.800]  原來神這樣是對我有益的
[00:19:18.800 --> 00:19:22.800]  我們所有事都在祂手裡面
[00:19:22.800 --> 00:19:25.800]  我終身的事都在祢手中
[00:19:25.800 --> 00:19:28.800]  我交託給主一起祈禱
[00:19:28.800 --> 00:19:30.800]  求主幫助我們
[00:19:30.800 --> 00:19:33.800]  讓我們更加懂得原來祢的手
[00:19:33.800 --> 00:19:36.800]  到今天仍然在世界上工作
[00:19:36.800 --> 00:19:38.800]  從來沒有停
[00:19:38.800 --> 00:19:41.800]  祢是色在 金在 以後永在的主
[00:19:41.800 --> 00:19:43.800]  祢雖然在這高天之上
[00:19:43.800 --> 00:19:46.800]  但是有時間聽每一個小朋友的祈禱
[00:19:46.800 --> 00:19:48.800]  祢在高天之上
[00:19:48.800 --> 00:19:50.800]  但是祢是可以管理
[00:19:50.800 --> 00:19:51.800]  控制著這個世界
[00:19:51.800 --> 00:19:55.800]  所有每一件或大或小的事情發生
[00:19:55.800 --> 00:19:57.800]  甚至我們的每一步
[00:19:57.800 --> 00:19:59.800]  都是主能夠帶領著
[00:19:59.800 --> 00:20:01.800]  而且是帶領著
[00:20:01.800 --> 00:20:03.800]  多謝我們的主
[00:20:03.800 --> 00:20:04.800]  讚美你
[00:20:04.800 --> 00:20:05.800]  你的手成就工作
[00:20:05.800 --> 00:20:07.800]  而且大能
[00:20:07.800 --> 00:20:09.800]  你運籌為握
[00:20:09.800 --> 00:20:11.800]  真的很厲害
[00:20:11.800 --> 00:20:12.800]  願你得著榮耀
[00:20:12.800 --> 00:20:14.800]  我們信靠你 信任你
[00:20:14.800 --> 00:20:16.800]  祈禱奉耶穌名求
[00:20:16.800 --> 00:20:17.800]  阿們
