
[00:00:00.000 --> 00:00:04.160]  今日好高興要同大家開始一部新的書本
[00:21:18.240 --> 00:21:20.240]  說他征服了耶路撒冷
[00:21:20.240 --> 00:21:23.760]  把耶布斯人全趕出去
[00:21:23.760 --> 00:21:28.000]  我們知道大衛何時成為王
[00:21:28.000 --> 00:21:32.800]  我們也知道拉合就是耶穌基督的真真祖母
[00:21:32.800 --> 00:21:35.680]  當約書亞寫約書亞記
[00:21:35.680 --> 00:21:37.280]  拉合仍然活著
[00:21:37.280 --> 00:21:40.240]  你就很容易計算到
[00:21:40.240 --> 00:21:43.520]  約書亞記成書的日期是何時
[00:21:43.520 --> 00:21:48.800]  應該差不多是公元前的1405年
[00:21:48.800 --> 00:21:54.880]  至公元前的1385年
[00:21:54.880 --> 00:21:59.600]  約書亞記有什麼神學的思想呢
[00:21:59.600 --> 00:22:01.600]  一個很中心的思想
[00:22:01.600 --> 00:22:03.840]  就是神的信神
[00:22:03.840 --> 00:22:08.240]  神應許了迦南地給阿伯拉罕的子孫
[00:22:08.240 --> 00:22:12.800]  現在約書亞帶領以色列人進入迦南地
[00:22:12.800 --> 00:22:15.360]  成就了這個應許
[00:22:15.360 --> 00:22:17.280]  要得到應許之地
[00:22:17.280 --> 00:22:19.520]  要得到所賜之地
[00:22:19.520 --> 00:22:23.920]  在約書亞記出現超過20次
[00:22:23.920 --> 00:22:26.960]  所以是一個很中心的思想
[00:22:26.960 --> 00:22:32.000]  約書亞帶領以色列人去到約旦河的東邊和西邊
[00:22:32.000 --> 00:22:33.600]  征服了很多的地
[00:22:33.600 --> 00:22:36.720]  這些地就是神應許給以色列人
[00:22:36.720 --> 00:22:38.240]  但是很可惜
[00:22:38.240 --> 00:22:41.440]  他們沒有征服所有的地
[00:22:41.440 --> 00:22:45.760]  也可以說他們沒有趕出所有的迦南人
[00:22:45.760 --> 00:22:50.000]  這個在約書亞記的十三章一節講得很清楚
[00:22:50.000 --> 00:22:52.000]  也因為這樣
[00:22:52.000 --> 00:22:55.760]  所以在士詩記的第一章第二章告訴我們
[00:22:55.760 --> 00:22:57.760]  因為以色列人的罪
[00:22:57.760 --> 00:23:06.320]  以致產生日後有非常之嚴重的後果
[00:23:06.320 --> 00:23:07.760]  我們看到
[00:23:07.760 --> 00:23:12.160]  為什麼神要帶領以色列人進入應許之地
[00:23:12.160 --> 00:23:14.560]  一共有四個原因
[00:23:14.560 --> 00:23:16.720]  第一個原因剛才說過了
[00:23:16.720 --> 00:23:19.040]  就是因為神是信神
[00:23:19.040 --> 00:23:20.880]  第二個原因
[00:23:20.880 --> 00:23:26.480]  是要準備以色列國進入先知和君王的時代
[00:23:26.480 --> 00:23:27.600]  在這個之前
[00:23:27.600 --> 00:23:29.680]  以色列人是被他們的祖先
[00:23:29.680 --> 00:23:34.320]  或者被摩西亞約書亞這些領袖帶領
[00:23:34.320 --> 00:23:37.760]  但是他們要進入先知和君王的時代
[00:23:37.760 --> 00:23:40.880]  就是透過他們進入迦南地
[00:23:40.880 --> 00:23:47.120]  神也要透過以色列人來懲罰那些可惡的迦南人
[00:23:47.120 --> 00:23:50.960]  就是在利美記的十八章二十五節
[00:23:50.960 --> 00:23:54.560]  最後神要給世人一個見證
[00:23:54.560 --> 00:23:57.600]  就是透過以色列人進入迦南地
[00:23:57.600 --> 00:24:01.040]  和迦南這些鄰國的交往
[00:24:01.040 --> 00:24:04.560]  來將神的約延伸到各國
[00:24:04.560 --> 00:24:11.920]  這就是神要以色列人進入迦南的原因
[00:24:11.920 --> 00:24:14.960]  其實在約書亞記裡面
[00:24:14.960 --> 00:24:18.800]  充滿了神蹟奇事
[00:24:18.800 --> 00:24:23.040]  其中約書亞帶領以色列人過約旦河
[00:24:23.040 --> 00:24:24.560]  就是一個大的神蹟
[00:24:24.560 --> 00:24:26.240]  約旦河也分開
[00:24:26.240 --> 00:24:28.560]  就好像紅海一樣
[00:24:28.560 --> 00:24:31.280]  另外他們攻打耶利哥城
[00:24:31.280 --> 00:24:33.280]  我講過不費一兵一卒
[00:24:33.280 --> 00:24:36.080]  這個也是莫大的神蹟
[00:24:36.080 --> 00:24:40.640]  還有就是神幫助他們來打敗他們的敵人
[00:24:40.640 --> 00:24:42.960]  天上落冰雹下來
[00:24:42.960 --> 00:24:46.000]  但這些冰雹只打在敵人身上
[00:24:46.000 --> 00:24:48.240]  不打在以色列人身上
[00:24:48.240 --> 00:24:50.640]  這就是神蹟
[00:24:50.640 --> 00:24:51.680]  另外還有
[00:24:51.680 --> 00:24:55.760]  當他們和敵人交戰在機片的地方
[00:24:55.760 --> 00:25:00.160]  我們見到連白天也停在機片
[00:25:00.160 --> 00:25:04.960]  讓以色列人有更多時間來追趕他們的敵人
[00:25:04.960 --> 00:25:09.600]  神蹟在約書亞記裡面是非常非常之重要
[00:25:09.600 --> 00:25:14.000]  但很可惜有很多自由派的神學家
[00:25:14.000 --> 00:25:17.280]  他們是貶低神蹟奇事
[00:25:17.280 --> 00:25:21.120]  他們是貶低聖經裡面的預言
[00:25:21.120 --> 00:25:23.360]  他們說這一切都不要緊
[00:25:23.360 --> 00:25:26.000]  最重要是聖經的教導
[00:25:26.000 --> 00:25:28.800]  聽起來是很有意思的
[00:25:28.800 --> 00:25:33.920]  但其實他們的時間觀念是搞錯了
[00:25:33.920 --> 00:25:39.680]  是神蹟在現時 在末世是不再重要
[00:25:39.680 --> 00:25:40.800]  為什麼
[00:25:40.800 --> 00:25:45.440]  因為我們已經有齊聖經的啟示在我們手上
[00:25:45.440 --> 00:25:49.520]  我們再不需要有神蹟的啟示來證明
[00:25:49.520 --> 00:25:52.160]  某個人就是從神而來
[00:25:52.160 --> 00:25:54.720]  他說的話就是神的啟示
[00:25:54.720 --> 00:25:56.080]  我們已經不再需要
[00:25:56.080 --> 00:26:01.760]  因為我們已經有所有神的啟示在我們手上
[00:26:01.760 --> 00:26:03.520]  不是說沒有神蹟
[00:26:03.520 --> 00:26:05.360]  神蹟天天都有
[00:26:05.360 --> 00:26:10.320]  只是不需要證實某些人是從神而來
[00:26:10.320 --> 00:26:13.360]  我們也知道在末世的時候
[00:26:13.360 --> 00:26:15.840]  有很多假的神蹟
[00:26:15.840 --> 00:26:18.800]  撒旦用這些假的神蹟來迷惑人
[00:26:18.800 --> 00:26:19.920]  所以是
[00:26:19.920 --> 00:26:24.000]  現今世代末世神蹟再不是重要
[00:26:24.000 --> 00:26:27.760]  但是在聖經裡面的神蹟是非常重要
[00:26:27.760 --> 00:26:29.920]  因為是神的工作
[00:26:29.920 --> 00:26:32.560]  聖經裡面的預言都是很重要
[00:26:32.560 --> 00:26:35.760]  四分之一的聖經都是預言
[00:26:35.760 --> 00:26:37.520]  全部是神的工作
[00:26:37.520 --> 00:26:39.440]  這些自由派的神學家
[00:26:39.440 --> 00:26:42.960]  當他們貶低了預言神蹟
[00:26:42.960 --> 00:26:46.160]  這部聖經剩下的是什麼
[00:26:46.160 --> 00:26:47.840]  沒有神的工作
[00:26:47.840 --> 00:26:49.440]  只是人的歷史
[00:26:49.440 --> 00:26:51.520]  只是人的作為
[00:26:51.520 --> 00:26:52.480]  當他們說
[00:26:52.480 --> 00:26:56.080]  讓我們在這些經文裡面找些智慧出來
[00:26:56.080 --> 00:26:56.960]  是
[00:26:56.960 --> 00:26:58.560]  是人的智慧
[00:26:58.560 --> 00:27:00.480]  是人的道理
[00:27:00.480 --> 00:27:05.040]  很多這些神學家說出來很好聽
[00:27:05.040 --> 00:27:07.360]  很多很多人喜歡聽
[00:27:07.360 --> 00:27:10.320]  但當你拿走了神的部分的時候
[00:27:10.320 --> 00:27:13.680]  你說出來的只不過是你自己的智慧
[00:27:13.680 --> 00:27:16.000]  另外有一樣東西很糟糕
[00:27:16.000 --> 00:27:16.960]  就是
[00:27:16.960 --> 00:27:20.640]  預言和神蹟都是神的榮耀
[00:27:20.640 --> 00:27:23.200]  你將神的榮耀拿走了
[00:27:23.200 --> 00:27:25.920]  剩下的榮耀是給誰
[00:27:25.920 --> 00:27:28.160]  理解經解得好聽
[00:27:28.160 --> 00:27:31.680]  這些自由派的神學家就得到榮耀
[00:27:31.680 --> 00:27:34.000]  將神的榮耀拿走了
[00:27:34.000 --> 00:27:36.720]  將榮耀放在自己的身上
[00:27:36.720 --> 00:27:38.720]  這些自由派的神學家
[00:27:38.720 --> 00:27:42.160]  到末世到神的寶座面前
[00:27:42.160 --> 00:27:48.880]  都要為自己所做的來承擔責任
[00:27:48.880 --> 00:27:51.280]  我們看到約書亞的大綱
[00:27:51.280 --> 00:27:53.840]  可以分開有三個部分
[00:27:53.840 --> 00:27:58.160]  第一個部分就是約書亞的人名
[00:27:58.160 --> 00:28:01.920]  我們看到神是鼓勵約書亞
[00:28:01.920 --> 00:28:04.000]  說你要剛強壯膽
[00:28:04.000 --> 00:28:06.320]  耶和華與你同在
[00:28:06.320 --> 00:28:10.560]  而人民在約書亞記的一章十字到十八字
[00:28:10.560 --> 00:28:12.800]  也鼓勵約書亞
[00:28:12.800 --> 00:28:14.480]  耶和華與你同在
[00:28:14.480 --> 00:28:16.880]  你要剛強壯膽
[00:28:16.880 --> 00:28:19.600]  甚至人民和約書亞說的話
[00:28:19.600 --> 00:28:21.680]  可能我們會笑
[00:28:21.680 --> 00:28:23.200]  為什麼我們會笑
[00:28:23.200 --> 00:28:26.720]  因為他們說我們從前在一切的事上
[00:28:26.720 --> 00:28:29.440]  怎樣聽從摩西
[00:28:29.440 --> 00:28:34.080]  現在我們也必照樣聽從你
[00:28:34.080 --> 00:28:35.680]  他們有沒有聽從摩西
[00:28:35.680 --> 00:28:37.760]  其實有的
[00:28:37.760 --> 00:28:42.560]  其實說話的是第二代的以色列人
[00:28:42.560 --> 00:28:46.000]  是第一代的以色列人沒有聽到摩西的話
[00:28:46.000 --> 00:28:49.120]  他們四十年在曠野全部死了
[00:28:49.120 --> 00:28:51.440]  這些是第二代的以色列人
[00:28:51.440 --> 00:28:54.000]  他們的確是有聽從摩西
[00:28:54.000 --> 00:28:57.360]  他們也願意聽從約書亞
[00:28:57.360 --> 00:29:01.680]  第二個部分就是約書亞帶領以色列人
[00:29:01.680 --> 00:29:05.760]  進入迦南地征服應許之地
[00:29:05.760 --> 00:29:07.680]  瓜分應許之地
[00:29:07.680 --> 00:29:11.440]  約書亞記的二章至二十二章
[00:29:11.440 --> 00:29:16.720]  由於中間征服應許之地是非常精彩
[00:29:16.720 --> 00:29:19.360]  約書亞得到神的啟示
[00:29:19.360 --> 00:29:23.120]  由迦南地的中間走進去攻打
[00:29:23.120 --> 00:29:25.840]  將迦南人分開一半
[00:29:25.840 --> 00:29:27.760]  南邊和北邊
[00:29:27.760 --> 00:29:32.160]  以至迦南人不能團結地反抗
[00:29:32.160 --> 00:29:35.680]  然後約書亞就走去南邊逐一擊破
[00:29:35.680 --> 00:29:38.160]  打敗南邊的迦南人
[00:29:38.160 --> 00:29:42.160]  然後去北邊打敗北邊的迦南人
[00:29:42.160 --> 00:29:43.600]  第三個部分呢
[00:29:43.600 --> 00:29:47.120]  第三個部分是約書亞的維賢
[00:29:47.120 --> 00:29:49.280]  維賢也分開兩個部分
[00:29:49.280 --> 00:29:51.280]  第一個部分是二十三章
[00:29:51.280 --> 00:29:53.600]  是對領袖的維賢
[00:29:53.600 --> 00:29:58.480]  二十四章是對百姓的維賢
[00:29:58.480 --> 00:30:02.400]  其實經文也有很多的挑戰
[00:30:02.400 --> 00:30:03.840]  因為我們見到
[00:30:03.840 --> 00:30:06.480]  記不記得我剛才說的妓女拉合
[00:30:06.480 --> 00:30:09.600]  就是耶穌基督的真真祖母
[00:30:09.600 --> 00:30:15.520]  她是用大話用謊言來救探子
[00:30:15.520 --> 00:30:19.040]  在《述新約》《雅各書》和《希伯來書》
[00:30:19.040 --> 00:30:21.200]  都讚美拉合
[00:30:21.200 --> 00:30:23.680]  是否讚美她說謊呢
[00:30:23.680 --> 00:30:27.680]  這個到第二章我會和大家分享
[00:30:27.680 --> 00:30:31.840]  我們也知道阿干這個軍人
[00:30:31.840 --> 00:30:34.240]  他拿了當滅之物
[00:30:34.240 --> 00:30:36.640]  以致他被處死
[00:30:36.640 --> 00:30:39.760]  但是他的家人和他一起被處死
[00:30:39.760 --> 00:30:41.280]  是否公平呢
[00:30:41.280 --> 00:30:44.160]  說到約書亞的第七章
[00:30:44.160 --> 00:30:47.440]  我會和大家一起解釋
[00:30:47.440 --> 00:30:49.120]  他們攻打艾城
[00:30:49.120 --> 00:30:52.160]  其實艾城的軍隊是很細小的
[00:30:52.160 --> 00:30:56.240]  以色列人的軍隊是比他們大很多倍
[00:30:56.240 --> 00:31:00.080]  為何攻打一個這麼細小的軍隊的城
[00:31:00.080 --> 00:31:03.520]  頭頭會有這麼大的艱難
[00:31:03.520 --> 00:31:06.720]  說到第七第八章會和大家講
[00:31:06.720 --> 00:31:07.760]  二十四章說
[00:31:07.760 --> 00:31:12.160]  朕會打發黃蜂飛在以色列人面前
[00:31:12.160 --> 00:31:14.000]  又是甚麼解釋呢
[00:31:14.000 --> 00:31:18.800]  這些我在這個系列也會和大家解釋
[00:31:18.800 --> 00:31:20.480]  其實我們見到
[00:31:20.480 --> 00:31:23.840]  神就是不斷訓練約書亞
[00:31:23.840 --> 00:31:26.720]  成為一個屬靈的領袖
[00:31:26.720 --> 00:31:30.000]  在約書亞記的一章一至二節
[00:31:30.000 --> 00:31:33.200]  短短的兩節經文告訴我們
[00:31:33.200 --> 00:31:35.520]  約書亞是一個兒子
[00:31:35.520 --> 00:31:37.280]  他是一個僕人
[00:31:37.280 --> 00:31:40.320]  他也是摩西的接班人
[00:31:40.320 --> 00:31:42.160]  我們剛才也說了
[00:31:42.160 --> 00:31:45.760]  約書亞是十二個探子之一
[00:31:45.760 --> 00:31:48.800]  他也是一個將軍
[00:31:48.800 --> 00:31:53.040]  因為摩西派他迎戰阿摩尼人
[00:31:53.040 --> 00:31:56.400]  我們見到約書亞在埃及出生
[00:31:56.400 --> 00:31:58.320]  他也是一個奴僕
[00:31:58.320 --> 00:32:00.080]  是一個奴隸
[00:32:00.080 --> 00:32:05.360]  其實為何神要揀選約書亞帶領以色列人
[00:32:05.360 --> 00:32:08.400]  為何他不揀選迦納
[00:32:08.400 --> 00:32:11.040]  其實在算文素記的第十三章
[00:32:11.040 --> 00:32:13.680]  迦納是首先說話
[00:32:13.680 --> 00:32:17.120]  迦納好像要比約書亞更加勇敢
[00:32:17.120 --> 00:32:19.200]  更加堅強
[00:32:19.200 --> 00:32:23.200]  但你看聖經裏沒有迦納記
[00:32:23.200 --> 00:32:25.040]  只有約書亞記
[00:32:25.040 --> 00:32:26.560]  為甚麼呢
[00:32:26.560 --> 00:32:29.440]  其實神知道他在做甚麼
[00:32:29.440 --> 00:32:36.240]  神要訓練約書亞成為一個屬靈的領袖
[00:32:36.240 --> 00:32:40.240]  我們見到神用了三分之一
[00:32:40.240 --> 00:32:44.080]  約書亞的生命來訓練他
[00:32:44.080 --> 00:32:47.280]  當約書亞成為以色列人的領袖
[00:32:47.280 --> 00:32:50.320]  其實他已經差不多八十歲
[00:32:50.320 --> 00:32:51.920]  我們怎知道
[00:32:51.920 --> 00:32:55.040]  在約書亞記的十四章第七節
[00:32:55.040 --> 00:32:58.720]  講到迦納去找約書亞
[00:32:58.720 --> 00:33:01.680]  他要請約書亞給他帶兵
[00:33:01.680 --> 00:33:03.440]  去攻打希伯倫
[00:33:03.440 --> 00:33:05.280]  來爭取那地
[00:33:05.280 --> 00:33:06.880]  他跟約書亞說
[00:33:06.880 --> 00:33:10.480]  當年我進入迦納地做探子的時候
[00:33:10.480 --> 00:33:12.000]  我是四十歲
[00:33:12.000 --> 00:33:14.080]  我雖然現在八十五歲
[00:33:14.080 --> 00:33:15.840]  我仍然老當益壯
[00:33:15.840 --> 00:33:18.080]  我可以打這場仗
[00:33:18.080 --> 00:33:21.760]  我們知道他做探子的時候是四十歲
[00:33:21.760 --> 00:33:26.400]  我們知道以色列人在這裡曠野四十年
[00:33:26.400 --> 00:33:28.560]  所以四十加四十
[00:33:28.560 --> 00:33:33.120]  迦納進入應許之地應該是八十歲
[00:33:33.120 --> 00:33:37.200]  為什麼他跟約書亞說話的時候是八十五歲
[00:33:37.200 --> 00:33:42.080]  當時已經進入迦納地有五年那麼久
[00:33:42.080 --> 00:33:46.160]  如果約書亞和迦納差不多年紀的話
[00:33:46.160 --> 00:33:50.000]  他應該都是八十歲進入迦納地
[00:33:50.000 --> 00:33:52.960]  成為摩西的接班人
[00:33:52.960 --> 00:33:57.440]  在約書亞記的第二十四章二十九節
[00:33:57.440 --> 00:33:58.720]  告訴我們
[00:33:58.720 --> 00:34:02.800]  約書亞死的時候是一百十歲
[00:34:02.800 --> 00:34:04.880]  所以一百十減八十
[00:34:04.880 --> 00:34:08.160]  他帶領了以色列人三十年
[00:34:08.160 --> 00:34:12.560]  但是神在他四十到八十歲的時候
[00:34:12.560 --> 00:34:16.880]  來訓練他成為以色列人的領袖
[00:34:16.880 --> 00:34:20.400]  我們看到約書亞這個名字
[00:34:20.400 --> 00:34:25.440]  在約書亞記之前已經出現了八次
[00:34:25.440 --> 00:34:30.720]  其中七次我們看到神在訓練約書亞
[00:34:30.720 --> 00:34:33.280]  成為一個屬靈的領袖
[00:34:33.280 --> 00:34:35.120]  為什麼七次
[00:34:35.120 --> 00:34:38.080]  聖經裡面的七代表什麼
[00:34:38.080 --> 00:34:39.520]  完美
[00:34:39.520 --> 00:34:44.800]  神要訓練一個完美的接班人給摩西
[00:34:44.800 --> 00:34:46.800]  如果我們都能夠學習到
[00:34:46.800 --> 00:34:52.160]  如何做一個屬神喜悅的僕人
[00:34:52.160 --> 00:34:54.800]  我們可以跟著這七點來學習
[00:34:54.800 --> 00:34:56.800]  在教會社區
[00:34:56.800 --> 00:34:58.320]  在我們的鄰居當中
[00:34:58.320 --> 00:35:00.160]  甚至在我們的家庭
[00:35:00.160 --> 00:35:04.000]  都能夠成為一個蒙神喜悅的僕人
[00:35:04.000 --> 00:35:05.680]  第一點就是
[00:35:05.680 --> 00:35:09.600]  我們要做一個信靠神的人
[00:35:09.600 --> 00:35:11.440]  我們剛才說了
[00:35:11.440 --> 00:35:13.920]  約書亞第一次的出現
[00:35:13.920 --> 00:35:17.440]  是在亞馬利人攻打以色列人的時候
[00:35:17.440 --> 00:35:20.640]  摩西就叫約書亞去迎戰
[00:35:20.640 --> 00:35:24.640]  很多時候我們都會說服從神
[00:35:24.640 --> 00:35:28.960]  但是我們有沒有像約書亞一樣服從摩西
[00:35:28.960 --> 00:35:32.800]  當我們不服從我們看得到的領袖
[00:35:32.800 --> 00:35:35.040]  我們能不能說我們自己服從
[00:35:35.040 --> 00:35:36.800]  看不到的那位神
[00:35:36.800 --> 00:35:38.240]  我們不能夠
[00:35:38.240 --> 00:35:40.000]  你看到約書亞
[00:35:40.000 --> 00:35:42.400]  他是服從摩西
[00:35:42.400 --> 00:35:44.960]  其實挺難服從的
[00:35:44.960 --> 00:35:46.080]  你想想
[00:35:46.080 --> 00:35:50.080]  摩西叫約書亞去迎戰亞馬利人
[00:35:50.080 --> 00:35:53.040]  自己拿著像上山來禱告
[00:35:53.040 --> 00:35:54.240]  約書亞說
[00:35:54.240 --> 00:36:00.400]  嘩 你一個人上山來禱告 風涼水冷來觀戰
[00:36:00.400 --> 00:36:02.720]  打贏的是誰的功勞
[00:36:02.720 --> 00:36:05.120]  是你的功勞 你禱告
[00:36:05.120 --> 00:36:06.720]  打輸了
[00:36:06.720 --> 00:36:10.000]  哎呀 是我上身 我打得不好
[00:36:10.000 --> 00:36:11.920]  哪有這樣的事
[00:36:11.920 --> 00:36:14.240]  你拿了好處
[00:36:14.240 --> 00:36:16.240]  但是約書亞沒有這樣
[00:36:16.240 --> 00:36:18.720]  摩西一叫他 他就立刻去
[00:36:18.720 --> 00:36:20.880]  他是一個服從的人
[00:36:20.880 --> 00:36:22.800]  另外我們見到
[00:36:22.800 --> 00:36:25.840]  當阿摩利人來攻打以色列人
[00:36:25.840 --> 00:36:28.960]  是他們剛剛出了埃及過紅海
[00:36:28.960 --> 00:36:31.840]  是他們意氣風發的時候
[00:36:31.840 --> 00:36:35.040]  當我們一帆風順 意氣風發的時候
[00:36:35.040 --> 00:36:37.120]  我們的警覺性會怎樣
[00:36:37.120 --> 00:36:38.720]  是最低的
[00:36:38.720 --> 00:36:40.320]  撒旦就在這個時候
[00:36:40.320 --> 00:36:44.080]  差派阿摩利人來攻打以色列
[00:36:44.080 --> 00:36:46.160]  我們同樣都是一樣
[00:36:46.160 --> 00:36:50.000]  每當我們意氣風發 一帆風順的時候
[00:36:50.000 --> 00:36:53.280]  很多時撒旦就會來攻擊我們
[00:36:53.280 --> 00:36:57.360]  這個也是耶穌基督和門徒
[00:36:57.360 --> 00:36:59.760]  在這刻西瑪利元所說
[00:36:59.760 --> 00:37:05.840]  他們的心靈固然願意肉體卻軟弱了
[00:37:05.840 --> 00:37:11.840]  在這裡約書亞學習了一個非常重要的課程
[00:37:11.840 --> 00:37:14.320]  就是馴服的重要
[00:37:14.320 --> 00:37:16.480]  另外就是禱告的重要
[00:37:16.480 --> 00:37:19.840]  他見到摩西在山上舉高手禱告
[00:37:19.840 --> 00:37:21.360]  他就能夠獲勝
[00:37:21.360 --> 00:37:23.440]  但如果當摩西奮著靠
[00:37:23.440 --> 00:37:25.280]  垂低兩隻手沒有禱告
[00:37:25.280 --> 00:37:26.800]  他就打輸仗
[00:37:26.800 --> 00:37:28.800]  所以非常重要
[00:37:28.800 --> 00:37:32.640]  神也叫摩西將這些話寫下來
[00:37:32.640 --> 00:37:34.320]  唸給約書亞聽
[00:37:34.320 --> 00:37:38.000]  在神的心裡面這件事是非常重要
[00:37:38.000 --> 00:37:40.320]  所以第一點要信靠神
[00:37:40.320 --> 00:37:43.040]  是一個基督徒一定要學習
[00:37:43.040 --> 00:37:45.200]  當我們信靠神做得好
[00:37:45.200 --> 00:37:47.760]  其他的六點都會做得到
[00:37:47.760 --> 00:37:50.800]  但如果我們不能做好第一點
[00:37:50.800 --> 00:37:54.160]  其他的都不能做得好
[00:37:54.160 --> 00:37:56.080]  當我們信靠神
[00:37:56.080 --> 00:37:59.280]  我們就能夠仰望神
[00:37:59.280 --> 00:38:01.440]  我們見到要仰望神
[00:38:01.440 --> 00:38:04.400]  是要有個等待神的心
[00:38:04.400 --> 00:38:08.480]  在聖經裡面第二次約書亞的名字出現
[00:38:08.480 --> 00:38:13.040]  在《出埃及記》的24章12至13節
[00:38:13.040 --> 00:38:17.360]  原來神叫摩西上西乃山
[00:38:17.360 --> 00:38:19.200]  去接受法板的時候
[00:38:19.200 --> 00:38:23.760]  約書亞已經是摩西的助手
[00:38:23.760 --> 00:38:28.880]  你看看《出埃及記》的24章12至13節怎麼說
[00:38:28.880 --> 00:38:30.640]  耶和華對摩西說
[00:38:30.640 --> 00:38:33.120]  「你上山到我這裡來
[00:38:33.120 --> 00:38:34.480]  住在這裡
[00:38:34.480 --> 00:38:39.760]  我要將石板並我所寫的律法和誡命賜給你
[00:38:39.760 --> 00:38:41.920]  使你可以教訓百姓
[00:38:41.920 --> 00:38:48.000]  摩西和他的幫手約書亞起來上了神的山」
[00:38:48.000 --> 00:38:51.200]  上了山之後七天
[00:38:51.200 --> 00:38:55.520]  摩西就獨自進入雲中上山
[00:38:55.520 --> 00:38:58.400]  在山上四十晝夜
[00:38:58.400 --> 00:39:04.320]  約書亞當時一個人在山上四十晝夜
[00:39:04.320 --> 00:39:09.360]  我們知道四十天在聖經裡面代表什麼
[00:39:09.360 --> 00:39:12.880]  是一個試探的時候
[00:39:12.880 --> 00:39:15.920]  我們見到巨人哥利亞
[00:39:15.920 --> 00:39:19.440]  去到以色列人的陣前來罵陣
[00:39:19.440 --> 00:39:20.960]  多少天?
[00:39:20.960 --> 00:39:23.360]  叫罵了四十天
[00:39:23.360 --> 00:39:26.160]  就是給以色列人一個試探
[00:39:26.160 --> 00:39:28.560]  個個都怕得膽戰心驚
[00:39:28.560 --> 00:39:30.800]  一個巨人來罵陣
[00:39:30.800 --> 00:39:34.480]  唯有大衛能勝過試探
[00:39:34.480 --> 00:39:37.760]  他能夠甚至戰勝哥利亞
[00:39:37.760 --> 00:39:39.520]  我們也見到
[00:39:39.520 --> 00:39:43.840]  以色列人的探子進入迦南地是四十天
[00:39:43.840 --> 00:39:46.640]  說是試探那地
[00:39:46.640 --> 00:39:50.320]  其實是十二個探子被人試探
[00:39:50.320 --> 00:39:53.120]  見到那裡又是見到巨人
[00:39:53.120 --> 00:39:54.960]  怕得膽戰心驚
[00:39:54.960 --> 00:39:58.160]  十個探子都說不進去迦南地
[00:39:58.160 --> 00:40:02.240]  唯有約書亞和迦納勝過試探
[00:40:02.240 --> 00:40:05.120]  他們願意進入迦南地
[00:40:05.120 --> 00:40:10.880]  耶穌基督自己也是被撒旦試探四十天
[00:40:10.880 --> 00:40:14.240]  我們見到經文沒有說到
[00:40:14.240 --> 00:40:17.920]  撒旦有來試探約書亞
[00:40:17.920 --> 00:40:21.680]  但我相信那四十天在山上不是容易捱
[00:40:21.680 --> 00:40:24.240]  你一個人在山上
[00:40:24.240 --> 00:40:26.640]  另外一個例子我們見到
[00:40:26.640 --> 00:40:30.080]  阿倫他就是經不起這個試探
[00:40:30.080 --> 00:40:34.240]  原來摩西也有吩咐長老阿倫
[00:40:34.240 --> 00:40:37.200]  和胡爾在山上等候
[00:40:37.200 --> 00:40:39.680]  但是阿倫他就急不及待
[00:40:39.680 --> 00:40:43.440]  他沒有等到摩西和約書亞下山
[00:40:43.440 --> 00:40:45.920]  他自己一個人下山
[00:40:45.920 --> 00:40:47.920]  他下山做什麼
[00:40:47.920 --> 00:40:50.560]  和人民一起做了隻金牛
[00:40:50.560 --> 00:40:54.400]  來敬拜金牛
[00:40:54.400 --> 00:40:57.440]  所以我們見到阿倫就是受不起引誘
[00:40:57.440 --> 00:40:59.200]  但相比之下
[00:40:59.200 --> 00:41:01.840]  約書亞就是經得起考驗
[00:41:01.840 --> 00:41:03.520]  他仰望神
[00:41:03.520 --> 00:41:05.280]  所以我們見到兩點
[00:41:05.280 --> 00:41:07.520]  第一點我們要信靠神
[00:41:07.520 --> 00:41:09.680]  第二點我們要仰望神
[00:41:09.680 --> 00:41:13.600]  才能夠經得起試探
[00:41:13.600 --> 00:41:18.720]  第三點是要有一個熱愛神的心
[00:41:18.720 --> 00:41:20.400]  我們見到
[00:41:20.400 --> 00:41:22.160]  我們剛才說
[00:41:22.160 --> 00:41:26.480]  拜金牛的事就在出埃及記的三十二章
[00:41:26.480 --> 00:41:29.200]  在數三十三章的七節
[00:41:29.200 --> 00:41:35.120]  說摩西在營外搭帳棚 叫者做帳棚會幕
[00:41:35.120 --> 00:41:38.960]  這不是我們熟悉的聖所會幕
[00:41:38.960 --> 00:41:42.640]  聖所會幕將來會在營裏面
[00:41:42.640 --> 00:41:46.480]  這個帳棚會幕在營的外面
[00:41:46.480 --> 00:41:49.360]  這個帳棚會幕是用來做什麼的
[00:41:49.360 --> 00:41:53.040]  是讓所有要求問耶和華的人
[00:41:53.040 --> 00:41:57.040]  都可以去到營外的帳棚會幕
[00:41:57.040 --> 00:42:00.640]  來求告耶和華
[00:42:00.640 --> 00:42:05.840]  當時 摩西出營到了會幕去的時候
[00:42:05.840 --> 00:42:07.840]  百姓就都起來
[00:42:07.840 --> 00:42:10.960]  各人站在自己帳棚的門口
[00:42:10.960 --> 00:42:12.480]  望著摩西
[00:42:12.480 --> 00:42:15.200]  直等到他進了會幕
[00:42:15.200 --> 00:42:17.360]  摩西進會幕的時候
[00:42:17.360 --> 00:42:19.200]  雲柱降下來
[00:42:19.200 --> 00:42:21.520]  立在會幕的門前
