
[00:00:00.000 --> 00:00:03.000]  我在青年團契的時候
[00:24:59.000 --> 00:25:03.000]  舊約裏面的祭司有兩個特權
[00:25:03.000 --> 00:25:05.000]  第一個特權就是
[00:25:05.000 --> 00:25:09.000]  只有祭司才可以來到神的面前
[00:25:09.000 --> 00:25:16.000]  是只有祭司才可以去到和神有交往
[00:25:16.000 --> 00:25:20.000]  一般的百姓是不可以直接去和神有交往
[00:25:20.000 --> 00:25:24.000]  是必須要透過祭司
[00:25:24.000 --> 00:25:26.000]  有第二個特權
[00:25:26.000 --> 00:25:28.000]  舊約的祭司
[00:25:28.000 --> 00:25:34.000]  是只有祭司才可以獻祭
[00:25:34.000 --> 00:25:36.000]  如果你不知道什麼叫獻祭
[00:25:36.000 --> 00:25:39.000]  對不起 沒時間和你詳細說
[00:25:39.000 --> 00:25:42.000]  百姓帶著牛 帶著羊
[00:25:42.000 --> 00:25:44.000]  來到祭司的面前
[00:25:44.000 --> 00:25:46.000]  我要獻祭給神
[00:25:46.000 --> 00:25:51.000]  然後獻祭者將手按在祭物的頭上
[00:25:51.000 --> 00:25:55.000]  按完之後就將祭物交給祭司
[00:25:55.000 --> 00:25:57.000]  由祭司來處理
[00:25:57.000 --> 00:26:01.000]  將動物殺了 宰了 洗乾淨了
[00:26:01.000 --> 00:26:05.000]  然後放在祭壇上獻給神
[00:26:05.000 --> 00:26:10.000]  這個是祭司的特權
[00:26:10.000 --> 00:26:13.000]  去到新約的時候
[00:26:13.000 --> 00:26:16.000]  去到耶穌基督的時候
[00:26:16.000 --> 00:26:23.000]  我們是成為了這個祭司
[00:26:23.000 --> 00:26:26.000]  也就是說
[00:26:26.000 --> 00:26:30.000]  我們可以直接來到神的面前
[00:26:30.000 --> 00:26:40.000]  也就是說我們自己可以獻上靈祭
[00:26:40.000 --> 00:26:42.000]  也就是說
[00:26:42.000 --> 00:26:46.000]  今天我們祭司
[00:26:46.000 --> 00:26:48.000]  我們有一個這樣的身份
[00:26:48.000 --> 00:26:49.000]  是祭司
[00:26:49.000 --> 00:26:52.000]  並不只是我們聽到
[00:26:52.000 --> 00:26:55.000]  在馬丁奧德在十六世紀改革的時候
[00:26:55.000 --> 00:26:56.000]  告訴我們
[00:26:56.000 --> 00:26:59.000]  我們信徒皆祭司
[00:26:59.000 --> 00:27:01.000]  這個觀念的時候
[00:27:01.000 --> 00:27:04.000]  這個觀念並不是告訴我們
[00:27:04.000 --> 00:27:08.000]  所以我就可以去參與侍奉了
[00:27:08.000 --> 00:27:10.000]  從十六世紀開始
[00:27:10.000 --> 00:27:12.000]  並不是這樣的觀念
[00:27:12.000 --> 00:27:15.000]  因為在十六世紀宗教改革之前
[00:27:15.000 --> 00:27:17.000]  每一個信徒去到教會裡面
[00:27:17.000 --> 00:27:19.000]  他只是坐在那裡
[00:27:19.000 --> 00:27:21.000]  來觀望
[00:27:21.000 --> 00:27:24.000]  觀望在前面那群的祭司
[00:27:24.000 --> 00:27:27.000]  來做各樣的禮儀
[00:27:27.000 --> 00:27:29.000]  不能參與
[00:27:29.000 --> 00:27:32.000]  當馬丁奧德告訴我們
[00:27:32.000 --> 00:27:34.000]  我們信徒皆祭司的時候
[00:27:34.000 --> 00:27:36.000]  是告訴我們
[00:27:36.000 --> 00:27:40.000]  我們是要成為一個敬拜的群體
[00:27:40.000 --> 00:27:42.000]  我們是要在聖殿裡面
[00:27:42.000 --> 00:27:47.000]  去獻上敬拜
[00:27:47.000 --> 00:27:51.000]  我們是敬拜的子民
[00:27:51.000 --> 00:27:52.000]  舊日的敬拜
[00:27:52.000 --> 00:27:54.000]  是必須要透過祭司
[00:27:54.000 --> 00:27:56.000]  如今我們成為了祭司
[00:27:56.000 --> 00:27:59.000]  我們可以直接去敬拜神
[00:27:59.000 --> 00:28:01.000]  可以唱詩歌
[00:28:01.000 --> 00:28:03.000]  可以去領聖餐
[00:28:03.000 --> 00:28:09.000]  不需要再透過任何其他的宗教
[00:28:09.000 --> 00:28:14.000]  直接透過耶穌基督
[00:28:14.000 --> 00:28:17.000]  這個是基督徒
[00:28:17.000 --> 00:28:20.000]  基督徒最重要的一個身份是什麼呢?
[00:28:20.000 --> 00:28:22.000]  就是祭司的身份
[00:28:22.000 --> 00:28:28.000]  唯有你們才是被揀選的祭司
[00:28:28.000 --> 00:28:34.000]  是聖傑的國度
[00:28:34.000 --> 00:28:37.000]  在今天
[00:28:37.000 --> 00:28:40.000]  我們有時候
[00:28:40.000 --> 00:28:42.000]  我們不是很清楚
[00:28:42.000 --> 00:28:45.000]  我們自己作為祭司的角色
[00:28:45.000 --> 00:28:50.000]  我們仍然是停留時間迴轉
[00:28:50.000 --> 00:28:53.000]  希望好像馬丁路德沒有改革一樣
[00:28:53.000 --> 00:28:55.000]  我們只是很想
[00:28:55.000 --> 00:28:57.000]  做一個坐在那裡
[00:28:57.000 --> 00:28:59.000]  什麼都不用做的
[00:28:59.000 --> 00:29:04.000]  所謂的敬拜群體
[00:29:04.000 --> 00:29:06.000]  因為我來到教會的時候
[00:29:06.000 --> 00:29:08.000]  已經有招待
[00:29:08.000 --> 00:29:11.000]  印好程序表派給我
[00:29:11.000 --> 00:29:13.000]  我去到禮堂的時候
[00:29:13.000 --> 00:29:15.000]  已經有敬拜隊
[00:29:15.000 --> 00:29:16.000]  預備好詩歌
[00:29:16.000 --> 00:29:20.000]  準備好程序表派給我
[00:29:20.000 --> 00:29:22.000]  我只是看而已
[00:29:22.000 --> 00:29:25.000]  已經有人彈琴了
[00:29:25.000 --> 00:29:28.000]  我根本就不需要自己帶聖經
[00:29:28.000 --> 00:29:32.000]  因為聖經有程序表派在那裡
[00:29:32.000 --> 00:29:35.000]  教會有這麼多的聖經
[00:29:35.000 --> 00:29:38.000]  又自動有人站在那裡講解聖經
[00:29:38.000 --> 00:29:44.000]  哪裡還需要我自己去做任何事呢?
[00:29:44.000 --> 00:29:47.000]  回轉就是成為
[00:29:47.000 --> 00:29:55.000]  覺得自己就是一個觀望者
[00:29:55.000 --> 00:30:01.000]  彼得說我們是祭司來的
[00:30:01.000 --> 00:30:04.000]  我們是敬拜者來的
[00:30:04.000 --> 00:30:09.000]  我們是可以自己來到神的面前
[00:30:09.000 --> 00:30:12.000]  所以在聚會之前的
[00:30:12.000 --> 00:30:14.000]  十分鐘的安靜時間
[00:30:14.000 --> 00:30:20.000]  其實是讓我們自己去做祭司的職份
[00:30:20.000 --> 00:30:22.000]  是我們自己
[00:30:22.000 --> 00:30:24.000]  不一定需要透過音樂
[00:30:24.000 --> 00:30:28.000]  透過哪些我們已經預備好
[00:30:28.000 --> 00:30:30.000]  其實是我們自己去預備
[00:30:30.000 --> 00:30:33.000]  我們自己的心去敬拜神
[00:30:33.000 --> 00:30:35.000]  去親近神
[00:30:35.000 --> 00:30:39.000]  所以第三個圖畫給我們努力的方向就是
[00:30:39.000 --> 00:30:44.000]  我們要做一個敬拜者
[00:30:44.000 --> 00:30:47.000]  是主動去親近神
[00:30:47.000 --> 00:30:51.000]  最後第四幅圖畫就是
[00:30:51.000 --> 00:30:53.000]  The people
[00:30:53.000 --> 00:30:56.000]  You are the people
[00:30:56.000 --> 00:30:58.000]  You are my people
[00:30:58.000 --> 00:31:00.000]  你就是我的國民
[00:31:00.000 --> 00:31:02.000]  你是我的子民
[00:31:02.000 --> 00:31:04.000]  聖經翻譯成為子民
[00:31:04.000 --> 00:31:06.000]  是屬神的子民
[00:31:06.000 --> 00:31:10.000]  這個字對於教會裏面的人來說
[00:31:10.000 --> 00:31:12.000]  我們會明白是子民
[00:31:12.000 --> 00:31:16.000]  但是對於教會外面的人來說
[00:31:16.000 --> 00:31:18.000]  這個就是國民
[00:31:18.000 --> 00:31:20.000]  國民你都知道
[00:31:20.000 --> 00:31:22.000]  國民教育
[00:31:22.000 --> 00:31:27.000]  但是對於香港人來說
[00:31:27.000 --> 00:31:30.000]  國民這個觀念真的很薄弱
[00:31:30.000 --> 00:31:36.000]  因為我們就是在一個殖民地
[00:31:36.000 --> 00:31:40.000]  殖民主義的一個地方去長大的所謂的國民
[00:31:40.000 --> 00:31:43.000]  完全是沒有國家的觀念
[00:31:43.000 --> 00:31:47.000]  我的國家的觀念
[00:31:47.000 --> 00:31:49.000]  在哪裏建立給你的呢
[00:31:49.000 --> 00:31:52.000]  我也有些國家觀念
[00:31:52.000 --> 00:31:55.000]  我在台灣住了五年
[00:31:55.000 --> 00:31:57.000]  我在台灣讀書
[00:31:57.000 --> 00:31:59.000]  在台灣工作
[00:31:59.000 --> 00:32:05.000]  我要唱台灣的國歌
[00:32:05.000 --> 00:32:08.000]  無論我是否認同也好
[00:32:08.000 --> 00:32:10.000]  但是我看到的就是
[00:32:10.000 --> 00:32:14.000]  有一個國家的觀念
[00:32:14.000 --> 00:32:19.000]  你是需要去效忠的
[00:32:19.000 --> 00:32:22.000]  我和師妹去了美國十幾年
[00:32:22.000 --> 00:32:24.000]  入了籍
[00:32:24.000 --> 00:32:26.000]  成為了美國的公民
[00:32:26.000 --> 00:32:28.000]  入籍的過程
[00:32:28.000 --> 00:32:34.000]  我們都要去熟讀美國的憲法
[00:32:34.000 --> 00:32:40.000]  我們要去熟讀美國的國家的制度
[00:32:40.000 --> 00:32:42.000]  然後在宣誓的過程
[00:32:42.000 --> 00:32:44.000]  我們要舉起我們的手
[00:32:44.000 --> 00:32:46.000]  我們要去效忠
[00:32:46.000 --> 00:32:47.000]  我們要唱國歌
[00:32:47.000 --> 00:32:53.000]  要效忠美國的政府
[00:32:53.000 --> 00:32:58.000]  那個國民就是你對於一個國家的忠誠
[00:32:58.000 --> 00:33:01.000]  就是一個全程的投入
[00:33:01.000 --> 00:33:06.000]  那個國民在甚麼地方去反映出來呢
[00:33:06.000 --> 00:33:09.000]  很多時候在現今的社會裏
[00:33:09.000 --> 00:33:12.000]  很多時候我們對國家的一種認同感
[00:33:12.000 --> 00:33:18.000]  就是在一些世界的運動去反映
[00:33:18.000 --> 00:33:22.000]  你是喜歡哪一個
[00:33:22.000 --> 00:33:25.000]  譬如在奧運會的時候
[00:33:25.000 --> 00:33:27.000]  當有美國的選手
[00:33:27.000 --> 00:33:29.000]  有中國的選手
[00:33:29.000 --> 00:33:32.000]  你會為哪一隊打氣呢
[00:33:32.000 --> 00:33:37.000]  這個就會顯出你是屬於哪一個國民
[00:33:37.000 --> 00:33:40.000]  而聖經就是用了一個這樣
[00:33:40.000 --> 00:33:42.000]  對於我們香港人來說
[00:33:42.000 --> 00:33:44.000]  不是很有認同感的一個
[00:33:44.000 --> 00:33:46.000]  所謂國家的觀念裏面
[00:33:46.000 --> 00:33:51.000]  但是我們既然是成為基督徒
[00:33:51.000 --> 00:33:55.000]  我們就是天國的國民
[00:33:55.000 --> 00:33:58.000]  是天國的子民
[00:33:58.000 --> 00:34:00.000]  而聖經就是說
[00:34:00.000 --> 00:34:03.000]  唯有你們是被揀選的族類
[00:34:03.000 --> 00:34:05.000]  是有君尊的祭司
[00:34:05.000 --> 00:34:07.000]  是聖潔的國度
[00:34:07.000 --> 00:34:11.000]  和是屬神的子民
[00:34:11.000 --> 00:34:14.000]  你是屬於我的
[00:34:14.000 --> 00:34:18.000]  是上帝所擁有的
[00:34:18.000 --> 00:34:22.000]  這個是聖經原文也是這樣翻譯的
[00:34:22.000 --> 00:34:24.000]  無論在聖經從希伯來文
[00:34:24.000 --> 00:34:27.000]  去翻譯成為七十字義本的希臘文
[00:34:27.000 --> 00:34:30.000]  再由七十字義本的希臘文
[00:34:30.000 --> 00:34:35.000]  翻譯成為武家大的拉丁文的譯本
[00:34:35.000 --> 00:34:38.000]  都是用一個所謂的possession
[00:34:38.000 --> 00:34:40.000]  就是我們是擁有了
[00:34:40.000 --> 00:34:44.000]  是被上帝所擁有的觀念
[00:34:44.000 --> 00:34:49.000]  好像詩篇說地裡所有一切
[00:34:49.000 --> 00:34:51.000]  都屬耶和華
[00:34:51.000 --> 00:34:53.000]  是一個這樣的觀念
[00:34:53.000 --> 00:34:55.000]  我們信了主
[00:34:55.000 --> 00:34:57.000]  我們是成為了天國裡的國民
[00:34:57.000 --> 00:35:00.000]  是被上帝所擁有的
[00:35:00.000 --> 00:35:02.000]  我們是有這個認同感的
[00:35:02.000 --> 00:35:04.000]  而聖經又告訴我們
[00:35:04.000 --> 00:35:06.000]  我們作為一個天國的子民
[00:35:06.000 --> 00:35:09.000]  我們有一個責任
[00:35:09.000 --> 00:35:11.000]  那個責任是什麼呢
[00:35:11.000 --> 00:35:15.000]  就是宣揚召你們出黑暗
[00:35:15.000 --> 00:35:19.000]  入奇妙光明者的美德
[00:35:19.000 --> 00:35:24.000]  宣揚召你們出黑暗
[00:35:24.000 --> 00:35:28.000]  入奇妙光明者的美德
[00:35:28.000 --> 00:35:31.000]  我們是從黑暗的當中
[00:35:31.000 --> 00:35:35.000]  從黑洞的當中被救了出來
[00:35:35.000 --> 00:35:39.000]  然後去到光明的當中
[00:35:39.000 --> 00:35:41.000]  我們的責任就是要去
[00:35:41.000 --> 00:35:45.000]  將這個這樣的經驗
[00:35:45.000 --> 00:35:49.000]  去講出來
[00:35:49.000 --> 00:35:55.000]  好像土耳其的煤礦爆炸
[00:35:55.000 --> 00:35:57.000]  差不多三百人
[00:35:57.000 --> 00:36:01.000]  是葬身在這個深坑裡
[00:36:01.000 --> 00:36:03.000]  黑暗
[00:36:03.000 --> 00:36:06.000]  沒有氧氣
[00:36:06.000 --> 00:36:09.000]  但是最先可以被救出來
[00:36:09.000 --> 00:36:15.000]  重新進入光明
[00:36:15.000 --> 00:36:21.000]  我們就好像這樣的一個生命
[00:36:21.000 --> 00:36:24.000]  當我們被救了出來之後
[00:36:24.000 --> 00:36:27.000]  我們就是要去講回
[00:36:27.000 --> 00:36:31.000]  上帝在我們生命上的作為
[00:36:31.000 --> 00:36:34.000]  這個是一個見證
[00:36:34.000 --> 00:36:39.000]  如果我們認同我們是天國的子民
[00:36:39.000 --> 00:36:43.000]  我們就要不斷去將我們生命所歷練到的
[00:36:43.000 --> 00:36:48.000]  直著不同的媒介去宣講出來
[00:36:48.000 --> 00:36:51.000]  直著我們在學校裡面的參與
[00:36:51.000 --> 00:36:54.000]  直著我們在社區裡面的參與
[00:36:54.000 --> 00:36:57.000]  直著我們在教會裡面的參與
[00:36:57.000 --> 00:37:04.000]  宣講去見證我們自己是一個怎樣的人
[00:37:04.000 --> 00:37:08.000]  有四幅圖畫
[00:37:08.000 --> 00:37:10.000]  初生的嬰兒
[00:37:10.000 --> 00:37:12.000]  石頭
[00:37:12.000 --> 00:37:14.000]  祭司
[00:37:14.000 --> 00:37:17.000]  國民
[00:37:17.000 --> 00:37:19.000]  四個都告訴我們
[00:37:19.000 --> 00:37:23.000]  我們是一個怎樣的基督徒
[00:37:23.000 --> 00:37:28.000]  如此基督徒
[00:37:28.000 --> 00:37:30.000]  初生的嬰孩
[00:37:30.000 --> 00:37:34.000]  我們需要成長
[00:37:34.000 --> 00:37:40.000]  石頭提醒我們需要合一
[00:37:40.000 --> 00:37:45.000]  祭司我們要敬拜
[00:37:45.000 --> 00:37:50.000]  國民我們需要去見證
[00:37:50.000 --> 00:37:55.000]  可能你都聽過最近在一個電台
[00:37:55.000 --> 00:38:01.000]  每天早上都播放了一次這個訊息
[00:38:01.000 --> 00:38:06.000]  就是美國甘迺迪總統就職的時候
[00:38:06.000 --> 00:38:12.000]  所演說的一句話
[00:38:12.000 --> 00:38:18.000]  你不要問這個國家給了你什麼
[00:38:18.000 --> 00:38:28.000]  你要問你給了什麼給這個國家
[00:38:28.000 --> 00:38:31.000]  不是要問這個國家給了你什麼
[00:38:31.000 --> 00:38:37.000]  而是要去問你給了什麼給這個國家
[00:38:37.000 --> 00:38:40.000]  作為一個基督徒
[00:38:40.000 --> 00:38:43.000]  我們怎樣去對行消費主義
[00:38:43.000 --> 00:38:45.000]  我們回來教會
[00:38:45.000 --> 00:38:49.000]  我們應該問這間教會給了我什麼
[00:38:49.000 --> 00:38:51.000]  耶穌基督給了我什麼
[00:38:51.000 --> 00:38:54.000]  基督教給了我什麼
[00:38:54.000 --> 00:38:58.000]  如果我們真的成為一個基督徒
[00:38:58.000 --> 00:39:03.000]  如果我們真的在這個活石裏面去建造我們自己
[00:39:03.000 --> 00:39:09.000]  我們應該問耶穌基督
[00:39:09.000 --> 00:39:16.000]  我可以怎樣去奉獻給你
[00:39:16.000 --> 00:39:23.000]  我可以為你做些什麼
[00:39:23.000 --> 00:39:27.000]  我們是一個怎樣的基督徒呢
[00:39:27.000 --> 00:39:29.000]  我們重新祈禱
