
[00:00:00.000 --> 00:00:05.180]  教會的題目就是講今年的主題就是教會一家
[00:16:21.440 --> 00:16:23.040]  有人要來做詩琴的
[00:16:23.040 --> 00:16:24.560]  就互相配合
[00:16:24.560 --> 00:16:26.360]  熟悉我的人
[00:16:26.360 --> 00:16:27.360]  我的會友在這裡
[00:16:27.360 --> 00:16:29.080]  我的聲音不錯的
[00:16:29.080 --> 00:16:30.640]  我很喜歡唱歌的
[00:16:30.640 --> 00:16:32.800]  但是我很少大敬拜
[00:16:32.800 --> 00:16:34.520]  當我大敬拜的時候
[00:16:34.520 --> 00:16:36.000]  我的會友就很留意的了
[00:16:36.000 --> 00:16:37.320]  因為知道為什麼呢?
[00:16:37.320 --> 00:16:38.720]  看你什麼時候
[00:16:38.720 --> 00:16:40.880]  有些音不是很相同的
[00:16:40.880 --> 00:16:43.680]  因為我是喜歡創造某些音
[00:16:43.920 --> 00:16:45.960]  所以我寧願專注的是什麼呢?
[00:16:45.960 --> 00:16:47.320]  我是講到的
[00:16:47.320 --> 00:16:50.440]  有人有恩賜大敬拜
[00:16:50.440 --> 00:16:51.400]  那就大敬拜吧
[00:16:51.400 --> 00:16:53.120]  有人有恩賜彈琴的
[00:16:53.120 --> 00:16:53.960]  那就彈吧
[00:16:53.960 --> 00:16:55.000]  我學過半年琴的
[00:16:55.000 --> 00:16:56.200]  我認識彈琴的人
[00:16:56.200 --> 00:16:57.080]  我都不是人來的
[00:16:57.080 --> 00:16:58.120]  是超人來的
[00:16:58.120 --> 00:16:59.800]  又要看這麼多譜
[00:16:59.800 --> 00:17:01.120]  又要計flat
[00:17:01.120 --> 00:17:02.000]  又要計sharp
[00:17:02.000 --> 00:17:03.920]  還要不用看著那些群結
[00:17:03.920 --> 00:17:04.840]  不斷地來彈
[00:17:04.840 --> 00:17:06.040]  很棒啊
[00:17:06.040 --> 00:17:09.240]  原來你有不同的恩賜
[00:17:09.240 --> 00:17:10.760]  就互相配合
[00:17:10.760 --> 00:17:13.360]  就好像手有手的作用
[00:17:13.680 --> 00:17:15.440]  眼有眼的作用
[00:17:15.440 --> 00:17:17.040]  鼻有鼻的作用
[00:17:17.040 --> 00:17:18.320]  口有口的作用
[00:17:18.320 --> 00:17:19.920]  最重要的就是
[00:17:19.920 --> 00:17:22.120]  你要產生你應有的作用
[00:17:22.120 --> 00:17:25.680]  於是你就能夠互相之間的配合了
[00:17:25.680 --> 00:17:28.040]  當你來配合的時候
[00:17:28.040 --> 00:17:30.000]  你就不要去自誇
[00:17:30.000 --> 00:17:31.640]  我會彈琴,你不會
[00:17:31.640 --> 00:17:34.480]  身體裡面不能自誇
[00:17:34.480 --> 00:17:36.040]  我想問問大家
[00:17:36.040 --> 00:17:38.200]  五隻手指
[00:17:38.200 --> 00:17:40.360]  哪隻手指最厲害呢?
[00:17:43.000 --> 00:17:43.840]  可能
[00:17:43.840 --> 00:17:46.120]  拇指就說我最厲害
[00:17:46.120 --> 00:17:47.760]  因為逢親說第一的
[00:17:47.760 --> 00:17:48.880]  當然是舉我的
[00:17:48.880 --> 00:17:50.960]  食指說不是
[00:17:50.960 --> 00:17:52.960]  是我最厲害
[00:17:52.960 --> 00:17:54.720]  因為叫人做事
[00:17:54.720 --> 00:17:55.920]  是我叫的
[00:17:55.920 --> 00:17:58.240]  你幫我做這個做那個
[00:17:58.240 --> 00:18:00.680]  好了,中間那隻我不可以舉一隻
[00:18:00.680 --> 00:18:02.600]  因為做人不可以有宗旨的
[00:18:02.600 --> 00:18:04.400]  中間那隻手指說我最長
[00:18:04.400 --> 00:18:05.320]  所以
[00:18:05.320 --> 00:18:07.160]  我是最突出的
[00:18:07.160 --> 00:18:09.000]  三隻手指說是的
[00:18:09.000 --> 00:18:10.840]  那就看著第四隻手指了
[00:18:10.840 --> 00:18:12.440]  第四隻手指是什麼呢?
[00:18:13.040 --> 00:18:14.040]  藐視它
[00:18:14.040 --> 00:18:15.040]  你是最差的
[00:18:15.040 --> 00:18:17.600]  你連名字都沒有
[00:18:17.600 --> 00:18:19.120]  這隻叫什麼?
[00:18:19.120 --> 00:18:20.400]  無名指
[00:18:20.400 --> 00:18:21.400]  不是啊
[00:18:21.400 --> 00:18:22.600]  我是最寶貴的
[00:18:22.600 --> 00:18:23.200]  你看看
[00:18:23.200 --> 00:18:25.800]  我現在戴著這隻結婚戒指
[00:18:25.800 --> 00:18:27.120]  這麼多卡的
[00:18:27.120 --> 00:18:27.840]  戴在哪裡?
[00:18:27.840 --> 00:18:30.000]  是戴在我這隻無名指那裡的
[00:18:30.000 --> 00:18:31.880]  難道戴在你拇指那裡嗎?
[00:18:31.880 --> 00:18:33.600]  那倒是
[00:18:33.600 --> 00:18:37.160]  大家就看著最後的手指了
[00:18:37.160 --> 00:18:39.160]  那你最沒用
[00:18:39.160 --> 00:18:40.000]  第什麼呢?
[00:18:40.000 --> 00:18:42.280]  我沒用?
[00:18:42.560 --> 00:18:44.160]  我是最有用的那隻
[00:18:44.160 --> 00:18:46.040]  天天了
[00:18:46.040 --> 00:18:47.720]  主人用我是用得最多的
[00:18:47.720 --> 00:18:49.360]  房親有什麼事的時候
[00:18:49.360 --> 00:18:50.560]  他就來撩
[00:18:50.560 --> 00:18:51.800]  撩鼻子用我的手指撩
[00:18:51.800 --> 00:18:53.440]  難道兩隻鼻子撩
[00:18:53.440 --> 00:18:54.800]  拇指撩嗎?
[00:18:54.800 --> 00:18:56.240]  那倒是
[00:18:56.240 --> 00:18:58.640]  但其實五隻手指
[00:18:58.640 --> 00:19:01.560]  是互相配合
[00:19:01.560 --> 00:19:03.800]  才產生作用
[00:19:03.800 --> 00:19:07.440]  是一隻可能做了某些事情
[00:19:07.440 --> 00:19:08.840]  不是最完整的
[00:19:08.840 --> 00:19:11.600]  所以今天我們教會是互相配合的
[00:19:12.560 --> 00:19:14.560]  你有沒有留意到其實我是有一點傷殘的?
[00:19:14.560 --> 00:19:16.880]  你有沒有留意到我的右手呢?
[00:19:16.880 --> 00:19:18.440]  就是手指尾是合不來的
[00:19:18.440 --> 00:19:21.360]  是自己彈彈出來的
[00:19:21.360 --> 00:19:23.240]  原來當年打球呢
[00:19:23.240 --> 00:19:25.720]  不知道大家知不知道打籃球什麼叫做「炒芥蘭」
[00:19:25.720 --> 00:19:27.080]  球下來我的手就斷了
[00:19:27.080 --> 00:19:27.760]  啪一聲
[00:19:27.760 --> 00:19:28.880]  哇!痛死了
[00:19:28.880 --> 00:19:30.000]  但是沒有理會
[00:19:30.000 --> 00:19:31.760]  但原來筋就這樣歪了
[00:19:31.760 --> 00:19:33.720]  聽到啪一聲嗎?
[00:19:33.720 --> 00:19:34.880]  現在可以合起來了
[00:19:34.880 --> 00:19:40.000]  但是再遲幾分鐘它又會彈開了
[00:19:40.000 --> 00:19:41.760]  所以我有一點傷殘
[00:19:41.760 --> 00:19:43.760]  這些東西拿不到傷殘津貼的
[00:19:43.760 --> 00:19:45.160]  但是無論如何
[00:19:45.160 --> 00:19:48.360]  原來是五隻手指互相配合
[00:19:48.360 --> 00:19:50.120]  不只是那五隻手指
[00:19:50.120 --> 00:19:52.320]  是我們互相之間
[00:19:52.320 --> 00:19:54.160]  弟兄姊妹原地帶去互相配合
[00:19:54.160 --> 00:19:56.560]  在我教會的同學知道
[00:19:56.560 --> 00:19:58.080]  我很疼愛那些老人家
[00:19:58.080 --> 00:20:00.320]  為什麼?
[00:20:00.320 --> 00:20:02.640]  千萬不要覺得老人家不好
[00:20:02.640 --> 00:20:03.840]  唉!沒用
[00:20:03.840 --> 00:20:04.720]  怎麼會沒用呢?
[00:20:04.720 --> 00:20:06.840]  家有一老,魚有一寶
[00:20:06.840 --> 00:20:08.880]  老人家呢
[00:20:08.880 --> 00:20:10.120]  他們睡得很少的
[00:20:10.120 --> 00:20:11.600]  他們可能很早起床
[00:20:11.960 --> 00:20:13.520]  他們又不懂得上網
[00:20:13.520 --> 00:20:15.160]  所以他們經常祈禱
[00:20:15.160 --> 00:20:16.680]  我教會也有老人家跟我說
[00:20:16.680 --> 00:20:17.640]  牧師
[00:20:17.640 --> 00:20:19.240]  我天天都為你祈禱的
[00:20:19.240 --> 00:20:20.720]  我說哎呀!難怪我不死
[00:20:20.720 --> 00:20:22.400]  原來是靠你而已
[00:20:22.400 --> 00:20:24.920]  老人家是很厲害的
[00:20:24.920 --> 00:20:26.400]  你不要小看自己
[00:20:26.400 --> 00:20:29.480]  你想想你的手腳是不是動得很厲害?
[00:20:29.480 --> 00:20:31.920]  但是你的心臟呢
[00:20:31.920 --> 00:20:34.760]  其實你的心臟是不停在做事的
[00:20:34.760 --> 00:20:38.160]  你睡覺的時候手腳也會休息一下
[00:20:38.160 --> 00:20:38.840]  是不是?
[00:20:39.440 --> 00:20:42.240]  但是心臟是完全不會休息的
[00:20:42.240 --> 00:20:44.440]  如果心臟可以休息的話
[00:20:44.440 --> 00:20:46.040]  你就可以安息了
[00:20:46.040 --> 00:20:50.640]  但是心臟在做事是看不到的
[00:20:50.640 --> 00:20:52.720]  但是它是不斷在做的
[00:20:52.720 --> 00:20:56.040]  所以你不要小看當中一些人
[00:20:56.040 --> 00:20:58.520]  仍然是那一句
[00:20:58.520 --> 00:21:00.560]  很重要的就是
[00:21:00.560 --> 00:21:03.280]  你要發揮你自己的功用
[00:21:03.280 --> 00:21:05.080]  不能夠排斥
[00:21:05.080 --> 00:21:06.280]  這個是很重要的
[00:21:06.280 --> 00:21:07.720]  還有就是
[00:21:07.720 --> 00:21:10.480]  原來不單單不可以排斥
[00:21:10.480 --> 00:21:13.680]  還要互相幫補的
[00:21:13.680 --> 00:21:17.600]  我們一起來讀哥倫多前書第十二章二十三到二十五節
[00:21:17.600 --> 00:21:18.720]  我們一起來讀出
[00:21:37.720 --> 00:21:40.240]  今晚我們劍敵之際
[00:21:40.240 --> 00:21:42.720]  變得身上發動的意外
[00:21:42.720 --> 00:21:45.600]  總要知彼此相顧
[00:21:45.600 --> 00:21:46.800]  我想這段經文呢
[00:21:46.800 --> 00:21:48.120]  姐妹們呢
[00:21:48.120 --> 00:21:50.320]  就一定會很熟悉的
[00:21:50.320 --> 00:21:53.120]  當你每天早上起來看看自己
[00:21:53.120 --> 00:21:53.720]  預備出門的時候
[00:21:53.720 --> 00:21:54.800]  哎呀,糟糕了
[00:21:54.800 --> 00:21:56.200]  為什麼今天
[00:21:56.200 --> 00:21:58.120]  哎呀,臉這麼青的
[00:21:58.120 --> 00:22:00.280]  那就不是很夠體面了
[00:22:00.280 --> 00:22:02.200]  於是你又會怎麼樣呢?
[00:22:02.200 --> 00:22:03.920]  那你又會得一些什麼呢?
[00:22:03.920 --> 00:22:04.800]  我也不是很清楚
[00:22:04.800 --> 00:22:06.320]  胭脂水粉之類的
[00:22:06.320 --> 00:22:08.040]  我知道不是這樣叫的
[00:22:08.040 --> 00:22:09.120]  總之你會塗一下粉
[00:22:09.120 --> 00:22:10.000]  不行的話也要拍一下它
[00:22:10.000 --> 00:22:10.760]  是不是?
[00:22:10.760 --> 00:22:11.280]  好了
[00:22:11.280 --> 00:22:11.920]  嘩
[00:22:11.920 --> 00:22:13.320]  嘴唇很青的
[00:22:13.320 --> 00:22:14.680]  於是你又會怎麼樣呢?
[00:22:14.680 --> 00:22:16.000]  塗一些口紅
[00:22:16.000 --> 00:22:17.080]  當然
[00:22:17.080 --> 00:22:19.320]  有一段時間
[00:22:19.320 --> 00:22:20.520]  那時候我不知道的
[00:22:20.520 --> 00:22:24.680]  人們喜歡塗黑色的嘴唇膏
[00:22:24.680 --> 00:22:25.800]  那次我真的不知道
[00:22:25.800 --> 00:22:26.760]  我看到姐妹們
[00:22:26.760 --> 00:22:27.640]  喂,你幹什麼?
[00:22:27.640 --> 00:22:28.560]  你吃了什麼?
[00:22:28.560 --> 00:22:29.680]  你是不是中毒了?
[00:22:29.680 --> 00:22:31.160]  你的嘴唇都黑了
[00:22:31.160 --> 00:22:32.080]  她很尷尬
[00:22:32.080 --> 00:22:33.520]  現在流行的牧師
[00:22:33.520 --> 00:22:35.160]  我說現在流行黑嘴唇的嗎?
[00:22:35.160 --> 00:22:36.040]  我說我真的不知道
[00:22:36.040 --> 00:22:37.320]  幸好不是流行很久
[00:22:37.320 --> 00:22:39.520]  要不然你以為見到喪屍,是不是?
[00:22:39.520 --> 00:22:40.360]  那時候
[00:22:40.360 --> 00:22:43.320]  你覺得哪些地方不漂亮的時候
[00:22:43.320 --> 00:22:45.160]  你就會把它弄漂亮
[00:22:45.160 --> 00:22:46.120]  那隻眼睛矇
[00:22:46.120 --> 00:22:47.640]  於是弄一個大眼睛
[00:22:47.640 --> 00:22:48.840]  眼睛一矇不夠長
[00:22:48.840 --> 00:22:50.760]  就貼一些眼睛一矇進去
[00:22:50.760 --> 00:22:52.480]  這個是我們很自然的
[00:22:52.480 --> 00:22:54.040]  你不體面的
[00:22:54.040 --> 00:22:55.800]  你不是去排斥它
[00:22:55.800 --> 00:22:58.120]  而是你要補它的不足
[00:22:58.120 --> 00:23:00.400]  所以今天在教會裡面
[00:23:00.400 --> 00:23:02.560]  當他看到有頂姐妹
[00:23:02.560 --> 00:23:03.760]  有不足的地方
[00:23:03.760 --> 00:23:05.440]  有軟弱的地方
[00:23:06.080 --> 00:23:07.800]  你不是去鄙視它
[00:23:07.800 --> 00:23:10.320]  你試著怎樣去幫它
[00:23:10.320 --> 00:23:12.120]  去建立它
[00:23:12.120 --> 00:23:13.760]  去扶持它
[00:23:13.760 --> 00:23:15.120]  去造就它
[00:23:15.120 --> 00:23:17.000]  讓它再一次起來
[00:23:17.000 --> 00:23:18.720]  這個是很重要的
[00:23:18.720 --> 00:23:23.000]  所以我們不是去幫那些已經很好了的人
[00:23:23.000 --> 00:23:25.560]  我當年
[00:23:25.560 --> 00:23:26.920]  牧養教會的時候
[00:23:26.920 --> 00:23:28.480]  我們是做學生工作的
[00:23:28.480 --> 00:23:32.000]  我們那時候要會考放榜
[00:23:32.000 --> 00:23:33.040]  是很重要的
[00:23:33.040 --> 00:23:35.760]  就是之前晚上就會有祈禱會
[00:23:35.760 --> 00:23:38.960]  那個祈禱會是全教會傳言最興旺的
[00:23:38.960 --> 00:23:40.160]  因為是最多人回來的
[00:23:40.160 --> 00:23:42.080]  第二天的禮拜就少了很多人了
[00:23:42.080 --> 00:23:46.440]  然後我們就會有一些中六或者中七的人
[00:23:46.440 --> 00:23:48.880]  就會回來幫會考放榜的人
[00:23:48.880 --> 00:23:50.280]  然後幫他們看看怎麼做事
[00:23:50.280 --> 00:23:51.560]  然後呢
[00:23:51.560 --> 00:23:54.840]  也會叫中四的人回來幫忙
[00:23:54.840 --> 00:23:55.880]  因為讓他們知道
[00:23:55.880 --> 00:23:57.200]  如果你讀得不好
[00:23:57.200 --> 00:23:58.200]  你就會很徬徨
[00:23:58.200 --> 00:23:59.840]  他朝君體也相同
[00:23:59.840 --> 00:24:01.600]  我們有這個產生作用的
[00:24:01.600 --> 00:24:02.680]  好了
[00:24:02.680 --> 00:24:06.800]  那些拿到25-26分的那些很厲害的回來報喜
[00:24:06.800 --> 00:24:07.880]  我當然會開心
[00:24:07.880 --> 00:24:08.360]  恭喜你
[00:24:08.360 --> 00:24:09.080]  可以了
[00:24:09.080 --> 00:24:10.160]  可以了
[00:24:10.160 --> 00:24:11.280]  恭喜完他
[00:24:11.280 --> 00:24:12.160]  我不管他了
[00:24:12.160 --> 00:24:13.320]  因為他已經搞定了
[00:24:13.320 --> 00:24:14.280]  一定要學校收
[00:24:14.280 --> 00:24:15.400]  25-26分是不是?
[00:24:15.400 --> 00:24:16.600]  好了
[00:24:16.600 --> 00:24:19.400]  那些考得3-4分的回來哭
[00:24:19.400 --> 00:24:20.800]  我也會為他難過
[00:24:20.800 --> 00:24:21.040]  可以了
[00:24:21.040 --> 00:24:21.960]  坐在一旁哭吧
[00:24:21.960 --> 00:24:23.720]  因為暫時沒得救了
[00:24:23.720 --> 00:24:24.920]  3天之後才管他
[00:24:24.920 --> 00:24:26.920]  因為死了3天之後才復活的
[00:24:26.920 --> 00:24:30.320]  因為真的3天之後才會去看那些3-4分的
[00:24:30.320 --> 00:24:32.200]  因為學校不會收3-4分
[00:24:32.200 --> 00:24:33.520]  3天之後可能會收的
[00:24:33.520 --> 00:24:34.680]  那些坐在一旁哭
[00:24:34.680 --> 00:24:36.480]  我們救那些什麼呢?
[00:24:36.480 --> 00:24:38.000]  半生不死的那些
[00:24:38.000 --> 00:24:42.000]  就是說14分學校要收回來的
[00:24:42.000 --> 00:24:44.200]  但是基本上如果那間學校是厲害的
[00:24:44.200 --> 00:24:45.600]  14分是不收回來的
[00:24:45.600 --> 00:24:47.080]  那些就要找學校了
[00:24:47.080 --> 00:24:48.880]  我們最重要就是幫這些
[00:24:48.880 --> 00:24:52.200]  我再講就是那些25-26分的
[00:24:52.200 --> 00:24:53.040]  我不會管他
[00:24:53.040 --> 00:24:55.120]  如果他的家庭很幸福
[00:24:55.120 --> 00:24:56.600]  他很有錢很有能力
[00:24:56.600 --> 00:24:56.880]  好
[00:24:56.880 --> 00:24:58.160]  我感恩有這樣的家庭
[00:24:58.160 --> 00:24:59.280]  回我們教會
[00:24:59.280 --> 00:25:01.520]  但是那些我反而不太需要管
[00:25:02.080 --> 00:25:03.320]  要管的是什麼呢?
[00:25:03.320 --> 00:25:05.560]  是那些窮困的家庭
[00:25:05.560 --> 00:25:07.440]  或者家庭不和諧
[00:25:07.440 --> 00:25:08.920]  產生問題的那些
[00:25:08.920 --> 00:25:10.800]  你才要把時間放在那裡
[00:25:10.800 --> 00:25:15.000]  教會不是外面一些的機構
[00:25:15.000 --> 00:25:16.840]  很可惜
[00:25:16.840 --> 00:25:19.400]  我看到有一些的目者
[00:25:19.400 --> 00:25:20.880]  當然不是這裡了
[00:25:20.880 --> 00:25:22.760]  是覺得
[00:25:22.760 --> 00:25:24.640]  你在香港來
[00:25:24.640 --> 00:25:25.840]  很厲害看到
[00:25:25.840 --> 00:25:28.480]  你有不錯的能力
[00:25:28.480 --> 00:25:30.360]  也有豐厚的財富
[00:25:30.360 --> 00:25:31.600]  你有恩賜
[00:25:31.600 --> 00:25:33.720]  馬上就會來帶你去
[00:25:33.720 --> 00:25:34.840]  很著緊你
[00:25:34.840 --> 00:25:38.040]  但是可能你只是平庸之輩
[00:25:38.040 --> 00:25:39.600]  可能沒有理會你
[00:25:39.600 --> 00:25:42.640]  師母就經歷了這件事情
[00:25:42.640 --> 00:25:46.160]  她回到了我們住的地方的當地一間教會
[00:25:46.160 --> 00:25:48.000]  但是
[00:25:48.000 --> 00:25:49.880]  我的家人盡量隱藏
[00:25:49.880 --> 00:25:52.360]  我是他們的家人
[00:25:52.360 --> 00:25:53.960]  就是很低調的
[00:25:53.960 --> 00:25:55.960]  師母盡量不讓人知道我是她的丈夫
[00:25:55.960 --> 00:25:57.760]  我女兒不讓人知道我是她的爸爸
[00:25:57.760 --> 00:25:59.520]  這樣比較好
[00:26:00.240 --> 00:26:02.440]  後來她連續回來了三次
[00:26:02.440 --> 00:26:03.360]  沒有再回來了
[00:26:03.360 --> 00:26:05.560]  但是完全不會有目者
[00:26:05.560 --> 00:26:07.480]  走去找她
[00:26:07.480 --> 00:26:09.640]  但是我的兒子呢
[00:26:09.640 --> 00:26:11.040]  因為懂得彈琴
[00:26:11.040 --> 00:26:12.480]  知道沒多久的時候
[00:26:12.480 --> 00:26:14.040]  馬上請他去教會做私琴
[00:26:14.040 --> 00:26:15.080]  哇
[00:26:15.080 --> 00:26:15.800]  沒有回來兩次
[00:26:15.800 --> 00:26:16.800]  馬上有電話來
[00:26:16.800 --> 00:26:18.320]  都是好的
[00:26:18.320 --> 00:26:19.240]  會關心他
[00:26:19.240 --> 00:26:22.120]  但是可能是很表面平庸的人
[00:26:22.120 --> 00:26:24.200]  於是就被輕視
[00:26:24.200 --> 00:26:25.800]  或者被忽略
[00:26:25.800 --> 00:26:28.520]  教會不應該是這樣
[00:26:29.040 --> 00:26:30.360]  回看聖經裡面說
[00:26:30.360 --> 00:26:31.840]  不體面的
[00:26:31.840 --> 00:26:35.120]  你要給他有體面
[00:26:35.120 --> 00:26:36.800]  你要幫他
[00:26:36.800 --> 00:26:39.040]  所以今天很重要的就是
[00:26:39.040 --> 00:26:42.240]  我們要互相之間的彌帶入去幫補
[00:26:42.240 --> 00:26:44.440]  還有一件事情是什麼呢?
[00:26:44.440 --> 00:26:47.120]  原來我們是同一個肢體
[00:26:47.120 --> 00:26:51.040]  我們是要互相的感受
[00:26:51.040 --> 00:26:52.560]  剛才我們讀了一篇經文
[00:26:52.560 --> 00:26:53.920]  記得最後那一句是什麼嗎?
[00:26:53.920 --> 00:26:57.760]  就是說「總要肢體彼此相顧」
[00:26:58.160 --> 00:26:59.560]  好了,為什麼要相顧呢?
[00:26:59.560 --> 00:27:01.240]  因為我們要有相同的感受
[00:27:01.240 --> 00:27:03.800]  我們一起來讀哥倫多前書
[00:27:03.800 --> 00:27:05.320]  第十二章第二十六節
[00:27:05.320 --> 00:27:06.320]  我們一起來讀出來
[00:27:06.320 --> 00:27:08.960]  「讓一個肢體受苦
[00:27:08.960 --> 00:27:11.840]  所有的肢體都一同受苦
[00:27:11.840 --> 00:27:14.000]  讓一個肢體得榮耀
[00:27:14.000 --> 00:27:16.720]  所有的肢體都一同大樂」
[00:27:16.720 --> 00:27:19.320]  我們不要只是因為一個肢體得榮耀
[00:27:19.320 --> 00:27:20.400]  於是我們快樂
[00:27:20.400 --> 00:27:21.400]  這是好的
[00:27:21.400 --> 00:27:24.320]  所以我的會友有成就
[00:27:24.320 --> 00:27:26.000]  他們讀書讀得好
[00:27:26.000 --> 00:27:27.800]  我要感到高興
[00:27:28.520 --> 00:27:31.000]  但是我不會去看輕那些
[00:27:31.000 --> 00:27:32.760]  成績不理想的人
[00:27:32.760 --> 00:27:35.560]  好了,他說到如果一個肢體受苦
[00:27:35.560 --> 00:27:37.560]  其他的肢體都一同受苦
[00:27:37.560 --> 00:27:39.560]  很簡單舉個例子
[00:27:39.560 --> 00:27:42.200]  大家都知道一句話
[00:27:42.200 --> 00:27:43.920]  什麼比大病更慘呢?
[00:27:43.920 --> 00:27:47.440]  牙痛比大病更慘
[00:27:47.440 --> 00:27:51.040]  你的牙在你身體裡面佔很少部分而已
[00:27:51.040 --> 00:27:53.120]  但是如果你痛的時候
[00:27:53.120 --> 00:27:55.120]  你整個身體都不舒服,對不對?
[00:27:55.120 --> 00:27:56.680]  很自然的
[00:27:56.680 --> 00:27:57.920]  如果有一隻蚊子
[00:27:58.440 --> 00:27:59.400]  針你
[00:27:59.400 --> 00:28:01.760]  左手
[00:28:01.760 --> 00:28:05.160]  我相信你很自然的反應是怎樣的呢?
[00:28:05.160 --> 00:28:07.640]  你右手就會拍下去
[00:28:07.640 --> 00:28:09.520]  你不會很理性地說
[00:28:09.520 --> 00:28:12.720]  這隻蚊子吸了多少血呢?
[00:28:12.720 --> 00:28:15.120]  抽也是抽很少而已
[00:28:15.120 --> 00:28:16.480]  沒事的
[00:28:16.480 --> 00:28:17.440]  痛就痛
[00:28:17.440 --> 00:28:18.880]  牠抽這裡而已
[00:28:18.880 --> 00:28:21.000]  左手跟右手有什麼關係呢?
[00:28:21.000 --> 00:28:22.080]  不是的
[00:28:22.080 --> 00:28:25.560]  你很自然地就會去拍這隻蚊子
[00:28:26.120 --> 00:28:28.320]  因為這個是你身體的一部分嘛
[00:28:28.320 --> 00:28:30.920]  所以今天很重要的就是
[00:28:30.920 --> 00:28:32.520]  原來一個肢體受苦
[00:28:32.520 --> 00:28:35.800]  其他的肢體都會受苦
[00:28:35.800 --> 00:28:38.960]  所以當我們來看見
[00:28:38.960 --> 00:28:40.240]  烏克蘭
[00:28:40.240 --> 00:28:42.680]  被俄羅斯入侵
[00:28:42.680 --> 00:28:45.160]  我們不可以很冷血地說
[00:28:45.160 --> 00:28:46.720]  我們很接納你的
[00:28:46.720 --> 00:28:48.720]  俄羅斯美女可以來啦
[00:28:48.720 --> 00:28:51.040]  這些話很卑鄙啊
[00:28:51.040 --> 00:28:53.200]  很感恩
[00:28:53.200 --> 00:28:55.120]  我知道白明漢
[00:28:55.560 --> 00:28:57.320]  是曾經在上個星期六
[00:28:57.320 --> 00:28:58.920]  是有一班人出來
[00:28:58.920 --> 00:29:02.800]  來表達這種的不滿和意見
[00:29:02.800 --> 00:29:04.600]  我收到這個訊息
[00:29:04.600 --> 00:29:05.880]  我不是住白明漢的
[00:29:05.880 --> 00:29:08.520]  我都傳了給白明漢的弟兄姊妹知道
[00:29:08.520 --> 00:29:11.600]  當然你們去不去由你們去決定
[00:29:11.600 --> 00:29:14.280]  不要想著這個不關我的事
[00:29:14.280 --> 00:29:16.240]  怎麼會不關你的事呢?
[00:29:16.240 --> 00:29:18.120]  你知不知道這一個多星期
[00:29:18.120 --> 00:29:20.680]  那些的電油費貴得很厲害
[00:29:20.680 --> 00:29:23.360]  嘩!試過去到一七幾
[00:29:23.760 --> 00:29:26.120]  就是因為他們打仗
[00:29:26.120 --> 00:29:27.440]  影響到你
[00:29:27.440 --> 00:29:29.440]  所以不要想著不關我們的事
[00:29:29.440 --> 00:29:32.320]  一個地方受苦
[00:29:32.320 --> 00:29:33.440]  影響其他
[00:29:33.440 --> 00:29:35.440]  更加不是說
[00:29:35.440 --> 00:29:36.360]  發財了
[00:29:36.360 --> 00:29:37.280]  勞保在跌
[00:29:37.280 --> 00:29:39.920]  於是我們拼命買俄羅斯的東西
[00:29:39.920 --> 00:29:41.240]  可以買魚子醬
[00:29:41.240 --> 00:29:42.600]  可以買伏特加
[00:29:42.600 --> 00:29:44.480]  嘩!可以賺那個
[00:29:44.480 --> 00:29:45.880]  就是差價了
[00:29:45.880 --> 00:29:48.080]  這些是在發死人財
[00:29:48.080 --> 00:29:49.480]  或者這些是災難財
[00:29:49.480 --> 00:29:52.200]  所以我看到教會很感恩
[00:29:52.920 --> 00:29:54.560]  我們收集一些物資
[00:29:54.560 --> 00:29:56.760]  送去給烏克蘭
[00:29:56.760 --> 00:29:59.920]  有一張圖片我趕不及打出來
[00:29:59.920 --> 00:30:00.920]  我很深感受
[00:30:00.920 --> 00:30:05.240]  是一個蘇聯的市民
[00:30:05.240 --> 00:30:07.600]  在英國舉了一個牌
[00:30:07.600 --> 00:30:09.840]  說我是蘇聯人
[00:30:09.840 --> 00:30:12.000]  我很痛苦
[00:30:12.000 --> 00:30:13.640]  我沒有事情可以做到
[00:30:13.640 --> 00:30:16.520]  我只可以出來表達我的意見
[00:30:16.520 --> 00:30:19.040]  但其實這個已經是可以做到的事情
[00:30:19.040 --> 00:30:21.240]  我們不可以小看我們自己
[00:30:21.840 --> 00:30:23.160]  原來我們互為一體
[00:30:23.160 --> 00:30:26.360]  香港現在是一個恐慌城市裏面
[00:30:26.360 --> 00:30:27.840]  什麼都怕
[00:30:27.840 --> 00:30:29.360]  中了
[00:30:29.360 --> 00:30:30.720]  都不敢說
[00:30:30.720 --> 00:30:32.720]  因為怕送去什麼
[00:30:32.720 --> 00:30:34.120]  竹篙灣
[00:30:34.120 --> 00:30:36.360]  你看到很多這些情形
[00:30:36.360 --> 00:30:39.040]  可能會送去方艙醫院
[00:30:39.040 --> 00:30:41.360]  一會兒又說封城
[00:30:41.360 --> 00:30:42.320]  一會兒又說不封
[00:30:42.320 --> 00:30:44.120]  於是每個人都跑去搶
[00:30:44.120 --> 00:30:45.040]  我不怪他們
[00:30:45.040 --> 00:30:46.880]  因為他們真是活在一個恐懼裏面
[00:30:46.880 --> 00:30:48.200]  我們一來到英國
[00:30:48.200 --> 00:30:49.520]  我們不可以獨善其身
[00:30:49.520 --> 00:30:51.640]  嘩!幸好我走了
[00:30:51.640 --> 00:30:53.080]  是,你有這份感恩
