
[00:00:00.000 --> 00:00:04.000]  新姊妹平安,我們先一起祈禱
[00:19:50.000 --> 00:19:53.000]  但五章九節是肯定
[00:19:53.000 --> 00:19:56.000]  那些信了耶穌的人
[00:19:56.000 --> 00:19:59.000]  是上帝預定他們會得救
[00:19:59.000 --> 00:20:02.000]  有些人提出一個論調
[00:20:02.000 --> 00:20:05.000]  一次得救永遠得救
[00:20:05.000 --> 00:20:08.000]  讓我簡單講講這句說話
[00:20:08.000 --> 00:20:09.000]  不用相信
[00:20:09.000 --> 00:20:11.000]  大家不用相信這句說話
[00:20:11.000 --> 00:20:12.000]  我們信得救
[00:20:12.000 --> 00:20:15.000]  但不用相信一次得救永遠得救
[00:20:15.000 --> 00:20:19.000]  其實我會挑戰這句說話的含義
[00:20:19.000 --> 00:20:21.000]  有些人著書立書來解釋
[00:20:21.000 --> 00:20:23.000]  一次得救永遠得救
[00:20:23.000 --> 00:20:26.000]  並且很誇張地說
[00:20:26.000 --> 00:20:28.000]  得救之後你無論做甚麼
[00:20:28.000 --> 00:20:30.000]  你可以去強姦去殺人
[00:20:30.000 --> 00:20:32.000]  都不會失去救恩的
[00:20:32.000 --> 00:20:34.000]  甚至他想去地獄的作者說
[00:20:34.000 --> 00:20:37.000]  我想去地獄都去不到
[00:20:37.000 --> 00:20:41.000]  這明顯是不合聖經的教導
[00:20:41.000 --> 00:20:44.000]  在帖撒羅尼加四章三節很清楚地告訴我們
[00:20:44.000 --> 00:20:49.000]  上帝的旨意就是要你們成為聖潔
[00:20:49.000 --> 00:20:51.000]  遠避人脈
[00:20:51.000 --> 00:20:53.000]  而在四章八節說
[00:20:53.000 --> 00:20:58.000]  那氣絕者教導的不是氣絕人而是氣絕
[00:20:58.000 --> 00:21:02.000]  那把自己的聖靈賜給你們的上帝
[00:21:02.000 --> 00:21:09.000]  難道氣絕上帝的人都可以入天堂得救嗎
[00:21:09.000 --> 00:21:12.000]  其實聖經並沒有強調一次得救永遠得救
[00:21:12.000 --> 00:21:15.000]  我也不相信一次得救永遠得救
[00:21:15.000 --> 00:21:17.000]  我會相信得救之後
[00:21:17.000 --> 00:21:19.000]  得救之後
[00:21:19.000 --> 00:21:21.000]  即是一次得救之後
[00:21:21.000 --> 00:21:25.000]  假如我們保持我們的信心愛心和盼望
[00:21:25.000 --> 00:21:29.000]  也都是恆心遵行聖經的教導行事為人
[00:21:29.000 --> 00:21:34.000]  所有的信徒都應該肯定自己會得救
[00:21:34.000 --> 00:21:36.000]  我們不用假謙卑地說
[00:21:36.000 --> 00:21:40.000]  去到天堂才會知道
[00:21:40.000 --> 00:21:45.000]  也不要無知地否定聖經的教導
[00:21:45.000 --> 00:21:47.000]  這是顯明的事
[00:21:47.000 --> 00:21:49.000]  聖經顯明
[00:21:49.000 --> 00:21:55.000]  說了我們會得救就一定得救
[00:21:55.000 --> 00:21:59.000]  讓我總結一下今天這段經文
[00:21:59.000 --> 00:22:03.000]  保祿是回答信徒會問的問題
[00:22:03.000 --> 00:22:07.000]  主究竟何時何日回來
[00:22:07.000 --> 00:22:09.000]  很簡單的答覆就是三個字
[00:22:09.000 --> 00:22:11.000]  不知道
[00:22:11.000 --> 00:22:15.000]  不知道的
[00:22:15.000 --> 00:22:19.000]  我們等待主回來的時候應該怎樣生活呢
[00:22:19.000 --> 00:22:21.000]  答案很清楚
[00:22:21.000 --> 00:22:24.000]  五章六節我們總要警醒謹慎
[00:22:24.000 --> 00:22:27.000]  五章八節要用信和愛
[00:22:27.000 --> 00:22:29.000]  當作互心鏡遮胸
[00:22:29.000 --> 00:22:32.000]  把得救的盼望當作頭盔戴上
[00:22:32.000 --> 00:22:35.000]  第十節我們無論醒著睡著
[00:22:35.000 --> 00:22:37.000]  都與他同活
[00:22:37.000 --> 00:22:39.000]  與基督同活
[00:22:39.000 --> 00:22:40.000]  五章十一節
[00:22:40.000 --> 00:22:45.000]  你們該彼此勸勉互相造集
[00:22:45.000 --> 00:22:48.000]  其實後來當年可能沒有教會
[00:22:48.000 --> 00:22:50.000]  弟兄姊妹就要彼此勸勉
[00:22:50.000 --> 00:22:52.000]  今天我們即使有牧師
[00:22:52.000 --> 00:22:54.000]  弟兄姊妹仍然可以彼此勸勉
[00:22:54.000 --> 00:22:56.000]  不要有懷疑的心
[00:22:56.000 --> 00:22:58.000]  也不要灰心
[00:22:58.000 --> 00:23:00.000]  最簡單的總結就是
[00:23:00.000 --> 00:23:02.000]  我們要積極生活
[00:23:02.000 --> 00:23:04.000]  活著積極生活
[00:23:04.000 --> 00:23:06.000]  與主同活
[00:23:06.000 --> 00:23:08.000]  等候主再來
[00:23:08.000 --> 00:23:10.000]  一起祈禱
[00:23:10.000 --> 00:23:12.000]  真愛天父感謝你
[00:23:12.000 --> 00:23:14.000]  揀選了我們成為你的門徒
[00:23:14.000 --> 00:23:17.000]  也預定了我們會得救
[00:23:17.000 --> 00:23:21.000]  求聖靈幫助我們篤信聖經的教導
[00:23:21.000 --> 00:23:23.000]  不要疑惑
[00:23:23.000 --> 00:23:25.000]  時時用愛心行善
[00:23:25.000 --> 00:23:28.000]  不要因受挫折而灰心
[00:23:28.000 --> 00:23:30.000]  奉耶穌基督的名祈禱
[00:23:30.000 --> 00:23:32.000]  下門
