
[00:00:00.000 --> 00:00:02.400]  在我們為港島事後祈禱的同時
[00:17:37.100 --> 00:17:37.700]  是的
[00:17:37.700 --> 00:17:39.300]  神是透過摩西
[00:17:39.300 --> 00:17:41.100]  清清楚楚警告了
[00:17:41.100 --> 00:17:43.700]  只有祭司才可以接觸到藥櫃
[00:17:43.700 --> 00:17:45.300]  利尾人才可以抬
[00:17:45.300 --> 00:17:47.300]  其他人碰到就會死
[00:17:47.300 --> 00:17:49.500]  不過我們仍然不服氣
[00:17:49.500 --> 00:17:51.900]  烏殺有職責在身
[00:17:51.900 --> 00:17:53.300]  他伸手扶著藥櫃
[00:17:53.300 --> 00:17:55.900]  只不過是想保護藥櫃
[00:17:55.900 --> 00:17:56.900]  不讓它掉到地上
[00:17:56.900 --> 00:17:59.300]  而損壞或沾污了
[00:17:59.300 --> 00:18:01.500]  烏殺不是應該要受到稱讚
[00:18:01.500 --> 00:18:04.700]  為何他受到擊打而死呢?
[00:18:04.700 --> 00:18:05.500]  我們不明白為何
[00:18:05.500 --> 00:18:07.900]  上帝的怒氣轉眼就到了
[00:18:07.900 --> 00:18:11.500]  突然間就出現了
[00:18:11.500 --> 00:18:13.700]  神的怒氣向烏殺發作的原因
[00:18:13.700 --> 00:18:14.900]  經文寫了
[00:18:14.900 --> 00:18:16.100]  你剛才讀了
[00:18:16.100 --> 00:18:19.500]  是因者錯誤的舉動
[00:18:19.500 --> 00:18:21.700]  原本的文字是
[00:18:21.700 --> 00:18:27.900]  「輕看不敬體小鄙視」的意思
[00:18:27.900 --> 00:18:30.700]  撒姆爾記上一句很出名的金句
[00:18:30.700 --> 00:18:33.100]  「人看人是看外貌
[00:18:33.100 --> 00:18:36.300]  神看人是看內心」
[00:18:36.300 --> 00:18:41.700]  「神看見烏殺內裡對藥櫃的輕看不敬」
[00:18:41.700 --> 00:18:44.100]  「體小和鄙視」
[00:18:44.100 --> 00:18:46.300]  簡單來說
[00:18:46.300 --> 00:18:49.300]  烏殺沒有重視神所體重
[00:18:49.300 --> 00:18:52.500]  不願意遵守神清楚吩咐
[00:18:52.500 --> 00:18:53.900]  就在電光火石之間
[00:18:53.900 --> 00:18:56.100]  他伸手的一個決定
[00:18:56.100 --> 00:18:58.300]  其實不只是那一下
[00:18:58.300 --> 00:19:02.700]  當他決定站在藥櫃旁邊的時候開始
[00:19:02.700 --> 00:19:05.300]  已經決定了他的結果
[00:19:05.300 --> 00:19:07.500]  他伸手扶著的藥櫃不是當時的決定
[00:19:07.500 --> 00:19:10.900]  而是他站在超越了界線的位置
[00:19:10.900 --> 00:19:12.300]  就好像火車站
[00:19:12.300 --> 00:19:16.300]  有時候會發生有人跌下月台車死的意外
[00:19:16.300 --> 00:19:18.500]  不是火車駛到過來那一下
[00:19:18.500 --> 00:19:19.500]  意外才發生的
[00:19:19.500 --> 00:19:20.700]  而是一開始
[00:19:20.700 --> 00:19:24.900]  可能那個人已經很不小心站了過界
[00:19:24.900 --> 00:19:30.900]  「請勿超越黃線」
[00:19:30.900 --> 00:19:35.900]  我們要重視神定下來給我們生命的界線
[00:19:35.900 --> 00:19:39.900]  我們要重視神定下來給我們生命的界線
[00:19:39.900 --> 00:19:42.100]  神的怒氣真的轉眼就到嗎?
[00:19:42.100 --> 00:19:43.700]  很害怕
[00:19:43.700 --> 00:19:45.300]  看清楚經文
[00:19:45.300 --> 00:19:48.500]  烏殺過去那二十年
[00:19:48.500 --> 00:19:50.700]  這個藥櫃就停留在他家裡
[00:19:50.700 --> 00:19:53.700]  他從小看這個藥櫃看到大
[00:19:53.700 --> 00:19:55.900]  這個長方形的盒子
[00:19:55.900 --> 00:19:57.500]  沒有什麼特別
[00:19:57.500 --> 00:19:59.300]  沒有事發生
[00:19:59.300 --> 00:20:01.100]  很普通沒有問題
[00:20:01.100 --> 00:20:05.100]  會不會是這份熟悉令他漸漸放輕了?
[00:20:05.100 --> 00:20:06.100]  你想想
[00:20:06.100 --> 00:20:08.700]  這個藥櫃留在他家裡二十年
[00:20:08.700 --> 00:20:10.300]  沒有事發生
[00:20:10.300 --> 00:20:12.300]  但是經文的下半
[00:20:12.300 --> 00:20:16.700]  他記下了另一個家庭接手看管這個藥櫃之後
[00:20:16.700 --> 00:20:18.300]  十一節那裡說
[00:20:18.300 --> 00:20:20.100]  這個藥櫃只是停留在他家裡三個月
[00:20:20.100 --> 00:20:22.300]  在這個俄別爾東的家裡
[00:20:22.300 --> 00:20:26.100]  耶和華賜福給他全家
[00:20:26.100 --> 00:20:28.700]  歷代節的作者最後給我們看到
[00:20:28.700 --> 00:20:31.100]  俄別爾東後來有八個兒子
[00:20:31.100 --> 00:20:32.900]  都是大能的壯士
[00:20:32.900 --> 00:20:35.100]  他的子孫多達六十二人
[00:20:35.100 --> 00:20:36.900]  都是善於辦事的壯士
[00:20:36.900 --> 00:20:38.900]  又尊貴又有才幹
[00:20:38.900 --> 00:20:41.100]  哇!三個月有這麼多福
[00:20:41.100 --> 00:20:44.100]  二十年應該有很多的
[00:20:44.100 --> 00:20:46.900]  為什麼沒有呢?
[00:20:46.900 --> 00:20:48.700]  或者是因為
[00:20:48.700 --> 00:20:50.300]  烏殺或者這個家庭裡面
[00:20:50.300 --> 00:20:53.900]  心裡面對這個代表神同在的藥櫃
[00:20:53.900 --> 00:20:59.300]  輕看、小看、不敬、鄙視
[00:20:59.300 --> 00:21:03.100]  普普通通的一個長方形的盒子
[00:21:03.100 --> 00:21:03.500]  弟兄姐妹
[00:21:03.500 --> 00:21:05.700]  今天我們常常來到神面前的敬拜
[00:21:05.700 --> 00:21:07.900]  是一個什麼樣的心態呢?
[00:21:07.900 --> 00:21:13.100]  我們回了五年、十年、二十年、三十年
[00:21:13.100 --> 00:21:14.700]  很熟習了
[00:21:14.700 --> 00:21:16.300]  很安全了
[00:21:16.300 --> 00:21:17.700]  很平常了
[00:21:17.700 --> 00:21:21.300]  會不會我們都會看輕、小看
[00:21:21.300 --> 00:21:25.300]  不敬、甚至鄙視、敬拜呢?
[00:21:25.300 --> 00:21:27.300]  有時候在我們的崇拜當中
[00:21:27.300 --> 00:21:29.900]  我們覺得時間很長
[00:21:29.900 --> 00:21:31.500]  我們忍不住
[00:21:31.500 --> 00:21:33.100]  電臥我們又說說話
[00:21:33.100 --> 00:21:35.500]  離場的時候
[00:21:35.500 --> 00:21:36.700]  我們看著師班走
[00:21:36.700 --> 00:21:37.500]  我們又走
[00:21:37.500 --> 00:21:38.300]  我們又聊天
[00:21:38.300 --> 00:21:39.700]  又動
[00:21:39.700 --> 00:21:42.500]  你以為那個是送牧師走嗎?
[00:21:42.500 --> 00:21:44.900]  不是啊
[00:21:44.900 --> 00:21:46.500]  是一個禮制
[00:21:46.500 --> 00:21:48.700]  代表我們是一個禮儀
[00:21:48.700 --> 00:21:54.300]  我們恭恭敬敬地去歡送耶和華
[00:21:54.300 --> 00:21:57.300]  代表一個恭敬的儀式
[00:21:57.300 --> 00:21:58.700]  那兩三分鐘
[00:21:58.700 --> 00:22:00.700]  你覺得很緊張嗎?
[00:22:00.700 --> 00:22:05.100]  累積一年、兩年、二十年
[00:22:05.100 --> 00:22:08.700]  你有多少不敬的分秒呢?
[00:22:08.700 --> 00:22:10.500]  弟兄姐妹
[00:22:10.500 --> 00:22:13.300]  更多時候我們不只是這樣
[00:22:13.300 --> 00:22:14.700]  更多時候是在我們生命中
[00:22:14.700 --> 00:22:16.700]  我們去踩界
[00:22:16.700 --> 00:22:18.700]  我們有一種自以為是的表現
[00:22:18.700 --> 00:22:20.100]  我們傾向小看神
[00:22:20.100 --> 00:22:23.100]  定下來給我們生命的界線
[00:22:23.100 --> 00:22:24.700]  如果神真的要施行審判
[00:22:24.700 --> 00:22:25.900]  要管教、要懲罰
[00:22:25.900 --> 00:22:26.900]  我們又很不喜歡
[00:22:26.900 --> 00:22:27.700]  我們很大反應
[00:22:27.700 --> 00:22:29.700]  我們很生氣
[00:22:29.700 --> 00:22:30.500]  有一位弟兄
[00:22:30.500 --> 00:22:32.700]  他一直知道神不喜悅他
[00:22:32.700 --> 00:22:34.700]  亂搞男女關係
[00:22:34.700 --> 00:22:36.900]  在那些事情上越界
[00:22:36.900 --> 00:22:38.900]  他迴轉、又再犯
[00:22:38.900 --> 00:22:40.300]  迴轉、又再犯
[00:22:40.300 --> 00:22:42.900]  迴轉、洗心革面
[00:22:42.900 --> 00:22:44.300]  經歷了紀律
[00:22:44.300 --> 00:22:47.700]  過一段時間又再固態服盟
[00:22:47.700 --> 00:22:49.100]  踩過界
[00:22:49.100 --> 00:22:50.900]  卻不斷自欺欺人
[00:22:50.900 --> 00:22:52.500]  這種對神的不敬
[00:22:52.500 --> 00:22:55.100]  神是會忍耐的
[00:22:55.100 --> 00:22:57.500]  但若他繼續這樣輕看小看
[00:22:57.500 --> 00:22:59.700]  鄙視神說得清清楚楚
[00:22:59.700 --> 00:23:01.900]  不可姦淫的命令
[00:23:01.900 --> 00:23:05.700]  有一天假若神任憑他
[00:23:05.700 --> 00:23:08.300]  他就慘了
[00:23:08.300 --> 00:23:11.100]  今日經文第五章和第六章下半
[00:23:11.100 --> 00:23:14.100]  包著這段約季的記載
[00:23:14.100 --> 00:23:17.500]  第五章講到大衛的婚姻有很多問題
[00:23:17.500 --> 00:23:19.900]  他多妻多妾的問題
[00:23:19.900 --> 00:23:24.300]  下半就講到他和他妻子米甲的不和
[00:23:24.300 --> 00:23:26.900]  一生不能化解
[00:23:26.900 --> 00:23:28.500]  這些種種的情況
[00:23:28.500 --> 00:23:30.300]  他踩界的行為
[00:23:30.300 --> 00:23:33.500]  種下了他往後一生的動盪的伏線
[00:23:33.500 --> 00:23:35.300]  家無寧日
[00:23:35.300 --> 00:23:36.100]  他死了之後
[00:23:36.100 --> 00:23:37.700]  他的兒子又養學養
[00:23:37.700 --> 00:23:40.900]  妃嬪多達幾千人
[00:23:40.900 --> 00:23:44.100]  Please stand behind the yellow line
[00:23:44.100 --> 00:23:46.900]  請勿超越黃線
[00:23:46.900 --> 00:23:47.900]  弟兄姊妹
[00:23:47.900 --> 00:23:52.300]  我們要重視神定下來給我們的生命界線
[00:23:52.300 --> 00:23:53.900]  求主光照我們
[00:23:53.900 --> 00:23:55.500]  讓我們不要在不知不覺間
[00:23:55.500 --> 00:23:58.500]  我們站在一個超越了界線的位置
[00:23:58.500 --> 00:24:00.100]  又或者我們每一次的敬拜
[00:24:00.100 --> 00:24:01.500]  我們看輕了
[00:24:01.500 --> 00:24:03.100]  我們小看了
[00:24:03.100 --> 00:24:04.700]  覺得沒什麼
[00:24:04.700 --> 00:24:06.900]  求主幫助我們
[00:24:06.900 --> 00:24:08.900]  神跟怒氣我們明白了
[00:24:08.900 --> 00:24:10.900]  發得有理
[00:24:10.900 --> 00:24:12.900]  那人的脾氣呢?
[00:24:12.900 --> 00:24:15.100]  大衛知道誣殺被殺
[00:24:15.100 --> 00:24:16.300]  他怎樣呢?
[00:24:16.300 --> 00:24:18.700]  第八節請你幫我讀
[00:24:18.700 --> 00:24:19.700]  大衛
[00:24:19.700 --> 00:24:31.300]  生氣原本這個文字
[00:24:31.300 --> 00:24:32.700]  根本是和六章七節
[00:24:32.700 --> 00:24:34.500]  怒氣是同一個字
[00:24:34.500 --> 00:24:35.900]  神發怒
[00:24:35.900 --> 00:24:37.300]  大衛又去發怒
[00:24:37.300 --> 00:24:39.100]  大大發怒
[00:24:39.100 --> 00:24:39.700]  為什麼?
[00:24:39.700 --> 00:24:40.300]  經文寫
[00:24:40.300 --> 00:24:42.500]  因為上主擊殺、誣殺
[00:24:42.500 --> 00:24:43.500]  他生氣得很厲害
[00:24:43.500 --> 00:24:44.500]  他還要為這個地方
[00:24:44.500 --> 00:24:45.900]  這個事件去改名
[00:24:45.900 --> 00:24:47.900]  紀念他
[00:24:47.900 --> 00:24:49.300]  就好像你有一次去一間餐廳
[00:24:49.300 --> 00:24:50.900]  下單很久都沒東西吃
[00:24:50.900 --> 00:24:51.900]  事件又沒禮貌
[00:24:51.900 --> 00:24:53.900]  來的食物又小碟又不好吃
[00:24:53.900 --> 00:24:55.300]  還要有蟑螂
[00:24:55.300 --> 00:24:56.300]  下次沒光顧
[00:24:56.300 --> 00:24:57.300]  還要每走過一次
[00:24:57.300 --> 00:24:57.900]  都跟別人說一次
[00:24:57.900 --> 00:24:59.700]  這個餐廳千萬不要去
[00:24:59.700 --> 00:25:01.700]  記住他
[00:25:01.700 --> 00:25:03.900]  當人為了一件很不開心
[00:25:03.900 --> 00:25:06.100]  慘痛的事情去命名
[00:25:06.100 --> 00:25:07.100]  代表這件事
[00:25:07.100 --> 00:25:08.900]  他念念不忘
[00:25:08.900 --> 00:25:11.100]  大衛很生氣
[00:25:11.100 --> 00:25:13.700]  但是他是不是為誣殺不值呢?
[00:25:13.700 --> 00:25:15.500]  經文沒有講到實
[00:25:15.500 --> 00:25:17.700]  不過在撒姆爾記下
[00:25:17.700 --> 00:25:18.500]  每一段的經文
[00:25:18.500 --> 00:25:20.100]  卻讓我們看見
[00:25:20.100 --> 00:25:21.900]  大衛他公開的一面
[00:25:21.900 --> 00:25:23.700]  是盡得民心的
[00:25:23.700 --> 00:25:26.700]  他事事做得妥當體貼
[00:25:26.700 --> 00:25:28.900]  大家都很喜歡他
[00:25:28.900 --> 00:25:30.500]  原本他計劃把這個藥櫃
[00:25:30.500 --> 00:25:32.100]  運到大衛城
[00:25:32.100 --> 00:25:34.100]  大家一起去做
[00:25:34.100 --> 00:25:35.700]  不過迎接藥櫃失敗
[00:25:35.700 --> 00:25:39.300]  他揭露了他內心真正的想法
[00:25:39.300 --> 00:25:40.900]  第十節說
[00:25:40.900 --> 00:25:42.300]  「於是大衛不肯
[00:25:42.300 --> 00:25:43.900]  把耶和華的藥櫃運進
[00:25:43.900 --> 00:25:48.900]  大衛的城到他那裡去」
[00:25:48.900 --> 00:25:53.100]  他不肯
[00:25:53.100 --> 00:25:57.700]  神出手間接破壞了他的如意算盤
[00:25:57.700 --> 00:26:01.900]  在三萬的精英面前沒有面子
[00:26:01.900 --> 00:26:03.300]  人的心很混雜
[00:26:03.300 --> 00:26:06.100]  是,會是為神大發熱心
[00:26:06.100 --> 00:26:08.100]  但同時這種的侍奉敬拜
[00:26:08.100 --> 00:26:11.100]  也可以參集了自我的目的
[00:26:11.100 --> 00:26:12.700]  運送藥櫃
[00:26:12.700 --> 00:26:14.700]  既能對神效忠
[00:26:14.700 --> 00:26:17.300]  也為他的新的首都和政權
[00:26:17.300 --> 00:26:19.100]  訂立一個超然的地位
[00:26:19.100 --> 00:26:22.100]  提高他的威望
[00:26:22.100 --> 00:26:23.700]  不少時候我們的侍奉
[00:26:23.700 --> 00:26:27.500]  會不會有很多這些人為的想法呢?
[00:26:27.500 --> 00:26:30.100]  侍奉變成我們的自我認同
[00:26:30.100 --> 00:26:33.900]  自我表現的同意詞呢?
[00:26:33.900 --> 00:26:35.500]  我們會不會執著自己的想法
[00:26:35.500 --> 00:26:36.900]  得到別人的尊重
[00:26:36.900 --> 00:26:39.500]  自己的決定得到別人的支持
[00:26:39.500 --> 00:26:40.700]  又或者會因為對方
[00:26:40.700 --> 00:26:43.700]  不同意我們的意見而心心不忿
[00:26:43.700 --> 00:26:45.100]  為了隔離職員
[00:26:45.100 --> 00:26:46.500]  跟你相反的意見
[00:26:46.500 --> 00:26:47.700]  甚至反對你
[00:26:47.700 --> 00:26:49.700]  你大發雷霆呢?
[00:26:49.700 --> 00:26:53.100]  頂姐妹,今天神很公義的
[00:26:53.100 --> 00:26:56.500]  你對神去發怒是所為何事?
[00:26:56.500 --> 00:26:59.500]  發怒其實是一個信號、一個訊號
[00:26:59.500 --> 00:27:00.900]  你留意一下
[00:27:00.900 --> 00:27:03.900]  是否揭露了你內心真正緊張
[00:27:03.900 --> 00:27:06.700]  真正的想法呢?
[00:27:06.700 --> 00:27:08.500]  這些是否我們侍奉的心
[00:27:08.500 --> 00:27:10.700]  敬拜的心參雜了
[00:27:10.700 --> 00:27:12.100]  在這個人的脾氣背後
[00:27:12.100 --> 00:27:15.100]  有我們自己的慾念呢?
[00:27:15.100 --> 00:27:17.900]  我們可以怎樣做呢?
[00:27:17.900 --> 00:27:19.900]  大衛這麼複雜的人
[00:27:19.900 --> 00:27:21.300]  經文他讓我們看見
[00:27:21.300 --> 00:27:22.900]  他有一個優點
[00:27:22.900 --> 00:27:23.900]  第九節
[00:27:23.900 --> 00:27:25.500]  請你幫我讀
[00:27:25.500 --> 00:27:29.900]  「那一天,大衛為了參見我發誓
[00:27:29.900 --> 00:27:31.500]  以我這一位
[00:27:31.500 --> 00:27:34.700]  怎可以到我這裡來呢?」
[00:27:34.700 --> 00:27:37.100]  大衛的優點就是他懂得懼怕
[00:27:37.100 --> 00:27:38.500]  懂得害怕
[00:27:38.500 --> 00:27:40.300]  他上一首《素來王》
[00:27:40.300 --> 00:27:41.100]  都犯過大錯
[00:27:41.100 --> 00:27:42.500]  被神責備
[00:27:42.500 --> 00:27:44.300]  聖經記載他都怕
[00:27:44.300 --> 00:27:45.500]  他還親口說
[00:27:45.500 --> 00:27:48.300]  因為我懼怕眾人
[00:27:48.300 --> 00:27:50.100]  他怕的是眾人
[00:27:50.100 --> 00:27:50.900]  但今日經文
[00:27:50.900 --> 00:27:52.500]  他記得大衛懼怕的是誰
[00:27:52.500 --> 00:27:54.500]  他懼怕的是耶和華
[00:27:54.500 --> 00:27:57.100]  他懼怕的是上帝自己
[00:27:57.100 --> 00:27:58.900]  這個微妙的分別
[00:27:58.900 --> 00:28:00.700]  你就明白為何
[00:28:00.700 --> 00:28:02.100]  他可以在神面前
[00:28:02.100 --> 00:28:04.900]  被稱為合神心意的君王
[00:28:04.900 --> 00:28:05.900]  不是他有什麼能力
[00:28:05.900 --> 00:28:06.900]  做得好
[00:28:06.900 --> 00:28:07.900]  他心裡有很多瑕疵
[00:28:07.900 --> 00:28:09.100]  有很多罪惡
[00:28:09.100 --> 00:28:12.900]  但他心裡仍然對神有一點懼怕
[00:28:12.900 --> 00:28:13.500]  懼怕
[00:28:13.500 --> 00:28:16.500]  另一個翻譯就是敬畏
[00:28:16.500 --> 00:28:17.500]  大衛對神的敬畏
[00:28:17.500 --> 00:28:19.100]  令他有智慧
[00:28:19.100 --> 00:28:21.100]  他意識到自己的不足
[00:28:21.100 --> 00:28:24.500]  他說:耶和華的約櫃怎可以來到我這裡呢?
[00:28:24.500 --> 00:28:26.300]  他不肯接收約櫃
[00:28:26.300 --> 00:28:28.300]  就交給了附近利美人
[00:28:28.300 --> 00:28:29.300]  俄別爾東
[00:28:29.300 --> 00:28:31.500]  放在他們家裡
[00:28:31.500 --> 00:28:34.700]  在俄別爾東接收了約櫃的三個月裡
[00:28:34.700 --> 00:28:36.500]  大衛做什麼呢?
[00:28:36.500 --> 00:28:37.300]  繼續怕
[00:28:37.300 --> 00:28:37.900]  繼續害怕
[00:28:37.900 --> 00:28:38.900]  繼續生氣嗎?
[00:28:38.900 --> 00:28:40.100]  不是
[00:28:40.100 --> 00:28:42.300]  原來他明白清楚之後
[00:28:42.300 --> 00:28:44.100]  他做了很多準備
[00:28:44.100 --> 00:28:45.700]  以至在第十二節
[00:28:45.700 --> 00:28:47.300]  他能夠把神的約櫃
[00:28:47.300 --> 00:28:49.700]  從俄別爾東的家中抬
[00:28:49.700 --> 00:28:50.700]  這次是抬了
[00:28:50.700 --> 00:28:53.100]  抬上大衛的城裡去
[00:28:53.100 --> 00:28:55.500]  他做回剛剛的禮數
[00:28:55.500 --> 00:28:56.900]  他還做了很多其他的準備
[00:28:56.900 --> 00:28:59.100]  歷代寺給我們知道
[00:28:59.100 --> 00:29:00.100]  他又開大會了
[00:29:00.100 --> 00:29:03.700]  他這次叫了阿倫的子孫和利美人一起
[00:29:03.700 --> 00:29:06.300]  分派他們不同人有不同的崗位
[00:29:06.300 --> 00:29:07.500]  運送之前
[00:29:07.500 --> 00:29:09.100]  他們一起預備好
[00:29:09.100 --> 00:29:11.900]  放在約櫃的帳幕
[00:29:11.900 --> 00:29:13.900]  又吩咐祭司和利美人
[00:29:13.900 --> 00:29:15.700]  搬之前記得自潔
[00:29:15.700 --> 00:29:17.700]  預備好自己的身心靈
[00:29:17.700 --> 00:29:19.500]  他還叫了全以色列眾人
[00:29:19.500 --> 00:29:21.300]  一起來歡迎約櫃
[00:29:21.300 --> 00:29:22.900]  不只是精英了
[00:29:22.900 --> 00:29:23.900]  運送的開始
[00:29:23.900 --> 00:29:27.300]  他們換上世麻布的外袍
[00:29:27.300 --> 00:29:29.100]  一個侍奉的袍
[00:29:29.100 --> 00:29:31.300]  他自己也脫去他的皇袍
[00:29:31.300 --> 00:29:33.700]  穿上了世麻布的伊弗德
[00:29:33.700 --> 00:29:35.900]  好像一個僕人一樣
[00:29:35.900 --> 00:29:38.500]  在神面前跳舞唱歌
[00:29:38.500 --> 00:29:41.100]  又安排祭司打點約櫃
[00:29:41.100 --> 00:29:42.700]  包好約櫃
[00:29:42.700 --> 00:29:45.100]  以至利美人可以抬這個約櫃
[00:29:45.100 --> 00:29:48.100]  不會有人偷看約櫃
[00:29:48.100 --> 00:29:50.700]  運送的途中還安排
[00:29:50.700 --> 00:29:55.500]  樂隊、師班、沿途歌唱
[00:29:55.500 --> 00:29:58.100]  做了很多準備
[00:29:58.100 --> 00:29:59.900]  誣殺被擊殺的事件
[00:29:59.900 --> 00:30:01.900]  令他敬畏神
[00:30:01.900 --> 00:30:03.900]  令他有智慧
[00:30:03.900 --> 00:30:05.900]  就是這份敬畏神的心
[00:30:05.900 --> 00:30:09.100]  使他走回正路
[00:30:09.100 --> 00:30:09.700]  弟兄姊妹
[00:30:09.700 --> 00:30:13.900]  我們都需要有一份敬畏神的心
[00:30:13.900 --> 00:30:16.900]  走回正路
[00:30:16.900 --> 00:30:18.900]  結果十三節
[00:30:18.900 --> 00:30:20.300]  他怎樣敬畏呢?
[00:30:20.300 --> 00:30:21.900]  抬那個約櫃走了
[00:30:21.900 --> 00:30:23.700]  一、二、三、四、五
[00:30:23.700 --> 00:30:25.500]  第六步
[00:30:25.500 --> 00:30:28.700]  就停下獻祭
[00:30:28.700 --> 00:30:30.700]  獻祭給神
[00:30:30.700 --> 00:30:32.700]  他安排一個最高的敬意
[00:30:32.700 --> 00:30:36.100]  是神所吩咐規定的方式
[00:30:36.100 --> 00:30:38.500]  合而的敬拜他
[00:30:38.500 --> 00:30:42.500]  他又穿著伊弗德在神面前極力跳舞
[00:30:42.500 --> 00:30:44.300]  這次換了一個字
[00:30:44.300 --> 00:30:45.900]  不再是「嬉戲」那個字
[00:30:45.900 --> 00:30:49.300]  「極力」是他盡心盡力的意思
[00:30:49.300 --> 00:30:51.500]  不是再用「嬉戲」的心態
[00:30:51.500 --> 00:30:52.700]  都是歡樂的
[00:30:52.700 --> 00:30:54.900]  不過是盡心盡力地
[00:30:54.900 --> 00:30:58.700]  向著神跳舞歌唱
[00:30:58.700 --> 00:31:03.300]  敬畏神使我們走回正路
[00:31:03.300 --> 00:31:06.700]  我再說一件事就結束
[00:31:06.700 --> 00:31:08.700]  葛培里Billy Graham
[00:31:08.700 --> 00:31:13.500]  有一次他在南韓坐飛機去日本
[00:31:13.500 --> 00:31:16.300]  他有機會進入駕駛艙裡
[00:31:16.300 --> 00:31:18.900]  看飛機師駕駛的情景
[00:31:18.900 --> 00:31:21.700]  當時他看到飛機快要降落
[00:31:21.700 --> 00:31:23.100]  不過那時候
[00:31:23.100 --> 00:31:26.300]  他們降落的機場附近有大風雪
[00:31:26.300 --> 00:31:29.100]  外面窗外一片白濛濛
[00:31:29.100 --> 00:31:31.300]  險象橫生
[00:31:31.300 --> 00:31:34.500]  他說根本看不見跑道在哪裡
[00:31:34.500 --> 00:31:36.100]  看不到那些燈
[00:31:36.100 --> 00:31:40.100]  於是這時候機場的控制塔立刻給出指示
[00:31:40.100 --> 00:31:43.900]  飛機跟著指示就安全著陸了
[00:31:43.900 --> 00:31:45.100]  他事後想
[00:31:45.100 --> 00:31:48.700]  機場控制塔並沒有跟機師說
[00:31:48.700 --> 00:31:49.900]  你有你的才能
[00:31:49.900 --> 00:31:51.500]  任你怎麼飛
[00:31:51.500 --> 00:31:53.100]  喜歡飛多高、飛多低、多快
[00:31:53.100 --> 00:31:53.500]  不要緊
[00:31:53.500 --> 00:31:54.700]  總之你自己試試降落
[00:31:54.700 --> 00:31:55.700]  哪裡都可以
[00:31:55.700 --> 00:31:56.500]  沒有
[00:31:56.500 --> 00:31:58.300]  他說控制塔並沒有這樣說
[00:31:58.300 --> 00:32:00.700]  因為這是生命攸關的事
[00:32:00.700 --> 00:32:03.300]  飛機師也沒有自己想怎樣就怎樣
[00:32:03.300 --> 00:32:08.100]  他是謹慎聽控制塔一步一步的指示
[00:32:08.100 --> 00:32:10.300]  怎樣說他就怎樣做
[00:32:10.300 --> 00:32:12.900]  沒有超出他要飛行的界線
[00:32:12.900 --> 00:32:15.100]  飛機師尊重這個控制塔
[00:32:15.100 --> 00:32:17.900]  以至他最後順利降落
[00:32:17.900 --> 00:32:20.500]  全機人平安
[00:32:20.500 --> 00:32:23.500]  運送約貴表示迎接神的臨在
[00:32:23.500 --> 00:32:26.500]  在神面前的敬拜和侍奉
[00:32:26.500 --> 00:32:28.900]  亦被我們今天的提醒
[00:32:28.900 --> 00:32:31.300]  六章九至十五節描述一幅
[00:32:31.300 --> 00:32:34.700]  俠義的侍奉敬拜圖畫
[00:32:34.700 --> 00:32:35.900]  頂姐妹願意我們都記得
[00:32:35.900 --> 00:32:39.300]  第一,我們對神有熱誠非常好
[00:32:39.300 --> 00:32:40.900]  但我們都要有謹慎
[00:32:40.900 --> 00:32:43.500]  第二,神怎樣吩咐
[00:32:43.500 --> 00:32:45.300]  你就怎樣去做
[00:32:45.300 --> 00:32:47.700]  第三,我們要重視神
[00:32:47.700 --> 00:32:51.100]  訂給我們每一個人生命的界線
[00:32:51.100 --> 00:32:52.300]  不要超越祂
[00:32:52.300 --> 00:32:53.900]  不要站錯位
[00:32:53.900 --> 00:32:56.500]  第四,敬畏神
[00:32:56.500 --> 00:32:58.700]  使我們走回正路
[00:32:58.700 --> 00:32:59.900]  我們一起祈禱
[00:33:06.900 --> 00:33:08.900]  至聖潔的上帝
[00:33:08.900 --> 00:33:11.100]  我們稱頌祢
[00:33:11.100 --> 00:33:14.100]  因為祢有那份不可測度的愛
[00:33:14.100 --> 00:33:16.700]  竟然使我們這群漁環人
[00:33:16.700 --> 00:33:20.700]  可以和這位統治天下萬物
[00:33:20.700 --> 00:33:24.700]  聖神的指揮者的心相接近
[00:33:24.700 --> 00:33:28.300]  神,我們現在耐心誠實在祢面前懺悔
[00:33:28.300 --> 00:33:31.900]  是因為我們心裡有一種的自異自私
[00:33:31.900 --> 00:33:36.300]  自利的思想
[00:33:36.300 --> 00:33:38.500]  我們有時候會想不應該想的事情
[00:33:38.500 --> 00:33:40.500]  一些不清潔的事
[00:33:40.500 --> 00:33:41.900]  我們也逃避這些明顯
[00:33:41.900 --> 00:33:44.300]  你交給我們的責任和天職
[00:33:44.300 --> 00:33:45.900]  欺騙自己
[00:33:45.900 --> 00:33:49.100]  我們更常常掩飾我們自己真正的動機
[00:33:49.100 --> 00:33:51.900]  令人看不見我們的真面目
[00:33:51.900 --> 00:33:55.100]  我們也將誠實當作一種策略
[00:33:55.100 --> 00:33:57.100]  令人歡喜
[00:33:57.100 --> 00:33:59.500]  我們又以為對受敵的寬容
[00:33:59.500 --> 00:34:02.500]  只是一種軟弱的掩飾
[00:34:02.500 --> 00:34:07.500]  主啊,求祢的靈火進入我們的心
[00:34:07.500 --> 00:34:11.100]  燒盡我們內心一切的污穢和虛偽
[00:34:11.100 --> 00:34:14.100]  使我們存著敬畏的心
