
[00:00:00.000 --> 00:00:08.000]  各位大仙姐妹,早晨,祝你們平安,很高興回到自己的母會正道
[00:17:18.600 --> 00:17:20.600]  第一樣東西
[00:17:20.600 --> 00:17:22.600]  我們看到好像希律
[00:17:22.600 --> 00:17:24.600]  佔上風 雖然找不到他
[00:17:24.600 --> 00:17:26.600]  但希律殺了那些人
[00:17:26.600 --> 00:17:28.600]  之後就回到其中一個地方
[00:17:28.600 --> 00:17:30.600]  在他管轄範圍當中
[00:17:30.600 --> 00:17:32.600]  該殺了你呀他
[00:17:32.600 --> 00:17:34.600]  第一個段落講完
[00:17:34.600 --> 00:17:36.600]  我們大概了解
[00:17:36.600 --> 00:17:38.600]  希律是一個怎樣的官員
[00:17:38.600 --> 00:17:40.600]  一個怎樣的人
[00:17:40.600 --> 00:17:42.600]  下面的經文二十節
[00:17:42.600 --> 00:17:44.600]  真的有一點摸不著頭緒
[00:17:44.600 --> 00:17:46.600]  不過由於
[00:17:46.600 --> 00:17:48.600]  我們知道希律是一個這樣的人
[00:17:48.600 --> 00:17:50.600]  你開始估計到
[00:17:50.600 --> 00:17:52.600]  路加尚講什麼
[00:17:52.600 --> 00:17:54.600]  這裡有些解釋
[00:17:54.600 --> 00:17:56.600]  希律
[00:17:56.600 --> 00:17:58.600]  很討厭兩個地方的人
[00:17:58.600 --> 00:18:00.600]  推羅西頓
[00:18:00.600 --> 00:18:02.600]  即是沒有power point是虧欠的地方
[00:18:02.600 --> 00:18:04.600]  看不到地圖
[00:18:04.600 --> 00:18:06.600]  推羅西頓是加利里的東邊
[00:18:06.600 --> 00:18:08.600]  海邊的地方
[00:18:08.600 --> 00:18:10.600]  約莫可能是敘利亞的邊緣
[00:18:10.600 --> 00:18:12.600]  和加利里之間的地方
[00:18:12.600 --> 00:18:14.600]  在北邊
[00:18:14.600 --> 00:18:16.600]  剛才希律是下了南邊
[00:18:16.600 --> 00:18:18.600]  在耶路撒冷下了該殺利亞
[00:18:18.600 --> 00:18:20.600]  記得第九節
[00:18:20.600 --> 00:18:22.600]  這裡就講他不是去了推羅西頓
[00:18:22.600 --> 00:18:24.600]  不過他很不開心這裡的人
[00:18:24.600 --> 00:18:26.600]  不開心這裡的人的原因
[00:18:26.600 --> 00:18:28.600]  是因為那裡一帶的地方
[00:18:28.600 --> 00:18:30.600]  那些人在希律的
[00:18:30.600 --> 00:18:32.600]  管治範圍裡面
[00:18:32.600 --> 00:18:34.600]  是得到糧食
[00:18:34.600 --> 00:18:36.600]  因為糧食的事
[00:18:36.600 --> 00:18:38.600]  他們知道死了
[00:18:38.600 --> 00:18:40.600]  他們就透過希律的
[00:18:40.600 --> 00:18:42.600]  一個助手
[00:18:42.600 --> 00:18:44.600]  這個不解釋了
[00:18:44.600 --> 00:18:46.600]  去求和
[00:18:46.600 --> 00:18:48.600]  你知道希律多惡
[00:18:48.600 --> 00:18:50.600]  要求和
[00:18:50.600 --> 00:18:52.600]  和糧食有什麼關係
[00:18:52.600 --> 00:18:54.600]  為什麼和糧食有關係
[00:18:54.600 --> 00:18:56.600]  為什麼和推羅西頓有關係
[00:18:56.600 --> 00:18:58.600]  我們看一段經文
[00:18:58.600 --> 00:19:00.600]  稍為解釋
[00:19:00.600 --> 00:19:02.600]  早期的
[00:19:02.600 --> 00:19:04.600]  希臘管治裡面的
[00:19:04.600 --> 00:19:06.600]  地理遺址
[00:19:06.600 --> 00:19:08.600]  大家有聖經
[00:19:08.600 --> 00:19:10.600]  所以今天聖經很重要
[00:19:10.600 --> 00:19:12.600]  打開第十一章
[00:19:12.600 --> 00:19:18.600]  要講短一點
[00:19:18.600 --> 00:19:20.600]  二十八節到三十節
[00:19:20.600 --> 00:19:22.600]  應該二十五節開始看戲
[00:19:22.600 --> 00:19:24.600]  十一章二十八節
[00:19:24.600 --> 00:19:26.600]  當時講到
[00:19:26.600 --> 00:19:28.600]  彼得完成了
[00:19:28.600 --> 00:19:30.600]  他在意大利
[00:19:30.600 --> 00:19:32.600]  對哥利諾的
[00:19:32.600 --> 00:19:34.600]  傳福音帶了一班信主
[00:19:34.600 --> 00:19:36.600]  回到耶路撒冷
[00:19:36.600 --> 00:19:38.600]  我簡單講第十一章
[00:19:38.600 --> 00:19:40.600]  然後就和耶路撒冷教會解釋
[00:19:40.600 --> 00:19:42.600]  為什麼將福音傳給外方人
[00:19:42.600 --> 00:19:44.600]  然後那些人就沒有聲音
[00:19:44.600 --> 00:19:46.600]  因為聖靈的工作
[00:19:46.600 --> 00:19:48.600]  後來他們去到
[00:19:48.600 --> 00:19:50.600]  安提安尼的地方
[00:19:50.600 --> 00:19:52.600]  二十八節
[00:19:52.600 --> 00:19:54.600]  內中有位名叫阿加布的人
[00:19:54.600 --> 00:19:56.600]  這個先知
[00:19:56.600 --> 00:19:58.600]  站起來直著聖靈
[00:19:58.600 --> 00:20:00.600]  指明天下有饑荒
[00:20:00.600 --> 00:20:02.600]  大家都知道
[00:20:02.600 --> 00:20:04.600]  安提安尼
[00:20:04.600 --> 00:20:06.600]  在敘利亞的地方附近
[00:20:06.600 --> 00:20:08.600]  剛才講過敘利亞
[00:20:08.600 --> 00:20:10.600]  和加利利的關係
[00:20:10.600 --> 00:20:12.600]  真的很抱歉
[00:20:12.600 --> 00:20:14.600]  應該弄張地圖
[00:20:14.600 --> 00:20:16.600]  內裡有
[00:20:16.600 --> 00:20:18.600]  他們預言
[00:20:18.600 --> 00:20:20.600]  格魯雕
[00:20:20.600 --> 00:20:22.600]  的年間
[00:20:22.600 --> 00:20:24.600]  果然發生了饑荒
[00:20:24.600 --> 00:20:26.600]  於是門徒就
[00:20:26.600 --> 00:20:28.600]  安提安尼的教會
[00:20:28.600 --> 00:20:30.600]  就照各人的力量去捐獻
[00:20:30.600 --> 00:20:32.600]  將一些物資
[00:20:32.600 --> 00:20:34.600]  送給耶路撒冷
[00:20:34.600 --> 00:20:36.600]  猶太總會
[00:20:36.600 --> 00:20:38.600]  武會耶路撒冷教會的兄弟
[00:20:38.600 --> 00:20:40.600]  就派了兩個人去
[00:20:40.600 --> 00:20:42.600]  一個是巴拿巴
[00:20:42.600 --> 00:20:44.600]  一個是素羅
[00:20:44.600 --> 00:20:46.600]  去做這件事
[00:20:46.600 --> 00:20:48.600]  這個在結尾就提到
[00:20:48.600 --> 00:20:50.600]  所以記不記得二十五節
[00:20:50.600 --> 00:20:52.600]  我提到是回到
[00:20:52.600 --> 00:20:54.600]  十二章二十五節
[00:20:54.600 --> 00:20:56.600]  回到這兩個人身上
[00:20:56.600 --> 00:20:58.600]  當時有饑荒
[00:20:58.600 --> 00:21:00.600]  當時有饑荒
[00:21:00.600 --> 00:21:02.600]  所以這段經文路加
[00:21:02.600 --> 00:21:04.600]  不是亂放進去
[00:21:04.600 --> 00:21:06.600]  他是告訴當代
[00:21:06.600 --> 00:21:08.600]  第一代的讀者
[00:21:08.600 --> 00:21:10.600]  教會知道
[00:21:10.600 --> 00:21:12.600]  到底當時教會
[00:21:12.600 --> 00:21:14.600]  所面對的世界是怎樣
[00:21:14.600 --> 00:21:16.600]  希律很不喜歡這幫人
[00:21:16.600 --> 00:21:18.600]  推羅西頓
[00:21:18.600 --> 00:21:20.600]  有可能
[00:21:20.600 --> 00:21:22.600]  不在他的管轄範圍
[00:21:22.600 --> 00:21:24.600]  不過這幫人就走到他的
[00:21:24.600 --> 00:21:26.600]  管轄範圍裡拿糧食
[00:21:26.600 --> 00:21:28.600]  因為饑荒
[00:21:28.600 --> 00:21:30.600]  希律在聖經記載
[00:21:30.600 --> 00:21:32.600]  最少我們知道
[00:21:32.600 --> 00:21:34.600]  希律應該有
[00:21:34.600 --> 00:21:36.600]  我們從歷史看
[00:21:36.600 --> 00:21:38.600]  有三位希律王
[00:21:38.600 --> 00:21:40.600]  大希律
[00:21:40.600 --> 00:21:42.600]  就是在管治
[00:21:42.600 --> 00:21:44.600]  在整個羅馬政府底下
[00:21:44.600 --> 00:21:46.600]  管治整個巴勒斯坦地
[00:21:46.600 --> 00:21:48.600]  南北邊都管了
[00:21:48.600 --> 00:21:50.600]  無論從加利利好
[00:21:50.600 --> 00:21:52.600]  到南邊的猶太
[00:21:52.600 --> 00:21:54.600]  後來他死了之後
[00:21:54.600 --> 00:21:56.600]  就分了給四個分封王
[00:21:56.600 --> 00:21:58.600]  所以在馬可就看到
[00:21:58.600 --> 00:22:00.600]  希律是分封王
[00:22:00.600 --> 00:22:02.600]  這個希律的分封王
[00:22:02.600 --> 00:22:04.600]  根據歷史看
[00:22:04.600 --> 00:22:06.600]  叫做安提柏斯
[00:22:06.600 --> 00:22:08.600]  他只是
[00:22:08.600 --> 00:22:10.600]  分封去管治加利利
[00:22:10.600 --> 00:22:12.600]  不過到這個
[00:22:12.600 --> 00:22:14.600]  希律
[00:22:14.600 --> 00:22:16.600]  這個希律就是
[00:22:16.600 --> 00:22:18.600]  大希律的孫
[00:22:18.600 --> 00:22:20.600]  因為他聰明
[00:22:20.600 --> 00:22:22.600]  所以他管了
[00:22:22.600 --> 00:22:24.600]  幾乎管了他爺爺
[00:22:24.600 --> 00:22:26.600]  南北兩地的地方
[00:22:26.600 --> 00:22:28.600]  所以他根本在他的地方
[00:22:28.600 --> 00:22:30.600]  要搵食要先問過他
[00:22:30.600 --> 00:22:32.600]  相信有人估計
[00:22:32.600 --> 00:22:34.600]  這些糧食可能跟權力
[00:22:34.600 --> 00:22:36.600]  可能跟饑荒的管治
[00:22:36.600 --> 00:22:38.600]  甚至跟金錢有關
[00:22:38.600 --> 00:22:40.600]  這個不知道
[00:22:40.600 --> 00:22:42.600]  反正他不喜歡他們
[00:22:42.600 --> 00:22:44.600]  下來拿糧食
[00:22:44.600 --> 00:22:46.600]  因為饑荒的原因
[00:22:46.600 --> 00:22:48.600]  因此這班人
[00:22:48.600 --> 00:22:50.600]  就要派人出來求和
[00:22:50.600 --> 00:22:52.600]  第二個
[00:22:52.600 --> 00:22:54.600]  記載講完
[00:22:54.600 --> 00:22:56.600]  希律是一個怎樣的官員
[00:22:56.600 --> 00:22:58.600]  大概第一子妹已經知道
[00:22:58.600 --> 00:23:00.600]  第一代的教會實在是
[00:23:00.600 --> 00:23:02.600]  真的不容易
[00:23:02.600 --> 00:23:04.600]  不容易面對這個人
[00:23:04.600 --> 00:23:06.600]  包括他在管治的當中
[00:23:06.600 --> 00:23:08.600]  然後最尾那個
[00:23:08.600 --> 00:23:10.600]  我發現最講完
[00:23:10.600 --> 00:23:12.600]  十二章二十一節
[00:23:12.600 --> 00:23:14.600]  所以真的不是封馬牛
[00:23:14.600 --> 00:23:16.600]  是有關係
[00:23:16.600 --> 00:23:18.600]  是一個希律重點的描寫
[00:23:18.600 --> 00:23:20.600]  然後告訴我們
[00:23:20.600 --> 00:23:22.600]  希律不是最後的贏家
[00:23:22.600 --> 00:23:26.600]  希律在鎖定的日子
[00:23:26.600 --> 00:23:28.600]  今天經文二十一節
[00:23:28.600 --> 00:23:30.600]  穿上潮服坐在位上
[00:23:30.600 --> 00:23:32.600]  對那些
[00:23:32.600 --> 00:23:34.600]  民眾講話一番
[00:23:34.600 --> 00:23:36.600]  百姓就說
[00:23:36.600 --> 00:23:38.600]  這是神的聲音
[00:23:38.600 --> 00:23:40.600]  不是人的聲音
[00:23:40.600 --> 00:23:42.600]  那個日子
[00:23:42.600 --> 00:23:44.600]  絕大部分的人
[00:23:44.600 --> 00:23:46.600]  包括書籍都覺得
[00:23:46.600 --> 00:23:48.600]  應該是羅馬
[00:23:48.600 --> 00:23:50.600]  紀念凱撒的一個節日
[00:23:50.600 --> 00:23:52.600]  縱使聖經沒有講
[00:23:52.600 --> 00:23:54.600]  他穿的官服是
[00:23:54.600 --> 00:23:56.600]  按羅馬政府的需要
[00:23:56.600 --> 00:23:58.600]  當日帶領百姓
[00:23:58.600 --> 00:24:00.600]  是敬拜凱撒
[00:24:00.600 --> 00:24:02.600]  凱撒是黃
[00:24:02.600 --> 00:24:04.600]  希律人當他是神
[00:24:04.600 --> 00:24:06.600]  大家都知道這些
[00:24:06.600 --> 00:24:08.600]  當神這麼拜
[00:24:08.600 --> 00:24:10.600]  但是結果誰是神
[00:24:10.600 --> 00:24:12.600]  希律是神
[00:24:12.600 --> 00:24:14.600]  百姓說
[00:24:14.600 --> 00:24:16.600]  這是神的聲音
[00:24:16.600 --> 00:24:18.600]  不是人的聲音
[00:24:18.600 --> 00:24:20.600]  由此可見我們看到
[00:24:20.600 --> 00:24:22.600]  希律是不單止
[00:24:22.600 --> 00:24:24.600]  是要擺平
[00:24:24.600 --> 00:24:26.600]  當地的管治
[00:24:26.600 --> 00:24:28.600]  他在當地的權柄都要很高
[00:24:28.600 --> 00:24:30.600]  他要上面的老闆信得過他
[00:24:30.600 --> 00:24:32.600]  不過他又敢這樣做
[00:24:32.600 --> 00:24:34.600]  可能都沒有他的
[00:24:34.600 --> 00:24:36.600]  他很叻仔這個人
[00:24:36.600 --> 00:24:38.600]  所以他可以管整個猶太地
[00:24:38.600 --> 00:24:40.600]  南北兩地
[00:24:40.600 --> 00:24:42.600]  不過結果是怎樣呢
[00:24:42.600 --> 00:24:44.600]  希律
[00:24:44.600 --> 00:24:46.600]  是不將榮耀歸給神
[00:24:46.600 --> 00:24:48.600]  路加講得很直接
[00:24:48.600 --> 00:24:50.600]  很快沒有解釋過程
[00:24:50.600 --> 00:24:52.600]  所以主的使者
[00:24:52.600 --> 00:24:54.600]  立刻罰他
[00:24:54.600 --> 00:24:56.600]  和本這樣講
[00:24:56.600 --> 00:25:00.600]  他被蟲所咬氣就斷了
[00:25:00.600 --> 00:25:02.600]  被蟲所咬這件事
[00:25:02.600 --> 00:25:04.600]  你不要問我
[00:25:04.600 --> 00:25:06.600]  他是不是被Red Bag咬了一下
[00:25:06.600 --> 00:25:09.600]  死了還是最毒的昆蟲
[00:25:09.600 --> 00:25:11.600]  真的不知道是什麼
[00:25:11.600 --> 00:25:13.600]  不過我翻查過
[00:25:13.600 --> 00:25:16.600]  猶太古史
[00:25:16.600 --> 00:25:19.600]  約瑟夫所寫的記錄
[00:25:19.600 --> 00:25:21.600]  有這段記錄
[00:25:21.600 --> 00:25:23.600]  約瑟夫說他
[00:25:23.600 --> 00:25:25.600]  是真的死的
[00:25:25.600 --> 00:25:27.600]  當然人人都要死
[00:25:27.600 --> 00:25:29.600]  不過他不是被蟲咬死
[00:25:29.600 --> 00:25:31.600]  約瑟夫沒有否定聖經
[00:25:31.600 --> 00:25:33.600]  說錯了他不是被蟲咬死
[00:25:33.600 --> 00:25:35.600]  不過記載他當日是一個
[00:25:35.600 --> 00:25:37.600]  大節日裏面
[00:25:37.600 --> 00:25:39.600]  突然間有劇烈的腸胃問題
[00:25:39.600 --> 00:25:41.600]  很痛
[00:25:41.600 --> 00:25:43.600]  結果五天之後死了
[00:25:43.600 --> 00:25:45.600]  沒有記載是蟲咬死
[00:25:45.600 --> 00:25:47.600]  當然我說過這番話
[00:25:47.600 --> 00:25:49.600]  我不是批評聖經說錯
[00:25:49.600 --> 00:25:51.600]  不知道約瑟夫的記載
[00:25:51.600 --> 00:25:53.600]  和聖經的距離是怎樣來
[00:25:53.600 --> 00:25:55.600]  不過總之
[00:25:55.600 --> 00:25:57.600]  整個場景基本上一模一樣
[00:25:57.600 --> 00:25:59.600]  都是一個節日
[00:25:59.600 --> 00:26:01.600]  希律
[00:26:01.600 --> 00:26:03.600]  阿基帕王他出事
[00:26:03.600 --> 00:26:05.600]  突然間很痛
[00:26:05.600 --> 00:26:07.600]  胃痛肚痛
[00:26:07.600 --> 00:26:09.600]  於是五天之後死了
[00:26:09.600 --> 00:26:11.600]  說到這裏大家都知道
[00:26:11.600 --> 00:26:13.600]  誰贏呢
[00:26:13.600 --> 00:26:15.600]  誰贏呢
[00:26:15.600 --> 00:26:17.600]  上帝贏
[00:26:17.600 --> 00:26:19.600]  上帝贏在哪裏知不知道
[00:26:19.600 --> 00:26:21.600]  上帝贏在
[00:26:21.600 --> 00:26:23.600]  祂是神
[00:26:23.600 --> 00:26:25.600]  希律是人
[00:26:25.600 --> 00:26:27.600]  所以人敵不過神
[00:26:27.600 --> 00:26:29.600]  但聖經怎樣說
[00:26:29.600 --> 00:26:31.600]  這裏怎樣說
[00:26:31.600 --> 00:26:33.600]  我們看到
[00:26:33.600 --> 00:26:35.600]  突然間說
[00:26:35.600 --> 00:26:37.600]  不是說神的教好日漸興旺
[00:26:37.600 --> 00:26:39.600]  是神的道
[00:26:39.600 --> 00:26:41.600]  日漸興旺
[00:26:41.600 --> 00:26:43.600]  愈發廣傳
[00:26:43.600 --> 00:26:45.600]  有一本譯本
[00:26:45.600 --> 00:26:47.600]  他譯了神的道
[00:26:47.600 --> 00:26:49.600]  是一直壯大
[00:26:49.600 --> 00:26:51.600]  壯大的道
[00:26:51.600 --> 00:26:53.600]  不停地擴展
[00:26:53.600 --> 00:26:55.600]  愈來愈興旺
[00:26:55.600 --> 00:26:57.600]  神的道
[00:26:57.600 --> 00:26:59.600]  神贏在哪裏呢
[00:26:59.600 --> 00:27:01.600]  在這個世界當中
[00:27:01.600 --> 00:27:03.600]  我們真道透過教會
[00:27:03.600 --> 00:27:05.600]  向這個世界
[00:27:05.600 --> 00:27:07.600]  講明上帝見證
[00:27:07.600 --> 00:27:09.600]  上帝見證父的耶穌的工作
[00:27:09.600 --> 00:27:13.600]  絕對是這個工作
[00:27:13.600 --> 00:27:15.600]  並且我們要知道
[00:27:15.600 --> 00:27:17.600]  這段聖經說的是什麼
[00:27:17.600 --> 00:27:19.600]  小心的地方
[00:27:19.600 --> 00:27:21.600]  就是讀聖經
[00:27:21.600 --> 00:27:23.600]  我們要相信聖經
[00:27:23.600 --> 00:27:25.600]  就像彼得
[00:27:25.600 --> 00:27:27.600]  彼得幾番被人拘捕
[00:27:27.600 --> 00:27:29.600]  他有沒有後退
[00:27:29.600 --> 00:27:31.600]  他沒有後退
[00:27:31.600 --> 00:27:33.600]  但他說什麼
[00:27:33.600 --> 00:27:35.600]  他說耶穌的復活
[00:27:35.600 --> 00:27:37.600]  你警告他你打他你拘捕他
[00:27:37.600 --> 00:27:39.600]  找四個人監禁他鎖住他
[00:27:39.600 --> 00:27:41.600]  他都要說
[00:27:41.600 --> 00:27:43.600]  基督耶穌是復活了
[00:27:43.600 --> 00:27:45.600]  為何呢
[00:27:45.600 --> 00:27:47.600]  第一章告訴我們
[00:27:47.600 --> 00:27:49.600]  耶穌說你們要在列國
[00:27:49.600 --> 00:27:51.600]  做祂的見證人
[00:27:51.600 --> 00:27:53.600]  見證祂的復活
[00:27:53.600 --> 00:27:55.600]  見證祂的真道
[00:27:55.600 --> 00:27:57.600]  真道的教會
[00:27:57.600 --> 00:27:59.600]  相信聖經所講的一切
[00:27:59.600 --> 00:28:03.600]  宣講聖經
[00:28:03.600 --> 00:28:05.600]  教會的復興在於
[00:28:05.600 --> 00:28:07.600]  神的真道
[00:28:07.600 --> 00:28:09.600]  在於明白這個世界的需要
[00:28:09.600 --> 00:28:13.600]  在於我們願意跟隨
[00:28:13.600 --> 00:28:15.600]  神的道
[00:28:15.600 --> 00:28:17.600]  去見證上帝
[00:28:17.600 --> 00:28:19.600]  睜大我們的眼睛
[00:28:19.600 --> 00:28:21.600]  看看今天上帝的道
[00:28:21.600 --> 00:28:23.600]  走到哪裏
[00:28:23.600 --> 00:28:25.600]  但這個不是我說的
[00:28:25.600 --> 00:28:27.600]  外昆穆斯
[00:28:27.600 --> 00:28:29.600]  在十年前都有了
[00:28:29.600 --> 00:28:31.600]  神的道得勝之後
[00:28:31.600 --> 00:28:33.600]  不用回頭
[00:28:33.600 --> 00:28:35.600]  我又覺得都對
[00:28:35.600 --> 00:28:37.600]  不過你要看清楚
[00:28:37.600 --> 00:28:39.600]  注意上帝的道的發展
[00:28:39.600 --> 00:28:41.600]  他們怎麼注意
[00:28:41.600 --> 00:28:43.600]  很容易注意
[00:28:43.600 --> 00:28:45.600]  首先就是你每天
[00:28:45.600 --> 00:28:47.600]  那些地方注意
[00:28:47.600 --> 00:28:49.600]  大家有沒有注意
[00:28:49.600 --> 00:28:51.600]  有沒有
[00:28:51.600 --> 00:28:53.600]  你感恩
[00:28:53.600 --> 00:28:55.600]  但不止的
[00:28:55.600 --> 00:28:57.600]  你看看上帝的道
[00:28:57.600 --> 00:28:59.600]  怎樣去復興
[00:28:59.600 --> 00:29:01.600]  這個地面的群體
[00:29:01.600 --> 00:29:03.600]  怎樣扭轉這個世界
[00:29:03.600 --> 00:29:07.600]  舉個例子
[00:29:07.600 --> 00:29:09.600]  這一篇道
[00:29:09.600 --> 00:29:11.600]  這一篇神的說話
[00:29:11.600 --> 00:29:13.600]  有沒有預言性
[00:29:13.600 --> 00:29:15.600]  沒有
[00:29:15.600 --> 00:29:17.600]  它是敘事文體
[00:29:17.600 --> 00:29:19.600]  但我們怎樣去理解
[00:29:19.600 --> 00:29:21.600]  盡信書不如無書
[00:29:21.600 --> 00:29:23.600]  怎樣去理解
[00:29:23.600 --> 00:29:25.600]  這篇道
[00:29:25.600 --> 00:29:27.600]  是一個示警
[00:29:27.600 --> 00:29:29.600]  是一個警告
[00:29:29.600 --> 00:29:31.600]  是一個給現代教會
[00:29:31.600 --> 00:29:33.600]  對上帝工作的參考
[00:29:33.600 --> 00:29:35.600]  你要做的工作
[00:29:35.600 --> 00:29:37.600]  就是你繼續忠心
[00:29:37.600 --> 00:29:39.600]  去注意跟隨上帝的道
[00:29:39.600 --> 00:29:41.600]  你怎樣去
[00:29:41.600 --> 00:29:43.600]  學會學習
[00:29:43.600 --> 00:29:45.600]  熟悉上帝的真道
[00:29:45.600 --> 00:29:47.600]  然後去宣講
[00:29:47.600 --> 00:29:49.600]  事實上是真的
[00:29:49.600 --> 00:29:51.600]  我們當和別人分享的時候
[00:29:51.600 --> 00:29:53.600]  我們說
[00:29:53.600 --> 00:29:55.600]  人將來會復活
[00:29:55.600 --> 00:29:57.600]  但會不會忘記了講
[00:29:57.600 --> 00:29:59.600]  詳細解釋耶穌復活的重要性呢
[00:29:59.600 --> 00:30:01.600]  我們要知道
[00:30:01.600 --> 00:30:03.600]  耶穌復活對我們的關係
[00:30:03.600 --> 00:30:05.600]  的重要性在哪
[00:30:05.600 --> 00:30:07.600]  要詳細講解
[00:30:07.600 --> 00:30:09.600]  你要注意神的道
[00:30:09.600 --> 00:30:11.600]  怎樣帶著你走
[00:30:11.600 --> 00:30:13.600]  教會要注意神的真道
[00:30:13.600 --> 00:30:15.600]  讓我們的生命
[00:30:15.600 --> 00:30:17.600]  和這個世界不同之餘
[00:30:17.600 --> 00:30:19.600]  不是我們扭轉的世界
[00:30:19.600 --> 00:30:21.600]  是透過我們所做
[00:30:21.600 --> 00:30:23.600]  對聖經的認識
[00:30:23.600 --> 00:30:25.600]  對聖經的見證
[00:30:25.600 --> 00:30:27.600]  對神的見證
[00:30:27.600 --> 00:30:29.600]  去看著上帝的道
[00:30:29.600 --> 00:30:31.600]  怎樣扭轉這個世界
[00:30:31.600 --> 00:30:33.600]  今天太多機會了
[00:30:33.600 --> 00:30:35.600]  太多機會了
[00:30:35.600 --> 00:30:37.600]  結束之前
[00:30:37.600 --> 00:30:39.600]  最後一段經文
[00:30:39.600 --> 00:30:41.600]  我當是一個例子去講
[00:30:41.600 --> 00:30:43.600]  一個
[00:30:43.600 --> 00:30:45.600]  一個應用去講
[00:30:45.600 --> 00:30:47.600]  巴拿巴和數羅
[00:30:47.600 --> 00:30:49.600]  完結了他所辦的事
[00:30:49.600 --> 00:30:51.600]  第十五節就從耶路撒哈回來
[00:30:51.600 --> 00:30:53.600]  剛才看不看得到
[00:30:53.600 --> 00:30:55.600]  饑荒之後他們從安提撒下去捐款
[00:30:55.600 --> 00:30:57.600]  回來
[00:30:57.600 --> 00:30:59.600]  然後就帶著馬可再出去
[00:30:59.600 --> 00:31:01.600]  大家知不知道後面發生什麼事
[00:31:01.600 --> 00:31:05.600]  不要緊
[00:31:05.600 --> 00:31:07.600]  我們七月再講
[00:31:07.600 --> 00:31:09.600]  後面是
[00:31:09.600 --> 00:31:11.600]  亞洲教會
[00:31:11.600 --> 00:31:13.600]  進入歐洲教會的
[00:31:13.600 --> 00:31:15.600]  開始
[00:31:15.600 --> 00:31:17.600]  馬其頓的異象
[00:31:17.600 --> 00:31:19.600]  在第十六章就出現了
[00:31:19.600 --> 00:31:21.600]  到時再講
[00:31:21.600 --> 00:31:23.600]  保羅書信的形成
[00:31:23.600 --> 00:31:25.600]  就可以講在這張聖經之後
[00:31:25.600 --> 00:31:27.600]  開始醞釀
[00:31:27.600 --> 00:31:29.600]  多偉大的工作
[00:31:29.600 --> 00:31:31.600]  神的工作怎樣從
[00:31:31.600 --> 00:31:33.600]  東方進入亞洲
[00:31:33.600 --> 00:31:35.600]  進入非洲
[00:31:35.600 --> 00:31:37.600]  進入歐洲
[00:31:37.600 --> 00:31:39.600]  然後就扭轉整個世界
[00:31:39.600 --> 00:31:41.600]  第一姐妹
[00:31:41.600 --> 00:31:43.600]  我們坐在這裡
[00:31:43.600 --> 00:31:45.600]  剛才牧師為我們祈禱
[00:31:45.600 --> 00:31:47.600]  靈石
[00:31:47.600 --> 00:31:49.600]  小靈石
[00:31:49.600 --> 00:31:51.600]  小的石頭
[00:31:51.600 --> 00:31:53.600]  成為了大的石頭
[00:31:53.600 --> 00:31:55.600]  教會
[00:31:55.600 --> 00:31:57.600]  你是有份
[00:31:57.600 --> 00:31:59.600]  你是需要負起這種責任
[00:31:59.600 --> 00:32:01.600]  按耶穌基督的吩咐
[00:32:01.600 --> 00:32:03.600]  去見證祂的復活
[00:32:03.600 --> 00:32:05.600]  為你祈禱
[00:32:05.600 --> 00:32:07.600]  我們努力每天
[00:32:07.600 --> 00:32:09.600]  開始的時候
[00:32:09.600 --> 00:32:11.600]  注意神的道
[00:32:11.600 --> 00:32:13.600]  在每天的生活當中
[00:32:13.600 --> 00:32:15.600]  注意神的道怎樣帶著大家走
[00:32:15.600 --> 00:32:17.600]  在教會群體生活當中
[00:32:17.600 --> 00:32:19.600]  注意上帝的道怎樣帶著群體去轉向
[00:32:19.600 --> 00:32:21.600]  給點心機
[00:32:21.600 --> 00:32:23.600]  神賜有幫助
[00:32:23.600 --> 00:32:27.600]  真道的教會
[00:32:27.600 --> 00:32:29.600]  超然的群體
[00:32:29.600 --> 00:32:31.600]  在這段聖經給我們看到的
[00:32:31.600 --> 00:32:33.600]  就是我們需要學習
[00:32:33.600 --> 00:32:35.600]  早期教會的榜樣
[00:32:35.600 --> 00:32:37.600]  給的榜樣
[00:32:37.600 --> 00:32:39.600]  真道
[00:32:39.600 --> 00:32:41.600]  不怕困難
[00:32:41.600 --> 00:32:43.600]  見證真道
[00:32:43.600 --> 00:32:45.600]  怎樣扭轉這個世界
[00:32:45.600 --> 00:32:47.600]  而不是我們自己去扭轉這個世界
[00:32:47.600 --> 00:32:49.600]  我們
[00:32:49.600 --> 00:32:51.600]  應該依靠我們的上帝
[00:32:51.600 --> 00:32:53.600]  超然的群體
[00:32:53.600 --> 00:32:55.600]  讓我們一同祈禱
[00:32:55.600 --> 00:32:57.600]  主我們多謝你
[00:32:57.600 --> 00:32:59.600]  是你的真道去
[00:32:59.600 --> 00:33:01.600]  改變人心
[00:33:01.600 --> 00:33:03.600]  主要是你活在這個世道當中
[00:33:03.600 --> 00:33:05.600]  我們很多的
[00:33:05.600 --> 00:33:07.600]  我們面對這個世界
[00:33:07.600 --> 00:33:09.600]  我們會失去信心
[00:33:09.600 --> 00:33:11.600]  我們認為上帝有你所講
[00:33:11.600 --> 00:33:13.600]  這麼多的東西
[00:33:13.600 --> 00:33:15.600]  何時能夠實現
[00:33:15.600 --> 00:33:17.600]  主要是給我們一個信心
