
[00:00:00.000 --> 00:00:02.540]  很高興再次能夠在主日崇拜的時間
[00:19:33.940 --> 00:19:37.620]  信耶穌只不過是一個分支、分派
[00:19:37.620 --> 00:19:41.940]  另一個就是嘗試將基督的道理
[00:19:41.940 --> 00:19:47.260]  混合一些猶太教的傳統
[00:19:47.260 --> 00:19:49.940]  而在適合用的就套進去
[00:19:49.940 --> 00:19:51.100]  而講的那些東西
[00:19:51.100 --> 00:19:54.540]  其實最能夠吸引回原本的猶太人
[00:19:54.540 --> 00:19:57.420]  因為他們本身的背景就是猶太人
[00:19:57.420 --> 00:20:00.660]  如果他們回到猶太教裏面的時候
[00:20:00.660 --> 00:20:02.460]  他們就最覺得舒服
[00:20:02.460 --> 00:20:03.980]  但如果第二個選擇就是
[00:20:03.980 --> 00:20:07.100]  如果你覺得完全回到猶太教不好
[00:20:07.100 --> 00:20:11.020]  那你只需要守某一些的猶太律例、典章
[00:20:11.020 --> 00:20:13.220]  參入這個福音裏面
[00:20:13.220 --> 00:20:15.260]  做回這個神的子民
[00:20:15.260 --> 00:20:17.900]  其實都同樣是等同於信耶穌
[00:20:17.900 --> 00:20:21.900]  這是其中一大支派的異教
[00:20:21.900 --> 00:20:24.180]  存留在加拉太教會裏面
[00:20:24.180 --> 00:20:26.020]  另一類的當然就是
[00:20:26.020 --> 00:20:28.700]  他們完全是一個外邦人
[00:20:28.700 --> 00:20:31.780]  他們從信主之初都是一個外邦人
[00:20:31.780 --> 00:20:33.500]  因此他們認為
[00:20:33.500 --> 00:20:36.220]  猶太教的律法根本不是給我們的
[00:20:36.220 --> 00:20:38.380]  是給猶太人的
[00:20:38.380 --> 00:20:42.100]  我們是沒有律例、典章可以規限我們
[00:20:42.100 --> 00:20:44.180]  於是乎我們喜歡怎樣活就怎樣活
[00:20:44.180 --> 00:20:46.140]  我們是自由的
[00:20:46.140 --> 00:20:49.860]  保羅看到加拉太教會裏面所存在的
[00:20:49.860 --> 00:20:53.260]  就是有這兩大錯誤的福音
[00:20:53.260 --> 00:20:55.060]  存留在它裏面
[00:20:55.060 --> 00:20:56.340]  怎樣處理好呢?
[00:20:56.340 --> 00:20:58.700]  現在這個就是最好的例子
[00:20:58.700 --> 00:21:04.580]  保羅說回他在侍奉了十四年之後的日子
[00:21:04.580 --> 00:21:07.140]  已經去了很多世界的地方
[00:21:07.140 --> 00:21:10.140]  去將這個福音傳給猶太人
[00:21:10.140 --> 00:21:13.460]  甚至非猶太人的群眾
[00:21:13.460 --> 00:21:15.340]  其中兩個代表的人物
[00:21:15.340 --> 00:21:20.180]  巴拿巴就是猶太人背景的門徒
[00:21:20.180 --> 00:21:23.780]  和保羅一起去到南加拉太傳道
[00:21:23.780 --> 00:21:27.420]  提多就是保羅在傳道的過程當中
[00:21:27.420 --> 00:21:30.340]  帶領的一個非猶太裔人士
[00:21:30.340 --> 00:21:32.580]  他本身是一個希臘人
[00:21:32.580 --> 00:21:34.380]  而他也信了主
[00:21:34.380 --> 00:21:38.380]  在帶著這兩個人上到耶路撒冷裏面
[00:21:38.380 --> 00:21:41.420]  複述保羅在外邦世界裏面
[00:21:41.420 --> 00:21:43.180]  怎樣傳道的過程
[00:21:43.180 --> 00:21:46.380]  造就了很多信主的弟兄姊妹
[00:21:46.380 --> 00:21:47.260]  保羅在這裏說
[00:21:47.260 --> 00:21:49.900]  其實當他陳述這件事的時候
[00:21:49.900 --> 00:21:53.900]  其實有一個更重要的動機
[00:21:53.900 --> 00:21:55.980]  就是「暗暗地」
[00:21:55.980 --> 00:21:59.660]  或者用和合本叫做「杯地裏」
[00:21:59.660 --> 00:22:01.620]  其實用英文說
[00:22:01.620 --> 00:22:06.300]  其實就是說他在一個私人的活動聚會裏面
[00:22:06.300 --> 00:22:07.180]  不是公開的
[00:22:07.180 --> 00:22:08.340]  不是指責的
[00:22:08.340 --> 00:22:10.660]  不是去做批鬥的
[00:22:10.660 --> 00:22:14.980]  而是真的在一個私人的環境裏面
[00:22:14.980 --> 00:22:21.420]  大家可以一起仔細地去重溫這個福音的內容
[00:22:21.420 --> 00:22:25.700]  希望藉此去鼓勵耶路撒冷教會
[00:22:25.700 --> 00:22:30.060]  在他們上面一些有名望的信徒
[00:22:30.060 --> 00:22:32.660]  他們去重新掌握
[00:22:32.660 --> 00:22:34.580]  或者去調教
[00:22:34.580 --> 00:22:36.060]  或者糾正
[00:22:36.060 --> 00:22:39.980]  他們已經在多年信主甚至侍奉裏面
[00:22:39.980 --> 00:22:41.820]  對於福音的看法
[00:22:41.820 --> 00:22:43.140]  如果有偏差
[00:22:43.140 --> 00:22:45.260]  這個就是一個機制
[00:22:45.260 --> 00:22:49.100]  需要在信徒生命上藉著聖靈誘導他們
[00:22:49.100 --> 00:22:52.020]  能夠有悟性、反思
[00:22:52.020 --> 00:22:55.820]  並且去作出勇敢的調教
[00:22:55.820 --> 00:23:00.740]  保羅其實最重要的是要提出這個重點
[00:23:00.740 --> 00:23:03.940]  告訴丹太教會
[00:23:03.940 --> 00:23:07.420]  即使在耶路撒冷教會上面
[00:23:07.420 --> 00:23:09.860]  那些已經是有名望的信徒
[00:23:09.860 --> 00:23:13.180]  其實在《下文》和第二章第九節裏面
[00:23:13.180 --> 00:23:15.700]  我們甚至知道包括的人物
[00:23:15.700 --> 00:23:18.940]  有彼得、雅各、約翰
[00:23:18.940 --> 00:23:21.940]  這些可以說是當時和耶穌基督
[00:23:21.940 --> 00:23:26.260]  同期直接認識耶穌基督的人
[00:23:26.260 --> 00:23:27.580]  這些門徒
[00:23:27.580 --> 00:23:29.820]  他們活在耶路撒冷裏面
[00:23:29.820 --> 00:23:34.500]  他們在當中做這個可以說是教會的領袖
[00:23:34.500 --> 00:23:37.540]  而他們是一些有聲望的人
[00:23:37.540 --> 00:23:39.020]  而他們有聲望的人
[00:23:39.020 --> 00:23:41.020]  他們對於其他人的影響
[00:23:41.020 --> 00:23:42.700]  就會更加的直接
[00:23:42.700 --> 00:23:46.740]  和效果更大
[00:23:46.740 --> 00:23:48.740]  如果他們自己的信仰
[00:23:48.740 --> 00:23:51.380]  或者他們對福音的理解有偏差
[00:23:51.380 --> 00:23:52.620]  而傳錯的時候
[00:23:52.620 --> 00:23:55.420]  那個影響性是非常之廣大
[00:23:55.420 --> 00:23:57.660]  而且是以幾何級數
[00:23:57.660 --> 00:24:01.780]  不斷重複地去生出這些壞的影響
[00:24:01.780 --> 00:24:05.500]  所以保羅提到在耶路撒冷教會
[00:24:05.500 --> 00:24:10.580]  他想去和這班有名望的信徒走在一起
[00:24:10.580 --> 00:24:11.780]  為何要check notes
[00:24:11.780 --> 00:24:13.540]  為何要再次重新提到一個
[00:24:13.540 --> 00:24:16.020]  好像《老心常談》那麼基本的
[00:24:16.020 --> 00:24:18.620]  福音的內容是甚麼呢?
[00:24:18.620 --> 00:24:20.220]  就是要告訴他們知道
[00:24:20.220 --> 00:24:24.340]  我們是需要這個機制不斷地減省
[00:24:24.340 --> 00:24:29.100]  反過來同樣對於階梯教會的信徒說
[00:24:29.100 --> 00:24:31.900]  其實你們這麼容易、這麼急速
[00:24:31.900 --> 00:24:36.100]  就離開了原本傳給你們的那個純傳的福音
[00:24:36.100 --> 00:24:38.740]  其實原因也是因為這樣
[00:24:38.740 --> 00:24:41.580]  因為你們聽了一些東西
[00:24:41.580 --> 00:24:45.740]  是很越人眼目、耳朵
[00:24:45.740 --> 00:24:47.340]  所以你聽到之後
[00:24:47.340 --> 00:24:50.660]  你很快就覺得都好像頗有道理
[00:24:50.660 --> 00:24:52.740]  於是你就偏離了他們
[00:24:52.740 --> 00:24:55.460]  如果你是非猶太裔的信徒
[00:24:55.460 --> 00:24:58.020]  你就很容易聽那些說了
[00:24:58.020 --> 00:25:02.340]  不是因為原本他們是猶太人背景的信徒
[00:25:02.340 --> 00:25:05.980]  漸漸去成為教會的領袖之後
[00:25:05.980 --> 00:25:09.220]  他們說我是自由的、沒有律法、不需要守的時候
[00:25:09.220 --> 00:25:16.220]  因為他們說的話很合他們本身的文化族裔的背景
[00:25:16.220 --> 00:25:17.900]  而這樣你就又離開了
[00:25:17.900 --> 00:25:20.020]  這是一個很危險的事
[00:25:20.020 --> 00:25:24.180]  而保羅其實同樣說這件事有另一個意義的
[00:25:24.180 --> 00:25:27.980]  其實也是將這個信息帶回去給
[00:25:27.980 --> 00:25:31.060]  加拉太教會裏面的領袖
[00:25:31.060 --> 00:25:35.340]  《加拉太書》是寫給加拉太宗教會的領袖
[00:25:35.340 --> 00:25:41.220]  將它向所有信徒去陳述、閱讀出來的
[00:25:41.220 --> 00:25:43.580]  告訴這班領袖知道
[00:25:43.580 --> 00:25:46.740]  其實你們有一個很重要的責任
[00:25:46.740 --> 00:25:48.860]  要保證自己
[00:25:48.860 --> 00:25:54.860]  常常保持著你們對這個福音的清晰的掌握
[00:25:54.860 --> 00:25:59.420]  不然的話你們活在加拉太教會裏面作為領袖的
[00:25:59.420 --> 00:26:02.340]  就同樣很容易帶領
[00:26:02.340 --> 00:26:07.100]  帶所有的弟兄姐妹離開這個原本純全的福音
[00:26:07.100 --> 00:26:10.660]  所以不單止是信徒自己要整體
[00:26:10.660 --> 00:26:13.660]  要有一個核實自己的信仰
[00:26:13.660 --> 00:26:17.700]  教會的領袖同樣是需要自己去核實自己的信仰
[00:26:17.700 --> 00:26:24.100]  免得帶領錯誤了整個教會走向一個錯誤的屬靈發展
[00:26:24.100 --> 00:26:28.020]  而彼此整個教會無論是領袖也好
[00:26:28.020 --> 00:26:29.220]  非領袖也好
[00:26:29.220 --> 00:26:30.900]  他們都要有一個共識
[00:26:30.900 --> 00:26:34.220]  不是因應一個人的名聲
[00:26:34.220 --> 00:26:37.260]  然後去決定那個人說的話
[00:26:37.260 --> 00:26:38.900]  我們是否就去接受
[00:26:38.900 --> 00:26:40.140]  如果不是的話
[00:26:40.140 --> 00:26:44.260]  就很容易掉入了一種被誤導的光景
[00:26:44.260 --> 00:26:47.100]  舉個例子給大家聽
[00:26:47.100 --> 00:26:49.300]  有一個人每天上班
[00:26:49.300 --> 00:26:52.500]  每天上班的時候都會經過一間餐廳
[00:26:52.500 --> 00:26:54.060]  早上上班的時候
[00:26:54.060 --> 00:26:56.500]  當然是想吃一餐好的
[00:26:56.500 --> 00:26:58.700]  才準備上班
[00:26:58.700 --> 00:27:01.340]  他就聽別人說這間餐廳很好
[00:27:01.340 --> 00:27:05.060]  它裏面的早餐又有蛋又有肉
[00:27:05.060 --> 00:27:07.900]  而且蛋又滑又漂亮又黃
[00:27:07.900 --> 00:27:09.380]  很棒的
[00:27:09.380 --> 00:27:11.620]  肉又新鮮又香
[00:27:11.620 --> 00:27:13.260]  非常好吃
[00:27:13.260 --> 00:27:14.620]  還有一樣東西
[00:27:14.620 --> 00:27:20.500]  就是這間餐廳每天早上送你一杯非常香濃的咖啡
[00:27:20.500 --> 00:27:23.140]  你這樣之後提神醒腦
[00:27:23.140 --> 00:27:25.140]  使你每天做的工作都非常好
[00:27:25.140 --> 00:27:27.900]  於是這個人就走到這間餐廳
[00:27:27.900 --> 00:27:28.860]  看看
[00:27:28.860 --> 00:27:30.180]  買個餐來試一下
[00:27:30.180 --> 00:27:31.460]  啊!真的
[00:27:31.460 --> 00:27:33.300]  看到做出來的早餐
[00:27:33.300 --> 00:27:36.180]  蛋又滑又黃
[00:27:36.180 --> 00:27:37.420]  真的很漂亮
[00:27:37.420 --> 00:27:40.940]  加上那塊肉餅
[00:27:40.940 --> 00:27:43.460]  又香口又好吃
[00:27:43.460 --> 00:27:46.620]  而且那杯咖啡更加香甜
[00:27:46.620 --> 00:27:48.580]  又熱又好喝
[00:27:48.580 --> 00:27:52.660]  於是這個人就聽了其他人的口碑
[00:27:52.660 --> 00:27:57.380]  就光顧了這間餐廳很長時間
[00:27:57.380 --> 00:28:00.380]  經過了一大段時間之後
[00:28:00.380 --> 00:28:02.660]  有一天報告出來
[00:28:02.660 --> 00:28:04.300]  原來這間公司
[00:28:04.300 --> 00:28:07.060]  或者這間餐廳所賣的早餐
[00:28:07.060 --> 00:28:08.380]  原來它的蛋
[00:28:08.380 --> 00:28:11.460]  是只不過用一些假的蛋漿
[00:28:11.460 --> 00:28:15.140]  造成的一個滑蛋的形狀
[00:28:15.140 --> 00:28:16.260]  而那些肉
[00:28:16.260 --> 00:28:17.860]  是用很多雜肉
[00:28:17.860 --> 00:28:19.580]  混在一起成為一個肉餅
[00:28:19.580 --> 00:28:22.180]  然後切成一片片煎給你吃
[00:28:22.180 --> 00:28:23.540]  更嚴重的就是
[00:28:23.540 --> 00:28:27.100]  原來那杯它很嚮往的熱咖啡
[00:28:27.100 --> 00:28:28.900]  原來是完全用一些
[00:28:28.900 --> 00:28:31.900]  人造的奶粉
[00:28:31.900 --> 00:28:34.940]  加一些即溶的咖啡粉
[00:28:34.940 --> 00:28:37.460]  混合成為一杯的咖啡
[00:28:37.460 --> 00:28:39.020]  你喝起來很香
[00:28:39.020 --> 00:28:40.940]  表面看很漂亮
[00:28:40.940 --> 00:28:41.940]  但是原來
[00:28:41.940 --> 00:28:43.340]  它吃了這麼久
[00:28:43.340 --> 00:28:44.860]  都是桃然
[00:28:44.860 --> 00:28:47.820]  所以保羅在這裡就是想說這番話
[00:28:47.820 --> 00:28:50.940]  他為什麼要上去耶路撒冷裡面
[00:28:50.940 --> 00:28:52.460]  去向一群
[00:28:52.460 --> 00:28:54.340]  其實資深的牧者
[00:28:54.340 --> 00:28:56.140]  甚至教會的領袖
[00:28:56.140 --> 00:28:57.340]  他們有名望的人
[00:28:57.340 --> 00:29:00.300]  要說一個這麼基本的題目呢?
[00:29:00.300 --> 00:29:02.020]  其實就要提醒他們
[00:29:02.020 --> 00:29:07.340]  如果我們不經常地去點醒我們的侍奉是怎樣
[00:29:07.340 --> 00:29:11.380]  如果我們不經常地去反思
[00:29:11.380 --> 00:29:14.980]  檢查我們對這個福音的理解的話
[00:29:14.980 --> 00:29:17.180]  你直獲做了的侍奉
[00:29:17.180 --> 00:29:19.420]  有多燦爛也好
[00:29:19.420 --> 00:29:22.260]  你的信徒有多少人
[00:29:22.260 --> 00:29:24.660]  成千上萬跟隨你也好
[00:29:24.660 --> 00:29:27.420]  甚至你所建立的教堂
[00:29:27.420 --> 00:29:29.660]  有多漂亮也好
[00:29:29.660 --> 00:29:31.860]  你所做的一切
[00:29:31.860 --> 00:29:34.860]  其實都是桃然的
[00:29:34.860 --> 00:29:37.740]  這是一個很重要的訊息
[00:29:37.740 --> 00:29:42.340]  保羅有發給迦太教會的所有人知道
[00:29:42.340 --> 00:29:44.700]  我們必須要對這個福音
[00:29:44.700 --> 00:29:49.420]  要經常持續地去有一個準確的掌握
[00:29:49.420 --> 00:29:50.460]  不然的話
[00:29:50.460 --> 00:29:53.740]  我們就很容易被其他的東西
[00:29:53.740 --> 00:29:55.660]  特別是明星
[00:29:55.660 --> 00:29:58.980]  去影響了我們的判斷力
[00:29:58.980 --> 00:30:03.900]  甚至影響到的是永恆的生命的問題
[00:30:03.900 --> 00:30:09.140]  今天很多教會都只嚮往有著名的牧者
[00:30:09.140 --> 00:30:11.780]  很嚮往有顯赫的侍奉
[00:30:11.780 --> 00:30:15.060]  但是正因為我們有這種的嚮往
[00:30:15.060 --> 00:30:17.940]  就忽略了原本福音的內容
[00:30:17.940 --> 00:30:20.820]  甚至參雜了很多其他的世界
[00:30:20.820 --> 00:30:23.620]  其他的意念
[00:30:23.620 --> 00:30:26.180]  特別是我們的傳統
[00:30:26.180 --> 00:30:27.500]  猶太人的傳統
[00:30:27.500 --> 00:30:31.220]  對於迦太教會猶太人的信徒的影響
[00:30:31.220 --> 00:30:33.420]  非猶太人的信徒
[00:30:33.420 --> 00:30:34.940]  他們在這個外邦世界
[00:30:34.940 --> 00:30:38.820]  沒有猶太人背景之下的那種文化背景
[00:30:38.820 --> 00:30:41.420]  也對他們有很深的影響
[00:30:41.420 --> 00:30:42.980]  這些影響
[00:30:42.980 --> 00:30:47.460]  很容易使人充分了我們的靈性
[00:30:47.460 --> 00:30:49.940]  我們很容易會只享受在
[00:30:49.940 --> 00:30:53.260]  這些所謂侍奉上的成果
[00:30:53.260 --> 00:30:57.020]  並且從這些成果所帶來的那種滿足感
[00:30:57.020 --> 00:31:00.740]  而我們就漸漸又離開這個福音
[00:31:00.740 --> 00:31:05.340]  所以保羅在這裡提醒迦太教會
[00:31:05.340 --> 00:31:08.420]  昔日他為甚麼要帶著巴拿巴和提多
[00:31:08.420 --> 00:31:11.500]  一起上去耶路撒冷教會
[00:31:11.500 --> 00:31:13.540]  向一群那麼資深的
[00:31:13.540 --> 00:31:18.100]  有名望的信徒和他們去解釋這件事呢?
[00:31:18.100 --> 00:31:20.420]  其實就是要告訴他們知道
[00:31:20.420 --> 00:31:21.580]  你看看
[00:31:21.580 --> 00:31:23.460]  即是一個猶太人的信徒
[00:31:23.460 --> 00:31:25.780]  和一個非猶太人的信徒
[00:31:25.780 --> 00:31:32.380]  他們都同樣只是單純因著福音原本的內容
[00:31:32.380 --> 00:31:34.100]  就可以相信主
[00:31:34.100 --> 00:31:35.180]  不是因為其他
[00:31:35.180 --> 00:31:37.700]  不是因為明星等等的問題
[00:31:37.700 --> 00:31:41.260]  但今天我們看回我們自己作為信徒
[00:31:41.260 --> 00:31:41.860]  弟兄姊妹
[00:31:41.860 --> 00:31:43.940]  今天教會廣泛地流傳著的
[00:31:43.940 --> 00:31:48.060]  都是為了滿足人性的異樣福音
[00:31:48.060 --> 00:31:50.700]  異樣的聖經教導
[00:31:50.700 --> 00:31:53.100]  所以今天很多人很喜歡說一些叫做
[00:31:53.100 --> 00:31:57.340]  topical preaching 命題式的講道
[00:31:57.340 --> 00:31:59.940]  因為那些是就你的需要
[00:31:59.940 --> 00:32:03.820]  就你的文化背景來說
[00:32:03.820 --> 00:32:05.820]  甚至很多時候
[00:32:05.820 --> 00:32:08.860]  就著我們的文化的思維
[00:32:08.860 --> 00:32:10.660]  去反思基督教
[00:32:10.660 --> 00:32:12.140]  反思福音
[00:32:12.140 --> 00:32:13.460]  其實弟兄姊妹
[00:32:13.460 --> 00:32:15.380]  我們看回我們的福音
[00:32:15.380 --> 00:32:16.140]  其實很簡單
[00:32:16.140 --> 00:32:17.500]  已經直接在聖經裏面
[00:32:17.500 --> 00:32:21.100]  很清楚耶穌自己陳述了給我們知道
[00:32:21.100 --> 00:32:22.580]  我們不需要再去說
[00:32:22.580 --> 00:32:25.340]  用聖經來去說文化
[00:32:25.340 --> 00:32:28.100]  我們只需要去自己去防備
[00:32:28.100 --> 00:32:30.740]  文化對福音的影響
[00:32:30.740 --> 00:32:34.260]  但很可惜這個功課在今天的教會裏面
[00:32:34.260 --> 00:32:38.980]  是很少地去提出
[00:32:38.980 --> 00:32:40.420]  並且很多時候
[00:32:40.420 --> 00:32:42.300]  當有人去提出的時候
[00:32:42.300 --> 00:32:43.700]  有些人就這樣說
[00:32:43.700 --> 00:32:46.340]  聖經就是要來去面對文化
[00:32:46.340 --> 00:32:47.820]  改善文化
[00:32:47.820 --> 00:32:48.820]  其實不是
[00:32:48.820 --> 00:32:50.420]  聖經不是用來改善文化
[00:32:50.420 --> 00:32:54.340]  聖經是根本傳授全新的一個請求的觀念
[00:32:54.340 --> 00:32:55.540]  告訴我們去接受
[00:32:55.540 --> 00:32:56.660]  或是不接受
[00:32:56.660 --> 00:32:59.500]  不是去糾正我們自己的文化
[00:32:59.500 --> 00:33:06.060]  但是我們在這個受到各式各樣異類的福音
[00:33:06.060 --> 00:33:07.940]  神學教導裏面
[00:33:07.940 --> 00:33:09.980]  我們有沒有真的仍然
[00:33:09.980 --> 00:33:13.420]  保持到一個清醒的屬靈眼睛
[00:33:13.420 --> 00:33:16.460]  能夠用神所賜的智慧
[00:33:16.460 --> 00:33:21.660]  去反覆去複檢我們所聽進去的所有的訊息
[00:33:21.660 --> 00:33:25.180]  並且可以從福音自己的基礎
[00:33:25.180 --> 00:33:28.700]  去辨別他們誰是真誰是假呢?
[00:33:28.700 --> 00:33:31.340]  並且如果當我們真的自己發覺
[00:33:31.340 --> 00:33:33.700]  自己錯了在一些神學的理解
[00:33:33.700 --> 00:33:36.020]  甚至對福音有些偏離的時候
[00:33:36.020 --> 00:33:38.820]  我們有沒有靠著福音
[00:33:38.820 --> 00:33:42.020]  能夠糾正我們有這份能力
[00:33:42.020 --> 00:33:48.820]  回轉回來去更新、歸回那個純正的福音的內容
[00:33:48.820 --> 00:33:51.220]  免得我們繼續錯下去呢?
[00:33:51.220 --> 00:33:56.900]  這個正正就是保羅為甚麼要向加拉太教會
[00:33:56.900 --> 00:34:01.060]  陳述在他的侍奉十四年之後
[00:34:01.060 --> 00:34:03.900]  上耶路撒冷教會要做的這份工作
[00:34:03.900 --> 00:34:06.980]  而且這份工作不是保羅自己想要做的
[00:34:06.980 --> 00:34:12.540]  在第二節裏面說這是上帝奉差命
[00:34:12.540 --> 00:34:15.220]  有啟示叫保羅去做的一件事
[00:34:15.220 --> 00:34:19.820]  因為這是對你和我同樣都需要做的工作
[00:34:19.820 --> 00:34:23.900]  不住反思、不住檢測
[00:34:23.900 --> 00:34:27.540]  我們自己對福音的理解
[00:34:27.540 --> 00:34:32.380]  不然的話我們就會很容易走進錯謬
[00:34:32.380 --> 00:34:36.140]  被錯謬所牽制的狀態
[00:34:36.140 --> 00:34:39.740]  好了,保羅不只是單純說他帶著兩個人
[00:34:39.740 --> 00:34:43.940]  上到耶路撒冷,向著當時的弟兄陳述了一件事
[00:34:43.940 --> 00:34:48.940]  而且保羅要直接的去針對在加拉太教會裏面
[00:34:48.940 --> 00:34:51.660]  當時我剛才所說的兩大類別
[00:34:51.660 --> 00:34:54.740]  猶太人的信徒、非猶太人的信徒
[00:34:54.740 --> 00:34:57.940]  他各自都有一些有名聲
[00:34:57.940 --> 00:35:01.900]  很被人擁護的一些假教師已經存在在裏面
[00:35:01.900 --> 00:35:04.420]  保羅真的要想藉著這件事
[00:35:04.420 --> 00:35:10.900]  同樣去幫助加拉太教會的信徒和教會領袖
[00:35:10.900 --> 00:35:14.940]  去怎樣面對這些假教師的存在
[00:35:14.940 --> 00:35:18.500]  這個就是第三和第五節裏面所說的內容
[00:35:18.500 --> 00:35:23.740]  讓我們一起去看看第三和第五節說些甚麼
[00:35:23.740 --> 00:35:24.620]  第三節這樣說
[00:35:24.620 --> 00:35:31.140]  「但與我同去的提多,雖是希臘人也沒有勉強他受割禮
[00:35:31.140 --> 00:35:38.740]  因為有偷著引進來的假弟兄私下窺探我們在基督耶穌裏的自由
[00:35:38.740 --> 00:35:40.860]  要叫我們作奴僕
[00:35:40.860 --> 00:35:46.420]  我們就是一刻的功夫也沒有容讓信服他們
[00:35:46.420 --> 00:35:50.900]  我要叫福音的真理認存在你們中間
[00:35:50.900 --> 00:35:56.580]  但與我同去的提多,雖是希臘人也沒有勉強他受割禮
[00:35:56.580 --> 00:36:04.740]  因為有偷著引進來的假弟兄私下窺探我們在基督耶穌裏的自由
[00:36:04.740 --> 00:36:06.660]  要叫我們作奴僕
[00:36:06.660 --> 00:36:11.180]  我們就是一刻的功夫也沒有容讓信服他們
[00:36:11.180 --> 00:36:15.620]  我要叫福音的真理認存在你們中間
[00:36:15.620 --> 00:36:21.580]  但與我同去的提多,雖是希臘人也沒有勉強他受割禮
[00:36:21.580 --> 00:36:30.860]  因為有偷著引進來的假弟兄私下窺探我們在基督耶穌裏的自由
[00:36:30.860 --> 00:36:35.500]  要叫我們作奴僕
[00:36:35.500 --> 00:36:39.740]  我們就是一刻的功夫也沒有容讓信服他們
[00:36:39.740 --> 00:36:43.780]  我要叫福音的真理認存在你們中間
[00:36:43.780 --> 00:36:49.940]  但與我同去的提多,雖是希臘人也沒有勉強他受割禮
[00:36:49.940 --> 00:36:55.380]  在這三節裏,其實保羅要提出另一個很重要的題目
[00:36:55.380 --> 00:36:58.420]  就是當我們領受了福音之後
[00:36:58.420 --> 00:37:03.060]  重新對福音有一個整全、純全的理解
[00:37:03.060 --> 00:37:04.700]  我們就要明白到
[00:37:04.700 --> 00:37:09.140]  在福音當中有一個不容妥協的原則
[00:37:09.140 --> 00:37:13.940]  其實是藏在我們所信的福音裏面
[00:37:13.940 --> 00:37:21.420]  說到妥協(compromise)和共識(agreement)或者是consent
[00:37:21.420 --> 00:37:25.180]  其實兩者是有一個截然不同的意義在裏面
[00:37:25.180 --> 00:37:28.020]  前者談論到妥協的
[00:37:28.020 --> 00:37:33.940]  就是一種被威迫或者被收買的含義包含在其中
[00:37:33.940 --> 00:37:39.820]  而後者談論到有共識(agreement)或者是consent
[00:37:39.820 --> 00:37:45.420]  其實是指到有一個理據或者有一個不變的原則成為基礎
[00:37:45.420 --> 00:37:49.180]  而作出一個共識的狀態
[00:37:49.180 --> 00:37:52.460]  或者大家有一個同意的狀態
[00:37:52.460 --> 00:37:54.420]  聖詩上文我們已經說到
[00:37:54.420 --> 00:37:56.820]  有一些有名望的領袖
[00:37:56.820 --> 00:38:02.660]  存留在加拉太教會或者是耶路撒冷教會裏面
[00:38:02.660 --> 00:38:06.140]  保羅基本上是用耶路撒冷教會的情況
[00:38:06.140 --> 00:38:11.300]  去對照當時加拉太教會所面對的困難
[00:38:11.300 --> 00:38:14.900]  兩者都有些有名望的領袖
[00:38:14.900 --> 00:38:19.580]  假教師、假弟兄存在在他們當中
[00:38:19.580 --> 00:38:25.100]  這些人只知道如果單單是以福音的內容
[00:38:25.100 --> 00:38:27.140]  他們是不能夠站得住腳
[00:38:27.140 --> 00:38:28.540]  於是乎怎樣呢?
[00:38:28.540 --> 00:38:32.100]  這些人為了要帶離開那些人
[00:38:32.100 --> 00:38:38.540]  去追隨他們、鞏固他們自己的名聲或者支持度
[00:38:38.540 --> 00:38:41.820]  於是乎他們就要想一些方法
[00:38:41.820 --> 00:38:45.780]  怎樣才可以在福音的核心以外
[00:38:45.780 --> 00:38:50.300]  能夠帶他們去有其他的想法
[00:38:50.300 --> 00:38:54.100]  因而他們甘願可以跟我離開這個福音呢?
[00:38:54.100 --> 00:38:57.420]  他們就改以一種旁敲側擊的手段
[00:38:57.420 --> 00:38:59.820]  為福音去加料
[00:38:59.820 --> 00:39:01.180]  怎樣加料?
[00:39:01.180 --> 00:39:04.580]  就是對於那些猶太人來算
[00:39:04.580 --> 00:39:11.300]  猶太人大多數都會本身接受猶太人的律法和傳統
[00:39:11.300 --> 00:39:16.020]  但是當如果提出只要信耶穌基督一件事
[00:39:16.020 --> 00:39:17.820]  他們就會這樣覺得
[00:39:17.820 --> 00:39:20.300]  只是信耶穌基督沒有甚麼特別的
[00:39:20.300 --> 00:39:23.980]  跟我們猶太人背景的人未必一定會跟從我的
[00:39:23.980 --> 00:39:26.300]  他只是跟從耶穌而已 是不是?
[00:39:26.300 --> 00:39:27.660]  於是乎他們就想到
[00:39:27.660 --> 00:39:32.700]  哦 在舊約句裏面 神說到我們猶太人
[00:39:32.700 --> 00:39:36.500]  如果要成為神的子民
[00:39:36.500 --> 00:39:38.660]  我們就必須要怎樣呢?
[00:39:38.660 --> 00:39:40.420]  要行割禮
[00:39:40.420 --> 00:39:43.980]  這件事其實早在阿伯拉罕的時候
[00:39:43.980 --> 00:39:46.060]  在《創世紀》已經記載了出來
[00:39:46.060 --> 00:39:48.980]  告訴我們知道的
[00:39:48.980 --> 00:39:50.300]  但是這些人
[00:39:50.300 --> 00:39:53.980]  怎樣才吸引人離開去跟從他們呢?
[00:39:53.980 --> 00:39:55.820]  於是乎他們就這樣說
[00:39:55.820 --> 00:40:01.380]  他就說 哦 耶穌基督的天父就是耶和華神
[00:40:01.380 --> 00:40:03.100]  就是父神
[00:40:03.100 --> 00:40:06.820]  而既然父神都說我們要做祂的子民的話
