
[00:00:00.000 --> 00:00:02.000]  蔡主我們感謝讚美你
[00:20:05.800 --> 00:20:08.000]  「你以後不可以再吃人肉」
[00:20:08.000 --> 00:20:09.400]  「如果你再吃的話」
[00:20:09.400 --> 00:20:11.400]  「你立刻會死」
[00:20:11.400 --> 00:20:12.800]  老虎因為很害怕
[00:20:12.800 --> 00:20:15.200]  所以它就答應天使
[00:20:15.200 --> 00:20:17.200]  之後它就沒有再吃人肉
[00:20:17.200 --> 00:20:19.400]  只吃其他的動物
[00:20:19.400 --> 00:20:20.600]  過了三年
[00:20:20.600 --> 00:20:23.200]  天使又再來到了
[00:20:23.200 --> 00:20:25.600]  老虎見到天使之後
[00:20:25.600 --> 00:20:27.800]  就苦苦哀求天使
[00:20:27.800 --> 00:20:30.600]  就說「我三年沒有吃過人肉了」
[00:20:30.600 --> 00:20:33.000]  「我真的很喜歡吃人肉的」
[00:20:33.000 --> 00:20:34.000]  「求求你吧」
[00:20:34.000 --> 00:20:36.000]  「讓我吃一下人肉吧」
[00:20:36.000 --> 00:20:37.800]  天使居然答應它
[00:20:37.800 --> 00:20:39.000]  就說「好吧」
[00:20:39.000 --> 00:20:40.400]  「你可以吃人肉」
[00:20:40.400 --> 00:20:41.800]  「但是你答應我」
[00:20:41.800 --> 00:20:44.400]  「你一定一定不可以吃基督徒」
[00:20:44.400 --> 00:20:46.800]  「否則你立刻會死」
[00:20:46.800 --> 00:20:48.600]  老虎聽到之後就很開心
[00:20:48.600 --> 00:20:50.000]  立刻說「好啊好啊」
[00:20:50.000 --> 00:20:52.400]  「我一定不會吃基督徒的」
[00:20:52.400 --> 00:20:55.200]  之後老虎就很開心地下山
[00:20:55.200 --> 00:20:56.400]  走著走著
[00:20:56.400 --> 00:20:59.200]  它就去到一個教堂的前面
[00:20:59.200 --> 00:21:02.800]  看到那裡有一個人拿著聖經
[00:21:02.800 --> 00:21:06.800]  很開心地在唱詩歌走過
[00:21:06.800 --> 00:21:11.000]  老虎於是上前聞一聞那個人
[00:21:11.000 --> 00:21:12.000]  聞完之後
[00:21:12.000 --> 00:21:15.000]  它就一口吃了那個人的肚子
[00:21:15.000 --> 00:21:18.200]  但是只留下嘴巴沒有吃
[00:21:18.200 --> 00:21:20.400]  天使知道之後就很生氣
[00:21:20.400 --> 00:21:22.000]  立刻質問老虎
[00:21:22.000 --> 00:21:24.600]  「你為什麼吃了基督徒?」
[00:21:24.600 --> 00:21:26.000]  老虎就說
[00:21:26.000 --> 00:21:30.600]  「這個人除了嘴巴有基督徒的味道外」
[00:21:30.600 --> 00:21:33.200]  「他沒有一分有基督徒的味道」
[00:21:33.200 --> 00:21:37.200]  「所以我沒有吃到他的嘴巴」
[00:21:37.200 --> 00:21:39.600]  這個故事聽下去很好笑
[00:21:39.600 --> 00:21:42.200]  不過其實也提供了一個
[00:21:42.200 --> 00:21:45.000]  給我們反思的機會
[00:21:45.000 --> 00:21:47.400]  我們會不會都是
[00:21:47.400 --> 00:21:52.800]  一個只有嘴巴的基督徒呢?
[00:21:52.800 --> 00:21:53.800]  今天的經文
[00:21:53.800 --> 00:21:57.800]  就正正帶給我們兩個很重要的提醒
[00:21:57.800 --> 00:21:59.000]  第一就是
[00:21:59.000 --> 00:22:02.000]  誰才是婚宴的主人呢?
[00:22:02.000 --> 00:22:04.200]  要知道我們生命的主權
[00:22:04.200 --> 00:22:06.400]  在上帝的手裡
[00:22:06.400 --> 00:22:09.800]  上帝才是我們生命的主人
[00:22:09.800 --> 00:22:12.200]  祂才是筵席的主人
[00:22:12.200 --> 00:22:14.400]  上帝其實不斷邀請我們
[00:22:14.400 --> 00:22:19.200]  去分享祂已經為我們預備的豐富筵席
[00:22:19.200 --> 00:22:22.400]  第二個要帶給我們的提醒就是
[00:22:22.400 --> 00:22:26.200]  經文告訴我們參與天國的要求
[00:22:26.200 --> 00:22:31.000]  就是我們不能夠浪費了上帝給我們的恩
[00:22:31.000 --> 00:22:33.000]  我們要在恩典裡面
[00:22:33.000 --> 00:22:35.000]  很努力地去行義
[00:22:35.000 --> 00:22:38.800]  成為信奉生命的禮服
[00:22:38.800 --> 00:22:42.400]  而今天講到的經文的最後一句就是說
[00:22:42.400 --> 00:22:44.600]  因為被召的人多
[00:22:44.600 --> 00:22:47.000]  選上的人少
[00:22:47.000 --> 00:22:51.000]  我們每一個都是被邀去赴宴的
[00:22:51.000 --> 00:22:54.400]  參加上帝為我們預備的筵席
[00:22:54.400 --> 00:22:55.400]  不過
[00:22:55.400 --> 00:22:58.800]  有多少個人能夠在筵席裡面
[00:22:58.800 --> 00:23:01.600]  真正穿起這件禮服
[00:23:01.600 --> 00:23:04.400]  去同人唱飲高歌
[00:23:04.400 --> 00:23:09.000]  一同為神的恩典去歡慶呢?
[00:23:09.000 --> 00:23:11.400]  願我們彼此提醒
[00:23:11.400 --> 00:23:13.000]  一同學習
[00:23:13.000 --> 00:23:15.000]  願一切榮耀、重讚
[00:23:15.000 --> 00:23:18.000]  都歸給我們三一的上帝
[00:23:18.000 --> 00:23:20.000]  我們一同喜立
