
[00:00:00.000 --> 00:00:05.000]  最近在一本雜誌上看到一篇講現代青年
[00:23:12.000 --> 00:23:15.000]  是每日要獻的
[00:23:15.000 --> 00:23:18.000]  我想保羅在這裏講到的就是這種祭
[00:23:18.000 --> 00:23:22.000]  將自己的生命當作活祭
[00:23:22.000 --> 00:23:24.000]  每日獻給上帝
[00:23:24.000 --> 00:23:26.000]  並且每日二十四小時
[00:23:26.000 --> 00:23:29.000]  不要說星期一我黎元崇拜就行了
[00:23:29.000 --> 00:23:31.000]  其他時間都不用獻
[00:23:31.000 --> 00:23:32.000]  不是的
[00:23:32.000 --> 00:23:33.000]  是每日要獻
[00:23:33.000 --> 00:23:36.000]  二十四小時都要獻
[00:23:36.000 --> 00:23:38.000]  那個消化祭
[00:23:38.000 --> 00:23:39.000]  記不記得
[00:23:39.000 --> 00:23:44.000]  壇上的火從晚上到早晨不可熄滅
[00:23:44.000 --> 00:23:46.000]  第三個經常要獻的祭
[00:23:46.000 --> 00:23:48.000]  就是讚美上帝
[00:23:48.000 --> 00:23:51.000]  在希伯來書十三章十五節裏說
[00:23:51.000 --> 00:23:54.000]  我們應該憑藉耶穌
[00:23:54.000 --> 00:23:59.000]  常常以重讚為祭獻給上帝
[00:23:59.000 --> 00:24:03.000]  就是用我們的嘴唇來宣認祂的名
[00:24:03.000 --> 00:24:05.000]  我們每日的生活中
[00:24:05.000 --> 00:24:08.000]  可能會有很多埋怨批評
[00:24:08.000 --> 00:24:10.000]  但是我們要學習的
[00:24:10.000 --> 00:24:15.000]  是用重讚去代替那些負面的話
[00:24:15.000 --> 00:24:19.000]  改變我們心裏面負面的思想
[00:24:19.000 --> 00:24:23.000]  去過積極的生活
[00:24:23.000 --> 00:24:27.000]  第四個祭就是祈禱
[00:24:27.000 --> 00:24:31.000]  祭司要向上帝燒香
[00:24:31.000 --> 00:24:36.000]  而我們的祈禱就是那些香
[00:24:36.000 --> 00:24:38.000]  上帝是喜歡的
[00:24:38.000 --> 00:24:39.000]  我們的祈禱
[00:24:39.000 --> 00:24:40.000]  我們所燒的香
[00:24:40.000 --> 00:24:42.000]  是會去到天堂
[00:24:42.000 --> 00:24:45.000]  在《啟示錄》五章八字裏說
[00:24:45.000 --> 00:24:47.000]  每一個長老都拿著豎琴
[00:24:47.000 --> 00:24:51.000]  聖滿著香的金籠
[00:24:51.000 --> 00:24:55.000]  這香是信徒們的禱告
[00:24:55.000 --> 00:24:58.000]  鼓勵大家要時常祈禱
[00:24:58.000 --> 00:25:00.000]  不要只是為自己祈禱
[00:25:00.000 --> 00:25:03.000]  我們也要為別人、為教會、為國家
[00:25:03.000 --> 00:25:07.000]  甚至為這個苦難的世界祈禱
[00:25:07.000 --> 00:25:11.000]  第五個要獻的祭就是行善
[00:25:11.000 --> 00:25:15.000]  我們現在活在一個充滿苦難的世界
[00:25:15.000 --> 00:25:18.000]  基督徒有了主裏面的平安
[00:25:18.000 --> 00:25:22.000]  也要靠著主的力量去幫助別人
[00:25:22.000 --> 00:25:25.000]  希伯來書十三因十六節說
[00:25:25.000 --> 00:25:30.000]  不可忘記行善和幫助別人
[00:25:30.000 --> 00:25:37.000]  因為這樣的祭物是上帝所喜歡的
[00:25:37.000 --> 00:25:41.000]  讓我總結一下
[00:25:41.000 --> 00:25:46.000]  上帝在舊約宗對敬拜是有很嚴謹的規定
[00:25:46.000 --> 00:25:53.000]  無論在地點、祭司和獻祭的儀式各方面
[00:25:53.000 --> 00:25:56.000]  都有詳細的規定
[00:25:56.000 --> 00:25:59.000]  其中一個原因就是要以色列人
[00:25:59.000 --> 00:26:05.000]  不要效法當代的其他民族拜神的儀式
[00:26:05.000 --> 00:26:08.000]  另外一個原因,我相信上帝的設計
[00:26:08.000 --> 00:26:10.000]  就是要藉著那些規定
[00:26:10.000 --> 00:26:16.000]  去預先顯示上帝拯救人類的計劃
[00:26:16.000 --> 00:26:18.000]  就是要藉主耶穌的血
[00:26:18.000 --> 00:26:21.000]  一次而永遠有效的
[00:26:21.000 --> 00:26:29.000]  去解決左隔人和上帝建立正常關係的罪的問題
[00:26:29.000 --> 00:26:32.000]  今天我們信了主耶穌的人
[00:26:32.000 --> 00:26:34.000]  除了是上帝的兒女之外
[00:26:34.000 --> 00:26:37.000]  我們還有祭司的身份
[00:26:37.000 --> 00:26:40.000]  我們都要效法祭司
[00:26:40.000 --> 00:26:42.000]  要經常獻祭
[00:26:42.000 --> 00:26:46.000]  我們要獻的祭不是動物的祭
[00:26:46.000 --> 00:26:51.000]  而是靠著聖靈獻上認罪悔改的祭
[00:26:51.000 --> 00:26:53.000]  生命的活祭
[00:26:53.000 --> 00:26:56.000]  讚美上帝的祭
[00:26:56.000 --> 00:27:01.000]  代禱的祭和善行的祭
[00:27:01.000 --> 00:27:04.000]  求主幫助我們能夠這樣做
[00:27:04.000 --> 00:27:08.000]  在一個黑暗的世代裡面
[00:27:08.000 --> 00:27:10.000]  為主發出亮光
[00:27:10.000 --> 00:27:14.000]  好像聖幕裡面的金燈台一樣
[00:27:14.000 --> 00:27:17.000]  來照亮黑暗的世界
[00:27:17.000 --> 00:27:20.000]  我們一同祈禱求上帝幫助我們
[00:27:20.000 --> 00:27:24.000]  親愛的天父感謝祢為我們預備了主耶穌
[00:27:24.000 --> 00:27:27.000]  做我們的大祭司和祭物
[00:27:27.000 --> 00:27:30.000]  求聖靈時時在我們的心裡面
[00:27:30.000 --> 00:27:32.000]  幫助我們願意悔改
[00:27:32.000 --> 00:27:34.000]  奉獻我們的生命
[00:27:34.000 --> 00:27:37.000]  學會時常讚美上帝
[00:27:37.000 --> 00:27:39.000]  為別人禱告祈求
[00:27:39.000 --> 00:27:44.000]  也樂意幫助危難中和有需要的人
[00:27:44.000 --> 00:27:46.000]  奉耶穌基督的名祈禱
[00:27:46.000 --> 00:27:47.000]  阿門
