
[00:00:00.000 --> 00:00:06.000]  一項研究列出改變人類的十大發明
[00:16:43.000 --> 00:16:45.000]  祂對新約聖經
[00:16:45.000 --> 00:16:47.000]  整個會眾說話
[00:16:47.000 --> 00:16:48.000]  整個教會說話
[00:16:48.000 --> 00:16:49.000]  是中數來的
[00:16:49.000 --> 00:16:51.000]  所以呢
[00:16:51.000 --> 00:16:52.000]  這個聖經的教導
[00:16:52.000 --> 00:16:54.000]  和我們今天這個世界
[00:16:54.000 --> 00:16:55.000]  這個世界教給我們的
[00:16:55.000 --> 00:16:57.000]  是完全不同的
[00:16:57.000 --> 00:16:59.000]  今天這個世界教給我們的
[00:16:59.000 --> 00:17:01.000]  是西方的個人主義
[00:17:01.000 --> 00:17:02.000]  即是什麼
[00:17:02.000 --> 00:17:05.000]  I, Me, Myself, Unholy Trinity
[00:17:05.000 --> 00:17:06.000]  說的是我
[00:17:06.000 --> 00:17:08.000]  我的信仰
[00:17:08.000 --> 00:17:09.000]  我相信的神
[00:17:09.000 --> 00:17:10.000]  是對的
[00:17:10.000 --> 00:17:12.000]  不過不只是你相信的神
[00:17:12.000 --> 00:17:14.000]  是我們相信的神
[00:17:14.000 --> 00:17:15.000]  不只是我敬拜的神
[00:17:15.000 --> 00:17:17.000]  是我們一起敬拜的神
[00:17:17.000 --> 00:17:19.000]  大家明白吧
[00:17:19.000 --> 00:17:20.000]  這是一個整體
[00:17:20.000 --> 00:17:21.000]  這是聖經的教導
[00:17:21.000 --> 00:17:22.000]  聖經的教導
[00:17:22.000 --> 00:17:25.000]  不是個人的信仰
[00:17:25.000 --> 00:17:28.000]  而是群體的信仰
[00:17:28.000 --> 00:17:29.000]  集體的信仰
[00:17:29.000 --> 00:17:31.000]  我們一起的信仰
[00:17:31.000 --> 00:17:34.000]  所以一起就非常重要
[00:17:34.000 --> 00:17:38.000]  我不知道大家在疫情之前
[00:17:38.000 --> 00:17:41.000]  有沒有聽過一些問題
[00:17:41.000 --> 00:17:42.000]  我信耶穌
[00:17:42.000 --> 00:17:44.000]  我可不可以信耶穌
[00:17:44.000 --> 00:17:47.000]  但是不回教會
[00:17:47.000 --> 00:17:48.000]  你也聽過吧
[00:17:48.000 --> 00:17:49.000]  我可不可以信耶穌
[00:17:49.000 --> 00:17:50.000]  但是不回教會
[00:17:50.000 --> 00:17:51.000]  疫情之後
[00:17:51.000 --> 00:17:53.000]  問題變得更加有趣
[00:17:53.000 --> 00:17:54.000]  更加複雜
[00:17:54.000 --> 00:17:57.000]  包括我可不可以
[00:17:57.000 --> 00:17:59.000]  少了回教會A
[00:17:59.000 --> 00:18:01.000]  次奉回教會B
[00:18:01.000 --> 00:18:03.000]  崇拜回教會C
[00:18:03.000 --> 00:18:05.000]  甚至我不回崇拜
[00:18:05.000 --> 00:18:07.000]  我在網上看
[00:18:07.000 --> 00:18:08.000]  我不喜歡聽這個講道
[00:18:08.000 --> 00:18:09.000]  我就轉台
[00:18:09.000 --> 00:18:10.000]  聽聽Ben講道
[00:18:10.000 --> 00:18:12.000]  我不喜歡聽Ben講道
[00:18:12.000 --> 00:18:14.000]  聽聽Ken仔講道
[00:18:14.000 --> 00:18:16.000]  可不可以
[00:18:16.000 --> 00:18:19.000]  可不可以
[00:18:19.000 --> 00:18:21.000]  如果要我們回應
[00:18:21.000 --> 00:18:23.000]  我們就是這樣講
[00:18:23.000 --> 00:18:25.000]  就是說
[00:18:25.000 --> 00:18:27.000]  如果你要堅持這樣做
[00:18:27.000 --> 00:18:29.000]  這個世界真的是自由的
[00:18:29.000 --> 00:18:30.000]  又沒有人可以監禁你
[00:18:30.000 --> 00:18:31.000]  又沒有人可以攔阻你
[00:18:31.000 --> 00:18:33.000]  不過
[00:18:33.000 --> 00:18:35.000]  你就失去了很多很多很多
[00:18:35.000 --> 00:18:38.000]  很寶貴神為你預備的東西
[00:18:38.000 --> 00:18:39.000]  當你這樣做的時候
[00:18:39.000 --> 00:18:41.000]  就等於你身為學生
[00:18:41.000 --> 00:18:42.000]  就沒有學校
[00:18:42.000 --> 00:18:44.000]  你身為消防員
[00:18:44.000 --> 00:18:45.000]  卻沒有消防局
[00:18:45.000 --> 00:18:46.000]  你身為飛機師
[00:18:46.000 --> 00:18:48.000]  卻沒有飛機渣
[00:18:48.000 --> 00:18:49.000]  你身為國民
[00:18:49.000 --> 00:18:50.000]  但是沒有國家
[00:18:50.000 --> 00:18:53.000]  但是你身為一個爸爸
[00:18:53.000 --> 00:18:55.000]  但是沒有家庭
[00:18:55.000 --> 00:18:58.000]  你上來一個超市
[00:18:58.000 --> 00:18:59.000]  但是你卻是
[00:18:59.000 --> 00:19:01.000]  沒有產品給你銷售
[00:19:01.000 --> 00:19:03.000]  你每次都打爆機
[00:19:03.000 --> 00:19:04.000]  但是沒有機給你打
[00:19:04.000 --> 00:19:06.000]  你去Mirror
[00:19:06.000 --> 00:19:07.000]  但是沒有姜濤
[00:19:07.000 --> 00:19:11.000]  你吃水煮魚
[00:19:11.000 --> 00:19:12.000]  但是不辣的
[00:19:12.000 --> 00:19:13.000]  你吃榴槤
[00:19:13.000 --> 00:19:14.000]  但是不臭的
[00:19:14.000 --> 00:19:16.000]  你去米芝蓮二星餐廳
[00:19:16.000 --> 00:19:17.000]  但是沒有主廚的
[00:19:17.000 --> 00:19:18.000]  等於只不過如果你這樣做
[00:19:18.000 --> 00:19:20.000]  你就沒有了很多很寶貴
[00:19:20.000 --> 00:19:22.000]  神為你預備的東西
[00:19:22.000 --> 00:19:24.000]  而是一個預防性的東西
[00:19:24.000 --> 00:19:26.000]  等於只不過你記住
[00:19:26.000 --> 00:19:28.000]  我們的信仰是神為你預備
[00:19:28.000 --> 00:19:30.000]  是一個群體的信仰
[00:19:30.000 --> 00:19:31.000]  是很重要的
[00:19:31.000 --> 00:19:33.000]  這個是防止你
[00:19:33.000 --> 00:19:37.000]  慢慢當你自己一個走孤單的路
[00:19:37.000 --> 00:19:40.000]  當你自己一個活在自己的世界裏面
[00:19:40.000 --> 00:19:42.000]  慢慢你記住
[00:19:42.000 --> 00:19:45.000]  我們吃香蕉
[00:19:45.000 --> 00:19:47.000]  是一隻的
[00:19:47.000 --> 00:19:50.000]  你有沒有試過一整串這樣吃
[00:19:50.000 --> 00:19:52.000]  是吃不到的
[00:19:52.000 --> 00:19:55.000]  你吃香蕉是摸了它出來
[00:19:55.000 --> 00:19:56.000]  你慢慢吃
[00:19:56.000 --> 00:19:57.000]  你記住
[00:19:57.000 --> 00:19:59.000]  如果這個是撒旦點
[00:19:59.000 --> 00:20:00.000]  你就是那隻香蕉
[00:20:00.000 --> 00:20:01.000]  如果你是一個群體
[00:20:01.000 --> 00:20:03.000]  在撒旦是吃不到的
[00:20:03.000 --> 00:20:05.000]  你不會吃一串的香蕉
[00:20:05.000 --> 00:20:07.000]  你只是撕了那隻香蕉出來
[00:20:07.000 --> 00:20:08.000]  慢慢吃它
[00:20:08.000 --> 00:20:09.000]  記住
[00:20:09.000 --> 00:20:11.000]  我們是一個孤單的世界
[00:20:11.000 --> 00:20:13.000]  在自己走孤單的路
[00:20:13.000 --> 00:20:16.000]  撒旦就可以將你好像香蕉那樣吃
[00:20:16.000 --> 00:20:18.000]  慢慢你就會流失
[00:20:18.000 --> 00:20:21.000]  慢慢你自己就會對人
[00:20:21.000 --> 00:20:22.000]  對神
[00:20:22.000 --> 00:20:23.000]  對你身邊的人
[00:20:23.000 --> 00:20:24.000]  明明很愛的
[00:20:24.000 --> 00:20:26.000]  你慢慢會變得冷漠
[00:20:26.000 --> 00:20:30.000]  等於這個是聖經所說的心硬
[00:20:30.000 --> 00:20:32.000]  所以我們群體的生活是很重要的
[00:20:32.000 --> 00:20:34.000]  在教會小組的生活
[00:20:34.000 --> 00:20:37.000]  你在十宗裡面和弟兄姊妹的關係
[00:20:37.000 --> 00:20:39.000]  你在牧區裡面的關係
[00:20:39.000 --> 00:20:42.000]  甚至是侍奉你的團隊
[00:20:42.000 --> 00:20:44.000]  弟兄姊妹給你的支持
[00:20:44.000 --> 00:20:45.000]  很重要
[00:20:45.000 --> 00:20:49.000]  這個是防止你將來變得冷漠
[00:20:49.000 --> 00:20:50.000]  心硬
[00:20:50.000 --> 00:20:51.000]  這個不只是我說的
[00:20:51.000 --> 00:20:52.000]  希伯來書是這樣說的
[00:20:52.000 --> 00:20:54.000]  希伯來書三章十二十三節
[00:20:54.000 --> 00:20:55.000]  我們一起看
[00:20:55.000 --> 00:20:56.000]  一二三
[00:20:56.000 --> 00:20:57.000]  弟兄們
[00:20:57.000 --> 00:20:58.000]  你們要謹慎
[00:20:58.000 --> 00:21:00.000]  免得你們中間或有人
[00:21:00.000 --> 00:21:02.000]  存著不信的惡心
[00:21:02.000 --> 00:21:04.000]  把永生神離棄了
[00:21:04.000 --> 00:21:07.000]  總要趁著還有今天
[00:21:07.000 --> 00:21:09.000]  天天彼此相勸
[00:21:09.000 --> 00:21:13.000]  免得你們中間有人被罪迷惑
[00:21:13.000 --> 00:21:16.000]  心裡就剛硬了
[00:21:16.000 --> 00:21:18.000]  等於天天彼此相勸
[00:21:18.000 --> 00:21:21.000]  強調在教會裡面那種肢體生活
[00:21:21.000 --> 00:21:24.000]  神鼓勵你積極去投入
[00:21:24.000 --> 00:21:27.000]  可能今天這個疫情這三年
[00:21:27.000 --> 00:21:28.000]  令到大家
[00:21:28.000 --> 00:21:31.000]  其實每一個人都會
[00:21:31.000 --> 00:21:33.000]  好像冷漠似的
[00:21:33.000 --> 00:21:35.000]  但是今天神的聖靈鼓勵大家
[00:21:35.000 --> 00:21:37.000]  你再次開放你的心
[00:21:37.000 --> 00:21:39.000]  再一次投入你的生活
[00:21:39.000 --> 00:21:41.000]  是彼此的保護
[00:21:41.000 --> 00:21:44.000]  免得我們就像心裡剛硬一樣
[00:21:44.000 --> 00:21:47.000]  讓我們不會有這種的剛硬
[00:21:47.000 --> 00:21:49.000]  讓我們重生在神的愛
[00:21:49.000 --> 00:21:50.000]  肢體的愛裡面
[00:21:50.000 --> 00:21:51.000]  對不對
[00:21:51.000 --> 00:21:53.000]  好 這是第一個
[00:21:53.000 --> 00:21:55.000]  第二個生理程
[00:21:55.000 --> 00:21:57.000]  就是我們是新做的人
[00:21:57.000 --> 00:21:59.000]  記住 新做的人
[00:21:59.000 --> 00:22:00.000]  一個新的理程
[00:22:00.000 --> 00:22:02.000]  你是望著前面的
[00:22:02.000 --> 00:22:04.000]  你是望著你的將來的
[00:22:04.000 --> 00:22:06.000]  你是望著神為你預備的東西
[00:22:06.000 --> 00:22:08.000]  不要再望回埃及
[00:22:08.000 --> 00:22:10.000]  不要再望回過去
[00:22:10.000 --> 00:22:12.000]  那些綁著你的東西
[00:22:12.000 --> 00:22:15.000]  所以這個是新的人生
[00:22:15.000 --> 00:22:16.000]  新的歷程
[00:22:16.000 --> 00:22:18.000]  不要被過往的人生過去
[00:22:18.000 --> 00:22:20.000]  那些再綁回去
[00:22:20.000 --> 00:22:22.000]  我們一起看《春江一級記》
[00:22:22.000 --> 00:22:24.000]  十二章十四至十五節
[00:22:24.000 --> 00:22:25.000]  一二三
[00:22:25.000 --> 00:22:27.000]  你們要紀念這日
[00:22:27.000 --> 00:22:29.000]  首為耶和華的節
[00:22:29.000 --> 00:22:33.000]  作為你們世世代代永遠的定例
[00:22:33.000 --> 00:22:35.000]  你們要吃無烤餅七日
[00:22:35.000 --> 00:22:40.000]  頭一日要把烤從你們國家中取去
[00:22:40.000 --> 00:22:42.000]  因為從頭一日起
[00:22:42.000 --> 00:22:44.000]  到第七日為止
[00:22:44.000 --> 00:22:46.000]  凡吃有烤之餅的
[00:22:46.000 --> 00:22:50.000]  必從意識別中剪除
[00:22:50.000 --> 00:22:55.000]  御越節那一日之後的七日
[00:22:55.000 --> 00:22:57.000]  叫做除烤節
[00:22:57.000 --> 00:23:00.000]  除烤節的節期裏面
[00:23:00.000 --> 00:23:03.000]  猶太人要這七日吃無烤餅
[00:23:03.000 --> 00:23:04.000]  其實是甚麼呢
[00:23:04.000 --> 00:23:07.000]  吃無烤餅這七日的除烤節
[00:23:07.000 --> 00:23:11.000]  是代表著目的是紀念
[00:23:11.000 --> 00:23:13.000]  御越節這一日
[00:23:13.000 --> 00:23:16.000]  是你們從埃及走出來
[00:23:16.000 --> 00:23:19.000]  離開那個捆綁
[00:23:19.000 --> 00:23:21.000]  得著釋放的開始
[00:23:21.000 --> 00:23:23.000]  你留意是開始
[00:23:23.000 --> 00:23:25.000]  是一個新的里程的開始
[00:23:25.000 --> 00:23:27.000]  是要紀念那一日
[00:23:27.000 --> 00:23:28.000]  但問題是
[00:23:28.000 --> 00:23:31.000]  為甚麼要吃無烤餅呢
[00:23:31.000 --> 00:23:33.000]  無烤餅裏面的烤
[00:23:33.000 --> 00:23:36.000]  就是一些發粉
[00:23:36.000 --> 00:23:40.000]  其實以前沒有甚麼梳打粉那些東西
[00:23:40.000 --> 00:23:42.000]  就是在一個現成的麵團裏面
[00:23:42.000 --> 00:23:44.000]  拿一塊出來
[00:23:44.000 --> 00:23:46.000]  放在新的麵團裏面
[00:23:46.000 --> 00:23:51.000]  慢慢地這個麵團十幾分鐘開始發酵
[00:23:51.000 --> 00:23:53.000]  開始慢慢地將大
[00:23:53.000 --> 00:23:55.000]  你可以焗成麵包
[00:23:55.000 --> 00:24:01.000]  但如果用現存的原有的麵團繼續用
[00:24:01.000 --> 00:24:03.000]  它就會有風險
[00:24:03.000 --> 00:24:06.000]  因為在過程裏面可能會受到污染
[00:24:06.000 --> 00:24:07.000]  如果放在新的麵團
[00:24:07.000 --> 00:24:11.000]  那個麵團就會變壞
[00:24:11.000 --> 00:24:14.000]  所以除去舊烤
[00:24:14.000 --> 00:24:16.000]  使用新烤就非常重要
[00:24:16.000 --> 00:24:18.000]  烤即是甚麼呢
[00:24:18.000 --> 00:24:20.000]  在宿命上面烤是代表罪
[00:24:20.000 --> 00:24:22.000]  所以以色列人為甚麼要吃無烤餅呢
[00:24:22.000 --> 00:24:24.000]  是提醒以色列人
[00:24:24.000 --> 00:24:26.000]  你們已經出了埃及
[00:24:26.000 --> 00:24:28.000]  不要回頭
[00:24:28.000 --> 00:24:30.000]  不要回望埃及
[00:24:30.000 --> 00:24:32.000]  不要讓他們捆綁回頭
[00:24:32.000 --> 00:24:34.000]  你們應該走新的歷程
[00:24:34.000 --> 00:24:35.000]  新的里程
[00:24:35.000 --> 00:24:36.000]  新的路段
[00:24:36.000 --> 00:24:37.000]  新的方向
[00:24:37.000 --> 00:24:39.000]  是神帶著你們的
[00:24:39.000 --> 00:24:41.000]  在埃及是沒有神帶著你們的
[00:24:41.000 --> 00:24:44.000]  不要讓埃及捆綁回頭
[00:24:44.000 --> 00:24:47.000]  所以無論是新心靈都好
[00:24:47.000 --> 00:24:49.000]  要徹底地出埃及
[00:24:49.000 --> 00:24:51.000]  要離開埃及
[00:24:51.000 --> 00:24:52.000]  就是這個意思
[00:24:52.000 --> 00:24:54.000]  這個教導
[00:24:54.000 --> 00:24:56.000]  不只是出埃及所說的
[00:24:56.000 --> 00:24:58.000]  在新約時期都是這樣說的
[00:24:58.000 --> 00:25:01.000]  司徒保羅就用除去舊烤
[00:25:01.000 --> 00:25:03.000]  來形容甚麼呢
[00:25:03.000 --> 00:25:06.000]  耶穌基督作為那隻御節的羔羊
[00:25:06.000 --> 00:25:08.000]  已經為我們死
[00:25:08.000 --> 00:25:09.000]  救了我們
[00:25:09.000 --> 00:25:11.000]  所以我們要有新的開始
[00:25:11.000 --> 00:25:13.000]  你不要讓那些舊的東西
[00:25:13.000 --> 00:25:15.000]  捆綁回頭
[00:25:15.000 --> 00:25:16.000]  舊的東西
[00:25:16.000 --> 00:25:17.000]  那些罪
[00:25:17.000 --> 00:25:18.000]  那些黑暗
[00:25:18.000 --> 00:25:19.000]  就好像一個勾一樣
[00:25:19.000 --> 00:25:21.000]  如果你不繼續走
[00:25:21.000 --> 00:25:23.000]  它就會捆綁回頭
[00:25:23.000 --> 00:25:24.000]  好像流水一樣
[00:25:24.000 --> 00:25:26.000]  學魚翼水行走一樣
[00:25:26.000 --> 00:25:27.000]  如果你不向前
[00:25:27.000 --> 00:25:29.000]  就會返回頭
[00:25:29.000 --> 00:25:30.000]  所以不要返回頭
[00:25:30.000 --> 00:25:32.000]  你要徹底地靠著聖靈
[00:25:32.000 --> 00:25:33.000]  過新的生活
[00:25:33.000 --> 00:25:35.000]  不要讓那些舊的東西
[00:25:35.000 --> 00:25:37.000]  捆綁回頭
[00:25:37.000 --> 00:25:39.000]  這個也是保羅在哥林多前書
[00:25:39.000 --> 00:25:41.000]  反覆地跟我們說
[00:25:41.000 --> 00:25:43.000]  哥林多前書五章七至八節
[00:25:43.000 --> 00:25:44.000]  我們一起讀嘛
[00:25:44.000 --> 00:25:45.000]  一二三
[00:25:45.000 --> 00:25:48.000]  你們既是無烤的面
[00:25:48.000 --> 00:25:50.000]  應當把舊烤除正
[00:25:50.000 --> 00:25:53.000]  好使你們成為新團
[00:25:53.000 --> 00:25:56.000]  因為我們預節的羔羊基督
[00:25:56.000 --> 00:25:58.000]  已經被殺
[00:25:58.000 --> 00:25:59.000]  牽制了
[00:25:59.000 --> 00:26:01.000]  所以你們要守著節
[00:26:01.000 --> 00:26:03.000]  不可用舊烤
[00:26:03.000 --> 00:26:05.000]  也不可用惡毒
[00:26:05.000 --> 00:26:06.000]  邪惡的烤
[00:26:06.000 --> 00:26:08.000]  只用誠實
[00:26:08.000 --> 00:26:11.000]  真正的無烤餅
[00:26:11.000 --> 00:26:15.000]  所以神就提醒我們
[00:26:15.000 --> 00:26:16.000]  新的生活
[00:26:16.000 --> 00:26:18.000]  要積極過新的生活
[00:26:18.000 --> 00:26:20.000]  你靠聖靈過新的生活
[00:26:20.000 --> 00:26:22.000]  不要返回舊時
[00:26:22.000 --> 00:26:24.000]  以下這對夫婦
[00:26:24.000 --> 00:26:27.000]  叫郭來誠和宋金桂
[00:26:27.000 --> 00:26:30.000]  這對夫婦就是
[00:26:30.000 --> 00:26:31.000]  他們的經歷
[00:26:31.000 --> 00:26:33.000]  這個家庭的經歷
[00:26:33.000 --> 00:26:35.000]  就是一個現代版的出埃及
[00:26:35.000 --> 00:26:38.000]  你手不留神
[00:26:38.000 --> 00:26:41.000]  你未信耶穌之前
[00:26:41.000 --> 00:26:44.000]  那些黑暗會綁回來
[00:26:44.000 --> 00:26:45.000]  郭來誠和宋金桂
[00:26:45.000 --> 00:26:47.000]  在教會認識
[00:26:47.000 --> 00:26:48.000]  在教會結婚
[00:26:48.000 --> 00:26:51.000]  並且在教會一起侍奉
[00:26:51.000 --> 00:26:55.000]  但他沒有留意舊的我
[00:26:55.000 --> 00:26:56.000]  仍然影響著
[00:26:56.000 --> 00:26:58.000]  他們必須要向前
[00:26:58.000 --> 00:27:01.000]  就是當他們侍奉神
[00:27:01.000 --> 00:27:04.000]  大大祝福郭來誠的工作
[00:27:04.000 --> 00:27:06.000]  升職加薪
[00:27:06.000 --> 00:27:08.000]  並且他們有能力
[00:27:08.000 --> 00:27:09.000]  有錢買了幾層樓
[00:27:09.000 --> 00:27:11.000]  一帆風順
[00:27:11.000 --> 00:27:13.000]  一切盡都順利
[00:27:13.000 --> 00:27:15.000]  但因為這樣
[00:27:15.000 --> 00:27:16.000]  慢慢
[00:27:16.000 --> 00:27:20.000]  郭來誠就失去感恩的心
[00:27:20.000 --> 00:27:24.000]  他忘記了神帶他離開了埃及
[00:27:24.000 --> 00:27:26.000]  去一個新的境地
[00:27:26.000 --> 00:27:28.000]  但慢慢他失去感恩的心
[00:27:28.000 --> 00:27:30.000]  他發現不到自己
[00:27:30.000 --> 00:27:33.000]  原來慢慢地飄返轉頭
[00:27:33.000 --> 00:27:37.000]  開始心裡有一把聲音對他說
[00:27:37.000 --> 00:27:40.000]  神是豐盛的
[00:27:40.000 --> 00:27:43.000]  你十一奉獻的幾千元每個月
[00:27:43.000 --> 00:27:45.000]  神怎會放在眼裡
[00:27:45.000 --> 00:27:48.000]  於是郭來誠就決定
[00:27:48.000 --> 00:27:50.000]  停止十一奉獻
[00:27:50.000 --> 00:27:52.000]  你不要以為就這樣就算了
[00:27:52.000 --> 00:27:54.000]  慢慢這把聲音
[00:27:54.000 --> 00:27:57.000]  這把聲音在他心裡越來越大
[00:27:57.000 --> 00:27:59.000]  並且越來越變得可怕
[00:27:59.000 --> 00:28:02.000]  神是愛來的
[00:28:02.000 --> 00:28:05.000]  所以無論你犯任何罪
[00:28:05.000 --> 00:28:07.000]  他一定不會懲罰你的
[00:28:07.000 --> 00:28:10.000]  於是郭來誠就開始
[00:28:10.000 --> 00:28:12.000]  追那些印尼的外傭
[00:28:12.000 --> 00:28:15.000]  並且跟他們發生關係
[00:28:15.000 --> 00:28:17.000]  最終他被一個印尼女子
[00:28:17.000 --> 00:28:19.000]  迷得神魂顛倒
[00:28:19.000 --> 00:28:21.000]  於是把心一橫
[00:28:21.000 --> 00:28:23.000]  跟宋金桂離婚
[00:28:23.000 --> 00:28:24.000]  但很奇怪
[00:28:24.000 --> 00:28:26.000]  我不明白他老婆為何這樣做
[00:28:26.000 --> 00:28:27.000]  離了婚
[00:28:27.000 --> 00:28:29.000]  但跟他一起住
[00:28:29.000 --> 00:28:32.000]  每隔三個月
[00:28:32.000 --> 00:28:34.000]  就過著這樣的生活
[00:28:34.000 --> 00:28:35.000]  每隔三個月
[00:28:35.000 --> 00:28:37.000]  他就飛過去印尼
[00:28:37.000 --> 00:28:40.000]  跟這個印尼女人
[00:28:40.000 --> 00:28:41.000]  度假兩個星期
[00:28:41.000 --> 00:28:42.000]  然後回去
[00:28:42.000 --> 00:28:46.000]  然後三個月後又是這樣做
[00:28:46.000 --> 00:28:48.000]  這種生活就是
[00:28:48.000 --> 00:28:51.000]  完全把郭來誠
[00:28:51.000 --> 00:28:54.000]  帶回去埃及
[00:28:54.000 --> 00:28:57.000]  宋金桂其實都在埃及裡
[00:28:57.000 --> 00:29:00.000]  他長期忍受這種煎熬
[00:29:00.000 --> 00:29:02.000]  每天都是愁眉苦臉
[00:29:02.000 --> 00:29:06.000]  到最後他決定要離開
[00:29:06.000 --> 00:29:08.000]  他決定要離開這個困惑
[00:29:08.000 --> 00:29:10.000]  不讓自己的人生
[00:29:10.000 --> 00:29:11.000]  繼續在這個困惑裡
[00:29:11.000 --> 00:29:14.000]  於是他帶兩個子女
[00:29:14.000 --> 00:29:16.000]  決定離開
[00:29:16.000 --> 00:29:17.000]  離開他的家
[00:29:17.000 --> 00:29:20.000]  去一個新的地方
[00:29:20.000 --> 00:29:21.000]  他向神禱告
[00:29:21.000 --> 00:29:22.000]  主啊
[00:29:22.000 --> 00:29:24.000]  今天我什麼都沒有了
[00:29:24.000 --> 00:29:25.000]  我不知道發生什麼事
[00:29:25.000 --> 00:29:27.000]  但我心裡只有你
[00:29:27.000 --> 00:29:28.000]  求你應允我禱告
[00:29:28.000 --> 00:29:30.000]  給我一個新的地方
[00:29:30.000 --> 00:29:31.000]  去到那個地方
[00:29:31.000 --> 00:29:33.000]  這個新的家
[00:29:33.000 --> 00:29:34.000]  附近有什麼教會
[00:29:34.000 --> 00:29:36.000]  我就回哪一間教會
[00:29:36.000 --> 00:29:38.000]  神真的應允他禱告
[00:29:38.000 --> 00:29:42.000]  宋金桂加入教會一段時間
[00:29:42.000 --> 00:29:44.000]  他開始隨著勝利的帶領
[00:29:44.000 --> 00:29:47.000]  原諒郭來誠對他的傷害
[00:29:47.000 --> 00:29:53.000]  並且他為郭來誠的將來去禱告
[00:29:53.000 --> 00:29:55.000]  他沒有想過丈夫會回來
[00:29:55.000 --> 00:30:01.000]  但他很盼望神幫助他的前夫
[00:30:01.000 --> 00:30:05.000]  徹底脫離那種被罪的困惑
[00:30:05.000 --> 00:30:07.000]  他一邊禱告一邊禱告
[00:30:07.000 --> 00:30:10.000]  但當他這樣禱告開始
[00:30:10.000 --> 00:30:12.000]  從那一天開始
[00:30:12.000 --> 00:30:13.000]  他就再沒有失眠
[00:30:13.000 --> 00:30:15.000]  過了一天只有一天
[00:30:15.000 --> 00:30:18.000]  他的子女跟宋金桂說
[00:30:18.000 --> 00:30:22.000]  媽媽我發現你現在懂得笑
[00:30:22.000 --> 00:30:27.000]  所以宋金桂的人生
[00:30:27.000 --> 00:30:30.000]  已經開始另一個新的階段
[00:30:30.000 --> 00:30:33.000]  他真的開始離開埃及
[00:30:33.000 --> 00:30:36.000]  但是回看另一邊
[00:30:36.000 --> 00:30:38.000]  郭來誠他完全不知道
[00:30:38.000 --> 00:30:39.000]  自己在埃及裡面
[00:30:39.000 --> 00:30:41.000]  他也不發覺自己
[00:30:41.000 --> 00:30:43.000]  原來在罪的捆綁裡面
[00:30:43.000 --> 00:30:44.000]  他只是覺得很開心
[00:30:44.000 --> 00:30:45.000]  但是那一天
[00:30:45.000 --> 00:30:48.000]  當他從印尼回來的時候
[00:30:48.000 --> 00:30:51.000]  發覺人去流空
[00:30:51.000 --> 00:30:53.000]  老婆子女都不見了
[00:30:53.000 --> 00:30:56.000]  他突然間好像從天掉下來
[00:30:56.000 --> 00:30:59.000]  突然有一種很大的失落感
[00:30:59.000 --> 00:31:01.000]  難以形容的失落感
[00:31:01.000 --> 00:31:03.000]  在同一個時候
[00:31:03.000 --> 00:31:05.000]  他之前的一番風訊
[00:31:05.000 --> 00:31:07.000]  就好像離開他那樣
[00:31:07.000 --> 00:31:10.000]  他被人迷倒工作非常辛苦
[00:31:10.000 --> 00:31:12.000]  就在最困難的時候
[00:31:12.000 --> 00:31:14.000]  你記住神沒有忘記
[00:31:14.000 --> 00:31:17.000]  從來沒有忘記我們
[00:31:17.000 --> 00:31:19.000]  就在他最困難的時候
[00:31:19.000 --> 00:31:20.000]  神真的找回他
[00:31:20.000 --> 00:31:22.000]  他在半夜三更的時候
[00:31:22.000 --> 00:31:24.000]  他聽到一把聲音
[00:31:24.000 --> 00:31:26.000]  我的孩子
[00:31:26.000 --> 00:31:28.000]  你回家吧
[00:31:28.000 --> 00:31:32.000]  你回到年幼的時候
[00:31:32.000 --> 00:31:35.000]  我賜給你的太太的家
[00:31:35.000 --> 00:31:39.000]  起初郭來誠以為自己撞鬼
[00:31:39.000 --> 00:31:42.000]  因為晚上每晚都聽到這樣的聲音
[00:31:42.000 --> 00:31:43.000]  不能停止笑
[00:31:43.000 --> 00:31:45.000]  於是他開始喝酒
[00:31:45.000 --> 00:31:46.000]  喝到自己爛醉
[00:31:46.000 --> 00:31:48.000]  他發覺如果醉了
[00:31:48.000 --> 00:31:50.000]  一條百里什麼都不知道就算了
[00:31:50.000 --> 00:31:51.000]  誰知道
[00:31:51.000 --> 00:31:53.000]  無論他怎樣醉都好
[00:31:53.000 --> 00:31:55.000]  這把聲音都在出現
[00:31:55.000 --> 00:31:57.000]  我的孩子
[00:31:57.000 --> 00:31:59.000]  我扮得太恐怖了
[00:31:59.000 --> 00:32:02.000]  我的孩子
[00:32:02.000 --> 00:32:05.000]  你回家吧
[00:32:05.000 --> 00:32:09.000]  你回到你在年幼的時候
[00:32:09.000 --> 00:32:14.000]  我賜給你太太的家
[00:32:14.000 --> 00:32:17.000]  郭來誠開始知道
[00:32:17.000 --> 00:32:19.000]  好像是神跟他說話
[00:32:19.000 --> 00:32:22.000]  慢慢他沒有辦法否認
[00:32:22.000 --> 00:32:24.000]  真的是神跟他說話
[00:32:24.000 --> 00:32:25.000]  於是有一晚
[00:32:25.000 --> 00:32:27.000]  他真的不行了
[00:32:27.000 --> 00:32:30.000]  於是起床跪在神的面前
[00:32:30.000 --> 00:32:32.000]  他說主啊
[00:32:32.000 --> 00:32:33.000]  對不起
[00:32:33.000 --> 00:32:36.000]  我犯了這麼大奸淫的罪
