
[00:00:00.000 --> 00:00:06.500]  (主席)各位早晨 見到很多都是這麼年輕的樣子
[00:19:46.800 --> 00:19:48.800]  你送東西給他就可以了
[00:19:48.800 --> 00:19:50.800]  皇帝說有沒有搞錯
[00:19:50.800 --> 00:19:52.800]  送東西給他應該更開心
[00:19:52.800 --> 00:19:53.800]  你不信試一下
[00:19:53.800 --> 00:19:55.800]  他叫他送什麼呢
[00:19:55.800 --> 00:19:57.800]  他說你這麼多金
[00:19:57.800 --> 00:19:59.800]  金很值錢
[00:19:59.800 --> 00:20:01.800]  你送十個金幣給他
[00:20:01.800 --> 00:20:02.800]  但是扣起一個
[00:20:02.800 --> 00:20:04.800]  送九個給他
[00:20:04.800 --> 00:20:07.800]  擺在他門口就可以了
[00:20:07.800 --> 00:20:10.800]  擺在門口
[00:20:10.800 --> 00:20:12.800]  找人離遠盯著他
[00:20:12.800 --> 00:20:14.800]  他一打開門就看到
[00:20:14.800 --> 00:20:16.800]  有一隻金在門口
[00:20:16.800 --> 00:20:17.800]  一打開數一下
[00:20:17.800 --> 00:20:18.800]  九個金
[00:20:18.800 --> 00:20:20.800]  開心到哭哭啼啼
[00:20:20.800 --> 00:20:21.800]  皇帝就說
[00:20:21.800 --> 00:20:22.800]  慘了這次
[00:20:22.800 --> 00:20:24.800]  你還說他不開心
[00:20:24.800 --> 00:20:25.800]  他還開心了
[00:20:25.800 --> 00:20:26.800]  他說不是啊
[00:20:26.800 --> 00:20:29.800]  接著第二天早上
[00:20:29.800 --> 00:20:32.800]  那個男人很早出門
[00:20:32.800 --> 00:20:33.800]  原來什麼事呢
[00:20:33.800 --> 00:20:35.800]  你猜到了
[00:20:35.800 --> 00:20:36.800]  我問那些中學生
[00:20:36.800 --> 00:20:37.800]  每個人都猜中
[00:20:37.800 --> 00:20:38.800]  他們猜到什麼呢
[00:20:38.800 --> 00:20:40.800]  他們猜到是數了九個之後
[00:20:40.800 --> 00:20:42.800]  是不是漏了一個呢
[00:20:42.800 --> 00:20:43.800]  為什麼不是十個呢
[00:20:43.800 --> 00:20:44.800]  於是那個男人就說
[00:20:44.800 --> 00:20:45.800]  不用怕
[00:20:45.800 --> 00:20:47.800]  我出去省城打工
[00:20:47.800 --> 00:20:48.800]  勤力賺
[00:20:48.800 --> 00:20:50.800]  賺夠十個回來
[00:20:50.800 --> 00:20:52.800]  這個男人就出去打工
[00:20:52.800 --> 00:20:53.800]  很勤力
[00:20:53.800 --> 00:20:54.800]  做兩份工
[00:20:54.800 --> 00:20:56.800]  希望盡快
[00:20:56.800 --> 00:21:00.800]  從此這個開心的家沒有了開心
[00:21:00.800 --> 00:21:02.800]  因為他每天都介意
[00:21:02.800 --> 00:21:03.800]  還沒發達
[00:21:03.800 --> 00:21:05.800]  還沒夠十個
[00:21:05.800 --> 00:21:09.800]  他覺得為什麼這麼遲還沒達到目的
[00:21:09.800 --> 00:21:12.800]  其實人就是為什麼這麼遲還沒達到目的
[00:21:12.800 --> 00:21:14.800]  其實你一向都很好的
[00:21:14.800 --> 00:21:18.800]  但你還沒到最後你認為的理想
[00:21:18.800 --> 00:21:21.800]  你就不開心了
[00:21:21.800 --> 00:21:22.800]  我跟小學生說
[00:21:22.800 --> 00:21:25.800]  你知道有個故事反映人性
[00:21:25.800 --> 00:21:28.800]  最好就是一個乞丐
[00:21:28.800 --> 00:21:30.800]  很多人喜歡貓
[00:21:30.800 --> 00:21:32.800]  我想你也喜歡貓
[00:21:32.800 --> 00:21:33.800]  乞丐在街上
[00:21:33.800 --> 00:21:34.800]  有隻貓經過
[00:21:34.800 --> 00:21:35.800]  靚得不得了
[00:21:35.800 --> 00:21:36.800]  乞丐就說
[00:21:36.800 --> 00:21:37.800]  哇
[00:21:37.800 --> 00:21:39.800]  終於這隻貓回我了
[00:21:39.800 --> 00:21:41.800]  就帶這隻貓回乞丐的家
[00:21:41.800 --> 00:21:43.800]  看著這隻貓
[00:21:43.800 --> 00:21:44.800]  很靚
[00:21:44.800 --> 00:21:45.800]  很開心
[00:21:45.800 --> 00:21:46.800]  乞丐就覺得
[00:21:46.800 --> 00:21:49.800]  這輩子有個伴都很好
[00:21:49.800 --> 00:21:50.800]  誰知道一出街
[00:21:50.800 --> 00:21:52.800]  看到一張紙簾就在那裡
[00:21:52.800 --> 00:21:53.800]  就是那張紙
[00:21:53.800 --> 00:21:54.800]  寫著
[00:21:54.800 --> 00:21:56.800]  誰找到這隻貓
[00:21:56.800 --> 00:21:58.800]  一萬元獎金
[00:21:58.800 --> 00:21:59.800]  乞丐就說
[00:21:59.800 --> 00:22:00.800]  哇 今天發達了
[00:22:00.800 --> 00:22:03.800]  原來找到一隻富貴貓
[00:22:03.800 --> 00:22:05.800]  開心得不得了
[00:22:05.800 --> 00:22:07.800]  就想著帶這隻貓去拿一萬元
[00:22:07.800 --> 00:22:09.800]  誰知道一出門
[00:22:09.800 --> 00:22:10.800]  再經過街口
[00:22:10.800 --> 00:22:11.800]  張紙改了
[00:22:11.800 --> 00:22:12.800]  兩萬元
[00:22:12.800 --> 00:22:13.800]  哇
[00:22:13.800 --> 00:22:14.800]  乞丐就說
[00:22:14.800 --> 00:22:17.800]  這隻貓當然是他親得很緊要
[00:22:17.800 --> 00:22:18.800]  找了一個下午就找不到
[00:22:18.800 --> 00:22:19.800]  加料
[00:22:19.800 --> 00:22:22.800]  乞丐就想著想著
[00:22:22.800 --> 00:22:23.800]  會不會今晚再晚一點
[00:22:23.800 --> 00:22:24.800]  會四萬呢
[00:22:24.800 --> 00:22:25.800]  就是
[00:22:25.800 --> 00:22:27.800]  先不要拿了
[00:22:27.800 --> 00:22:29.800]  我問那些小學生
[00:22:29.800 --> 00:22:31.800]  大部分都舉手
[00:22:31.800 --> 00:22:33.800]  說先不要拿了
[00:22:33.800 --> 00:22:36.800]  我說這樣啊
[00:22:36.800 --> 00:22:38.800]  繼續說啊
[00:22:38.800 --> 00:22:39.800]  一二三這樣
[00:22:39.800 --> 00:22:40.800]  繼續說
[00:22:40.800 --> 00:22:41.800]  第二天早上
[00:22:41.800 --> 00:22:42.800]  一起床
[00:22:42.800 --> 00:22:43.800]  走出街口
[00:22:43.800 --> 00:22:44.800]  十萬啊
[00:22:44.800 --> 00:22:45.800]  還升得快
[00:22:45.800 --> 00:22:46.800]  現在的金
[00:22:46.800 --> 00:22:47.800]  十萬
[00:22:47.800 --> 00:22:49.800]  有些決定
[00:22:49.800 --> 00:22:51.800]  還是先不要拿了
[00:22:51.800 --> 00:22:53.800]  誰知道呢
[00:22:53.800 --> 00:22:55.800]  一回家房門看到
[00:22:55.800 --> 00:22:57.800]  那隻貓餓死了
[00:22:57.800 --> 00:22:59.800]  餓死了
[00:22:59.800 --> 00:23:00.800]  就是餓死了
[00:23:00.800 --> 00:23:02.800]  原來他忘了餵貓
[00:23:02.800 --> 00:23:04.800]  他每天都在想
[00:23:04.800 --> 00:23:05.800]  怎麼可以再多一點
[00:23:05.800 --> 00:23:06.800]  再多一點
[00:23:06.800 --> 00:23:07.800]  再拼一拼
[00:23:07.800 --> 00:23:08.800]  再等一等
[00:23:08.800 --> 00:23:09.800]  拼一拼
[00:23:09.800 --> 00:23:10.800]  小朋友都會告訴我
[00:23:10.800 --> 00:23:12.800]  我老爸也是這樣
[00:23:12.800 --> 00:23:14.800]  你想想就是
[00:23:14.800 --> 00:23:16.800]  人性就是
[00:23:16.800 --> 00:23:18.800]  有很多好的事情發生
[00:23:18.800 --> 00:23:19.800]  你的生命裡面
[00:23:19.800 --> 00:23:20.800]  有些好的事情發生
[00:23:20.800 --> 00:23:22.800]  但是你很快就看到不好的部分
[00:23:22.800 --> 00:23:23.800]  還差什麼
[00:23:23.800 --> 00:23:24.800]  還差什麼
[00:23:24.800 --> 00:23:25.800]  成為了你的口頭禪
[00:23:25.800 --> 00:23:26.800]  還差什麼呢
[00:23:26.800 --> 00:23:28.800]  竟然
[00:23:28.800 --> 00:23:30.800]  你想找回的東西
[00:23:30.800 --> 00:23:32.800]  就算你找到也好
[00:23:32.800 --> 00:23:33.800]  也沒有用
[00:23:33.800 --> 00:23:35.800]  我肯定那個主人
[00:23:35.800 --> 00:23:37.800]  也不要那隻死貓
[00:23:37.800 --> 00:23:38.800]  也沒有用
[00:23:38.800 --> 00:23:40.800]  因為那個循環
[00:23:40.800 --> 00:23:42.800]  所以有時我們在教會裡面
[00:23:42.800 --> 00:23:43.800]  你想想
[00:23:43.800 --> 00:23:44.800]  大家聊天
[00:23:44.800 --> 00:23:46.800]  很多人都很講真誠
[00:23:46.800 --> 00:23:48.800]  講自己的脆弱
[00:23:48.800 --> 00:23:49.800]  脆弱
[00:23:49.800 --> 00:23:51.800]  譬如做心理輔導
[00:23:51.800 --> 00:23:53.800]  最脆弱是什麼人呢
[00:23:53.800 --> 00:23:55.800]  如果兩夫妻吵架
[00:23:55.800 --> 00:23:57.800]  我怎麼和
[00:23:57.800 --> 00:23:59.800]  令他們和解呢
[00:23:59.800 --> 00:24:00.800]  我就會說
[00:24:00.800 --> 00:24:01.800]  你老公惡不惡
[00:24:01.800 --> 00:24:02.800]  惡得要死
[00:24:02.800 --> 00:24:04.800]  記住
[00:24:04.800 --> 00:24:05.800]  他惡
[00:24:05.800 --> 00:24:07.800]  因為他脆弱
[00:24:07.800 --> 00:24:08.800]  他老婆說
[00:24:08.800 --> 00:24:09.800]  對聽
[00:24:09.800 --> 00:24:11.800]  他脆弱
[00:24:11.800 --> 00:24:13.800]  他已經收不到口
[00:24:13.800 --> 00:24:15.800]  忍不到理由
[00:24:15.800 --> 00:24:17.800]  想不到再好的表達
[00:24:17.800 --> 00:24:19.800]  所以他又講粗口又粗魯
[00:24:19.800 --> 00:24:21.800]  他脆弱
[00:24:21.800 --> 00:24:23.800]  公平靜
[00:24:23.800 --> 00:24:25.800]  跟你老公聊得來
[00:24:25.800 --> 00:24:27.800]  你內心很強
[00:24:27.800 --> 00:24:29.800]  你有價值觀
[00:24:29.800 --> 00:24:30.800]  你很強
[00:24:30.800 --> 00:24:32.800]  你有信心
[00:24:32.800 --> 00:24:34.800]  你講的理由是大過他
[00:24:34.800 --> 00:24:36.800]  你裡面很強
[00:24:36.800 --> 00:24:38.800]  表面看你很脆弱
[00:24:38.800 --> 00:24:40.800]  表面看
[00:24:40.800 --> 00:24:42.800]  其實平靜是最強的
[00:24:42.800 --> 00:24:45.800]  聖經教我們的東西
[00:24:45.800 --> 00:24:47.800]  全部都是令我們很強
[00:24:47.800 --> 00:24:49.800]  但表面看人家覺得
[00:24:49.800 --> 00:24:50.800]  好像很脆弱
[00:24:50.800 --> 00:24:51.800]  溫柔
[00:24:51.800 --> 00:24:53.800]  溫柔被人欺負
[00:24:53.800 --> 00:24:55.800]  但你看下去
[00:24:55.800 --> 00:24:56.800]  你發現完全不是
[00:24:56.800 --> 00:24:58.800]  其實我們人生
[00:24:58.800 --> 00:25:00.800]  是活在五個角色
[00:25:00.800 --> 00:25:01.800]  我數一數
[00:25:01.800 --> 00:25:03.800]  一分鐘心理測驗
[00:25:03.800 --> 00:25:05.800]  第一個角色是什麼
[00:25:05.800 --> 00:25:07.800]  就是你一個脆弱
[00:25:07.800 --> 00:25:09.800]  很多過範的人
[00:25:09.800 --> 00:25:11.800]  因為你脆弱
[00:25:11.800 --> 00:25:13.800]  可能一時貪念
[00:25:13.800 --> 00:25:15.800]  或者一時看不開
[00:25:15.800 --> 00:25:17.800]  或者一時看輕了困難
[00:25:17.800 --> 00:25:18.800]  很脆弱
[00:25:18.800 --> 00:25:20.800]  於是你有過範
[00:25:20.800 --> 00:25:23.800]  你的自律佔了一半
[00:25:23.800 --> 00:25:25.800]  第二個可能
[00:25:25.800 --> 00:25:27.800]  就是你沒有做錯事
[00:25:27.800 --> 00:25:29.800]  不過你隔離你家裡
[00:25:29.800 --> 00:25:31.800]  有人做錯事
[00:25:31.800 --> 00:25:33.800]  你是一個犧牲者
[00:25:33.800 --> 00:25:36.800]  他們做了一個決定
[00:25:36.800 --> 00:25:37.800]  連累你
[00:25:37.800 --> 00:25:40.800]  跟在那個決定裡面
[00:25:40.800 --> 00:25:42.800]  於是你在學業
[00:25:42.800 --> 00:25:43.800]  在工作
[00:25:43.800 --> 00:25:44.800]  你在捱苦
[00:25:44.800 --> 00:25:45.800]  因為當時
[00:25:45.800 --> 00:25:47.800]  他找錯了地方
[00:25:47.800 --> 00:25:50.800]  你在裡面覺得奮鬥都沒用
[00:25:50.800 --> 00:25:52.800]  進錯門口
[00:25:52.800 --> 00:25:54.800]  你是一個連累者
[00:25:54.800 --> 00:25:56.800]  所以你會經常埋怨
[00:25:56.800 --> 00:25:57.800]  埋怨 埋怨
[00:25:57.800 --> 00:25:59.800]  每次都被人連累
[00:25:59.800 --> 00:26:02.800]  一個是脆弱的過範者
[00:26:02.800 --> 00:26:04.800]  一個是犧牲的抱怨者
[00:26:04.800 --> 00:26:05.800]  第三種
[00:26:05.800 --> 00:26:07.800]  你家裡也有
[00:26:07.800 --> 00:26:09.800]  親戚 朋友
[00:26:09.800 --> 00:26:11.800]  旁觀 冷眼旁觀
[00:26:11.800 --> 00:26:13.800]  個個看著他
[00:26:13.800 --> 00:26:15.800]  我不知道幫誰好
[00:26:15.800 --> 00:26:17.800]  兩個都錯 兩個都不值得幫
[00:26:17.800 --> 00:26:19.800]  甚至說愛莫能助
[00:26:19.800 --> 00:26:21.800]  我們每天花很多時間
[00:26:21.800 --> 00:26:23.800]  聽了很多東西
[00:26:23.800 --> 00:26:25.800]  但很多東西我們都覺得
[00:26:25.800 --> 00:26:27.800]  我都不知道怎麼做好
[00:26:27.800 --> 00:26:29.800]  我們旁觀 看下樓是怎樣
[00:26:29.800 --> 00:26:31.800]  你用多時間
[00:26:31.800 --> 00:26:33.800]  去看這些東西 旁觀
[00:26:33.800 --> 00:26:35.800]  袖手旁觀
[00:26:35.800 --> 00:26:37.800]  當然遲早你被人埋怨
[00:26:37.800 --> 00:26:39.800]  見死不救
[00:26:39.800 --> 00:26:41.800]  做人很難
[00:26:41.800 --> 00:26:43.800]  幸好有第四種
[00:26:43.800 --> 00:26:45.800]  是祈禱
[00:26:45.800 --> 00:26:47.800]  你進來講福堂
[00:26:47.800 --> 00:26:49.800]  這裡沒有教你任何方法
[00:26:49.800 --> 00:26:51.800]  這裡只教你
[00:26:51.800 --> 00:26:53.800]  有一個更幫得你的
[00:26:53.800 --> 00:26:55.800]  就是上帝
[00:26:55.800 --> 00:26:57.800]  你是一個祈禱者
[00:26:57.800 --> 00:26:59.800]  這個角色很少人做
[00:26:59.800 --> 00:27:01.800]  但每次做的人
[00:27:01.800 --> 00:27:03.800]  都沒有後悔
[00:27:03.800 --> 00:27:05.800]  因為他們好像跳出了一個框
[00:27:05.800 --> 00:27:07.800]  限制了
[00:27:07.800 --> 00:27:09.800]  只有一是受害者
[00:27:09.800 --> 00:27:11.800]  一是另一人受害者
[00:27:11.800 --> 00:27:13.800]  一是旁觀者
[00:27:13.800 --> 00:27:15.800]  還有第五種
[00:27:15.800 --> 00:27:17.800]  成為基督徒之後
[00:27:17.800 --> 00:27:19.800]  你成為一個同行者
[00:27:19.800 --> 00:27:21.800]  你慘過
[00:27:21.800 --> 00:27:23.800]  你很明白
[00:27:23.800 --> 00:27:25.800]  他那件事很慘
[00:27:25.800 --> 00:27:27.800]  你明白
[00:27:27.800 --> 00:27:29.800]  我陪你
[00:27:29.800 --> 00:27:31.800]  我試試勸他
[00:27:31.800 --> 00:27:33.800]  或者我幫你說可能好一點
[00:27:33.800 --> 00:27:35.800]  你用了一個同行
[00:27:35.800 --> 00:27:37.800]  但其實你都是一個康復者
[00:27:39.800 --> 00:27:41.800]  但我告訴你
[00:27:41.800 --> 00:27:43.800]  這五個角色
[00:27:43.800 --> 00:27:45.800]  四處走位
[00:27:45.800 --> 00:27:47.800]  有些同行者幾年後
[00:27:47.800 --> 00:27:49.800]  他又成為了
[00:27:49.800 --> 00:27:51.800]  一個過犯
[00:27:51.800 --> 00:27:53.800]  一個做錯事的人
[00:27:53.800 --> 00:27:55.800]  他都有不小心
[00:27:55.800 --> 00:27:57.800]  亦有時做了旁觀者
[00:27:57.800 --> 00:27:59.800]  做回走來走去
[00:27:59.800 --> 00:28:01.800]  你試試將這五隻手指
[00:28:01.800 --> 00:28:03.800]  數一下你人生
[00:28:03.800 --> 00:28:05.800]  其實做這五樣東西
[00:28:05.800 --> 00:28:07.800]  但有另一個權
[00:28:07.800 --> 00:28:09.800]  你不要失去了
[00:28:09.800 --> 00:28:11.800]  就是一個大能者
[00:28:11.800 --> 00:28:13.800]  神看到你所做的事
[00:28:13.800 --> 00:28:15.800]  為什麼你不問我呢
[00:28:15.800 --> 00:28:17.800]  當你讀哲學讀支諾
[00:28:17.800 --> 00:28:19.800]  支諾是一個
[00:28:19.800 --> 00:28:21.800]  人家說是世界上最聰明的
[00:28:21.800 --> 00:28:23.800]  第一個人
[00:28:23.800 --> 00:28:25.800]  他將紙畫兩個圈
[00:28:25.800 --> 00:28:27.800]  一個大圈一個細圈
[00:28:27.800 --> 00:28:29.800]  他說你的大聰明就在這個圈裏
[00:28:29.800 --> 00:28:31.800]  譬如你一個
[00:28:31.800 --> 00:28:33.800]  職師你最叻就是畫
[00:28:33.800 --> 00:28:35.800]  這是你的大圈
[00:28:35.800 --> 00:28:37.800]  你的專業專家
[00:28:37.800 --> 00:28:39.800]  你的細圈
[00:28:39.800 --> 00:28:41.800]  你都是小聰明
[00:28:41.800 --> 00:28:43.800]  小小地做一下都很叻
[00:28:43.800 --> 00:28:45.800]  你是不是算很叻呢
[00:28:45.800 --> 00:28:47.800]  其實不是
[00:28:47.800 --> 00:28:49.800]  這張紙還有很多空位
[00:28:49.800 --> 00:28:51.800]  在圈之外
[00:28:51.800 --> 00:28:53.800]  是你沒有的
[00:28:53.800 --> 00:28:55.800]  你不值得誇很多東西
[00:28:55.800 --> 00:28:57.800]  你圈做了幾十年
[00:28:57.800 --> 00:28:59.800]  人都是這麼大一個圈
[00:28:59.800 --> 00:29:01.800]  外面還有很多空位是完全沒有
[00:29:01.800 --> 00:29:03.800]  沒有你有參與
[00:29:03.800 --> 00:29:05.800]  影響力的
[00:29:05.800 --> 00:29:07.800]  你值不值得
[00:29:07.800 --> 00:29:09.800]  向這張紙擁有
[00:29:09.800 --> 00:29:11.800]  全部面積
[00:29:11.800 --> 00:29:13.800]  創造管理
[00:29:13.800 --> 00:29:15.800]  的上帝
[00:29:15.800 --> 00:29:17.800]  去認識他呢
[00:29:17.800 --> 00:29:19.800]  你做了幾萬日人
[00:29:19.800 --> 00:29:23.800]  你識不識這個創造世界的上帝
[00:29:23.800 --> 00:29:25.800]  你有沒有認識他呢
[00:29:25.800 --> 00:29:27.800]  你有沒有找過他呢
[00:29:27.800 --> 00:29:29.800]  你有沒有問過他呢
[00:29:29.800 --> 00:29:31.800]  你有沒有被他幫過呢
[00:29:31.800 --> 00:29:33.800]  這是人根本的過犯
[00:29:33.800 --> 00:29:35.800]  人的過犯就是
[00:29:35.800 --> 00:29:37.800]  你輕視
[00:29:37.800 --> 00:29:39.800]  藐視這個創造者
[00:29:39.800 --> 00:29:41.800]  這個只是人最大的過犯
[00:29:41.800 --> 00:29:43.800]  是不是
[00:29:43.800 --> 00:29:45.800]  當你每一次畫了你的圈
[00:29:45.800 --> 00:29:47.800]  其實你在畫你的限制
[00:29:47.800 --> 00:29:49.800]  為什麼
[00:29:49.800 --> 00:29:51.800]  你不去尊敬那個無限
[00:29:51.800 --> 00:29:53.800]  甚至到給這張紙
[00:29:53.800 --> 00:29:55.800]  你的上帝呢
[00:29:55.800 --> 00:29:57.800]  因為你的生命完了
[00:29:57.800 --> 00:29:59.800]  這張紙不會再寫
[00:29:59.800 --> 00:30:01.800]  任何東西
[00:30:01.800 --> 00:30:03.800]  完全是空白
[00:30:03.800 --> 00:30:05.800]  可能你今天聽到這裡為止
[00:30:05.800 --> 00:30:07.800]  你覺得這個救恩是
[00:30:07.800 --> 00:30:09.800]  一個必要
[00:30:09.800 --> 00:30:11.800]  有時候聽聖經
[00:30:11.800 --> 00:30:13.800]  聽講道聽到是真的
[00:30:13.800 --> 00:30:15.800]  是良善的
[00:30:15.800 --> 00:30:17.800]  你就停在那裡
[00:30:17.800 --> 00:30:19.800]  很好啊
[00:30:19.800 --> 00:30:21.800]  適合你信啊
[00:30:21.800 --> 00:30:23.800]  我講道都
[00:30:23.800 --> 00:30:25.800]  見到很多
[00:30:25.800 --> 00:30:27.800]  很多人指著老公老婆
[00:30:27.800 --> 00:30:29.800]  適合你
[00:30:29.800 --> 00:30:31.800]  我常常覺得他介紹的很好
[00:30:31.800 --> 00:30:33.800]  但沒想到是適合他自己
[00:30:33.800 --> 00:30:35.800]  是適合他自己
[00:30:35.800 --> 00:30:37.800]  這個救恩是在講
[00:30:37.800 --> 00:30:41.800]  神向不可愛的人
[00:30:41.800 --> 00:30:43.800]  去給慈愛
[00:30:43.800 --> 00:30:45.800]  耶穌都講過
[00:30:45.800 --> 00:30:47.800]  如果你是健康
[00:30:47.800 --> 00:30:49.800]  你不用醫生
[00:30:49.800 --> 00:30:51.800]  是有病才會找醫生
[00:30:51.800 --> 00:30:53.800]  他來是叫那些人悔改
[00:30:53.800 --> 00:30:55.800]  是叫那些認自己
[00:30:55.800 --> 00:30:57.800]  有病有罪的人悔改
[00:30:57.800 --> 00:30:59.800]  他不是
[00:30:59.800 --> 00:31:01.800]  找好人
[00:31:01.800 --> 00:31:03.800]  他是選罪人
[00:31:03.800 --> 00:31:05.800]  他不在乎人的行為
[00:31:05.800 --> 00:31:07.800]  你捐過多少錢
[00:31:07.800 --> 00:31:09.800]  做過什麼善事
[00:31:09.800 --> 00:31:11.800]  發明過什麼
[00:31:11.800 --> 00:31:13.800]  他不在乎人的行為
[00:31:13.800 --> 00:31:15.800]  因為人的行為
[00:31:15.800 --> 00:31:17.800]  都是一個大圈一個小圈
[00:31:17.800 --> 00:31:19.800]  他在乎人的態度
[00:31:19.800 --> 00:31:21.800]  態度
[00:31:21.800 --> 00:31:23.800]  你今天坐在這裡
[00:31:23.800 --> 00:31:25.800]  神的態度是怎樣
[00:31:25.800 --> 00:31:27.800]  是決定了
[00:31:27.800 --> 00:31:29.800]  你今天是否得到這個救恩
[00:31:29.800 --> 00:31:31.800]  所以你可能會說
[00:31:31.800 --> 00:31:33.800]  剛才聖經
[00:31:33.800 --> 00:31:35.800]  唱歌都聽過
[00:31:35.800 --> 00:31:37.800]  定罪這個字
[00:31:37.800 --> 00:31:39.800]  如今那些在
[00:31:39.800 --> 00:31:41.800]  基督耶穌裏面的
[00:31:41.800 --> 00:31:43.800]  耶穌裏面的
[00:31:43.800 --> 00:31:45.800]  就不被定罪
[00:31:45.800 --> 00:31:47.800]  我再看下一句
[00:31:47.800 --> 00:31:49.800]  時間我們差不多夠了
[00:31:49.800 --> 00:31:51.800]  但決定
[00:31:51.800 --> 00:31:53.800]  這個分界線在哪裡
[00:31:53.800 --> 00:31:55.800]  就是承認
[00:31:55.800 --> 00:31:57.800]  和不承認耶穌是救主
[00:31:57.800 --> 00:31:59.800]  就是得到永生
[00:31:59.800 --> 00:32:01.800]  的分界線
[00:32:01.800 --> 00:32:03.800]  如果你承認耶穌是救主
[00:32:03.800 --> 00:32:05.800]  你就在這邊
[00:32:05.800 --> 00:32:07.800]  有永生
[00:32:07.800 --> 00:32:09.800]  你不承認耶穌是救主
[00:32:09.800 --> 00:32:11.800]  你就是得不到永生
[00:32:11.800 --> 00:32:13.800]  這個就是教會
[00:32:13.800 --> 00:32:15.800]  我們福音主義很重要的訊息
[00:32:15.800 --> 00:32:17.800]  這個過犯
[00:32:17.800 --> 00:32:19.800]  不如恩賜
[00:32:19.800 --> 00:32:21.800]  因為恩賜是我們得到永生
[00:32:21.800 --> 00:32:23.800]  的來源
[00:32:23.800 --> 00:32:25.800]  可能我最後要
[00:32:25.800 --> 00:32:27.800]  有一點點
[00:32:27.800 --> 00:32:29.800]  勉勵去想想
[00:32:29.800 --> 00:32:31.800]  因為我經常都和
[00:32:31.800 --> 00:32:33.800]  中學生聊天
[00:32:33.800 --> 00:32:35.800]  講故事
[00:32:35.800 --> 00:32:37.800]  講一個你讀中學的故事
[00:32:37.800 --> 00:32:39.800]  你一定聽過
[00:32:39.800 --> 00:32:41.800]  就是每間學校的老師
[00:32:41.800 --> 00:32:43.800]  都有一個
[00:32:43.800 --> 00:32:45.800]  冒險
[00:32:45.800 --> 00:32:47.800]  就是他會有一個
[00:32:47.800 --> 00:32:49.800]  花名
[00:32:49.800 --> 00:32:51.800]  這個花名隨著他
[00:32:51.800 --> 00:32:53.800]  越教得久
[00:32:53.800 --> 00:32:55.800]  一路被改良
[00:32:55.800 --> 00:32:57.800]  更噁心
[00:32:57.800 --> 00:32:59.800]  所以任何一屆
[00:32:59.800 --> 00:33:01.800]  一講起那個人
[00:33:01.800 --> 00:33:03.800]  就會會心微笑
[00:33:03.800 --> 00:33:05.800]  這是真事
[00:33:05.800 --> 00:33:07.800]  那間學校
[00:33:07.800 --> 00:33:09.800]  有三個學生
[00:33:09.800 --> 00:33:11.800]  三個學生
[00:33:11.800 --> 00:33:13.800]  大家一起很討厭老師
[00:33:13.800 --> 00:33:15.800]  於是三個一起想
[00:33:15.800 --> 00:33:17.800]  做一個最噁心的名字
[00:33:17.800 --> 00:33:19.800]  想好了
[00:33:19.800 --> 00:33:21.800]  就一起去畫
[00:33:21.800 --> 00:33:23.800]  他們有一個是漫畫家
[00:33:23.800 --> 00:33:25.800]  畫得很像
[00:33:25.800 --> 00:33:27.800]  像得很像老師的樣子
[00:33:27.800 --> 00:33:29.800]  然後就寫很大的字
[00:33:29.800 --> 00:33:31.800]  就是他的花名的字
[00:33:31.800 --> 00:33:33.800]  想到一個辦法
[00:33:33.800 --> 00:33:35.800]  就是怎樣令到這件事更加
[00:33:35.800 --> 00:33:37.800]  發揮得有效
[00:33:37.800 --> 00:33:39.800]  就是放在門口
[00:33:39.800 --> 00:33:41.800]  很大的
[00:33:41.800 --> 00:33:43.800]  用一塊布
[00:33:43.800 --> 00:33:45.800]  放在門口
[00:33:45.800 --> 00:33:47.800]  等車經過
[00:33:47.800 --> 00:33:49.800]  我想
[00:33:49.800 --> 00:33:51.800]  香港電視台都會趕他們去轉播
[00:33:51.800 --> 00:33:55.800]  晚上他們連夜
[00:33:55.800 --> 00:33:57.800]  就回家
[00:33:57.800 --> 00:33:59.800]  第二天早上
[00:33:59.800 --> 00:34:01.800]  人山人海
[00:34:01.800 --> 00:34:03.800]  很多人都說這個人我認識
[00:34:03.800 --> 00:34:05.800]  吵得很厲害
[00:34:05.800 --> 00:34:07.800]  校長很生氣
[00:34:07.800 --> 00:34:09.800]  一定要把這三個人抓回來
[00:34:09.800 --> 00:34:11.800]  你知道現在
[00:34:11.800 --> 00:34:13.800]  閉路電視
[00:34:13.800 --> 00:34:15.800]  看到了
[00:34:15.800 --> 00:34:17.800]  當然給他們機會去自首
[00:34:17.800 --> 00:34:19.800]  於是
[00:34:19.800 --> 00:34:21.800]  這三個學生就被同學推來推去
[00:34:21.800 --> 00:34:23.800]  後來就抓到他們去見老師
[00:34:23.800 --> 00:34:25.800]  誰知道臨到認
[00:34:25.800 --> 00:34:27.800]  有一個不認
[00:34:27.800 --> 00:34:29.800]  他說我證據證明
[00:34:29.800 --> 00:34:31.800]  我家裏有時候
[00:34:31.800 --> 00:34:33.800]  我沒有回來
[00:34:33.800 --> 00:34:35.800]  那另外兩個就說你怎麼在我旁邊
[00:34:35.800 --> 00:34:37.800]  但這個老師奇怪的一點就是
[00:34:37.800 --> 00:34:39.800]  一個死都不肯認的人
[00:34:39.800 --> 00:34:41.800]  但他不認
