
[00:00:00.000 --> 00:00:05.600]  不知你人生你會覺得你花最多的時間是在哪一方面
[00:16:16.720 --> 00:16:17.800]  譬如我們都會看到
[00:16:17.800 --> 00:16:19.360]  他的工資如何
[00:16:19.360 --> 00:16:21.880]  一看馬上查一下稅率
[00:16:21.880 --> 00:16:23.320]  接着看什麼
[00:16:23.320 --> 00:16:25.600]  看你的公司穩不穩定
[00:16:25.600 --> 00:16:27.080]  還有什麼
[00:16:27.080 --> 00:16:28.080]  看你的技術
[00:16:28.080 --> 00:16:28.880]  看是否符合
[00:16:28.880 --> 00:16:30.280]  看自己會不會做得很辛苦
[00:16:30.280 --> 00:16:33.840]  看是否適合自己
[00:16:33.840 --> 00:16:36.200]  但是我想你想另一件事
[00:16:36.200 --> 00:16:37.280]  我想你想的是
[00:16:37.280 --> 00:16:39.000]  你辭工的時候
[00:16:39.000 --> 00:16:41.760]  其實你會考慮些什麼呢
[00:16:41.760 --> 00:16:42.640]  你辭工的時候
[00:16:42.640 --> 00:16:44.640]  其實會不會就好像正正你那時候
[00:16:44.640 --> 00:16:46.600]  當日考慮要這份工作
[00:16:46.600 --> 00:16:47.400]  申請的時候
[00:16:47.400 --> 00:16:50.000]  就是那樣的原因呢
[00:16:50.000 --> 00:16:54.520]  我這裏有七大辭職的常見原因
[00:16:54.520 --> 00:16:57.680]  我不知道如果你要辭退這份職位
[00:16:57.680 --> 00:16:59.760]  你會選擇哪個原因
[00:16:59.760 --> 00:17:01.640]  第一個就是壓力太大
[00:17:01.640 --> 00:17:03.960]  就是我們剛纔說的壓力太大
[00:17:03.960 --> 00:17:05.680]  我不知道有多少人會因爲壓力太大
[00:17:05.680 --> 00:17:07.760]  你會辭退這份工作
[00:17:07.760 --> 00:17:09.440]  第二就是因爲金錢太少
[00:17:09.440 --> 00:17:10.920]  價錢太少
[00:17:10.920 --> 00:17:15.560]  第三就是因爲上班的時候過長
[00:17:15.560 --> 00:17:17.520]  就是太長了
[00:17:17.520 --> 00:17:18.440]  回到公司的時候
[00:17:18.440 --> 00:17:21.440]  見到你的同事全部好像螞蟻一樣
[00:17:21.440 --> 00:17:23.400]  螞蟻是怎樣的
[00:17:23.400 --> 00:17:26.000]  螞蟻做事的時候不是站着的
[00:17:26.000 --> 00:17:28.320]  螞蟻做事的時候不是坐着的
[00:17:28.320 --> 00:17:30.040]  螞蟻做事的時候是怎樣的
[00:17:30.040 --> 00:17:30.960]  趴着的
[00:17:30.960 --> 00:17:32.360]  做到趴着
[00:17:32.360 --> 00:17:33.840]  時間太長了
[00:17:33.840 --> 00:17:35.400]  你去到差不多七八點
[00:17:35.400 --> 00:17:38.640]  整班人已經趴着了
[00:17:38.640 --> 00:17:39.800]  第四
[00:17:39.800 --> 00:17:42.680]  通常辭退工作的原因就是
[00:17:42.680 --> 00:17:45.200]  跟公司的同事處不來
[00:17:45.200 --> 00:17:47.440]  第五就是工作環境太差了
[00:17:47.440 --> 00:17:48.400]  太惡劣了
[00:17:48.400 --> 00:17:50.800]  第六就是沒什麼升職的機會
[00:17:50.800 --> 00:17:52.280]  就是top了
[00:17:52.280 --> 00:17:55.000]  第七就是你所做的工作
[00:17:55.000 --> 00:17:56.800]  對社會其實沒什麼貢獻
[00:17:56.800 --> 00:17:59.120]  沒什麼意義
[00:17:59.120 --> 00:18:02.160]  我不知道你要辭退你的職位
[00:18:02.160 --> 00:18:03.720]  今天你要辭退了
[00:18:03.720 --> 00:18:07.840]  你是會選擇哪一個的原因
[00:18:07.840 --> 00:18:08.720]  我在這裏工作的時候
[00:18:08.720 --> 00:18:11.680]  我發覺我越來越聽得多的
[00:18:11.680 --> 00:18:13.320]  這個不是什麼普查
[00:18:13.320 --> 00:18:14.480]  我自己聽得多
[00:18:14.480 --> 00:18:17.400]  是第四個
[00:18:17.400 --> 00:18:18.360]  因爲見同事的時候
[00:18:18.360 --> 00:18:21.360]  很多時候都多過見家人
[00:18:21.360 --> 00:18:22.720]  甚至你單身的
[00:18:22.720 --> 00:18:24.400]  你自己一個人住的時候
[00:18:24.400 --> 00:18:25.480]  更加是同事
[00:18:25.480 --> 00:18:27.440]  你經常都見到他
[00:18:27.440 --> 00:18:30.280]  他說如果跟同事相處不來
[00:18:30.280 --> 00:18:33.880]  他說實在是令到他不能夠投入工作
[00:18:33.880 --> 00:18:36.240]  所以今天神都要告訴你
[00:18:36.240 --> 00:18:37.280]  告訴你
[00:18:37.280 --> 00:18:38.880]  你要投入工作嗎
[00:18:38.880 --> 00:18:44.000]  你需要去強化你在工作上面的人士
[00:18:44.000 --> 00:18:46.400]  你需要強化你在工作上面的人士
[00:18:46.400 --> 00:18:49.680]  我相信大家都遇過很多不同的人在工作場所
[00:18:49.680 --> 00:18:53.080]  有些人很難相處 很難合作
[00:18:53.080 --> 00:18:54.000]  也有試過
[00:18:54.000 --> 00:18:55.960]  你的同事也有
[00:18:55.960 --> 00:18:56.840]  我做了這麼久
[00:18:56.840 --> 00:19:00.680]  我分區他們大概是四類型
[00:19:00.680 --> 00:19:03.120]  第一類型我叫他做活火山
[00:19:03.120 --> 00:19:04.360]  活火山來的
[00:19:04.360 --> 00:19:05.560]  活火山是什麼意思呢
[00:19:05.560 --> 00:19:07.920]  就是你不知道什麼時候他會噴出來的
[00:19:07.920 --> 00:19:09.120]  什麼時候會收到電郵
[00:19:09.120 --> 00:19:10.120]  電郵是有火的
[00:19:10.120 --> 00:19:11.480]  icon那裏有火的
[00:19:11.480 --> 00:19:12.480]  然後打開
[00:19:12.480 --> 00:19:14.240]  哇 很多投訴
[00:19:14.240 --> 00:19:15.840]  全部針對你
[00:19:15.840 --> 00:19:17.440]  不知道什麼時候的
[00:19:17.440 --> 00:19:18.960]  你不知道他什麼時候
[00:19:18.960 --> 00:19:19.720]  什麼時候會來的
[00:19:19.720 --> 00:19:21.320]  這個叫活火山
[00:19:21.320 --> 00:19:23.600]  第二個我叫他做大白鯊
[00:19:23.600 --> 00:19:26.160]  大白鯊就是追着你的
[00:19:26.160 --> 00:19:27.040]  經常追着你的
[00:19:27.040 --> 00:19:29.000]  你一見到他就想起那個音樂
[00:19:29.000 --> 00:19:31.960]  (音樂)
[00:19:31.960 --> 00:19:33.400]  就是說經常追着你的
[00:19:33.400 --> 00:19:34.560]  你欠他的東西的時候
[00:19:34.560 --> 00:19:36.080]  你經常問他行不行
[00:19:36.080 --> 00:19:37.800]  不停地搶着你
[00:19:37.800 --> 00:19:38.720]  你很害怕他
[00:19:38.720 --> 00:19:40.280]  見到大白鯊
[00:19:40.280 --> 00:19:42.200]  第三呢
[00:19:42.200 --> 00:19:44.960]  就是一些我叫他做逼白筒
[00:19:44.960 --> 00:19:47.720]  就是不停地在說話
[00:19:47.720 --> 00:19:48.720]  你一跟他開會
[00:19:48.720 --> 00:19:50.720]  他全部從頭到尾都在說話
[00:19:50.720 --> 00:19:52.280]  哇 然後全部都在說話
[00:19:52.280 --> 00:19:53.320]  就是你
[00:19:53.320 --> 00:19:54.560]  完了你沒有說一句話
[00:19:54.560 --> 00:19:57.280]  然後他從頭到尾都在說話
[00:19:57.280 --> 00:19:58.560]  第四個呢
[00:19:58.560 --> 00:20:00.480]  就是我叫他做
[00:20:00.480 --> 00:20:01.920]  濫水壺
[00:20:01.920 --> 00:20:03.760]  你跟他一起工作的時候呢
[00:20:03.760 --> 00:20:04.720]  他
[00:20:04.720 --> 00:20:05.960]  全部都是不行的
[00:20:05.960 --> 00:20:07.080]  你每次說我提議他
[00:20:07.080 --> 00:20:09.120]  不行 不行 不行 不行
[00:20:09.120 --> 00:20:10.360]  就是一盤一盤冷水
[00:20:10.360 --> 00:20:11.800]  兜頭兜臉地盤過來的
[00:20:11.800 --> 00:20:12.400]  就是不行的
[00:20:12.400 --> 00:20:13.760]  全部negative 跟他一起工作
[00:20:13.760 --> 00:20:15.080]  很沒趣的
[00:20:15.080 --> 00:20:16.120]  你的東西work了
[00:20:16.120 --> 00:20:17.320]  你說不行的
[00:20:17.320 --> 00:20:18.360]  都是這樣的
[00:20:18.360 --> 00:20:22.320]  大概我覺得有這四種類型的人
[00:20:22.320 --> 00:20:25.120]  不知道你有沒有遇過
[00:20:25.120 --> 00:20:27.600]  但今日晨其實要告訴我們
[00:20:27.600 --> 00:20:30.080]  很多時候怎樣去強化
[00:20:30.080 --> 00:20:32.960]  你人際的
[00:20:32.960 --> 00:20:35.720]  跟人合作的能力呢
[00:20:35.720 --> 00:20:37.400]  其實坊間都有很多書籍
[00:20:37.400 --> 00:20:39.200]  教我們怎樣在職場上
[00:20:39.200 --> 00:20:42.320]  去deal with那些同事
[00:20:42.320 --> 00:20:43.040]  上司 下屬
[00:20:43.040 --> 00:20:45.120]  很多這些技巧
[00:20:45.120 --> 00:20:47.960]  但其實如果你真的有工作經驗
[00:20:47.960 --> 00:20:51.520]  你會發覺問題不在於技巧
[00:20:51.520 --> 00:20:53.560]  問題不在於技巧
[00:20:53.560 --> 00:20:56.320]  你能否跟一些很難合作的人
[00:20:56.320 --> 00:20:59.920]  真的合作去共事呢
[00:20:59.920 --> 00:21:04.480]  其實關鍵是一個字
[00:21:04.480 --> 00:21:06.000]  是個品字
[00:21:06.000 --> 00:21:07.120]  是個品字
[00:21:07.120 --> 00:21:09.200]  關鍵就是我們有沒有一個
[00:21:09.200 --> 00:21:11.240]  成熟的品格
[00:21:11.240 --> 00:21:13.240]  其實他們沒有關係的
[00:21:13.240 --> 00:21:14.640]  問題當你deal with他們的時候
[00:21:14.640 --> 00:21:17.120]  最主要就是你有沒有一個成熟的品格
[00:21:17.120 --> 00:21:19.000]  你有沒有一個成熟的品格
[00:21:19.000 --> 00:21:21.720]  我們說什麼是成熟的品格
[00:21:21.720 --> 00:21:23.920]  什麼是成熟的品格
[00:21:23.920 --> 00:21:26.800]  你去問一下我們MCR的小朋友
[00:21:26.800 --> 00:21:27.840]  他們就知道
[00:21:27.840 --> 00:21:30.680]  MCR的C字是代表character
[00:21:30.680 --> 00:21:34.720]  character就是我們屬靈的那種品格
[00:21:34.720 --> 00:21:37.800]  耶穌基督給我們那種品格
[00:21:37.800 --> 00:21:41.640]  大家都很熟 《加拉太書》第五章
[00:21:41.640 --> 00:21:43.360]  它說但屬靈
[00:21:43.360 --> 00:21:46.800]  聖靈的果子是人愛喜樂平安
[00:21:46.800 --> 00:21:50.280]  忍耐恩慈良善信實溫柔節制
[00:21:50.280 --> 00:21:54.320]  這件事是沒有律法禁止的
[00:21:54.320 --> 00:21:59.400]  在這麼多的品格里面
[00:21:59.400 --> 00:22:02.680]  神要去操練你 要去模造你
[00:22:02.680 --> 00:22:05.360]  他會怎麼做呢
[00:22:05.360 --> 00:22:09.400]  他其實將很多和這些相反品格的人
[00:22:09.400 --> 00:22:11.880]  就擺在你旁邊
[00:22:11.880 --> 00:22:13.680]  你工作的時候你就會遇到
[00:22:13.680 --> 00:22:15.360]  這些相反的人在你旁邊
[00:22:15.360 --> 00:22:18.920]  以至你去操練這種品格很多時
[00:22:18.920 --> 00:22:20.240]  是吧
[00:22:20.240 --> 00:22:21.960]  我們逐個講
[00:22:21.960 --> 00:22:24.440]  你看看你現在在工作上
[00:22:24.440 --> 00:22:27.400]  你遇到的是一些什麼的同事
[00:22:27.400 --> 00:22:29.080]  一些同僚
[00:22:29.080 --> 00:22:32.400]  你看看神在操練你哪一種品格
[00:22:32.400 --> 00:22:33.840]  譬如人愛這樣
[00:22:33.840 --> 00:22:36.360]  我們就說神將一些不可愛的人
[00:22:36.360 --> 00:22:38.080]  擺在你的組裏
[00:22:38.080 --> 00:22:41.040]  每一天你上班就會見到他
[00:22:41.040 --> 00:22:41.760]  譬如不可愛的
[00:22:41.760 --> 00:22:44.040]  即是我剛纔講的那四類
[00:22:44.040 --> 00:22:45.600]  你一上班你就會碰到他
[00:22:45.600 --> 00:22:46.720]  在你的組裏
[00:22:46.720 --> 00:22:47.840]  他不值得愛他的
[00:22:47.840 --> 00:22:49.360]  但是你一見到他
[00:22:49.360 --> 00:22:52.400]  神在那時候就要操練你人愛的品格
[00:22:52.400 --> 00:22:53.080]  喜樂那樣
[00:22:53.080 --> 00:22:54.760]  哇 有一個很難的項目
[00:22:54.760 --> 00:22:56.040]  解決不了的
[00:22:56.040 --> 00:22:59.520]  但是你的老闆又還在很生氣很憤怒
[00:22:59.520 --> 00:23:00.880]  整件事很不開心
[00:23:00.880 --> 00:23:04.200]  不能夠開心地去面對這件事情
[00:23:04.200 --> 00:23:05.760]  我不知道你有沒有這樣的情況
[00:23:05.760 --> 00:23:08.440]  神在操練你的喜樂 在工作上
[00:23:08.440 --> 00:23:09.480]  平安呢
[00:23:09.480 --> 00:23:10.400]  你很大壓力了
[00:23:10.400 --> 00:23:11.560]  已經有很多期限了
[00:23:11.560 --> 00:23:13.360]  但是你有些同事還在刺你背
[00:23:13.360 --> 00:23:14.240]  不關他的事
[00:23:14.240 --> 00:23:15.680]  是因爲你拖累了
[00:23:15.680 --> 00:23:16.520]  所以期限過了
[00:23:16.520 --> 00:23:19.160]  即是你有金手指的同事在旁邊
[00:23:19.160 --> 00:23:21.720]  會不會在操練你一種平安呢
[00:23:21.720 --> 00:23:22.560]  忍耐
[00:23:22.560 --> 00:23:24.480]  你有一個會一樣指的老闆
[00:23:24.480 --> 00:23:25.880]  不斷地指 一直指下去
[00:23:25.880 --> 00:23:27.320]  做完這件事 還沒做完的時候
[00:23:27.320 --> 00:23:28.840]  已經有第二樣指下去了
[00:23:28.840 --> 00:23:30.080]  哇 你很難忍受
[00:23:30.080 --> 00:23:32.320]  你有沒有在操練你這個忍耐呢
[00:23:32.320 --> 00:23:33.560]  譬如恩慈
[00:23:33.560 --> 00:23:36.800]  她擺一個很容易受傷的同事在你旁邊
[00:23:36.800 --> 00:23:38.680]  你說的東西其實不是這樣的意思
[00:23:38.680 --> 00:23:40.440]  但是她很多時候是這樣想的
[00:23:40.440 --> 00:23:41.560]  她很容易受傷
[00:23:41.560 --> 00:23:44.040]  操練你就是你能不能夠鼓勵她呢
[00:23:44.040 --> 00:23:45.720]  你怎樣可以幫助她呢
[00:23:45.720 --> 00:23:47.720]  你在工作上是否可以有人
[00:23:47.720 --> 00:23:48.920]  去有恩慈呢
[00:23:48.920 --> 00:23:51.080]  良善就是有些
[00:23:51.080 --> 00:23:53.480]  work ethic不是那麼好的同事在當中
[00:23:53.480 --> 00:23:56.080]  你要操練你怎樣去做一個
[00:23:56.080 --> 00:23:58.760]  在工作上道德的選擇
[00:23:58.760 --> 00:24:02.400]  你怎樣去做呢 這種良善
[00:24:02.400 --> 00:24:03.280]  殉實的時候
[00:24:03.280 --> 00:24:04.680]  她可能會擺一個
[00:24:04.680 --> 00:24:06.920]  經常出小差的上司
[00:24:06.920 --> 00:24:08.840]  不多理你的
[00:24:08.840 --> 00:24:10.040]  考驗你的忠心
[00:24:10.040 --> 00:24:12.640]  看看你能不能夠在那個時候都能夠有信實
[00:24:12.640 --> 00:24:14.200]  這個品格當中
[00:24:14.200 --> 00:24:15.240]  溫柔的時候
[00:24:15.240 --> 00:24:17.800]  很多時候擺一些很批評的
[00:24:17.800 --> 00:24:20.120]  批判性的同事在你的旁邊
[00:24:20.120 --> 00:24:22.760]  你見到他都要射箭脣槍的
[00:24:22.760 --> 00:24:24.760]  見到他好像
[00:24:24.760 --> 00:24:27.720]  條尾好像有一把劍一樣在射箭脣槍的
[00:24:27.720 --> 00:24:31.240]  你怎樣可以溫柔地射箭脣槍呢
[00:24:31.240 --> 00:24:32.600]  最後節制
[00:24:32.600 --> 00:24:34.880]  你發覺你的同事是忍者
[00:24:34.880 --> 00:24:36.920]  會忍術的
[00:24:36.920 --> 00:24:38.280]  甚至會叫你
[00:24:38.280 --> 00:24:40.160]  我們一起忍吧
[00:24:40.160 --> 00:24:41.400]  忍型的忍
[00:24:41.400 --> 00:24:42.960]  偷懶的不知去哪裏
[00:24:42.960 --> 00:24:44.480]  你那時候會不會有節制呢
[00:24:44.480 --> 00:24:46.000]  不要這樣
[00:24:46.000 --> 00:24:48.000]  不要上那麼多網 諸如此類
[00:24:48.000 --> 00:24:50.280]  很多時候神就用另一種
[00:24:50.280 --> 00:24:52.440]  好像和你相反的
[00:24:52.440 --> 00:24:55.040]  就操練你的品格
[00:24:55.040 --> 00:24:57.680]  我不知道今天神在操練你什麼品格
[00:24:57.680 --> 00:24:59.320]  如果你今天你的工作場所裏面
[00:24:59.320 --> 00:25:01.360]  真的有那麼多武林高手
[00:25:01.360 --> 00:25:02.480]  你不用擔心
[00:25:02.480 --> 00:25:03.840]  你要知道其實神
[00:25:03.840 --> 00:25:05.200]  其實在務造你
[00:25:05.200 --> 00:25:08.760]  在強化你和人際怎樣去合作
[00:25:08.760 --> 00:25:09.440]  我也感謝神
[00:25:09.440 --> 00:25:11.360]  我在匯點
[00:25:11.360 --> 00:25:12.360]  今個月踏入
[00:25:12.360 --> 00:25:16.040]  今個月在匯點工作了兩年
[00:25:16.040 --> 00:25:17.440]  我也很感謝神
[00:25:17.440 --> 00:25:20.520]  因爲匯點的童工
[00:25:20.520 --> 00:25:21.840]  都很好
[00:25:21.840 --> 00:25:23.160]  那些人的起落
[00:25:23.160 --> 00:25:24.600]  他們全部都有
[00:25:24.600 --> 00:25:26.000]  進來的時候果園一樣
[00:25:26.000 --> 00:25:27.320]  整籬果子
[00:25:27.320 --> 00:25:29.320]  到處都有任你摘
[00:25:29.320 --> 00:25:30.560]  我也問
[00:25:30.560 --> 00:25:32.920]  神爲什麼你擺我在這個位置
[00:25:32.920 --> 00:25:34.400]  在這個地方工作呢
[00:25:34.400 --> 00:25:37.320]  旁邊那麼多天使在當中呢
[00:25:37.320 --> 00:25:40.520]  我不知道你知道神怎麼跟我說
[00:25:40.520 --> 00:25:41.680]  神就說
[00:25:41.680 --> 00:25:45.360]  要將我擺在這麼好的地方
[00:25:45.360 --> 00:25:47.120]  就是要我這個
[00:25:47.120 --> 00:25:48.640]  這麼難相處的人
[00:25:48.640 --> 00:25:52.680]  在當中操練他們那種品格
[00:25:52.680 --> 00:25:55.040]  讓他們更加能夠提升
[00:25:55.040 --> 00:25:56.560]  我當時真的將明白
[00:25:56.560 --> 00:25:59.400]  爲什麼我能夠在這麼幸福的地方
[00:25:59.400 --> 00:26:01.160]  雖然我很難相處
[00:26:01.160 --> 00:26:03.280]  但是我都是有用途的
[00:26:03.280 --> 00:26:05.480]  我不知道我是大白鯊還是
[00:26:05.480 --> 00:26:06.560]  長頸鹿
[00:26:06.560 --> 00:26:08.120]  我不知道別人怎麼看我
[00:26:08.120 --> 00:26:10.080]  但是我感謝主
[00:26:10.080 --> 00:26:12.120]  有一個老闆
[00:26:12.120 --> 00:26:15.000]  他覺得他的員工不太投入
[00:26:15.000 --> 00:26:17.040]  不太投入的時候他就提了一首詩
[00:26:17.040 --> 00:26:19.520]  叫做《工作要投入》
[00:26:19.520 --> 00:26:20.880]  他怎樣呢
[00:26:20.880 --> 00:26:21.920]  他就說
[00:26:21.920 --> 00:26:23.520]  投入
[00:26:23.520 --> 00:26:25.120]  母與你工作的能力
[00:26:25.120 --> 00:26:25.880]  投入
[00:26:25.880 --> 00:26:27.880]  你會發揮潛能
[00:26:27.880 --> 00:26:30.720]  喚醒你心中沉睡的巨人
[00:26:30.720 --> 00:26:31.800]  投入
[00:26:31.800 --> 00:26:34.840]  你會積累經驗
[00:26:34.840 --> 00:26:37.720]  你投入越投入經驗就越多
[00:26:37.720 --> 00:26:40.080]  投入你會跨越障礙
[00:26:40.080 --> 00:26:42.960]  你不會再有克服不了的困難
[00:26:42.960 --> 00:26:45.120]  投入你會更加的專注
[00:26:45.120 --> 00:26:48.440]  你全神貫注走向成功的路
[00:26:48.440 --> 00:26:50.800]  因爲你投入所以你傑出
[00:26:50.800 --> 00:26:53.560]  少一分的抱怨多一分的投入
[00:26:53.560 --> 00:26:55.680]  多爲老闆出點子
[00:26:55.680 --> 00:26:58.960]  小級單位出聯子
[00:26:58.960 --> 00:27:00.960]  全力找方法
[00:27:00.960 --> 00:27:02.960]  不要再全力找藉口
[00:27:02.960 --> 00:27:04.160]  你累嗎
[00:27:04.160 --> 00:27:07.200]  往往就是因爲你不投入
[00:27:07.200 --> 00:27:08.480]  我不知道你聽完之後
[00:27:08.480 --> 00:27:10.960]  你老闆星期一明天
[00:27:10.960 --> 00:27:12.800]  弄一首詩給你
[00:27:12.800 --> 00:27:15.320]  不要啦 最後只有一句
[00:27:15.320 --> 00:27:17.760]  做多一點東西 投入一點
[00:27:17.760 --> 00:27:21.320]  都是做個造節的
[00:27:21.320 --> 00:27:24.800]  我不知道你
[00:27:24.800 --> 00:27:26.800]  投入不了工作是有什麼原因
[00:27:26.800 --> 00:27:28.280]  會不會因爲工作壓力的緣故
[00:27:28.280 --> 00:27:32.720]  會不會是因爲與同事關係處得不好的緣故
[00:27:32.720 --> 00:27:38.040]  但也有發現很多員工不能投入工作
[00:27:38.040 --> 00:27:43.280]  是因爲他得不到上司的肯定和讚許
[00:27:43.280 --> 00:27:44.440]  他長期在這裏工作
[00:27:44.440 --> 00:27:45.840]  其實可能他的表現挺好的
[00:27:45.840 --> 00:27:51.680]  但他上司一直都沒有給過任何的讚賞他肯定他
[00:27:51.680 --> 00:27:55.360]  那你那些獎勵那些公司什麼時候批
[00:27:55.360 --> 00:27:58.080]  但除了那些之外平日是沒有鼓勵的
[00:27:58.080 --> 00:28:01.440]  以至於員工很多時候就是不能投入工作
[00:28:01.440 --> 00:28:02.800]  不過這樣
[00:28:02.800 --> 00:28:07.280]  今天神都要我們去小心一點
[00:28:07.280 --> 00:28:08.320]  小心是什麼呢
[00:28:08.320 --> 00:28:10.000]  就是因爲你工作上面
[00:28:10.000 --> 00:28:14.040]  其實你可能注意的地方是搞錯了
[00:28:14.040 --> 00:28:16.000]  當你注意力搞錯了
[00:28:16.000 --> 00:28:18.160]  你將你的焦點放錯的時候
[00:28:18.160 --> 00:28:20.120]  你以爲那些可以幫助你投入工作嗎
[00:28:20.120 --> 00:28:21.120]  加薪嗎
[00:28:21.120 --> 00:28:22.600]  升職可以幫助你投入工作嗎
[00:28:22.600 --> 00:28:24.320]  其實未必一定會
[00:28:24.320 --> 00:28:29.040]  所以今天神要我們去調教我們工作的焦點
[00:28:29.040 --> 00:28:31.160]  保羅給我們一句話
[00:28:31.160 --> 00:28:32.200]  他說什麼呢
[00:28:32.200 --> 00:28:34.760]  他說我現在是要得人的心呢
[00:28:34.760 --> 00:28:37.040]  還是要得神的心呢
[00:28:37.040 --> 00:28:39.320]  我豈是討人的歡喜嗎
[00:28:39.320 --> 00:28:41.200]  若我營救討人的歡喜
[00:28:41.200 --> 00:28:44.000]  我就不是基督的僕人
[00:28:44.000 --> 00:28:46.320]  神今天都問你
[00:28:46.320 --> 00:28:49.840]  你到底在工作的時候是討人的心
[00:28:49.840 --> 00:28:51.560]  還是討神的心
[00:28:51.560 --> 00:28:52.960]  你是希望人讚許
[00:28:52.960 --> 00:28:54.360]  還是說你做完事的時候
[00:28:54.360 --> 00:28:55.360]  你都會問神一聲
[00:28:55.360 --> 00:28:57.000]  神啊你怎麼看
[00:28:57.000 --> 00:28:59.800]  你覺得我做得怎麼樣
[00:28:59.800 --> 00:29:01.640]  你會不會這樣呢
[00:29:01.640 --> 00:29:04.520]  其實除了得到上司讚許
[00:29:04.520 --> 00:29:07.800]  你以爲可以幫助你投入工作之外
[00:29:07.800 --> 00:29:09.760]  你可能都會注意着
[00:29:09.760 --> 00:29:11.720]  剛纔我們說的
[00:29:11.720 --> 00:29:13.360]  有沒有加薪
[00:29:13.360 --> 00:29:14.720]  有沒有獎勵
[00:29:14.720 --> 00:29:16.960]  有沒有升職
[00:29:16.960 --> 00:29:18.720]  都會注意這些東西
[00:29:18.720 --> 00:29:21.120]  但今天神說我們不要再注意這些東西
[00:29:21.120 --> 00:29:23.520]  有一句話挺好的
[00:29:23.520 --> 00:29:27.200]  祂說爲錢財工作容易淚心
[00:29:27.200 --> 00:29:29.600]  爲理想工作不宜灰心
[00:29:29.600 --> 00:29:34.640]  爲興趣工作開心熱心
[00:29:34.640 --> 00:29:35.560]  你看完這句話的時候
[00:29:35.560 --> 00:29:38.120]  你都覺得是吧
[00:29:38.120 --> 00:29:40.960]  工作爲錢你會很累
[00:29:40.960 --> 00:29:42.920]  工作你有理想嗎
[00:29:42.920 --> 00:29:44.120]  你可以會有恆心
[00:29:44.120 --> 00:29:46.360]  遇到困難你繼續去
[00:29:46.360 --> 00:29:48.440]  如果工作是你有興趣的
[00:29:48.440 --> 00:29:50.920]  它會令你興奮的
[00:29:50.920 --> 00:29:53.400]  這個你會開心你會熱心
[00:29:53.400 --> 00:29:56.040]  不過這樣
[00:29:56.040 --> 00:29:57.240]  保羅告訴你
[00:29:57.240 --> 00:29:59.160]  你在工作上
[00:29:59.160 --> 00:30:03.400]  無論你現在是開心不開心
[00:30:03.400 --> 00:30:04.800]  灰心
[00:30:04.800 --> 00:30:06.120]  無論你什麼心
[00:30:06.120 --> 00:30:08.520]  祂說你其實欠缺了一個心
[00:30:08.520 --> 00:30:10.200]  這個是什麼心
[00:30:10.200 --> 00:30:11.640]  或者我們一起讀這次聖經
[00:30:11.640 --> 00:30:14.320]  看看你找不找到那是什麼心
[00:30:14.320 --> 00:30:16.640]  保羅在高流西書第三章
[00:30:16.640 --> 00:30:17.600]  二十二到二十三節
[00:30:17.600 --> 00:30:19.000]  我們一起讀好嗎
[00:30:19.000 --> 00:30:23.280]  你們作僕人的要凡事聽從世上的主人
[00:30:23.280 --> 00:30:26.360]  作事不要只作給人看
[00:30:26.360 --> 00:30:29.360]  像那些土人歡心的一樣
[00:30:29.360 --> 00:30:32.440]  卻要以真誠的心敬爲主
[00:30:32.440 --> 00:30:35.720]  無論你們作什麼都要從心裏去作
[00:30:35.720 --> 00:30:39.920]  像是爲主作的不要爲人作的
[00:30:39.920 --> 00:30:40.560]  保羅問你
[00:30:40.560 --> 00:30:43.760]  今天你是爲主作還是爲人作呢
[00:30:43.760 --> 00:30:45.840]  爲主作就有一個心
[00:30:45.840 --> 00:30:49.160]  這是什麼心這次經文說的是
[00:30:49.160 --> 00:30:52.360]  這是一個敬畏神的心
[00:30:52.360 --> 00:30:54.240]  當你在工作你再將你的焦點
[00:30:54.240 --> 00:30:55.720]  不是放在我們剛纔說的那裏
[00:30:55.720 --> 00:30:57.120]  而是放在神那裏的時候
[00:30:57.120 --> 00:31:00.200]  你就可以培育到你這個敬畏神的心
[00:31:00.200 --> 00:31:04.760]  你一生人花三分一的時間在工作上
[00:31:04.760 --> 00:31:05.880]  如果在這個場景下
[00:31:05.880 --> 00:31:09.240]  你沒有機會培養敬畏神的心
[00:31:09.240 --> 00:31:12.160]  你很難在三分一睡覺的時候
[00:31:12.160 --> 00:31:13.760]  你怎麼敬畏神呢
[00:31:13.760 --> 00:31:16.320]  你就在三分一工作的這個地方
[00:31:16.320 --> 00:31:18.720]  另外那三分一我想你是回教會
[00:31:18.720 --> 00:31:20.760]  收拾一下屋去旅行
[00:31:20.760 --> 00:31:22.440]  你不會特別有什麼
[00:31:22.440 --> 00:31:23.480]  但在三分一工作的時候
[00:31:23.480 --> 00:31:25.200]  這個地方如果你不能夠有機會
[00:31:25.200 --> 00:31:27.440]  去操練你的敬畏神的心
[00:31:27.440 --> 00:31:33.560]  我覺得你人生會很浪費
[00:31:33.560 --> 00:31:35.240]  當你在工作投入
[00:31:35.240 --> 00:31:37.480]  你願意敬畏神
[00:31:37.480 --> 00:31:39.440]  你願意榮耀神的時候
[00:31:39.440 --> 00:31:40.760]  實話告訴你
[00:31:40.760 --> 00:31:42.760]  積極投入工作
[00:31:42.760 --> 00:31:45.280]  就會隨之而來
