
[00:00:00.000 --> 00:00:06.000]  今天我給大家思想的經文是詩篇第46篇
[00:24:10.280 --> 00:24:12.280]  我們也不害怕,
[00:24:12.280 --> 00:24:15.280]  因爲在天庭的上主與我們同在,
[00:24:15.280 --> 00:24:19.280]  雅各的神是我們的避難所,
[00:24:19.280 --> 00:24:23.280]  今日威脅着我們有軍事的勢力,
[00:24:23.280 --> 00:24:26.280]  烏克蘭好像離我們很遠,
[00:24:26.280 --> 00:24:30.280]  但是我們的鄰近緬甸的軍政府,
[00:24:30.280 --> 00:24:32.280]  南海主權的爭執,
[00:24:32.280 --> 00:24:35.280]  不寒時不時發射它的導彈,
[00:24:35.280 --> 00:24:37.280]  臺灣主權的問題,
[00:24:37.280 --> 00:24:40.280]  還有新冠肺炎的疫情,
[00:24:40.280 --> 00:24:44.280]  各國政治和經濟的角力鬥爭等等,
[00:24:44.280 --> 00:24:46.280]  這些都是埋身的威脅,
[00:24:46.280 --> 00:24:51.280]  絕對威脅和影響着我們每日的生活和泉流。
[00:24:51.280 --> 00:24:54.280]  但有上主與我們同在,
[00:24:54.280 --> 00:24:58.280]  納約的神是我們的避難所,
[00:24:58.280 --> 00:25:00.280]  所以我們可以不害怕,
[00:25:00.280 --> 00:25:04.280]  而且可以有平安。
[00:25:04.280 --> 00:25:06.280]  第三個段落,
[00:25:06.280 --> 00:25:11.280]  我們看到天庭的上主與我們同在。
[00:25:11.280 --> 00:25:15.280]  在第七節,
[00:25:15.280 --> 00:25:18.280]  他說:萬軍之野華與我們同在,
[00:25:18.280 --> 00:25:22.280]  雅各的神是我們的避難所。
[00:25:22.280 --> 00:25:24.280]  第十一節,
[00:25:24.280 --> 00:25:26.280]  萬軍的野華與我們同在,
[00:25:26.280 --> 00:25:30.280]  雅各的神是我們的避難所。
[00:25:30.280 --> 00:25:32.280]  重複的說話,
[00:25:32.280 --> 00:25:35.280]  很強調的一個信息,
[00:25:35.280 --> 00:25:38.280]  這裏講到萬軍的野華,
[00:25:38.280 --> 00:25:40.280]  這個萬軍的野華,
[00:25:40.280 --> 00:25:42.280]  大家馬上去想到,
[00:25:42.280 --> 00:25:45.280]  是上帝帶着千軍萬馬,
[00:25:45.280 --> 00:25:47.280]  來處理,
[00:25:47.280 --> 00:25:48.280]  去對付,
[00:25:48.280 --> 00:25:50.280]  去殲滅這些的刀槍,
[00:25:50.280 --> 00:25:52.280]  這些的戰火,
[00:25:52.280 --> 00:25:57.280]  這些的列國的爭擾。
[00:25:57.280 --> 00:25:59.280]  我們馬上會這樣想,
[00:25:59.280 --> 00:26:03.280]  但原來,解荊嘉告訴我們,
[00:26:03.280 --> 00:26:06.280]  這並不是軍隊列陣的描述,
[00:26:06.280 --> 00:26:10.280]  其實是上主在天庭,
[00:26:10.280 --> 00:26:13.280]  坐着爲皇的景象。
[00:26:13.280 --> 00:26:18.280]  就比如我們時時看到的,
[00:26:18.280 --> 00:26:20.280]  古代的皇帝,
[00:26:20.280 --> 00:26:22.280]  在上朝,
[00:26:22.280 --> 00:26:24.280]  民武百官列隊,
[00:26:24.280 --> 00:26:26.280]  商議國事的情景。
[00:26:26.280 --> 00:26:29.280]  有白記第二章一到二節說,
[00:26:29.280 --> 00:26:33.280]  神的宗旨是立在上主面前。
[00:26:33.280 --> 00:26:37.280]  在《耳塞亞書》六章一到四節,
[00:26:37.280 --> 00:26:43.280]  記載到上帝是被耳塞亞先知看見天庭的一幕,
[00:26:43.280 --> 00:26:45.280]  那個幕是怎樣的呢?
[00:26:45.280 --> 00:26:48.280]  主坐在高高的寶座上,
[00:26:48.280 --> 00:26:52.280]  他的衣裳垂下遮滿聖殿,
[00:26:52.280 --> 00:26:57.280]  旗上有撒拉忽、士立各有六個翅膀,
[00:26:57.280 --> 00:27:01.280]  彼此呼喊說:聖災!聖災!聖災!
[00:27:01.280 --> 00:27:03.280]  萬軍之夜話,
[00:27:03.280 --> 00:27:07.280]  他的榮光充滿全地。
[00:27:07.280 --> 00:27:11.280]  不是帶着軍隊出去打仗和廝殺,
[00:27:11.280 --> 00:27:15.280]  而是坐在天庭上的寶座上,
[00:27:15.280 --> 00:27:19.280]  萬軍之夜話仍然坐着爲皇,
[00:27:19.280 --> 00:27:22.280]  是他掌權的,
[00:27:22.280 --> 00:27:25.280]  他統領着宇宙萬有,
[00:27:25.280 --> 00:27:30.280]  他也掌管着人類的歷史發展。
[00:27:30.280 --> 00:27:33.280]  所以去到第八節,
[00:27:33.280 --> 00:27:36.280]  這個經文他呼籲我們做什麼呢?
[00:27:36.280 --> 00:27:40.280]  他說他邀請我們來看上主的作爲,
[00:27:40.280 --> 00:27:43.280]  看看他如何洗地荒涼,
[00:27:43.280 --> 00:27:47.280]  看看他如何止息戰爭直到地極,
[00:27:47.280 --> 00:27:49.280]  他折弓斷槍,
[00:27:49.280 --> 00:27:52.280]  把戰車焚燒在火中。
[00:27:52.280 --> 00:27:53.280]  第十節,
[00:27:53.280 --> 00:27:56.280]  他是一段很有名的經文,
[00:27:56.280 --> 00:27:58.280]  那裏說:你們要休息,
[00:27:58.280 --> 00:28:00.280]  要知道我是神,
[00:28:00.280 --> 00:28:02.280]  我必在外邦被尊崇,
[00:28:02.280 --> 00:28:06.280]  在遍地上被尊崇。
[00:28:06.280 --> 00:28:08.280]  這個休息是什麼意思呢?
[00:28:08.280 --> 00:28:10.280]  你們要休息,
[00:28:10.280 --> 00:28:12.280]  就是說你們要放手。
[00:28:12.280 --> 00:28:14.280]  休息是放鬆,是放棄,
[00:28:14.280 --> 00:28:16.280]  是安靜,是停止。
[00:28:16.280 --> 00:28:18.280]  上帝叫我們休息,
[00:28:18.280 --> 00:28:19.280]  叫我們放手,
[00:28:19.280 --> 00:28:22.280]  叫我們等他來。
[00:28:22.280 --> 00:28:25.280]  我們經常都在自作主張,
[00:28:25.280 --> 00:28:29.280]  我們經常都用我們認爲的方法,
[00:28:29.280 --> 00:28:31.280]  我們的意見,
[00:28:31.280 --> 00:28:36.280]  我們去參與,去指導。
[00:28:36.280 --> 00:28:39.280]  上帝說:你等我來吧,
[00:28:39.280 --> 00:28:42.280]  你放手吧,你休息。
[00:28:42.280 --> 00:28:44.280]  你們要休息,
[00:28:44.280 --> 00:28:48.280]  要知道我是神。
[00:28:48.280 --> 00:28:52.280]  讓上主介入和處理整個局面,
[00:28:52.280 --> 00:28:56.280]  讓我們親眼看他的作爲,
[00:28:56.280 --> 00:28:58.280]  我們就知道他是神。
[00:28:58.280 --> 00:29:01.280]  他的意念非同我們的意念,
[00:29:01.280 --> 00:29:08.280]  他的作爲也超越了我們能夠想象。
[00:29:08.280 --> 00:29:11.280]  你們肯不肯相信和放手給他呢?
[00:29:11.280 --> 00:29:14.280]  很多時候我們表面上是靠主,
[00:29:14.280 --> 00:29:16.280]  是信靠他,是投靠他,
[00:29:16.280 --> 00:29:18.280]  我們不停地祈禱。
[00:29:18.280 --> 00:29:25.280]  但是我們時時向主來表達很多的意見。
[00:29:25.280 --> 00:29:27.280]  我們不肯放手給上帝說事,
[00:29:27.280 --> 00:29:29.280]  我們仍然想說事,
[00:29:29.280 --> 00:29:33.280]  我們仍然想主杜着整個景象,
[00:29:33.280 --> 00:29:35.280]  整個處境。
[00:29:35.280 --> 00:29:38.280]  我們很想主去執行我們的想法,
[00:29:38.280 --> 00:29:40.280]  和我們的意見。
[00:29:40.280 --> 00:29:42.280]  但是我們的想法和意見,
[00:29:42.280 --> 00:29:44.280]  往往都是自標不自本,
[00:29:44.280 --> 00:29:46.280]  修修補補,
[00:29:46.280 --> 00:29:49.280]  不能夠徹底解決問題。
[00:29:49.280 --> 00:29:50.280]  知道,
[00:29:50.280 --> 00:29:52.280]  你要知道我是神。
[00:29:52.280 --> 00:29:54.280]  這個知道不是單單認知上,
[00:29:54.280 --> 00:29:56.280]  知道神的存在,
[00:29:56.280 --> 00:29:59.280]  而是深深地經歷,
[00:29:59.280 --> 00:30:01.280]  認識他是誰。
[00:30:01.280 --> 00:30:03.280]  是一種生命的關係,
[00:30:03.280 --> 00:30:07.280]  是一種愛的連結。
[00:30:07.280 --> 00:30:10.280]  信得過他是沒有離場,
[00:30:10.280 --> 00:30:13.280]  我是知道經驗他沒有離場,
[00:30:13.280 --> 00:30:15.280]  他是我們的神,
[00:30:15.280 --> 00:30:17.280]  他是我們的避難所。
[00:30:17.280 --> 00:30:20.280]  因此在紛亂的時局裏,
[00:30:20.280 --> 00:30:23.280]  在病毒肆虐的日子裏,
[00:30:23.280 --> 00:30:24.280]  我們可以安息,
[00:30:24.280 --> 00:30:26.280]  我們可以安靜,
[00:30:26.280 --> 00:30:28.280]  放下我們躁動的心,
[00:30:28.280 --> 00:30:30.280]  傳言去信靠,
[00:30:30.280 --> 00:30:33.280]  仰望我們的恩主。
[00:30:33.280 --> 00:30:36.280]  剛纔我提到的五位宣教士,
[00:30:36.280 --> 00:30:38.280]  殉道的事蹟,
[00:30:38.280 --> 00:30:40.280]  六十多年前,
[00:30:40.280 --> 00:30:42.280]  你估也估不到,
[00:30:42.280 --> 00:30:44.280]  五個年輕的宣教士,
[00:30:44.280 --> 00:30:47.280]  被刺殺死亡,
[00:30:47.280 --> 00:30:49.280]  竟然他的遺孀,
[00:30:49.280 --> 00:30:51.280]  即是他的妻子,
[00:30:51.280 --> 00:30:54.280]  帶着年幼的子女,
[00:30:54.280 --> 00:30:56.280]  再次進入這些,
[00:30:56.280 --> 00:31:00.280]  殺他們的丈夫的族人裏面,
[00:31:00.280 --> 00:31:02.280]  住在他們中間,
[00:31:02.280 --> 00:31:05.280]  繼續將福音傳揚,
[00:31:05.280 --> 00:31:09.280]  繼續將這個使命去完成。
[00:31:09.280 --> 00:31:12.280]  想象不到,
[00:31:12.280 --> 00:31:18.280]  結果這個阿卡族的尤長,
[00:31:18.280 --> 00:31:21.280]  竟然信了主,
[00:31:21.280 --> 00:31:23.280]  而且帶領他們整個族人,
[00:31:23.280 --> 00:31:26.280]  去迴轉歸向神。
[00:31:26.280 --> 00:31:30.280]  他們的尤長成爲他們的牧者。
[00:31:30.280 --> 00:31:34.280]  殉道者其中有一個兒子,
[00:31:34.280 --> 00:31:36.280]  他的名字叫Steve,
[00:31:36.280 --> 00:31:41.280]  由這個尤長爲他施洗。
[00:31:41.280 --> 00:31:43.280]  你想象不到,
[00:31:43.280 --> 00:31:47.280]  接着這個Steve,
[00:31:47.280 --> 00:31:50.280]  後來寫了一本書,
[00:31:50.280 --> 00:31:53.280]  叫《長矛尖端》,
[00:31:53.280 --> 00:31:54.280]  中文譯。
[00:31:54.280 --> 00:31:59.280]  這本書拍成了電影,
[00:31:59.280 --> 00:32:02.280]  叫《阿瑪遜悲歌》。
[00:32:02.280 --> 00:32:06.280]  這是一個震撼的事蹟,
[00:32:06.280 --> 00:32:08.280]  不是一個故事,
[00:32:08.280 --> 00:32:10.280]  是真實發生的。
[00:32:10.280 --> 00:32:12.280]  我看完,
[00:32:12.280 --> 00:32:16.280]  是百汗不厭的一件事蹟。
[00:32:16.280 --> 00:32:19.280]  他們的犧牲是否白費呢?
[00:32:19.280 --> 00:32:23.280]  他們是否愚蠢呢?
[00:32:23.280 --> 00:32:28.280]  可能很多人都會有很多的問題,
[00:32:28.280 --> 00:32:30.280]  可能很多人都會問神,
[00:32:30.280 --> 00:32:35.280]  爲什麼會容許這批宣教士去送死?
[00:32:35.280 --> 00:32:38.280]  神,爲什麼不保護他們,
[00:32:38.280 --> 00:32:40.280]  不保護你的兒女?
[00:32:40.280 --> 00:32:44.280]  爲什麼會讓這些事情發生?
[00:32:44.280 --> 00:32:47.280]  爲什麼要殺死五個人?
[00:32:47.280 --> 00:32:49.280]  很多的問題,
[00:32:49.280 --> 00:32:51.280]  要回答這些問題,
[00:32:51.280 --> 00:32:54.280]  其實有一條問題你要先問,
[00:32:54.280 --> 00:32:56.280]  有一條什麼問題呢?
[00:32:56.280 --> 00:33:00.280]  就是我們要問天父,
[00:33:00.280 --> 00:33:04.280]  你爲什麼要讓自己獨生的愛子,
[00:33:04.280 --> 00:33:07.280]  來到這個世界送死?
[00:33:07.280 --> 00:33:10.280]  這條纔是最根本的問題。
[00:33:10.280 --> 00:33:12.280]  天父的回答我們都有,
[00:33:12.280 --> 00:33:14.280]  拿了答案。
[00:33:14.280 --> 00:33:16.280]  天父說:神極愛世人,
[00:33:16.280 --> 00:33:19.280]  甚至將他的獨生子賜給我們,
[00:33:19.280 --> 00:33:22.280]  叫一切信他的不致滅亡,
[00:33:22.280 --> 00:33:24.280]  返得永生。
[00:33:24.280 --> 00:33:27.280]  這就是上帝的答案。
[00:33:27.280 --> 00:33:29.280]  所以在這個短片裏面,
[00:33:29.280 --> 00:33:31.280]  那些族人,
[00:33:31.280 --> 00:33:34.280]  那個酉長問他的遺傷,
[00:33:34.280 --> 00:33:37.280]  爲什麼你還要來?
[00:33:37.280 --> 00:33:40.280]  他說,我們來,
[00:33:40.280 --> 00:33:43.280]  他要說他自己的身份,
[00:33:43.280 --> 00:33:45.280]  他告訴他,
[00:33:45.280 --> 00:33:49.280]  他就是你殺死那五個宣教士,
[00:33:49.280 --> 00:33:51.280]  其中一個的妻子,
[00:33:51.280 --> 00:33:53.280]  爲什麼要來?
[00:33:53.280 --> 00:33:55.280]  他答案很清楚,
[00:33:55.280 --> 00:33:58.280]  是神的愛。
[00:33:58.280 --> 00:34:00.280]  我們看到,
[00:34:00.280 --> 00:34:03.280]  在1992年,
[00:34:03.280 --> 00:34:08.280]  奧卡語的《新約聖經》翻譯完成,
[00:34:08.280 --> 00:34:10.280]  舉行奉獻禮的時候,
[00:34:10.280 --> 00:34:14.280]  謀殺宣教士的兇手裏面有三個出席,
[00:34:14.280 --> 00:34:16.280]  他們見證說,
[00:34:16.280 --> 00:34:19.280]  我們很懊悔殺了五位宣教士,
[00:34:19.280 --> 00:34:22.280]  我們當時不知道自己在做什麼,
[00:34:22.280 --> 00:34:26.280]  請求你們饒恕我們。
[00:34:26.280 --> 00:34:28.280]  很震撼。
[00:34:28.280 --> 00:34:32.280]  我們看到上帝用什麼方法,
[00:34:32.280 --> 00:34:36.280]  來止息戰爭直到地極。
[00:34:36.280 --> 00:34:38.280]  我們看到上帝用什麼方法,
[00:34:38.280 --> 00:34:40.280]  來截弓斷槍,
[00:34:40.280 --> 00:34:44.280]  將戰車焚燒在火中。
[00:34:44.280 --> 00:34:47.280]  其實我們想的是,
[00:34:47.280 --> 00:34:51.280]  如果我們是當事人的話,
[00:34:51.280 --> 00:34:55.280]  我們一定是想到血債血償。
[00:34:55.280 --> 00:34:58.280]  如果我們是當事人的話,
[00:34:58.280 --> 00:35:02.280]  我們會對上帝充滿怨懟和苦結。
[00:35:02.280 --> 00:35:06.280]  但是神的愛卻讓人心融化。
[00:35:06.280 --> 00:35:08.280]  神的愛化解仇恨,
[00:35:08.280 --> 00:35:11.280]  他止息戰爭直到地極,
[00:35:11.280 --> 00:35:12.280]  他截弓斷槍,
[00:35:12.280 --> 00:35:15.280]  將戰火焚燒在火中。
[00:35:15.280 --> 00:35:18.280]  還有他在列國中受尊崇,
[00:35:18.280 --> 00:35:20.280]  在全地受尊崇,
[00:35:20.280 --> 00:35:23.280]  這是上帝的作爲。
[00:35:23.280 --> 00:35:27.280]  如果我們不回答到,
[00:35:27.280 --> 00:35:31.280]  上帝爲什麼讓他自己獨生的兒子,
[00:35:31.280 --> 00:35:34.280]  來到這個世上受死這個問題,
[00:35:34.280 --> 00:35:36.280]  我們就沒有辦法回答,
[00:35:36.280 --> 00:35:40.280]  爲什麼這五個年輕有爲的孫教士,
[00:35:40.280 --> 00:35:43.280]  會這樣死亡。
[00:35:43.280 --> 00:35:46.280]  而帶來的結果也是你想象不到,
[00:35:46.280 --> 00:35:50.280]  上帝的道路超過我們的道路,
[00:35:50.280 --> 00:35:54.280]  他的意念是高過我們的意念。
[00:35:54.280 --> 00:35:57.280]  今天我們要將整個思維改變,
[00:35:57.280 --> 00:36:01.280]  將我們整個人生的目標改變。
[00:36:01.280 --> 00:36:05.280]  我們的人生不是追求幸福美滿,
[00:36:05.280 --> 00:36:08.280]  我們的人生不是追求,
[00:36:08.280 --> 00:36:11.280]  這個世界的人所向往,
[00:36:11.280 --> 00:36:15.280]  那種所謂圓滿圓美的人生。
[00:36:15.280 --> 00:36:18.280]  今天我們的人生是什麼呢?
[00:36:18.280 --> 00:36:22.280]  今天我們的人生的目標是什麼呢?
[00:36:22.280 --> 00:36:25.280]  其中一個孫教士的妻子說,
[00:36:25.280 --> 00:36:27.280]  她的丈夫一生,
[00:36:27.280 --> 00:36:29.280]  其實就是爲了這一刻,
[00:36:29.280 --> 00:36:31.280]  她的存在就是爲了這一刻。
[00:36:31.280 --> 00:36:33.280]  今天我們的一生,
[00:36:33.280 --> 00:36:34.280]  我們的存在,
[00:36:34.280 --> 00:36:36.280]  我們的追求是什麼呢?
[00:36:36.280 --> 00:36:39.280]  是安逸,是富庶,是繁榮。
[00:36:39.280 --> 00:36:41.280]  如果我們繼續拿着這些,
[00:36:41.280 --> 00:36:43.280]  成爲我們的人生的目標,
[00:36:43.280 --> 00:36:45.280]  最終的取向的話,
[00:36:45.280 --> 00:36:47.280]  我們就沒有辦法面對,
[00:36:47.280 --> 00:36:52.280]  我們現在所失去的東西。
[00:36:52.280 --> 00:36:55.280]  主纔是我們的全部。
[00:36:55.280 --> 00:36:59.280]  神的愛,
[00:36:59.280 --> 00:37:01.280]  讓人去認識,
[00:37:01.280 --> 00:37:06.280]  纔是我們最終的方向和價值。
[00:37:06.280 --> 00:37:08.280]  讓我們在上帝的面前,
[00:37:08.280 --> 00:37:10.280]  交正我們的目標,
[00:37:10.280 --> 00:37:12.280]  交正我們的方向,
[00:37:12.280 --> 00:37:16.280]  才知道我們冒懼於死亡。
[00:37:16.280 --> 00:37:17.280]  在患難中,
[00:37:17.280 --> 00:37:19.280]  我們看到上帝的作爲,
[00:37:19.280 --> 00:37:22.280]  我們經歷祂隨時的幫助。
[00:37:22.280 --> 00:37:26.280]  讓我們在這種水深火熱的裏面,
[00:37:26.280 --> 00:37:28.280]  我們能夠不懼怕。
[00:37:28.280 --> 00:37:33.280]  讓我們一起同心祈禱。
[00:37:33.280 --> 00:37:34.280]  親愛的主,
[00:37:34.280 --> 00:37:37.280]  我們求您可憐我們。
[00:37:37.280 --> 00:37:39.280]  我們進入福音的大門,
[00:37:39.280 --> 00:37:41.280]  我們因爲這個福音,
[00:37:41.280 --> 00:37:44.280]  帶給我們很多的好處。
[00:37:44.280 --> 00:37:45.280]  因爲這個福音,
[00:37:45.280 --> 00:37:47.280]  能夠救我們脫離死亡,
[00:37:47.280 --> 00:37:50.280]  能夠賜我們永生。
[00:37:50.280 --> 00:37:51.280]  我們的出發點,
[00:37:51.280 --> 00:37:55.280]  都在我們自己的身上,
[00:37:55.280 --> 00:37:59.280]  在我們可以獲得更美的人生的方向。
[00:37:59.280 --> 00:38:01.280]  這不是錯,
[00:38:01.280 --> 00:38:04.280]  但這不是最終的目標。
[00:38:04.280 --> 00:38:06.280]  最終的目標主,
[00:38:06.280 --> 00:38:07.280]  我們知道最終的目標,
[00:38:07.280 --> 00:38:09.280]  是您的旨意行在地上,
[00:38:09.280 --> 00:38:12.280]  如同行在天上。
[00:38:12.280 --> 00:38:13.280]  最終的目標,
[00:38:13.280 --> 00:38:14.280]  是您的心意,
[00:38:14.280 --> 00:38:17.280]  您極愛世人的心意,
[00:38:17.280 --> 00:38:20.280]  能夠得到充分的彰顯,
[00:38:20.280 --> 00:38:23.280]  在這個人世間。
[00:38:23.280 --> 00:38:25.280]  主求您幫助我們,
[00:38:25.280 --> 00:38:27.280]  對準這個目標,
[00:38:27.280 --> 00:38:30.280]  能夠享受您的同在,
[00:38:30.280 --> 00:38:35.280]  能夠擁有您同在的那一份平安。
[00:38:35.280 --> 00:38:37.280]  求主幫助我們。
[00:38:37.280 --> 00:38:39.280]  我們同心祈禱,
[00:38:39.280 --> 00:38:43.280]  奉耶穌基督的聖命及阿們。
