
[00:00:00.000 --> 00:00:02.720]  讓我們開始的時候,我們先做一個祈禱
[00:21:02.080 --> 00:21:06.080]  他寫給提摩泰最後的遺言裏
[00:21:06.080 --> 00:21:09.080]  竟然提到馬可這位小子
[00:21:09.080 --> 00:21:11.080]  這個名字
[00:21:11.080 --> 00:21:15.080]  在提摩泰後書裏有提到
[00:21:15.080 --> 00:21:20.080]  他說:「他在全道的事上是於我有益。」
[00:21:20.080 --> 00:21:22.080]  各位兄弟姐妹
[00:21:22.080 --> 00:21:28.080]  這句說話可以說是重如泰山
[00:21:28.080 --> 00:21:31.080]  在保羅的眼裏
[00:21:31.080 --> 00:21:33.080]  以前那位無益的小子
[00:21:33.080 --> 00:21:36.080]  現在反而成為有益的人
[00:21:36.080 --> 00:21:40.080]  是他全道的同工
[00:21:40.080 --> 00:21:43.080]  大家有沒有看到
[00:21:43.080 --> 00:21:48.080]  上帝的手不期然地在兩條平行的路上
[00:21:48.080 --> 00:21:51.080]  不斷地來做工
[00:21:51.080 --> 00:21:59.080]  換句話說,在這段時間裏,上帝磨練了馬可的韌性
[00:21:59.080 --> 00:22:07.080]  同時也柔軟了保羅對人的看法和剛硬
[00:22:07.080 --> 00:22:11.080]  保羅後期在肥納比書裏更加寫出
[00:22:11.080 --> 00:22:14.080]  他說:「你們當以基督的心為心。」
[00:22:14.080 --> 00:22:19.080]  大家都知道肥納比書也是他監獄書信的其中一卷
[00:22:19.080 --> 00:22:22.080]  他當時開始明白到
[00:22:22.080 --> 00:22:26.080]  其實如果是講真理的時候
[00:22:26.080 --> 00:22:28.080]  如果你沒有基督的謙卑
[00:22:28.080 --> 00:22:34.080]  你很容易就會傷到別人
[00:22:34.080 --> 00:22:39.080]  這裏又使我想起電影裏有一個台詞
[00:22:39.080 --> 00:22:41.080]  是非常有意思的
[00:22:41.080 --> 00:22:50.080]  我們這些年紀大的人都會看過鐵金剛的電影裏
[00:22:50.080 --> 00:22:58.080]  裏面說:「你只能活兩次,而第二次才是你唯一活下去的方式。
[00:22:58.080 --> 00:23:03.080]  You only live twice, and twice is the only way to live。」
[00:23:03.080 --> 00:23:10.080]  這句說話其實用在基督裏是更加適合
[00:23:10.080 --> 00:23:13.080]  這次的生命就好像馬可那樣
[00:23:13.080 --> 00:23:15.080]  憑血氣來侍奉
[00:23:15.080 --> 00:23:20.080]  結果遇到困難的時候就打退堂鼓
[00:23:20.080 --> 00:23:22.080]  但在這個分道揚鑣的事件裏面
[00:23:22.080 --> 00:23:26.080]  馬可的生命是被上帝重塑
[00:23:26.080 --> 00:23:31.080]  以致他能夠寫出那位最早成書的馬可福音
[00:23:31.080 --> 00:23:34.080]  不單是造就了當時的信徒
[00:23:34.080 --> 00:23:38.080]  更加造就了所有的信徒直到現在
[00:23:38.080 --> 00:23:40.080]  所以馬可的生命
[00:23:40.080 --> 00:23:42.080]  他第二次的生命
[00:23:42.080 --> 00:23:46.080]  才是他真正復仕的開始
[00:23:46.080 --> 00:23:48.080]  而保羅呢
[00:23:48.080 --> 00:23:51.080]  其實保羅的生命都是這樣
[00:23:51.080 --> 00:23:53.080]  他在大馬式的路上
[00:23:53.080 --> 00:23:56.080]  他被上帝的綱照
[00:23:56.080 --> 00:23:58.080]  更加被巴拿巴
[00:23:58.080 --> 00:24:00.080]  他這位伯樂來賞識
[00:24:00.080 --> 00:24:04.080]  以致他能夠後來成為外邦人的使徒
[00:24:04.080 --> 00:24:06.080]  他第二次的生命
[00:24:06.080 --> 00:24:08.080]  更加比他第一次的
[00:24:08.080 --> 00:24:12.080]  能夠更加活出更加精彩
[00:24:12.080 --> 00:24:14.080]  最後我們都看到
[00:24:14.080 --> 00:24:18.080]  保羅和馬可是和好了
[00:24:18.080 --> 00:24:20.080]  因為他們在基督裏面
[00:24:20.080 --> 00:24:22.080]  他們越來越體會到
[00:24:22.080 --> 00:24:24.080]  神的本性
[00:24:24.080 --> 00:24:28.080]  有恩典和有真理
[00:24:28.080 --> 00:24:32.080]  但我想大家要留意一件事就是
[00:24:32.080 --> 00:24:34.080]  他們的僧侶
[00:24:34.080 --> 00:24:36.080]  為他們留下了
[00:24:36.080 --> 00:24:39.080]  難以忘記的那個諾印
[00:24:39.080 --> 00:24:43.080]  因為這個諾印始終都會在他們的生命裏面
[00:24:43.080 --> 00:24:46.080]  正如耶穌基督復活的時候
[00:24:46.080 --> 00:24:50.080]  曾經對多瑪所說
[00:24:50.080 --> 00:24:55.080]  祂說:你伸出你的指頭來摸我的手
[00:24:55.080 --> 00:24:57.080]  復活的耶穌
[00:24:57.080 --> 00:24:58.080]  大家有沒有看到
[00:24:58.080 --> 00:25:00.080]  祂仍然是帶著
[00:25:00.080 --> 00:25:04.080]  真理和恩典所留下來的傷痕
[00:25:04.080 --> 00:25:11.080]  就好像日本的金雞藝術一樣
[00:25:11.080 --> 00:25:15.080]  上帝沒有擦去我們的傷痕
[00:25:15.080 --> 00:25:21.080]  祂是用黃金來填充每一道裂痕
[00:25:21.080 --> 00:25:23.080]  將破碎的過去
[00:25:23.080 --> 00:25:25.080]  和充滿希望的未來
[00:25:25.080 --> 00:25:30.080]  奉合在一起,而成為一種獨特的花紋
[00:25:30.080 --> 00:25:34.080]  我們每一個信徒其實都是神所使用的器皿
[00:25:34.080 --> 00:25:37.080]  都是有著我們獨特的花紋
[00:25:37.080 --> 00:25:39.080]  這些花紋都是由真理和恩典
[00:25:39.080 --> 00:25:43.080]  所交織而成的獨特的記號
[00:25:43.080 --> 00:25:45.080]  其實這些記號
[00:25:45.080 --> 00:25:50.080]  正正在時刻地警醒我們
[00:25:50.080 --> 00:25:54.080]  罪是需要付代價的
[00:25:54.080 --> 00:25:58.080]  也是我們付不起的
[00:25:58.080 --> 00:26:00.080]  但基督的愛
[00:26:00.080 --> 00:26:04.080]  祂是為我們付出了寶貴的生命
[00:26:04.080 --> 00:26:07.080]  但願基督的這份愛
[00:26:07.080 --> 00:26:10.080]  時刻地陪伴著我們
[00:26:10.080 --> 00:26:15.080]  使我們不要小看真理的嚴肅
[00:26:15.080 --> 00:26:22.080]  也能夠倍加地珍惜那份昂貴的恩典
[00:26:22.080 --> 00:26:25.080]  這裡我更加想說的是
[00:26:25.080 --> 00:26:29.080]  耶穌基督的救贖是完全的
[00:26:29.080 --> 00:26:35.080]  但我們卻仍然活在一個尚未完全更新的世界
[00:26:35.080 --> 00:26:37.080]  所以我們人與人之間
[00:26:37.080 --> 00:26:39.080]  我們在教會裡面
[00:26:39.080 --> 00:26:41.080]  仍然會有誤解
[00:26:41.080 --> 00:26:43.080]  仍然會有傷痕
[00:26:43.080 --> 00:26:45.080]  仍然會有分裂
[00:26:45.080 --> 00:26:48.080]  但福音的和好的能力
[00:26:48.080 --> 00:26:54.080]  會將這些裂痕轉化成為新的意義
[00:26:54.080 --> 00:26:57.080]  這些就是和好的真相
[00:26:57.080 --> 00:27:00.080]  最後我更加需要重申
[00:27:00.080 --> 00:27:02.080]  上帝沒有製造分裂
[00:27:02.080 --> 00:27:04.080]  沒有製造衝突
[00:27:04.080 --> 00:27:09.080]  衝突也不是上帝所喜歡的
[00:27:09.080 --> 00:27:13.080]  但福音在這些衝突
[00:27:13.080 --> 00:27:15.080]  在這些分歧裡面
[00:27:15.080 --> 00:27:20.080]  就像一國那樣越走越遠
[00:27:20.080 --> 00:27:24.080]  就像保羅和巴拿巴那樣
[00:27:24.080 --> 00:27:27.080]  他們在安提阿分開了
[00:27:27.080 --> 00:27:32.080]  但保羅是帶著西拉往西走
[00:27:32.080 --> 00:27:35.080]  巴拿巴是帶著馬河向東
[00:27:35.080 --> 00:27:37.080]  福音就是這樣
[00:27:37.080 --> 00:27:40.080]  隨著他們的腳踪越走越遠
[00:27:40.080 --> 00:27:44.080]  不斷地來抗戰
[00:27:44.080 --> 00:27:46.080]  因此我們侍奉的路
[00:27:46.080 --> 00:27:48.080]  也許是有不同
[00:27:48.080 --> 00:27:50.080]  但只要我們為了基督
[00:27:50.080 --> 00:27:51.080]  我們為了福音
[00:27:51.080 --> 00:27:53.080]  其實我們所走的
[00:27:53.080 --> 00:27:55.080]  都是同一條福音的道路
[00:27:55.080 --> 00:27:58.080]  最終一定會在基督裡面
[00:27:58.080 --> 00:28:00.080]  同歸於一
[00:28:00.080 --> 00:28:03.080]  總結一下剛才我們所說的
[00:28:03.080 --> 00:28:05.080]  各位弟兄姊妹
[00:28:05.080 --> 00:28:08.080]  今天你和我多人都會面對
[00:28:08.080 --> 00:28:12.080]  一些人事上不同的張力
[00:28:12.080 --> 00:28:15.080]  我們需要堅持
[00:28:15.080 --> 00:28:17.080]  需要包容
[00:28:17.080 --> 00:28:19.080]  我們需要原則
[00:28:19.080 --> 00:28:24.080]  還是需要恩慈呢?
[00:28:24.080 --> 00:28:27.080]  但願我們都能夠效忠基督
[00:28:27.080 --> 00:28:33.080]  是滿有恩典和滿有真理
[00:28:33.080 --> 00:28:35.080]  同時
[00:28:35.080 --> 00:28:37.080]  福音也是告訴我們
[00:28:37.080 --> 00:28:40.080]  即使我們人是不完美
[00:28:40.080 --> 00:28:43.080]  但神仍然能夠在不完美裡面
[00:28:43.080 --> 00:28:45.080]  來成就祂的旨意
[00:28:45.080 --> 00:28:48.080]  正如保羅和巴拿巴
[00:28:48.080 --> 00:28:50.080]  當年的分開
[00:28:50.080 --> 00:28:54.080]  福音反而是越走越遠
[00:28:54.080 --> 00:28:57.080]  大家都可能想知道
[00:28:57.080 --> 00:29:00.080]  到底保羅和巴拿巴
[00:29:00.080 --> 00:29:03.080]  後來是怎樣的
[00:29:03.080 --> 00:29:05.080]  其實聖經沒有說
[00:29:05.080 --> 00:29:07.080]  但有一件事
[00:29:07.080 --> 00:29:09.080]  我想告訴大家
[00:29:09.080 --> 00:29:11.080]  無論是怎樣
[00:29:11.080 --> 00:29:13.080]  有一天在主一角度裡面
[00:29:13.080 --> 00:29:16.080]  我們都必會與曾經分開的弟兄姊妹
[00:29:16.080 --> 00:29:18.080]  再次相逢
[00:29:18.080 --> 00:29:23.080]  就好像維斯理和懷特肥那樣
[00:29:23.080 --> 00:29:25.080]  因為在啟示錄裡面
[00:29:25.080 --> 00:29:28.080]  給我們一個終極的盼望
[00:29:28.080 --> 00:29:32.080]  就是神要擦去我們一切的眼淚
[00:29:32.080 --> 00:29:36.080]  到那時候我們必定會明白
[00:29:36.080 --> 00:29:38.080]  在神的角度裡面
[00:29:38.080 --> 00:29:40.080]  現在有些人好像保羅那樣
[00:29:40.080 --> 00:29:42.080]  堅持真理不放
[00:29:42.080 --> 00:29:45.080]  也有些人像巴拿巴那樣
[00:29:45.080 --> 00:29:48.080]  很注重這個恩典
[00:29:48.080 --> 00:29:51.080]  就好像我們的父親和母親那樣
[00:29:51.080 --> 00:29:53.080]  都會用不同的方式
[00:29:53.080 --> 00:29:57.080]  來愛祂的小朋友
[00:29:57.080 --> 00:30:01.080]  但是沒有真理和恩典的神
[00:30:01.080 --> 00:30:03.080]  祂總是用這兩種
[00:30:03.080 --> 00:30:05.080]  看上去好像不同
[00:30:05.080 --> 00:30:08.080]  但是一樣的愛
[00:30:08.080 --> 00:30:12.080]  來給我們保護和支持
[00:30:12.080 --> 00:30:14.080]  但無論是怎樣
[00:30:14.080 --> 00:30:15.080]  但願我們每個人
[00:30:15.080 --> 00:30:17.080]  在這條個人的路上
[00:30:17.080 --> 00:30:20.080]  都能夠活出基督的陽色
[00:30:20.080 --> 00:30:23.080]  直到我們再見主的面
[00:30:23.080 --> 00:30:26.080]  然後我們一同來禱告
[00:30:26.080 --> 00:30:28.080]  持必人我的天父
[00:30:28.080 --> 00:30:29.080]  我們很感謝你
[00:30:29.080 --> 00:30:32.080]  因為你的話語是充滿著亮光
[00:30:32.080 --> 00:30:33.080]  主讓我們承認
[00:30:33.080 --> 00:30:35.080]  我們很多時候
[00:30:35.080 --> 00:30:37.080]  我們不是太過堅持我們自己
[00:30:37.080 --> 00:30:39.080]  我們就是太過遷就其他人
[00:30:39.080 --> 00:30:43.080]  求主你赦免我們的偏執
[00:30:43.080 --> 00:30:45.080]  主讓你是滿有恩典
[00:30:45.080 --> 00:30:47.080]  也是滿有真理的主
[00:30:47.080 --> 00:30:49.080]  求你幫助我們
[00:30:49.080 --> 00:30:52.080]  在應該堅持的地方我們去堅持
[00:30:52.080 --> 00:30:55.080]  在應該包容的地方我們去包容
[00:30:55.080 --> 00:30:57.080]  但最重要的就是
[00:30:57.080 --> 00:31:01.080]  我們能夠分別這兩者的差別
[00:31:01.080 --> 00:31:03.080]  主讓我們更加為那些
[00:31:03.080 --> 00:31:05.080]  因為傷害而產生的疤痕
[00:31:05.080 --> 00:31:07.080]  而向你呼求
[00:31:07.080 --> 00:31:10.080]  我們承認傷害是真的
[00:31:10.080 --> 00:31:12.080]  疤痕也是痛的
[00:31:12.080 --> 00:31:14.080]  但求你轉化這些疤痕
[00:31:14.080 --> 00:31:17.080]  成為我們服侍的記號
[00:31:17.080 --> 00:31:19.080]  便是時常來警惕我們
[00:31:19.080 --> 00:31:22.080]  罪的代價是重的
[00:31:22.080 --> 00:31:25.080]  但你的恩典也是夠我們用
[00:31:25.080 --> 00:31:27.080]  我們再一次來感謝你
[00:31:27.080 --> 00:31:30.080]  因為你一直帶領我們
[00:31:30.080 --> 00:31:32.080]  在這條恩典的路上
[00:31:32.080 --> 00:31:34.080]  禱告奉主耶穌基督的聖名
[00:31:34.080 --> 00:31:36.080]  阿們
