
[00:00:00.000 --> 00:00:04.920]  今年就是我的絕作
[00:20:06.860 --> 00:20:08.860]  很多親戚都讚他
[00:20:08.860 --> 00:20:13.860]  五叔經常照顧我的表弟
[00:20:13.860 --> 00:20:15.860]  所以我自小都聽到很多
[00:20:15.860 --> 00:20:17.860]  對我爸爸正面的
[00:20:17.860 --> 00:20:20.860]  親戚而來的好感評語
[00:20:20.860 --> 00:20:21.860]  都影響我們
[00:20:21.860 --> 00:20:24.860]  所以我們父母教
[00:20:24.860 --> 00:20:25.860]  見到人要叫
[00:20:25.860 --> 00:20:28.860]  你有沒有教你們
[00:20:28.860 --> 00:20:29.860]  有嗎
[00:20:29.860 --> 00:20:30.860]  不是每個人
[00:20:30.860 --> 00:20:32.860]  見到人要叫人
[00:20:32.860 --> 00:20:34.860]  所以這些自小學的
[00:20:34.860 --> 00:20:37.860]  叫人打招呼叫人
[00:20:37.860 --> 00:20:40.860]  昨天我們拍攝DAN還說
[00:20:40.860 --> 00:20:44.860]  見到人要叫人的名字
[00:20:44.860 --> 00:20:49.860]  這些相信自小都影響我們
[00:20:49.860 --> 00:20:51.860]  這些叫家教
[00:20:51.860 --> 00:20:54.860]  又或者是家庭的影響
[00:20:54.860 --> 00:20:55.860]  未必是教你
[00:20:55.860 --> 00:20:58.860]  不過是在他身上的影響
[00:20:58.860 --> 00:21:01.860]  所以這些都很重要
[00:21:01.860 --> 00:21:03.860]  想一想
[00:21:03.860 --> 00:21:05.860]  父親給我們一些影響
[00:21:05.860 --> 00:21:07.860]  我們一些教導
[00:21:07.860 --> 00:21:09.860]  當然有些不好的
[00:21:09.860 --> 00:21:10.860]  我們會避免
[00:21:10.860 --> 00:21:12.860]  但很多好的
[00:21:12.860 --> 00:21:14.860]  我們都需要去自首學習
[00:21:14.860 --> 00:21:16.860]  同時可以繼續傳承下去
[00:21:16.860 --> 00:21:18.860]  所以傳承下去
[00:21:18.860 --> 00:21:21.860]  我們教導我們的兒女
[00:21:21.860 --> 00:21:22.860]  都可以
[00:21:22.860 --> 00:21:24.860]  你知不知道爺爺怎樣教我的
[00:21:24.860 --> 00:21:25.860]  你告訴他
[00:21:25.860 --> 00:21:27.860]  所以這是一個很好的
[00:21:27.860 --> 00:21:34.860]  以身示範
[00:21:34.860 --> 00:21:36.860]  以身作則
[00:21:36.860 --> 00:21:39.860]  示範給下一輩
[00:21:39.860 --> 00:21:41.860]  有時想說一下
[00:21:41.860 --> 00:21:43.860]  上一輩怎樣影響我
[00:21:43.860 --> 00:21:49.860]  這是一個很好的教導方法
[00:21:49.860 --> 00:21:51.860]  你看到爸爸這樣
[00:21:51.860 --> 00:21:53.860]  因為爸爸這樣跟我說
[00:21:53.860 --> 00:21:56.860]  接著你跟他說的就有力很多
[00:21:56.860 --> 00:22:00.860]  所以這也是一個很好的方法
[00:22:00.860 --> 00:22:03.860]  去幫助我們的子女甚至孫輩
[00:22:03.860 --> 00:22:06.860]  所以這是很好的
[00:22:06.860 --> 00:22:08.860]  所以我們見到
[00:22:08.860 --> 00:22:11.860]  從爺妻身上我們避免的
[00:22:11.860 --> 00:22:13.860]  不要輕視每一個
[00:22:13.860 --> 00:22:15.860]  如果你多過一個兒女
[00:22:15.860 --> 00:22:17.860]  我們知道每一個都重要
[00:22:17.860 --> 00:22:21.860]  更加不要讓他們自小就感受到
[00:22:21.860 --> 00:22:23.860]  你那種偏心
[00:22:23.860 --> 00:22:26.860]  因為它會很影響他們的心理健康和發展
[00:22:26.860 --> 00:22:29.860]  和他自己跟朋友
[00:22:29.860 --> 00:22:35.860]  或者是他們的兄弟姐妹之間的關係的建立
[00:22:35.860 --> 00:22:39.860]  更加影響他在人面前的信心
[00:22:39.860 --> 00:22:42.860]  所以這也是我們很重要的
[00:22:42.860 --> 00:22:44.860]  作為父親
[00:22:44.860 --> 00:22:48.860]  在靈命和德行上培育我們的子女
[00:22:48.860 --> 00:22:51.860]  主世代人做好的榜樣
[00:22:51.860 --> 00:22:53.860]  他見到我們的榜樣都會學習
[00:22:53.860 --> 00:22:57.860]  誠實的榜樣會學習
[00:22:57.860 --> 00:23:01.860]  我女兒自小她在學校裏邊
[00:23:01.860 --> 00:23:03.860]  一直不會出貓
[00:23:03.860 --> 00:23:05.860]  一直不說謊
[00:23:05.860 --> 00:23:09.860]  她在小時候曾經有幾次看見我們的榜樣
[00:23:09.860 --> 00:23:11.860]  所以她就學了
[00:23:11.860 --> 00:23:13.860]  一直以來她都很誠實
[00:23:13.860 --> 00:23:16.860]  所以這也是很重要的
[00:23:16.860 --> 00:23:21.860]  對子女兒女的德行的培養
[00:23:21.860 --> 00:23:29.860]  在Dorothy Notte講到一個很重要的教養兒女
[00:23:29.860 --> 00:23:31.860]  她說有什麼呢
[00:23:31.860 --> 00:23:33.860]  我將她選列
[00:23:33.860 --> 00:23:35.860]  其實很長的
[00:23:35.860 --> 00:23:41.860]  她說成長在批評當中的孩子
[00:23:41.860 --> 00:23:44.860]  她學會責難別人
[00:23:44.860 --> 00:23:47.860]  當她在很多批評當中的時候
[00:23:47.860 --> 00:23:49.860]  她爸爸媽媽經常批評她
[00:23:49.860 --> 00:23:51.860]  所以她很容易責難別人
[00:23:51.860 --> 00:23:58.860]  在成長的時候有很多嘲諷當中的孩子
[00:23:58.860 --> 00:24:03.860]  看你多骯髒 看你多笨
[00:24:03.860 --> 00:24:06.860]  所以在這些成長嘲諷當中
[00:24:06.860 --> 00:24:09.860]  她就慢慢開始越來越萎縮
[00:24:09.860 --> 00:24:11.860]  覺得自己都是這樣
[00:24:11.860 --> 00:24:13.860]  我都是懶 我都是讀不成書
[00:24:13.860 --> 00:24:15.860]  因為爸爸媽媽都這樣跟我說
[00:24:15.860 --> 00:24:18.860]  所以這也是很重要的
[00:24:18.860 --> 00:24:20.860]  如果我們稱讚她
[00:24:20.860 --> 00:24:22.860]  有些事著重她
[00:24:22.860 --> 00:24:24.860]  譬如她有些德行
[00:24:24.860 --> 00:24:26.860]  很好的 建立她
[00:24:26.860 --> 00:24:27.860]  她就會有自信
[00:24:27.860 --> 00:24:31.860]  成長在羞辱當中
[00:24:31.860 --> 00:24:33.860]  她就很容易有內疚感
[00:24:33.860 --> 00:24:35.860]  因為經常被人羞辱
[00:24:35.860 --> 00:24:37.860]  覺得自己都是自己不好
[00:24:37.860 --> 00:24:39.860]  都是自己不對
[00:24:39.860 --> 00:24:41.860]  所以就會有這種內疚感
[00:24:41.860 --> 00:24:44.860]  反過來在成長當中
[00:24:44.860 --> 00:24:46.860]  在寬容當中
[00:24:46.860 --> 00:24:48.860]  不要緊 錯了 錯你了
[00:24:48.860 --> 00:24:49.860]  鼓勵她
[00:24:49.860 --> 00:24:53.860]  她就學會在挫折當中仍然忍耐堅持
[00:24:53.860 --> 00:24:59.860]  或者更加沉著氣繼續努力
[00:24:59.860 --> 00:25:02.860]  因為知道我還有機會
[00:25:02.860 --> 00:25:05.860]  成長當中有激勵
[00:25:05.860 --> 00:25:07.860]  她就會充滿著信心
[00:25:07.860 --> 00:25:09.860]  因為鼓勵她
[00:25:09.860 --> 00:25:13.860]  當我們說不要緊
[00:25:13.860 --> 00:25:15.860]  這次不可以下次
[00:25:15.860 --> 00:25:19.860]  又或者其實你已經很好了
[00:25:19.860 --> 00:25:21.860]  你下次會更好
[00:25:21.860 --> 00:25:23.860]  所以這個就是
[00:25:23.860 --> 00:25:25.860]  培育她 激勵她
[00:25:25.860 --> 00:25:27.860]  讓她更加有信心
[00:25:27.860 --> 00:25:28.860]  成長當中
[00:25:28.860 --> 00:25:29.860]  其實都是很公平的
[00:25:29.860 --> 00:25:31.860]  主事很公正公平的
[00:25:31.860 --> 00:25:33.860]  她就學會公正
[00:25:33.860 --> 00:25:35.860]  這些是德行
[00:25:35.860 --> 00:25:37.860]  所以我們如果能夠
[00:25:37.860 --> 00:25:40.860]  我們分享和神的關係
[00:25:40.860 --> 00:25:42.860]  見到你祈禱
[00:25:42.860 --> 00:25:45.860]  你能夠懂得祈禱這麼好
[00:25:45.860 --> 00:25:47.860]  那你就鼓勵她祈禱
[00:25:47.860 --> 00:25:51.860]  所以我們在靈性上去培養她
[00:25:51.860 --> 00:25:52.860]  鼓勵她
[00:25:52.860 --> 00:25:54.860]  不要所有事情都稱讚她
[00:25:54.860 --> 00:25:57.860]  只是稱讚她那些
[00:25:57.860 --> 00:25:59.860]  世人認為好的東西
[00:25:59.860 --> 00:26:01.860]  你跳舞很厲害
[00:26:01.860 --> 00:26:02.860]  成績很好
[00:26:02.860 --> 00:26:03.860]  入到名校
[00:26:03.860 --> 00:26:04.860]  這些都是稱讚的
[00:26:04.860 --> 00:26:06.860]  但是你去稱讚她其他的
[00:26:06.860 --> 00:26:07.860]  德行
[00:26:07.860 --> 00:26:09.860]  譬如你這麼誠實
[00:26:09.860 --> 00:26:10.860]  真的很好
[00:26:10.860 --> 00:26:12.860]  你能夠處事這麼精緻
[00:26:12.860 --> 00:26:13.860]  很好
[00:26:13.860 --> 00:26:15.860]  你能夠倚靠神
[00:26:15.860 --> 00:26:17.860]  神很喜歡
[00:26:17.860 --> 00:26:20.860]  我們要在這些上面去鼓勵她
[00:26:20.860 --> 00:26:22.860]  不要像世人一般
[00:26:22.860 --> 00:26:24.860]  她成績優異
[00:26:24.860 --> 00:26:25.860]  只稱讚她一頓
[00:26:25.860 --> 00:26:26.860]  只是這樣
[00:26:26.860 --> 00:26:28.860]  所以我們都要在其他方面
[00:26:28.860 --> 00:26:29.860]  在靈性
[00:26:29.860 --> 00:26:31.860]  特別在德行上面
[00:26:31.860 --> 00:26:32.860]  去培育她
[00:26:32.860 --> 00:26:34.860]  這也是很重要的
[00:26:34.860 --> 00:26:37.860]  所以我們見到在大衛
[00:26:37.860 --> 00:26:39.860]  後來因為他認識神
[00:26:39.860 --> 00:26:40.860]  和神的關係
[00:26:40.860 --> 00:26:42.860]  他和父母之間
[00:26:42.860 --> 00:26:43.860]  和兄弟之間
[00:26:43.860 --> 00:26:46.860]  能夠處得很好
[00:26:46.860 --> 00:26:47.860]  我們都講過
[00:26:47.860 --> 00:26:48.860]  如果大家記得
[00:26:48.860 --> 00:26:50.860]  在三位的二十二章
[00:26:50.860 --> 00:26:51.860]  我們講到
[00:26:51.860 --> 00:26:54.860]  當時大衛逃避蘇羅的時候
[00:26:54.860 --> 00:26:57.860]  他就去到阿道蘭洞
[00:26:57.860 --> 00:26:59.860]  我們讀一讀這幾節經文
[00:26:59.860 --> 00:27:01.860]  第一節、第三節、四節請讀
[00:27:01.860 --> 00:27:03.860]  大衛就離開那裡
[00:27:03.860 --> 00:27:06.860]  逃到阿道蘭洞
[00:27:06.860 --> 00:27:09.860]  他的弟兄和他父親的全家聽見了
[00:27:09.860 --> 00:27:12.860]  就都下到他那裡
[00:27:12.860 --> 00:27:16.860]  大衛從那裡往摩押的米斯巴去
[00:27:16.860 --> 00:27:18.860]  對摩押王說
[00:27:18.860 --> 00:27:21.860]  求你容我父母搬來
[00:27:21.860 --> 00:27:23.860]  住在你們這裡
[00:27:23.860 --> 00:27:27.860]  讓我知道上帝要為我怎樣行
[00:27:27.860 --> 00:27:31.860]  大衛領父母到摩押王面前
[00:27:31.860 --> 00:27:35.860]  大衛住山寨多少日子
[00:27:35.860 --> 00:27:39.860]  他父母也住摩押王那裡多少日子
[00:27:39.860 --> 00:27:41.860]  所以你看見第一
[00:27:41.860 --> 00:27:44.860]  他的弟兄和父親全部來投靠他
[00:27:44.860 --> 00:27:47.860]  當然當時大衛已經成為有名有望
[00:27:47.860 --> 00:27:49.860]  但是我們看到不同了
[00:27:49.860 --> 00:27:51.860]  和以前真的不同了
[00:27:51.860 --> 00:27:53.860]  他的哥哥、爸爸、媽媽
[00:27:53.860 --> 00:27:55.860]  全部都來投靠他
[00:27:55.860 --> 00:27:58.860]  他就照顧他的父母
[00:27:58.860 --> 00:28:00.860]  特意把他安置在摩押王
[00:28:00.860 --> 00:28:02.860]  不用和他一起住山洞
[00:28:02.860 --> 00:28:04.860]  也不用和他一起逃難
[00:28:04.860 --> 00:28:08.860]  所以結果大衛住山寨幾場
[00:28:08.860 --> 00:28:12.860]  父母就安置在摩押王那裡幾場
[00:28:12.860 --> 00:28:16.860]  所以我們看到大衛能夠表達他的孝心、愛心
[00:28:16.860 --> 00:28:20.860]  和他和父母之間的關係
[00:28:20.860 --> 00:28:22.860]  弟兄弟之間的關係
[00:28:22.860 --> 00:28:24.860]  因為他認識上帝
[00:28:24.860 --> 00:28:28.860]  因為他能夠用神的愛去愛他的父母
[00:28:28.860 --> 00:28:30.860]  所以親愛的弟兄姊妹
[00:28:30.860 --> 00:28:32.860]  今天我們成為基督徒
[00:28:32.860 --> 00:28:34.860]  可能我們的父母還未信主
[00:28:34.860 --> 00:28:36.860]  或者我們回想起
[00:28:36.860 --> 00:28:38.860]  他們不在也好
[00:28:38.860 --> 00:28:40.860]  有些事情不是那麼好
[00:28:40.860 --> 00:28:43.860]  我們也可以用神的愛去描述
[00:28:43.860 --> 00:28:45.860]  用神的愛去和好
[00:28:45.860 --> 00:28:47.860]  用神的愛去建立
[00:28:47.860 --> 00:28:50.860]  用神的愛去做復和的工作
[00:28:50.860 --> 00:28:53.860]  所以作為我們基督徒的弟兄姊妹
[00:28:53.860 --> 00:28:55.860]  我們也能夠對我們的父親
[00:28:55.860 --> 00:28:59.860]  有這種美好的見證
[00:28:59.860 --> 00:29:01.860]  透過認識神
[00:29:01.860 --> 00:29:03.860]  透過和神和好
[00:29:03.860 --> 00:29:07.860]  我們也能夠和父母和家人和好
[00:29:07.860 --> 00:29:10.860]  所以這是一個很寶貴的
[00:29:10.860 --> 00:29:13.860]  耶西和大衛之間的關係
[00:29:13.860 --> 00:29:15.860]  我們有的一些提醒
[00:29:15.860 --> 00:29:19.860]  接著我們看看大衛自己的家庭
[00:29:19.860 --> 00:29:23.860]  大衛的家庭
[00:29:23.860 --> 00:29:24.860]  總括來說
[00:29:24.860 --> 00:29:28.860]  有很多很多的失敗
[00:29:28.860 --> 00:29:30.860]  所以我們看到
[00:29:30.860 --> 00:29:33.860]  從他好幾方面
[00:29:33.860 --> 00:29:39.860]  第一就是他可能太著重國事
[00:29:39.860 --> 00:29:41.860]  所以忽略了家庭
[00:29:41.860 --> 00:29:44.860]  這也是很重要的提醒
[00:29:44.860 --> 00:29:46.860]  所以工作很重要
[00:29:46.860 --> 00:29:47.860]  侍奉很重要
[00:29:47.860 --> 00:29:50.860]  但是家庭也不可以忽略
[00:29:50.860 --> 00:29:54.860]  事實上他在私下的家庭生活和管教兒女上
[00:29:54.860 --> 00:29:56.860]  有很多都是很被動的
[00:29:56.860 --> 00:29:57.860]  很疏忽的
[00:29:57.860 --> 00:29:59.860]  甚至逃避的
[00:29:59.860 --> 00:30:03.860]  逃避就是avoidance
[00:30:03.860 --> 00:30:06.860]  疏忽就是negligence
[00:30:06.860 --> 00:30:09.860]  所以有時很passive
[00:30:09.860 --> 00:30:12.860]  不能夠主動去做父親
[00:30:12.860 --> 00:30:13.860]  應該是有的
[00:30:13.860 --> 00:30:18.860]  不過事實上今天我們看到很多父親都有這種問題
[00:30:18.860 --> 00:30:20.860]  就是很passive
[00:30:20.860 --> 00:30:22.860]  什麼都說媽媽搞定
[00:30:22.860 --> 00:30:24.860]  有時我也有這種危機
[00:30:24.860 --> 00:30:26.860]  我是女兒
[00:30:26.860 --> 00:30:28.860]  女兒還說媽媽搞定
[00:30:28.860 --> 00:30:31.860]  但是很多時候父親不能夠做一個領導
[00:30:31.860 --> 00:30:36.860]  和主持整個家庭的屬靈的方向
[00:30:36.860 --> 00:30:38.860]  和去做公道
[00:30:38.860 --> 00:30:39.860]  做公正
[00:30:39.860 --> 00:30:41.860]  是一個很重要的柱石
[00:30:41.860 --> 00:30:44.860]  所以這個也給我們一些提醒
[00:30:44.860 --> 00:30:46.860]  就是我們都需要主動
[00:30:46.860 --> 00:30:48.860]  不要逃避
[00:30:48.860 --> 00:30:50.860]  有問題需要處理
[00:30:50.860 --> 00:30:54.860]  還有更加不要疏忽了我們一些的責任
[00:30:54.860 --> 00:30:56.860]  所以這個事實上大衛給我們看到
[00:30:56.860 --> 00:30:59.860]  是一種很深的提醒
[00:30:59.860 --> 00:31:02.860]  不過他在所羅門身上
[00:31:02.860 --> 00:31:05.860]  我們看到有一個很好的屬靈的影響
[00:31:05.860 --> 00:31:09.860]  所以我們先來看看父親壞的榜樣
[00:31:09.860 --> 00:31:13.860]  大衛和他的子女之間的影響的問題
[00:31:13.860 --> 00:31:16.860]  剛剛上個禮拜六
[00:31:16.860 --> 00:31:19.860]  喜樂團契請我講了一個主題
[00:31:19.860 --> 00:31:24.860]  專題就是如何與成年子女相處
[00:31:24.860 --> 00:31:28.860]  所以這個我用大衛的例子來分享
[00:31:28.860 --> 00:31:30.860]  其中有一兩點是有點相同的
[00:31:30.860 --> 00:31:36.860]  不過很多在上一次都沒有時間講
[00:31:36.860 --> 00:31:39.860]  首先我們第一次看到
[00:31:39.860 --> 00:31:42.860]  在撒米爾記下十三章發生一件事
[00:31:42.860 --> 00:31:46.860]  是聖經裏面很慘痛的一件事
[00:31:46.860 --> 00:31:48.860]  也很真實的一件事
[00:31:48.860 --> 00:31:50.860]  也很少見的一件事
[00:31:50.860 --> 00:31:52.860]  就是家庭亂倫的問題
[00:31:52.860 --> 00:31:55.860]  就是大衛的大兒子暗亂
[00:31:55.860 --> 00:32:00.860]  他強暴了同父異母的妹妹塔瑪
[00:32:00.860 --> 00:32:03.860]  所以這件事是一個很大的黑點
[00:32:03.860 --> 00:32:08.860]  一個很大的遺憾和恐怖的一件事
[00:32:08.860 --> 00:32:14.860]  但是學者安奴在撒米爾記下十三章
[00:32:14.860 --> 00:32:22.860]  這件事發生其實原因就是近因
[00:32:22.860 --> 00:32:25.860]  原因就是大衛一律之利的問題
[00:32:25.860 --> 00:32:29.860]  近因就是因為大衛犯罪的問題
[00:32:29.860 --> 00:32:31.860]  所以我們看到上兩章
[00:32:31.860 --> 00:32:34.860]  十一章十二章就是講到大衛的犯罪
[00:32:34.860 --> 00:32:38.860]  大衛剛剛犯完姦淫和殺人罪
[00:32:38.860 --> 00:32:41.860]  所以這種情況一落到十三章
[00:32:41.860 --> 00:32:43.860]  在這個罪事文學裏面
[00:32:43.860 --> 00:32:48.860]  將這幾章連在一起描寫是有意思的
[00:32:48.860 --> 00:32:53.860]  所以我們看到一開始十三章
[00:32:53.860 --> 00:32:54.860]  講完大衛這件事之後
[00:32:54.860 --> 00:32:57.860]  馬上就開始形容暗亂
[00:32:57.860 --> 00:33:04.860]  強暴了同父異母的妹妹塔瑪這件事
[00:33:04.860 --> 00:33:06.860]  是一件淫亂的罪
[00:33:06.860 --> 00:33:09.860]  所以這兩者是有很大的相關性
[00:33:09.860 --> 00:33:16.860]  所以大衛以他的權力去凌辱婦孺
[00:33:16.860 --> 00:33:20.860]  同樣暗亂是用他的權力
[00:33:20.860 --> 00:33:23.860]  即是哥哥和王子的權力
[00:33:23.860 --> 00:33:28.860]  去凌辱了弱質女流的妹子
[00:33:28.860 --> 00:33:30.860]  但問題是這樣
[00:33:30.860 --> 00:33:33.860]  當三米爾記下發生這件事的時候
[00:33:33.860 --> 00:33:34.860]  大衛的反應是什麼呢
[00:33:34.860 --> 00:33:38.860]  大衛的反應就是大衛王聽見這事
[00:33:38.860 --> 00:33:42.860]  馬上照暗亂來罵他一頓
[00:33:42.860 --> 00:33:44.860]  而且罰他
[00:33:44.860 --> 00:33:48.860]  而且可能要彌補這件事
[00:33:48.860 --> 00:33:50.860]  有沒有呢?沒有
[00:33:50.860 --> 00:33:56.860]  聖經就形容他大衛王聽見這事就甚發怒
[00:33:56.860 --> 00:33:59.860]  就甚發怒
[00:33:59.860 --> 00:34:03.860]  所以他只是一種情緒上的表現
[00:34:03.860 --> 00:34:06.860]  只是自己生氣
[00:34:06.860 --> 00:34:12.860]  他沒有正面的半點質疑犯罪
[00:34:12.860 --> 00:34:15.860]  或者是不合國家的律法
[00:34:15.860 --> 00:34:18.860]  不合上帝的律法更加
[00:34:18.860 --> 00:34:20.860]  他沒有主持公道
[00:34:20.860 --> 00:34:23.860]  又沒有去安慰他的女兒
[00:34:23.860 --> 00:34:26.860]  他的女兒無論如何都受了這麼大的衝擊
[00:34:26.860 --> 00:34:28.860]  這麼大的折磨
[00:34:28.860 --> 00:34:32.860]  應該做父親的都主動去關懷她
[00:34:32.860 --> 00:34:36.860]  安慰她,為她想出一些出路
[00:34:36.860 --> 00:34:39.860]  和為她主持公道
[00:34:39.860 --> 00:34:46.860]  我們發覺當他媽受了極大的羞辱
[00:34:46.860 --> 00:34:50.860]  他連衣服都扯爛了
[00:34:50.860 --> 00:34:53.860]  蒙頭流淚,關閉自己
[00:34:53.860 --> 00:34:57.860]  有一個很大的情緒的憂鬱開始的時候
[00:34:57.860 --> 00:35:00.860]  這個大衛一點都沒有做
[00:35:00.860 --> 00:35:03.860]  所以我們發覺這證明了
[00:35:03.860 --> 00:35:10.860]  他逃避忽視和很被動的情況
[00:35:10.860 --> 00:35:15.860]  有學者認為這個問題出於他自己良心有愧
[00:35:15.860 --> 00:35:19.860]  因為大衛自己都做了這些虧心事
[00:35:19.860 --> 00:35:25.860]  他又沒有能夠有正義的表態和力量去處理
[00:35:25.860 --> 00:35:32.860]  在家庭裡的淫亂和違反神的心意的事
[00:35:32.860 --> 00:35:37.860]  所以我們自己作為父母,特別是父親
[00:35:37.860 --> 00:35:41.860]  提醒我們以身作則是很重要
[00:35:41.860 --> 00:35:44.860]  或者我們自己去有一種好的榜樣
[00:35:44.860 --> 00:35:46.860]  是很重要的
[00:35:46.860 --> 00:35:51.860]  才能夠去處理家庭裡的一些問題
[00:35:51.860 --> 00:35:54.860]  當然無論如何我們都是以神的律法為首
[00:35:54.860 --> 00:35:57.860]  雖然我都是不完美的
[00:35:57.860 --> 00:35:58.860]  我們都可以向子女說
[00:35:58.860 --> 00:36:00.860]  雖然我都是不完美的
[00:36:00.860 --> 00:36:03.860]  但我向神認罪,神幫助我
[00:36:03.860 --> 00:36:09.860]  我們都可以幫助兒女在錯失裡回到神那裡
[00:36:09.860 --> 00:36:10.860]  雖然我們自己不完美
[00:36:10.860 --> 00:36:12.860]  不過我們都可以做這個榜樣
[00:36:12.860 --> 00:36:16.860]  就是我們能夠認罪,悔改,回歸到神那裡
[00:36:16.860 --> 00:36:20.860]  所以去鼓勵我們的兒女都同樣做這件事
[00:36:20.860 --> 00:36:22.860]  這個亦都很重要
[00:36:22.860 --> 00:36:26.860]  所以一位學者培恩說
[00:36:26.860 --> 00:36:28.860]  大衛沒有樹立一個好的榜樣
[00:36:28.860 --> 00:36:30.860]  相反是一個壞的榜樣
[00:36:30.860 --> 00:36:34.860]  暗戀因此看到爸爸也是這樣
[00:36:34.860 --> 00:36:38.860]  用權力去強暴其他人
[00:36:38.860 --> 00:36:42.860]  他也可以用權力去欺負他媽
[00:36:42.860 --> 00:36:44.860]  所以一連串的悲劇
[00:36:44.860 --> 00:36:49.860]  正如拿丹仙之預告
[00:36:49.860 --> 00:36:53.860]  刀劍不離開他家
[00:36:53.860 --> 00:36:55.860]  我們看到後來那些暴力
[00:36:55.860 --> 00:36:57.860]  互相仇殺
[00:36:57.860 --> 00:37:01.860]  結果阿沙隆這個暗戀的弟弟
[00:37:01.860 --> 00:37:03.860]  其實是他媽的親哥哥
[00:37:03.860 --> 00:37:06.860]  就殺了暗戀
[00:37:06.860 --> 00:37:08.860]  阿沙隆就殺了他哥哥
[00:37:08.860 --> 00:37:10.860]  後來還要殺了他爸爸
[00:37:10.860 --> 00:37:13.860]  因為開始逼迫大衛
[00:37:13.860 --> 00:37:16.860]  所以一連串的悲劇就開始
[00:37:16.860 --> 00:37:21.860]  Dr. Donald Joy一位基督徒學者
[00:37:21.860 --> 00:37:26.860]  他說這個叫第一課
[00:37:26.860 --> 00:37:30.860]  形容父母如果行為榜樣
[00:37:30.860 --> 00:37:33.860]  我們影響子女的時候
[00:37:33.860 --> 00:37:36.860]  是所有他人生當中上課的第一課
[00:37:36.860 --> 00:37:38.860]  因為他未去學校之前
[00:37:38.860 --> 00:37:40.860]  就是我們教他
[00:37:40.860 --> 00:37:43.860]  未去學校看到這個世界之前
[00:37:43.860 --> 00:37:46.860]  就在我們身上看到天父是怎樣的
[00:37:46.860 --> 00:37:48.860]  或者愛是怎樣的
[00:37:48.860 --> 00:37:50.860]  或者道德是怎樣的
[00:37:50.860 --> 00:37:52.860]  或者婚姻是怎樣的
[00:37:52.860 --> 00:37:54.860]  或者家庭是怎樣的
[00:37:54.860 --> 00:37:56.860]  他未上課之前
[00:37:56.860 --> 00:37:58.860]  這一課就是第一課
[00:37:58.860 --> 00:38:01.860]  所以著名的邱清泰博士
[00:38:01.860 --> 00:38:03.860]  他曾經來過這裡
[00:38:03.860 --> 00:38:09.860]  他是家庭輔導機構的創辦人
[00:38:09.860 --> 00:38:11.860]  他的師母竹君
[00:38:11.860 --> 00:38:13.860]  他亦都引用Gary Collins
[00:38:13.860 --> 00:38:15.860]  一個基督徒心理學者
[00:38:15.860 --> 00:38:17.860]  他說就算一個細蚊仔看見
[00:38:17.860 --> 00:38:19.860]  關乎天堂地獄天使
[00:38:19.860 --> 00:38:22.860]  或者上帝的色彩的圖片
[00:38:22.860 --> 00:38:25.860]  但是有一個殘酷沒有愛心的父親
[00:38:25.860 --> 00:38:28.860]  你告訴他天父是多麼充滿慈愛
[00:38:28.860 --> 00:38:31.860]  多麼愛護我們
[00:38:31.860 --> 00:38:33.860]  都是一個愚蠢的比喻
[00:38:33.860 --> 00:38:34.860]  意思就是說
[00:38:34.860 --> 00:38:36.860]  你講得多好都好
[00:38:36.860 --> 00:38:38.860]  在你身上卻相反
[00:38:38.860 --> 00:38:41.860]  他就對天父的形象
[00:38:41.860 --> 00:38:44.860]  有一種非常錯誤的看法
[00:38:44.860 --> 00:38:46.860]  所以今天天父是怎樣
[00:38:46.860 --> 00:38:48.860]  從我們父親的角色
[00:38:48.860 --> 00:38:49.860]  是很重要的
[00:38:49.860 --> 00:38:51.860]  甚至勝過母親
[00:38:51.860 --> 00:38:54.860]  因為我們稱我們的神為我們的父
[00:38:54.860 --> 00:38:56.860]  所以這實在是給我們一個
[00:38:56.860 --> 00:38:58.860]  很重要的提醒
[00:38:58.860 --> 00:39:04.860]  所以當我們能夠被兒女尊重的時候
[00:39:04.860 --> 00:39:06.860]  他都懂得尊重天父
[00:39:06.860 --> 00:39:08.860]  所以我們怎樣能夠被兒女尊重呢
[00:39:08.860 --> 00:39:10.860]  我相信第一
[00:39:10.860 --> 00:39:12.860]  講過就不要不算數
[00:39:12.860 --> 00:39:13.860]  經常都食言
[00:39:13.860 --> 00:39:15.860]  你講過又不算數
[00:39:15.860 --> 00:39:18.860]  答應你的事又不遵從
[00:39:18.860 --> 00:39:20.860]  他就覺得天父都不可信
[00:39:20.860 --> 00:39:22.860]  因為爸爸都不可信
[00:39:22.860 --> 00:39:26.860]  或者我們有些道德不好的地方
[00:39:26.860 --> 00:39:29.860]  他看見你都做些不對的事
[00:39:29.860 --> 00:39:31.860]  你告訴他要做對的事
[00:39:31.860 --> 00:39:33.860]  其實都是多餘的
[00:39:33.860 --> 00:39:38.860]  所以這些都是我們很重要的去建立
[00:39:38.860 --> 00:39:42.860]  他對於父親的形象
[00:39:42.860 --> 00:39:47.860]  反射對天父尊重和敬愛的形象
[00:39:47.860 --> 00:39:50.860]  當然所有的事都是出於愛
[00:39:50.860 --> 00:39:52.860]  當我們告訴他我們很愛他
[00:39:52.860 --> 00:39:53.860]  我們為他祈禱
[00:39:53.860 --> 00:39:54.860]  我們鼓勵他
[00:39:54.860 --> 00:39:55.860]  好像剛才我們所講
