
[00:00:00.000 --> 00:00:08.400]  今天當你來到教會的時候,你發現整個教會的停車場都在修護當中,進出非常不方便。
[00:20:55.900 --> 00:20:58.900]  他在我們二十週年的時候,
[00:20:58.900 --> 00:20:59.900]  在我們特會中宣告,
[00:20:59.900 --> 00:21:00.900]  神對我們說,
[00:21:00.900 --> 00:21:03.900]  你們若將這個聖殿建造起來,
[00:21:03.900 --> 00:21:06.900]  我要將我的榮耀充滿這殿,記得嗎?
[00:21:06.900 --> 00:21:09.900]  我們要向我們的未來發預言,
[00:21:09.900 --> 00:21:11.900]  我們要在神面前宣告說,
[00:21:11.900 --> 00:21:13.900]  當這個聖殿完成,
[00:21:13.900 --> 00:21:16.900]  神榮耀的同在彰顯在我們中間,
[00:21:16.900 --> 00:21:19.900]  神大能的作為,
[00:21:19.900 --> 00:21:21.900]  神大能的作為,
[00:21:21.900 --> 00:21:23.900]  這個世代不但要聽到神的真理,
[00:21:23.900 --> 00:21:26.900]  這個世代更要看見神的作為,
[00:21:26.900 --> 00:21:29.900]  我們要看見神大能的作為,
[00:21:29.900 --> 00:21:31.900]  彰顯在我們中間,
[00:21:31.900 --> 00:21:35.900]  我們要向我們的未來發預言,
[00:21:35.900 --> 00:21:36.900]  第三件事情,
[00:21:36.900 --> 00:21:39.900]  神要應許在他百姓身上要做的,
[00:21:39.900 --> 00:21:42.900]  神要帶我們到命定的地界,
[00:21:42.900 --> 00:21:43.900]  我們一同來念,
[00:21:43.900 --> 00:21:47.900]  神要帶我們進入命定的地界,
[00:21:47.900 --> 00:21:49.900]  十四節我們看見神在這裡說,
[00:21:49.900 --> 00:21:53.900]  我要將你們安置在本地,
[00:21:53.900 --> 00:21:56.900]  在原文裡面這個本地是什麼意思?
[00:21:56.900 --> 00:21:58.900]  是屬於你的地界,
[00:21:58.900 --> 00:22:01.900]  跟你們說是屬於你的地界,
[00:22:01.900 --> 00:22:02.900]  換句話說,
[00:22:02.900 --> 00:22:07.900]  神說他要帶我們到一個我們命定的地界,
[00:22:07.900 --> 00:22:10.900]  你可知道神在你生命當中,
[00:22:10.900 --> 00:22:14.900]  是有個命定的地界為你預備嗎?
[00:22:14.900 --> 00:22:18.900]  神在你生命當中是有計畫的嗎?
[00:22:18.900 --> 00:22:20.900]  四篇十六篇第六節,
[00:22:20.900 --> 00:22:21.900]  我非常喜歡的經文,
[00:22:21.900 --> 00:22:22.900]  我們一同來念,
[00:22:22.900 --> 00:22:24.900]  用神量給我的地界,
[00:22:24.900 --> 00:22:26.900]  座落在哪裡?
[00:22:26.900 --> 00:22:27.900]  加美之處,
[00:22:27.900 --> 00:22:30.900]  我的產業實在美好,
[00:22:30.900 --> 00:22:33.900]  這裡大衛說神用神量給我,
[00:22:33.900 --> 00:22:37.900]  你知道大衛沒有說我們的地界,
[00:22:37.900 --> 00:22:38.900]  大衛說什麼?
[00:22:38.900 --> 00:22:41.900]  我的地界,
[00:22:41.900 --> 00:22:46.900]  第六節你可知道神量給你的地界,
[00:22:46.900 --> 00:22:49.900]  是座落在加美之處嗎?
[00:22:49.900 --> 00:22:50.900]  Hallelujah!
[00:22:50.900 --> 00:22:54.900]  神給我們每一個人都有不同的地界,
[00:22:54.900 --> 00:22:56.900]  是命定的地界,
[00:22:56.900 --> 00:22:58.900]  而神在我們一生當中,
[00:22:58.900 --> 00:23:00.900]  他也引導我們,
[00:23:00.900 --> 00:23:01.900]  塑造我們,
[00:23:01.900 --> 00:23:05.900]  真的是在我們生命當中來引導我們,
[00:23:05.900 --> 00:23:09.900]  直到有一天我們進到這樣一個命定的地界,
[00:23:09.900 --> 00:23:14.900]  所以千萬不要被過去的經驗所限制,
[00:23:14.900 --> 00:23:17.900]  也不要被現在的環境所限制,
[00:23:17.900 --> 00:23:21.900]  你一定要憑信心來跟隨神,
[00:23:21.900 --> 00:23:25.900]  因為無論你的今天是如何,
[00:23:25.900 --> 00:23:26.900]  我告訴你,
[00:23:26.900 --> 00:23:29.900]  你的明天永遠在神的手中,
[00:23:29.900 --> 00:23:31.900]  Hallelujah!
[00:23:31.900 --> 00:23:33.900]  而且我常說,
[00:23:33.900 --> 00:23:35.900]  今天你坐在這裡,
[00:23:35.900 --> 00:23:38.900]  無論你怎麼想,
[00:23:38.900 --> 00:23:41.900]  神在你身上所能成就的工作,
[00:23:41.900 --> 00:23:45.900]  永遠超過你所求所想,
[00:23:45.900 --> 00:23:46.900]  Amen!
[00:23:46.900 --> 00:23:47.900]  我再次說,
[00:23:47.900 --> 00:23:49.900]  雖然你聽過很多遍,
[00:23:49.900 --> 00:23:51.900]  我還在告訴你,
[00:23:51.900 --> 00:23:53.900]  無論你怎麼想,
[00:23:53.900 --> 00:23:56.900]  神在你身上所要做的工作,
[00:23:56.900 --> 00:23:59.900]  永遠超過你所求所想,
[00:23:59.900 --> 00:24:00.900]  Amen!
[00:24:00.900 --> 00:24:03.900]  Actually, 你想不過神的,
[00:24:03.900 --> 00:24:05.900]  上個禮拜,
[00:24:05.900 --> 00:24:09.900]  我在曼谷一間華人教會講道,
[00:24:09.900 --> 00:24:11.900]  他們教會的主任牧師,
[00:24:11.900 --> 00:24:14.900]  是我以前的大學的同學,
[00:24:14.900 --> 00:24:19.900]  我們一起在台大理學院的團契裡面,
[00:24:19.900 --> 00:24:21.900]  我們擔任同工,
[00:24:21.900 --> 00:24:23.900]  我們是好弟兄,
[00:24:23.900 --> 00:24:25.900]  我們也是好朋友,
[00:24:25.900 --> 00:24:29.900]  神也在不同的時候呼召我們,
[00:24:29.900 --> 00:24:32.900]  做全職的傳道人,
[00:24:32.900 --> 00:24:34.900]  後來大家就忙碌了,
[00:24:34.900 --> 00:24:36.900]  就分開了,
[00:24:36.900 --> 00:24:39.900]  二十幾年都沒有見過面,
[00:24:39.900 --> 00:24:42.900]  那天我們坐下來交談,
[00:24:42.900 --> 00:24:43.900]  才發現,
[00:24:43.900 --> 00:24:44.900]  事實上,
[00:24:44.900 --> 00:24:48.900]  自從我開始生命和靈良堂之後,
[00:24:48.900 --> 00:24:50.900]  我們就沒有見過面,
[00:24:50.900 --> 00:24:52.900]  換句話說,
[00:24:52.900 --> 00:24:56.900]  當我上一次見他的時候,
[00:24:56.900 --> 00:25:00.900]  我還不知道生命和靈良堂的存在,
[00:25:00.900 --> 00:25:06.900]  我根本不知道我要開一間新的教會,
[00:25:06.900 --> 00:25:10.900]  我根本沒有去過蒙古跟非洲,
[00:25:10.900 --> 00:25:11.900]  事實上,
[00:25:11.900 --> 00:25:15.900]  我也根本不知道什麼叫跨文化宣教的工作,
[00:25:15.900 --> 00:25:19.900]  他也從來沒聽過我說過任何關於非洲
[00:25:19.900 --> 00:25:20.900]  任何的負擔,
[00:25:20.900 --> 00:25:23.900]  他從小也沒聽過我講這些東西過,
[00:25:23.900 --> 00:25:25.900]  我也根本沒想到過,
[00:25:25.900 --> 00:25:28.900]  我真的會去做跨文化宣教的工作,
[00:25:28.900 --> 00:25:30.900]  換句話說,
[00:25:30.900 --> 00:25:33.900]  我上次與他見面的時候,
[00:25:33.900 --> 00:25:37.900]  這一切都還沒有發生,
[00:25:37.900 --> 00:25:41.900]  連影子都沒有,
[00:25:41.900 --> 00:25:44.900]  那一天我們在交談的時候,
[00:25:44.900 --> 00:25:49.900]  忽然間我對神有極大的敬畏,
[00:25:49.900 --> 00:25:52.900]  回想這二十幾年來,
[00:25:52.900 --> 00:25:58.900]  神的工作真的遠遠超過我過去曾經想過,
[00:25:58.900 --> 00:26:02.900]  甚至曾經做夢過,
[00:26:02.900 --> 00:26:04.900]  這二十幾年來,
[00:26:04.900 --> 00:26:10.900]  神引導我們不但是走一條向來沒走過的道路,
[00:26:10.900 --> 00:26:16.900]  更本是走一條向來沒想過的道路,
[00:26:16.900 --> 00:26:18.900]  忽然間那一剎那,
[00:26:18.900 --> 00:26:22.900]  我真的明白我們有何等偉大奇妙的真神,
[00:26:22.900 --> 00:26:24.900]  而且神在我們身上有個命定的地界,
[00:26:24.900 --> 00:26:28.900]  是你我都想不到的,
[00:26:28.900 --> 00:26:32.900]  所以今天無論你人生的光景是如何,
[00:26:32.900 --> 00:26:36.900]  你一定要相信神在你生命當中是一個命定的地界,
[00:26:36.900 --> 00:26:38.900]  當然你一定很想知道,
[00:26:38.900 --> 00:26:41.900]  什麼是我命定的地界,
[00:26:41.900 --> 00:26:44.900]  就像二十幾年前我想也想不到,
[00:26:44.900 --> 00:26:47.900]  二十年前我說我也說不清楚,
[00:26:47.900 --> 00:26:49.900]  根本不知道,
[00:26:49.900 --> 00:26:51.900]  現在回頭看,
[00:26:51.900 --> 00:26:54.900]  是個命定的地界,
[00:26:54.900 --> 00:26:58.900]  是二十幾年前根本從來沒想到,
[00:26:58.900 --> 00:27:02.900]  從來那個影子都沒有在我腦海動過的,
[00:27:02.900 --> 00:27:06.900]  而神用祂奇妙的手就在引導我們,
[00:27:06.900 --> 00:27:10.900]  至終能夠站立在命定的地界,
[00:27:10.900 --> 00:27:14.900]  所以你要向你的未來發預言,
[00:27:14.900 --> 00:27:16.900]  是個命定的地界,
[00:27:16.900 --> 00:27:19.900]  神要帶你進入到命定的地界,
[00:27:19.900 --> 00:27:25.900]  神所為你預備的加美之處,
[00:27:25.900 --> 00:27:29.900]  第二點,隨著Shakina Glory建電工程的完成,
[00:27:29.900 --> 00:27:34.900]  我相信神正帶領我們進入一個新的季節當中,
[00:27:34.900 --> 00:27:38.900]  新的季節一定有神新的工作,
[00:27:38.900 --> 00:27:43.900]  就讓我們今天在神面前一同憑信心,
[00:27:43.900 --> 00:27:46.900]  來向我們的未來發出預言來吧,
[00:27:46.900 --> 00:27:49.900]  神說我們若大大張口,
[00:27:49.900 --> 00:27:51.900]  神要怎麼樣,
[00:27:51.900 --> 00:27:53.900]  大大充滿,
[00:27:53.900 --> 00:27:56.900]  這就是你大大張口的時刻到了,
[00:27:56.900 --> 00:27:59.900]  向你的未來發預言吧,
[00:27:59.900 --> 00:28:03.900]  神要在我們的絕路當中為我們來開路,
[00:28:03.900 --> 00:28:06.900]  神要赤下赴心的臨在我們中間,
[00:28:06.900 --> 00:28:09.900]  神要帶領我們進入到命定的地界,
[00:28:09.900 --> 00:28:14.900]  憑信心來跟隨神,奇妙的事必定會發生,
[00:28:14.900 --> 00:28:16.900]  我們一起禱告,
[00:28:16.900 --> 00:28:19.900]  親愛的主我們來到裡面獻上我們的感謝與讚美,
[00:28:19.900 --> 00:28:20.900]  謝謝你,
[00:28:20.900 --> 00:28:23.900]  當我們真的回頭看你在我們身上的工作,
[00:28:23.900 --> 00:28:26.900]  我們真的覺得何等的奇妙,
[00:28:26.900 --> 00:28:28.900]  是我們無法測度的,
[00:28:28.900 --> 00:28:31.900]  主我們就匍匐在你的面前,
[00:28:31.900 --> 00:28:33.900]  我們感謝你,讚美你,
[00:28:33.900 --> 00:28:36.900]  我們真的為偉大奇妙的真神,
[00:28:36.900 --> 00:28:39.900]  我們一生的道路都在你手中,
[00:28:39.900 --> 00:28:42.900]  我們的明天永遠在你的掌握當中,
[00:28:42.900 --> 00:28:44.900]  所以讓我們憑信心在這個時刻,
[00:28:44.900 --> 00:28:47.900]  無論我們所面對的環境是如何,
[00:28:47.900 --> 00:28:49.900]  在這個時刻,
[00:28:49.900 --> 00:28:51.900]  讓我們按照你的應許,
[00:28:51.900 --> 00:28:54.900]  向我們的未來發預言,
[00:28:54.900 --> 00:28:58.900]  我們就相信你所應許的必定要成就,
[00:28:58.900 --> 00:29:01.900]  感謝禱告奉耶穌得勝的名氣求,
[00:29:01.900 --> 00:29:02.900]  Amen!
