
[00:00:00.000 --> 00:00:02.100]  歡迎來到《九曰網》上的第九集
[00:18:51.300 --> 00:18:54.300]  想去埋葬他剛剛去世的親人
[00:18:54.300 --> 00:18:59.300]  在這裡他們想去發掘一個墓地
[00:18:59.300 --> 00:19:01.300]  誰知道掘一掘的時候
[00:19:01.300 --> 00:19:03.300]  就發現了一些古代的文物
[00:19:03.300 --> 00:19:05.300]  一些神像等等
[00:19:05.300 --> 00:19:09.300]  他們就通知當時法國的軍部
[00:19:09.300 --> 00:19:12.300]  因為當時就是法國佔領著敘利亞
[00:19:12.300 --> 00:19:14.300]  消息就傳回巴黎
[00:19:14.300 --> 00:19:22.300]  在羅浮宮博物館立刻派考古的學者
[00:19:22.300 --> 00:19:25.300]  去當地做一些探測的工作
[00:19:25.300 --> 00:19:28.300]  之後很快他們就開始正式考古的發掘
[00:19:28.300 --> 00:19:30.300]  然後發現了什麼呢?
[00:19:30.300 --> 00:19:33.300]  就是發現了馬里的大皇宮
[00:19:33.300 --> 00:19:36.300]  裡面有三百多個房間
[00:19:36.300 --> 00:19:41.300]  也有保存著一些濕漆的壁畫
[00:19:41.300 --> 00:19:43.300]  最重要的發現之一
[00:19:43.300 --> 00:19:47.300]  就是有二萬二千塊的錫營文字的泥板
[00:19:47.300 --> 00:19:52.300]  學者就將這些泥板叫做馬里皇室文獻
[00:19:52.300 --> 00:19:54.300]  Royal Archives of Maury
[00:19:54.300 --> 00:19:59.300]  時至今天只有幾千塊的泥板被翻譯成為現代的語文
[00:19:59.300 --> 00:20:01.300]  還有很多工作要做
[00:20:01.300 --> 00:20:04.300]  但是馬里文件要提的,為什麼呢?
[00:20:04.300 --> 00:20:09.300]  因為這些是阿摩利亞族長和軍王的寫作
[00:20:09.300 --> 00:20:13.300]  是他們一些外交的書簡
[00:20:13.300 --> 00:20:17.300]  或者一些政治社會裡面的文件
[00:20:17.300 --> 00:20:21.300]  很多時候講到一個真正的族長
[00:20:21.300 --> 00:20:23.300]  當有的質素
[00:20:23.300 --> 00:20:25.300]  他是一個英雄
[00:20:25.300 --> 00:20:30.300]  一個帶領著國家的人民的英雄
[00:20:30.300 --> 00:20:32.300]  是一個怎樣的人呢?
[00:20:32.300 --> 00:20:34.300]  就是一個領兵出征的戰士
[00:20:34.300 --> 00:20:36.300]  一個Warrior
[00:20:36.300 --> 00:20:42.300]  一個願意出去帶領著他的子民去打仗的一個人
[00:20:42.300 --> 00:20:45.300]  所以在這些阿摩利亞文化裡面
[00:20:45.300 --> 00:20:48.300]  就講到一個真正的英雄
[00:20:48.300 --> 00:20:50.300]  就是會去打仗出征
[00:20:50.300 --> 00:20:52.300]  並且將掠物拿回來
[00:20:52.300 --> 00:20:55.300]  所以創世紀十四章的時候
[00:20:55.300 --> 00:20:57.300]  就提到阿布拉罕的時候
[00:20:57.300 --> 00:21:01.300]  就特別將阿布拉罕這場戰事放進去
[00:21:01.300 --> 00:21:04.300]  就說明對當時的文化來說
[00:21:04.300 --> 00:21:07.300]  阿布拉罕就是當時的真正的族長
[00:21:07.300 --> 00:21:09.300]  真正的軍王
[00:21:09.300 --> 00:21:11.300]  真正的王者
[00:21:11.300 --> 00:21:14.300]  所以當阿布拉罕回來的時候
[00:21:14.300 --> 00:21:18.300]  眾王都承認他才雄細口
[00:21:18.300 --> 00:21:20.300]  是很有實力的
[00:21:20.300 --> 00:21:24.300]  經文裡面就記載了兩個王的反應
[00:21:24.300 --> 00:21:27.300]  我們先講一下索多瑪王
[00:21:27.300 --> 00:21:32.300]  當他見到阿布拉罕帶著所有的財產回來的時候
[00:21:32.300 --> 00:21:35.300]  他就說我是想得回人口
[00:21:35.300 --> 00:21:38.300]  當時的人口是多麼重要
[00:21:38.300 --> 00:21:41.300]  但是所有的掠物他知道是阿布拉罕應得的
[00:21:41.300 --> 00:21:43.300]  他就說不如你拿去吧
[00:21:43.300 --> 00:21:44.300]  你留著它
[00:21:44.300 --> 00:21:46.300]  但是阿布拉罕做了什麼呢
[00:21:46.300 --> 00:21:48.300]  就十分豪氣
[00:21:48.300 --> 00:21:49.300]  二十二節
[00:21:49.300 --> 00:21:51.300]  阿布拉罕對索多瑪王說
[00:21:51.300 --> 00:21:54.300]  我已經向創造天地的主
[00:21:54.300 --> 00:21:57.300]  至高的神耶和華舉手起誓
[00:21:57.300 --> 00:21:58.300]  凡是你的東西
[00:21:58.300 --> 00:22:00.300]  一條線一斤鞋帶
[00:22:00.300 --> 00:22:02.300]  我都不會拿的
[00:22:02.300 --> 00:22:05.300]  免得你說我是阿布拉罕發了財
[00:22:05.300 --> 00:22:06.300]  我什麼都不要
[00:22:06.300 --> 00:22:08.300]  除了我僕人所吃過的東西
[00:22:08.300 --> 00:22:12.300]  或者我同行的盟友他們應得的分
[00:22:12.300 --> 00:22:14.300]  讓他們拿走
[00:22:14.300 --> 00:22:15.300]  這裡很顯出
[00:22:15.300 --> 00:22:18.300]  阿布拉罕不是靠自己的能力
[00:22:18.300 --> 00:22:20.300]  不是靠自己的財力
[00:22:20.300 --> 00:22:22.300]  而是他對耶和華的信靠
[00:22:22.300 --> 00:22:24.300]  以致他能夠得勝
[00:22:24.300 --> 00:22:26.300]  所以在索多瑪王的面前
[00:22:26.300 --> 00:22:31.300]  他認定使他封城的只有一位
[00:22:31.300 --> 00:22:33.300]  不是地上的君王
[00:22:33.300 --> 00:22:36.300]  而是創造天地的主耶和華
[00:22:36.300 --> 00:22:39.300]  另一個王有什麼反應呢
[00:22:39.300 --> 00:22:41.300]  一個王叫做默基西特
[00:22:41.300 --> 00:22:42.300]  剛才我們說過
[00:22:42.300 --> 00:22:44.300]  這是一個很奇特
[00:22:44.300 --> 00:22:45.300]  很突然出現
[00:22:45.300 --> 00:22:47.300]  有突然消失的一個人
[00:22:47.300 --> 00:22:50.300]  特別是在舊約的經文
[00:22:50.300 --> 00:22:52.300]  或者猶太人的思想裡面
[00:22:52.300 --> 00:22:54.300]  特別是後期的經文
[00:22:54.300 --> 00:22:57.300]  就做了很多神學的擴充
[00:22:57.300 --> 00:23:00.300]  又加了很多想像
[00:23:00.300 --> 00:23:02.300]  特別到了新約的時候
[00:23:02.300 --> 00:23:04.300]  四海古卷等等的時候
[00:23:04.300 --> 00:23:06.300]  加上新約的希伯來書
[00:23:06.300 --> 00:23:10.300]  就會認為默基西特是一個真正的王
[00:23:10.300 --> 00:23:11.300]  真正的祭司
[00:23:11.300 --> 00:23:13.300]  也是基督的儒表
[00:23:13.300 --> 00:23:17.300]  但是如果我們從創世紀第十四章來看的話
[00:23:17.300 --> 00:23:19.300]  其實這個人不是很特別
[00:23:19.300 --> 00:23:23.300]  默基西特其實就是公義的王
[00:23:23.300 --> 00:23:25.300]  這是他的名字或者他的綽號
[00:23:25.300 --> 00:23:28.300]  其實他本身只不過是一個嘉南人
[00:23:28.300 --> 00:23:31.300]  在耶路撒冷來做
[00:23:31.300 --> 00:23:35.300]  他的勢力應該也是很強大的
[00:23:35.300 --> 00:23:37.300]  在2000年的時候
[00:23:37.300 --> 00:23:41.300]  有一位以色列的考古學家
[00:23:41.300 --> 00:23:43.300]  叫做伊拉克·史密克蘭
[00:23:43.300 --> 00:23:45.300]  他在耶路撒冷發掘了幾十年
[00:23:45.300 --> 00:23:47.300]  2000年的時候
[00:23:47.300 --> 00:23:51.300]  他在耶路撒冷發現了一個大石的城樓
[00:23:51.300 --> 00:23:54.300]  有16米乘16米這麼大
[00:23:54.300 --> 00:23:57.300]  這些石牆最後有7米
[00:23:57.300 --> 00:23:59.300]  如果你去過耶路撒冷的話
[00:23:59.300 --> 00:24:03.300]  你去到基奮泉
[00:24:03.300 --> 00:24:04.300]  中間有一段經過
[00:24:04.300 --> 00:24:07.300]  看到這些大石陣
[00:24:07.300 --> 00:24:09.300]  兩道大的石牆
[00:24:09.300 --> 00:24:12.300]  是平衡從山頂向東
[00:24:12.300 --> 00:24:14.300]  一直伸延到山腳
[00:24:14.300 --> 00:24:16.300]  它的作用是什麼呢?
[00:24:16.300 --> 00:24:19.300]  就是保護著耶路撒冷唯一的水泉
[00:24:19.300 --> 00:24:22.300]  基奮泉
[00:24:22.300 --> 00:24:26.300]  兩道大的石牆中間有一個窄的通道
[00:24:26.300 --> 00:24:28.300]  使城裡面的人
[00:24:28.300 --> 00:24:31.300]  不需要出去城牆以外
[00:24:31.300 --> 00:24:35.300]  去到山腳的基奮泉打水
[00:24:35.300 --> 00:24:37.300]  他們可以經過這個窄的通道
[00:24:37.300 --> 00:24:40.300]  安全地被城牆保護
[00:24:40.300 --> 00:24:43.300]  特別到戰亂的時候更加有用
[00:24:43.300 --> 00:24:45.300]  這個城牆
[00:24:45.300 --> 00:24:50.300]  是屬於麥基釋德亞伯拉罕時期的耶路撒冷
[00:24:50.300 --> 00:24:52.300]  所以告訴我們
[00:24:52.300 --> 00:24:56.300]  Malchizedek其實是一個非常強大
[00:24:56.300 --> 00:24:59.300]  很有勢力的一個本地的郡王
[00:24:59.300 --> 00:25:01.300]  一個本地的迦南王
[00:25:01.300 --> 00:25:06.300]  但是當他看到亞伯蘭海船回歸的時候
[00:25:06.300 --> 00:25:09.300]  這個迦南王看到了什麼呢?
[00:25:09.300 --> 00:25:11.300]  十八節
[00:25:11.300 --> 00:25:14.300]  撒冷王麥基釋德也帶著餅和酒出來
[00:25:14.300 --> 00:25:17.300]  他是至高神的祭司
[00:25:17.300 --> 00:25:19.300]  他給亞伯蘭祝福
[00:25:19.300 --> 00:25:24.300]  願創造天地的主至高的神賜福給亞伯蘭
[00:25:24.300 --> 00:25:28.300]  把敵人交在你手裡的至高的神是應當稱頌的
[00:25:28.300 --> 00:25:32.300]  亞伯蘭就將所得的一切拿出十分之一
[00:25:32.300 --> 00:25:34.300]  給了麥基釋德
[00:25:34.300 --> 00:25:39.300]  在麥基釋德這個迦南本地的王眼中
[00:25:39.300 --> 00:25:43.300]  他不是單單看到亞伯蘭的勢力有多大
[00:25:43.300 --> 00:25:48.300]  而是他看到亞伯蘭海船背後的神是更大
[00:25:48.300 --> 00:25:51.300]  至高神Alion
[00:25:51.300 --> 00:25:56.300]  在迦南的宗教裡經常出現的一個稱號
[00:25:56.300 --> 00:25:59.300]  這個稱號是一個至高神的稱號
[00:25:59.300 --> 00:26:01.300]  換句話說
[00:26:01.300 --> 00:26:05.300]  這裡看到麥基釋德這個迦南王
[00:26:05.300 --> 00:26:09.300]  他承認亞伯蘭海船的神是一個獨一的主
[00:26:09.300 --> 00:26:12.300]  一個萬有萬聞的主宰
[00:26:12.300 --> 00:26:15.300]  他看到亞伯蘭的德性的時候
[00:26:15.300 --> 00:26:18.300]  他不是看到一個人有多威風
[00:26:18.300 --> 00:26:23.300]  而是看到亞伯蘭背後的神有多威風
[00:26:23.300 --> 00:26:28.300]  賽夫可不可以讓人
[00:26:28.300 --> 00:26:31.300]  讓我們自己親近神
[00:26:31.300 --> 00:26:33.300]  來敬拜神
[00:26:33.300 --> 00:26:37.300]  還是會讓我們更加遠離神
[00:26:37.300 --> 00:26:42.300]  你有沒有留意在這段故事裡
[00:26:42.300 --> 00:26:44.300]  經常出現一個字
[00:26:44.300 --> 00:26:47.300]  我讀幾段聖經看看你找不找到重複的字
[00:26:47.300 --> 00:26:49.300]  是一個強調的地方
[00:26:49.300 --> 00:26:51.300]  重點在哪裡
[00:26:51.300 --> 00:26:53.300]  十四章第十一節
[00:26:53.300 --> 00:26:57.300]  四王就把所多瑪昂波拉所有的財物
[00:26:57.300 --> 00:27:00.300]  以及一切糧食都拿走
[00:27:00.300 --> 00:27:02.300]  第二節十四章十二節
[00:27:02.300 --> 00:27:06.300]  連亞伯蘭的侄兒羅德和羅德的財物也帶走了
[00:27:06.300 --> 00:27:09.300]  當時羅德住在所多瑪
[00:27:09.300 --> 00:27:13.300]  第三段十四章十六節
[00:27:13.300 --> 00:27:16.300]  將一切財物都奪回來
[00:27:16.300 --> 00:27:20.300]  亞伯他侄兒羅德和羅德的財物
[00:27:20.300 --> 00:27:25.300]  連同婦女族人都奪了回來
[00:27:25.300 --> 00:27:27.300]  十四章二十一節
[00:27:27.300 --> 00:27:29.300]  應該越來越清楚了
[00:27:29.300 --> 00:27:31.300]  所多瑪昂對亞伯蘭說
[00:27:31.300 --> 00:27:33.300]  請你把人交給我
[00:27:33.300 --> 00:27:36.300]  至於財物你拿去吧
[00:27:36.300 --> 00:27:39.300]  你看到經常出現一個字
[00:27:39.300 --> 00:27:41.300]  就是財物這個字
[00:27:41.300 --> 00:27:43.300]  財產
[00:27:43.300 --> 00:27:45.300]  其實之前兩章已經出現過了
[00:27:45.300 --> 00:27:47.300]  十二章
[00:27:47.300 --> 00:27:50.300]  當亞伯蘭來到迦南的時候
[00:27:50.300 --> 00:27:52.300]  那裡怎麼交代呢
[00:27:52.300 --> 00:27:55.300]  亞伯蘭帶著他的妻子侄兒羅德
[00:27:55.300 --> 00:28:00.300]  以及他在哈蘭所積蓄的一切財物
[00:28:00.300 --> 00:28:04.300]  獲得的人口一同帶來到迦南地區
[00:28:04.300 --> 00:28:06.300]  十三章第六節
[00:28:06.300 --> 00:28:10.300]  之前神保守著亞伯蘭的一家
[00:28:10.300 --> 00:28:12.300]  保守著撒萊
[00:28:12.300 --> 00:28:14.300]  十三章第六節說什麼
[00:28:14.300 --> 00:28:16.300]  那地容不下他們
[00:28:16.300 --> 00:28:19.300]  亞伯蘭和羅德住在一起
[00:28:19.300 --> 00:28:24.300]  因為他們的財物很多
[00:28:24.300 --> 00:28:26.300]  又是說到財物
[00:28:26.300 --> 00:28:29.300]  又是說到財產越來越多
[00:28:29.300 --> 00:28:31.300]  因為上帝的恩典
[00:28:31.300 --> 00:28:33.300]  因為上帝的帶領
[00:28:33.300 --> 00:28:38.300]  以至亞伯蘭的財富是越來越多
[00:28:38.300 --> 00:28:40.300]  在疫情的一年
[00:28:40.300 --> 00:28:44.300]  我知道有很多人都是受損失的
[00:28:44.300 --> 00:28:47.300]  教會受到損失
[00:28:47.300 --> 00:28:49.300]  不只是我們教會
[00:28:49.300 --> 00:28:51.300]  也不只是各地的教會
[00:28:51.300 --> 00:28:56.300]  因為疫情困難的緣故受到損失
[00:28:56.300 --> 00:29:00.300]  最近我也聽到城市其他的基督教機構
[00:29:00.300 --> 00:29:04.300]  一些的士工都是入不敷出
[00:29:04.300 --> 00:29:09.300]  因為奉獻不穩定等等疫情帶來的因素
[00:29:09.300 --> 00:29:12.300]  有很多人在疫情裏面有損失
[00:29:12.300 --> 00:29:15.300]  但也可能在疫情裏面
[00:29:15.300 --> 00:29:18.300]  你是得益的那一班人
[00:29:18.300 --> 00:29:20.300]  可能股市升
[00:29:20.300 --> 00:29:22.300]  你賺幾個開
[00:29:22.300 --> 00:29:26.300]  甚至我認識一些人跟我說
[00:29:26.300 --> 00:29:29.300]  不知為何縱使疫情困難
[00:29:29.300 --> 00:29:32.300]  但卻沒有損失
[00:29:32.300 --> 00:29:37.300]  甚至可能股票會一直升上來
[00:29:37.300 --> 00:29:41.300]  多了財力 多了勢力
[00:29:41.300 --> 00:29:45.300]  我們到底怎樣去自處
[00:29:45.300 --> 00:29:48.300]  可能好像索多瑪王
[00:29:48.300 --> 00:29:51.300]  他保存著自己的財產
[00:29:51.300 --> 00:29:54.300]  最後的結果是甚麼
[00:29:54.300 --> 00:29:56.300]  也是滅亡
[00:29:56.300 --> 00:30:01.300]  或是我們面對著財富多了的時候
[00:30:01.300 --> 00:30:03.300]  特別在疫情困難裏面
[00:30:03.300 --> 00:30:07.300]  我們發現原來我們未必是那班最受損失的人
[00:30:07.300 --> 00:30:11.300]  反而我們會多了財產
[00:30:11.300 --> 00:30:16.300]  但這些財產是否可以令我們敬拜神
[00:30:16.300 --> 00:30:18.300]  或是讓我們遠離神
[00:30:18.300 --> 00:30:22.300]  或者說我們這些財產
[00:30:22.300 --> 00:30:24.300]  我們越來越富強的時候
[00:30:24.300 --> 00:30:27.300]  我們是否真的可以讓人看到
[00:30:27.300 --> 00:30:31.300]  出名的那個不是我們自己
[00:30:31.300 --> 00:30:33.300]  是上帝自己
[00:30:33.300 --> 00:30:35.300]  求主去幫助我們
[00:30:35.300 --> 00:30:38.300]  讓我們有上帝的保守
[00:30:38.300 --> 00:30:41.300]  有上帝的看顧去供應的時候
[00:30:41.300 --> 00:30:45.300]  沒有損失 反而可能財物多了
[00:30:45.300 --> 00:30:49.300]  讓我們去貢獻在神的國裏
[00:30:49.300 --> 00:30:54.300]  使神的名在我們的生命 在我們的財富當中
[00:30:54.300 --> 00:30:57.300]  更加能夠彰顯出來
[00:30:57.300 --> 00:30:59.300]  我們同心低流祈禱
[00:30:59.300 --> 00:31:03.300]  上帝你們就是那位創天造地
[00:31:03.300 --> 00:31:05.300]  來祝福我們的神
[00:31:05.300 --> 00:31:08.300]  讓我們知道我們今天所享有的恩典
[00:31:08.300 --> 00:31:10.300]  所享有的祝福
[00:31:10.300 --> 00:31:12.300]  來去敬拜
[00:31:12.300 --> 00:31:15.300]  來告訴人知道
[00:31:15.300 --> 00:31:18.300]  你是那位使我們富足的神
[00:31:18.300 --> 00:31:21.300]  你是那位唯一一位創天造地的主
[00:31:21.300 --> 00:31:23.300]  你是那位唯一一位
[00:31:23.300 --> 00:31:27.300]  使我們生命能夠富足的上帝
[00:31:27.300 --> 00:31:29.300]  主叫我們來敬拜你
[00:31:29.300 --> 00:31:31.300]  叫人看到我們的生命
[00:31:31.300 --> 00:31:34.300]  看到我們的勢力越來越大
[00:31:34.300 --> 00:31:36.300]  越來越穩定的時候
[00:31:36.300 --> 00:31:38.300]  越來越富強的時候
[00:31:38.300 --> 00:31:42.300]  讓人看到我們背後是你自己
[00:31:42.300 --> 00:31:45.300]  是你的名是應當稱頌的
[00:31:45.300 --> 00:31:49.300]  求主你親自幫助自己的子民
[00:31:49.300 --> 00:31:52.300]  在各地不同的弟兄姊妹
[00:31:52.300 --> 00:31:55.300]  主我們有著你的恩典大靈的當中
[00:31:55.300 --> 00:31:59.300]  讓我們真正去敬拜
[00:31:59.300 --> 00:32:00.300]  去奉獻給你
[00:32:00.300 --> 00:32:02.300]  祈禱奉祖耶穌基督的名字
