
[00:00:00.000 --> 00:00:07.000]  大概五年前,我的生命被《Cultivating Your Inner Life》
[00:28:22.000 --> 00:28:25.000]  不是他自己那裏來的
[00:28:25.000 --> 00:28:29.000]  所以作為目者的我
[00:28:29.000 --> 00:28:31.000]  和大家一樣
[00:28:31.000 --> 00:28:35.000]  不是頭上有光環
[00:28:35.000 --> 00:28:42.000]  如果我們的生命能夠發出光輝
[00:28:42.000 --> 00:28:48.000]  只不過是我們可以反照出
[00:28:48.000 --> 00:28:53.000]  上帝在我們生命裏的道
[00:28:53.000 --> 00:28:55.000]  反過來
[00:28:55.000 --> 00:28:58.000]  如果我們的生命是很暗淡
[00:28:58.000 --> 00:29:00.000]  毫無光彩
[00:29:00.000 --> 00:29:06.000]  是代表我們裏面不行
[00:29:06.000 --> 00:29:11.000]  裏面不妥
[00:29:11.000 --> 00:29:14.000]  去到第36節
[00:29:14.000 --> 00:29:19.000]  就是整個比喻的小結
[00:29:19.000 --> 00:29:20.000]  這裏這樣說
[00:29:20.000 --> 00:29:24.000]  若是你全身光明 毫無黑暗
[00:29:24.000 --> 00:29:26.000]  就必全然光明
[00:29:26.000 --> 00:29:29.000]  如同燈的明光照亮你
[00:29:29.000 --> 00:29:35.000]  一個人如果願意被34節的燈
[00:29:35.000 --> 00:29:38.000]  即是上帝的道來光照
[00:29:38.000 --> 00:29:42.000]  這句話就毫無黑暗
[00:29:42.000 --> 00:29:44.000]  當我們是這樣
[00:29:44.000 --> 00:29:46.000]  相信我們的生命
[00:29:46.000 --> 00:29:50.000]  必然會蒙上帝月
[00:29:50.000 --> 00:29:54.000]  最後做一個簡單的總結
[00:29:54.000 --> 00:30:01.000]  曾錦發牧師來香港講這個銳意門訓的聚會
[00:30:01.000 --> 00:30:05.000]  已經是第三年
[00:30:05.000 --> 00:30:11.000]  官宣今年願意請假報名出席的
[00:30:11.000 --> 00:30:15.000]  同工 執事和弟兄姊妹
[00:30:15.000 --> 00:30:20.000]  差不多是2016年去年的一倍
[00:30:20.000 --> 00:30:25.000]  而辦公室在這兩天聚會的時間
[00:30:25.000 --> 00:30:28.000]  亦不會有同工當值
[00:30:28.000 --> 00:30:36.000]  因為所有同工全部被我抓去參加這個聚會
[00:30:36.000 --> 00:30:39.000]  每一個的生命
[00:30:39.000 --> 00:30:43.000]  不只是教務 行政同工一樣
[00:30:43.000 --> 00:30:45.000]  弟兄姊妹一樣
[00:30:45.000 --> 00:30:52.000]  都是需要一個內在的整理
[00:30:52.000 --> 00:30:54.000]  請你不要誤會
[00:30:54.000 --> 00:31:01.000]  有多少人出席參與這個聚會不是重點
[00:31:01.000 --> 00:31:07.000]  聽完之後有沒有行動才是最重要
[00:31:07.000 --> 00:31:09.000]  聽完又聽
[00:31:09.000 --> 00:31:12.000]  聽完再聽
[00:31:12.000 --> 00:31:14.000]  但是沒有行動
[00:31:14.000 --> 00:31:17.000]  一點用都沒有
[00:31:17.000 --> 00:31:19.000]  反過來
[00:31:19.000 --> 00:31:22.000]  我沒有報名出席這個聚會
[00:31:22.000 --> 00:31:26.000]  但如果你是渴求上帝的道
[00:31:26.000 --> 00:31:30.000]  每一天很認真的
[00:31:30.000 --> 00:31:33.000]  來浸在上帝的道裏
[00:31:33.000 --> 00:31:35.000]  實踐他的道
[00:31:35.000 --> 00:31:38.000]  願意開放你的生命
[00:31:38.000 --> 00:31:40.000]  被上帝的道去整理
[00:31:40.000 --> 00:31:42.000]  作主的門徒
[00:31:42.000 --> 00:31:45.000]  你不用參加這個聚會
[00:31:45.000 --> 00:31:51.000]  你的生命同樣會被建立
[00:31:51.000 --> 00:31:56.000]  2017 銳意門訓這個聚會
[00:31:56.000 --> 00:31:59.000]  兩個星期後才開始
[00:31:59.000 --> 00:32:03.000]  不過其實2018年的題目
[00:32:03.000 --> 00:32:08.000]  先前我和負責的同工
[00:32:08.000 --> 00:32:12.000]  都拿了一些資料知道主題已經出了
[00:32:12.000 --> 00:32:16.000]  叫做 Getting into the Word
[00:32:16.000 --> 00:32:21.000]  還沒有中文名字的翻譯
[00:32:21.000 --> 00:32:25.000]  可能兩個星期後有去參與的弟兄姊妹
[00:32:25.000 --> 00:32:27.000]  香港中文名字出了也說不定
[00:32:27.000 --> 00:32:29.000]  不過大概的意思
[00:32:29.000 --> 00:32:34.000]  其實就是盡心去到上帝的話
[00:32:34.000 --> 00:32:41.000]  這個主題和我們教會2018年的連題
[00:32:41.000 --> 00:32:45.000]  真門徒紮根主道
[00:32:45.000 --> 00:32:50.000]  愛社群見證主因的上半節
[00:32:50.000 --> 00:32:56.000]  真門徒紮根主道是不謀而合
[00:32:56.000 --> 00:32:59.000]  求主真的幫助我們
[00:32:59.000 --> 00:33:03.000]  我們回到上帝的話當中
[00:33:03.000 --> 00:33:09.000]  努力深深地去紮穩我們的根
[00:33:09.000 --> 00:33:11.000]  唯有這樣
[00:33:11.000 --> 00:33:16.000]  我們的生命才能有深度
