
[00:00:00.000 --> 00:00:04.100]  來讀一段聖經 是在詩篇23篇的第3節
[00:18:33.440 --> 00:18:36.000]  你能夠祝福許多的人
[00:18:36.000 --> 00:18:39.840]  哇你知道嗎那次的一個經歷讓我很被
[00:18:39.840 --> 00:18:43.160]  其實有一個完全一個
[00:18:43.160 --> 00:18:44.700]  一個轉變
[00:18:44.700 --> 00:18:49.060]  因為神透過這位先知讓我知道主啊原來你真的
[00:18:49.060 --> 00:18:50.340]  一直都在
[00:18:51.100 --> 00:18:53.140]  因為你瞭解我的一切
[00:18:53.140 --> 00:18:56.480]  你知道我所經歷的
[00:18:56.480 --> 00:18:58.260]  而你對我是有一個
[00:18:58.260 --> 00:18:59.800]  美好的計畫的
[00:18:59.800 --> 00:19:04.160]  神在你生命當中也許你現在也是
[00:19:04.160 --> 00:19:10.040]  神祂知道祂在做什麼
[00:19:10.040 --> 00:19:12.100]  祂有美好的計畫
[00:19:12.100 --> 00:19:13.640]  祂一直都在
[00:19:13.640 --> 00:19:18.740]  我相信神祂不只是要停留在這個這個當中
[00:19:20.540 --> 00:19:22.840]  祂願意讓我們生命經歷恢復
[00:19:22.840 --> 00:19:24.380]  更新
[00:19:24.380 --> 00:19:27.200]  所以接下來讓我來跟大家分享
[00:19:27.200 --> 00:19:29.240]  他願意恢復
[00:19:29.240 --> 00:19:30.520]  你的生命
[00:19:30.520 --> 00:19:34.100]  好不好跟你自己說神願意恢復我的生命
[00:19:34.100 --> 00:19:39.740]  讓他來接納尊榮與恢復你
[00:19:39.740 --> 00:19:42.820]  10篇23篇前面說
[00:19:42.820 --> 00:19:45.620]  這個他使我的靈魂蘇醒
[00:19:45.620 --> 00:19:48.440]  英文是講到he restores
[00:19:48.440 --> 00:19:50.240]  my soul
[00:19:50.740 --> 00:19:51.520]  restore
[00:19:51.520 --> 00:19:53.060]  他恢復
[00:19:53.060 --> 00:19:55.620]  他禪國他醫治
[00:19:55.620 --> 00:19:56.640]  他修復
[00:19:56.640 --> 00:19:58.420]  我最近在
[00:19:58.420 --> 00:20:00.480]  一個基督教的
[00:20:00.480 --> 00:20:03.800]  電台我聽到一首歌的歌詞我就很非常感動
[00:20:03.800 --> 00:20:06.360]  The only scars in heaven
[00:20:06.360 --> 00:20:08.160]  are on the hands
[00:20:08.160 --> 00:20:09.440]  that hold
[00:20:09.440 --> 00:20:10.720]  you now
[00:20:10.720 --> 00:20:13.540]  The only scars in heaven
[00:20:13.540 --> 00:20:14.800]  is not on
[00:20:14.800 --> 00:20:17.620]  your heart nor on my heart but it's on
[00:20:17.620 --> 00:20:19.920]  the hands that hold you now
[00:20:20.960 --> 00:20:21.980]  在天堂
[00:20:21.980 --> 00:20:24.020]  唯一的傷痕
[00:20:24.020 --> 00:20:26.080]  不是在你身上
[00:20:26.080 --> 00:20:27.880]  不是在我心中
[00:20:27.880 --> 00:20:29.400]  而是
[00:20:29.400 --> 00:20:30.440]  在
[00:20:30.440 --> 00:20:32.980]  那扶持著你的
[00:20:32.980 --> 00:20:34.280]  雙手上
[00:20:34.280 --> 00:20:36.840]  因為耶穌來救世
[00:20:36.840 --> 00:20:39.180]  因他的邊傷我們的醫治
[00:20:39.180 --> 00:20:40.460]  他的心法
[00:20:40.460 --> 00:20:42.760]  我們的平安他樂意
[00:20:42.760 --> 00:20:44.800]  恢復我們的生命
[00:20:44.800 --> 00:20:48.400]  你是否被拒絕過呢
[00:20:49.420 --> 00:20:51.480]  讓他來接納你吧
[00:20:51.480 --> 00:20:54.540]  如同他照著本相接納
[00:20:54.540 --> 00:20:55.820]  井邊的
[00:20:55.820 --> 00:20:56.600]  婦人
[00:20:56.600 --> 00:20:58.640]  我們知道在井邊的
[00:20:58.640 --> 00:21:00.680]  這個撒瑪利亞井邊的婦人
[00:21:00.680 --> 00:21:05.040]  她在當時社會是不被接納的人
[00:21:05.040 --> 00:21:07.860]  其實從聖經的描述我們可以看到
[00:21:07.860 --> 00:21:11.700]  其實這位婦人是一個非常可愛的女子
[00:21:11.700 --> 00:21:13.740]  她渴望愛情
[00:21:13.740 --> 00:21:16.040]  她切莫真理
[00:21:17.080 --> 00:21:19.640]  而看她後來的福音的影響力我們
[00:21:19.640 --> 00:21:21.680]  覺得她也許應該也是個很
[00:21:21.680 --> 00:21:23.720]  People oriented的一個人
[00:21:23.720 --> 00:21:26.280]  非常樂於與人互動的一個人
[00:21:26.280 --> 00:21:27.820]  可是
[00:21:27.820 --> 00:21:29.880]  在她一次又一次的
[00:21:29.880 --> 00:21:32.180]  婚姻失敗當中
[00:21:32.180 --> 00:21:33.720]  她不但
[00:21:33.720 --> 00:21:35.240]  感到失望
[00:21:35.240 --> 00:21:36.520]  受傷
[00:21:36.520 --> 00:21:40.620]  在當時對於離婚是極度禁忌的文化當中
[00:21:40.620 --> 00:21:42.920]  她是被完全的
[00:21:42.920 --> 00:21:43.960]  拒絕了
[00:21:43.960 --> 00:21:46.520]  所以我想在她的世界裡
[00:21:47.280 --> 00:21:49.340]  她感覺所有人對她的眼光
[00:21:49.340 --> 00:21:51.140]  不是有色的眼光
[00:21:51.140 --> 00:21:53.180]  就是情色的眼光
[00:21:53.180 --> 00:21:54.720]  是非常的
[00:21:54.720 --> 00:21:56.760]  無助非常的
[00:21:56.760 --> 00:21:57.780]  難受的
[00:21:57.780 --> 00:22:00.600]  這就是為什麼她選擇
[00:22:00.600 --> 00:22:03.920]  在中午最熱的時候去
[00:22:03.920 --> 00:22:04.960]  打水
[00:22:04.960 --> 00:22:07.260]  因為那時候她不會遇到任何的人
[00:22:07.260 --> 00:22:11.360]  她對人群是恐懼的
[00:22:11.360 --> 00:22:14.160]  她對愛情是失望的
[00:22:14.160 --> 00:22:16.980]  而她對真理更是不敢
[00:22:17.240 --> 00:22:18.000]  奢求的
[00:22:18.000 --> 00:22:20.820]  可是在這個時候
[00:22:20.820 --> 00:22:22.880]  耶穌
[00:22:22.880 --> 00:22:24.920]  與她見面
[00:22:24.920 --> 00:22:28.500]  她跟耶穌見面的時候她有兩個
[00:22:28.500 --> 00:22:30.300]  極大的震撼
[00:22:30.300 --> 00:22:32.600]  第一個震撼是
[00:22:32.600 --> 00:22:34.120]  哇
[00:22:34.120 --> 00:22:36.180]  你真是一位先知
[00:22:36.180 --> 00:22:39.000]  因為你知道我曾經有五位先生
[00:22:39.000 --> 00:22:41.820]  而現在跟我在一起的不是我的先生
[00:22:41.820 --> 00:22:44.380]  你真是一位先知
[00:22:45.660 --> 00:22:47.200]  而她第二個震撼是
[00:22:47.200 --> 00:22:50.260]  為什麼你明明知道我
[00:22:50.260 --> 00:22:51.540]  這麼多的
[00:22:51.540 --> 00:22:54.100]  不堪回首的往事
[00:22:54.100 --> 00:22:55.900]  或是這麼的
[00:22:55.900 --> 00:22:58.460]  讓社會覺得
[00:22:58.460 --> 00:23:00.760]  羞恥的一些事實
[00:23:00.760 --> 00:23:02.560]  你卻仍然
[00:23:02.560 --> 00:23:04.600]  照著我的本相
[00:23:04.600 --> 00:23:06.140]  來愛我
[00:23:06.140 --> 00:23:07.680]  來接納我
[00:23:07.680 --> 00:23:10.240]  甚至願意喝我
[00:23:10.240 --> 00:23:12.280]  雙手所
[00:23:12.280 --> 00:23:13.560]  打的水
[00:23:15.100 --> 00:23:16.120]  甚至願意
[00:23:16.120 --> 00:23:18.160]  和我談話
[00:23:18.160 --> 00:23:20.220]  而且來分享
[00:23:20.220 --> 00:23:21.740]  神國的
[00:23:21.740 --> 00:23:22.780]  奧秘
[00:23:22.780 --> 00:23:29.180]  弟兄姊妹 耶穌基督他沒有對這位婦人指指點點
[00:23:29.180 --> 00:23:31.480]  耶穌基督沒有消費她
[00:23:31.480 --> 00:23:34.040]  沒有消遣她
[00:23:34.040 --> 00:23:37.620]  反而耶穌照著她的本相
[00:23:37.620 --> 00:23:38.900]  來愛她
[00:23:38.900 --> 00:23:41.720]  耶穌沒有說婦人啊
[00:23:41.720 --> 00:23:43.000]  去
[00:23:43.000 --> 00:23:43.760]  悔改
[00:23:44.280 --> 00:23:45.300]  婦人啊
[00:23:45.300 --> 00:23:47.600]  把你生活搞清楚了
[00:23:47.600 --> 00:23:48.880]  再來找我
[00:23:48.880 --> 00:23:51.440]  耶穌照著她的本相來愛她
[00:23:51.440 --> 00:23:54.520]  並且耶穌還約納
[00:23:54.520 --> 00:23:56.560]  她手中的福事
[00:23:56.560 --> 00:23:58.360]  This is unbelievable
[00:23:58.360 --> 00:24:00.400]  因此
[00:24:00.400 --> 00:24:02.460]  這位婦人她被
[00:24:02.460 --> 00:24:03.980]  耶穌
[00:24:03.980 --> 00:24:05.780]  接納之後
[00:24:05.780 --> 00:24:07.320]  她的生命不再一樣了
[00:24:07.320 --> 00:24:09.880]  她放下手中的水桶
[00:24:09.880 --> 00:24:11.920]  走到人群當中
[00:24:11.920 --> 00:24:14.220]  訴說了她的見證
[00:24:15.260 --> 00:24:17.300]  而且還帶領全城的人
[00:24:17.300 --> 00:24:19.100]  信了耶穌
[00:24:19.100 --> 00:24:24.740]  曾經覺得世界只剩下有色和情色的眼光
[00:24:24.740 --> 00:24:27.020]  如今她卻得著了
[00:24:27.020 --> 00:24:28.820]  神的眼光
[00:24:28.820 --> 00:24:31.120]  來看待
[00:24:31.120 --> 00:24:32.160]  她周圍的人
[00:24:32.160 --> 00:24:33.680]  何等大的
[00:24:33.680 --> 00:24:36.760]  恢復 何等了不起的一個改變
[00:24:36.760 --> 00:24:39.580]  你是否曾經
[00:24:39.580 --> 00:24:41.620]  生命當中感覺
[00:24:41.620 --> 00:24:43.160]  被摒棄
[00:24:43.920 --> 00:24:44.940]  不被接納
[00:24:44.940 --> 00:24:46.480]  耶穌他照著
[00:24:46.480 --> 00:24:48.780]  你的本相來愛你
[00:24:48.780 --> 00:24:51.340]  他仍然願意
[00:24:51.340 --> 00:24:52.380]  陪伴你
[00:24:52.380 --> 00:24:54.160]  他仍然願意
[00:24:54.160 --> 00:24:55.440]  與你同在
[00:24:55.440 --> 00:24:57.740]  他仍然願意跟你分享
[00:24:57.740 --> 00:24:59.280]  神國的奧秘
[00:24:59.280 --> 00:25:03.900]  第二你是否曾經被羞辱過呢
[00:25:03.900 --> 00:25:05.680]  讓神
[00:25:05.680 --> 00:25:07.220]  來尊容你吧
[00:25:07.220 --> 00:25:10.300]  如同他在人群中對撒該說
[00:25:10.300 --> 00:25:11.820]  撒該快下來
[00:25:12.340 --> 00:25:14.380]  今天我要住到你家裡
[00:25:14.380 --> 00:25:17.460]  身形矮小的撒該
[00:25:17.460 --> 00:25:19.760]  我覺得他很像這個
[00:25:19.760 --> 00:25:22.320]  Despicable Me 我不知道你知不知道這個電影
[00:25:22.320 --> 00:25:24.380]  Despicable Me裡面那個group
[00:25:24.380 --> 00:25:27.440]  看得出來他其實是一個很聰明
[00:25:27.440 --> 00:25:30.260]  很卓越也很熱心的人
[00:25:30.260 --> 00:25:32.300]  但是從小被
[00:25:32.300 --> 00:25:34.860]  欺負被嘲笑被排擠
[00:25:34.860 --> 00:25:37.420]  如果用今天的字眼他就是一個被
[00:25:37.420 --> 00:25:38.960]  在霸凌中
[00:25:38.960 --> 00:25:40.240]  長大的孩子
[00:25:43.320 --> 00:25:44.080]  所以
[00:25:44.080 --> 00:25:46.900]  在這麼多年的被
[00:25:46.900 --> 00:25:49.200]  欺負嘲笑
[00:25:49.200 --> 00:25:50.220]  的情況
[00:25:50.220 --> 00:25:51.000]  之下
[00:25:51.000 --> 00:25:53.560]  他心中做了一個決定
[00:25:53.560 --> 00:25:55.600]  你們
[00:25:55.600 --> 00:25:57.640]  嘲笑我是嗎
[00:25:57.640 --> 00:26:01.500]  我要讓你們所有人都再也笑不起來
[00:26:01.500 --> 00:26:05.340]  所以以至於後來他就算
[00:26:05.340 --> 00:26:08.140]  被人罵是賣國賊
[00:26:08.140 --> 00:26:09.940]  他也要做
[00:26:09.940 --> 00:26:12.240]  這個羅馬人
[00:26:12.500 --> 00:26:14.300]  向猶太人徵稅的稅率
[00:26:14.300 --> 00:26:17.100]  不但如此他還變本加厲
[00:26:17.100 --> 00:26:18.900]  因為他心中有一個
[00:26:18.900 --> 00:26:19.660]  被
[00:26:19.660 --> 00:26:21.200]  羞辱
[00:26:21.200 --> 00:26:23.240]  所產生出來一個怨恨
[00:26:23.240 --> 00:26:26.060]  因為他被
[00:26:26.060 --> 00:26:27.600]  眾人
[00:26:27.600 --> 00:26:28.880]  所嘲笑
[00:26:28.880 --> 00:26:32.980]  而那一天耶穌經過的時候
[00:26:32.980 --> 00:26:35.020]  眾人擁擠著耶穌
[00:26:35.020 --> 00:26:38.860]  撒該很好奇他很想要看這個耶穌到底是誰
[00:26:39.380 --> 00:26:43.220]  他竟然突發奇想爬到一棵桑樹的上面
[00:26:43.220 --> 00:26:46.300]  就沒有想到耶穌竟然
[00:26:46.300 --> 00:26:48.080]  繞了一個圈
[00:26:48.080 --> 00:26:50.140]  走到桑樹的下面
[00:26:50.140 --> 00:26:51.920]  最後撒該
[00:26:51.920 --> 00:26:53.720]  慌張了
[00:26:53.720 --> 00:26:57.040]  因為所有人都跟著耶穌
[00:26:57.040 --> 00:26:59.340]  圍在桑樹的下面
[00:26:59.340 --> 00:27:02.940]  不但如此沒有想到耶穌
[00:27:02.940 --> 00:27:05.740]  指著在樹上的撒該說
[00:27:05.740 --> 00:27:07.020]  撒該
[00:27:07.020 --> 00:27:08.300]  快下來
[00:27:10.100 --> 00:27:10.620]  我想對
[00:27:10.620 --> 00:27:12.140]  撒該來說
[00:27:12.140 --> 00:27:14.700]  他至少可能已經
[00:27:14.700 --> 00:27:18.540]  感覺他到了人生不能
[00:27:18.540 --> 00:27:21.360]  最糟只有更糟的時刻了
[00:27:21.360 --> 00:27:24.180]  好不容易他已經
[00:27:24.180 --> 00:27:27.500]  成為了讓別人笑不出來的人
[00:27:27.500 --> 00:27:29.820]  沒有想到耶穌在這個時候
[00:27:29.820 --> 00:27:33.660]  讓他爬在樹上這已經夠糗了
[00:27:33.660 --> 00:27:37.240]  而且又再一次的在眾人的面前
[00:27:38.000 --> 00:27:40.820]  好像要帶著眾人要來撥離他
[00:27:40.820 --> 00:27:44.400]  我不知道那時候撒該怎麼想
[00:27:44.400 --> 00:27:46.200]  肯定是非常的慌張
[00:27:46.200 --> 00:27:51.060]  可是沒有想到當眾人都覺得哇耶穌你這招太棒了
[00:27:51.060 --> 00:27:53.360]  這個人就是欠教訓
[00:27:53.360 --> 00:27:56.700]  可是耶穌卻說撒該
[00:27:56.700 --> 00:27:58.480]  快下來
[00:27:58.480 --> 00:27:59.760]  我今晚
[00:27:59.760 --> 00:28:01.560]  要住在
[00:28:01.560 --> 00:28:03.100]  你的家裡
[00:28:03.100 --> 00:28:05.660]  跌破眾人眼鏡
[00:28:05.660 --> 00:28:07.440]  更讓撒該
[00:28:08.200 --> 00:28:08.980]  覺得不可思議
[00:28:08.980 --> 00:28:12.060]  這也許是他人生第一次
[00:28:12.060 --> 00:28:14.360]  感受到被接納
[00:28:14.360 --> 00:28:16.660]  不但如此
[00:28:16.660 --> 00:28:19.220]  耶穌還原現場
[00:28:19.220 --> 00:28:22.540]  在那曾經被
[00:28:22.540 --> 00:28:24.600]  眾人嘲笑的時刻
[00:28:24.600 --> 00:28:25.620]  今天
[00:28:25.620 --> 00:28:28.180]  他在眾人面前接納
[00:28:28.180 --> 00:28:30.220]  而且尊榮了撒該
[00:28:30.220 --> 00:28:35.860]  我不知道在我們當中是否有些人在成長的過程中
[00:28:35.860 --> 00:28:37.400]  你也曾經有被
[00:28:38.920 --> 00:28:39.960]  嘲笑
[00:28:39.960 --> 00:28:41.520]  被
[00:28:41.520 --> 00:28:43.020]  排擠
[00:28:43.020 --> 00:28:47.380]  或是被忽視的這樣的一個成長的過程
[00:28:47.380 --> 00:28:49.180]  在你心中有很大的陰影
[00:28:49.180 --> 00:28:56.080]  我盼望讓我們能夠看見
[00:28:56.080 --> 00:28:59.160]  耶穌他
[00:28:59.160 --> 00:29:02.480]  非常的在乎你的感受
[00:29:02.480 --> 00:29:04.280]  而他也樂意
[00:29:04.280 --> 00:29:06.060]  要來尊榮你
[00:29:07.600 --> 00:29:08.360]  結果我們看見
[00:29:08.360 --> 00:29:12.460]  因著他的
[00:29:12.460 --> 00:29:14.260]  耶穌的接納
[00:29:14.260 --> 00:29:16.560]  結果撒該他的生命
[00:29:16.560 --> 00:29:18.100]  完全的改變
[00:29:18.100 --> 00:29:20.400]  他的財產
[00:29:20.400 --> 00:29:21.180]  一半
[00:29:21.180 --> 00:29:22.200]  都
[00:29:22.200 --> 00:29:24.760]  分給了救濟
[00:29:24.760 --> 00:29:25.780]  貧窮的人
[00:29:25.780 --> 00:29:27.580]  以前訛詐的
[00:29:27.580 --> 00:29:28.860]  還要還別人四倍
[00:29:28.860 --> 00:29:33.980]  過去讓所有人都笑不出來的他
[00:29:33.980 --> 00:29:37.560]  因著耶穌的恢復
[00:29:38.580 --> 00:29:40.620]  今天他渴望看到每一個
[00:29:40.620 --> 00:29:43.180]  貧窮的家庭
[00:29:43.180 --> 00:29:44.460]  的臉上
[00:29:44.460 --> 00:29:46.500]  都能夠露出幸福的
[00:29:46.500 --> 00:29:47.540]  微笑
[00:29:47.540 --> 00:29:53.680]  第三你是否曾經對自己失望過呢
[00:29:53.680 --> 00:29:56.240]  讓耶穌來恢復你
[00:29:56.240 --> 00:29:57.780]  如同
[00:29:57.780 --> 00:29:59.820]  他在篝火旁邊
[00:29:59.820 --> 00:30:01.100]  對彼得說
[00:30:01.100 --> 00:30:02.640]  你餵養
[00:30:02.640 --> 00:30:03.660]  我的羊
[00:30:05.460 --> 00:30:10.320]  我想被耶穌賦予重任花最多時間來栽培的首席門徒
[00:30:10.320 --> 00:30:11.340]  彼得
[00:30:11.340 --> 00:30:13.900]  他的確是一位天不怕地不怕
[00:30:13.900 --> 00:30:16.200]  最講究義氣的人
[00:30:16.200 --> 00:30:19.020]  他愛耶穌
[00:30:19.020 --> 00:30:20.040]  他願意
[00:30:20.040 --> 00:30:21.080]  跟隨他
[00:30:21.080 --> 00:30:23.120]  他想要make him proud
[00:30:23.120 --> 00:30:27.480]  結果沒有想到當耶穌在被釘十字架的時候
[00:30:27.480 --> 00:30:31.820]  他在遠處一個屋頂上的一個篝火旁
[00:30:31.820 --> 00:30:33.620]  那時候聖經說
[00:30:33.620 --> 00:30:34.900]  有一群人在
[00:30:35.160 --> 00:30:35.680]  取暖
[00:30:35.680 --> 00:30:37.200]  彼得也在那邊
[00:30:37.200 --> 00:30:39.520]  遠遠地看著耶穌
[00:30:39.520 --> 00:30:41.820]  結果呢
[00:30:41.820 --> 00:30:45.660]  竟然這麼勇敢的彼得
[00:30:45.660 --> 00:30:46.940]  卻
[00:30:46.940 --> 00:30:48.480]  在這個時刻他
[00:30:48.480 --> 00:30:50.780]  被害怕所籠罩
[00:30:50.780 --> 00:30:52.560]  所以竟然
[00:30:52.560 --> 00:30:53.600]  有
[00:30:53.600 --> 00:30:57.680]  非常弱小的使女和僕人
[00:30:57.680 --> 00:31:00.500]  在問他說你不是跟耶穌的人嗎
[00:31:00.500 --> 00:31:02.800]  彼得竟然三次不認主
[00:31:04.340 --> 00:31:05.880]  後來耶穌那時候也
[00:31:05.880 --> 00:31:08.440]  在十架上聖經描述
[00:31:08.440 --> 00:31:10.240]  看著彼得一眼
[00:31:10.240 --> 00:31:12.020]  彼得看到了耶穌
[00:31:12.020 --> 00:31:13.300]  後來
[00:31:13.300 --> 00:31:15.600]  這個雞就叫了
[00:31:15.600 --> 00:31:18.420]  然後彼得就發現
[00:31:18.420 --> 00:31:19.440]  我三次不認主
[00:31:19.440 --> 00:31:21.500]  他從那一刻開始
[00:31:21.500 --> 00:31:23.040]  他就
[00:31:23.040 --> 00:31:23.800]  再也
[00:31:23.800 --> 00:31:25.080]  提不起勁來
[00:31:25.080 --> 00:31:27.900]  他人生的熱情就完全的消失
[00:31:27.900 --> 00:31:28.920]  因為他
[00:31:28.920 --> 00:31:30.200]  對自己充滿了
[00:31:30.200 --> 00:31:30.960]  失望
[00:31:30.960 --> 00:31:33.780]  結果我們看見
[00:31:35.060 --> 00:31:36.340]  後來耶穌復活了
[00:31:36.340 --> 00:31:38.640]  這個很奇妙的事情
[00:31:38.640 --> 00:31:40.700]  彼得有很多的知識
[00:31:40.700 --> 00:31:42.740]  他有很多浮世的經驗
[00:31:42.740 --> 00:31:45.560]  可是就算耶穌復活了
[00:31:45.560 --> 00:31:47.600]  彼得還是無法
[00:31:47.600 --> 00:31:48.620]  提起勁來
[00:31:48.620 --> 00:31:53.240]  多少時候弟兄姐妹我們不是也是這樣嗎
[00:31:53.240 --> 00:31:55.800]  我們知道該做些什麼
[00:31:55.800 --> 00:31:58.620]  我們也知道耶穌已經復活了
[00:31:58.620 --> 00:32:02.200]  我們也知道神仍然在做奇妙的工作
[00:32:02.460 --> 00:32:04.760]  但是我們就是提不起勁來啊
[00:32:04.760 --> 00:32:09.380]  我們需要一個從耶穌來的觸摸
[00:32:09.380 --> 00:32:11.420]  讓他來恢復我們
[00:32:11.420 --> 00:32:14.500]  我們看到耶穌在海邊
[00:32:14.500 --> 00:32:17.320]  他生起了火
[00:32:17.320 --> 00:32:20.120]  他做起了
[00:32:20.120 --> 00:32:21.660]  餅和魚
[00:32:21.660 --> 00:32:26.280]  在我當年神學院的教授他說
[00:32:26.280 --> 00:32:28.320]  這個火
[00:32:28.320 --> 00:32:31.900]  這團火其實耶穌特別為彼得生的
[00:32:33.180 --> 00:32:34.720]  因為彼得當時
[00:32:34.720 --> 00:32:37.520]  三次否認主的時候
[00:32:37.520 --> 00:32:39.580]  就是在一個篝火的旁邊
[00:32:39.580 --> 00:32:42.900]  所以耶穌在那個現場
[00:32:42.900 --> 00:32:44.180]  再一次
[00:32:44.180 --> 00:32:45.460]  把這篝火
[00:32:45.460 --> 00:32:47.000]  還原現場
[00:32:47.000 --> 00:32:50.080]  所有的門徒都圍在那裡
[00:32:50.080 --> 00:32:52.120]  但是只有彼得知道
[00:32:52.120 --> 00:32:53.920]  只有耶穌知道
[00:32:53.920 --> 00:32:57.500]  耶穌在透過這個篝火對彼得說話
[00:32:57.500 --> 00:32:59.800]  聽到那個篝火的那個
[00:32:59.800 --> 00:33:01.860]  聲音
[00:33:03.120 --> 00:33:05.940]  篝火的那個溫度
[00:33:05.940 --> 00:33:09.780]  然後看到篝火對面耶穌的眼神
[00:33:09.780 --> 00:33:13.620]  耶穌在對彼得說
[00:33:13.620 --> 00:33:15.420]  彼得
[00:33:15.420 --> 00:33:17.200]  我都知道
[00:33:17.200 --> 00:33:22.840]  我也知道你非常的對自己失望
[00:33:22.840 --> 00:33:24.880]  但是你是否
[00:33:24.880 --> 00:33:26.940]  還愛我呢
[00:33:26.940 --> 00:33:31.280]  彼得
[00:33:32.060 --> 00:33:33.340]  三次不認主
[00:33:33.340 --> 00:33:36.420]  耶穌三次的問他你愛我嗎
[00:33:36.420 --> 00:33:38.200]  後來彼得
[00:33:38.200 --> 00:33:41.020]  再次被耶穌所建立起來
[00:33:41.020 --> 00:33:45.380]  所以從三次不認主的彼得
[00:33:45.380 --> 00:33:48.960]  後來因著耶穌的恢復
[00:33:48.960 --> 00:33:52.280]  能夠成為初代教會的磐石
[00:33:52.280 --> 00:33:54.840]  成為帶領三千人殉主
[00:33:54.840 --> 00:33:56.900]  甚至為主殉道的
[00:33:56.900 --> 00:33:58.180]  使徒彼得
[00:34:00.740 --> 00:34:03.040]  我們生命當中我們
[00:34:03.040 --> 00:34:05.340]  需要恢復
[00:34:05.340 --> 00:34:07.900]  但是這個恢復
[00:34:07.900 --> 00:34:10.220]  是需要
[00:34:10.220 --> 00:34:12.520]  與耶穌一個相遇
[00:34:12.520 --> 00:34:17.640]  這恢復是需要我們有對神的一個信任
[00:34:17.640 --> 00:34:19.940]  能夠敞開我們
[00:34:19.940 --> 00:34:22.760]  過去不願意觸碰的一些
[00:34:22.760 --> 00:34:24.300]  過去
[00:34:24.300 --> 00:34:30.180]  我們可能需要在神的同在當中允許神讓我們
[00:34:31.460 --> 00:34:32.740]  重回現場
[00:34:32.740 --> 00:34:35.300]  而在那個時刻
[00:34:35.300 --> 00:34:37.100]  讓我們看見
[00:34:37.100 --> 00:34:38.380]  主啊
[00:34:38.380 --> 00:34:40.160]  原來你
[00:34:40.160 --> 00:34:41.180]  都知道
[00:34:41.180 --> 00:34:43.240]  原來你
[00:34:43.240 --> 00:34:45.540]  一直與我同在
[00:34:45.540 --> 00:34:47.840]  原來你
[00:34:47.840 --> 00:34:49.120]  很在乎我
[00:34:49.120 --> 00:34:50.920]  而你
[00:34:50.920 --> 00:34:53.220]  對我生命仍然有
[00:34:53.220 --> 00:34:55.520]  一個美好的計畫
[00:34:55.520 --> 00:35:00.380]  弟兄姊妹我深深的相信在我們生命當中
[00:35:01.160 --> 00:35:02.180]  試煉
[00:35:02.180 --> 00:35:03.720]  不是一個終點
[00:35:03.720 --> 00:35:07.300]  況也
[00:35:07.300 --> 00:35:09.100]  不是個結局
[00:35:09.100 --> 00:35:14.220]  試煉不是一個終點
[00:35:14.220 --> 00:35:16.780]  況也不是個結局
[00:35:16.780 --> 00:35:19.580]  傷害
[00:35:19.580 --> 00:35:22.400]  不是我們的標記
[00:35:22.400 --> 00:35:25.220]  這些是個過程
[00:35:25.220 --> 00:35:27.520]  這些是個過程
[00:35:27.520 --> 00:35:29.320]  神樂意
[00:35:29.320 --> 00:35:30.600]  要來
[00:35:31.160 --> 00:35:31.920]  恢復
[00:35:31.920 --> 00:35:33.440]  祂更要來
[00:35:33.440 --> 00:35:34.480]  更新我們
[00:35:34.480 --> 00:35:36.520]  所以讓
[00:35:36.520 --> 00:35:39.600]  我們的神祂樂意更新你的生命
[00:35:39.600 --> 00:35:42.420]  而且祂要為你的人生塑造
[00:35:42.420 --> 00:35:44.220]  新的品牌
[00:35:44.220 --> 00:35:49.080]  我跟旁邊的人說 神要為你的人生塑造新的品牌
[00:35:49.080 --> 00:36:00.720]  撒瑪麗亞夫人因為
[00:36:01.220 --> 00:36:01.980]  神
[00:36:01.980 --> 00:36:03.520]  更新了她
[00:36:03.520 --> 00:36:05.300]  她從井邊的婦人
[00:36:05.300 --> 00:36:06.580]  變成了
[00:36:06.580 --> 00:36:08.380]  井邊的佈道家
[00:36:08.380 --> 00:36:13.240]  瑞麗薩蓋因著耶穌在她生命中的touch
[00:36:13.240 --> 00:36:15.800]  她從一個吝嗇的賣國賊
[00:36:15.800 --> 00:36:18.100]  變成了愛國愛民的
[00:36:18.100 --> 00:36:19.640]  慈善家
[00:36:19.640 --> 00:36:22.460]  捕魚的彼得
[00:36:22.460 --> 00:36:24.000]  因著耶穌的touch
[00:36:24.000 --> 00:36:26.040]  她從兩邊倒的蘆葦
[00:36:26.040 --> 00:36:27.860]  變成了堅立教會
[00:36:27.860 --> 00:36:29.880]  得人如得魚的
[00:36:30.640 --> 00:36:31.660]  大使徒
[00:36:31.660 --> 00:36:33.960]  原來我們
[00:36:33.960 --> 00:36:37.300]  以為我們人生只剩下一手的爛牌
[00:36:37.300 --> 00:36:40.360]  沒有想到
[00:36:40.360 --> 00:36:42.920]  卻是神手中的王牌
[00:36:42.920 --> 00:36:45.240]  不但如此
[00:36:45.240 --> 00:36:47.540]  我最近學了一個新詞
[00:36:47.540 --> 00:36:48.820]  你還是王炸
[00:36:48.820 --> 00:36:51.380]  王炸什麼意思呢
[00:36:51.380 --> 00:36:54.700]  就是隱藏到最後才出現的大絕招啊
[00:36:54.700 --> 00:36:56.500]  弟兄姊妹
[00:36:56.500 --> 00:36:58.280]  原來你和我
[00:36:58.280 --> 00:37:00.080]  是神手中的王牌
[00:37:00.340 --> 00:37:00.860]  你們
