
[00:00:00.000 --> 00:00:03.640]  各位弟姐妹午安 主內平安
[00:26:32.800 --> 00:26:35.920]  若看祂聽見的聲音
[00:26:35.920 --> 00:26:39.240]  「阿漢,我必快來」
[00:26:39.240 --> 00:26:44.760]  「凡遵守者書上預言的有福了」
[00:26:44.760 --> 00:26:46.880]  回應神的啟示
[00:26:46.880 --> 00:26:51.920]  是信仰生活的實踐和擔當
[00:26:51.920 --> 00:26:54.040]  這個「有福」
[00:26:54.040 --> 00:26:57.680]  是關係於聽了之後
[00:26:57.680 --> 00:27:02.800]  還要遵守和實踐
[00:27:02.800 --> 00:27:05.920]  所以這個就是跟啟示錄裏面
[00:27:05.920 --> 00:27:10.440]  去呼籲我們每一位要有堅韌
[00:27:10.440 --> 00:27:15.720]  亦都是帶有審判的訊息
[00:27:15.720 --> 00:27:19.600]  若看去看見這番儀仗
[00:27:19.600 --> 00:27:22.840]  是基於信仰的傳統
[00:27:22.840 --> 00:27:31.840]  是藉由耶穌基督啟示而得來的一個憧憬
[00:27:31.840 --> 00:27:35.600]  去勉勵每一位的信徒
[00:27:35.600 --> 00:27:38.920]  每一位去聽這個書信的人
[00:27:38.920 --> 00:27:41.960]  都要堅忍等候神
[00:27:41.960 --> 00:27:47.640]  和祂的國度的彰顯
[00:27:47.640 --> 00:27:53.040]  今晚是去到第四節至到第五節
[00:27:53.040 --> 00:27:57.680]  我在這裏用一個
[00:27:57.680 --> 00:28:02.600]  昨天所見證的一個婚禮作為一個總結
[00:28:02.600 --> 00:28:08.600]  今早那對新人都有出席祖堂崇拜
[00:28:08.600 --> 00:28:17.320]  我嘗試用昨天見證的一個婚禮作為一個框架
[00:28:17.320 --> 00:28:20.520]  以羔羊為新郎
[00:28:20.520 --> 00:28:24.880]  教會作為新婦
[00:28:24.880 --> 00:28:29.640]  啟示錄是以一封情信
[00:28:29.640 --> 00:28:32.800]  它就是訴說一對戀人
[00:28:32.800 --> 00:28:35.000]  分隔兩地
[00:28:35.000 --> 00:28:38.240]  互相牽掛的故事
[00:28:38.240 --> 00:28:43.160]  那個女子一直將會是出嫁的新娘
[00:28:43.160 --> 00:28:49.080]  但是新郎一時之間未能夠來娶她
[00:28:49.080 --> 00:28:52.960]  女子就在窗前等候
[00:28:52.960 --> 00:29:01.120]  貧瘠的就是新郎遠處送來的叮嚀鼓勵
[00:29:01.120 --> 00:29:04.960]  新郎就說「她在途中」
[00:29:04.960 --> 00:29:12.480]  新娘就說「願你快來」
[00:29:12.480 --> 00:29:17.680]  亦都在過去上個禮拜到昨天
[00:29:17.680 --> 00:29:22.200]  都見證有兩個的安息禮
[00:29:22.200 --> 00:29:27.720]  聽到他們生命的見證
[00:29:27.720 --> 00:29:32.720]  無論是臨離開要去見天父的時候
[00:29:32.720 --> 00:29:36.240]  那種預備
[00:29:36.240 --> 00:29:39.440]  那種心情上的預備
[00:29:39.440 --> 00:29:42.560]  是很坦然無懼的
[00:29:42.560 --> 00:29:46.680]  是活在神的光中
[00:29:46.680 --> 00:29:52.200]  昨天見證另一個姐妹
[00:29:52.200 --> 00:29:59.000]  原來她在很早之前亦都是預備
[00:29:59.000 --> 00:30:02.520]  因為因應身體的狀況
[00:30:02.520 --> 00:30:06.160]  她預備好一切
[00:30:06.160 --> 00:30:10.160]  她去等候神
[00:30:10.160 --> 00:30:14.400]  在她們經歷的不同的境況裏面
[00:30:14.400 --> 00:30:17.920]  經歷的困難裏面
[00:30:17.920 --> 00:30:20.360]  她們沒有忘記神
[00:30:20.360 --> 00:30:23.840]  她們很忠心的等候神
[00:30:23.840 --> 00:30:32.960]  亦都繼續以生命去侍奉神
[00:30:32.960 --> 00:30:37.760]  如果我再用另一封信去表達
[00:30:37.760 --> 00:30:42.000]  現時我們見到世界各地的情況
[00:30:42.000 --> 00:30:46.640]  無論病毒的疫情
[00:30:46.640 --> 00:30:50.080]  戰亂
[00:30:50.080 --> 00:30:52.360]  啟示錄若果是一封
[00:30:52.360 --> 00:30:58.160]  君主和將軍之間的戰地書信的話
[00:30:58.160 --> 00:31:03.720]  它就是在說這場戰役的慘況
[00:31:03.720 --> 00:31:06.840]  將軍在守這個城
[00:31:06.840 --> 00:31:10.120]  這個城是最重要的關口
[00:31:10.120 --> 00:31:13.440]  去守護人民
[00:31:13.440 --> 00:31:16.400]  敵軍重重包圍著
[00:31:16.400 --> 00:31:19.120]  危機四伏
[00:31:19.120 --> 00:31:22.080]  君主知道險情
[00:31:22.080 --> 00:31:25.680]  寫信來加以鼓勵
[00:31:25.680 --> 00:31:31.200]  並且說救兵已經發出
[00:31:31.200 --> 00:31:34.040]  就快到達了
[00:31:34.040 --> 00:31:39.560]  這個困局是怎樣可以解開
[00:31:39.560 --> 00:31:42.880]  正是天兵的到達
[00:31:42.880 --> 00:31:47.520]  君主寫信來告訴你
[00:31:47.520 --> 00:31:51.680]  我會親臨駕到
[00:31:51.680 --> 00:31:55.040]  我們會見到以書信去表達
[00:31:55.040 --> 00:31:59.920]  就是寫信給亞細亞的七間教會
[00:31:59.920 --> 00:32:05.760]  表明給七間教會的勸勉
[00:32:05.760 --> 00:32:09.000]  啟示錄是一封信
[00:32:09.000 --> 00:32:11.800]  寫給七間教會
[00:32:11.800 --> 00:32:15.760]  當中的信徒去閱讀
[00:32:15.760 --> 00:32:18.680]  在歷史的漫漫長夜裏面
[00:32:18.680 --> 00:32:20.760]  這一封書信
[00:32:20.760 --> 00:32:25.880]  去幫助信徒仰望神
[00:32:25.880 --> 00:32:30.120]  在風華的世界去堅持真理
[00:32:30.120 --> 00:32:34.560]  在暴力的世界堅持和平
[00:32:34.560 --> 00:32:39.720]  在絕望的世界堅持希望
[00:32:39.720 --> 00:32:43.400]  在世上信徒做的
[00:32:43.400 --> 00:32:45.680]  就是這一種堅持
[00:32:45.680 --> 00:32:48.920]  哪怕是多麼渺小
[00:32:48.920 --> 00:32:51.880]  就是這一種堅持
[00:32:51.880 --> 00:32:56.240]  我們在地上種種的經歷
[00:32:56.240 --> 00:32:59.160]  仰望我們的天父
[00:32:59.160 --> 00:33:01.200]  看到那裏
[00:33:01.200 --> 00:33:06.160]  神高高坐在坐著為王
[00:33:06.160 --> 00:33:09.760]  看到天父差派聖子耶穌
[00:33:09.760 --> 00:33:12.400]  來到地上
[00:33:12.400 --> 00:33:15.720]  看到耶穌的生活方式
[00:33:15.720 --> 00:33:19.560]  祂在種種反對真理的情景裏面
[00:33:19.560 --> 00:33:22.040]  堅持真理
[00:33:22.040 --> 00:33:24.760]  在死亡的威嚇之下
[00:33:24.760 --> 00:33:28.200]  不會因為死亡而放棄
[00:33:28.200 --> 00:33:31.840]  看到耶穌是以十字架的方式
[00:33:31.840 --> 00:33:37.680]  去克服死亡和邪惡的威迫
[00:33:37.680 --> 00:33:40.680]  耶穌是以天父為家
[00:33:40.680 --> 00:33:44.960]  活出了不一樣的人生
[00:33:44.960 --> 00:33:48.280]  我們在歷史中的使命
[00:33:48.280 --> 00:33:51.520]  是要努力住在神的裏面
[00:33:51.520 --> 00:33:54.480]  努力以神為家
[00:33:54.480 --> 00:33:59.200]  好叫我們的生命能夠和世人
[00:33:59.200 --> 00:34:02.160]  活出不一樣的生命
[00:34:02.160 --> 00:34:06.120]  爆發出這一種神聖的光明
[00:34:06.120 --> 00:34:10.160]  信徒的生命而不點著這一局的光明
[00:34:10.160 --> 00:34:15.040]  就是可以劃過黑夜的長空
[00:34:15.040 --> 00:34:20.360]  讓人可以去望見未來
[00:34:20.360 --> 00:34:25.520]  世人是如何可以看見甚麼是神
[00:34:25.520 --> 00:34:27.880]  甚麼是福音
[00:34:27.880 --> 00:34:30.520]  甚麼是希望
[00:34:30.520 --> 00:34:32.720]  神是呼喚我們
[00:34:32.720 --> 00:34:35.200]  好像主耶穌一樣
[00:34:35.200 --> 00:34:37.720]  以天父為家
[00:34:37.720 --> 00:34:41.520]  好叫我們生活的人生
[00:34:41.520 --> 00:34:43.920]  能夠讓人去看到
[00:34:43.920 --> 00:34:48.240]  天父是活在我們生命當中
[00:34:48.240 --> 00:34:51.080]  生命的沉淪和得性
[00:34:51.080 --> 00:34:53.400]  黑暗和光明
[00:34:53.400 --> 00:34:55.880]  我們都看見了
[00:34:55.880 --> 00:35:01.000]  讓我們可以好好選擇人生
[00:35:01.000 --> 00:35:05.320]  啟示佬就是很想我們好好活著
[00:35:05.320 --> 00:35:08.400]  以致世人在我們的生命當中
[00:35:08.400 --> 00:35:11.320]  看得見神
[00:35:11.320 --> 00:35:13.880]  這封書信的結束
[00:35:13.880 --> 00:35:18.360]  是在最尾二十一節說出
[00:35:18.360 --> 00:35:23.000]  願主耶穌的恩惠常與眾聖徒同在
[00:35:23.000 --> 00:35:24.360]  阿們
[00:35:24.360 --> 00:35:28.200]  我們一起同心祈禱
[00:35:28.200 --> 00:35:30.400]  親愛的天父我們多謝你
[00:35:30.400 --> 00:35:33.400]  因為你留下很寶貴的話語
[00:35:33.400 --> 00:35:36.680]  讓我們知道我們在地上的生活
[00:35:36.680 --> 00:35:40.160]  縱然會遇到很多不同的艱難
[00:35:40.160 --> 00:35:45.720]  但是當我們去仰望主耶穌基督的時候
[00:35:45.720 --> 00:35:49.240]  祂自己怎樣在地上的生活
[00:35:49.240 --> 00:35:51.240]  以至於在天上
[00:35:51.240 --> 00:35:55.200]  祂是與父神一起坐著為王的時候
[00:35:55.200 --> 00:36:00.760]  我們知道這個盼望是從神而來
[00:36:00.760 --> 00:36:04.000]  願意我們能夠時常將我們的目光
[00:36:04.000 --> 00:36:06.720]  放在神的身上
[00:36:06.720 --> 00:36:08.920]  願意我們在地上的生活
[00:36:08.920 --> 00:36:12.040]  都能夠成為美好的見證
[00:36:12.040 --> 00:36:14.920]  願意我們在任何的境況當中
[00:36:14.920 --> 00:36:18.120]  我們都懷著堅忍
[00:36:18.120 --> 00:36:21.840]  實踐神話語的生活
[00:36:21.840 --> 00:36:25.040]  以至於其他的人能夠看得見
[00:36:25.040 --> 00:36:27.880]  我們的生命是不一樣
[00:36:27.880 --> 00:36:31.280]  讓我們的生命都能夠與人同行
[00:36:31.280 --> 00:36:34.520]  因為我們就是帶著這份光明
[00:36:34.520 --> 00:36:37.480]  我們在城裏行走
[00:36:37.480 --> 00:36:39.320]  有這份光明
[00:36:39.320 --> 00:36:42.400]  我們不怕黑夜的威脅
[00:36:42.400 --> 00:36:45.480]  願意聖靈時常提醒我們
[00:36:45.480 --> 00:36:49.280]  我們能夠得著真理的啟迪
[00:36:49.280 --> 00:36:53.480]  叫我們活出真理的道
[00:36:53.480 --> 00:36:55.240]  多謝您聽我們的祈禱
[00:36:55.240 --> 00:36:58.560]  我們的祈禱是奉教主耶穌基督得勝的名球
[00:36:58.560 --> 00:37:00.560]  阿們
