
[00:00:00.000 --> 00:00:02.240]  很多時候當我們在復活節的時候
[00:22:33.240 --> 00:22:39.240]  我們有沒有經常地確認
[00:22:39.240 --> 00:22:45.400]  經常地抓緊我們與神的關係
[00:22:45.400 --> 00:22:46.360]  兄弟姐妹
[00:22:46.360 --> 00:22:47.560]  禱告、讀經
[00:22:47.560 --> 00:22:48.440]  我再說
[00:22:48.440 --> 00:22:50.360]  因爲我們的靈脩
[00:22:50.360 --> 00:22:52.160]  不是基督徒的責任
[00:22:52.160 --> 00:22:55.120]  不是基督徒的生活
[00:22:55.120 --> 00:22:56.800]  當然這是我們生活的一部分
[00:22:56.800 --> 00:22:59.760]  已經是入了我們整個人生裏面
[00:22:59.760 --> 00:23:00.840]  我們的讀經
[00:23:00.840 --> 00:23:02.080]  我們的禱告
[00:23:02.080 --> 00:23:03.520]  我們的靈脩
[00:23:03.520 --> 00:23:05.800]  我們種種的宗教活動
[00:23:05.800 --> 00:23:06.640]  宗教生活
[00:23:06.640 --> 00:23:07.480]  是在說什麼?
[00:23:07.480 --> 00:23:10.320]  是在說我們在體認
[00:23:10.320 --> 00:23:17.840]  我們在宣認我們與神的一個關係
[00:23:17.840 --> 00:23:18.320]  兄弟姐妹
[00:23:18.320 --> 00:23:20.880]  當我們是這樣宣認的時候
[00:23:20.880 --> 00:23:29.440]  你想想我們會不會還行差踏錯呢?
[00:23:29.440 --> 00:23:33.400]  什麼時候會行差踏錯?
[00:23:33.400 --> 00:23:35.000]  我們忘記的時候
[00:23:35.000 --> 00:23:36.760]  是不是?
[00:23:36.760 --> 00:23:37.880]  當我們不記得的時候
[00:23:37.880 --> 00:23:42.640]  我們就會行差踏錯了
[00:23:42.640 --> 00:23:44.160]  當我們
[00:23:44.160 --> 00:23:46.000]  我沒試過分外情
[00:23:46.000 --> 00:23:49.560]  所以我不知道
[00:23:49.560 --> 00:23:52.960]  不過我想
[00:23:52.960 --> 00:23:54.800]  其中一個很大的原因就是
[00:23:54.800 --> 00:23:56.640]  大家分開了一段時間
[00:23:56.640 --> 00:23:58.800]  可能要出外公幹
[00:23:58.800 --> 00:24:01.480]  種種的
[00:24:01.480 --> 00:24:08.480]  就是忘記了其他的入侵
[00:24:08.480 --> 00:24:10.800]  當我們忘記了的時候
[00:24:10.800 --> 00:24:13.040]  就是我們軟弱的時候
[00:24:13.040 --> 00:24:14.920]  所以我們經常說我們軟弱
[00:24:14.920 --> 00:24:16.560]  屬靈出問題
[00:24:16.560 --> 00:24:20.320]  其實想想可能我們是忘記了
[00:24:20.320 --> 00:24:21.880]  所以兄弟姐妹
[00:24:21.880 --> 00:24:25.560]  今天當在這個復活節的時候
[00:24:25.560 --> 00:24:29.120]  讓我們記得一件事情
[00:24:29.120 --> 00:24:32.200]  耶穌基督從死裏復活
[00:24:32.200 --> 00:24:39.760]  是證明祂是大有能力的神的兒子
[00:24:39.760 --> 00:24:42.480]  因爲祂就是神
[00:24:42.480 --> 00:24:44.560]  當我們不斷地
[00:24:44.560 --> 00:24:46.040]  當我們常常地
[00:24:46.040 --> 00:24:50.520]  將這個意識放在心裏的時候
[00:24:50.520 --> 00:24:54.480]  不要忘記祂是大有能力的
[00:24:54.480 --> 00:24:58.440]  並且祂是與我們同行的
[00:24:58.440 --> 00:25:01.160]  祂現在是藉着聖靈
[00:25:01.160 --> 00:25:07.200]  與我們一起生活
[00:25:07.200 --> 00:25:09.160]  我們就有保證
[00:25:09.160 --> 00:25:10.280]  我們就知道
[00:25:10.280 --> 00:25:19.800]  我們必定能夠得勝
[00:25:19.800 --> 00:25:24.040]  當我們在這個復活節的時候
[00:25:24.040 --> 00:25:25.840]  去年我和大家提到
[00:25:25.840 --> 00:25:29.040]  復活節其中一個的意思
[00:25:29.040 --> 00:25:31.280]  我們透過耶穌基督祂復活之後
[00:25:31.280 --> 00:25:33.080]  祂所行所做的
[00:25:33.080 --> 00:25:36.560]  祂在提比利亞海或者加里裏湖
[00:25:36.560 --> 00:25:39.200]  那裏與那羣門徒見面
[00:25:39.200 --> 00:25:41.000]  再一次地去問到彼得
[00:25:41.000 --> 00:25:43.920]  你愛我比這些更多嗎?
[00:25:43.920 --> 00:25:46.800]  除了重新挽回
[00:25:46.800 --> 00:25:49.160]  重新建立彼得之外
[00:25:49.160 --> 00:25:50.520]  更重要的就是
[00:25:50.520 --> 00:25:54.680]  講一個遙述的信息
[00:25:54.680 --> 00:26:00.760]  今天是講一個建立的關係
[00:26:00.760 --> 00:26:05.480]  講我們與神的一個關係
[00:26:05.480 --> 00:26:08.840]  這個關係從來都是神赦免我們的
[00:26:08.840 --> 00:26:11.800]  是神遙述我們的
[00:26:11.800 --> 00:26:16.760]  所以今天當我們要顯明這個關係
[00:26:16.760 --> 00:26:18.680]  顯明我們與神的這個關係
[00:26:18.680 --> 00:26:21.680]  除了我們過一個尊敬神的生活
[00:26:21.680 --> 00:26:24.720]  正如剛纔我們唱的那首詩歌
[00:26:24.720 --> 00:26:28.080]  我們在一切所做的都遵禰的旨意
[00:26:28.080 --> 00:26:28.960]  兄弟姐妹
[00:26:28.960 --> 00:26:32.840]  你想想這就是耶穌基督祂的一個生活
[00:26:32.840 --> 00:26:38.480]  當祂上十字架在喀西瑪尼祈禱的時候
[00:26:38.480 --> 00:26:39.960]  祂的結論是什麼呢?
[00:26:39.960 --> 00:26:40.800]  當祂掙扎
[00:26:40.800 --> 00:26:42.880]  祂真的都不想的
[00:26:42.880 --> 00:26:46.160]  站在祂的道成肉身
[00:26:46.160 --> 00:26:50.880]  當祂人的經驗來講
[00:26:50.880 --> 00:26:51.880]  面對十字架
[00:26:51.880 --> 00:26:53.520]  祂真的不想出祂的符
[00:26:53.520 --> 00:26:54.640]  如果可以的
[00:26:54.640 --> 00:26:59.960]  你就將這個符碑從我那裏拿走
[00:26:59.960 --> 00:27:02.160]  路加說當時祂的一個禱告
[00:27:02.160 --> 00:27:04.440]  當時祂那種內心的掙扎
[00:27:04.440 --> 00:27:05.520]  去到一個地步
[00:27:05.520 --> 00:27:09.160]  祂滴汗如雨
[00:27:09.160 --> 00:27:10.960]  是這麼大的掙扎
[00:27:10.960 --> 00:27:13.560]  你可以想想
[00:27:13.560 --> 00:27:16.440]  但是最後祂的結論是什麼?
[00:27:16.440 --> 00:27:19.120]  最後祂的禱告是什麼?
[00:27:19.120 --> 00:27:21.640]  祂說不是我的旨意
[00:27:21.640 --> 00:27:23.600]  是禰的旨意
[00:27:23.600 --> 00:27:25.920]  當我們說尊神偉大
[00:27:25.920 --> 00:27:27.640]  我們承認祂是我們的神
[00:27:27.640 --> 00:27:29.560]  祂是我們生命的主的時候
[00:27:29.560 --> 00:27:36.040]  就是說我們要遵行祂的旨意
[00:27:36.040 --> 00:27:37.760]  今天我們在香港生活
[00:27:37.760 --> 00:27:41.840]  要遵行神的旨意就是什麼?
[00:27:41.840 --> 00:27:45.880]  今天我們在香港生活
[00:27:45.880 --> 00:27:48.080]  不要說遵行神的旨意
[00:27:48.080 --> 00:27:49.560]  我們想辨別一下
[00:27:49.560 --> 00:27:51.800]  什麼是對什麼是錯
[00:27:51.800 --> 00:27:57.280]  可能都是有很大的問題
[00:27:57.280 --> 00:27:58.760]  太多的聲音
[00:27:58.760 --> 00:28:01.720]  太多的說法
[00:28:01.720 --> 00:28:04.720]  但是每個人都好像很有理由
[00:28:04.720 --> 00:28:06.200]  當然我相信其實
[00:28:06.200 --> 00:28:09.680]  雙方面每一方面每一個意見都有理由
[00:28:09.680 --> 00:28:13.000]  都有它正確的地方
[00:28:13.000 --> 00:28:14.840]  但是與此同時
[00:28:14.840 --> 00:28:16.640]  我們作爲基督徒
[00:28:16.640 --> 00:28:18.280]  我們作爲教會
[00:28:18.280 --> 00:28:20.960]  我們作爲一個相信神的羣體的時候
[00:28:20.960 --> 00:28:25.160]  我們對現在在香港發生的很多事情
[00:28:25.160 --> 00:28:27.120]  或者在我們身邊發生的很多事情
[00:28:27.120 --> 00:28:29.680]  也都應該由我們教會
[00:28:29.680 --> 00:28:31.160]  由我們作爲基督徒
[00:28:31.160 --> 00:28:33.560]  由聖經
[00:28:33.560 --> 00:28:41.920]  由電子聖經裏面所在的那些立場的
[00:28:41.920 --> 00:28:46.840]  今天我們對聖經很多事情的看法
[00:28:46.840 --> 00:28:51.160]  我們的理解我們的認知去到哪裏呢?
[00:28:51.160 --> 00:28:56.200]  姐妹們今天我們真的需要多些在聖經裏面
[00:28:56.200 --> 00:28:59.440]  我們去學習
[00:28:59.440 --> 00:29:02.520]  我們要多些去了解神的一個心意
[00:29:02.520 --> 00:29:04.160]  當我們說要認識神
[00:29:04.160 --> 00:29:06.320]  我們經常說我們要認識神
[00:29:06.320 --> 00:29:08.760]  但是我們認識祂有多少呢?
[00:29:08.760 --> 00:29:10.040]  祂的心意有多少呢?
[00:29:10.040 --> 00:29:12.280]  當我們要遵循神的旨意的時候
[00:29:12.280 --> 00:29:19.560]  我們明白神的旨意有多少呢?
[00:29:19.560 --> 00:29:23.960]  對於現在很多提出來的說法
[00:29:23.960 --> 00:29:26.560]  提出來我們要做的或者各樣的東西
[00:29:26.560 --> 00:29:33.200]  聖經又怎樣看待這些事情呢?
[00:29:33.200 --> 00:29:37.360]  我們說神是我們的主
[00:29:37.360 --> 00:29:39.760]  祂掌管一切的時候
[00:29:39.760 --> 00:29:43.080]  我們要遵循祂的旨意的時候
[00:29:43.080 --> 00:29:46.200]  我們就需要回到聖經裏面
[00:29:46.200 --> 00:29:51.640]  去找一些有關聖經的立場
[00:29:51.640 --> 00:29:52.400]  舉個例子
[00:29:52.400 --> 00:29:55.800]  神對政權的看法是怎樣呢?
[00:29:55.800 --> 00:30:00.320]  神對一些不義的政權的看法又是怎樣呢?
[00:30:00.320 --> 00:30:04.480]  當我們落在一個不義的政權底下
[00:30:04.480 --> 00:30:10.480]  我們又應該採取一些什麼樣的態度呢?
[00:30:10.480 --> 00:30:15.000]  可能這就不是我們只是在一些理論上來討論
[00:30:15.000 --> 00:30:17.600]  當然也需要有這些討論
[00:30:17.600 --> 00:30:19.640]  但更重要的是我們作爲基督徒
[00:30:19.640 --> 00:30:21.440]  我們的立場是怎樣呢?
[00:30:21.440 --> 00:30:25.400]  這個立場不是你看很多的資料
[00:30:25.400 --> 00:30:27.040]  各樣的東西建立的
[00:30:27.040 --> 00:30:32.160]  而是聖經的立場
[00:30:32.160 --> 00:30:38.000]  神對兒女的期望在這個環境底下的立場是怎樣呢?
[00:30:38.000 --> 00:30:39.840]  但是你和他三位朋友
[00:30:39.840 --> 00:30:42.880]  今天給我們看到一個很好的實例
[00:30:42.880 --> 00:30:45.480]  他不僅是定義
[00:30:45.480 --> 00:30:48.320]  不讓世俗去佔據他
[00:30:48.320 --> 00:30:50.080]  並且給我們看到
[00:30:50.080 --> 00:30:54.880]  在一個不義的政權底下是怎樣的生活
[00:30:54.880 --> 00:31:01.040]  或者說是怎樣去面對一個不義的政權
[00:31:01.040 --> 00:31:08.480]  12.7 我也知道應該差不多是時間要下臺的時候
[00:31:08.480 --> 00:31:12.240]  鼓勵大家回去看看《但爾利書》
[00:31:12.240 --> 00:31:19.320]  你回去看看但爾利在尼泊爾格尼沙
[00:31:19.320 --> 00:31:22.480]  他下的命令你不遵守
[00:31:22.480 --> 00:31:24.320]  我扔你到火藥裏
[00:31:24.320 --> 00:31:25.720]  你不照我這樣做
[00:31:25.720 --> 00:31:29.400]  我扔你到獅子坑裏
[00:31:29.400 --> 00:31:33.160]  是很不人道的一個政府
[00:31:33.160 --> 00:31:36.960]  但爾利他在這樣的環境裏面
[00:31:36.960 --> 00:31:39.360]  他怎樣的來自主
[00:31:39.360 --> 00:31:42.280]  或者說他怎樣的來面對
[00:31:42.280 --> 00:31:44.200]  可能也帶來給我們
[00:31:44.200 --> 00:31:51.560]  今天我們從聖經裏面稍稍的拿到一些提醒
[00:31:51.560 --> 00:31:54.800]  甚至在新約裏面
[00:31:54.800 --> 00:31:56.520]  彼得好、普羅好
[00:31:56.520 --> 00:32:04.440]  他們對於政府對於我們作爲子民和政府之間的關係
[00:32:04.440 --> 00:32:07.560]  我們應該怎樣的去看
[00:32:07.560 --> 00:32:10.680]  怎樣的去自主
[00:32:10.680 --> 00:32:15.160]  我們說我們尊神爲大
[00:32:15.160 --> 00:32:19.040]  我們就應該更要尊重他的說話
[00:32:19.040 --> 00:32:21.000]  尊重他的教導
[00:32:21.000 --> 00:32:23.040]  尊重他的心意
[00:32:23.040 --> 00:32:26.680]  所以弟兄姊妹今天復活節
[00:32:26.680 --> 00:32:31.400]  讓我們一方面重新的提醒自己
[00:32:31.400 --> 00:32:36.800]  我們所敬奉的那位是真正大有能力的神
[00:32:36.800 --> 00:32:38.320]  正因爲他大有能力
[00:32:38.320 --> 00:32:42.040]  他連生死他都可以控制
[00:32:42.040 --> 00:32:43.360]  因爲他大有能力
[00:32:43.360 --> 00:32:46.720]  所以他可以從沒有變爲有
[00:32:46.720 --> 00:32:58.120]  他可以使一個未曾經過性關係的女孩都能夠是淮人
[00:32:58.120 --> 00:32:59.880]  他大有能力
[00:32:59.880 --> 00:33:03.520]  他是神
[00:33:03.520 --> 00:33:05.800]  我們有幸認識他
[00:33:05.800 --> 00:33:08.640]  我們有幸成爲他的元女
[00:33:08.640 --> 00:33:12.240]  我們有幸和他建立這個關係
[00:33:12.240 --> 00:33:15.440]  問題就是我們怎樣去表現這個關係呢
[00:33:15.440 --> 00:33:17.480]  特別在今日香港這個社會
[00:33:17.480 --> 00:33:20.200]  我們怎樣去表現我們和他的關係
[00:33:20.200 --> 00:33:23.240]  我們對他那份的尊崇
[00:33:23.240 --> 00:33:26.920]  我們遵行他旨意的心態
[00:33:26.920 --> 00:33:29.400]  我們低頭
[00:33:29.400 --> 00:33:37.600]  所以在這個時候讓我們都透過這段時間
[00:33:37.600 --> 00:33:44.320]  我們再一次的去肯定我們對神的認識
[00:33:44.320 --> 00:33:48.320]  肯定我們對他那一個的心態
[00:33:48.320 --> 00:33:50.560]  對他那一份的尊崇
[00:33:50.560 --> 00:33:53.320]  對他那一份的信服
[00:33:53.320 --> 00:33:54.280]  因爲他是神
[00:33:54.280 --> 00:33:55.720]  他是至高的神
[00:33:55.720 --> 00:34:00.040]  他是配得我們信服
[00:34:00.040 --> 00:34:02.720]  配得我們照他的說話
[00:34:02.720 --> 00:34:06.280]  照他的心意來行
[00:34:06.280 --> 00:34:10.880]  並且因爲他是我們生命的主
[00:34:10.880 --> 00:34:14.120]  我們整個人生都在他的手裏
[00:34:14.120 --> 00:34:15.960]  所以我們任何的制御
[00:34:15.960 --> 00:34:17.600]  我們落在任何的環境
[00:34:17.600 --> 00:34:22.280]  是神有他自己的意思的
[00:34:22.280 --> 00:34:26.080]  我們在這些環境當中
[00:34:26.080 --> 00:34:30.840]  我們應該怎樣做來滿足神的心意
[00:34:30.840 --> 00:34:36.600]  我們可以怎樣做來使別人得到益處
[00:34:36.600 --> 00:34:42.400]  我們怎樣去做可以使神得到榮耀
[00:34:42.400 --> 00:34:46.560]  基本上真是多謝禰給我們
[00:34:46.560 --> 00:34:48.960]  在今天復活節的時候
[00:34:48.960 --> 00:34:51.200]  禰讓我們再一次的去思想
[00:34:51.200 --> 00:34:59.760]  思想到禰復活帶來給我們的一個訊息
[00:34:59.760 --> 00:35:01.160]  感謝主
[00:35:01.160 --> 00:35:02.040]  因爲禰復活
[00:35:02.040 --> 00:35:04.640]  我們知道我們真的聚得到赦免
[00:35:04.640 --> 00:35:06.600]  我們是得着拯救
[00:35:06.600 --> 00:35:10.840]  但這一切因爲禰是神才能夠成就
[00:35:10.840 --> 00:35:13.880]  所以主今天讓我們在這個時候
[00:35:13.880 --> 00:35:15.320]  再一次的去肯定
[00:35:15.320 --> 00:35:16.320]  禰是神
[00:35:16.320 --> 00:35:17.800]  我們是屬於禰的
[00:35:17.800 --> 00:35:19.760]  我們是禰的手所做的
[00:35:19.760 --> 00:35:22.480]  因此禰也是我們生命的主
[00:35:22.480 --> 00:35:25.560]  禰掌管着我們一切
[00:35:25.560 --> 00:35:28.040]  求主禰幫助我們
[00:35:28.040 --> 00:35:32.600]  讓我們就在一個這樣的態度裏面
[00:35:32.600 --> 00:35:35.400]  我們和禰相交
[00:35:35.400 --> 00:35:37.680]  帶着這樣的態度
[00:35:37.680 --> 00:35:42.320]  帶着一個尊禰爲大的一個這樣的價值
[00:35:42.320 --> 00:35:45.080]  我們來生活
[00:35:45.080 --> 00:35:48.160]  保佑我們在現今這個世代
[00:35:48.160 --> 00:35:52.720]  我們能夠知道怎樣去做
[00:35:52.720 --> 00:35:54.880]  我們按照禰的心意
[00:35:54.880 --> 00:35:57.680]  我們在今天這個環境當中
[00:35:57.680 --> 00:35:59.960]  盡我們的本分
[00:35:59.960 --> 00:36:02.200]  天上帝幫助我們
[00:36:02.200 --> 00:36:04.240]  讓我們
[00:36:04.240 --> 00:36:06.240]  因着禰的大能力
[00:36:06.240 --> 00:36:09.720]  我們都復活過來
[00:36:09.720 --> 00:36:12.520]  我們的思念有所改變
[00:36:12.520 --> 00:36:14.720]  我們的心思有所改變
[00:36:14.720 --> 00:36:16.520]  我們對禰的關係
[00:36:16.520 --> 00:36:19.080]  也是更加的密切
[00:36:19.080 --> 00:36:20.240]  多謝主
[00:36:20.240 --> 00:36:21.680]  聽我們的禱告
[00:36:21.680 --> 00:36:23.600]  奉耶穌基督的聖名
[00:36:23.600 --> 00:36:24.600]  阿們
