
[00:00:00.000 --> 00:00:02.120]  各位頂禎會平安
[00:19:30.800 --> 00:19:34.200]  這些經驗會成為你的信念
[00:19:34.200 --> 00:19:35.120]  加上今天的經文
[00:19:35.120 --> 00:19:35.880]  讓我們知道
[00:19:35.880 --> 00:19:38.760]  神從來都在掌管
[00:19:38.760 --> 00:19:41.800]  無論是亞述、巴比宏
[00:19:41.800 --> 00:19:46.800]  以及波斯王居老時,通通都是上帝的僕人
[00:19:46.800 --> 00:19:49.920]  而他們所做,無論他們是否知道
[00:19:49.920 --> 00:19:52.360]  都是上帝在幕後演
[00:19:52.360 --> 00:19:55.520]  在策劃、在籌算
[00:19:55.520 --> 00:19:58.480]  而所有事情都只是朝向一個目的
[00:19:58.480 --> 00:20:01.080]  就是讓上帝的子民得到救贖
[00:20:01.080 --> 00:20:02.800]  成長、成性
[00:20:02.800 --> 00:20:07.320]  讓大地、讓人類得到最大的益處
[00:20:07.320 --> 00:20:10.200]  在歷史進程的這個中間
[00:20:10.200 --> 00:20:13.560]  你會發現黑暗籠罩大地
[00:20:13.560 --> 00:20:16.160]  黎明遲遲未來
[00:20:16.160 --> 00:20:20.680]  困境卻是煎熬人心
[00:20:20.680 --> 00:20:21.840]  在這一段時刻
[00:20:21.840 --> 00:20:25.800]  如果要承認上帝在掌權的時候
[00:20:25.800 --> 00:20:27.400]  是很難的
[00:20:27.400 --> 00:20:30.200]  你需要上帝給你的恩典
[00:20:30.200 --> 00:20:32.240]  你要深信這一刻
[00:20:32.240 --> 00:20:34.840]  只不過是未完
[00:20:34.840 --> 00:20:36.720]  未曾完結
[00:20:36.720 --> 00:20:39.040]  等待祂的續集
[00:20:39.040 --> 00:20:41.400]  未完待續
[00:20:41.400 --> 00:20:44.080]  是很困難的
[00:20:44.080 --> 00:20:46.200]  所以在這段時間要補有盼望
[00:20:46.200 --> 00:20:49.280]  實際上是需要上帝的恩典
[00:20:49.280 --> 00:20:51.040]  今日敬文肯定地告訴我們
[00:20:51.040 --> 00:20:53.520]  上帝掌管一切
[00:20:53.520 --> 00:20:57.320]  在體力無望的處境下
[00:20:57.320 --> 00:20:59.360]  祂有祂美好的安排
[00:20:59.360 --> 00:21:01.800]  並且是具創意的安排
[00:21:01.800 --> 00:21:03.520]  祂竟然孤立一個
[00:21:03.520 --> 00:21:07.040]  不愛邦和不認識祂的君王
[00:21:07.040 --> 00:21:11.000]  為了讓祂所愛的人得到最大的福氣
[00:21:11.000 --> 00:21:13.080]  我們需要求上帝賜給我們
[00:21:13.080 --> 00:21:16.840]  有這份目光和視野
[00:21:16.840 --> 00:21:23.240]  這一刻是未完待續的歷史進程
[00:21:23.240 --> 00:21:28.400]  要對祂持開放的心懷
[00:21:28.400 --> 00:21:31.560]  去捕捉上帝的輕聲細語
[00:21:31.560 --> 00:21:35.680]  以致我們能夠捉住祂在場的記號
[00:21:35.680 --> 00:21:37.840]  祂沒有離開過我們
[00:21:37.840 --> 00:21:41.200]  這些微小的痕跡
[00:21:41.200 --> 00:21:43.840]  而我們可以憑信不憑眼見
[00:21:43.840 --> 00:21:46.280]  只是單單定精在上帝的面前
[00:21:46.280 --> 00:21:48.560]  在耶穌的身上
[00:21:48.560 --> 00:21:52.960]  更祈求上帝使用我們
[00:21:52.960 --> 00:21:55.360]  祂沒有理由只是使用外邦
[00:21:55.360 --> 00:21:58.680]  不去使用每一個祂愛的門徒
[00:21:58.680 --> 00:22:00.000]  只要你願意
[00:22:00.000 --> 00:22:02.680]  你祈求神去使用你們
[00:22:02.680 --> 00:22:05.000]  作成上帝要做的功
[00:22:05.000 --> 00:22:09.600]  成就祂為人類為大地美好的旨意
[00:22:09.600 --> 00:22:11.560]  而我相信在整個進程裡面
[00:22:11.560 --> 00:22:13.840]  在整個過程當中
[00:22:13.840 --> 00:22:17.240]  我們的生命必然得著
[00:22:17.240 --> 00:22:20.680]  造就和豐盛
[00:22:20.680 --> 00:22:25.720]  願上帝幫助我們敢於成為上帝的僕人
[00:22:25.720 --> 00:22:28.240]  去作成上帝要做的工作
[00:22:28.240 --> 00:22:32.000]  更願意相信祂是上帝掌管一切
[00:22:32.000 --> 00:22:36.320]  我們要將我們的目光定精在神的面前
[00:22:36.320 --> 00:22:39.000]  我們要旨意的不是人
[00:22:39.000 --> 00:22:41.120]  不是任何的物件
[00:22:41.120 --> 00:22:44.840]  而是旨意上帝
[00:22:44.840 --> 00:22:48.360]  我們的盼望就單單在上帝身上
[00:22:48.360 --> 00:22:50.360]  阿門
