
[00:00:00.000 --> 00:00:07.440]  有一個來自意大利的大提琴家
[00:24:56.840 --> 00:25:04.760]  也曾經實牙實齒說會為這個罪行悔改
[00:25:04.760 --> 00:25:11.480]  說他們不會再與外族居民通婚
[00:25:11.480 --> 00:25:15.280]  不過剛剛讀完那段經文我們就知道
[00:25:15.280 --> 00:25:19.240]  這個承諾是空空的
[00:25:19.240 --> 00:25:21.840]  無法兌現
[00:25:21.840 --> 00:25:27.040]  他們沒有在歷史裡去吸取教訓
[00:25:27.040 --> 00:25:31.800]  由二十三節所說的平民百姓
[00:25:31.800 --> 00:25:36.560]  去到二十八節大祭司的後代
[00:25:36.560 --> 00:25:39.640]  全部一樣
[00:25:39.640 --> 00:25:43.160]  可以說是明知故犯
[00:25:43.160 --> 00:25:47.040]  因為與外邦人通婚的緣故
[00:25:47.040 --> 00:25:51.480]  經文二十四節就說他們的下一代
[00:25:51.480 --> 00:25:56.920]  連自己的猶大話也失落了
[00:25:56.920 --> 00:25:58.600]  你可以想想
[00:25:58.600 --> 00:26:02.480]  如果連語言也無法承傳下去
[00:26:02.480 --> 00:26:06.200]  你不要說承傳信仰了
[00:26:06.200 --> 00:26:08.400]  不用想了
[00:26:08.400 --> 00:26:12.240]  看見一個這樣的情況
[00:26:12.240 --> 00:26:15.040]  李希米非常憤怒
[00:26:15.040 --> 00:26:16.400]  動手打人
[00:26:16.400 --> 00:26:17.400]  也挺暴力的
[00:26:17.400 --> 00:26:19.120]  你看看剛才那段
[00:26:19.120 --> 00:26:21.080]  二十五節這樣說
[00:26:21.080 --> 00:26:22.800]  我就斥責他們
[00:26:22.800 --> 00:26:23.880]  就坐他們
[00:26:23.880 --> 00:26:25.240]  打了他們幾個人
[00:26:25.240 --> 00:26:26.680]  拔下他們的頭髮
[00:26:26.680 --> 00:26:29.120]  叫他們紙著臣起誓
[00:26:29.120 --> 00:26:33.440]  必不將自己的女兒嫁給外邦人的兒子
[00:26:33.440 --> 00:26:38.640]  也不為自己和兒子娶他們的女兒
[00:26:38.640 --> 00:26:41.360]  除此之外二十八節又告訴我們
[00:26:41.360 --> 00:26:46.280]  李希米更將與外邦女子通婚的
[00:26:46.280 --> 00:26:48.400]  耶和耶大兒子
[00:26:48.400 --> 00:26:50.600]  趕出門口
[00:26:50.600 --> 00:26:55.080]  以至以色列民的婚姻關係
[00:26:55.080 --> 00:26:59.080]  能夠重新被潔淨
[00:26:59.080 --> 00:27:02.280]  當我們聽到動手打人
[00:27:02.280 --> 00:27:04.560]  又趕人出街
[00:27:04.560 --> 00:27:08.240]  是不是有點不近人情
[00:27:08.240 --> 00:27:12.360]  但是如果你看回那個大局
[00:27:12.360 --> 00:27:15.440]  其實我們就會明白多一點
[00:27:15.440 --> 00:27:17.480]  那個大局是什麼呢
[00:27:17.480 --> 00:27:22.400]  當這一班以色列民回歸
[00:27:22.400 --> 00:27:26.240]  相對於已經住在那裏的人
[00:27:26.240 --> 00:27:29.080]  他們是屬於少數
[00:27:29.080 --> 00:27:35.360]  所以如果這些少數人還要和外族通婚
[00:27:35.360 --> 00:27:38.360]  他們不單止會失去了
[00:27:38.360 --> 00:27:43.440]  失落了原本獨一耶和華的信仰
[00:27:43.440 --> 00:27:46.800]  他們更加破壞了
[00:27:46.800 --> 00:27:51.800]  神很早已經應許給阿伯拉罕
[00:27:51.800 --> 00:27:55.480]  將要成為大國
[00:27:55.480 --> 00:27:58.600]  不要說大國
[00:27:58.600 --> 00:28:05.280]  能不能夠維繫他們當時剛剛回歸
[00:28:05.280 --> 00:28:08.000]  仍然未站穩陣腳
[00:28:08.000 --> 00:28:11.960]  這個以色列民族都成問題
[00:28:11.960 --> 00:28:15.160]  因為這樣
[00:28:15.160 --> 00:28:18.040]  可能我們就會多一分理解
[00:28:18.040 --> 00:28:23.280]  知道利希米為什麼這麼緊張
[00:28:23.280 --> 00:28:24.720]  到最後
[00:28:24.720 --> 00:28:28.720]  這卷書用了30和31節
[00:28:28.720 --> 00:28:30.360]  作為一個總結
[00:28:30.360 --> 00:28:32.040]  經文這樣說
[00:28:32.040 --> 00:28:33.880]  這樣我潔淨他們
[00:28:33.880 --> 00:28:36.400]  使他們離絕一切外邦人
[00:28:36.400 --> 00:28:39.560]  派定祭司和利美人的班次
[00:28:39.560 --> 00:28:41.920]  使他們各盡其職
[00:28:41.920 --> 00:28:44.880]  我又派百姓安定其軒差
[00:28:44.880 --> 00:28:46.560]  和初熟的土產
[00:28:46.560 --> 00:28:47.440]  我的神啊
[00:28:47.440 --> 00:28:48.880]  求祢紀念我
[00:28:48.880 --> 00:28:50.520]  施恩與我
[00:28:50.520 --> 00:28:52.920]  我否認你就是一個
[00:28:52.920 --> 00:28:55.880]  負有承擔責任
[00:28:55.880 --> 00:29:00.480]  敢於指證罪惡的領袖
[00:29:00.480 --> 00:29:04.520]  當我們看回他以上四個行動
[00:29:04.520 --> 00:29:07.880]  大體來說他的目的是什麼呢?
[00:29:07.880 --> 00:29:11.720]  其實在第十三章的開頭
[00:29:11.720 --> 00:29:13.720]  第三節說過
[00:29:13.720 --> 00:29:16.400]  他希望這些以色列人
[00:29:16.400 --> 00:29:19.960]  與一切閒雜人絕交
[00:29:19.960 --> 00:29:24.200]  透過離絕一切外邦人
[00:29:24.200 --> 00:29:27.200]  不要跟他們混在一起
[00:29:27.200 --> 00:29:32.120]  透過祭司和利美人的服侍
[00:29:32.120 --> 00:29:35.240]  去潔淨他們的生命
[00:29:35.240 --> 00:29:38.720]  重建他們的敬拜生活
[00:29:38.720 --> 00:29:44.720]  以致生命可以徹底更新
[00:29:44.720 --> 00:29:46.920]  但是我們想也想不到
[00:29:46.920 --> 00:29:54.520]  如果尼西米與多比亞對抗
[00:29:54.520 --> 00:29:57.000]  扔掉他們的東西
[00:29:57.000 --> 00:30:02.400]  一定會引來以利亞的不滿
[00:30:02.400 --> 00:30:06.720]  他又叫以色列民做十一奉獻
[00:30:06.720 --> 00:30:10.200]  百姓會反彈
[00:30:10.200 --> 00:30:15.000]  然後又叫大家嚴守安息日
[00:30:15.000 --> 00:30:22.800]  所有的商家貴就都會不服氣
[00:30:22.800 --> 00:30:27.560]  尼西米在這裡好像四處樹敵
[00:30:27.560 --> 00:30:33.120]  吵架、打架的樣子
[00:30:33.120 --> 00:30:36.920]  其實真正的原因
[00:30:36.920 --> 00:30:41.320]  是因為他看重上帝
[00:30:41.320 --> 00:30:43.720]  當他看重上帝他就會這樣做
[00:30:43.720 --> 00:30:49.120]  當他這樣做就會三番四次面對壓力
[00:30:49.120 --> 00:30:51.400]  每一次他面對壓力的時候
[00:30:51.400 --> 00:30:53.320]  他怎樣做呢?
[00:30:53.320 --> 00:30:54.400]  我剛才說的時候
[00:30:54.400 --> 00:30:58.400]  特意漏了每一段最後那一節
[00:30:58.400 --> 00:31:01.600]  如果你將它拍在一起來看
[00:31:01.600 --> 00:31:04.320]  其實他只有一道板斧
[00:31:04.320 --> 00:31:08.120]  就是向神祈禱求神紀念
[00:31:08.120 --> 00:31:10.920]  我們回去看第十四節怎樣說
[00:31:10.920 --> 00:31:14.200]  我的神求你因這事紀念我
[00:31:14.200 --> 00:31:16.920]  不要塗抹我為神的殿
[00:31:16.920 --> 00:31:21.400]  與其中的禮節所行的善
[00:31:21.400 --> 00:31:23.920]  尼西米在這裡所祈求的
[00:31:23.920 --> 00:31:30.520]  是盼望上帝紀念他所作的
[00:31:30.520 --> 00:31:34.320]  自從他帶領以色列人回歸
[00:31:34.320 --> 00:31:38.520]  他的確為神做了很多不同的事情
[00:31:38.520 --> 00:31:41.320]  而其中不可或缺的
[00:31:41.320 --> 00:31:44.920]  也佔尼西米記整個的記述
[00:31:44.920 --> 00:31:47.520]  一個相當大的篇幅
[00:31:47.520 --> 00:31:51.520]  當然是重建城牆
[00:31:51.520 --> 00:31:55.320]  不過這裡他求上帝紀念他
[00:31:55.320 --> 00:31:59.120]  不是重建城牆那些豐功偉績
[00:31:59.120 --> 00:32:02.120]  多厲害
[00:32:02.120 --> 00:32:09.120]  而是在當中他為神的殿所做的事情
[00:32:09.120 --> 00:32:12.120]  接著二十二節下半節
[00:32:12.120 --> 00:32:15.120]  我的神求你因這事紀念我
[00:32:15.120 --> 00:32:19.120]  照你的大慈愛憐恤我
[00:32:19.120 --> 00:32:24.320]  他要抓緊的是上帝的慈愛
[00:32:24.320 --> 00:32:26.120]  接著二十九節
[00:32:26.120 --> 00:32:28.520]  我的神求你紀念他們的罪
[00:32:28.520 --> 00:32:31.520]  因為他們玷污了祭司的職任
[00:32:31.520 --> 00:32:36.320]  違背你與祭司利美人所納的約
[00:32:36.320 --> 00:32:38.120]  去到三十一節
[00:32:38.120 --> 00:32:42.120]  整本書的最後一節
[00:32:42.120 --> 00:32:46.120]  仍然是用一個禱告來結束
[00:32:46.120 --> 00:32:48.720]  我的神求你紀念我
[00:32:48.720 --> 00:32:52.120]  施恩於我
[00:32:52.120 --> 00:32:55.520]  我開始的時候提到
[00:32:55.520 --> 00:33:01.920]  其實成聖是一個相當漫長的歷程
[00:33:01.920 --> 00:33:06.720]  雖然二零一八年差不多過去了
[00:33:06.720 --> 00:33:09.320]  如果你在今年
[00:33:09.320 --> 00:33:13.320]  原先早前所定下的目標
[00:33:13.320 --> 00:33:15.920]  仍然未達成
[00:33:15.920 --> 00:33:20.320]  我鼓勵你在明年繼續努力
[00:33:20.320 --> 00:33:21.720]  當說到這裡的時候
[00:33:21.720 --> 00:33:27.320]  令我想起澳洲的國徽
[00:33:27.320 --> 00:33:29.720]  大家有沒有印象
[00:33:29.720 --> 00:33:34.120]  澳洲的國徽有兩隻動物
[00:33:34.120 --> 00:33:37.320]  開估了
[00:33:37.320 --> 00:33:39.520]  袋鼠你一定知道
[00:33:39.520 --> 00:33:42.720]  另外一隻叫醫苗
[00:33:42.720 --> 00:33:46.720]  灰灰黑黑的那隻
[00:33:46.720 --> 00:33:54.720]  我去找找為何澳洲國徽用這兩隻動物來代表
[00:33:54.720 --> 00:33:56.320]  上網找找
[00:33:56.320 --> 00:33:57.920]  答案也挺有趣的
[00:33:57.920 --> 00:34:00.120]  不知道是真是假
[00:34:00.120 --> 00:34:02.520]  原因是
[00:34:02.520 --> 00:34:06.320]  據聞這兩隻動物只會向前走
[00:34:06.320 --> 00:34:08.720]  不會退後
[00:34:08.720 --> 00:34:10.320]  為什麼呢
[00:34:10.320 --> 00:34:14.720]  醫苗其實只有三隻腳趾
[00:34:14.720 --> 00:34:16.520]  所以一退後
[00:34:16.520 --> 00:34:20.120]  就四腳朝天就跌了
[00:34:20.120 --> 00:34:25.520]  袋鼠有一條很長很大的尾巴
[00:34:25.520 --> 00:34:28.720]  所以退後是很笨的
[00:34:28.720 --> 00:34:32.720]  所以這兩隻動物只會向前走
[00:34:32.720 --> 00:34:36.120]  其實我相信
[00:34:36.120 --> 00:34:40.920]  我們跟隨耶穌也很類似
[00:34:40.920 --> 00:34:48.120]  如果我們真正選擇跟隨耶穌
[00:34:48.120 --> 00:34:53.120]  我鼓勵大家學習袋鼠和醫苗
[00:34:53.120 --> 00:34:55.320]  繼續努力向前
[00:34:55.320 --> 00:34:58.120]  不過當你向前走
[00:34:58.120 --> 00:34:59.920]  我又給你心理準備
[00:34:59.920 --> 00:35:01.520]  一定有困難
[00:35:01.520 --> 00:35:02.920]  一定
[00:35:02.920 --> 00:35:05.120]  你不用想
[00:35:05.120 --> 00:35:07.120]  不能逃跑
[00:35:07.120 --> 00:35:08.720]  不過
[00:35:08.720 --> 00:35:11.920]  當我們向前走的時候
[00:35:11.920 --> 00:35:14.920]  當我們遇到困難的時候
[00:35:14.920 --> 00:35:18.120]  利希米基提醒我們
[00:35:18.120 --> 00:35:24.720]  我們要有更多的祈禱來托住
[00:35:24.720 --> 00:35:28.720]  其實利希米基的成卷書
[00:35:28.720 --> 00:35:31.320]  是由禱告開始的
[00:35:31.320 --> 00:35:32.320]  很久之前
[00:35:32.320 --> 00:35:33.520]  可能你忘記了
[00:35:33.520 --> 00:35:35.920]  你回去看第一章
[00:35:35.920 --> 00:35:38.320]  是由祈禱開始的
[00:35:38.320 --> 00:35:40.120]  一直到第十三章
[00:35:40.120 --> 00:35:41.920]  最後那一節
[00:35:41.920 --> 00:35:45.920]  是由祈禱結束的
[00:35:45.920 --> 00:35:50.920]  願意利希米基的結束禱告
[00:35:50.920 --> 00:35:53.920]  能夠預備我們的心
[00:35:53.920 --> 00:35:59.920]  成為明年教會推動禱告的一個啟動
