
[00:00:00.000 --> 00:00:01.280]  各位親愛的電影節目你們好
[00:17:43.300 --> 00:17:45.700]  夫子求你看顧我的兒子
[00:17:45.700 --> 00:17:48.300]  因為他是我的獨生子
[00:17:48.300 --> 00:17:49.700]  看不看到?
[00:17:49.700 --> 00:17:52.300]  原來這個兒子是他的獨生子
[00:17:52.300 --> 00:17:55.300]  所以他很痛愛這個兒子
[00:17:55.300 --> 00:17:58.900]  但這個兒子竟然受了很多的苦
[00:17:58.900 --> 00:18:02.100]  於是他求耶穌幫助他
[00:18:02.100 --> 00:18:05.100]  但如果我們細心研讀聖經的時候
[00:18:05.100 --> 00:18:07.900]  我們看到主耶穌行神蹟的時候
[00:18:07.900 --> 00:18:08.900]  你有沒有留意到
[00:18:08.900 --> 00:18:15.300]  很少對被醫治的人有詳細的描繪
[00:18:15.300 --> 00:18:16.900]  只是輕輕的帶過
[00:18:16.900 --> 00:18:17.900]  很簡單
[00:18:17.900 --> 00:18:20.300]  耶穌無論醫治一個麻瘋病者
[00:18:20.300 --> 00:18:22.300]  或是那十個麻瘋病者
[00:18:22.300 --> 00:18:24.500]  都不會怎樣去描繪那些麻瘋病
[00:18:24.500 --> 00:18:26.300]  怎樣蠶食他們的身體
[00:18:26.300 --> 00:18:27.300]  怎樣痛
[00:18:27.300 --> 00:18:28.300]  怎樣辛苦
[00:18:28.300 --> 00:18:30.100]  怎樣被拒絕
[00:18:30.100 --> 00:18:32.700]  那個血流的婦人去摸耶穌
[00:18:32.700 --> 00:18:37.300]  是沒有講到這個婦人的痛楚在哪裡
[00:18:37.300 --> 00:18:40.700]  她怎樣被這個病人折磨
[00:18:40.700 --> 00:18:42.500]  啞巴鬼都是
[00:18:42.500 --> 00:18:44.700]  因為聖經不是要拍電影
[00:18:44.700 --> 00:18:49.300]  不會特別描繪這些慘恐怖的情況
[00:18:49.300 --> 00:18:52.900]  焦點只是放在主耶穌的能力身上
[00:18:52.900 --> 00:18:55.300]  但唯有這一次
[00:18:55.300 --> 00:18:58.300]  是有很詳細的記載
[00:18:58.300 --> 00:18:59.700]  為何會這樣呢?
[00:18:59.700 --> 00:19:01.300]  一會兒我們會解釋
[00:19:01.300 --> 00:19:02.900]  我們從聖經看到
[00:19:02.900 --> 00:19:05.100]  這個被鬼附著的
[00:19:05.100 --> 00:19:08.300]  患癲癇病的少年人
[00:19:08.300 --> 00:19:10.700]  是受著不少的苦楚
[00:19:10.700 --> 00:19:12.500]  被鬼附
[00:19:12.500 --> 00:19:14.500]  即是說被鬼附身
[00:19:14.500 --> 00:19:18.100]  是絕對不能夠自制
[00:19:18.100 --> 00:19:21.700]  失去了他自己的自由意志
[00:19:21.700 --> 00:19:24.700]  其實我也有幾次趕鬼的經驗
[00:19:24.700 --> 00:19:27.700]  但很多人都沒有聽過我講趕鬼的事情
[00:19:27.700 --> 00:19:30.700]  我不覺得這些是要去吸引人的
[00:19:30.700 --> 00:19:35.300]  不過下一次在《學是學非少年》那裏
[00:19:35.300 --> 00:19:39.300]  我都會講少少我曾經趕鬼的一些經驗
[00:19:39.300 --> 00:19:40.700]  因為剛剛跟他講到
[00:19:40.700 --> 00:19:42.900]  凌駕是有一定的力量
[00:19:42.900 --> 00:19:44.500]  但是被鬼附的人
[00:19:44.500 --> 00:19:46.900]  記住他是會失去了自由意志的
[00:19:46.900 --> 00:19:49.100]  啞巴鬼
[00:19:49.100 --> 00:19:51.500]  即是上了他的身
[00:19:51.500 --> 00:19:54.500]  說不出話來
[00:19:54.500 --> 00:19:57.500]  你有沒有經歷過有口難言呢?
[00:19:57.500 --> 00:20:00.500]  你有痛苦 你有痛楚
[00:20:00.500 --> 00:20:03.700]  但是你不可以向人表達
[00:20:03.700 --> 00:20:06.300]  那種是最傷痛的一件事
[00:20:06.300 --> 00:20:08.300]  不能夠表達自己的感受
[00:20:08.300 --> 00:20:09.700]  是很痛苦的
[00:20:09.700 --> 00:20:12.100]  這個人是被啞巴鬼控制著
[00:20:12.100 --> 00:20:13.100]  還有什麼呢?
[00:20:13.100 --> 00:20:14.900]  是被摔倒的
[00:20:14.900 --> 00:20:16.700]  摔在地上
[00:20:16.700 --> 00:20:18.700]  跌在水裏面
[00:20:18.700 --> 00:20:20.700]  又跌在火裏面
[00:20:20.700 --> 00:20:24.100]  更加被鬼要將他毀滅的
[00:20:24.100 --> 00:20:27.100]  我們看看《馬克福音》第9章第22節
[00:20:27.100 --> 00:20:31.100]  「鬼類似把他拿在火裏、水裏要滅他
[00:20:31.100 --> 00:20:35.300]  你若能作甚麽求你憐憫我們 幫助我們」
[00:20:35.300 --> 00:20:40.100]  聽到這個小孩子被鬼折磨得很厲害
[00:20:40.100 --> 00:20:42.900]  不能夠表達他的痛楚
[00:20:42.900 --> 00:20:44.700]  又不由自主地
[00:20:44.700 --> 00:20:46.500]  推到火裏面給火燒
[00:20:46.500 --> 00:20:48.900]  或者給水泡
[00:20:48.900 --> 00:20:50.100]  還有什麼呢?
[00:20:50.100 --> 00:20:52.100]  口中不斷地流口水
[00:20:52.100 --> 00:20:53.500]  控制不了自己
[00:20:53.500 --> 00:20:55.300]  咬牙切齒
[00:20:55.300 --> 00:20:57.300]  甚至會抽筋
[00:20:57.300 --> 00:20:59.300]  不單單這樣
[00:20:59.300 --> 00:21:01.100]  後來《基督經》記載
[00:21:01.100 --> 00:21:04.100]  他是身體枯乾
[00:21:04.100 --> 00:21:07.100]  即是說他營養不良
[00:21:07.100 --> 00:21:10.100]  健康極其差
[00:21:10.100 --> 00:21:12.500]  長期的受壓
[00:21:12.500 --> 00:21:14.700]  原來他自小就已經這樣了
[00:21:14.700 --> 00:21:16.700]  可以見到這個少年人
[00:21:16.700 --> 00:21:21.700]  在極差、極惡劣的環境之下
[00:21:21.700 --> 00:21:23.700]  很可惜
[00:21:23.700 --> 00:21:25.700]  那些門徒
[00:21:25.700 --> 00:21:27.700]  我很相信他們不止一個
[00:21:27.700 --> 00:21:30.700]  留在那裏的九個門徒一定是會同心的
[00:21:30.700 --> 00:21:32.700]  去一起的
[00:21:32.700 --> 00:21:36.700]  想用方法將這個鬼趕出來
[00:21:36.700 --> 00:21:39.700]  但是這次面對這麼嚴重的個案
[00:21:39.700 --> 00:21:42.700]  他們真的束手無策
[00:21:42.700 --> 00:21:44.700]  但是並不會絕望
[00:21:44.700 --> 00:21:46.700]  因為主耶穌的介入
[00:21:46.700 --> 00:21:51.700]  就令到這個小孩子的生命得到改變
[00:21:51.700 --> 00:21:54.700]  這個孩子的父親
[00:21:54.700 --> 00:21:57.700]  其實很值得我們欣賞和學習
[00:21:57.700 --> 00:22:01.700]  他絕對不介意在眾人面前
[00:22:01.700 --> 00:22:03.700]  向主下跪
[00:22:03.700 --> 00:22:06.700]  在《馬太福音》第十七章第十四節
[00:22:06.700 --> 00:22:07.700]  我們沒有打出來
[00:22:07.700 --> 00:22:09.700]  是講到甚麼呢?
[00:22:09.700 --> 00:22:12.700]  這個父親在這麼多人看著的時候
[00:22:12.700 --> 00:22:15.700]  他跪在地上求耶穌幫助他
[00:22:15.700 --> 00:22:17.700]  他苦苦哀求
[00:22:17.700 --> 00:22:21.700]  而且很謙卑的、很右麗的
[00:22:21.700 --> 00:22:22.700]  發出這個呼喊
[00:22:22.700 --> 00:22:24.700]  馬方第九章二十二節
[00:22:24.700 --> 00:22:26.700]  「你若能作甚麼
[00:22:26.700 --> 00:22:29.700]  求你憐憫我們 幫助我們」
[00:22:29.700 --> 00:22:30.700]  看不看到?
[00:22:30.700 --> 00:22:32.700]  他不是指令耶穌
[00:22:32.700 --> 00:22:34.700]  有時候我們祈禱好像是要
[00:22:34.700 --> 00:22:37.700]  學令我們的神一定要甚麼呢?
[00:22:37.700 --> 00:22:39.700]  就是要賜福我們
[00:22:39.700 --> 00:22:41.700]  今年是馬年
[00:22:41.700 --> 00:22:44.700]  有人就說馬上祝福
[00:22:44.700 --> 00:22:47.700]  我說不應該講這句
[00:22:47.700 --> 00:22:49.700]  你學令神馬上祝福你嗎?
[00:22:49.700 --> 00:22:50.700]  我會改一改
[00:22:50.700 --> 00:22:52.700]  你馬上靈修吧
[00:22:52.700 --> 00:22:53.700]  即是馬上祝福
[00:22:53.700 --> 00:22:55.700]  何時輪到你這樣跟神說話?
[00:22:55.700 --> 00:22:57.700]  所以你留意到
[00:22:57.700 --> 00:23:00.700]  他不是要求主一定要跟我這樣做
[00:23:00.700 --> 00:23:01.700]  他說神啊
[00:23:01.700 --> 00:23:02.700]  如果可以
[00:23:02.700 --> 00:23:05.700]  求祢憐憫我、幫助我
[00:23:05.700 --> 00:23:07.700]  還要你留意一點
[00:23:07.700 --> 00:23:12.700]  他剛剛經歷到那些門徒
[00:23:12.700 --> 00:23:15.700]  沒有能力去趕跪
[00:23:15.700 --> 00:23:19.700]  但他對主仍然有這份信心
[00:23:19.700 --> 00:23:22.700]  不會因為主的門徒失敗
[00:23:22.700 --> 00:23:25.700]  而放棄了對主的呼吸
[00:23:25.700 --> 00:23:27.700]  其實這是我們今天
[00:23:27.700 --> 00:23:29.700]  很多基督徒需要學習的
[00:23:29.700 --> 00:23:31.700]  因為有時候我們會將信心
[00:23:31.700 --> 00:23:35.700]  放在一些牧者、傳道人身上
[00:23:35.700 --> 00:23:36.700]  但不得不承認
[00:23:36.700 --> 00:23:39.700]  有時候有很多牧者、傳道人
[00:23:39.700 --> 00:23:41.700]  會令我們失望
[00:23:41.700 --> 00:23:43.700]  有時候他們可能
[00:23:43.700 --> 00:23:46.700]  也有些做錯事的地方
[00:23:46.700 --> 00:23:48.700]  因為他們都是人
[00:23:48.700 --> 00:23:49.700]  於是他們說
[00:23:49.700 --> 00:23:50.700]  你看他們這樣
[00:23:50.700 --> 00:23:52.700]  我怎麼相信呢?
[00:23:52.700 --> 00:23:54.700]  我們應該將焦點
[00:23:54.700 --> 00:23:56.700]  放在神的身上
[00:23:56.700 --> 00:23:59.700]  今天雖然有牧者
[00:23:59.700 --> 00:24:01.700]  教會的領袖叫我們失望
[00:24:01.700 --> 00:24:05.700]  但我們不可以對主有失望
[00:24:05.700 --> 00:24:06.700]  記住
[00:24:06.700 --> 00:24:08.700]  人的失敗
[00:24:08.700 --> 00:24:10.700]  不等於神的失敗
[00:24:10.700 --> 00:24:14.700]  神仍然會繼續用他所揀選的人
[00:24:14.700 --> 00:24:17.700]  主並不會因為這一次門徒失敗
[00:24:17.700 --> 00:24:20.700]  放棄這個孩子
[00:24:20.700 --> 00:24:22.700]  更加不會因為門徒的失敗
[00:24:22.700 --> 00:24:24.700]  而放棄那些門徒
[00:24:24.700 --> 00:24:28.700]  所以就好像馬太福音
[00:24:28.700 --> 00:24:32.700]  在山上所見到的這句話
[00:24:32.700 --> 00:24:34.700]  好 馬太福音第十七章第八節
[00:24:34.700 --> 00:24:36.700]  「他們舉目不見一人
[00:24:36.700 --> 00:24:38.700]  只見耶穌在那裡」
[00:24:38.700 --> 00:24:41.700]  我們將我們的焦點
[00:24:41.700 --> 00:24:43.700]  集中在耶穌的身上
[00:24:43.700 --> 00:24:46.700]  你知道撒旦最喜歡用甚麼方法嗎?
[00:24:46.700 --> 00:24:48.700]  打落水狗
[00:24:48.700 --> 00:24:50.700]  要將人的信心打垮
[00:24:50.700 --> 00:24:53.700]  請你留意那小孩子
[00:24:53.700 --> 00:24:57.700]  一見到有甚麼反應?
[00:24:57.700 --> 00:25:01.700]  我們看看馬太福音第九章第二十節
[00:25:01.700 --> 00:25:03.700]  「他們就帶了他來
[00:25:03.700 --> 00:25:04.700]  他一見耶穌
[00:25:04.700 --> 00:25:06.700]  詭辯叫他重重的臭風
[00:25:06.700 --> 00:25:08.700]  倒在地上
[00:25:08.700 --> 00:25:09.700]  翻來覆去
[00:25:09.700 --> 00:25:11.700]  口中留沒」
[00:25:11.700 --> 00:25:13.700]  有沒有留意到原來一見到耶穌
[00:25:13.700 --> 00:25:15.700]  那隻鬼不是走
[00:25:15.700 --> 00:25:17.700]  是更加加害這個小孩子
[00:25:17.700 --> 00:25:21.700]  這個小孩子比平時受的苦更加嚴重
[00:25:21.700 --> 00:25:25.700]  這時候會不會因為這個緣故
[00:25:25.700 --> 00:25:28.700]  打擊了這個爸爸的信心?
[00:25:28.700 --> 00:25:32.700]  令到這個爸爸更加難受呢?
[00:25:32.700 --> 00:25:37.700]  記住苦難或者趕鬼
[00:25:37.700 --> 00:25:39.700]  未必即時能夠成功的
[00:25:39.700 --> 00:25:41.700]  我經常這樣說
[00:25:41.700 --> 00:25:44.700]  當一些人剛剛信主
[00:25:44.700 --> 00:25:48.700]  又或者當他要洗禮
[00:25:48.700 --> 00:25:52.700]  洗禮之前或者洗禮之後
[00:25:52.700 --> 00:25:55.700]  又或者他做了一些很重要的抉擇
[00:25:55.700 --> 00:25:59.700]  但是譬如要委身侍奉神
[00:25:59.700 --> 00:26:03.700]  他往往就會受到很多的衝擊
[00:26:03.700 --> 00:26:06.700]  這些例證在我過去的墓會的時候
[00:26:06.700 --> 00:26:08.700]  都有不少這樣的情況
[00:26:08.700 --> 00:26:11.700]  有一個會友當年洗完禮
[00:26:11.700 --> 00:26:13.700]  星期天洗禮
[00:26:13.700 --> 00:26:16.700]  丈夫還送了一束花給他
[00:26:16.700 --> 00:26:18.700]  誰知星期一
[00:26:18.700 --> 00:26:20.700]  丈夫就逃走了
[00:26:20.700 --> 00:26:23.700]  因為他是水警的時候
[00:26:23.700 --> 00:26:25.700]  原來欠了很多賭債
[00:26:25.700 --> 00:26:27.700]  沒錢還
[00:26:27.700 --> 00:26:29.700]  丟下家裏 丟下兩個兒子
[00:26:29.700 --> 00:26:32.700]  那個會友很慘
[00:26:32.700 --> 00:26:34.700]  剛剛才洗完禮
[00:26:34.700 --> 00:26:38.700]  第二天 丈夫就走了
[00:26:38.700 --> 00:26:41.700]  還有一個家庭
[00:26:41.700 --> 00:26:43.700]  現在仍然有教會
[00:26:43.700 --> 00:26:45.700]  他決定要洗禮
[00:26:45.700 --> 00:26:48.700]  很難得他拜菩薩的婆婆
[00:26:48.700 --> 00:26:51.700]  都讓他來洗禮
[00:26:51.700 --> 00:26:54.700]  但當他快要洗禮之前
[00:26:54.700 --> 00:26:56.700]  他就發現了自己
[00:26:56.700 --> 00:26:59.700]  原來甲狀腺有事
[00:26:59.700 --> 00:27:03.700]  這時候就要吃一些藥叫「癲」
[00:27:03.700 --> 00:27:05.700]  但當他吃了藥的時候
[00:27:05.700 --> 00:27:07.700]  他剛剛懷孕
[00:27:07.700 --> 00:27:08.700]  但他說如果吃了藥
[00:27:08.700 --> 00:27:10.700]  就會令到小孩子有問題
[00:27:10.700 --> 00:27:13.700]  結果很無奈地要終止懷孕
[00:27:13.700 --> 00:27:17.700]  於是他就問為甚麼神會這樣
[00:27:17.700 --> 00:27:19.700]  他想放棄信仰
[00:27:19.700 --> 00:27:20.700]  但我跟他說
[00:27:20.700 --> 00:27:22.700]  為甚麼你不從另一個角度去看呢?
[00:27:22.700 --> 00:27:25.700]  為甚麼你會發現自己有問題呢?
[00:27:25.700 --> 00:27:29.700]  有問題就是因為有一個團友跟他很熟
[00:27:29.700 --> 00:27:31.700]  他在醫院裏面做護士
[00:27:31.700 --> 00:27:33.700]  覺得他的眼睛突出來
[00:27:33.700 --> 00:27:34.700]  或者有某些問題
[00:27:34.700 --> 00:27:37.700]  於是就跟他安排早些去看醫生
[00:27:37.700 --> 00:27:39.700]  才發現了這件事
[00:27:39.700 --> 00:27:41.700]  當發現了這件事的時候
[00:27:41.700 --> 00:27:45.700]  他就可以及早地來大約去處理
[00:27:45.700 --> 00:27:48.700]  如果他懷孕再多幾個月的時候
[00:27:48.700 --> 00:27:50.700]  那時候就有很大的困難
[00:27:50.700 --> 00:27:52.700]  但我想說的是
[00:27:52.700 --> 00:27:56.700]  原來當你要承擔一些更大的責任
[00:27:56.700 --> 00:28:00.700]  撒旦可能就會藉著這樣打垮你
[00:28:00.700 --> 00:28:02.700]  我自己當年開上水堂的時候
[00:28:02.700 --> 00:28:04.700]  都有這個經歷
[00:28:04.700 --> 00:28:08.700]  所以撒旦用不同的方法
[00:28:08.700 --> 00:28:10.700]  使我們的信心受損
[00:28:10.700 --> 00:28:13.700]  使我們知難而退
[00:28:13.700 --> 00:28:16.700]  所以我們更加需要他依靠我們的主
[00:28:16.700 --> 00:28:18.700]  你留意到很值得欣賞的就是
[00:28:18.700 --> 00:28:22.700]  這個慈父並沒有質疑耶穌的能力
[00:28:22.700 --> 00:28:26.700]  他就繼續求神憐憫幫助他
[00:28:26.700 --> 00:28:29.700]  因為主因應他的呼求
[00:28:29.700 --> 00:28:33.700]  於是再作出這個挑戰
[00:28:33.700 --> 00:28:35.700]  我們看一看
[00:28:35.700 --> 00:28:38.700]  《馬福音第九補章》23、24兩節
[00:28:38.700 --> 00:28:40.700]  耶穌對他說:
[00:28:40.700 --> 00:28:43.700]  「你若能信,再信的人凡事都能」
[00:28:43.700 --> 00:28:45.700]  孩子的父親立時喊著說:
[00:28:45.700 --> 00:28:47.700]  「我信,但我信不足」
[00:28:47.700 --> 00:28:49.700]  求主幫助
[00:28:49.700 --> 00:28:50.700]  這句說話很寶貴
[00:28:50.700 --> 00:28:51.700]  我想大家都很熟悉
[00:28:51.700 --> 00:28:53.700]  第24節我經常都會用的
[00:28:53.700 --> 00:28:55.700]  主啊,我信祢
[00:28:55.700 --> 00:28:57.700]  但我信不足
[00:28:57.700 --> 00:28:59.700]  求祢來幫助
[00:28:59.700 --> 00:29:03.700]  這個父親很坦誠地跟耶穌說
[00:29:03.700 --> 00:29:05.700]  我真是信心不足
[00:29:05.700 --> 00:29:06.700]  為什麼?一來到
[00:29:06.700 --> 00:29:08.700]  兒子就已經受到這麼多的苦
[00:29:08.700 --> 00:29:10.700]  怎麼辦?
[00:29:10.700 --> 00:29:12.700]  我們不應該怪責他
[00:29:12.700 --> 00:29:15.700]  因為這個兒子多年來
[00:29:15.700 --> 00:29:18.700]  他受著很大的折磨
[00:29:18.700 --> 00:29:20.700]  相信他曾經向不同的人
[00:29:20.700 --> 00:29:23.700]  甚至醫生來求助
[00:29:23.700 --> 00:29:25.700]  但都是徒勞無功
[00:29:25.700 --> 00:29:28.700]  一次又一次地失望
[00:29:28.700 --> 00:29:31.700]  他的信心越來越脆弱
[00:29:31.700 --> 00:29:34.700]  是很自然的事
[00:29:34.700 --> 00:29:37.700]  但竟然沒有掩飾自己那種缺陷
[00:29:37.700 --> 00:29:39.700]  而向神來求
[00:29:39.700 --> 00:29:42.700]  我信,但我信不足
[00:29:42.700 --> 00:29:45.700]  求主幫助
[00:29:45.700 --> 00:29:49.700]  今天我們有時候好像面對一些困境
[00:29:49.700 --> 00:29:52.700]  神好像沒有開路
[00:29:52.700 --> 00:29:54.700]  但你會向神求
[00:29:54.700 --> 00:29:57.700]  神仍然確信祢是眷顧我的
[00:29:57.700 --> 00:29:59.700]  但我不得不承認
[00:29:59.700 --> 00:30:01.700]  我有不足的地方
[00:30:01.700 --> 00:30:02.700]  祢幫我
[00:30:02.700 --> 00:30:05.700]  慈父不單單求主醫治他的孩子
[00:30:05.700 --> 00:30:08.700]  也為自己的信心向主來求
[00:30:08.700 --> 00:30:11.700]  求主加添他的信心
[00:30:11.700 --> 00:30:16.700]  使他能夠接受主更大的恩典
[00:30:16.700 --> 00:30:17.700]  所以記住
[00:30:17.700 --> 00:30:20.700]  信心原來可以求的
[00:30:20.700 --> 00:30:22.700]  羅馬書怎樣說?
[00:30:22.700 --> 00:30:25.700]  本於信,而至於信
[00:30:25.700 --> 00:30:27.700]  所以我們可以向神父求
[00:30:27.700 --> 00:30:31.700]  我們看看主耶穌的能力
[00:30:31.700 --> 00:30:37.700]  聖經說到耶穌看見眾人都跑來
[00:30:37.700 --> 00:30:38.700]  記不記得我剛才說
[00:30:38.700 --> 00:30:39.700]  很多人吃花生
[00:30:39.700 --> 00:30:41.700]  看熱鬧
[00:30:41.700 --> 00:30:42.700]  看演唱會
[00:30:42.700 --> 00:30:44.700]  甚至催錢
[00:30:44.700 --> 00:30:45.700]  想看看
[00:30:45.700 --> 00:30:47.700]  這個人又打到地上了
[00:30:47.700 --> 00:30:48.700]  死呀死呀
[00:30:48.700 --> 00:30:50.700]  看看現在怎麼辦
[00:30:50.700 --> 00:30:52.700]  但記住
[00:30:52.700 --> 00:30:54.700]  主耶穌並不是去表演
[00:30:54.700 --> 00:30:56.700]  不會讓人看
[00:30:56.700 --> 00:30:58.700]  你多些人來看
[00:30:58.700 --> 00:30:59.700]  好,現在我就做事
[00:30:59.700 --> 00:31:00.700]  不是
[00:31:00.700 --> 00:31:03.700]  耶穌不等候這些人
[00:31:03.700 --> 00:31:07.700]  然後即時斥責這個鬼
[00:31:07.700 --> 00:31:09.700]  馬芳第九章第25節
[00:31:09.700 --> 00:31:12.700]  耶穌看見眾人都跑上來
[00:31:12.700 --> 00:31:14.700]  就斥責那污鬼說
[00:31:14.700 --> 00:31:15.700]  你這聾啞的鬼
[00:31:15.700 --> 00:31:18.700]  我吩咐你從他裡頭出來
[00:31:18.700 --> 00:31:20.700]  再不要進去
[00:31:20.700 --> 00:31:23.700]  耶穌即刻斥責那隻污鬼
[00:31:23.700 --> 00:31:25.700]  這隻鬼很無奈
[00:31:25.700 --> 00:31:27.700]  一定要離開
[00:31:27.700 --> 00:31:29.700]  在這裡我們看到
[00:31:29.700 --> 00:31:32.700]  代禱的功效很重要
[00:31:32.700 --> 00:31:34.700]  你為所愛的人
[00:31:34.700 --> 00:31:37.700]  你帶他們去禱告
[00:31:37.700 --> 00:31:40.700]  促使他們更加經歷神
[00:31:40.700 --> 00:31:42.700]  你自己的屬靈生命
[00:31:42.700 --> 00:31:44.700]  都會得到突破的
[00:31:44.700 --> 00:31:46.700]  所以都鼓勵弟兄姊妹
[00:31:46.700 --> 00:31:48.700]  要多些為你們的目者
[00:31:48.700 --> 00:31:51.700]  為我祈禱
[00:31:51.700 --> 00:31:53.700]  祝福我的侍奉
[00:31:53.700 --> 00:31:55.700]  這是很重要的
[00:31:55.700 --> 00:31:56.700]  很簡單
[00:31:56.700 --> 00:31:57.700]  我接下來這個星期
[00:31:57.700 --> 00:31:59.700]  都要去不同的地方
[00:31:59.700 --> 00:32:01.700]  星期六在聶密普
[00:32:01.700 --> 00:32:03.700]  星期日又去到舍維爾
[00:32:03.700 --> 00:32:05.700]  然後又去到聶密普
[00:32:05.700 --> 00:32:07.700]  另外一個地方港島
[00:32:07.700 --> 00:32:09.700]  下個星期更厲害
[00:32:09.700 --> 00:32:12.700]  就會去到Exeter
[00:32:12.700 --> 00:32:15.700]  較遠的地方
[00:32:15.700 --> 00:32:17.700]  即是來回
[00:32:17.700 --> 00:32:19.700]  四個多五個小時
[00:32:19.700 --> 00:32:21.700]  如果沒有意外
[00:32:21.700 --> 00:32:22.700]  求神幫助
[00:32:22.700 --> 00:32:23.700]  有這份力量
[00:32:23.700 --> 00:32:25.700]  其實是需要你們為我禱告的
[00:32:25.700 --> 00:32:27.700]  主的祝福
[00:32:27.700 --> 00:32:30.700]  是超過了這個慈父的所想
[00:32:30.700 --> 00:32:32.700]  慈父只是求
[00:32:32.700 --> 00:32:34.700]  他的鬼離開
[00:32:34.700 --> 00:32:38.700]  但是主耶穌給了一個更大的保證
[00:32:38.700 --> 00:32:39.700]  就是說
[00:32:39.700 --> 00:32:42.700]  再不要進去
[00:32:42.700 --> 00:32:45.700]  封了這些鬼的後路
[00:32:45.700 --> 00:32:47.700]  不讓他再回頭
[00:32:47.700 --> 00:32:51.700]  不容讓這個孩子再受著搞擾
[00:32:51.700 --> 00:32:53.700]  他的恩典
[00:32:53.700 --> 00:32:56.700]  往往是超過我們所想所求
[00:32:56.700 --> 00:33:01.700]  主耶穌不單單給了我們拯救之恩
[00:33:01.700 --> 00:33:04.700]  更加有保守的恩典
[00:33:04.700 --> 00:33:07.700]  淋到這個孩子的身上
[00:33:07.700 --> 00:33:10.700]  我們有沒有為著今天我們失禱的
[00:33:10.700 --> 00:33:12.700]  不單單我們得著那份拯救
[00:33:12.700 --> 00:33:13.700]  是得著神的保守
[00:33:13.700 --> 00:33:14.700]  得著神的供應
[00:33:14.700 --> 00:33:15.700]  得著神的磨練
[00:33:15.700 --> 00:33:17.700]  得著神的眷顧
[00:33:17.700 --> 00:33:19.700]  而去感恩
[00:33:19.700 --> 00:33:20.700]  好了 我們看看
[00:33:20.700 --> 00:33:22.700]  當耶穌斥責這個鬼的時候
[00:33:22.700 --> 00:33:25.700]  嘩!又有什麼事情發生?
[00:33:25.700 --> 00:33:27.700]  《馬福地九章》第26節
[00:33:27.700 --> 00:33:29.700]  那鬼喊叫
[00:33:29.700 --> 00:33:31.700]  使孩子大大的抽了一陣風
[00:33:31.700 --> 00:33:33.700]  就出來了
[00:33:33.700 --> 00:33:35.700]  孩子好像死了一般
[00:33:35.700 --> 00:33:38.700]  以致眾人多半說他是死了
[00:33:38.700 --> 00:33:40.700]  主一呼喝
[00:33:40.700 --> 00:33:44.700]  那隻鬼就即時的離開
[00:33:44.700 --> 00:33:47.700]  但他還作出最後的一擊
[00:33:47.700 --> 00:33:53.700]  但那個孩子突然間抽得很厲害
[00:33:53.700 --> 00:33:55.700]  我們看到那些旁人
[00:33:55.700 --> 00:33:58.700]  就即時作出回應
[00:33:58.700 --> 00:34:00.700]  大部分人只是看表面
[00:34:00.700 --> 00:34:02.700]  就說:哎呀!死了!死了!死了!
[00:34:02.700 --> 00:34:05.700]  這個孩子死了
[00:34:05.700 --> 00:34:09.700]  作出這個即時的判斷
[00:34:09.700 --> 00:34:11.700]  就是說主耶穌說你沒用
[00:34:11.700 --> 00:34:14.700]  甚至害死這個孩子
[00:34:14.700 --> 00:34:18.700]  今天有不少的閒人都是這樣的
[00:34:18.700 --> 00:34:23.700]  正如有些人在某些明星裏面
[00:34:23.700 --> 00:34:26.700]  以前那些八卦雜誌
[00:34:26.700 --> 00:34:28.700]  這個明星是怎樣?那個明星是怎樣?
[00:34:28.700 --> 00:34:30.700]  與你何干?
[00:34:30.700 --> 00:34:33.700]  還有很多不是真實的新聞
[00:34:33.700 --> 00:34:37.700]  所以今天他們錯了
[00:34:37.700 --> 00:34:39.700]  有沒有留意到?
[00:34:39.700 --> 00:34:43.700]  多半的人說他死了
[00:34:43.700 --> 00:34:45.700]  一會兒我們看到這個小孩子沒有死
[00:34:45.700 --> 00:34:47.700]  這班人有沒有即時向耶穌道歉?
[00:34:47.700 --> 00:34:49.700]  對不起
[00:34:49.700 --> 00:34:50.700]  剛才看錯了
[00:34:50.700 --> 00:34:51.700]  不好意思
[00:34:51.700 --> 00:34:52.700]  沒有的
[00:34:52.700 --> 00:34:54.700]  這個就是很大的無奈
[00:34:54.700 --> 00:34:57.700]  今天有些人傳一些謠言
[00:34:57.700 --> 00:35:01.700]  但後來確認了原來他說的話是不真實的
[00:35:01.700 --> 00:35:03.700]  他會不會澄清?
[00:35:03.700 --> 00:35:05.700]  他會不會向當事人道歉?
[00:35:05.700 --> 00:35:06.700]  是不會的
[00:35:06.700 --> 00:35:07.700]  這就很可悲了
[00:35:07.700 --> 00:35:11.700]  我們看到主耶穌沒有理會這些錯誤的判斷
[00:35:11.700 --> 00:35:13.700]  是滿有愛心的
[00:35:13.700 --> 00:35:15.700]  扶起這個小孩子
[00:35:15.700 --> 00:35:20.700]  是用事實去否定了這些無知的回應
[00:35:20.700 --> 00:35:24.700]  主耶穌再一次彰顯了祂的力量
[00:35:24.700 --> 00:35:29.700]  撒旦一切行動都不能勝過主
[00:35:29.700 --> 00:35:34.700]  接著我們看到主耶穌發出一個很無奈的呼喊
[00:35:34.700 --> 00:35:37.700]  當主面對門徒的失敗
[00:35:37.700 --> 00:35:39.700]  旁人的嘲諷
