
[00:00:00.000 --> 00:00:02.640]  昨晚是中秋的追月
[00:20:18.160 --> 00:20:19.800]  猜素羅去大素
[00:20:19.800 --> 00:20:20.960]  剛才我們也有說
[00:20:20.960 --> 00:20:24.400]  知道素羅出身地是大素
[00:20:24.400 --> 00:20:27.360]  以素羅的家鄉作為他的避難所
[00:20:27.360 --> 00:20:30.880]  似乎是一個可行的辦法
[00:20:30.880 --> 00:20:34.240]  記得去年十月份
[00:20:34.240 --> 00:20:37.600]  孩子剛剛來到燒鎮服侍
[00:20:37.600 --> 00:20:44.280]  我亦感受到燒鎮的童工執事的接待
[00:20:44.280 --> 00:20:46.760]  在我正式上任的前一天
[00:20:46.760 --> 00:20:53.560]  我已經被邀請到處參與教務執事的退休會
[00:20:53.560 --> 00:20:58.400]  跟他們見面,退休,一起吃東西,一起進餐
[00:20:58.400 --> 00:21:04.520]  個別執事也在當月份邀請孩子到家中吃午飯
[00:21:04.520 --> 00:21:12.240]  亦有執事邀請我一起吃晚飯,請我吃晚飯
[00:21:12.240 --> 00:21:15.880]  我自己也感受到
[00:21:15.880 --> 00:21:19.760]  燒鎮人有一種很獨特,很親切
[00:21:19.760 --> 00:21:27.000]  對新來的童工也有一份很深的關心
[00:21:27.000 --> 00:21:29.880]  記得剛剛上任不久
[00:21:29.880 --> 00:21:32.320]  我們在7樓的辦公室
[00:21:32.320 --> 00:21:34.040]  原來也有另一個文化
[00:21:34.040 --> 00:21:37.000]  就是教木、鋼匙、樹木
[00:21:37.000 --> 00:21:39.760]  部份執事我們也會舉辦大食會
[00:21:39.760 --> 00:21:42.160]  每個月都會舉辦大食會
[00:21:42.160 --> 00:21:46.280]  大約我們也會舉辦生日會
[00:21:46.280 --> 00:21:50.320]  有些童工也會自薦
[00:21:50.320 --> 00:21:55.320]  自己預備一些食物帶回來跟大家分享
[00:21:55.320 --> 00:21:58.600]  很感受到我們這班團隊的愛
[00:21:58.600 --> 00:22:02.600]  之後我也開始準備食物
[00:22:02.600 --> 00:22:07.200]  拿回辦公室跟大家分享
[00:22:07.200 --> 00:22:13.120]  我喜歡鑽研如何做一些好吃的雞翼
[00:22:13.120 --> 00:22:17.240]  我已經想到下一次做甚麼雞翼的口味
[00:22:17.240 --> 00:22:19.560]  給大家嘗試一下
[00:22:19.560 --> 00:22:22.120]  做我實驗品的
[00:22:22.120 --> 00:22:28.880]  我們知道最近燒鎮也有在傳導委員會
[00:22:28.880 --> 00:22:33.320]  舉辦了一個叫做「恩兄之家」的接待家庭計劃
[00:22:33.320 --> 00:22:35.800]  幫助一些講普通話的留學生
[00:22:35.800 --> 00:22:38.240]  來到香港適應他們的生活
[00:22:38.240 --> 00:22:42.160]  亦讓他們體驗到香港本地特色的文化
[00:22:42.160 --> 00:22:45.280]  最重要是讓他們認識基督
[00:22:45.280 --> 00:22:49.440]  以基督的愛去接待這班留學生
[00:22:49.440 --> 00:22:52.800]  我也知道也有不少
[00:22:52.800 --> 00:22:54.760]  也有21位的頂尖姊妹去回應
[00:22:54.760 --> 00:23:00.320]  也有好幾個家庭一起去接待一班留學生
[00:23:00.320 --> 00:23:04.400]  這些家庭跟這些留學生真的不認識
[00:23:04.400 --> 00:23:07.240]  但他們也願意開放自己的家庭
[00:23:07.240 --> 00:23:11.080]  去接待他們一位未見過面的年輕人
[00:23:11.080 --> 00:23:13.680]  看好人在今天真的很難
[00:23:13.680 --> 00:23:16.480]  因為我們經常都會提防人
[00:23:16.480 --> 00:23:18.440]  鼓勵我們有更多的頂尖姊妹
[00:23:18.440 --> 00:23:22.080]  都能夠同樣有一顆看好人的心
[00:23:22.080 --> 00:23:23.960]  看好人接待的心
[00:23:23.960 --> 00:23:27.800]  願意成為基督接待的天使
[00:23:27.800 --> 00:23:30.400]  每個熱情的接待
[00:23:30.400 --> 00:23:32.960]  期盼都能夠讓我們的來賓
[00:23:32.960 --> 00:23:36.680]  我們的頂尖姊妹也感受到基督的愛
[00:23:36.680 --> 00:23:42.080]  各位頂尖姊妹 當我們遇到教目 遇到執事
[00:23:42.080 --> 00:23:46.600]  遇到我們的區長 甚至是組長或領袖
[00:23:46.600 --> 00:23:49.360]  頂尖姊妹有這個感動
[00:23:49.360 --> 00:23:52.560]  邀請大家一起參與服侍的時候
[00:23:52.560 --> 00:23:55.480]  也請大家用開放的心
[00:23:55.480 --> 00:24:00.040]  手在一起 一起建立神的家
[00:24:00.040 --> 00:24:02.440]  知道剛剛有一個報告
[00:24:02.440 --> 00:24:08.920]  知道教會正正有一個主日接待的招募
[00:24:08.920 --> 00:24:11.400]  招募我們的接待員
[00:24:11.400 --> 00:24:18.680]  鼓勵小組和頂尖姊妹一起去回應這個崗位
[00:24:18.680 --> 00:24:20.720]  這個崗位看起來好像不好看
[00:24:20.720 --> 00:24:23.920]  我們有幾位接待員坐在後面
[00:24:23.920 --> 00:24:25.760]  但其實很重要的
[00:24:25.760 --> 00:24:28.200]  想像一下 剛才主席也有說
[00:24:28.200 --> 00:24:31.120]  一個新來的朋友或來賓
[00:24:31.120 --> 00:24:33.360]  第一次來到教會的時候
[00:24:33.360 --> 00:24:36.320]  除了看到我們的建築物
[00:24:36.320 --> 00:24:40.760]  進來大堂 看到我們的大堂之外
[00:24:40.760 --> 00:24:45.960]  如果他們能夠看到一群熱情歡迎的
[00:24:45.960 --> 00:24:49.240]  笑容滿面的接待員的時候
[00:24:49.240 --> 00:24:53.320]  就只是跟來賓說聲早晨或是平安
[00:24:53.320 --> 00:24:56.000]  給來賓和肢體一個微笑
[00:24:56.000 --> 00:24:59.040]  已經可以令整個稍浸的印象
[00:24:59.040 --> 00:25:01.000]  可以大大的不同
[00:25:01.000 --> 00:25:04.520]  我們不單只是代表教會去接待
[00:25:04.520 --> 00:25:07.760]  更加是代表主耶穌去接待
[00:25:07.760 --> 00:25:10.840]  期待各位領姊妹和組長禱告之後
[00:25:10.840 --> 00:25:13.360]  回應招募的邀請
[00:25:13.360 --> 00:25:16.880]  讓教會的每一個來賓和肢體
[00:25:16.880 --> 00:25:20.200]  都能夠感受到主耶穌基督的愛
[00:25:20.200 --> 00:25:22.960]  我們都知道在接待崗位裡面
[00:25:22.960 --> 00:25:24.520]  有可能會受氣
[00:25:24.520 --> 00:25:29.040]  我不知道四位接待員有沒有
[00:25:29.040 --> 00:25:31.040]  特別在疫情期間
[00:25:31.040 --> 00:25:33.880]  有很多的行政工作都會去做
[00:25:33.880 --> 00:25:38.840]  可能我自己都可能沒試過做這個
[00:25:38.840 --> 00:25:42.160]  來到修葬之後都比較少真的去做這個
[00:25:42.160 --> 00:25:44.880]  疫情的時候做這個崗位 行政的崗位
[00:25:44.880 --> 00:25:49.360]  他們要記得我們還要去掃二維碼
[00:25:49.360 --> 00:25:52.280]  又或者我們都不能夠一一去明白
[00:25:52.280 --> 00:25:53.960]  去感受到他們當時
[00:25:53.960 --> 00:26:01.440]  可能掃不到的時候受了氣
[00:26:01.440 --> 00:26:02.920]  但是主耶穌知道的
[00:26:02.920 --> 00:26:08.880]  也明白各位接待員的辛勞和他們的付出
[00:26:08.880 --> 00:26:12.800]  願神親自去報答我們各位接待的隊員
[00:26:12.800 --> 00:26:16.360]  也代表我們教務感謝各位的接待員
[00:26:16.360 --> 00:26:20.480]  期望接待員越早 越侍奉的時候
[00:26:20.480 --> 00:26:23.240]  就越有活力和喜樂
[00:26:24.360 --> 00:26:27.560]  結果在經文裡我們看到
[00:26:27.560 --> 00:26:32.120]  它說 或者我們一起讀這段經文
[00:26:32.120 --> 00:26:33.200]  預備起
[00:26:33.200 --> 00:26:37.440]  那時猶太 加利利 撒瑪利亞
[00:26:37.440 --> 00:26:40.440]  各處的教會都得平安
[00:26:40.440 --> 00:26:43.760]  被建立 凡事敬畏主
[00:26:43.760 --> 00:26:48.200]  蒙聖靈的安慰 人數就增多了
[00:26:48.200 --> 00:26:51.040]  可以看到因著不同物物耕耘的
[00:26:51.040 --> 00:26:53.280]  侍奉者的服侍
[00:26:53.280 --> 00:26:56.400]  數羅得到信徒的接納
[00:26:56.400 --> 00:27:00.560]  和耶路撒冷的信徒有一個相通
[00:27:00.560 --> 00:27:04.960]  並且能夠在各個地方傳講耶穌
[00:27:04.960 --> 00:27:08.880]  令到初期教會的福音工作得以擴展
[00:27:08.880 --> 00:27:11.240]  去發展福音
[00:27:11.240 --> 00:27:15.520]  這些教會說得平安
[00:27:15.520 --> 00:27:18.440]  被建立 得到造就
[00:27:18.440 --> 00:27:24.680]  信徒都活在敬畏主和蒙聖靈所
[00:27:24.680 --> 00:27:30.400]  被聖靈和被聖靈勉勵的一個環境的地方
[00:27:30.400 --> 00:27:32.880]  以及從神而來的教導之中
[00:27:32.880 --> 00:27:36.280]  說到人數就增多了
[00:27:36.280 --> 00:27:40.520]  靈命和數量上都大有長進
[00:27:40.520 --> 00:27:42.920]  教會得著主的祝福
[00:27:42.920 --> 00:27:47.680]  後來福音不單止是在猶太人之中
[00:27:47.680 --> 00:27:50.440]  去傳講
[00:27:50.440 --> 00:27:52.040]  不到幾年的時候
[00:27:52.040 --> 00:27:56.040]  信徒已經開始向撒瑪利亞人
[00:27:56.040 --> 00:28:01.560]  最終傳到去異教的外邦人之中
[00:28:01.560 --> 00:28:08.880]  這個進程是神所計劃和預言的
[00:28:08.880 --> 00:28:12.880]  我們看看透過這一節的經文
[00:28:12.880 --> 00:28:15.600]  九章十字三十一節的經文
[00:28:15.600 --> 00:28:19.000]  我們可以認識到兩位密密耕耘的侍奉者
[00:28:19.000 --> 00:28:22.400]  而「騷朕」也有不同侍奉的崗位
[00:28:22.400 --> 00:28:24.280]  剛才我們也有提及過
[00:28:24.280 --> 00:28:31.280]  有執事、義工職員、區長、組長和核心成員
[00:28:31.280 --> 00:28:39.840]  也有接待隊、師班、敬拜隊、插花隊等等
[00:28:39.840 --> 00:28:43.400]  你認為你可以承擔哪一個崗位呢?
[00:28:43.400 --> 00:28:46.360]  其實「騷朕」需要很多像是
[00:28:46.360 --> 00:28:50.800]  阿拉利亞的服侍和巴拿巴的接待
[00:28:50.800 --> 00:28:51.960]  即是誰?
[00:28:51.960 --> 00:28:54.880]  即是你和我,即是我們
[00:28:54.880 --> 00:28:58.800]  神叫我們回教會不是偶然的事
[00:28:58.800 --> 00:29:02.440]  是要我們成為發光、發熱的信徒
[00:29:02.440 --> 00:29:05.080]  發光、發熱的一群基督徒
[00:29:05.080 --> 00:29:08.560]  發揮神給我們的恩賜
[00:29:08.560 --> 00:29:12.880]  我們可能也會認識一群長輩、一群卿子
[00:29:12.880 --> 00:29:17.200]  他們有些可能沒有固定的服侍崗位
[00:29:17.200 --> 00:29:21.600]  但他們仍然大發熱心關心教會的事
[00:29:21.600 --> 00:29:27.360]  積極參與我們的粵會、教會的祈禱會
[00:29:27.360 --> 00:29:31.000]  關顧一些有健康需要的頂姊妹
[00:29:31.000 --> 00:29:37.120]  寫一些祝福的語句鼓勵我們的頂姊妹
[00:29:37.120 --> 00:29:43.800]  這些都是推動教會前進、密密耕耘的一群侍奉者
[00:29:43.800 --> 00:29:47.200]  讓上帝得著幫德的榮耀
[00:29:47.200 --> 00:29:50.600]  我想和大家分享上個主日
[00:29:50.600 --> 00:29:54.160]  即是9月24日的一個美麗的圖畫
[00:29:54.160 --> 00:29:57.040]  那是什麼美麗的圖畫呢?
[00:29:57.040 --> 00:30:00.720]  孩子知道我主要服侍的群體就是兒童部
[00:30:00.720 --> 00:30:03.240]  我曾經討告、叩聖
[00:30:03.240 --> 00:30:10.680]  讓一群兒童在小時候都能夠有一顆服侍主的心
[00:30:10.680 --> 00:30:13.720]  所以有感動在今年暑假裡
[00:30:13.720 --> 00:30:19.080]  在兒童顛地舉辦了一個
[00:30:19.080 --> 00:30:22.840]  給小學同學學習夏威夷小結他
[00:30:22.840 --> 00:30:25.880]  即是Yukulele八堂的基礎課程
[00:30:25.880 --> 00:30:32.280]  在平日下午的時間一起和他們分享
[00:30:32.280 --> 00:30:34.920]  希望他們這群小朋友、同學
[00:30:34.920 --> 00:30:38.240]  不單止能夠開心地學習
[00:30:38.240 --> 00:30:40.840]  並且也藉著這種情況
[00:30:40.840 --> 00:30:43.560]  教導他們有服侍主的心
[00:30:43.560 --> 00:30:45.800]  在招生的過程裡
[00:30:45.800 --> 00:30:48.880]  其實我已經跟他們說
[00:30:48.880 --> 00:30:54.480]  你們學習有機會要到不同級別
[00:30:54.480 --> 00:30:59.080]  去服侍我們的兒童
[00:30:59.080 --> 00:31:04.360]  感謝神,我們原本打算招募八位小學同學
[00:31:04.360 --> 00:31:08.160]  最後有十一位同學報名參加
[00:31:08.160 --> 00:31:10.040]  在每一次上課之前
[00:31:10.040 --> 00:31:12.240]  我都會跟他們一起祈禱
[00:31:12.240 --> 00:31:15.800]  求神讓我們這群同學很認真地學習
[00:31:15.800 --> 00:31:19.200]  也教導他們有服侍主的心
[00:31:19.200 --> 00:31:21.120]  更加感恩的是
[00:31:21.120 --> 00:31:25.960]  我們有三位懂得彈Yukulele的退休姊妹
[00:31:25.960 --> 00:31:30.440]  他們願意在平日下午來教會協助
[00:31:30.440 --> 00:31:33.280]  教導這群小學同學
[00:31:33.280 --> 00:31:35.560]  在最後一天的課堂裡
[00:31:35.560 --> 00:31:38.680]  十一位同學都給了他們一個考核
[00:31:38.680 --> 00:31:40.560]  他們亦通過考核
[00:31:40.560 --> 00:31:45.000]  去彈奏一些詩歌或兒歌
[00:31:45.000 --> 00:31:47.320]  在上一個主題當中提到
[00:31:47.320 --> 00:31:49.320]  在9月24日的時候
[00:31:49.320 --> 00:31:53.400]  我們邀請了其中兩位小五的同學
[00:31:53.400 --> 00:31:56.400]  來到兒童天地的學前班
[00:31:56.400 --> 00:31:58.680]  在學前服侍
[00:31:58.680 --> 00:32:01.640]  看到前面一位和旁邊一位小朋友
[00:32:01.640 --> 00:32:02.800]  他們不是在做指揮
[00:32:02.800 --> 00:32:08.760]  他們看到一些大哥哥在他們身上很開心
[00:32:08.760 --> 00:32:14.840]  因為都是第一次有真實的Yukulele見過
[00:32:14.840 --> 00:32:20.960]  還有一群哥哥一起跟他們去敬拜
[00:32:20.960 --> 00:32:24.600]  我們一起帶了三首詩歌
[00:32:24.600 --> 00:32:27.200]  給了感謝神的恩典
[00:32:27.200 --> 00:32:29.720]  願意小朋友和我們都能夠
[00:32:29.720 --> 00:32:32.800]  保持著這一份愛主愛人的心
[00:32:32.800 --> 00:32:35.160]  繼續去服侍主
[00:32:35.160 --> 00:32:37.800]  在我們這個服侍的路上都有份
