
[00:00:00.000 --> 00:00:05.560]  在2025年的御府麒麟修40天裏面
[00:17:27.200 --> 00:17:29.200]  已經臭了
[00:17:29.200 --> 00:17:31.200]  死都透了,四天了
[00:17:31.200 --> 00:17:33.200]  四天開始有味了
[00:17:33.200 --> 00:17:35.200]  開始有味了
[00:17:35.200 --> 00:17:37.200]  現在在香港
[00:17:37.200 --> 00:17:39.200]  我都經歷過
[00:17:39.200 --> 00:17:41.200]  就是家居
[00:17:41.200 --> 00:17:43.200]  過世
[00:17:43.200 --> 00:17:45.200]  現在開始
[00:17:45.200 --> 00:17:47.200]  開始鼓勵
[00:17:47.200 --> 00:17:49.200]  因為病人最喜歡回家
[00:17:49.200 --> 00:17:51.200]  在家裏離開世界
[00:17:51.200 --> 00:17:53.200]  有選擇的話
[00:17:53.200 --> 00:17:55.200]  在醫院沒有人探
[00:17:55.200 --> 00:17:57.200]  在醫院一個人很辛苦
[00:17:57.200 --> 00:17:59.200]  沒有病人
[00:17:59.200 --> 00:18:01.200]  沒有親人在旁邊安慰
[00:18:01.200 --> 00:18:03.200]  知道已經離開了
[00:18:03.200 --> 00:18:07.200]  感覺很差
[00:18:07.200 --> 00:18:09.200]  有一次
[00:18:09.200 --> 00:18:11.200]  有一個人在家
[00:18:11.200 --> 00:18:13.200]  星期五離開世界
[00:18:13.200 --> 00:18:15.200]  慌忙到不得了
[00:18:15.200 --> 00:18:17.200]  星期五下午
[00:18:17.200 --> 00:18:19.200]  就離開了
[00:18:19.200 --> 00:18:21.200]  在床上落人家
[00:18:21.200 --> 00:18:23.200]  馬上叫
[00:18:23.200 --> 00:18:25.200]  弟兄,是我教的弟兄
[00:18:25.200 --> 00:18:27.200]  來的,殯儀館
[00:18:27.200 --> 00:18:29.200]  他是做這些殯儀工作的
[00:18:29.200 --> 00:18:31.200]  馬上去看
[00:18:31.200 --> 00:18:33.200]  要安排殯儀館來接
[00:18:33.200 --> 00:18:35.200]  晚上了,怎麼辦?
[00:18:35.200 --> 00:18:37.200]  第二天還沒辦手續
[00:18:37.200 --> 00:18:39.200]  不能外出
[00:18:39.200 --> 00:18:41.200]  拿不到什麼紙
[00:18:41.200 --> 00:18:43.200]  怎麼辦呢?
[00:18:43.200 --> 00:18:45.200]  幸好都搞定了
[00:18:45.200 --> 00:18:47.200]  幸好搞定了
[00:18:47.200 --> 00:18:49.200]  不然的話
[00:18:49.200 --> 00:18:51.200]  星期五到星期六到星期日
[00:18:51.200 --> 00:18:53.200]  星期一政府在辦公室才搞
[00:18:53.200 --> 00:18:55.200]  那就麻煩了
[00:18:55.200 --> 00:18:57.200]  什麼麻煩?
[00:18:57.200 --> 00:18:59.200]  如果這樣
[00:18:59.200 --> 00:19:01.200]  怕有味道,會臭的
[00:19:01.200 --> 00:19:03.200]  冷氣大聲吹著
[00:19:03.200 --> 00:19:05.200]  沒用的
[00:19:05.200 --> 00:19:07.200]  冷氣十多度
[00:19:07.200 --> 00:19:09.200]  頂櫳二十度
[00:19:09.200 --> 00:19:11.200]  臭了幾天
[00:19:11.200 --> 00:19:13.200]  慘了
[00:19:13.200 --> 00:19:15.200]  令拉薩路復活
[00:19:15.200 --> 00:19:17.200]  我自己讀完這段聖經
[00:19:17.200 --> 00:19:19.200]  是有三個靈修的
[00:19:19.200 --> 00:19:21.200]  應用的
[00:19:21.200 --> 00:19:23.200]  都是靈異的應用
[00:19:23.200 --> 00:19:25.200]  靈異是Devotional
[00:19:25.200 --> 00:19:27.200]  這段聖經沒有說
[00:19:27.200 --> 00:19:29.200]  不過我是將它運用在
[00:19:29.200 --> 00:19:31.200]  屬靈的事上
[00:19:31.200 --> 00:19:33.200]  做一個靈異的
[00:19:33.200 --> 00:19:35.200]  思考
[00:19:35.200 --> 00:19:37.200]  靈修在這裡靈異解經
[00:19:37.200 --> 00:19:39.200]  是靈異一點的
[00:19:39.200 --> 00:19:41.200]  靈修嘛
[00:19:41.200 --> 00:19:43.200]  不是一個原文字句的
[00:19:43.200 --> 00:19:45.200]  解釋等等
[00:19:45.200 --> 00:19:47.200]  我相信都可以這樣
[00:19:47.200 --> 00:19:49.200]  應用的
[00:19:49.200 --> 00:19:51.200]  三次叫死人復活的
[00:19:51.200 --> 00:19:53.200]  靈異的應用
[00:19:53.200 --> 00:19:55.200]  女兒是剛死的
[00:19:55.200 --> 00:19:57.200]  剛剛死
[00:19:57.200 --> 00:19:59.200]  主耶穌是被她
[00:19:59.200 --> 00:20:01.200]  即時的拯救
[00:20:01.200 --> 00:20:03.200]  寡婦的
[00:20:03.200 --> 00:20:05.200]  兒子已經死了
[00:20:05.200 --> 00:20:07.200]  不是很久
[00:20:07.200 --> 00:20:09.200]  主耶穌是
[00:20:09.200 --> 00:20:11.200]  特別的地方是
[00:20:11.200 --> 00:20:13.200]  主動去施恩
[00:20:13.200 --> 00:20:15.200]  主動的
[00:20:15.200 --> 00:20:17.200]  走過去
[00:20:17.200 --> 00:20:19.200]  見到那個婦人
[00:20:19.200 --> 00:20:21.200]  然後走過去按住
[00:20:21.200 --> 00:20:23.200]  橫幕
[00:20:23.200 --> 00:20:25.200]  停一停
[00:20:25.200 --> 00:20:27.200]  然後他就叫那個婦人
[00:20:27.200 --> 00:20:29.200]  不要哭
[00:20:29.200 --> 00:20:31.200]  叫她的兒子復活
[00:20:31.200 --> 00:20:33.200]  交回給她媽媽
[00:20:33.200 --> 00:20:35.200]  主動施恩
[00:20:35.200 --> 00:20:37.200]  那個
[00:20:37.200 --> 00:20:39.200]  寡婦沒有求耶穌
[00:20:39.200 --> 00:20:41.200]  兒子已經死了
[00:20:41.200 --> 00:20:43.200]  艾瑞女兒
[00:20:43.200 --> 00:20:45.200]  求的時間是還沒死的
[00:20:45.200 --> 00:20:47.200]  剛剛死了
[00:20:47.200 --> 00:20:49.200]  主耶穌即時都做一個拯救
[00:20:49.200 --> 00:20:51.200]  拉撒路
[00:20:51.200 --> 00:20:53.200]  腐臭了
[00:20:53.200 --> 00:20:55.200]  死了
[00:20:55.200 --> 00:20:57.200]  死到臭了
[00:20:57.200 --> 00:20:59.200]  四天
[00:20:59.200 --> 00:21:01.200]  在猶太人來說
[00:21:01.200 --> 00:21:03.200]  四天靈魂絕對離開了
[00:21:03.200 --> 00:21:05.200]  主耶穌
[00:21:05.200 --> 00:21:07.200]  仍然能夠
[00:21:07.200 --> 00:21:09.200]  叫她復活
[00:21:09.200 --> 00:21:11.200]  所以
[00:21:11.200 --> 00:21:13.200]  放心向主耶穌祈求
[00:21:13.200 --> 00:21:15.200]  祂是復活
[00:21:15.200 --> 00:21:17.200]  和生命
[00:21:17.200 --> 00:21:19.200]  11章25字請你記得
[00:21:19.200 --> 00:21:21.200]  11章25字
[00:21:21.200 --> 00:21:23.200]  祂是復活和生命
[00:21:23.200 --> 00:21:25.200]  復活在我
[00:21:25.200 --> 00:21:27.200]  生命也在我
[00:21:27.200 --> 00:21:29.200]  信我的人雖然死了也必復活
[00:21:29.200 --> 00:21:31.200]  雖然死了也必復活
[00:21:31.200 --> 00:21:33.200]  艾瑞女兒
[00:21:33.200 --> 00:21:35.200]  剛死即時拯救
[00:21:35.200 --> 00:21:37.200]  寡婦的兒子
[00:21:37.200 --> 00:21:39.200]  已經死了主動施恩
[00:21:39.200 --> 00:21:41.200]  拉撒路
[00:21:41.200 --> 00:21:43.200]  腐臭了
[00:21:43.200 --> 00:21:45.200]  主耶穌仍能叫她復活
[00:21:45.200 --> 00:21:47.200]  因此我想大家
[00:21:47.200 --> 00:21:49.200]  應用記得
[00:21:49.200 --> 00:21:51.200]  這個復活
[00:21:51.200 --> 00:21:53.200]  有一個靈異的應用
[00:21:53.200 --> 00:21:55.200]  是可以叫我們復活
[00:21:55.200 --> 00:21:57.200]  復活我們在復活上的應用
[00:21:57.200 --> 00:21:59.200]  用不用等?
[00:21:59.200 --> 00:22:01.200]  好像馬大這樣說
[00:22:01.200 --> 00:22:03.200]  主耶穌說不用怕會復活
[00:22:03.200 --> 00:22:05.200]  馬大就說
[00:22:05.200 --> 00:22:07.200]  你看聖經
[00:22:07.200 --> 00:22:09.200]  馬大就說當然會復活
[00:22:09.200 --> 00:22:11.200]  我知道將來死人會復活
[00:22:11.200 --> 00:22:13.200]  將來在天上見主面
[00:22:13.200 --> 00:22:15.200]  將來審判的時候
[00:22:15.200 --> 00:22:17.200]  死人是會復活的
[00:22:17.200 --> 00:22:19.200]  我知道的
[00:22:19.200 --> 00:22:21.200]  主耶穌你時時來我們家廣告
[00:22:21.200 --> 00:22:23.200]  我都知道
[00:22:23.200 --> 00:22:25.200]  主耶穌說我不是在說那樣
[00:22:25.200 --> 00:22:27.200]  我是說現在
[00:22:27.200 --> 00:22:29.200]  我是說現在
[00:22:29.200 --> 00:22:31.200]  我自己覺得復活
[00:22:31.200 --> 00:22:33.200]  是今天開始的
[00:22:33.200 --> 00:22:35.200]  是開始在你與我
[00:22:35.200 --> 00:22:37.200]  我與你的身上
[00:22:37.200 --> 00:22:39.200]  第一個
[00:22:39.200 --> 00:22:41.200]  自己的生活習慣
[00:22:41.200 --> 00:22:43.200]  幾十年的習慣
[00:22:43.200 --> 00:22:45.200]  能不能夠改變
[00:22:45.200 --> 00:22:47.200]  復活的
[00:22:47.200 --> 00:22:49.200]  一個很差的生活習慣
[00:22:49.200 --> 00:22:51.200]  主耶穌能不能夠讓我們改變
[00:22:51.200 --> 00:22:53.200]  好像從死去復活一樣
[00:22:53.200 --> 00:22:55.200]  我這個人死在
[00:22:55.200 --> 00:22:57.200]  罪惡過分中
[00:22:57.200 --> 00:22:59.200]  纏繞自己的罪惡幾十年
[00:22:59.200 --> 00:23:01.200]  可不可以叫我這個
[00:23:01.200 --> 00:23:03.200]  死了的人
[00:23:03.200 --> 00:23:05.200]  死了的部分復活
[00:23:05.200 --> 00:23:07.200]  是可以的
[00:23:07.200 --> 00:23:09.200]  主耶穌可以改變我們的生活習慣
[00:23:09.200 --> 00:23:11.200]  主耶穌可以
[00:23:11.200 --> 00:23:13.200]  叫我們纏繞自己的罪惡
[00:23:13.200 --> 00:23:15.200]  脫離我們好像復活一樣
[00:23:15.200 --> 00:23:17.200]  主耶穌是能夠
[00:23:17.200 --> 00:23:19.200]  改變我們與主的關係
[00:23:19.200 --> 00:23:21.200]  本來我們永死的
[00:23:21.200 --> 00:23:25.200]  我聽過一個牧師說
[00:23:25.200 --> 00:23:27.200]  世界上99%的人
[00:23:27.200 --> 00:23:29.200]  將來都會落地獄的
[00:23:29.200 --> 00:23:31.200]  那
[00:23:31.200 --> 00:23:33.200]  為甚麼說99%呢
[00:23:33.200 --> 00:23:35.200]  那
[00:23:35.200 --> 00:23:37.200]  我就
[00:23:37.200 --> 00:23:39.200]  懷疑的
[00:23:39.200 --> 00:23:41.200]  應該他也不是有這樣的統計數字
[00:23:41.200 --> 00:23:43.200]  我相信
[00:23:43.200 --> 00:23:45.200]  99%的人都會落地獄的
[00:23:45.200 --> 00:23:47.200]  因為我做過
[00:23:47.200 --> 00:23:49.200]  聖經裏面地獄的研究
[00:23:49.200 --> 00:23:51.200]  應該是99%
[00:23:51.200 --> 00:23:53.200]  的人都落地獄
[00:23:53.200 --> 00:23:55.200]  如果我我就會說
[00:23:55.200 --> 00:23:57.200]  應該很有可能很多人
[00:23:57.200 --> 00:23:59.200]  落地獄
[00:23:59.200 --> 00:24:01.200]  大部分人落地獄 因為他沒有信主
[00:24:01.200 --> 00:24:03.200]  那
[00:24:03.200 --> 00:24:05.200]  好一點 你說的那麼準確
[00:24:05.200 --> 00:24:07.200]  99%
[00:24:07.200 --> 00:24:09.200]  99%好像緊張了一點
[00:24:09.200 --> 00:24:11.200]  我覺得
[00:24:11.200 --> 00:24:13.200]  不用說那麼實
[00:24:13.200 --> 00:24:15.200]  不用說那個數字
[00:24:15.200 --> 00:24:17.200]  我們與主沒有關係
[00:24:17.200 --> 00:24:19.200]  死在罪惡過犯中
[00:24:19.200 --> 00:24:21.200]  本來我是死在罪惡過犯中
[00:24:21.200 --> 00:24:23.200]  就是這樣的
[00:24:23.200 --> 00:24:25.200]  不過
[00:24:25.200 --> 00:24:27.200]  主耶穌能夠令我們這個已經死了的人
[00:24:27.200 --> 00:24:29.200]  復活 其實復活由今天
[00:24:29.200 --> 00:24:31.200]  已經開始 由我們
[00:24:31.200 --> 00:24:33.200]  信主耶穌就開始
[00:24:33.200 --> 00:24:35.200]  知道了 復活的生命
[00:24:35.200 --> 00:24:37.200]  是已經開始
[00:24:37.200 --> 00:24:39.200]  我們已經從
[00:24:39.200 --> 00:24:41.200]  罪惡裏死人中
[00:24:41.200 --> 00:24:43.200]  復活
[00:24:43.200 --> 00:24:45.200]  第四就是我們可以和周邊
[00:24:45.200 --> 00:24:47.200]  的人死了的關係
[00:24:47.200 --> 00:24:49.200]  復活
[00:24:49.200 --> 00:24:51.200]  人際關係死到
[00:24:51.200 --> 00:24:53.200]  臭了都可以
[00:24:53.200 --> 00:24:55.200]  復活 只要你求主
[00:24:55.200 --> 00:24:57.200]  你又肯去改變
[00:24:57.200 --> 00:24:59.200]  是可以復活的 你主動去求主
[00:24:59.200 --> 00:25:01.200]  放心向主耶穌祈求
[00:25:01.200 --> 00:25:03.200]  祂是復活和生命
[00:25:03.200 --> 00:25:05.200]  復活在我 生命也在我
[00:25:05.200 --> 00:25:07.200]  信我的人
[00:25:07.200 --> 00:25:09.200]  雖然死了
[00:25:09.200 --> 00:25:11.200]  也必復活
[00:25:11.200 --> 00:25:13.200]  無論是
[00:25:13.200 --> 00:25:15.200]  剛死的 已死的
[00:25:15.200 --> 00:25:17.200]  死了很久的
[00:25:17.200 --> 00:25:19.200]  主都能夠
[00:25:19.200 --> 00:25:21.200]  叫我們復活
[00:25:21.200 --> 00:25:23.200]  叫我們壞了的部分復活
[00:25:23.200 --> 00:25:25.200]  叫我們死了的部分復活
[00:25:25.200 --> 00:25:27.200]  很多
[00:25:27.200 --> 00:25:29.200]  受傷很久的傷口
[00:25:29.200 --> 00:25:31.200]  有死皮有死肉
[00:25:31.200 --> 00:25:33.200]  要將它處理了
[00:25:33.200 --> 00:25:35.200]  主能夠做的 要復活
[00:25:35.200 --> 00:25:37.200]  是復活的主
[00:25:37.200 --> 00:25:39.200]  滿有上主的大能
[00:25:39.200 --> 00:25:41.200]  讚美祂
[00:25:41.200 --> 00:25:43.200]  今天和大家讀的金句
[00:25:43.200 --> 00:25:45.200]  真的很容易記
[00:25:45.200 --> 00:25:47.200]  約翰福音11章43節
[00:25:47.200 --> 00:25:49.200]  很長的
[00:25:49.200 --> 00:25:51.200]  不過我將它簡化了抽那些字
[00:25:51.200 --> 00:25:53.200]  沒有主耶穌
[00:25:53.200 --> 00:25:55.200]  這幾個字的這一句
[00:25:55.200 --> 00:25:57.200]  不過是主耶穌說
[00:25:57.200 --> 00:25:59.200]  大聲呼叫說
[00:25:59.200 --> 00:26:01.200]  拉薩路出來
[00:26:01.200 --> 00:26:03.200]  大聲呼叫
[00:26:03.200 --> 00:26:05.200]  小聲不行嗎
[00:26:05.200 --> 00:26:07.200]  拉薩路出來就行了
[00:26:07.200 --> 00:26:09.200]  這個大聲呼叫是指
[00:26:09.200 --> 00:26:11.200]  他吩咐拉薩路
[00:26:11.200 --> 00:26:13.200]  出來
[00:26:13.200 --> 00:26:15.200]  從哪裡出來 墳墓出來
[00:26:15.200 --> 00:26:17.200]  這個是拉薩路
[00:26:17.200 --> 00:26:19.200]  在墳墓出來
[00:26:19.200 --> 00:26:21.200]  其實大聲呼叫是吩咐
[00:26:21.200 --> 00:26:23.200]  他從死裡出來
[00:26:23.200 --> 00:26:25.200]  不是從墳墓
[00:26:25.200 --> 00:26:27.200]  沒有這麼簡單
[00:26:27.200 --> 00:26:29.200]  死裡出來
[00:26:29.200 --> 00:26:31.200]  真是死裡逃生
[00:26:31.200 --> 00:26:33.200]  死裡復活
[00:26:33.200 --> 00:26:35.200]  是吩咐他復活
[00:26:35.200 --> 00:26:37.200]  只有復活與生命的主
[00:26:37.200 --> 00:26:39.200]  能夠做這件事
[00:26:39.200 --> 00:26:41.200]  是主耶穌
[00:26:41.200 --> 00:26:43.200]  大聲吩咐
[00:26:43.200 --> 00:26:45.200]  拉薩路出來
[00:26:45.200 --> 00:26:47.200]  今日主都叫我的名字
[00:26:47.200 --> 00:26:49.200]  黃克勤出來
[00:26:49.200 --> 00:26:51.200]  叫你的名字某某某
[00:26:51.200 --> 00:26:53.200]  出來
[00:26:53.200 --> 00:26:55.200]  從死裡出來
[00:26:55.200 --> 00:26:57.200]  從壞了的關係出來
[00:26:57.200 --> 00:26:59.200]  從與神壞的關係裡出來
[00:26:59.200 --> 00:27:01.200]  從你的壞習慣裡出來
[00:27:01.200 --> 00:27:03.200]  從你的罪惡裡出來
[00:27:03.200 --> 00:27:05.200]  跌跌撞撞幾十年
[00:27:05.200 --> 00:27:07.200]  起身又會跌低
[00:27:07.200 --> 00:27:09.200]  纏繞著的罪裡
[00:27:09.200 --> 00:27:11.200]  只有主能夠幫我們解決
[00:27:11.200 --> 00:27:13.200]  好像已經中了這個毒
[00:27:13.200 --> 00:27:15.200]  哎呀
[00:27:15.200 --> 00:27:17.200]  什麼時候又發作
[00:27:17.200 --> 00:27:19.200]  好像那些武俠片一樣
[00:27:19.200 --> 00:27:21.200]  中了這一掌之後
[00:27:21.200 --> 00:27:23.200]  多久又發作
[00:27:23.200 --> 00:27:25.200]  每逢毒發
[00:27:25.200 --> 00:27:27.200]  痛苦不堪
[00:27:27.200 --> 00:27:29.200]  有些病也是
[00:27:29.200 --> 00:27:31.200]  纏繞了很久
[00:27:31.200 --> 00:27:33.200]  病發的時候痛苦不堪
[00:27:33.200 --> 00:27:35.200]  我也有些患疾
[00:27:35.200 --> 00:27:37.200]  沒多久又會發一次
[00:27:37.200 --> 00:27:39.200]  哎呀
[00:27:39.200 --> 00:27:41.200]  那個星期真的痛苦不堪
[00:27:41.200 --> 00:27:43.200]  坐立不安
[00:27:43.200 --> 00:27:45.200]  都會的
[00:27:45.200 --> 00:27:47.200]  主能夠叫他
[00:27:47.200 --> 00:27:49.200]  好轉復活
[00:27:49.200 --> 00:27:51.200]  求上主幫助
[00:27:51.200 --> 00:27:53.200]  讓我們信靠他
[00:27:53.200 --> 00:27:55.200]  讚美上主
[00:27:55.200 --> 00:27:57.200]  我主我神
[00:27:57.200 --> 00:27:59.200]  你是行神蹟的人
[00:27:59.200 --> 00:28:01.200]  使死人復活
[00:28:01.200 --> 00:28:03.200]  讚美你我們祈禱
[00:28:03.200 --> 00:28:05.200]  讚美上主使死人復活
[00:28:05.200 --> 00:28:07.200]  你令到人
[00:28:07.200 --> 00:28:09.200]  壞了的部分會復活
[00:28:09.200 --> 00:28:11.200]  你令到死了的人無論剛死
[00:28:11.200 --> 00:28:13.200]  已死
[00:28:13.200 --> 00:28:15.200]  死了很久
[00:28:15.200 --> 00:28:17.200]  都可以復活
[00:28:17.200 --> 00:28:19.200]  因為你是復活的主
[00:28:19.200 --> 00:28:21.200]  是生命的主
[00:28:21.200 --> 00:28:23.200]  復活在你生命也在
[00:28:23.200 --> 00:28:25.200]  你信你的人雖然死了會復活
[00:28:25.200 --> 00:28:27.200]  是你吩咐拉薩路
[00:28:27.200 --> 00:28:29.200]  出來從死裡
[00:28:29.200 --> 00:28:31.200]  出來
[00:28:31.200 --> 00:28:33.200]  我們在聖經裡見到這三個
[00:28:33.200 --> 00:28:35.200]  復活叫人復活的神蹟
[00:28:35.200 --> 00:28:37.200]  心裡讚歎不已
[00:28:37.200 --> 00:28:39.200]  心裡都不明白
[00:28:39.200 --> 00:28:41.200]  為什麼當時
[00:28:41.200 --> 00:28:43.200]  有些人有民事化理財人等等
[00:28:43.200 --> 00:28:45.200]  他們見到
[00:28:45.200 --> 00:28:47.200]  會不相信
[00:28:47.200 --> 00:28:49.200]  眾人都相信
[00:28:49.200 --> 00:28:51.200]  看到的時候如果我當天
[00:28:51.200 --> 00:28:53.200]  看到我一定
[00:28:53.200 --> 00:28:55.200]  俯伏在地敬拜你
[00:28:55.200 --> 00:28:57.200]  但是有些人
[00:28:57.200 --> 00:28:59.200]  是硬心的
[00:28:59.200 --> 00:29:01.200]  不過無論怎樣
[00:29:01.200 --> 00:29:03.200]  我到主面前敬拜下跪
[00:29:03.200 --> 00:29:05.200]  俯伏讚美
[00:29:05.200 --> 00:29:07.200]  使死人復活
[00:29:07.200 --> 00:29:09.200]  你是復活的主生命的主
[00:29:09.200 --> 00:29:11.200]  讚美上主
[00:29:11.200 --> 00:29:13.200]  願你得著榮耀稱讚
[00:29:13.200 --> 00:29:15.760]  稱讚 讚美受尊
[00:29:15.760 --> 00:29:17.760]  阿們
