
[00:00:00.000 --> 00:00:03.780]  我是教會的馮牧師
[00:16:43.940 --> 00:16:53.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:53.940 --> 00:16:54.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:54.940 --> 00:16:55.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:55.940 --> 00:16:56.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:56.940 --> 00:16:57.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:57.940 --> 00:16:58.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:58.940 --> 00:16:59.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:59.940 --> 00:17:00.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:00.940 --> 00:17:01.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:01.940 --> 00:17:14.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:14.940 --> 00:17:15.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:15.940 --> 00:17:16.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:16.940 --> 00:17:17.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:17.940 --> 00:17:18.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:18.940 --> 00:17:19.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:19.940 --> 00:17:20.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:20.940 --> 00:17:21.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:21.940 --> 00:17:22.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:22.940 --> 00:17:36.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:17:53.940 --> 00:17:55.940]  今天我們三位年輕人即將受浸
[00:17:55.940 --> 00:17:56.940]  今天我們三位年輕人即將受浸
[00:17:56.940 --> 00:18:00.940]  這三位年輕人等一下就會受浸了
[00:18:00.940 --> 00:18:01.940]  因為我沒有和你們上浸禮班
[00:18:01.940 --> 00:18:02.940]  因為我沒有和你們上浸禮班
[00:18:02.940 --> 00:18:03.940]  因為我沒有和你們上浸禮班
[00:18:03.940 --> 00:18:04.940]  因為我沒有和你們上浸禮班
[00:18:04.940 --> 00:18:05.940]  所以我相信我的童工謝姑娘
[00:18:05.940 --> 00:18:06.940]  所以我相信我的童工謝姑娘
[00:18:06.940 --> 00:18:07.940]  所以我相信我的童工謝姑娘
[00:18:07.940 --> 00:18:08.940]  所以我相信我的童工謝姑娘
[00:18:08.940 --> 00:18:09.940]  所以我相信我的童工謝姑娘
[00:18:09.940 --> 00:18:10.940]  所以我相信我的童工謝姑娘
[00:18:10.940 --> 00:18:11.940]  所以我相信我的童工謝姑娘
[00:18:11.940 --> 00:18:12.940]  所以我相信我的童工謝姑娘
[00:18:12.940 --> 00:18:13.940]  所以我相信我的童工謝姑娘
[00:18:13.940 --> 00:18:14.940]  所以我相信我的童工謝姑娘
[00:18:14.940 --> 00:18:22.940]  所以你們應該明白浸禮的意義
[00:18:22.940 --> 00:18:25.940]  簡單來說就是立志做主的門徒
[00:18:25.940 --> 00:18:26.940]  簡單來說就是立志做主的門徒
[00:18:26.940 --> 00:18:27.940]  受浸歸入基督
[00:18:27.940 --> 00:18:28.940]  受浸歸入基督
[00:18:28.940 --> 00:18:30.940]  從今以後
[00:18:30.940 --> 00:18:31.940]  從今以後
[00:18:31.940 --> 00:18:32.940]  遵從基督的教導
[00:18:32.940 --> 00:18:33.940]  遵從基督的教導
[00:18:33.940 --> 00:18:38.940]  我們代表尖沙咀巨浸信會歡迎你加入成為我們的會友
[00:18:38.940 --> 00:18:42.940]  我代表尖沙咀國語信心會歡迎你們成為我們的會友
[00:18:42.940 --> 00:18:44.940]  從時間上拍早了
[00:18:44.940 --> 00:18:46.940]  因為還沒浸
[00:18:46.940 --> 00:18:48.940]  少拍了
[00:18:48.940 --> 00:18:49.940]  等一下才拍
[00:18:49.940 --> 00:18:51.940]  以這個屬靈的家為榮
[00:18:51.940 --> 00:18:53.940]  以這個屬靈的家為榮
[00:18:53.940 --> 00:18:55.940]  跟頂尖的一同建立教會
[00:18:55.940 --> 00:18:58.940]  跟其他弟兄姊妹一同建立教會
[00:18:58.940 --> 00:19:02.940]  特別有很多叔叔姨姨看著你們
[00:19:02.940 --> 00:19:04.940]  特別有很多叔叔姨姨看著你們
[00:19:04.940 --> 00:19:09.940]  你們不要忘記你們在團體裏誇下海口
[00:19:09.940 --> 00:19:13.940]  不要忘記你們曾經在團體裏誇下海口
[00:19:13.940 --> 00:19:17.940]  明年青少年團契要增長一倍
[00:19:17.940 --> 00:19:21.940]  你們說明年青少年團契的人數要增長一倍
[00:19:21.940 --> 00:19:23.940]  今天有份聽的就見證了
[00:19:23.940 --> 00:19:26.940]  今天有份聽到的就見證了
[00:19:26.940 --> 00:19:28.940]  最後送給你們一句說話
[00:19:28.940 --> 00:19:29.940]  最後送給你們
[00:19:29.940 --> 00:19:30.940]  出得來浸
[00:19:30.940 --> 00:19:31.940]  今天出來受浸
[00:19:31.940 --> 00:19:33.940]  要預了要還的
[00:19:33.940 --> 00:19:34.940]  早晚都要還的
[00:19:34.940 --> 00:19:36.940]  願神祝福你們
