
[00:00:00.000 --> 00:00:03.000]  (主席)各位頂子妹早晨
[00:24:12.560 --> 00:24:14.040]  你不能夠踏過來
[00:24:14.040 --> 00:24:17.480]  我不能夠踏過去
[00:24:17.480 --> 00:24:21.240]  人類為甚麼一定要生死相逼
[00:24:21.240 --> 00:24:25.120]  不是你死就是我亡
[00:24:25.120 --> 00:24:27.120]  身邊的人
[00:24:27.120 --> 00:24:29.400]  為甚麼一定要親疏有別
[00:24:29.400 --> 00:24:36.560]  不能夠平等相待呢?
[00:24:36.560 --> 00:24:39.200]  在人間
[00:24:39.200 --> 00:24:41.120]  某一天
[00:24:41.120 --> 00:24:44.320]  忽然間就有一個這樣的人
[00:24:44.320 --> 00:24:53.800]  他質疑自己一直以來生活的正當性
[00:24:53.800 --> 00:25:01.400]  質疑人類一直以來生活慣常的看法
[00:25:01.400 --> 00:25:05.560]  質疑世人一直以來無法擺脫的
[00:25:05.560 --> 00:25:14.120]  卻是致人於仇恨心冤的那些雜性
[00:25:14.120 --> 00:25:15.960]  我們一般都不會質疑任何東西
[00:25:15.960 --> 00:25:20.200]  我們慣常地、快樂地
[00:25:20.200 --> 00:25:24.320]  活我們正常的那種生活
[00:25:24.320 --> 00:25:27.480]  但在歷史裏面有一個這樣的人
[00:25:27.480 --> 00:25:32.600]  忽然間他懷疑這些所有的一切
[00:25:32.600 --> 00:25:36.120]  他詬問永恆的意義
[00:25:36.120 --> 00:25:42.760]  追尋人類從未踏足過的一個心靈廣闊的世界
[00:25:42.760 --> 00:25:48.480]  他想像一個能夠容納一切人的大地
[00:25:48.480 --> 00:25:50.200]  能夠撇開人的種族
[00:25:50.200 --> 00:25:56.120]  而看到那個皮膚裏面的真人性
[00:25:56.120 --> 00:25:57.600]  在那個人性的深處
[00:25:57.600 --> 00:26:00.440]  他視一切人如家人
[00:26:00.440 --> 00:26:04.920]  他想像一個從未見過的世界
[00:26:04.920 --> 00:26:09.040]  他想像一個人類的伊甸園
[00:26:09.040 --> 00:26:11.280]  在那裏人與人
[00:26:11.280 --> 00:26:12.600]  人與動物
[00:26:12.600 --> 00:26:13.840]  人與神
[00:26:13.840 --> 00:26:20.480]  像家人一樣相親相愛
[00:26:20.480 --> 00:26:25.480]  這是不是一個遙不可及的夢呢?
[00:26:25.480 --> 00:26:28.000]  或許是的
[00:26:28.000 --> 00:26:31.040]  不過他確實聽到那個聲音
[00:26:31.040 --> 00:26:33.920]  那個來自上天的聲音
[00:26:33.920 --> 00:26:36.720]  那個來自永恆的呼喚
[00:26:36.720 --> 00:26:40.400]  他心中清楚地聽到
[00:26:40.400 --> 00:26:44.600]  「來吧 離開你固有的一切
[00:26:44.600 --> 00:26:48.200]  本地 本族 父家
[00:26:48.200 --> 00:26:55.320]  往一個全新的領域去吧」
[00:26:55.320 --> 00:26:57.280]  這裏有一個人
[00:26:57.280 --> 00:26:59.520]  一個孤獨的人
[00:26:59.520 --> 00:27:05.560]  一個感悟到自己是孤獨獨特的一個人
[00:27:05.560 --> 00:27:09.240]  他登上了靈魂的高樓
[00:27:09.240 --> 00:27:12.040]  望向前面
[00:27:12.040 --> 00:27:14.480]  望向遠方
[00:27:14.480 --> 00:27:17.680]  望盡天涯路
[00:27:17.680 --> 00:27:22.160]  這是不是不能夠完成的夢呢?
[00:27:22.160 --> 00:27:24.600]  前路茫茫
[00:27:24.600 --> 00:27:28.760]  是否真的要踏上去呢?
[00:27:28.760 --> 00:27:31.840]  他聽到那個從天而來的呼喚
[00:27:31.840 --> 00:27:33.240]  他領悟到
[00:27:33.240 --> 00:27:36.600]  若果不踏上這個茫茫的天涯路
[00:27:36.600 --> 00:27:40.160]  一切就會依舊
[00:27:40.160 --> 00:27:43.160]  世人依舊
[00:27:43.160 --> 00:27:47.000]  遠古以來的歷史依舊
[00:27:47.000 --> 00:27:49.040]  萬古以來的歷史
[00:27:49.040 --> 00:27:51.600]  是殘殺的歷史
[00:27:51.600 --> 00:27:56.800]  是不讓他人站在大地上的歷史
[00:27:56.800 --> 00:28:00.920]  是視家人如敵人的歷史
[00:28:00.920 --> 00:28:06.160]  是否要讓這個歷史繼續一萬年呢?
[00:28:06.160 --> 00:28:09.040]  他聽到從天而來的呼喚
[00:28:09.040 --> 00:28:12.800]  他領悟到他必須踏向前
[00:28:12.800 --> 00:28:15.120]  千里之行
[00:28:15.120 --> 00:28:21.520]  始於他真的踏出向前的一步
[00:28:21.520 --> 00:28:23.920]  那個夢
[00:28:23.920 --> 00:28:25.680]  看上來
[00:28:25.680 --> 00:28:27.680]  在他有生之年
[00:28:27.680 --> 00:28:30.360]  不可能實現
[00:28:30.360 --> 00:28:32.200]  但是
[00:28:32.200 --> 00:28:34.240]  就算不能夠實現
[00:28:34.240 --> 00:28:37.840]  他都還是要踏出去
[00:28:37.840 --> 00:28:39.720]  因為唯有這樣
[00:28:39.720 --> 00:28:43.160]  他才能夠在人類裏面保存一個夢
[00:28:43.160 --> 00:28:44.720]  有了這個夢
[00:28:44.720 --> 00:28:47.360]  才能夠在這個漆黑的大地上
[00:28:47.360 --> 00:28:50.400]  保存一點光明
[00:28:50.400 --> 00:28:52.080]  他知道
[00:28:52.080 --> 00:28:56.760]  他要以全新的生命存在
[00:28:56.760 --> 00:29:00.480]  開展一個全新的國度
[00:29:00.480 --> 00:29:02.600]  這個國度的存在
[00:29:02.600 --> 00:29:05.280]  不是為自己的福祉
[00:29:05.280 --> 00:29:10.480]  而是為萬國萬族的福祉
[00:29:10.480 --> 00:29:13.760]  如何開始呢?
[00:29:13.760 --> 00:29:18.520]  他要以信心作為開始
[00:29:18.520 --> 00:29:24.120]  他要相信
[00:29:24.120 --> 00:29:26.000]  終極之間
[00:29:26.000 --> 00:29:29.760]  天地裏面有一份大愛
[00:29:29.760 --> 00:29:31.920]  他要對這種大愛
[00:29:31.920 --> 00:29:34.800]  有一種充足的信心
[00:29:34.800 --> 00:29:36.600]  他要用這個信心
[00:29:36.600 --> 00:29:41.720]  走出自己熟悉的一切
[00:29:41.720 --> 00:29:46.240]  他知不知道自己要走向哪裏呢?
[00:29:46.240 --> 00:29:48.000]  他不知道
[00:29:48.000 --> 00:29:50.360]  但他有夢
[00:29:50.360 --> 00:29:53.760]  他有靈魂的呼喚的引導
[00:29:53.760 --> 00:29:59.320]  他有對蒼生的大愛
[00:29:59.320 --> 00:30:01.440]  太空人岩士堂作為人類
[00:30:01.440 --> 00:30:03.440]  第一個踏足月球
[00:30:03.440 --> 00:30:05.880]  這個全新領域的人
[00:30:05.880 --> 00:30:07.760]  他踏足月球的時候
[00:30:07.760 --> 00:30:11.880]  他說這是一個人的一個小步
[00:30:11.880 --> 00:30:16.040]  卻是人類的一個大的跳躍
[00:30:16.040 --> 00:30:18.400]  阿伯蘭
[00:30:18.400 --> 00:30:21.000]  即是後來的阿伯拉罕
[00:30:21.000 --> 00:30:26.240]  離開他固有的一切的這個一小步
[00:30:26.240 --> 00:30:36.200]  就成為了人類精神國度開展的一個大的跳躍
[00:30:36.200 --> 00:30:39.160]  生活的慣性
[00:30:39.160 --> 00:30:42.920]  不再有主宰的力量
[00:30:42.920 --> 00:30:46.080]  歷史固定的軌跡
[00:30:46.080 --> 00:30:49.920]  不再有獨裁的力量
[00:30:49.920 --> 00:30:53.000]  歷史自身的發展
[00:30:53.000 --> 00:30:57.080]  不再成為人類救贖的力量
[00:30:57.080 --> 00:30:59.400]  歷史的發展
[00:30:59.400 --> 00:31:01.960]  常常是人的力量
[00:31:01.960 --> 00:31:04.400]  變得越來越厲害
[00:31:04.400 --> 00:31:08.960]  暴力因此也越來越強大
[00:31:08.960 --> 00:31:11.000]  的一個這樣的發展
[00:31:11.000 --> 00:31:16.200]  從該人殺他的兄弟阿伯開始
[00:31:16.200 --> 00:31:18.840]  這個兄弟的仇殺開始
[00:31:18.840 --> 00:31:24.120]  一直發展下去就去到後來
[00:31:24.120 --> 00:31:27.480]  巴比倫帝國對列國
[00:31:27.480 --> 00:31:33.480]  對猶大國的民族的滅絕
[00:31:33.480 --> 00:31:37.840]  總有人要打破這個歷史的循環
[00:31:37.840 --> 00:31:41.880]  總要有人走出這個歷史的輪迴
[00:31:41.880 --> 00:31:47.000]  總要有人去質問固有的一切
[00:31:47.000 --> 00:31:51.560]  阿伯拉罕不將救贖放在歷史的固有的發展裏面
[00:31:51.560 --> 00:31:57.160]  他將救贖寄託在從天而來的人外的天命
[00:31:57.160 --> 00:31:59.240]  這個不是歷史的邏輯
[00:31:59.240 --> 00:32:01.480]  這個是信仰的聆聽
[00:32:01.480 --> 00:32:05.600]  他不再是歷史發展裏面的一顆螺絲釘
[00:32:05.600 --> 00:32:11.120]  他登上靈魂的高樓成為信心之父
[00:32:11.120 --> 00:32:13.240]  他聽到從天而來的呼喚
[00:32:13.240 --> 00:32:14.680]  那個呼喚說
[00:32:14.680 --> 00:32:16.880]  第十二章第二第三節
[00:32:16.880 --> 00:32:19.400]  他說「我必叫你成為大國
[00:32:19.400 --> 00:32:20.880]  我必賜福於你
[00:32:20.880 --> 00:32:22.480]  叫你的名為大
[00:32:22.480 --> 00:32:25.120]  你也要叫別人得福
[00:32:25.120 --> 00:32:26.320]  為你祝福的
[00:32:26.320 --> 00:32:27.960]  我必賜福於他
[00:32:27.960 --> 00:32:29.360]  那咎助你的
[00:32:29.360 --> 00:32:31.080]  我必咎助他
[00:32:31.080 --> 00:32:32.480]  地上的萬族
[00:32:32.480 --> 00:32:35.040]  都要因你得福」
[00:32:35.040 --> 00:32:36.720]  要祝福世人
[00:32:36.720 --> 00:32:41.160]  就要以一個全新的生命存在
[00:32:41.160 --> 00:32:45.280]  開展一個全新的國度來實現
[00:32:45.280 --> 00:32:47.800]  而這個國度要慢慢開展
[00:32:47.800 --> 00:32:50.000]  首先就要有一群人
[00:32:50.000 --> 00:32:53.880]  要甘心活出一種特殊的天命
[00:32:53.880 --> 00:32:55.360]  在古時
[00:32:55.360 --> 00:32:58.800]  這個就需要阿伯拉罕要有後裔
[00:32:58.800 --> 00:33:02.080]  從一個新的家庭開始
[00:33:02.080 --> 00:33:04.680]  活一個新的生命
[00:33:04.680 --> 00:33:09.400]  然後透過這樣慢慢去影響其他的人
[00:33:09.400 --> 00:33:11.600]  這個主題開始了
[00:33:11.600 --> 00:33:15.960]  《創世紀》後面的故事慢慢發展的情節
[00:33:15.960 --> 00:33:18.960]  就不斷去挑戰
[00:33:18.960 --> 00:33:20.840]  你要有一個家庭
[00:33:20.840 --> 00:33:22.000]  有一群人
[00:33:22.000 --> 00:33:23.840]  要活出一個新的生命
[00:33:23.840 --> 00:33:26.680]  影響其他的人
[00:33:26.680 --> 00:33:28.120]  行不行呀?
[00:33:28.120 --> 00:33:31.200]  你連後裔都沒有
[00:33:31.200 --> 00:33:33.600]  《創世紀》的故事發展下去
[00:33:33.600 --> 00:33:36.400]  它經常糾纏著一個問題就是
[00:33:36.400 --> 00:33:38.240]  有沒有後裔?
[00:33:38.240 --> 00:33:39.920]  就算後來有
[00:33:39.920 --> 00:33:41.520]  神說你獻了祂
[00:33:41.520 --> 00:33:42.680]  那不就是沒有?
[00:33:42.680 --> 00:33:43.760]  沒有的話
[00:33:43.760 --> 00:33:46.160]  我所想的那個夢
[00:33:46.160 --> 00:33:48.840]  還會不會實現?
[00:33:48.840 --> 00:33:54.120]  在夢與現實的限制的這種張力裏面
[00:33:54.120 --> 00:33:58.320]  慢慢開展《創世紀》後面的情節
[00:33:58.320 --> 00:34:00.720]  然後就是
[00:34:00.720 --> 00:34:02.720]  你要有一群人
[00:34:02.720 --> 00:34:04.720]  活一個特殊的生活
[00:34:04.720 --> 00:34:06.720]  讓其他人看到
[00:34:06.720 --> 00:34:10.400]  你就要有一個具體生活的土地
[00:34:10.400 --> 00:34:14.240]  於是《五經》的第二個主題就出現了
[00:34:14.240 --> 00:34:16.520]  就是土地的問題
[00:34:16.520 --> 00:34:17.960]  這個土地的問題
[00:34:17.960 --> 00:34:19.960]  《創世紀》沒有特別處理
[00:34:19.960 --> 00:34:23.080]  它留下一些痕跡指向將來
[00:34:23.080 --> 00:34:25.200]  正式處理土地的問題
[00:34:25.200 --> 00:34:28.400]  就是我們下一次我講道的時候
[00:34:28.400 --> 00:34:29.800]  要處理的經文
[00:34:29.800 --> 00:34:33.800]  就是《埃及記》的經文
[00:34:33.800 --> 00:34:37.560]  怎樣去擁有一個土地
[00:34:37.560 --> 00:34:43.160]  讓自己的生活在大地上展示出來呢?
[00:34:43.160 --> 00:34:46.640]  第三,你要有一個新的生命
[00:34:46.640 --> 00:34:48.840]  那個核心就是
[00:34:48.840 --> 00:34:52.920]  人的生命與神的要求
[00:34:52.920 --> 00:34:55.280]  連繫在一起
[00:34:55.280 --> 00:34:58.040]  這個就是由現在開始
[00:34:58.040 --> 00:35:00.520]  第三次的講道我會處理的
[00:35:00.520 --> 00:35:03.520]  就是《利未記》的經文
[00:35:03.520 --> 00:35:04.920]  你要有後裔
[00:35:04.920 --> 00:35:06.160]  有個家庭
[00:35:06.160 --> 00:35:07.200]  有個土地
[00:35:07.200 --> 00:35:08.480]  要生活
[00:35:08.480 --> 00:35:09.960]  還有你要特別地
[00:35:09.960 --> 00:35:12.960]  活出一種特別的生活方式
[00:35:12.960 --> 00:35:17.120]  你就需要有《利未記》
[00:35:17.120 --> 00:35:19.440]  留心,《創世紀》這裡的經文
[00:35:19.440 --> 00:35:22.040]  「為祢祝福的,我必賜福與祂」
[00:35:22.040 --> 00:35:24.680]  「就座祢的,我必就座祂」
[00:35:24.680 --> 00:35:32.400]  這裡就是「神與人連成一線,和福與共」
[00:35:32.400 --> 00:35:33.840]  簡單來說
[00:35:33.840 --> 00:35:37.640]  神要透過一班人活出神聖
[00:35:37.640 --> 00:35:43.280]  好讓人能夠斬斷罪惡的循環
[00:35:43.280 --> 00:35:48.960]  然後在大地上展示永恆的意義
[00:35:48.960 --> 00:35:51.800]  在人類歷史漆黑的長夜裡
[00:35:51.800 --> 00:35:55.520]  伯拉罕從歷史的固網裡
[00:35:55.520 --> 00:36:02.040]  固有的框架裡走出來
[00:36:02.040 --> 00:36:04.160]  歷史的固網
[00:36:04.160 --> 00:36:06.080]  歷史的框架
[00:36:06.080 --> 00:36:09.120]  聖經的用字就是Kronos
[00:36:09.120 --> 00:36:12.880]  Kronos就是我們歷史時間因果
[00:36:12.880 --> 00:36:17.280]  不斷地連成一體的
[00:36:17.280 --> 00:36:18.600]  緊密的
[00:36:18.600 --> 00:36:20.040]  走不出的
[00:36:20.040 --> 00:36:24.000]  一種時間的觀點
[00:36:24.000 --> 00:36:27.040]  聖經的用字叫做Kronos
[00:36:27.040 --> 00:36:31.760]  伯拉罕就從Kronos走向Kairos
[00:36:31.760 --> 00:36:33.160]  Kairos是什麼呢?
[00:36:33.160 --> 00:36:36.640]  Kairos就是人回應神的時候
[00:36:36.640 --> 00:36:38.480]  能夠在一點裡面
[00:36:38.480 --> 00:36:42.760]  忽然間領悟到永恆的意義
[00:36:42.760 --> 00:36:45.640]  縱使是靈光的一點
[00:36:45.640 --> 00:36:49.640]  永恆的神聖就已經無限地展現
[00:36:49.640 --> 00:36:55.880]  這就不是Kronos那種時間的觀點了
[00:36:55.880 --> 00:36:58.240]  上天揀選了伯拉罕
[00:36:58.240 --> 00:37:01.720]  伯拉罕回應了上天的呼喚
[00:37:01.720 --> 00:37:04.880]  他成為了天命的承擔者
[00:37:04.880 --> 00:37:06.160]  人性的邪惡
[00:37:06.160 --> 00:37:09.360]  會在歷史裡面不斷活出它的殘忍
[00:37:09.360 --> 00:37:11.400]  而天命的承擔者
[00:37:11.400 --> 00:37:16.320]  就要以人愛對抗人性的殘酷
[00:37:16.320 --> 00:37:18.320]  當然我們知道到了最後
[00:37:18.320 --> 00:37:23.240]  就是以十字架的人愛
[00:37:23.240 --> 00:37:27.800]  去對抗所有讓人受苦的
[00:37:27.800 --> 00:37:30.400]  那種殘忍的力量
[00:37:30.400 --> 00:37:32.880]  天降大任於人
[00:37:32.880 --> 00:37:37.560]  伯拉罕的人生將會面對各種的艱難
[00:37:37.560 --> 00:37:39.840]  而無視這一切的艱難
[00:37:39.840 --> 00:37:44.000]  伯拉罕作為一個領受天命的第一人
[00:37:44.000 --> 00:37:46.960]  他毅然離開固有的一切
[00:37:46.960 --> 00:37:51.960]  沉溯著生命永恆的意義
[00:37:51.960 --> 00:37:54.000]  不知道還有多少人
[00:37:54.000 --> 00:37:58.800]  會有伯拉罕的這種靈魂的觸動
[00:37:58.800 --> 00:38:00.840]  不知道還有多少人
[00:38:00.840 --> 00:38:05.440]  會像伯拉罕一樣毅然的起行
[00:38:05.440 --> 00:38:07.040]  不知道還有多少人
[00:38:07.040 --> 00:38:10.080]  能夠像伯拉罕一樣
[00:38:10.080 --> 00:38:14.640]  以信仰活到底
[00:38:14.640 --> 00:38:17.160]  五經的故事如何發展下去呢?
[00:38:17.160 --> 00:38:19.160]  下個月第三個星期
[00:38:19.160 --> 00:38:21.560]  我在這裡會說出埃及記
[00:38:21.560 --> 00:38:23.920]  約定你下個月見
[00:38:23.920 --> 00:38:26.240]  願榮耀歸於上主
[00:38:26.240 --> 00:38:28.240]  願人間享和平
