
[00:00:00.000 --> 00:00:07.660]  今天我們又去到拜偶像的食物的總結篇
[00:16:39.380 --> 00:16:41.740]  就是這班用到盡
[00:16:41.740 --> 00:16:46.460]  拿權利拿到盡的朋友
[00:16:46.460 --> 00:16:50.140]  包括裡面還有些基督徒
[00:16:50.140 --> 00:16:51.540]  你當然見到的時候
[00:16:51.540 --> 00:16:54.620]  怎麼會不跌倒呢
[00:16:54.620 --> 00:16:56.500]  究竟是什麼呢
[00:16:56.500 --> 00:16:57.740]  其實這班人
[00:16:57.740 --> 00:17:00.700]  他最先毒害的是他自己
[00:17:00.700 --> 00:17:04.740]  是他自己不能自控
[00:17:04.740 --> 00:17:06.900]  David Osberger一個
[00:17:06.900 --> 00:17:08.460]  他一句話
[00:17:08.460 --> 00:17:11.420]  正正描述了這種心態
[00:17:11.420 --> 00:17:13.340]  到今天可能發展到
[00:17:13.340 --> 00:17:16.100]  成為一個個人主義
[00:17:16.100 --> 00:17:19.340]  個人主義的好處是有的
[00:17:19.340 --> 00:17:21.780]  叫到本來人好像微不足道
[00:17:21.780 --> 00:17:23.300]  找不到自己
[00:17:23.300 --> 00:17:24.660]  上帝要我們認識自己
[00:17:24.660 --> 00:17:25.860]  有身份
[00:17:25.860 --> 00:17:27.380]  所以在那個過程是好的
[00:17:27.380 --> 00:17:30.540]  釋放一個負責任的個體
[00:17:30.540 --> 00:17:33.340]  有尊嚴有價值
[00:17:33.340 --> 00:17:35.260]  有持久的意義
[00:17:35.260 --> 00:17:35.700]  對的
[00:17:35.700 --> 00:17:39.340]  不過這種想法進入了社會的思潮
[00:17:39.340 --> 00:17:40.060]  行不行
[00:17:40.060 --> 00:17:41.380]  社會的思潮是什麼
[00:17:41.380 --> 00:17:45.140]  立啊 裸啊 好啊 多啊 靚啊
[00:17:45.140 --> 00:17:45.980]  這樣的話
[00:17:45.980 --> 00:17:51.340]  我們就將這個自我個人主義偶像化了
[00:17:51.340 --> 00:17:52.260]  偶像化是什麼
[00:17:52.260 --> 00:17:54.820]  成為了唯一最大的目標
[00:17:54.820 --> 00:17:58.060]  自我膨脹這個主義就是這樣
[00:17:58.060 --> 00:18:02.300]  慨嘆群體的責任和個人責任之間
[00:18:02.300 --> 00:18:04.300]  已經失衡了
[00:18:04.300 --> 00:18:08.020]  群體團結和個人尊嚴之間
[00:18:08.020 --> 00:18:13.700]  完全失去應有的平衡
[00:18:13.700 --> 00:18:15.420]  困難
[00:18:15.420 --> 00:18:16.300]  不過很有趣
[00:18:16.300 --> 00:18:19.940]  保羅不單止指出這麼大的問題
[00:18:19.940 --> 00:18:23.140]  並且他立刻已經拆解中間
[00:18:23.140 --> 00:18:25.580]  有些解約出現了
[00:18:25.580 --> 00:18:29.260]  就是短短第八章到第十章的首尾
[00:18:29.260 --> 00:18:31.020]  已經呼應了這件事
[00:18:31.020 --> 00:18:34.180]  我們再讀一次第十章二十三二十四節
[00:18:34.180 --> 00:18:34.940]  我們一起倒模
[00:18:34.940 --> 00:18:35.820]  預備起
[00:18:35.820 --> 00:18:38.060]  凡事都可行
[00:18:38.060 --> 00:18:40.300]  但不都有益處
[00:18:40.300 --> 00:18:42.220]  凡事都可行
[00:18:42.220 --> 00:18:44.380]  但不都造就人
[00:18:44.380 --> 00:18:46.140]  無論何人
[00:18:46.140 --> 00:18:48.660]  不要求自己的益處
[00:18:48.660 --> 00:18:52.460]  乃要求別人的益處
[00:18:52.460 --> 00:18:53.780]  他突然間說了一件事
[00:18:53.780 --> 00:18:55.100]  很清楚
[00:18:55.100 --> 00:18:56.460]  如果我們學到
[00:18:56.460 --> 00:18:58.820]  不只是求自己
[00:18:58.820 --> 00:19:01.380]  乃求別人的益處
[00:19:01.380 --> 00:19:03.780]  再拼在第八章第一節
[00:19:03.780 --> 00:19:05.580]  你就會看到一個圖畫
[00:19:05.580 --> 00:19:06.980]  什麼是造就人呢
[00:19:06.980 --> 00:19:08.860]  跟愛有關
[00:19:08.860 --> 00:19:12.100]  怎樣才將別人的益處
[00:19:12.100 --> 00:19:14.620]  看為跟自己的益處那麼重要
[00:19:14.620 --> 00:19:15.820]  就是因為
[00:19:15.820 --> 00:19:16.460]  這個愛
[00:19:16.460 --> 00:19:18.380]  你當這個是你的家
[00:19:18.380 --> 00:19:19.980]  上帝給你這個世界
[00:19:19.980 --> 00:19:22.180]  你有份
[00:19:22.180 --> 00:19:24.540]  所以第一點我們要學習
[00:19:24.540 --> 00:19:26.180]  就是如果我們真正有愛
[00:19:26.180 --> 00:19:27.420]  作為一個門徒
[00:19:27.420 --> 00:19:28.980]  你有個特質的
[00:19:28.980 --> 00:19:30.780]  這個特質就是你開始發現
[00:19:30.780 --> 00:19:35.540]  你不會自動跌入一個為自己的咒咒
[00:19:35.540 --> 00:19:37.340]  這是一個無限的咒咒
[00:19:37.340 --> 00:19:39.540]  一個不能自控的選擇
[00:19:39.540 --> 00:19:40.260]  就是說
[00:19:40.260 --> 00:19:42.500]  如果你真正作為一個門徒
[00:19:42.500 --> 00:19:44.420]  學到保羅這裡的教導
[00:19:44.420 --> 00:19:45.700]  就是你作決定
[00:19:45.700 --> 00:19:47.380]  就會立刻
[00:19:47.380 --> 00:19:50.460]  將自己不需要的自我除去
[00:19:50.460 --> 00:19:54.940]  並且考慮別人的益處
[00:19:54.940 --> 00:19:55.700]  又這麼說
[00:19:55.700 --> 00:19:57.580]  如果重組這三章
[00:19:57.580 --> 00:19:59.300]  我們剛才說的對比
[00:19:59.300 --> 00:20:01.300]  上表說了
[00:20:01.300 --> 00:20:02.980]  自高自大
[00:20:02.980 --> 00:20:04.420]  不都做咒人
[00:20:04.420 --> 00:20:06.660]  不都有益處令人跌倒
[00:20:06.660 --> 00:20:08.860]  下面的解藥劑
[00:20:08.860 --> 00:20:12.260]  就是當我們以愛去作選擇
[00:20:12.260 --> 00:20:13.620]  又開始學習
[00:20:13.620 --> 00:20:16.020]  不求自己的益處
[00:20:16.020 --> 00:20:19.220]  乃求別人的益處
[00:20:19.220 --> 00:20:20.860]  這個做咒人
[00:20:20.860 --> 00:20:24.460]  就成為我們很大的釋放
[00:20:24.460 --> 00:20:26.220]  自高自大
[00:20:26.220 --> 00:20:28.060]  你看到有個特性就是
[00:20:28.060 --> 00:20:30.180]  我比你好
[00:20:30.180 --> 00:20:31.420]  如果你是門徒
[00:20:31.420 --> 00:20:33.060]  你經常覺得我比你好
[00:20:33.060 --> 00:20:34.580]  即是你還沒解毒
[00:20:34.580 --> 00:20:36.940]  又或者不做咒人的意思就是
[00:20:36.940 --> 00:20:38.580]  我不想你更好
[00:20:38.580 --> 00:20:41.980]  我一直要比你好
[00:20:41.980 --> 00:20:43.180]  明白嗎
[00:20:43.180 --> 00:20:44.860]  再想想
[00:20:44.860 --> 00:20:46.100]  令人跌倒
[00:20:46.100 --> 00:20:47.820]  即是上面的毒劑就是
[00:20:47.820 --> 00:20:49.500]  我不單不想你更好
[00:20:49.500 --> 00:20:52.900]  我想你更差
[00:20:52.900 --> 00:20:56.740]  你永遠都比不起我
[00:20:56.740 --> 00:20:58.260]  這個世界有很多這種人
[00:20:58.260 --> 00:21:00.020]  但下面很不同
[00:21:00.020 --> 00:21:01.460]  下面就是在說
[00:21:01.460 --> 00:21:04.340]  愛告訴你我和你一樣
[00:21:04.340 --> 00:21:10.020]  並且我想你更好
[00:21:10.020 --> 00:21:11.260]  很有趣的
[00:21:11.260 --> 00:21:13.220]  這個等於一樣東西
[00:21:13.220 --> 00:21:15.780]  就是保羅提出的自由是
[00:21:15.780 --> 00:21:19.220]  我有權去做我做的事
[00:21:19.220 --> 00:21:23.260]  但是因為愛我更加有權去做
[00:21:23.260 --> 00:21:24.460]  我不做的事
[00:21:24.460 --> 00:21:26.300]  我可以選擇不做
[00:21:26.300 --> 00:21:30.460]  因為做咒別人
[00:21:30.460 --> 00:21:32.860]  我不知道你有沒有這個自由
[00:21:32.860 --> 00:21:34.180]  還是我們一路選擇
[00:21:34.180 --> 00:21:36.460]  立刻就選擇怎樣是最好
[00:21:36.460 --> 00:21:38.100]  我怎樣才可以
[00:21:38.100 --> 00:21:39.540]  不
[00:21:39.540 --> 00:21:40.940]  我們不單要愛自己
[00:21:40.940 --> 00:21:43.740]  並且要愛人如己
[00:21:43.740 --> 00:21:45.700]  愛自己已經是我們今天
[00:21:45.700 --> 00:21:48.180]  必然想做的選擇
[00:21:48.180 --> 00:21:51.220]  但上帝提醒我們更加要多個選擇
[00:21:51.220 --> 00:21:53.900]  愛人如己
[00:21:53.900 --> 00:21:55.540]  接著去到第二點
[00:21:55.540 --> 00:21:58.620]  第二點我們就回到制慾
[00:21:58.620 --> 00:22:02.220]  制慾當然如果我們用第八章
[00:22:02.220 --> 00:22:06.460]  第九章 第十章是一個大檢閱
[00:22:06.460 --> 00:22:09.180]  大檢閱不是吃得還是不吃得
[00:22:09.180 --> 00:22:11.060]  一句說話這麼簡單
[00:22:11.060 --> 00:22:14.420]  我們先看看第二十五 二十六 二十七節
[00:22:14.420 --> 00:22:17.220]  他這次又加上說些什麼
[00:22:17.220 --> 00:22:18.980]  我們讀這三節 預備起
[00:22:18.980 --> 00:22:21.380]  凡市上所賣的
[00:22:21.380 --> 00:22:23.380]  你們只管吃
[00:22:23.380 --> 00:22:27.380]  不要為良心的緣故問什麼話
[00:22:27.380 --> 00:22:30.500]  因為地和其中所充滿的
[00:22:30.500 --> 00:22:32.620]  都屬付主
[00:22:32.620 --> 00:22:34.620]  倘有一個不信的人
[00:22:34.620 --> 00:22:37.140]  請你們赴宴
[00:22:37.140 --> 00:22:39.380]  你們若願意去
[00:22:39.380 --> 00:22:42.060]  凡擺在你們面前的
[00:22:42.060 --> 00:22:43.420]  只管吃
[00:22:43.420 --> 00:22:47.460]  不要為良心的緣故問什麼話
[00:22:47.460 --> 00:22:48.300]  這裡說什麼?
[00:22:48.300 --> 00:22:49.300]  吃啊
[00:22:49.300 --> 00:22:50.100]  所有東西都可以吃
[00:22:50.100 --> 00:22:50.420]  為什麼?
[00:22:50.420 --> 00:22:52.460]  因為當時在市場買的
[00:22:52.460 --> 00:22:53.980]  很大部分
[00:22:53.980 --> 00:22:57.660]  都已經獻祭 拜過偶像
[00:22:57.660 --> 00:22:58.660]  你不用問
[00:22:58.660 --> 00:22:59.660]  問都不用問
[00:22:59.660 --> 00:23:00.340]  為什麼?
[00:23:00.340 --> 00:23:01.820]  第二十六節說得很清楚
[00:23:01.820 --> 00:23:04.500]  地和其中所有充滿的
[00:23:04.500 --> 00:23:06.340]  都屬付誰?
[00:23:06.340 --> 00:23:07.300]  主
[00:23:07.300 --> 00:23:08.660]  不屬付偶像
[00:23:08.660 --> 00:23:09.380]  就是說
[00:23:09.380 --> 00:23:14.740]  食物本身不會因為拜過偶像而成為不潔
[00:23:14.740 --> 00:23:15.900]  成為污穢
[00:23:15.900 --> 00:23:16.940]  只管吃
[00:23:16.940 --> 00:23:20.060]  不用問
[00:23:20.060 --> 00:23:22.820]  不過我們要學兩件事
[00:23:22.820 --> 00:23:24.980]  我們人生最重要學兩種方向
[00:23:24.980 --> 00:23:25.740]  第一
[00:23:25.740 --> 00:23:27.420]  什麼是
[00:23:27.420 --> 00:23:27.860]  第二
[00:23:27.860 --> 00:23:29.740]  什麼不是
[00:23:29.740 --> 00:23:31.060]  什麼是正
[00:23:31.060 --> 00:23:32.420]  什麼是反
[00:23:32.420 --> 00:23:33.820]  例如
[00:23:33.820 --> 00:23:34.780]  愛
[00:23:34.780 --> 00:23:36.940]  是恆久
[00:23:36.940 --> 00:23:38.060]  忍耐
[00:23:38.060 --> 00:23:39.820]  聽了之後
[00:23:39.820 --> 00:23:41.020]  愛 恆久 忍耐
[00:23:41.020 --> 00:23:42.740]  對方做什麼都可以
[00:23:42.740 --> 00:23:44.580]  又不是
[00:23:44.580 --> 00:23:46.580]  愛 入不喜歡
[00:23:46.580 --> 00:23:48.700]  不宜
[00:23:48.700 --> 00:23:50.780]  這樣是不是
[00:23:50.780 --> 00:23:54.100]  是塗造我們人生很清楚或條件
[00:23:54.100 --> 00:23:56.460]  在這裡才說是
[00:23:56.460 --> 00:23:58.540]  是 你什麼都可以吃
[00:23:58.540 --> 00:24:00.500]  什麼都屬付主
[00:24:00.500 --> 00:24:03.460]  神賜的什麼都是好的
[00:24:03.460 --> 00:24:04.580]  明白嗎?
[00:24:04.580 --> 00:24:07.420]  我們在兩章前
[00:24:07.420 --> 00:24:08.700]  就是五個星期前
[00:24:08.700 --> 00:24:09.500]  我們說
[00:24:09.500 --> 00:24:11.180]  神創造天地用了六天
[00:24:11.180 --> 00:24:13.020]  第一天創造完之後
[00:24:13.020 --> 00:24:14.900]  祂說好還是不好?
[00:24:14.900 --> 00:24:15.500]  好
[00:24:15.500 --> 00:24:17.300]  第二天好不好?
[00:24:17.300 --> 00:24:18.300]  第三天呢?
[00:24:18.300 --> 00:24:19.020]  好
[00:24:19.020 --> 00:24:20.020]  第四天呢?
[00:24:20.020 --> 00:24:20.660]  好
[00:24:20.660 --> 00:24:21.540]  第五天呢?
[00:24:21.540 --> 00:24:22.180]  好
[00:24:22.180 --> 00:24:23.060]  第六天呢?
[00:24:23.060 --> 00:24:23.660]  好
[00:24:23.660 --> 00:24:25.260]  總之就好了
[00:24:25.260 --> 00:24:27.140]  其中一節是這樣記載的
[00:24:27.140 --> 00:24:27.980]  一章二十八節
[00:24:27.980 --> 00:24:28.700]  我們一起讀
[00:24:28.700 --> 00:24:29.660]  一二三
[00:24:29.660 --> 00:24:32.700]  神就賜福給他們
[00:24:32.700 --> 00:24:34.820]  又對他們說
[00:24:34.820 --> 00:24:36.980]  要生養眾多
[00:24:36.980 --> 00:24:38.780]  遍滿地面
[00:24:38.780 --> 00:24:40.540]  治理這地
[00:24:40.540 --> 00:24:43.220]  也要管理海裡的魚
[00:24:43.220 --> 00:24:44.700]  空中的鳥
[00:24:44.700 --> 00:24:47.900]  和地上各樣行動的活物
[00:24:47.900 --> 00:24:50.340]  又賜福又叫祂治理
[00:24:50.340 --> 00:24:52.180]  上帝做的都是什麼?
[00:24:52.180 --> 00:24:54.300]  好的
[00:24:54.300 --> 00:24:56.580]  所以保羅也很清楚地說
[00:24:56.580 --> 00:24:57.540]  吃吧
[00:24:57.540 --> 00:24:59.700]  什麼都可以吃
[00:24:59.700 --> 00:25:01.420]  而第八章也有提到
[00:25:01.420 --> 00:25:04.180]  祂說我們知道偶像在世上
[00:25:04.180 --> 00:25:05.820]  算不得什麼
[00:25:05.820 --> 00:25:08.100]  其他不算什麼
[00:25:08.100 --> 00:25:09.100]  我上次解釋過
[00:25:09.100 --> 00:25:10.700]  Nothing at all
[00:25:10.700 --> 00:25:11.860]  不用怕
[00:25:11.860 --> 00:25:13.300]  祂不是不存在
[00:25:13.300 --> 00:25:14.460]  祂不是沒有能力
[00:25:14.460 --> 00:25:19.620]  不過不算得什麼
[00:25:19.620 --> 00:25:21.780]  也知道神只有一位
[00:25:21.780 --> 00:25:23.980]  再沒有別的神
[00:25:23.980 --> 00:25:25.620]  這個很清楚
[00:25:25.620 --> 00:25:27.060]  所以是可以吃的
[00:25:27.060 --> 00:25:28.620]  是真的
[00:25:28.620 --> 00:25:31.100]  不過當保羅在這三章
[00:25:31.100 --> 00:25:33.860]  又有些情況是不行的
[00:25:33.860 --> 00:25:35.260]  為什麼不行呢?
[00:25:35.260 --> 00:25:37.060]  這個大檢閱
[00:25:37.060 --> 00:25:38.260]  我們很清楚
[00:25:38.260 --> 00:25:40.420]  不可以吃的是什麼
[00:25:40.420 --> 00:25:41.620]  我們有一點重溫
[00:25:41.620 --> 00:25:43.180]  加上今天
[00:25:43.180 --> 00:25:45.660]  全幅圖畫就出現了
[00:25:45.660 --> 00:25:47.740]  第一個就在第八章提到
[00:25:47.740 --> 00:25:50.140]  因為別人的軟弱
[00:25:50.140 --> 00:25:51.420]  我們一起讀
[00:25:51.420 --> 00:25:52.460]  第八章第七節
[00:25:52.460 --> 00:25:53.420]  預備起
[00:25:53.420 --> 00:25:57.500]  但人不都有這等智慧
[00:25:57.500 --> 00:26:04.020]  有人如今因拜慣了偶像
[00:26:04.020 --> 00:26:05.860]  偶像之物
[00:26:05.860 --> 00:26:08.780]  他們的良心既然軟弱
[00:26:08.780 --> 00:26:10.740]  也就污穢了
[00:26:10.740 --> 00:26:13.740]  良心不是一個絕對的
[00:26:13.740 --> 00:26:15.420]  他在說一個感受
[00:26:15.420 --> 00:26:16.100]  一個對比
[00:26:16.100 --> 00:26:17.020]  他說什麼呢?
[00:26:17.020 --> 00:26:18.060]  剛才我們讀到
[00:26:18.060 --> 00:26:20.220]  所有事情神只有一位
[00:26:20.220 --> 00:26:21.380]  偶像算不得什麼
[00:26:21.380 --> 00:26:25.420]  不過有些人信心軟弱
[00:26:25.420 --> 00:26:27.020]  他回想起
[00:26:27.020 --> 00:26:27.980]  以前吃過
[00:26:27.980 --> 00:26:29.380]  他再吃
[00:26:29.380 --> 00:26:30.940]  他很害怕
[00:26:30.940 --> 00:26:32.660]  他覺得那裡有些力
[00:26:32.660 --> 00:26:34.140]  那裡可能幫到他
[00:26:34.140 --> 00:26:35.780]  可能怕得罪他
[00:26:35.780 --> 00:26:37.340]  可能他又怕上帝不喜歡
[00:26:37.340 --> 00:26:41.740]  這個因為初信或信得不夠穩陣
[00:26:41.740 --> 00:26:43.940]  良心軟弱
[00:26:43.940 --> 00:26:46.460]  不吃
[00:26:46.460 --> 00:26:47.780]  所以同一件事
[00:26:47.780 --> 00:26:49.940]  可能上帝很有信心吃
[00:26:49.940 --> 00:26:51.980]  我很怕不吃
[00:26:51.980 --> 00:26:53.300]  會是這樣
[00:26:53.300 --> 00:26:54.460]  第一個可能
[00:26:54.460 --> 00:26:57.300]  第二個就去到上帝順次提
[00:26:57.300 --> 00:26:58.420]  我們一起讀
[00:26:58.420 --> 00:27:00.740]  第十章二十到二十一節
[00:27:00.740 --> 00:27:01.620]  預備起
[00:27:01.620 --> 00:27:07.060]  外邦人所獻的祭士祭鬼
[00:27:07.060 --> 00:27:10.940]  我不願意你們與鬼相交
[00:27:10.940 --> 00:27:11.940]  這裡說一件事
[00:27:11.940 --> 00:27:13.700]  不是別人害怕
[00:27:13.700 --> 00:27:16.220]  是自己的心思知道
[00:27:16.220 --> 00:27:19.300]  以前拜過地主
[00:27:19.300 --> 00:27:22.740]  以前拜過關公
[00:27:22.740 --> 00:27:26.260]  我這次又去別人的廟宇
[00:27:26.260 --> 00:27:28.460]  那你去幹嘛?
[00:27:28.460 --> 00:27:30.020]  你不要弄到自己不行
[00:27:30.020 --> 00:27:31.580]  他說你這樣去吃人
[00:27:31.580 --> 00:27:32.500]  你不就是祭鬼
[00:27:32.500 --> 00:27:36.780]  因為你裡面可能心硬硬頸
[00:27:36.780 --> 00:27:38.300]  上星期柏西莉說得好
[00:27:38.300 --> 00:27:41.700]  她用儒家作比喻
[00:27:41.700 --> 00:27:43.700]  那些動作是一樣的
[00:27:43.700 --> 00:27:45.260]  但是你去到的時候
[00:27:45.260 --> 00:27:50.940]  你就開始有些奇怪的感受出來
[00:27:50.940 --> 00:27:53.700]  當然這個感受不只是祭鬼
[00:27:53.700 --> 00:27:54.700]  還是祭偶像
[00:27:54.700 --> 00:27:56.940]  還是在別人的廟宇拜
[00:27:56.940 --> 00:28:01.180]  其實沒有夠濟辱也可以
[00:28:01.180 --> 00:28:02.380]  我真的經歷過
[00:28:02.380 --> 00:28:03.500]  其實都幾次了
[00:28:03.500 --> 00:28:04.700]  其中一次
[00:28:04.700 --> 00:28:06.740]  就和弟兄姊妹去旅行
[00:28:06.740 --> 00:28:09.900]  去旅行就去到不同的景點
[00:28:09.900 --> 00:28:11.620]  介紹一下景點
[00:28:11.620 --> 00:28:15.020]  其中一個景點就是這個
[00:28:15.020 --> 00:28:17.140]  然後去下一個景點就是這個
[00:28:17.140 --> 00:28:18.380]  去完一個景點
[00:28:18.380 --> 00:28:19.020]  去下一個景點
[00:28:19.020 --> 00:28:20.060]  我們一路走一走
[00:28:20.060 --> 00:28:21.860]  不見了姊妹
[00:28:21.860 --> 00:28:23.060]  不見了
[00:28:23.060 --> 00:28:23.580]  真奇怪
[00:28:23.580 --> 00:28:25.300]  就四處找
[00:28:25.300 --> 00:28:27.100]  沿路找
[00:28:27.100 --> 00:28:28.940]  找回那個景點
[00:28:28.940 --> 00:28:31.060]  為什麼她留在那個景點呢
[00:28:31.060 --> 00:28:33.220]  原來那個景點叫做
[00:28:33.220 --> 00:28:37.340]  姻緣之池
[00:28:37.340 --> 00:28:38.980]  當時介紹
[00:28:38.980 --> 00:28:41.740]  當你還在求姻緣
[00:28:41.740 --> 00:28:45.060]  你就要扔一個小銀
[00:28:45.060 --> 00:28:47.940]  去祈求你心目中的對象
[00:28:47.940 --> 00:28:49.380]  而扔這個小銀
[00:28:49.380 --> 00:28:53.460]  是還要背著扔的
[00:28:53.460 --> 00:28:55.420]  我就去找那個姊妹的時候
[00:28:55.420 --> 00:28:57.780]  就看到她剛剛背著
[00:28:57.780 --> 00:29:01.700]  拿著東西
[00:29:01.700 --> 00:29:03.940]  我看著有點特別
[00:29:03.940 --> 00:29:06.460]  究竟我出不出聲呢
[00:29:06.460 --> 00:29:09.100]  為什麼會這樣呢
[00:29:09.100 --> 00:29:12.340]  原來那個祭過偶像的物
[00:29:12.340 --> 00:29:14.460]  在她的內心
[00:29:14.460 --> 00:29:18.100]  她覺得我們的上帝不足夠為她準備
[00:29:18.100 --> 00:29:21.660]  而她覺得要為另一個上帝
[00:29:21.660 --> 00:29:24.380]  另一個偶像神去幫她
[00:29:24.380 --> 00:29:25.020]  很小心
[00:29:25.020 --> 00:29:25.780]  第二種
[00:29:25.780 --> 00:29:27.020]  如果是這樣的緣故
[00:29:27.020 --> 00:29:29.060]  去都不要去了
[00:29:29.060 --> 00:29:30.860]  廟宇都不要進去了
[00:29:30.860 --> 00:29:32.980]  不行,行不行
[00:29:32.980 --> 00:29:34.940]  第三種,更有趣
[00:29:34.940 --> 00:29:36.380]  第三種是為
[00:29:36.380 --> 00:29:37.900]  今天那幾個為
[00:29:37.900 --> 00:29:39.740]  不信任別人的良心
[00:29:39.740 --> 00:29:40.740]  嘩
[00:29:40.740 --> 00:29:42.140]  我們說港獨包得住
[00:29:42.140 --> 00:29:44.300]  你夠保羅包得住
[00:29:44.300 --> 00:29:45.100]  什麼都有
[00:29:45.100 --> 00:29:47.820]  我們再看看28、29、30節怎麼說
[00:29:47.820 --> 00:29:49.300]  我們一起唸,預備起
[00:29:49.300 --> 00:29:51.940]  若有人對你們說
[00:29:51.940 --> 00:29:54.740]  這是獻過祭的物
[00:29:54.740 --> 00:29:58.220]  就要為那告訴你們的人
[00:29:58.220 --> 00:30:01.420]  並為良心的緣故不吃
[00:30:01.420 --> 00:30:04.460]  我說的良心不是你的
[00:30:04.460 --> 00:30:06.260]  乃是他的
[00:30:06.260 --> 00:30:11.620]  我這自由為什麼被別人的良心論斷呢
[00:30:11.620 --> 00:30:13.940]  我若謝因而吃
[00:30:13.940 --> 00:30:16.700]  為什麼因我謝因的物
[00:30:16.700 --> 00:30:19.380]  被人誹謗呢
[00:30:19.380 --> 00:30:21.380]  這個很有趣
[00:30:21.380 --> 00:30:26.540]  他在說一個良心的緣故
[00:30:26.540 --> 00:30:28.260]  不是自己
[00:30:28.260 --> 00:30:29.820]  不是一個信了主的人
[00:30:29.820 --> 00:30:32.620]  是一個未信的人
[00:30:32.620 --> 00:30:33.580]  他做了一些食物
[00:30:33.580 --> 00:30:34.620]  剛才都看到
[00:30:34.620 --> 00:30:35.660]  你可以只管吃
[00:30:35.660 --> 00:30:36.580]  不要問
[00:30:36.580 --> 00:30:38.700]  因為我們知道當時的宴會
[00:30:38.700 --> 00:30:40.020]  當時的肉都獻過祭
[00:30:40.020 --> 00:30:41.100]  很大部分
[00:30:41.100 --> 00:30:41.940]  他說你不要問
[00:30:41.940 --> 00:30:44.540]  不過如果有些人問你
[00:30:44.540 --> 00:30:45.260]  咦
[00:30:45.260 --> 00:30:47.580]  你不是信了主嗎
[00:30:47.580 --> 00:30:49.900]  你可以吃嗎
[00:30:49.900 --> 00:30:55.380]  這個就是對成熟的信徒來說
[00:30:55.380 --> 00:30:56.260]  說完之後
[00:30:56.260 --> 00:31:00.900]  其實我可以為他而不吃
[00:31:00.900 --> 00:31:03.420]  要不然他覺得我們完全沒有立場
[00:31:03.420 --> 00:31:05.340]  為了吃做什麼都可以
[00:31:05.340 --> 00:31:07.660]  他說我們謝因而吃
[00:31:07.660 --> 00:31:12.580]  為什麼叫我們的謝因被人誹謗呢
[00:31:12.580 --> 00:31:14.660]  我們吃飯前都會
[00:31:14.660 --> 00:31:17.220]  我們會一個感謝主的祈禱
[00:31:17.220 --> 00:31:20.340]  我們感謝主賜我們的食物
[00:31:20.340 --> 00:31:21.780]  而這個感謝主
[00:31:21.780 --> 00:31:25.780]  其實真的跟潔淨食物無關
[00:31:25.780 --> 00:31:27.380]  是感謝上帝
[00:31:27.380 --> 00:31:29.820]  我們有力量去工作
[00:31:29.820 --> 00:31:32.460]  可以煮這一餐上去供應
[00:31:32.460 --> 00:31:34.460]  和頂尖和家人一起吃
[00:31:34.460 --> 00:31:36.540]  何等美好
[00:31:36.540 --> 00:31:37.660]  但如果那個吃一吃
[00:31:37.660 --> 00:31:39.660]  有人說他吃那些東西
[00:31:39.660 --> 00:31:42.700]  那為何吃呢
[00:31:42.700 --> 00:31:43.620]  很有趣
[00:31:43.620 --> 00:31:47.340]  這個為別人的良心論斷
[00:31:47.340 --> 00:31:50.500]  其實這裡不是在說真理
[00:31:50.500 --> 00:31:52.300]  不是在說道德
[00:31:52.300 --> 00:31:53.740]  在這個不是說真理道德
[00:31:53.740 --> 00:31:54.380]  你可以選擇
[00:31:54.380 --> 00:31:57.380]  不過選擇你有些不同的元素要想
[00:31:57.380 --> 00:32:00.340]  如果將這三樣東西放在一起
[00:32:00.340 --> 00:32:04.780]  那你就回答了我第八章
[00:32:04.780 --> 00:32:06.980]  在七月的時候第一次說
[00:32:06.980 --> 00:32:08.180]  所有的問題
[00:32:08.180 --> 00:32:09.660]  真的回答了
[00:32:09.660 --> 00:32:10.780]  那你就會知道
[00:32:10.780 --> 00:32:13.740]  你就會想起拜偶像的燒豬
[00:32:13.740 --> 00:32:15.740]  可不可以吃呢
[00:32:15.740 --> 00:32:18.100]  這個當時出現過
[00:32:18.100 --> 00:32:21.220]  父母過年用白切雞拜神
[00:32:21.220 --> 00:32:23.500]  信徒回父母家可不可以吃呢
[00:32:23.500 --> 00:32:26.420]  素母之後的燒肉可不可以吃呢
[00:32:26.420 --> 00:32:27.820]  素母之後很肚餓
[00:32:27.820 --> 00:32:29.540]  還要走那麼遠
[00:32:29.540 --> 00:32:34.940]  對於一家拜偶像的餐廳可不可以去呢
[00:32:34.940 --> 00:32:39.220]  理論上如果你真的看完也回答不了
[00:32:39.220 --> 00:32:40.980]  還有人可以幫你
[00:32:40.980 --> 00:32:43.100]  婚宴宴會有拜偶像的物
[00:32:43.100 --> 00:32:44.140]  可不可以呢
[00:32:44.140 --> 00:32:46.860]  去到別人家裡拜完神才給你吃
[00:32:46.860 --> 00:32:47.700]  可不可以呢
[00:32:47.700 --> 00:32:50.220]  或者有些宗教儀式可不可以呢
[00:32:50.220 --> 00:32:51.820]  那你已經回答了
[00:32:51.820 --> 00:32:53.900]  不過如果你還未完全明白
[00:32:53.900 --> 00:32:55.900]  你就可以找你的區目
[00:32:55.900 --> 00:32:57.980]  Pastor Pam、Pastor Winnie
[00:32:57.980 --> 00:32:59.300]  Pastor Eugene
[00:32:59.300 --> 00:33:00.740]  Yvonne老師
[00:33:00.740 --> 00:33:02.220]  有兒童
