
[00:00:00.000 --> 00:00:03.900]  我們活在今時今日的自由社會裏面
[00:22:58.300 --> 00:23:03.300]  倚楚雅仍然將他的希望寄託在上主
[00:23:03.300 --> 00:23:08.300]  鼓勵門徒將希望放在上主身上
[00:23:08.300 --> 00:23:11.300]  認定上帝是拯救的主
[00:23:11.300 --> 00:23:15.300]  其實在倚楚雅書第一至十二章
[00:23:15.300 --> 00:23:19.300]  我們都看到在每一次審判和責罵裏
[00:23:19.300 --> 00:23:23.300]  都有少許希望的訊息
[00:23:23.300 --> 00:23:26.300]  下星期我會特別看希望的訊息
[00:23:26.300 --> 00:23:28.300]  從第九章到十一章
[00:23:28.300 --> 00:23:31.300]  講到將來的盼望訊息
[00:23:31.300 --> 00:23:36.300]  倚楚雅一家人都成為上主給他們的記號
[00:23:36.300 --> 00:23:40.300]  倚楚雅本人說上主是拯救的主
[00:23:40.300 --> 00:23:45.300]  第二子叫斯瓦瓦術,意思都有含義
[00:23:45.300 --> 00:23:50.300]  斯瓦瓦術即是將來會有少數人回來
[00:23:50.300 --> 00:23:53.300]  第二子的名字很長
[00:23:53.300 --> 00:23:56.300]  哈瑪爾沙拉勒哈斯巴斯
[00:23:56.300 --> 00:23:59.300]  意思是快搶速奪
[00:23:59.300 --> 00:24:03.300]  就是現在你們看到的戰爭不用怕
[00:24:03.300 --> 00:24:09.300]  很快北邊的兩個國家會被亞述人搶奪
[00:24:09.300 --> 00:24:16.300]  所以整家人的名字都預示了上主對猶大的計劃
[00:24:16.300 --> 00:24:20.300]  在十九至二十節很有趣
[00:24:20.300 --> 00:24:26.300]  讓我們看到當時的猶大人真的走火入魔
[00:24:26.300 --> 00:24:31.300]  他們竟然將先知的門徒
[00:24:31.300 --> 00:24:37.300]  都當是一般民間的巫師和算命先生
[00:24:37.300 --> 00:24:41.300]  他們竟然去找倚楚雅先知的門徒
[00:24:41.300 --> 00:24:43.300]  不如你去求問一下鬼魂
[00:24:43.300 --> 00:24:46.300]  告訴他們將來的事
[00:24:46.300 --> 00:24:50.300]  倚楚雅就教導門徒要教訓這些猶大人民
[00:24:50.300 --> 00:24:56.300]  告訴他們你們要聽的是上帝的教誨和法律
[00:24:56.300 --> 00:25:01.300]  一定不可以聽巫師和算命先生說的話
[00:25:01.300 --> 00:25:05.300]  他們所說的話對你們毫無益處
[00:25:05.300 --> 00:25:11.300]  最後兩節經文就是預言猶大人民將來一定會被放逐
[00:25:11.300 --> 00:25:16.300]  只有患難和黑暗等待他們
[00:25:16.300 --> 00:25:19.300]  簡單解釋過這一章聖經之後
[00:25:19.300 --> 00:25:23.300]  我想跟大家說說在二十二節的經文裡面
[00:25:23.300 --> 00:25:26.300]  其實我們可以將它分為五個段落
[00:25:26.300 --> 00:25:33.300]  第一至第四節是預言患難很快會臨到敘利亞和以色列
[00:25:33.300 --> 00:25:38.300]  接著五到十節是預言亞述會不斷擴張
[00:25:38.300 --> 00:25:42.300]  靠武力是沒有什麼希望的
[00:25:42.300 --> 00:25:45.300]  耶路撒冷會倖存
[00:25:45.300 --> 00:25:48.300]  十一至十五節是一個勸告
[00:25:48.300 --> 00:25:51.300]  人應該敬畏上主
[00:25:51.300 --> 00:25:53.300]  然後十六至二十節
[00:25:53.300 --> 00:25:57.300]  我們得救的希望是在上帝那裡
[00:25:57.300 --> 00:26:02.300]  最後兩節的經文是預言猶大人會有災難
[00:26:02.300 --> 00:26:05.300]  被放逐流浪
[00:26:05.300 --> 00:26:09.300]  這個結構是一個同心圓的結構
[00:26:09.300 --> 00:26:12.300]  我上個星期也提過一次
[00:26:12.300 --> 00:26:16.300]  猶太人的文學裡面其中一個特點
[00:26:16.300 --> 00:26:18.300]  他們很喜歡將重點
[00:26:18.300 --> 00:26:21.300]  他們想表達的重點放在中間
[00:26:21.300 --> 00:26:23.300]  記不記得包湯圓的例子
[00:26:23.300 --> 00:26:27.300]  我們將一些好吃的東西包在湯圓中間
[00:26:27.300 --> 00:26:33.300]  猶太人文學的特色就是將重要的訊息放在中間
[00:26:33.300 --> 00:26:37.300]  今天的主題是人應該敬畏誰
[00:26:37.300 --> 00:26:39.300]  答案其實很簡單
[00:26:39.300 --> 00:26:42.300]  人應該畏懼上主
[00:26:42.300 --> 00:26:44.300]  人應該畏懼上主
[00:26:44.300 --> 00:26:47.300]  這個真的是超時代
[00:26:47.300 --> 00:26:53.300]  如果覺得用畏懼好像很負面
[00:26:53.300 --> 00:26:54.300]  那不要緊
[00:26:54.300 --> 00:26:56.300]  你改做敬畏也可以
[00:26:56.300 --> 00:26:58.300]  人應該敬畏上主
[00:26:58.300 --> 00:27:03.300]  因為希伯來文裡面的字
[00:27:03.300 --> 00:27:05.300]  一個字有很多含義
[00:27:05.300 --> 00:27:07.300]  可以用不同的翻譯
[00:27:07.300 --> 00:27:10.300]  你將希伯來文的字譯做敬畏也可以
[00:27:10.300 --> 00:27:14.300]  譯做畏懼也可以
[00:27:14.300 --> 00:27:15.300]  無論何時何地
[00:27:15.300 --> 00:27:19.300]  其實人都是應該敬畏上主
[00:27:19.300 --> 00:27:23.300]  在新疆時代主耶穌也曾經告訴我們
[00:27:23.300 --> 00:27:26.300]  只能殺害肉體卻不能殺滅靈魂的
[00:27:26.300 --> 00:27:28.300]  不用害怕
[00:27:28.300 --> 00:27:31.300]  要懼怕的是上帝
[00:27:31.300 --> 00:27:37.300]  只有祂能把人的肉體和靈魂都投進地獄
[00:27:37.300 --> 00:27:42.300]  現代基督徒很多時候強調上帝是愛
[00:27:42.300 --> 00:27:44.300]  神是愛
[00:27:44.300 --> 00:27:45.300]  所以不用怕
[00:27:45.300 --> 00:27:49.300]  不用怕
[00:27:49.300 --> 00:27:52.300]  對不對呢?
[00:27:52.300 --> 00:27:57.300]  如果我們和上帝真的建立一個完全的愛的關係
[00:27:57.300 --> 00:28:00.300]  我們就真的不用怕上帝
[00:28:00.300 --> 00:28:03.300]  因為仕途約翰也是這樣說的
[00:28:03.300 --> 00:28:05.300]  在約翰一書四章十八節
[00:28:05.300 --> 00:28:08.300]  有了愛就沒有懼怕
[00:28:08.300 --> 00:28:13.300]  完全的愛驅除一切的恐懼
[00:28:13.300 --> 00:28:19.300]  我們要怎樣和上帝建立一個完全的愛的關係呢?
[00:28:19.300 --> 00:28:23.300]  約翰福音十四章二十一節
[00:28:23.300 --> 00:28:28.300]  凡之上我命令並且遵守的人就是愛我的人
[00:28:28.300 --> 00:28:29.300]  愛我的
[00:28:29.300 --> 00:28:31.300]  我父親必定愛他
[00:28:31.300 --> 00:28:32.300]  我也愛他
[00:28:32.300 --> 00:28:34.300]  並且向他顯現
[00:28:34.300 --> 00:28:36.300]  愛字重覆幾次
[00:28:36.300 --> 00:28:37.300]  很多次
[00:28:37.300 --> 00:28:39.300]  一節經文裏面
[00:28:39.300 --> 00:28:41.300]  一二三四五六節
[00:28:41.300 --> 00:28:43.300]  這個完全愛的關係
[00:28:43.300 --> 00:28:48.300]  是要我們去接受命令
[00:28:48.300 --> 00:28:51.300]  也要遵守
[00:28:51.300 --> 00:28:57.300]  主耶穌給了我們什麼命令呢?
[00:28:57.300 --> 00:29:00.300]  簡單來說可以歸納為兩條
[00:29:00.300 --> 00:29:02.300]  一條就是大誡命
[00:29:02.300 --> 00:29:04.300]  一般人都叫大誡命
[00:29:04.300 --> 00:29:06.300]  我們今天也讀過了
[00:29:06.300 --> 00:29:08.300]  你要全心全情全意愛主你的上帝
[00:29:08.300 --> 00:29:10.300]  這是最重要的誡命
[00:29:10.300 --> 00:29:12.300]  第二條也一樣重要
[00:29:12.300 --> 00:29:13.300]  你要愛倫人
[00:29:13.300 --> 00:29:14.300]  要愛自己
[00:29:14.300 --> 00:29:16.300]  其實這兩條誡命
[00:29:16.300 --> 00:29:18.300]  不要以為第一條重要
[00:29:18.300 --> 00:29:19.300]  第二條沒那麼重要
[00:29:19.300 --> 00:29:21.300]  主耶穌說同樣重要
[00:29:21.300 --> 00:29:22.300]  是平衡的
[00:29:22.300 --> 00:29:25.300]  不是說這條優先那條沒那麼優先
[00:29:25.300 --> 00:29:26.300]  而是平衡的
[00:29:26.300 --> 00:29:28.300]  我們既要愛上帝
[00:29:28.300 --> 00:29:31.300]  也要愛我們的倫人
[00:29:31.300 --> 00:29:33.300]  另外一個是大誡命
[00:29:33.300 --> 00:29:35.300]  你們要去洗萬民
[00:29:35.300 --> 00:29:36.300]  作我的門徒
[00:29:36.300 --> 00:29:38.300]  奉父子聖靈的名給他們施洗
[00:29:38.300 --> 00:29:45.300]  並且教導他們遵守我所給你們的一切命令
[00:29:45.300 --> 00:29:49.300]  請大家留意在大誡命當中的吩咐
[00:29:49.300 --> 00:29:52.300]  就是教導他們遵守
[00:29:52.300 --> 00:29:54.300]  是遵守
[00:29:54.300 --> 00:29:56.300]  不是教導他們認識
[00:29:56.300 --> 00:29:59.300]  不是教導他們會記得
[00:29:59.300 --> 00:30:03.300]  也不是教導他們知道
[00:30:03.300 --> 00:30:05.300]  這些都是好的
[00:30:05.300 --> 00:30:06.300]  知道認識遵守
[00:30:06.300 --> 00:30:08.300]  知道記得
[00:30:08.300 --> 00:30:09.300]  都是好的
[00:30:09.300 --> 00:30:11.300]  不過最重要的是遵守
[00:30:11.300 --> 00:30:14.300]  最重要的是遵守
[00:30:14.300 --> 00:30:19.300]  如果我們要教別人遵守耶穌的一切命令
[00:30:19.300 --> 00:30:23.300]  我們自己就最好做個榜樣
[00:30:23.300 --> 00:30:26.300]  首先去遵守耶穌的命令
[00:30:26.300 --> 00:30:32.300]  求主幫助我們學習怎樣去愛上帝和敬畏上帝
[00:30:32.300 --> 00:30:35.300]  唯有當我們敬畏上帝的時候
[00:30:35.300 --> 00:30:39.300]  我們才會活得出一個智慧的人生
[00:30:39.300 --> 00:30:47.300]  《針研書》提醒我們敬畏上主是智慧的開端
[00:30:47.300 --> 00:30:53.300]  人生的一切幸福是從敬畏上主開始
[00:30:53.300 --> 00:30:55.300]  一起祈禱
[00:31:10.300 --> 00:31:13.300]  奉主耶穌基督的名祈禱
[00:31:13.300 --> 00:31:15.300]  阿們
