
[00:00:00.000 --> 00:00:03.800]  今天要講到的經文在臨前的十二章
[00:19:23.860 --> 00:19:24.860]  我很多時候也會想
[00:19:24.860 --> 00:19:26.860]  其實我講道是為了
[00:19:26.860 --> 00:19:28.460]  因為編了是我
[00:19:28.460 --> 00:19:30.260]  我要fulfill我的duty
[00:19:30.260 --> 00:19:31.260]  因為我責任
[00:19:31.260 --> 00:19:32.060]  所以我講道
[00:19:32.060 --> 00:19:34.060]  還是因為我出於愛呢
[00:19:34.060 --> 00:19:35.060]  一篇經文
[00:19:35.060 --> 00:19:37.060]  一篇講章可以寫得
[00:19:37.060 --> 00:19:39.060]  有很深入的釋經
[00:19:39.060 --> 00:19:40.060]  可以寫得很好笑
[00:19:40.060 --> 00:19:41.460]  加很多笑話
[00:19:41.460 --> 00:19:43.460]  甚至很inspiring
[00:19:43.460 --> 00:19:45.660]  但是同樣可以無礙
[00:19:45.660 --> 00:19:47.860]  你分不分到的
[00:19:47.860 --> 00:19:50.060]  我有時候看到有些人在台上
[00:19:50.060 --> 00:19:51.260]  去講道
[00:19:51.260 --> 00:19:52.260]  我不是講我們教會
[00:19:52.260 --> 00:19:56.460]  我真的不是講我們教會
[00:19:56.460 --> 00:19:57.660]  真的
[00:19:57.660 --> 00:20:00.460]  你不信我也沒辦法
[00:20:00.460 --> 00:20:03.060]  尤其是一些很出色的講員
[00:20:03.060 --> 00:20:04.460]  你聽得出他那篇道
[00:20:04.460 --> 00:20:06.860]  應該講過超過一百次
[00:20:06.860 --> 00:20:09.860]  他的笑位準確到
[00:20:09.860 --> 00:20:12.260]  簡直是絲毫不差
[00:20:12.260 --> 00:20:14.860]  好像你聽CD那樣
[00:20:14.860 --> 00:20:17.260]  永遠都是那個位置有個笑話
[00:20:17.260 --> 00:20:18.860]  永遠都是那個位置有個停頓
[00:20:18.860 --> 00:20:20.860]  永遠都是那個位置講一句
[00:20:20.860 --> 00:20:22.260]  有sound bite的東西
[00:20:22.260 --> 00:20:24.860]  讓你可以記住
[00:20:24.860 --> 00:20:26.060]  其實每一次講道
[00:20:26.060 --> 00:20:27.460]  你留意一下那個講員
[00:20:27.460 --> 00:20:28.660]  是不是真的有心
[00:20:28.660 --> 00:20:29.260]  你就會聽
[00:20:29.260 --> 00:20:32.060]  你聽得出他是不是真的在動
[00:20:32.060 --> 00:20:34.660]  你聽得出他是不是穿著弟兄姊妹
[00:20:34.660 --> 00:20:37.260]  如果一篇沒有愛的講章
[00:20:37.260 --> 00:20:39.460]  他只是一個演說
[00:20:39.460 --> 00:20:43.060]  或者他是在發表一篇論文
[00:20:43.060 --> 00:20:44.260]  我不知道
[00:20:44.260 --> 00:20:46.260]  我自己每一次都反省
[00:20:46.260 --> 00:20:48.260]  其實到底我們今天在台上
[00:20:48.260 --> 00:20:49.860]  我們是為了交功課
[00:20:49.860 --> 00:20:52.860]  還是為了弟兄姊妹生命有成長
[00:20:52.860 --> 00:20:55.860]  當然我是希望你們有成長
[00:20:55.860 --> 00:20:56.860]  所以你見到
[00:20:56.860 --> 00:20:58.060]  其實舉個例子
[00:20:58.060 --> 00:20:59.860]  其實你記得早兩個禮拜
[00:20:59.860 --> 00:21:00.860]  阿冷在講道
[00:21:00.860 --> 00:21:03.060]  有沒有印象
[00:21:03.060 --> 00:21:07.260]  你聽不聽到很多愛在裡面
[00:21:07.260 --> 00:21:08.260]  沒有鋪排的
[00:21:08.260 --> 00:21:10.660]  他不是要擠一些眼淚出來
[00:21:10.660 --> 00:21:12.660]  但你一路聽他分享的時候
[00:21:12.660 --> 00:21:14.660]  他是將他的生命
[00:21:14.660 --> 00:21:17.660]  否開跟你去分享
[00:21:17.660 --> 00:21:19.260]  讓你去明白
[00:21:19.260 --> 00:21:22.660]  希望我們可以在禱告的功課裡面
[00:21:22.660 --> 00:21:24.660]  行前一步
[00:21:24.660 --> 00:21:27.460]  這些是有愛的講章
[00:21:27.460 --> 00:21:29.060]  所以第一點很簡單
[00:21:29.060 --> 00:21:30.260]  我想提醒的就是
[00:21:30.260 --> 00:21:32.060]  無論我們做什麼
[00:21:32.060 --> 00:21:33.860]  我們做什麼服事
[00:21:33.860 --> 00:21:36.460]  我們的動機是因為愛
[00:21:36.460 --> 00:21:39.060]  始於愛的服事
[00:21:39.060 --> 00:21:42.260]  The Message在哥倫多前書第十三章三節
[00:21:42.260 --> 00:21:44.260]  有一個這樣的總結
[00:21:44.260 --> 00:21:46.260]  No matter what I say
[00:21:46.260 --> 00:21:47.460]  what I believe
[00:21:47.460 --> 00:21:49.060]  and what I do
[00:21:49.060 --> 00:21:51.460]  I'm bankrupt without love
[00:21:51.460 --> 00:21:53.260]  無論你講什麼
[00:21:53.260 --> 00:21:54.460]  你信什麼
[00:21:54.460 --> 00:21:56.460]  甚至你做什麼
[00:21:56.460 --> 00:21:58.060]  如果你沒有愛
[00:21:58.060 --> 00:22:01.260]  其實你等同於破產一樣
[00:22:01.260 --> 00:22:02.460]  所以我也鼓勵你
[00:22:02.460 --> 00:22:04.660]  今天可以真的有時間
[00:22:04.660 --> 00:22:07.260]  去反思一下我們自己的生命
[00:22:07.260 --> 00:22:09.060]  然後經文繼續下
[00:22:09.060 --> 00:22:10.060]  就是第四節
[00:22:10.060 --> 00:22:12.060]  愛是恆久忍耐得得得得
[00:22:12.060 --> 00:22:14.660]  這個留待下個星期會講
[00:22:14.660 --> 00:22:16.860]  因為下個星期都是我
[00:22:16.860 --> 00:22:18.860]  去到呢
[00:22:18.860 --> 00:22:22.260]  但我很想跟你講第八節
[00:22:22.260 --> 00:22:23.260]  一起讀好嗎
[00:22:23.260 --> 00:22:24.860]  預備一二三
[00:22:24.860 --> 00:22:27.260]  愛是永不止息
[00:22:27.260 --> 00:22:31.260]  先知講道之能終必歸於無有
[00:22:31.260 --> 00:22:34.060]  說方言之能終必停止
[00:22:34.060 --> 00:22:37.060]  知識也終必歸於無有
[00:22:37.060 --> 00:22:39.660]  這句經文我相信大家都不陌生
[00:22:39.660 --> 00:22:41.660]  你如果有看過英文聖經
[00:22:41.660 --> 00:22:43.260]  通常有兩個翻譯
[00:22:43.260 --> 00:22:46.260]  一個就是love never end
[00:22:46.260 --> 00:22:49.060]  另一個就是love never fails
[00:22:49.060 --> 00:22:53.060]  你明不明白這兩句的翻譯是有分別的
[00:22:53.060 --> 00:22:56.260]  你猜哪個對
[00:22:56.260 --> 00:23:00.060]  或者你覺得你看開是哪個
[00:23:00.060 --> 00:23:01.860]  never fail 是吧
[00:23:01.860 --> 00:23:05.660]  我自己也是因為NIV是講love never fails
[00:23:05.660 --> 00:23:07.660]  那我就自己去查這段經文
[00:23:07.660 --> 00:23:09.260]  到底什麼叫never fail呢
[00:23:09.260 --> 00:23:11.060]  是不是永遠都合格呢
[00:23:11.060 --> 00:23:13.660]  或者它永遠都不會失敗呢
[00:23:13.660 --> 00:23:15.260]  它是什麼意思呢
[00:23:15.260 --> 00:23:18.660]  然後當我自己再讀整段經文的時候
[00:23:18.660 --> 00:23:20.860]  它對比知識
[00:23:20.860 --> 00:23:21.860]  方言
[00:23:21.860 --> 00:23:23.260]  先知講道的能力
[00:23:23.260 --> 00:23:25.260]  那些終有一天會停的
[00:23:25.260 --> 00:23:28.260]  是唯獨這個不會停
[00:23:28.260 --> 00:23:30.460]  所以我覺得如果翻譯是
[00:23:30.460 --> 00:23:32.460]  love never ends
[00:23:32.460 --> 00:23:33.860]  是比較合理的
[00:23:33.860 --> 00:23:35.060]  明不明白我的意思
[00:23:35.060 --> 00:23:36.260]  所以我就跟你說
[00:23:36.260 --> 00:23:38.060]  love never ends
[00:23:38.060 --> 00:23:40.860]  為什麼love never ends呢
[00:23:40.860 --> 00:23:42.660]  意思是什麼呢
[00:23:42.660 --> 00:23:45.460]  那個愛不會到期
[00:23:45.460 --> 00:23:47.060]  不會expire
[00:23:47.060 --> 00:23:54.460]  因為這個愛就是我們要有的目標
[00:23:54.460 --> 00:23:56.460]  原來我們做這麼多事
[00:23:56.460 --> 00:23:59.660]  是為了成就愛
[00:23:59.660 --> 00:24:01.660]  原來我們基督徒做很多事情
[00:24:01.660 --> 00:24:04.260]  終極的目標就是希望我們可以進入
[00:24:04.260 --> 00:24:07.260]  和享受一個愛的關係
[00:24:07.260 --> 00:24:07.860]  你明不明白
[00:24:07.860 --> 00:24:11.060]  愛不是一個工具我們去做的事情
[00:24:11.060 --> 00:24:14.060]  而是我們希望達到愛的關係
[00:24:14.060 --> 00:24:17.060]  如果我說一間教會對愛的使命
[00:24:17.060 --> 00:24:18.660]  最大就是大使命
[00:24:18.660 --> 00:24:20.260]  我們要傳福音
[00:24:20.260 --> 00:24:22.660]  一間教會對內最大的使命
[00:24:22.660 --> 00:24:24.660]  不是發展任何事工
[00:24:24.660 --> 00:24:26.060]  不是要人數增加
[00:24:26.060 --> 00:24:27.860]  不是要擴建教會
[00:24:27.860 --> 00:24:30.260]  是要實踐彼此相愛
[00:24:30.260 --> 00:24:31.460]  如果你再看一下
[00:24:31.460 --> 00:24:33.660]  約翰福音第十三章至十六章
[00:24:33.660 --> 00:24:35.460]  就是耶穌基督被賣之前
[00:24:35.460 --> 00:24:37.660]  說的那段說話
[00:24:37.660 --> 00:24:39.260]  那段說話足足四章
[00:24:39.260 --> 00:24:42.260]  約翰福音的形容是足足四章的聖經
[00:24:42.260 --> 00:24:45.060]  不停說的就是你們要怎樣
[00:24:45.060 --> 00:24:48.460]  彼此相愛
[00:24:48.460 --> 00:24:52.660]  我覺得現代的社會很重視功能
[00:24:52.660 --> 00:24:54.660]  不重視關係
[00:24:54.660 --> 00:24:57.860]  甚至我們覺得這個人有功能
[00:24:57.860 --> 00:24:59.660]  有功能他就有價值
[00:24:59.660 --> 00:25:01.860]  他沒有功能他就沒有價值
[00:25:01.860 --> 00:25:04.260]  你老闆不會因為你有關係
[00:25:04.260 --> 00:25:06.060]  而給你高一點工資
[00:25:06.060 --> 00:25:07.660]  但他會因為你有功能
[00:25:07.660 --> 00:25:09.060]  所以仍然留你在這裡
[00:25:09.060 --> 00:25:10.860]  因為你賺到錢
[00:25:10.860 --> 00:25:13.060]  但我發覺很多時候
[00:25:13.060 --> 00:25:16.260]  在教會我們都被這個世界影響
[00:25:16.260 --> 00:25:17.260]  或者另一個說法
[00:25:17.260 --> 00:25:19.660]  我們效法這個世界太多
[00:25:19.660 --> 00:25:21.660]  我們著重人的功能
[00:25:21.660 --> 00:25:25.860]  但忽略了人和人的價值
[00:25:25.860 --> 00:25:27.260]  甚至去到一個地步
[00:25:27.260 --> 00:25:30.660]  我們會為了事公的成敗得失
[00:25:30.660 --> 00:25:34.660]  破壞了很多人和人之間的關係
[00:25:34.660 --> 00:25:35.860]  我很想告訴你
[00:25:35.860 --> 00:25:38.660]  這樣做是本末倒置
[00:25:38.660 --> 00:25:40.460]  我剛才跟你說過
[00:25:40.460 --> 00:25:44.060]  這段經文在我信主十週年的時候
[00:25:44.060 --> 00:25:46.060]  對我一個很大的提醒
[00:25:46.060 --> 00:25:48.660]  這段經文同樣在當我們
[00:25:48.660 --> 00:25:51.260]  搞Yangadol這一堂崇拜的時候
[00:25:51.260 --> 00:25:53.260]  給我很多的提醒
[00:25:53.260 --> 00:25:54.660]  就是當我們今天選擇
[00:25:54.660 --> 00:25:56.060]  誰可以侍奉的時候
[00:25:56.060 --> 00:25:58.660]  我是否看他有什麼能力
[00:25:58.660 --> 00:26:02.060]  還是我看他有多有心
[00:26:02.060 --> 00:26:03.460]  我們不停強調
[00:26:03.460 --> 00:26:06.060]  就是我們希望你有心
[00:26:06.060 --> 00:26:08.660]  然後我們才看你有沒有能力
[00:26:08.660 --> 00:26:10.060]  如果你沒有心
[00:26:10.060 --> 00:26:12.060]  就算你是演奏級
[00:26:12.060 --> 00:26:14.260]  對不起
[00:26:14.260 --> 00:26:16.860]  不歡迎你
[00:26:16.860 --> 00:26:18.660]  這個我想是我們很想
[00:26:18.660 --> 00:26:22.060]  或者我們很希望學的一件事
[00:26:22.060 --> 00:26:22.860]  你有沒有想過
[00:26:22.860 --> 00:26:24.660]  如果當一個敬拜隊
[00:26:24.660 --> 00:26:26.860]  為了練歌練到吵架
[00:26:26.860 --> 00:26:28.860]  破裂了的關係
[00:26:28.860 --> 00:26:33.460]  他帶的敬拜到底是神喜不喜悅
[00:26:33.460 --> 00:26:36.260]  假如我們今天真的搞一個福音月
[00:26:36.260 --> 00:26:37.860]  Gospel Month
[00:26:37.860 --> 00:26:39.060]  我們有很多人一起討論
[00:26:39.060 --> 00:26:41.060]  想了很多節目
[00:26:41.060 --> 00:26:44.260]  但是中間又是破裂的關係
[00:26:44.260 --> 00:26:46.660]  那些人就算信了耶穌
[00:26:46.660 --> 00:26:50.660]  他進來看清楚他也會走
[00:26:50.660 --> 00:26:52.060]  剛才讀了一段經文
[00:26:52.060 --> 00:26:54.060]  在領聖餐的時候
[00:26:54.060 --> 00:26:55.860]  經文這樣說
[00:26:55.860 --> 00:26:57.660]  你在壇上獻禮物的時候
[00:26:57.660 --> 00:27:02.260]  如果想起弟兄向你懷怨
[00:27:02.260 --> 00:27:04.660]  你要將禮物留在壇前
[00:27:04.660 --> 00:27:06.060]  做什麼
[00:27:06.060 --> 00:27:08.660]  先去和弟兄和好
[00:27:08.660 --> 00:27:12.260]  然後才來獻禮物
[00:27:12.260 --> 00:27:14.260]  我很想告訴你
[00:27:14.260 --> 00:27:18.660]  好的講道 好的敬拜 好的款待
[00:27:18.660 --> 00:27:22.660]  可以吸引人走進這間教會
[00:27:22.660 --> 00:27:24.660]  他來到第一次
[00:27:24.660 --> 00:27:26.060]  很好啊
[00:27:26.060 --> 00:27:29.660]  各樣事都做得很有水準
[00:27:29.660 --> 00:27:33.060]  但是你要那個人留在這裏
[00:27:33.060 --> 00:27:35.660]  當這個教會是他家
[00:27:35.660 --> 00:27:37.660]  不是剛才那些東西
[00:27:37.660 --> 00:27:39.460]  是他在這個群體裏面
[00:27:39.460 --> 00:27:42.860]  敢不敢受到彼此相愛
[00:27:42.860 --> 00:27:44.860]  如果他感受不到彼此相愛
[00:27:44.860 --> 00:27:46.260]  他只是一個觀眾
[00:27:46.260 --> 00:27:48.260]  每個星期進來看秀
[00:27:48.260 --> 00:27:50.460]  如果你的講道開始退步
[00:27:50.460 --> 00:27:52.460]  你的敬拜開始沒有質素的時候
[00:27:52.460 --> 00:27:53.860]  他會怎樣
[00:27:53.860 --> 00:27:56.460]  找另一間有質素的
[00:27:56.460 --> 00:27:58.860]  但我深信如果你回到這裏久了
[00:27:58.860 --> 00:28:00.260]  你建立了一個關係
[00:28:00.260 --> 00:28:01.860]  就算有一天我發台瘟
[00:28:01.860 --> 00:28:03.460]  不知道說了些什麼
[00:28:03.460 --> 00:28:05.460]  你不會因為這樣走
[00:28:05.460 --> 00:28:06.860]  如果我連續十年都是這樣
[00:28:06.860 --> 00:28:08.460]  就很難說了
[00:28:08.460 --> 00:28:09.860]  但你明白我的意思
[00:28:09.860 --> 00:28:11.860]  真正叫人留在教會的
[00:28:11.860 --> 00:28:13.860]  不是你進來
[00:28:13.860 --> 00:28:16.860]  有些什麼好聽、好笑、好玩
[00:28:16.860 --> 00:28:19.860]  是不是每個星期都有東西吃
[00:28:19.860 --> 00:28:22.860]  而是你感受到身邊的人真是關心你
[00:28:22.860 --> 00:28:25.460]  如果那些關心不在的時候
[00:28:25.460 --> 00:28:28.860]  其實這間教會跟你是沒有關係的
[00:28:28.860 --> 00:28:34.860]  當你回想保羅的生命的時候
[00:28:34.860 --> 00:28:35.860]  你會發覺
[00:28:35.860 --> 00:28:37.860]  或者這樣說也很合理
[00:28:37.860 --> 00:28:39.860]  就是他是一個很有恩賜的人
[00:28:39.860 --> 00:28:44.860]  經文提過他是比眾人講方言都更多
[00:28:44.860 --> 00:28:46.860]  他先知講道的能力
[00:28:46.860 --> 00:28:48.860]  他的知識在他寫的羅馬書
[00:28:48.860 --> 00:28:51.860]  令到你和我今天仍然是不懂得解釋
[00:28:51.860 --> 00:28:52.860]  是不是
[00:28:52.860 --> 00:28:56.860]  他講的道可以叫很多人回轉信耶穌
[00:28:56.860 --> 00:29:00.860]  可以令到教會有一個正確的方向繼續成長
[00:29:00.860 --> 00:29:02.860]  但保羅自己親口說
[00:29:02.860 --> 00:29:06.860]  但當要比起這些知識、這些言語
[00:29:06.860 --> 00:29:09.860]  這些講道的恩賜、這些信心
[00:29:09.860 --> 00:29:11.860]  我寧願選擇愛
[00:29:11.860 --> 00:29:16.860]  唯獨在彼此相愛的關係裏
[00:29:16.860 --> 00:29:20.860]  這件事才是永不自釋
[00:29:20.860 --> 00:29:22.860]  所以簡單來說
[00:29:22.860 --> 00:29:24.860]  我們這個關係是
[00:29:24.860 --> 00:29:27.860]  始於愛,成就愛
[00:29:27.860 --> 00:29:29.860]  我問了我老婆
[00:29:29.860 --> 00:29:32.860]  我想說一些例子
[00:29:32.860 --> 00:29:34.860]  關於我和她拍拖
[00:29:34.860 --> 00:29:36.860]  你有沒有想過
[00:29:36.860 --> 00:29:40.860]  當你是始於愛,成就愛的服侍
[00:29:40.860 --> 00:29:42.860]  會有什麼特色
[00:29:42.860 --> 00:29:46.860]  沒有特色
[00:29:46.860 --> 00:29:48.860]  為什麼我不見了PowerPoint
[00:29:48.860 --> 00:29:52.860]  你會甘心樂意的做事
[00:29:52.860 --> 00:29:55.860]  第一點你會甘心樂意的
[00:29:55.860 --> 00:29:58.860]  第二就是你的過程是enjoyable的
[00:29:58.860 --> 00:30:02.860]  第三就是你做的事情縱然很艱難
[00:30:02.860 --> 00:30:05.860]  但你也會覺得很甜
[00:30:05.860 --> 00:30:09.860]  我記得我和她1993年開始拍拖
[00:30:09.860 --> 00:30:12.860]  我移民了
[00:30:12.860 --> 00:30:16.860]  那時候是沒有WhatsApp
[00:30:16.860 --> 00:30:18.860]  甚至電郵也沒有
[00:30:18.860 --> 00:30:21.860]  是那個年代,是寫信的
[00:30:21.860 --> 00:30:24.860]  其實你看我的樣子
[00:30:24.860 --> 00:30:26.860]  我不是一個很細心的人
[00:30:26.860 --> 00:30:27.860]  但為了哄她開心
[00:30:27.860 --> 00:30:29.860]  我會去買一些很漂亮的信紙
[00:30:29.860 --> 00:30:31.860]  寫信給她
[00:30:32.860 --> 00:30:34.860]  你先聽我說
[00:30:34.860 --> 00:30:38.860]  但因為我的字肉酸
[00:30:38.860 --> 00:30:40.860]  我文筆不好
[00:30:40.860 --> 00:30:41.860]  寫字又歪
[00:30:41.860 --> 00:30:44.860]  所以我最想選的信紙是有線的
[00:30:44.860 --> 00:30:46.860]  沒有歪得那麼嚴重
[00:30:46.860 --> 00:30:47.860]  還有我會起稿
[00:30:47.860 --> 00:30:51.860]  首先在一張紙上寫一次
[00:30:51.860 --> 00:30:53.860]  看看有沒有錯字
[00:30:53.860 --> 00:30:55.860]  然後用前所未有的精神
[00:30:55.860 --> 00:30:58.860]  希望寫得盡量工整和整齊
[00:30:58.860 --> 00:31:00.860]  將那封信寄給她
[00:31:02.860 --> 00:31:05.860]  這件事對我來說是很苦的
[00:31:05.860 --> 00:31:08.860]  我已經不喜歡寫字了
[00:31:08.860 --> 00:31:09.860]  還要起稿
[00:31:09.860 --> 00:31:10.860]  起稿後還要罰鈔
[00:31:10.860 --> 00:31:12.860]  罰鈔還要寄
[00:31:12.860 --> 00:31:14.860]  寄完還要等兩個星期
[00:31:14.860 --> 00:31:15.860]  或者一個星期她才收到
[00:31:15.860 --> 00:31:17.860]  再隔個星期才回信
[00:31:17.860 --> 00:31:21.860]  但我想在那個過程裡
[00:31:21.860 --> 00:31:23.860]  我又不覺得很苦
[00:31:23.860 --> 00:31:26.860]  是做了很多事
[00:31:26.860 --> 00:31:28.860]  流了很多汗
[00:31:28.860 --> 00:31:29.860]  出了很多錢
[00:31:29.860 --> 00:31:31.860]  但你仍然覺得甜
[00:31:31.860 --> 00:31:34.860]  我想其實當我們今天在教會服事
[00:31:34.860 --> 00:31:37.860]  我們會不會都可以帶著這個心態
[00:31:37.860 --> 00:31:40.860]  很多時候我們以為我們是走投無路
[00:31:40.860 --> 00:31:41.860]  沒得選擇
[00:31:41.860 --> 00:31:43.860]  所以我們才要走這條苦路
[00:31:43.860 --> 00:31:45.860]  甚至很多人會覺得
[00:31:45.860 --> 00:31:48.860]  上帝的犧牲是始於愛
[00:31:48.860 --> 00:31:49.860]  成就愛
[00:31:49.860 --> 00:31:51.860]  但可能你會認為
[00:31:51.860 --> 00:31:52.860]  上帝是沒辦法
[00:31:52.860 --> 00:31:54.860]  被迫走投無路
[00:31:54.860 --> 00:31:56.860]  唯有出此下策
[00:31:56.860 --> 00:31:59.860]  要耶穌基督上十字架
[00:31:59.860 --> 00:32:01.860]  不知為何突然之間
[00:32:01.860 --> 00:32:02.860]  不見了那張powerpoint
[00:32:02.860 --> 00:32:04.860]  但我讀這段經文給你聽
[00:32:04.860 --> 00:32:06.860]  這段經文在
[00:32:06.860 --> 00:32:10.860]  以賽亞書53章第十節
[00:32:10.860 --> 00:32:12.860]  第十一節
[00:32:12.860 --> 00:32:16.860]  耶和華卻喜悅把他
[00:32:16.860 --> 00:32:17.860]  即是基督壓傷
[00:32:17.860 --> 00:32:19.860]  喜悅將他壓傷
[00:32:19.860 --> 00:32:21.860]  使他受苦
[00:32:21.860 --> 00:32:25.860]  耶和華若以他的性命作為贖罪祭
[00:32:25.860 --> 00:32:27.860]  他必看見後裔
[00:32:27.860 --> 00:32:29.860]  並且得享長壽
[00:32:29.860 --> 00:32:30.860]  耶和華所喜悅的
[00:32:30.860 --> 00:32:32.860]  在他手中亨通
[00:32:32.860 --> 00:32:35.860]  他受了生命之苦以後
[00:32:35.860 --> 00:32:37.860]  必看見光明
[00:32:37.860 --> 00:32:41.860]  並且心滿意足
[00:32:41.860 --> 00:32:43.860]  什麼意思?
[00:32:43.860 --> 00:32:47.860]  原來上帝定義要基督犧牲
[00:32:47.860 --> 00:32:49.860]  不是他沒得選擇
[00:32:49.860 --> 00:32:52.860]  而是他選擇了用這個方法
[00:32:52.860 --> 00:32:54.860]  就是一個很苦的方法
[00:32:54.860 --> 00:32:57.860]  去為我們成就這個救恩
[00:32:57.860 --> 00:32:59.860]  當他見到基督這樣做的時候
[00:32:59.860 --> 00:33:03.860]  上帝說我心滿意足
[00:33:03.860 --> 00:33:06.860]  再苦也是甜
[00:33:06.860 --> 00:33:10.860]  我有時候真的反省
[00:33:10.860 --> 00:33:13.860]  我們自己在上帝面前服侍
[00:33:13.860 --> 00:33:15.860]  很多時候沒有這回事
[00:33:15.860 --> 00:33:17.860]  我們覺得很苦
[00:33:17.860 --> 00:33:18.860]  又是我
[00:33:18.860 --> 00:33:22.860]  為什麼這麼快一個月又是我
[00:33:22.860 --> 00:33:23.860]  又是我帶敬拜
[00:33:23.860 --> 00:33:24.860]  又是我要彈
[00:33:24.860 --> 00:33:25.860]  又是我要回來
[00:33:25.860 --> 00:33:27.860]  又是我要早點練很多東西
[00:33:27.860 --> 00:33:29.860]  我們有很多怨言
[00:33:29.860 --> 00:33:31.860]  有時候我們的服侍
[00:33:31.860 --> 00:33:33.860]  都不是很享受
[00:33:33.860 --> 00:33:36.860]  所以很想提醒弟兄姊妹
[00:33:36.860 --> 00:33:37.860]  當你有機會
[00:33:37.860 --> 00:33:39.860]  回來教會服侍的時候
[00:33:39.860 --> 00:33:41.860]  你可不可以試試帶著
[00:33:41.860 --> 00:33:44.860]  這個始於愛成就愛的心態
[00:33:44.860 --> 00:33:45.860]  因為會很不同
[00:33:45.860 --> 00:33:47.860]  你整個服侍會很不同
[00:33:47.860 --> 00:33:48.860]  你的體驗
[00:33:48.860 --> 00:33:50.860]  你的經歷會很不同
[00:33:50.860 --> 00:33:52.860]  最後
[00:33:53.860 --> 00:33:54.860]  請敬拜
[00:33:54.860 --> 00:33:58.860]  怎樣才可以得到這份愛
[00:33:58.860 --> 00:34:02.860]  經文在第十二章和十四章
[00:34:02.860 --> 00:34:05.860]  不停說的題目都是恩賜
[00:34:05.860 --> 00:34:06.860]  有什麼恩賜
[00:34:06.860 --> 00:34:07.860]  有什麼恩賜
[00:34:07.860 --> 00:34:08.860]  你有什麼恩賜
[00:34:08.860 --> 00:34:09.860]  我有什麼恩賜
[00:34:09.860 --> 00:34:11.860]  什麼恩賜高於什麼恩賜
[00:34:11.860 --> 00:34:12.860]  說了很多
[00:34:12.860 --> 00:34:15.860]  但到了第十三章的時候
[00:34:15.860 --> 00:34:16.860]  他有這個轉接
[00:34:16.860 --> 00:34:19.860]  難道每個人都有醫病的恩賜嗎
[00:34:19.860 --> 00:34:21.860]  難道每個人都會說謊言嗎
[00:34:21.860 --> 00:34:24.860]  難道每個人都是謊言的嗎
[00:34:24.860 --> 00:34:27.860]  他說你們要追求更大的什麼
[00:34:27.860 --> 00:34:29.860]  恩賜
[00:34:29.860 --> 00:34:32.860]  我現在就將最妙的道指示給你
[00:34:32.860 --> 00:34:34.860]  接著他就說第十三章
[00:34:34.860 --> 00:34:36.860]  愛這個故事
[00:34:36.860 --> 00:34:41.860]  原來愛是一個恩賜
[00:34:41.860 --> 00:34:45.860]  你有沒有做過任何恩賜調查表
[00:34:45.860 --> 00:34:47.860]  我做過很多
[00:34:47.860 --> 00:34:48.860]  尤其是做傳道人
[00:34:48.860 --> 00:34:50.860]  或者你上不同的課程
[00:34:50.860 --> 00:34:51.860]  偶爾就有一份文章
[00:34:51.860 --> 00:34:52.860]  一百幾十條
[00:34:52.860 --> 00:34:53.860]  你去看
[00:34:53.860 --> 00:34:54.860]  看完之後
[00:34:54.860 --> 00:34:55.860]  可能你是先知
[00:34:55.860 --> 00:34:56.860]  是教師
[00:34:56.860 --> 00:34:57.860]  你有信心的恩賜
[00:34:57.860 --> 00:34:58.860]  你有款待
[00:34:58.860 --> 00:34:59.860]  這個我很低的
[00:34:59.860 --> 00:35:01.860]  款待的恩賜我真的很低
[00:35:01.860 --> 00:35:03.860]  你有很多不同的恩賜
[00:35:03.860 --> 00:35:05.860]  但你沒有愛
[00:35:05.860 --> 00:35:06.860]  我不知道為什麼
[00:35:06.860 --> 00:35:08.860]  真的沒有
[00:35:08.860 --> 00:35:10.860]  但當我自己去讀這段經文
[00:35:10.860 --> 00:35:11.860]  最有趣的地方就是
[00:35:11.860 --> 00:35:12.860]  原來愛不是一個
[00:35:12.860 --> 00:35:15.860]  我們本身已經有的質素
[00:35:15.860 --> 00:35:17.860]  我們可能都有愛的能力
[00:35:17.860 --> 00:35:19.860]  但我們愛的能力很有限
[00:35:19.860 --> 00:35:21.860]  我們很容易就不愛
[00:35:21.860 --> 00:35:24.860]  當他對自己不好
[00:35:24.860 --> 00:35:27.860]  當他對自己沒有利用價值
[00:35:27.860 --> 00:35:29.860]  或者他不愛自己的時候
[00:35:29.860 --> 00:35:31.860]  我們的愛就停止
[00:35:31.860 --> 00:35:33.860]  早幾天看Facebook
[00:35:33.860 --> 00:35:34.860]  有一個短片
[00:35:34.860 --> 00:35:37.860]  就是說有一個很有錢的男孩
[00:35:37.860 --> 00:35:39.860]  在國內
[00:35:39.860 --> 00:35:41.860]  和一個俄羅斯的女孩求婚
[00:35:41.860 --> 00:35:43.860]  有沒有人看過這段片
[00:35:43.860 --> 00:35:45.860]  他說我認識你一百天
[00:35:45.860 --> 00:35:47.860]  我很想你嫁給我
[00:35:47.860 --> 00:35:50.860]  就跪在那裡拿著一束花
[00:35:50.860 --> 00:35:52.860]  有一輛跑車在旁邊
[00:35:52.860 --> 00:35:54.860]  他說如果你要我還給你
[00:35:54.860 --> 00:35:55.860]  我很愛你
[00:35:55.860 --> 00:35:56.860]  我真的很愛你
[00:35:56.860 --> 00:35:57.860]  我很想
[00:35:57.860 --> 00:35:59.860]  你要什麼我買給你
