
[00:00:00.000 --> 00:00:11.080]  今日我繼續和大家講這個傳道書
[00:27:29.840 --> 00:27:36.840]  我覺得我們可以看到他敗壞的因由
[00:27:36.840 --> 00:27:37.840]  第一句是
[00:27:37.840 --> 00:27:42.840]  我看回第三節
[00:27:42.840 --> 00:27:43.840]  就是那句
[00:27:43.840 --> 00:27:47.840]  我以智慧引導又持住愚昧
[00:27:47.840 --> 00:27:48.840]  是什麼意思?
[00:27:48.840 --> 00:27:52.840]  持住愚昧就是對愚蠢的決定
[00:27:52.840 --> 00:27:56.840]  或者愚蠢的生活不肯放棄
[00:27:56.840 --> 00:28:00.840]  不放棄
[00:28:00.840 --> 00:28:01.840]  繼續做下去
[00:28:01.840 --> 00:28:05.840]  繼續愚昧下去
[00:28:05.840 --> 00:28:07.840]  結果大家會知道爲什麼
[00:28:07.840 --> 00:28:10.840]  又問
[00:28:10.840 --> 00:28:13.840]  明知不行的
[00:28:13.840 --> 00:28:17.840]  爲什麼繼續持續下去呢?
[00:28:17.840 --> 00:28:19.840]  所羅門這麼有智慧
[00:28:19.840 --> 00:28:21.840]  他認爲自己行的
[00:28:21.840 --> 00:28:22.840]  很理智的
[00:28:22.840 --> 00:28:24.840]  很有控制力的
[00:28:24.840 --> 00:28:25.840]  他都不行
[00:28:25.840 --> 00:28:29.840]  爲什麼呢?
[00:28:29.840 --> 00:28:36.840]  因爲他以爲用智慧引導就行了
[00:28:36.840 --> 00:28:40.840]  他自負過高
[00:28:40.840 --> 00:28:42.840]  以爲自己有這麼高的智慧
[00:28:42.840 --> 00:28:46.840]  就不怕沾染那些走色財氣
[00:28:46.840 --> 00:28:50.840]  他認爲自己不會沉迷下去
[00:28:50.840 --> 00:28:52.840]  結果如何呢?
[00:28:52.840 --> 00:28:57.840]  結果就是沉迷下去
[00:28:57.840 --> 00:29:01.840]  很多上了各種嫖妒飲吹的人
[00:29:01.840 --> 00:29:03.840]  他當初都會自誇
[00:29:03.840 --> 00:29:04.840]  說不會的
[00:29:04.840 --> 00:29:05.840]  我很有理智的
[00:29:05.840 --> 00:29:06.840]  我試試而已
[00:29:06.840 --> 00:29:07.840]  我有節制的
[00:29:07.840 --> 00:29:08.840]  玩玩而已
[00:29:08.840 --> 00:29:09.840]  逢場作戲
[00:29:09.840 --> 00:29:12.840]  不會沉迷下去
[00:29:12.840 --> 00:29:13.840]  結果如何呢?
[00:29:13.840 --> 00:29:18.840]  結果就是沉迷了下去
[00:29:18.840 --> 00:29:20.840]  所以我們不要自誇
[00:29:20.840 --> 00:29:25.840]  以爲自己行就去接受各種試探引誘的挑戰
[00:29:25.840 --> 00:29:26.840]  不要
[00:29:26.840 --> 00:29:28.840]  星教我們要逃避試探
[00:29:28.840 --> 00:29:33.840]  不要碰
[00:29:33.840 --> 00:29:36.840]  所以我們千萬不要以爲
[00:29:36.840 --> 00:29:41.840]  用智慧引導就可以持續愚昧
[00:29:41.840 --> 00:29:44.840]  不行
[00:29:44.840 --> 00:29:50.840]  第二個失敗的因由就是第十節
[00:29:50.840 --> 00:29:52.840]  凡我眼所求的
[00:29:52.840 --> 00:29:54.840]  我沒有留下不給他的
[00:29:54.840 --> 00:29:55.840]  我心所樂的
[00:29:55.840 --> 00:30:01.840]  我沒有禁止不享受的
[00:30:01.840 --> 00:30:06.840]  這兩句話就害死他
[00:30:06.840 --> 00:30:08.840]  這句話是什麼意思呢?
[00:30:08.840 --> 00:30:11.840]  完全沒有節制
[00:30:11.840 --> 00:30:12.840]  沒有底線
[00:30:12.840 --> 00:30:13.840]  沒有防禦
[00:30:13.840 --> 00:30:14.840]  沒有保護
[00:30:14.840 --> 00:30:21.840]  任由你怎麼去生活
[00:30:21.840 --> 00:30:23.840]  我相信所羅門王走向敗壞
[00:30:23.840 --> 00:30:25.840]  就是因爲這樣
[00:30:25.840 --> 00:30:32.840]  他的理智救不了他
[00:30:32.840 --> 00:30:33.840]  有人說
[00:30:33.840 --> 00:30:36.840]  如果你想兒子死得快
[00:30:36.840 --> 00:30:38.840]  將來做壞人
[00:30:38.840 --> 00:30:39.840]  想他婚姻破裂
[00:30:39.840 --> 00:30:41.840]  想他家庭破裂
[00:30:41.840 --> 00:30:42.840]  想他人際關係破裂
[00:30:42.840 --> 00:30:47.840]  想他坐牢
[00:30:47.840 --> 00:30:50.840]  你最好教他
[00:30:50.840 --> 00:30:51.840]  什麼都不用怕
[00:30:51.840 --> 00:30:52.840]  什麼都不用管
[00:30:52.840 --> 00:30:53.840]  你想做什麼就做什麼
[00:30:53.840 --> 00:30:54.840]  試什麼就試什麼
[00:30:54.840 --> 00:30:55.840]  喫什麼就喫什麼
[00:30:55.840 --> 00:30:56.840]  上網看什麼就看什麼
[00:30:56.840 --> 00:30:57.840]  飄倒飲吹
[00:30:57.840 --> 00:30:58.840]  試下不要緊
[00:30:58.840 --> 00:30:59.840]  什麼都去試
[00:30:59.840 --> 00:31:00.840]  什麼都去做
[00:31:00.840 --> 00:31:01.840]  想拿東西就拿
[00:31:01.840 --> 00:31:02.840]  想罵人就罵
[00:31:02.840 --> 00:31:04.840]  你想上學就上學
[00:31:04.840 --> 00:31:05.840]  不上學就不上學
[00:31:05.840 --> 00:31:07.840]  你想怎樣都行
[00:31:07.840 --> 00:31:08.840]  你想想是不是
[00:31:08.840 --> 00:31:12.840]  他死定了
[00:31:12.840 --> 00:31:14.840]  凡我眼所求
[00:31:14.840 --> 00:31:15.840]  你眼中意就去做
[00:31:15.840 --> 00:31:17.840]  你心裏覺得開心就去做
[00:31:17.840 --> 00:31:22.840]  美國人就去做
[00:31:22.840 --> 00:31:24.840]  結果怎麼樣
[00:31:24.840 --> 00:31:27.840]  死定了
[00:31:27.840 --> 00:31:30.840]  沒有人可以免疫
[00:31:30.840 --> 00:31:31.840]  所羅門這麼厲害
[00:31:31.840 --> 00:31:33.840]  都不能夠免疫
[00:31:33.840 --> 00:31:43.840]  我們要信聖經所說的
[00:31:43.840 --> 00:31:48.840]  最後我們用兩節聖經來結束
[00:31:48.840 --> 00:31:51.840]  和回應今天的信息
[00:31:51.840 --> 00:31:53.840]  第一段聖經
[00:31:53.840 --> 00:31:57.840]  我會用馬太福音十六章二十六節
[00:31:57.840 --> 00:31:58.840]  耶穌說的
[00:31:58.840 --> 00:32:00.840]  人若賺得全世界
[00:32:00.840 --> 00:32:01.840]  賠償自己的生命
[00:32:01.840 --> 00:32:02.840]  有什麼益處呢
[00:32:02.840 --> 00:32:03.840]  又說益處
[00:32:03.840 --> 00:32:04.840]  有什麼益處呢
[00:32:04.840 --> 00:32:08.840]  人還能拿什麼換生命呢
[00:32:08.840 --> 00:32:10.840]  一個美好的生命是很重要
[00:32:10.840 --> 00:32:13.840]  沒有東西可以換
[00:32:13.840 --> 00:32:14.840]  第二段經文就是
[00:32:14.840 --> 00:32:18.840]  印在程序表上的回應經文
[00:32:18.840 --> 00:32:21.840]  我們可以一起讀這兩節聖經
[00:32:21.840 --> 00:32:24.840]  是針研三章第五節六節
[00:32:24.840 --> 00:32:25.840]  我們一起讀
[00:32:25.840 --> 00:32:27.840]  你要專心仰賴耶和華
[00:32:27.840 --> 00:32:29.840]  不可依靠自己的聰明
[00:32:29.840 --> 00:32:31.840]  在你一切所行的事上
[00:32:31.840 --> 00:32:33.840]  都要認定他
[00:32:33.840 --> 00:32:35.840]  他必指引你的路
[00:32:35.840 --> 00:32:38.840]  我們一起祈禱
[00:32:38.840 --> 00:32:39.840]  神啊
[00:32:39.840 --> 00:32:42.840]  我們多謝你留下寶貴的教訓
[00:32:42.840 --> 00:32:43.840]  神啊
[00:32:43.840 --> 00:32:46.840]  求禰賜給我們智慧的心
[00:32:46.840 --> 00:32:48.840]  來幫助我們
[00:32:48.840 --> 00:32:52.840]  求聖靈也常常提醒我們
[00:32:52.840 --> 00:32:56.840]  讓我們能夠過一個分別爲性的生活
[00:32:56.840 --> 00:32:58.840]  讓我們能夠逃避試探引遊
[00:32:58.840 --> 00:33:02.840]  讓我們認定神的路
[00:33:02.840 --> 00:33:04.840]  走在神的路上
[00:33:04.840 --> 00:33:09.840]  讓我們享受神所賜的平安喜樂
[00:33:09.840 --> 00:33:10.840]  多謝您聽我們祈禱
[00:33:10.840 --> 00:33:12.840]  我們這樣祈禱奉耶穌基督的聖名
