
[00:00:00.000 --> 00:00:05.200]  剛讀這段的《約翰福音》第十章二十二節
[00:25:40.800 --> 00:25:48.400]  是講到潘霍華呼籲教會幫助弱勢社群
[00:25:48.400 --> 00:25:51.900]  當中彭順強
[00:25:51.900 --> 00:25:55.600]  這位是中國宣道神學院
[00:25:55.600 --> 00:25:59.100]  靈修神學科的講師
[00:25:59.100 --> 00:26:02.000]  他有一段說話
[00:26:02.000 --> 00:26:06.400]  他說葵涌國際貨櫃碼頭
[00:26:06.400 --> 00:26:09.500]  早前爆發工潮
[00:26:09.500 --> 00:26:13.500]  工人聲稱在過去十年
[00:26:13.500 --> 00:26:15.900]  薪酬不單沒有加
[00:26:15.900 --> 00:26:17.700]  反而減了
[00:26:17.700 --> 00:26:20.200]  1997年的時候
[00:26:20.200 --> 00:26:22.900]  一間夜4小時
[00:26:22.900 --> 00:26:27.400]  為1300至1500元
[00:26:27.400 --> 00:26:32.000]  但到了2003年因為沙士而下調
[00:26:32.000 --> 00:26:36.800]  現在更只有1150至1300元
[00:26:36.800 --> 00:26:40.700]  工人要求加薪兩成
[00:26:40.700 --> 00:26:45.300]  但是勞方只肯加半成
[00:26:45.300 --> 00:26:48.600]  香港國際碼頭有限公司表示
[00:26:48.600 --> 00:26:55.100]  多餘工潮者屬外判公司的員工
[00:26:55.100 --> 00:26:59.300]  因為參與工潮的人是外判公司
[00:26:59.300 --> 00:27:04.100]  所以不適宜跟他們作出談判
[00:27:04.100 --> 00:27:07.200]  4月7日有大約4000人
[00:27:07.200 --> 00:27:09.900]  遊行去支持這些工人
[00:27:09.900 --> 00:27:15.600]  他們曾經到長江集團中心外面抗議
[00:27:15.600 --> 00:27:20.200]  也曾經到政府總部示威
[00:27:20.200 --> 00:27:23.400]  工人有誠意談判
[00:27:23.400 --> 00:27:28.100]  但資方卻完全沒有
[00:27:28.100 --> 00:27:33.600]  勞工處顯然沒有盡力協助談判
[00:27:33.600 --> 00:27:40.300]  特首也不願發表任何意見
[00:27:40.300 --> 00:27:42.800]  在這個事例上
[00:27:42.800 --> 00:27:46.600]  昨天的明報裏面
[00:27:46.600 --> 00:27:53.100]  也有一些兩位人士的關心和支持
[00:27:53.100 --> 00:27:58.100]  一位就是任職律師的李先生表示
[00:27:58.100 --> 00:28:02.900]  以往曾經從事海事法例工作
[00:28:02.900 --> 00:28:05.500]  知道碼頭工人辛苦
[00:28:05.500 --> 00:28:09.900]  認為這次工潮揭露外判制度
[00:28:09.900 --> 00:28:12.800]  令工人飽受欺壓
[00:28:12.800 --> 00:28:16.400]  故到場為工人打氣
[00:28:16.400 --> 00:28:19.600]  另一位教師蔡先生
[00:28:19.600 --> 00:28:23.800]  帶同五歲的女兒參加晚會
[00:28:23.800 --> 00:28:26.200]  她表示擔心將來
[00:28:26.200 --> 00:28:32.900]  帶財團更大規模去壟斷港人生活
[00:28:32.900 --> 00:28:38.100]  希望藉參加晚會扭轉局面
[00:28:38.100 --> 00:28:44.800]  昨天上午香港電台香港家書的一位發言人
[00:28:44.800 --> 00:28:53.000]  邱子勤先生為了大學師生監察無良行動的副主席
[00:28:53.000 --> 00:28:56.200]  他說這件事件當中
[00:28:56.200 --> 00:28:59.800]  在旺角曾經擺設街站
[00:28:59.800 --> 00:29:04.100]  香港市民史無前例去支持罷工
[00:29:04.100 --> 00:29:06.500]  並且在四小時之內
[00:29:06.500 --> 00:29:11.400]  籌募到萬多元去支援這些工人
[00:29:11.400 --> 00:29:15.600]  他說工人每天上班12至24小時
[00:29:15.600 --> 00:29:18.100]  在碼頭工作非常危險
[00:29:18.100 --> 00:29:20.500]  但沒有醫療津貼
[00:29:20.500 --> 00:29:25.100]  日薪比97年少了13%
[00:29:25.100 --> 00:29:31.800]  市民發現和碼頭工人都是同坐一條船
[00:29:31.800 --> 00:29:36.300]  活在地產霸權的壓力之下
[00:29:36.300 --> 00:29:39.100]  盼望工人罷工這個行動
[00:29:39.100 --> 00:29:43.400]  可以為他們爭取他們應有的尊嚴
[00:29:43.400 --> 00:29:48.500]  亦都讓市民有一個醒覺
[00:29:48.500 --> 00:29:53.300]  其實不單單碼頭工人被剝削
[00:29:53.300 --> 00:29:58.200]  我們當中有人同樣被剝削
[00:29:58.200 --> 00:30:02.600]  透過關心、探望、聲援這些工人
[00:30:02.600 --> 00:30:06.100]  都是一個公義的行動
[00:30:06.100 --> 00:30:10.700]  正如尼加書提醒我們
[00:30:10.700 --> 00:30:13.800]  行公義,好憐憫
[00:30:13.800 --> 00:30:17.800]  存在謙卑的心與神同行
[00:30:17.800 --> 00:30:21.000]  帕默我們繼續來紀念碼頭工人
[00:30:21.000 --> 00:30:23.100]  他們的訴求
[00:30:23.100 --> 00:30:30.500]  希望他們真的得到合理的薪酬和福利
[00:30:30.500 --> 00:30:33.300]  主耶穌是我們的好目者
[00:30:33.300 --> 00:30:36.200]  讓我們聽到祂的說話
[00:30:36.200 --> 00:30:38.900]  我們願意行公義
[00:30:38.900 --> 00:30:44.400]  存著憐憫的心來關心有需要的人
[00:30:44.400 --> 00:30:47.200]  我們跟隨我們的好目者
[00:30:47.200 --> 00:30:51.800]  願意去關心別人
[00:30:51.800 --> 00:30:59.500]  去奉獻我們的時間、心力來關心別人
[00:30:59.500 --> 00:31:04.600]  存著感恩的心來與神同行
[00:31:04.600 --> 00:31:09.600]  因為祂賜給我們平安、永恆的生命
[00:31:09.600 --> 00:31:12.000]  隨時去保護我們
[00:31:12.000 --> 00:31:17.900]  讓我們享受與祂一起各樣的福氣
[00:31:17.900 --> 00:31:25.200]  我們都是自己有一個祈禱
[00:31:25.200 --> 00:31:30.400]  我們求神讓我們體會到
[00:31:30.400 --> 00:31:34.700]  祂給我們有多少的恩福
[00:31:34.700 --> 00:31:37.600]  讓我們存著感恩的心
[00:31:37.600 --> 00:31:42.200]  與主來行前面的路
[00:31:42.200 --> 00:31:46.100]  求主也給我們憐憫的心
[00:31:46.100 --> 00:31:52.000]  去關心我們周圍有需要的人
