
[00:00:00.000 --> 00:00:03.480]  我們從詩篇第一篇一起閱讀
[00:21:43.800 --> 00:21:46.680]  那裡多了一點江洋之氣
[00:21:46.680 --> 00:21:51.680]  但是我們行事都很有分寸
[00:21:51.680 --> 00:21:54.320]  還有一些你想像不到的地方
[00:21:54.320 --> 00:21:56.920]  例如一些治安不太好的國家
[00:21:56.920 --> 00:21:58.560]  墨西哥
[00:21:58.560 --> 00:22:01.160]  甚至一些經濟不太發達的國家
[00:22:01.160 --> 00:22:04.960]  例如哥斯大黎加
[00:22:04.960 --> 00:22:08.680]  他們在自己評自己的幸福快樂程度
[00:22:08.680 --> 00:22:10.680]  都是相當高的
[00:22:10.680 --> 00:22:12.640]  令我們去問
[00:22:12.640 --> 00:22:14.680]  如果不是強大
[00:22:14.680 --> 00:22:19.000]  是什麼滋潤住那裡地方的人民
[00:22:19.000 --> 00:22:22.800]  令他們感覺到幸福和快樂呢?
[00:22:22.800 --> 00:22:26.040]  令挪威人感覺到幸福快樂的是信任
[00:22:26.040 --> 00:22:28.080]  令瑞典人感覺到幸福快樂的是
[00:22:28.080 --> 00:22:31.440]  凡事都剛剛好就夠了
[00:22:31.440 --> 00:22:33.760]  令墨西哥人感覺到幸福快樂的是
[00:22:33.760 --> 00:22:37.200]  人生是有意義的
[00:22:37.200 --> 00:22:40.680]  原來幸福和快樂
[00:22:40.680 --> 00:22:47.160]  和那個群體的核心價值是很有關係的
[00:22:47.160 --> 00:22:49.800]  有些國家有些地方的核心價值
[00:22:49.800 --> 00:22:52.440]  是令人和人之間疏離
[00:22:52.440 --> 00:22:54.320]  令人和人之間對立
[00:22:54.320 --> 00:22:57.440]  產生很多焦慮和不安
[00:22:57.440 --> 00:23:01.880]  這些核心價值是在摧毀人的生命
[00:23:01.880 --> 00:23:04.800]  有些國家有些地方的核心價值
[00:23:04.800 --> 00:23:06.560]  是令人互相信任
[00:23:06.560 --> 00:23:08.360]  是令社群互相包容
[00:23:08.360 --> 00:23:11.400]  互相接納互相幫助
[00:23:11.400 --> 00:23:17.120]  這些核心價值在滋潤人的生命
[00:23:17.120 --> 00:23:19.080]  滋養人的生命
[00:23:19.080 --> 00:23:22.240]  令人感覺到幸福和快樂
[00:23:22.240 --> 00:23:24.040]  我們思想一下
[00:23:24.040 --> 00:23:25.680]  我們的社會
[00:23:25.680 --> 00:23:27.760]  我們的群體
[00:23:27.760 --> 00:23:32.440]  我們的核心價值是什麼呢?
[00:23:32.440 --> 00:23:35.360]  有些地方
[00:23:35.360 --> 00:23:40.320]  它告訴人們「你們自求多福」
[00:23:40.320 --> 00:23:44.520]  「你們每個人都要為自己爭取要有的東西」
[00:23:44.520 --> 00:23:46.240]  「沒有人幫你」
[00:23:46.240 --> 00:23:48.960]  「你不行就是你不行」
[00:23:48.960 --> 00:23:52.640]  所以那裡的人
[00:23:52.640 --> 00:23:56.040]  都很努力去累積資源和爭取資源
[00:23:56.040 --> 00:24:01.120]  務求使自己能夠脫離公共的醫療系統
[00:24:01.120 --> 00:24:04.080]  「我不使用就最好了」
[00:24:04.080 --> 00:24:07.040]  那裡的人去累積資源和爭取資源
[00:24:07.040 --> 00:24:13.160]  務求使自己的子女能夠逃出本地的教育系統
[00:24:13.160 --> 00:24:15.800]  甚至想盡辦法
[00:24:15.800 --> 00:24:23.120]  令自己超越本地的食物安全系統
[00:24:23.120 --> 00:24:24.360]  如果出事的時候
[00:24:24.360 --> 00:24:28.200]  我不用跟他們一起這樣
[00:24:28.200 --> 00:24:31.000]  結果無論是逃得脫的人
[00:24:31.000 --> 00:24:32.680]  還是逃不脫的人
[00:24:32.680 --> 00:24:39.760]  其實都是生活在不安和不滿的裡面
[00:24:39.760 --> 00:24:45.200]  那棵樹在稀水滋潤裡面生長
[00:24:45.200 --> 00:24:49.200]  結果在我們的心田裡面
[00:24:49.200 --> 00:24:50.800]  在我們的群體裡面
[00:24:50.800 --> 00:24:55.000]  有什麼滋潤著我們呢?
[00:24:55.000 --> 00:24:57.240]  詩人說「喜愛耶華的律法」
[00:24:57.240 --> 00:25:01.640]  「晝夜思想者人便為有福」
[00:25:01.640 --> 00:25:04.280]  創造主的創造美意
[00:25:04.280 --> 00:25:12.280]  能不能成為滋潤我們心田的來源呢?
[00:25:12.280 --> 00:25:17.280]  能不能成為我們群體的核心價值呢?
[00:25:17.280 --> 00:25:19.640]  耶華的律法
[00:25:19.640 --> 00:25:27.120]  是否可以成為我們生命和群體的滋養呢?
[00:25:27.120 --> 00:25:28.840]  耶華的律法是什麼呢?
[00:25:28.840 --> 00:25:35.040]  耶穌說律法的總綱就是愛
[00:25:35.040 --> 00:25:38.040]  愛的力量是怎樣的呢?
[00:25:38.040 --> 00:25:42.880]  你記不記得中學的時候讀過一篇文章
[00:25:42.880 --> 00:25:49.160]  那篇文章是有一個作家叫做冰心寫的
[00:25:49.160 --> 00:25:51.160]  他說
[00:25:51.160 --> 00:25:53.400]  你跟他的文章你會看到
[00:25:53.400 --> 00:25:58.440]  愛怎樣滋潤著他幼小的心靈
[00:25:58.440 --> 00:25:59.560]  他說有一次
[00:25:59.560 --> 00:26:03.040]  幼小的我忽然走到母親面前
[00:26:03.040 --> 00:26:04.760]  仰著臉問說
[00:26:04.760 --> 00:26:06.280]  媽媽
[00:26:06.280 --> 00:26:08.840]  你到底為什麼愛我?
[00:26:08.840 --> 00:26:10.400]  母親放下針線
[00:26:10.400 --> 00:26:14.280]  用她的臉貼著我的前額
[00:26:14.280 --> 00:26:16.640]  溫柔地不遲疑地說
[00:26:16.640 --> 00:26:17.880]  不為什麼
[00:26:17.880 --> 00:26:21.120]  只因你是我的女兒
[00:26:21.120 --> 00:26:23.360]  母親的這句說話
[00:26:23.360 --> 00:26:28.160]  這個愛滋潤著冰心的幼小的心靈
[00:26:28.160 --> 00:26:31.600]  對他這輩子產生了很大的影響
[00:26:31.600 --> 00:26:33.600]  他心裡有一行確認
[00:26:33.600 --> 00:26:35.120]  這一行確認
[00:26:35.120 --> 00:26:37.960]  成為他繼續成長一生的滋養
[00:26:37.960 --> 00:26:38.920]  他的確認是什麼呢?
[00:26:38.920 --> 00:26:39.640]  他說
[00:26:39.640 --> 00:26:42.520]  假使我走到走至幕後
[00:26:42.520 --> 00:26:46.360]  將我二十年的歷史一切都改變了
[00:26:46.360 --> 00:26:47.480]  再走出來
[00:26:47.480 --> 00:26:49.280]  換了做另外一個人
[00:26:49.280 --> 00:26:50.120]  世界上
[00:26:50.120 --> 00:26:52.200]  縱使沒有一個人認識我
[00:26:52.200 --> 00:26:54.360]  只要我仍然是他的女兒
[00:26:54.360 --> 00:26:58.040]  他就會用他堅強無盡的愛來包圍我
[00:26:58.040 --> 00:26:59.280]  他愛我的肉體
[00:26:59.280 --> 00:27:00.480]  愛我的靈魂
[00:27:00.480 --> 00:27:02.040]  他愛我的前後左右
[00:27:02.040 --> 00:27:02.720]  過去
[00:27:02.720 --> 00:27:03.440]  將來
[00:27:03.440 --> 00:27:05.680]  現在一切
[00:27:05.680 --> 00:27:08.520]  你會體會到這個信念
[00:27:08.520 --> 00:27:09.400]  對一個人
[00:27:09.400 --> 00:27:11.400]  那個滋養
[00:27:11.400 --> 00:27:15.960]  那個潤澤是多麼豐富
[00:27:15.960 --> 00:27:19.200]  這種體會讓冰心
[00:27:19.200 --> 00:27:22.440]  他對一個很深奧的神智學問題
[00:27:22.440 --> 00:27:23.560]  有一個體驗
[00:27:23.560 --> 00:27:24.400]  有一個答案
[00:27:24.400 --> 00:27:28.040]  那個問題就是世界是怎樣建造起來的呢?
[00:27:28.040 --> 00:27:31.720]  世界是怎樣建造起來的呢?
[00:27:31.720 --> 00:27:33.200]  他說
[00:27:33.200 --> 00:27:35.000]  他的愛不單包圍我
[00:27:35.000 --> 00:27:38.680]  並且普遍地包圍著一切愛我的人
[00:27:38.680 --> 00:27:40.120]  而且因著愛我
[00:27:40.120 --> 00:27:42.960]  他也愛了天下的兒女
[00:27:42.960 --> 00:27:45.080]  他更愛了天下的母親
[00:27:45.080 --> 00:27:46.120]  小朋友
[00:27:46.120 --> 00:27:49.200]  告訴你一句小孩子以為極淺顯
[00:27:49.200 --> 00:27:52.280]  而大人們以為極深奧的話
[00:27:52.280 --> 00:27:56.000]  世界便是這樣建造起來的
[00:27:56.000 --> 00:27:57.400]  或者有人認為
[00:27:57.400 --> 00:28:00.240]  世界是由物質建造起來的
[00:28:00.240 --> 00:28:01.120]  或者有人認為
[00:28:01.120 --> 00:28:03.920]  世界是由經濟力量建造起來的
[00:28:03.920 --> 00:28:04.840]  又或者有人認為
[00:28:04.840 --> 00:28:08.520]  世界是由權力建構起來的
[00:28:08.520 --> 00:28:10.840]  在母親的愛的滋潤底下
[00:28:10.840 --> 00:28:12.320]  冰心認定
[00:28:12.320 --> 00:28:16.120]  世界是由愛建造起來的
[00:28:16.120 --> 00:28:19.680]  是那種滋潤生命
[00:28:19.680 --> 00:28:22.800]  潤澤人心的愛
[00:28:22.800 --> 00:28:24.400]  或者
[00:28:24.400 --> 00:28:27.640]  我們的父母在各種限制之下
[00:28:27.640 --> 00:28:29.960]  在我們的成長過程裡
[00:28:29.960 --> 00:28:33.520]  未必能夠像冰心的媽媽那樣
[00:28:33.520 --> 00:28:36.680]  去滋潤我們的心田
[00:28:36.680 --> 00:28:37.320]  又或者
[00:28:37.320 --> 00:28:40.800]  當我們細看自己已經長大的心田的時候
[00:28:40.800 --> 00:28:43.280]  我們仍然發現
[00:28:43.280 --> 00:28:46.080]  心裡很乾涸
[00:28:46.080 --> 00:28:47.320]  我們仍然發現
[00:28:47.320 --> 00:28:50.960]  心裡面甚至乾到龜裂
[00:28:50.960 --> 00:28:52.320]  我們仍然發現
[00:28:52.320 --> 00:28:56.800]  心裡面惶恐不安
[00:28:56.800 --> 00:29:00.360]  有什麼能夠滋潤我們的心田呢?
[00:29:00.360 --> 00:29:02.320]  司徒若翰說
[00:29:02.320 --> 00:29:06.120]  我們知道並且深信上帝是愛我們的
[00:29:06.120 --> 00:29:07.800]  上帝就是愛
[00:29:07.800 --> 00:29:09.200]  住在愛裡面的
[00:29:09.200 --> 00:29:11.400]  就是住在上帝裡面
[00:29:11.400 --> 00:29:15.880]  上帝也是住在祂裡面
[00:29:15.880 --> 00:29:18.480]  詩篇第一篇提示我們
[00:29:18.480 --> 00:29:20.600]  上帝美善的心意
[00:29:20.600 --> 00:29:23.560]  好像溪水滋潤著那棵樹一樣
[00:29:23.560 --> 00:29:26.760]  潤澤著我們
[00:29:26.760 --> 00:29:28.040]  每一個人
[00:29:28.040 --> 00:29:32.920]  帶引著我們通向幸福和快樂的旅途
[00:29:32.920 --> 00:29:34.120]  在詩篇十九篇
[00:29:34.120 --> 00:29:36.240]  作者進一步指出
[00:29:36.240 --> 00:29:38.360]  上帝的說話是怎樣的呢?
[00:29:38.360 --> 00:29:39.680]  他說上帝的話語
[00:29:39.680 --> 00:29:41.880]  比蜜甘甜
[00:29:41.880 --> 00:29:45.920]  比瘋狂下敵的蜜甘甜
[00:29:45.920 --> 00:29:48.720]  願上主恩待我們
[00:29:48.720 --> 00:29:50.760]  讓我們在祂的話語裡面
[00:29:50.760 --> 00:29:52.320]  嘗到甘甜
[00:29:52.320 --> 00:29:54.920]  成為我們個人
[00:29:54.920 --> 00:29:56.720]  心靈裡面的滋養
[00:29:56.720 --> 00:30:00.120]  也成為我們整個群體
[00:30:00.120 --> 00:30:02.720]  我們整個社會的滋養
