
[00:00:00.000 --> 00:00:06.000]  各位朋友弟兄姊妹 過去幾個月我們都在看馬可福音
[00:24:04.000 --> 00:24:08.000]  唯有我們順服神
[00:24:08.000 --> 00:24:13.000]  我們纔不會走很多冤枉的路
[00:24:13.000 --> 00:24:17.000]  第三我們要做對敬畏神的父母
[00:24:17.000 --> 00:24:20.000]  那做父母的都想你的下一代好
[00:24:20.000 --> 00:24:24.000]  最起碼希望你的下一代做一個好人
[00:24:24.000 --> 00:24:26.000]  品格良好的人
[00:24:26.000 --> 00:24:28.000]  比如說我們阿萬呢
[00:24:28.000 --> 00:24:32.000]  就算阿萬還沒信主的家長
[00:24:32.000 --> 00:24:33.000]  他們都冒名而來
[00:24:33.000 --> 00:24:37.000]  也是希望透過這個事工培養兒女的品格
[00:24:37.000 --> 00:24:39.000]  那這個也是我們的目標
[00:24:39.000 --> 00:24:43.000]  我們希望讓孩子在其中因着認識神的話
[00:24:43.000 --> 00:24:45.000]  成爲他們畢生的幫助
[00:24:45.000 --> 00:24:50.000]  就好像真言二十二章六節說的
[00:24:50.000 --> 00:24:53.000]  教養孩童使他走當走的路
[00:24:53.000 --> 00:24:56.000]  就是到老他也不會偏離
[00:24:56.000 --> 00:24:57.000]  但是呢
[00:24:57.000 --> 00:24:59.000]  我想說的是就算我們的阿萬
[00:24:59.000 --> 00:25:01.000]  怎樣的成功也好
[00:25:01.000 --> 00:25:03.000]  但是最重要的還是父母
[00:25:03.000 --> 00:25:06.000]  因爲孩子最多見到的是家人
[00:25:06.000 --> 00:25:10.000]  他們的一舉一動都是看父母的榜樣
[00:25:10.000 --> 00:25:12.000]  如果你叫孩子不要做那個事情
[00:25:12.000 --> 00:25:14.000]  那你自己去做的話
[00:25:14.000 --> 00:25:17.000]  那孩子是不可能學到
[00:25:17.000 --> 00:25:18.000]  不過我們也知道
[00:25:18.000 --> 00:25:20.000]  我們做父母的都是不完全的
[00:25:20.000 --> 00:25:22.000]  剛纔樂子妹提到
[00:25:22.000 --> 00:25:26.000]  哪個兒女聽話就疼他多一點
[00:25:26.000 --> 00:25:27.000]  所以我們做父母
[00:25:27.000 --> 00:25:30.000]  有時候我們的愛也是有帶有條件
[00:25:30.000 --> 00:25:32.000]  我們父母不完全
[00:25:32.000 --> 00:25:34.000]  我們也有很多人的限制
[00:25:34.000 --> 00:25:38.000]  我們的觀念價值觀有可能也不完全
[00:25:38.000 --> 00:25:43.000]  所以我們需要從神而來的智慧來教養下一代
[00:25:43.000 --> 00:25:48.000]  所以當父母成爲敬畏神的父母的時候
[00:25:48.000 --> 00:25:55.000]  纔有機會培養敬畏神的後代
[00:25:55.000 --> 00:25:58.000]  第四我們要看重在主裏的身份
[00:25:58.000 --> 00:26:01.000]  剛纔彼得前書那段經文提到
[00:26:01.000 --> 00:26:06.000]  我們是君尊的祭司
[00:26:06.000 --> 00:26:10.000]  我們就擁有服侍萬王之王的尊貴身份
[00:26:10.000 --> 00:26:12.000]  我們可以領人歸主
[00:26:12.000 --> 00:26:14.000]  我們又是聖潔的國度
[00:26:14.000 --> 00:26:17.000]  所以我們要分別出來歸神爲聖
[00:26:17.000 --> 00:26:20.000]  不沾染世俗
[00:26:20.000 --> 00:26:22.000]  我們又是屬神的子民
[00:26:22.000 --> 00:26:25.000]  意思就是說神擁有我們
[00:26:25.000 --> 00:26:27.000]  也是我們爲他的產業
[00:26:27.000 --> 00:26:32.000]  我們是受神的治理保護和養育
[00:26:32.000 --> 00:26:34.000]  所以綜合那三點的話
[00:26:34.000 --> 00:26:37.000]  我們要珍惜神賜給我們的身份
[00:26:37.000 --> 00:26:38.000]  好好的服侍神
[00:26:38.000 --> 00:26:43.000]  而且活出與世界不一樣的生命
[00:26:43.000 --> 00:26:47.000]  斯托德牧師他寫了一本書
[00:26:47.000 --> 00:26:50.000]  中文叫世界在等待的門徒
[00:26:50.000 --> 00:26:53.000]  英文他叫The Radical Disciple
[00:26:53.000 --> 00:26:57.000]  他裏面有一段關於這本書的一段話
[00:26:57.000 --> 00:27:01.000]  他提到這世界在等待一種人
[00:27:01.000 --> 00:27:06.000]  有能力活出身爲人該有的樣式
[00:27:06.000 --> 00:27:09.000]  能在社會看似安逸時獨排衆議
[00:27:09.000 --> 00:27:12.000]  在衆人皆冷漠疏離時
[00:27:12.000 --> 00:27:14.000]  撥下和平種子
[00:27:14.000 --> 00:27:17.000]  在時代呼喊爲自己而活的時候
[00:27:17.000 --> 00:27:19.000]  捨棄自我
[00:27:19.000 --> 00:27:24.000]  爲這個世界帶來真正的生命
[00:27:24.000 --> 00:27:27.000]  所以但願我們每一個信耶穌的人
[00:27:27.000 --> 00:27:30.000]  我們也看重在主裏的身份
[00:27:30.000 --> 00:27:37.000]  好好的來活出神的榮美
[00:27:37.000 --> 00:27:38.000]  最後一點
[00:27:38.000 --> 00:27:41.000]  我們要接納自己仰望神恩
[00:27:41.000 --> 00:27:44.000]  我們很容易對自己有很多很多的不滿
[00:27:44.000 --> 00:27:48.000]  特別當我們陷入一個鼠鄰的幽谷的時候
[00:27:48.000 --> 00:27:51.000]  我們更容易覺得自己什麼都不好
[00:27:51.000 --> 00:27:54.000]  什麼都不配
[00:27:54.000 --> 00:27:57.000]  但是今天的經文也再一次提醒我們
[00:27:57.000 --> 00:28:00.000]  神揀選我們是按照我們的本相
[00:28:00.000 --> 00:28:02.000]  你本來是如此
[00:28:02.000 --> 00:28:05.000]  上帝仍然愛你
[00:28:05.000 --> 00:28:09.000]  甚至說當我們還做罪人的時候
[00:28:09.000 --> 00:28:12.000]  神就已經愛我們
[00:28:12.000 --> 00:28:17.000]  就好像神在雅各出生之前就揀選了他一樣
[00:28:17.000 --> 00:28:20.000]  不管他裏面有多有多少的黑暗
[00:28:20.000 --> 00:28:22.000]  但是神有恩典
[00:28:22.000 --> 00:28:24.000]  他會塑造我們
[00:28:24.000 --> 00:28:26.000]  只要我們願意來被神塑造
[00:28:26.000 --> 00:28:29.000]  我們就可以成爲一個更美麗
[00:28:29.000 --> 00:28:32.000]  更合神心意的生命
[00:28:32.000 --> 00:28:36.000]  所以我們只管接納自己的不足
[00:28:36.000 --> 00:28:43.000]  仰望神的恩典讓我們可以在主裏面成爲一個更像基督的人
[00:28:43.000 --> 00:28:46.000]  雅各一個不尋常的人
[00:28:46.000 --> 00:28:48.000]  那這個不尋常三個字
[00:28:48.000 --> 00:28:50.000]  他可以是褒義的
[00:28:50.000 --> 00:28:53.000]  也可以是貶義的
[00:28:53.000 --> 00:28:57.000]  就像今天進入經文的主人翁雅各一樣
[00:28:57.000 --> 00:28:59.000]  但是我想說的是
[00:28:59.000 --> 00:29:02.000]  不論是褒義還是貶義
[00:29:02.000 --> 00:29:05.000]  只要我們是在神的手裏
[00:29:05.000 --> 00:29:08.000]  神就能把我們的生命
[00:29:08.000 --> 00:29:13.000]  從貶義轉化爲一個褒義的不尋常的人
[00:29:13.000 --> 00:29:15.000]  我們一起同心禱告
[00:29:15.000 --> 00:29:22.000]  親愛主我們來到你面前
[00:29:22.000 --> 00:29:24.000]  我們承認我們是個罪人
[00:29:24.000 --> 00:29:26.000]  我們本來一無所處
[00:29:26.000 --> 00:29:28.000]  我們本來都是一個一塌糊塗
[00:29:28.000 --> 00:29:30.000]  滿身罪惡
[00:29:30.000 --> 00:29:32.000]  但是主你實在愛我們
[00:29:32.000 --> 00:29:34.000]  你是按照我們的本相來愛我們
[00:29:34.000 --> 00:29:38.000]  又按照我們的本相來揀選我們
[00:29:38.000 --> 00:29:40.000]  你讓我們有機會聽到福音
[00:29:40.000 --> 00:29:42.000]  也有機會接受福音
[00:29:42.000 --> 00:29:45.000]  主我們看到你的恩典是多麼的豐富
[00:29:45.000 --> 00:29:47.000]  主我們今天來到你面前
[00:29:47.000 --> 00:29:50.000]  我們願意符合在你的跟前
[00:29:50.000 --> 00:29:54.000]  讓你的靈來親自來塑造我們的生命
[00:29:54.000 --> 00:29:56.000]  就好像以前你怎樣揀選雅各
[00:29:56.000 --> 00:30:00.000]  然後你一步一步來塑造雅各
[00:30:00.000 --> 00:30:04.000]  使他成爲一個本來不太好的人
[00:30:04.000 --> 00:30:08.000]  變成一個越來越美麗的一個人
[00:30:08.000 --> 00:30:12.000]  甚至主你將來大大地來使用這個人
[00:30:12.000 --> 00:30:16.000]  我們也願意把我們的生命再一次地放在你手中
[00:30:16.000 --> 00:30:18.000]  求你親自地來塑造我們
[00:30:18.000 --> 00:30:20.000]  成爲和你心意的僕人
[00:30:20.000 --> 00:30:23.000]  我們同心禱告奉主耶穌基督的名
[00:30:23.000 --> 00:30:24.000]  Amen
