
[00:00:00.000 --> 00:00:07.080]  教會的元首,主耶穌基督,我們感謝祢帶領我們回到祢的面前
[00:21:47.280 --> 00:21:49.280]  就是因為沒有計算清楚自己
[00:21:49.280 --> 00:21:52.280]  只要覺得那件事好就說要做
[00:21:52.280 --> 00:21:54.280]  多數最後是怎樣
[00:21:54.280 --> 00:21:56.280]  爛尾收場
[00:21:56.280 --> 00:22:00.280]  主耶穌不想我們在這個極端裡
[00:22:00.280 --> 00:22:01.280]  如果在這個極端裡
[00:22:01.280 --> 00:22:06.280]  就會落到十四章二十八節的後果
[00:22:06.280 --> 00:22:08.280]  就是被人笑
[00:22:08.280 --> 00:22:11.280]  所以請我們先坐下
[00:22:11.280 --> 00:22:14.280]  計算一下自己的能力
[00:22:14.280 --> 00:22:17.280]  這兩個比喻也有不同之處
[00:22:17.280 --> 00:22:21.280]  你留意下第一個比喻是說到建設
[00:22:21.280 --> 00:22:25.280]  建不建設到就涉及個人榮辱
[00:22:25.280 --> 00:22:27.280]  最多是被人笑
[00:22:27.280 --> 00:22:31.280]  你看下第二個比喻就好不同
[00:22:31.280 --> 00:22:34.280]  打仗
[00:22:34.280 --> 00:22:36.280]  場仗打不打得成
[00:22:36.280 --> 00:22:38.280]  會影響什麼
[00:22:38.280 --> 00:22:40.280]  國家安危
[00:22:40.280 --> 00:22:42.280]  死人的不是死自己
[00:22:42.280 --> 00:22:43.280]  是死別人
[00:22:43.280 --> 00:22:46.280]  好不同的層面
[00:22:46.280 --> 00:22:49.280]  如果不及早衡量拒絕
[00:22:49.280 --> 00:22:52.280]  繼續拒絕求和解的話
[00:22:52.280 --> 00:22:55.280]  究竟自己能否負擔得起
[00:22:55.280 --> 00:22:58.280]  生靈塗炭的代價
[00:22:58.280 --> 00:23:00.280]  主耶穌在說什麼
[00:23:00.280 --> 00:23:03.280]  他用這兩個比喻是說一個意思
[00:23:03.280 --> 00:23:07.280]  就是不要太過容易輕言的跟隨主
[00:23:07.280 --> 00:23:11.280]  也不要拒絕跟隨他
[00:23:11.280 --> 00:23:12.280]  那是怎樣
[00:23:12.280 --> 00:23:13.280]  又說要愛他
[00:23:13.280 --> 00:23:17.280]  但又不要拒絕
[00:23:17.280 --> 00:23:19.280]  不要輕易說愛他
[00:23:19.280 --> 00:23:20.280]  但又不要拒絕去愛他
[00:23:20.280 --> 00:23:22.280]  那是怎樣
[00:23:22.280 --> 00:23:23.280]  其實說到底
[00:23:23.280 --> 00:23:25.280]  唯一一樣就是
[00:23:25.280 --> 00:23:30.280]  叫我們認真做門徒
[00:23:30.280 --> 00:23:34.280]  近年有個潮語
[00:23:34.280 --> 00:23:36.280]  認真變什麼
[00:23:36.280 --> 00:23:38.280]  樹鳥
[00:23:38.280 --> 00:23:42.280]  人去到一定程度
[00:23:42.280 --> 00:23:44.280]  計得失是人之常情
[00:23:44.280 --> 00:23:47.280]  耶穌也是叫我們這樣計的
[00:23:47.280 --> 00:23:48.280]  沒問題的
[00:23:48.280 --> 00:23:50.280]  但為什麼這句話
[00:23:50.280 --> 00:23:52.280]  集中的是認真變樹鳥
[00:23:52.280 --> 00:23:54.280]  永遠是集中你自己輸什麼
[00:23:54.280 --> 00:23:59.280]  而不去計可以贏到什麼
[00:23:59.280 --> 00:24:01.280]  贏到的
[00:24:01.280 --> 00:24:04.280]  如果是盼望的能力
[00:24:04.280 --> 00:24:07.280]  大家又怎樣衡量呢
[00:24:07.280 --> 00:24:10.280]  有一位住伊拉克的日本醫生
[00:24:10.280 --> 00:24:12.280]  叫做廉田實
[00:24:12.280 --> 00:24:13.280]  他寫了一本書
[00:24:13.280 --> 00:24:15.280]  叫做一個巴仙的力量
[00:24:15.280 --> 00:24:17.280]  書裡面這樣說
[00:24:17.280 --> 00:24:19.280]  其中一段我覺得很有意思
[00:24:19.280 --> 00:24:22.280]  在這混亂的世界
[00:24:22.280 --> 00:24:26.280]  更需要把自己放在一邊
[00:24:26.280 --> 00:24:31.280]  奉行為別人認真付出一個巴仙的人生態度
[00:24:31.280 --> 00:24:35.280]  其實為別人付出一個巴仙
[00:24:35.280 --> 00:24:39.280]  從別人身上得到一個巴仙
[00:24:39.280 --> 00:24:41.280]  僅僅一個巴仙
[00:24:41.280 --> 00:24:43.280]  一來一往
[00:24:43.280 --> 00:24:46.280]  就能夠撫慰人心
[00:24:46.280 --> 00:24:49.280]  這種態度不是他創造的
[00:24:49.280 --> 00:24:53.280]  而是他在一個戰火不斷的國家
[00:24:53.280 --> 00:24:55.280]  他認識了兩個年輕人
[00:24:55.280 --> 00:24:57.280]  一個叫做沙布林
[00:24:57.280 --> 00:25:00.280]  一個叫做易寶拉欣
[00:25:00.280 --> 00:25:02.280]  在他身上所學到的功課
[00:25:02.280 --> 00:25:05.280]  然後他記錄在書裡面
[00:25:05.280 --> 00:25:09.280]  廉田實醫生在伊拉克當地
[00:25:09.280 --> 00:25:13.280]  在一個兒童血癌中心做註診
[00:25:13.280 --> 00:25:19.280]  廉田醫生認識了一位患了血癌五年的女孩子
[00:25:19.280 --> 00:25:21.280]  叫做沙布林
[00:25:21.280 --> 00:25:24.280]  沙布林希望別人能夠保護她
[00:25:24.280 --> 00:25:26.280]  也是很正常
[00:25:26.280 --> 00:25:28.280]  很人之常情
[00:25:28.280 --> 00:25:32.280]  沙布林得到這位廉田醫生的醫治
[00:25:32.280 --> 00:25:36.280]  因此她的血癌得到大致的痊癒
[00:25:36.280 --> 00:25:39.280]  廉田醫生多次邀請她
[00:25:39.280 --> 00:25:47.280]  希望她願意擔任血癌病童的心靈支持
[00:25:47.280 --> 00:25:49.280]  沙布林多次怨她
[00:25:49.280 --> 00:25:51.280]  她說我真的沒有信心
[00:25:51.280 --> 00:25:54.280]  能夠成為這班病童的老師
[00:25:54.280 --> 00:25:56.280]  我又什麼都不懂
[00:25:56.280 --> 00:26:01.280]  直到易寶拉欣的出現
[00:26:01.280 --> 00:26:03.280]  整件事就不同了
[00:26:03.280 --> 00:26:07.280]  易寶拉欣因為他太太患了血癌而過世
[00:26:07.280 --> 00:26:09.280]  所以患了抑鬱症
[00:26:09.280 --> 00:26:11.280]  正因為這個緣故
[00:26:11.280 --> 00:26:17.280]  她就在想會不會我擔任了血癌病房的導師
[00:26:17.280 --> 00:26:20.280]  我可以走出這個悲傷
[00:26:20.280 --> 00:26:22.280]  重新來過呢
[00:26:22.280 --> 00:26:28.280]  所以她就全心全意的去關愛這些病童
[00:26:28.280 --> 00:26:29.280]  她在那裡的工作很簡單
[00:26:29.280 --> 00:26:31.280]  就是教他們數學
[00:26:31.280 --> 00:26:32.280]  跟他們聊天
[00:26:32.280 --> 00:26:33.280]  跟他們玩
[00:26:33.280 --> 00:26:38.280]  因為這個緣故她的抑鬱症漸漸的康復
[00:26:38.280 --> 00:26:40.280]  但她不是就這樣
[00:26:40.280 --> 00:26:46.280]  當她知道有些地方有血癌的病童
[00:26:46.280 --> 00:26:47.280]  她就會去到
[00:26:47.280 --> 00:26:50.280]  不論那個地方打仗
[00:26:50.280 --> 00:26:51.280]  子彈還飛
[00:26:51.280 --> 00:26:53.280]  她會冒著生命危險
[00:26:53.280 --> 00:26:54.280]  她都會去那些地方
[00:26:54.280 --> 00:26:55.280]  去那些家庭
[00:26:55.280 --> 00:27:00.280]  希望可以帶這個小朋友去醫院接受診治
[00:27:00.280 --> 00:27:05.280]  但不是很多的父母願意讓她帶走
[00:27:05.280 --> 00:27:06.280]  為什麼呢
[00:27:06.280 --> 00:27:08.280]  因為在當地
[00:27:08.280 --> 00:27:11.280]  他們認為小朋友患了癌症
[00:27:11.280 --> 00:27:12.280]  就一定會死的
[00:27:12.280 --> 00:27:13.280]  沒得救的
[00:27:13.280 --> 00:27:16.280]  所以他們就覺得不需要浪費時間
[00:27:16.280 --> 00:27:18.280]  也不要浪費錢去做
[00:27:18.280 --> 00:27:20.280]  但你說不是吧
[00:27:20.280 --> 00:27:21.280]  自己骨肉來的
[00:27:21.280 --> 00:27:22.280]  弟兄姊妹
[00:27:22.280 --> 00:27:23.280]  我們不要
[00:27:23.280 --> 00:27:28.280]  比較難想像一個在戰亂的地方的情況
[00:27:28.280 --> 00:27:32.280]  香港人均年齡是多少歲
[00:27:32.280 --> 00:27:33.280]  最新
[00:27:33.280 --> 00:27:36.280]  男性是過了80歲
[00:27:36.280 --> 00:27:38.280]  女性是過了80歲
[00:27:38.280 --> 00:27:39.280]  平均年齡
[00:27:39.280 --> 00:27:41.280]  即是少數年齡
[00:27:41.280 --> 00:27:43.280]  但你知不知道現在多少歲
[00:27:43.280 --> 00:27:44.280]  平均少數年齡
[00:27:44.280 --> 00:27:45.280]  40歲而已
[00:27:45.280 --> 00:27:48.280]  你從他們的角度
[00:27:48.280 --> 00:27:50.280]  父母都是去到40歲
[00:27:50.280 --> 00:27:53.280]  差不多就走了
[00:27:53.280 --> 00:27:55.280]  所以他們覺得
[00:27:55.280 --> 00:27:57.280]  既然要走的
[00:27:57.280 --> 00:27:59.280]  不如留在自己身邊
[00:27:59.280 --> 00:28:00.280]  但是
[00:28:00.280 --> 00:28:02.280]  易寶拉因不是這樣想的
[00:28:02.280 --> 00:28:04.280]  他就是因為
[00:28:04.280 --> 00:28:06.280]  他的太太因為血癌而去世
[00:28:06.280 --> 00:28:08.280]  他很明白那種感受
[00:28:08.280 --> 00:28:10.280]  所以他就哭著跟他說
[00:28:10.280 --> 00:28:13.280]  當時太太離世
[00:28:13.280 --> 00:28:15.280]  他帶來有什麼影響
[00:28:15.280 --> 00:28:17.280]  告訴他們的父母
[00:28:17.280 --> 00:28:18.280]  他們的父母聽到之後
[00:28:18.280 --> 00:28:20.280]  心裏面感動
[00:28:20.280 --> 00:28:21.280]  易寶拉因說
[00:28:21.280 --> 00:28:25.280]  你給你的子女一個機會
[00:28:25.280 --> 00:28:27.280]  一個生存的機會
[00:28:27.280 --> 00:28:28.280]  可能不行
[00:28:28.280 --> 00:28:29.280]  但起碼試過
[00:28:29.280 --> 00:28:31.280]  因為這個緣故
[00:28:31.280 --> 00:28:33.280]  父母都願意
[00:28:33.280 --> 00:28:36.280]  讓易寶拉因帶走自己的子女
[00:28:36.280 --> 00:28:38.280]  去到醫院當中
[00:28:38.280 --> 00:28:39.280]  就是因為這個緣故
[00:28:39.280 --> 00:28:42.280]  沙普林深受感動
[00:28:42.280 --> 00:28:43.280]  因為易寶拉因只不過是
[00:28:43.280 --> 00:28:45.280]  在病房裏面
[00:28:45.280 --> 00:28:48.280]  他只要教數學照顧一下就可以
[00:28:48.280 --> 00:28:51.280]  但是他見到這個易寶拉因
[00:28:51.280 --> 00:28:54.280]  他竟然願意離開病房
[00:28:54.280 --> 00:28:59.280]  去尋找那些患病的小朋友
[00:28:59.280 --> 00:29:00.280]  他深受感動
[00:29:00.280 --> 00:29:02.280]  所以他就決定
[00:29:02.280 --> 00:29:04.280]  成為了易寶拉因的助手
[00:29:04.280 --> 00:29:07.280]  在病房裏面幫忙照顧小朋友
[00:29:07.280 --> 00:29:08.280]  就因為他的出現
[00:29:08.280 --> 00:29:12.280]  令到整個病房不再一樣
[00:29:12.280 --> 00:29:16.280]  因為易寶拉因的緣故
[00:29:16.280 --> 00:29:18.280]  他的照顧是很悉心
[00:29:18.280 --> 00:29:19.280]  不單止這樣
[00:29:19.280 --> 00:29:23.280]  沙普林是一個跟血癌
[00:29:23.280 --> 00:29:25.280]  搏鬥了五年
[00:29:25.280 --> 00:29:28.280]  今天整整齊齊地站在這裏
[00:29:28.280 --> 00:29:30.280]  不單止痊癒
[00:29:30.280 --> 00:29:33.280]  更加照顧那些病童
[00:29:33.280 --> 00:29:34.280]  那些父母見到
[00:29:34.280 --> 00:29:37.280]  會不會真的可以痊癒呢
[00:29:37.280 --> 00:29:39.280]  以致整個病房
[00:29:39.280 --> 00:29:43.280]  本來是充斥著失望、絕望
[00:29:43.280 --> 00:29:45.280]  和好像在等待
[00:29:45.280 --> 00:29:47.280]  但是因為沙普林的出現
[00:29:47.280 --> 00:29:52.280]  整個病房呈現了一個新的盼望
[00:29:52.280 --> 00:29:56.280]  請問我們這份盼望的能力
[00:29:56.280 --> 00:29:59.280]  能不能夠為我們今天
[00:29:59.280 --> 00:30:01.280]  黑夜已深的香港
[00:30:01.280 --> 00:30:04.280]  帶來轉化呢
[00:30:04.280 --> 00:30:06.280]  耶穌所主張的門徒
[00:30:06.280 --> 00:30:10.280]  並不只是單單要求
[00:30:10.280 --> 00:30:14.280]  個人跟他有一個好的關係就可以
[00:30:14.280 --> 00:30:17.280]  我們的主所呼召的門徒
[00:30:17.280 --> 00:30:21.280]  是要在社會扮演嚴的角色
[00:30:21.280 --> 00:30:24.280]  因此剛才大家讀的經文是未完的
[00:30:24.280 --> 00:30:31.280]  34到35節是整段經文最後的結尾
[00:30:31.280 --> 00:30:33.280]  我讀給大家聽
[00:30:33.280 --> 00:30:35.280]  嚴本是好的
[00:30:35.280 --> 00:30:37.280]  嚴若失去味
[00:30:37.280 --> 00:30:39.280]  怎能叫他咸呢
[00:30:39.280 --> 00:30:41.280]  35
[00:30:41.280 --> 00:30:46.280]  用在田裡或堆在糞裡都不合適
[00:30:46.280 --> 00:30:52.280]  只好瘟在外邊有耳可聽的就應當聽
[00:30:52.280 --> 00:30:55.280]  嚴的鹹味本身可以維持15年
[00:30:55.280 --> 00:31:01.280]  在農業上牛、馬、羊等等的出生都要食鹽
[00:31:01.280 --> 00:31:07.280]  因為鹽可以令到他們的勞動力增加20%
[00:31:07.280 --> 00:31:11.280]  土壤只要有適當的鹽分
[00:31:11.280 --> 00:31:13.280]  就能夠保持濕潤
[00:31:13.280 --> 00:31:17.280]  更有殺菌殺害蟲的功效
[00:31:17.280 --> 00:31:21.280]  但當鹽再沒味的時候
[00:31:21.280 --> 00:31:23.280]  灑下去也沒用
[00:31:23.280 --> 00:31:27.280]  所以一般都會棄置
[00:31:27.280 --> 00:31:30.280]  回看我們的社會
[00:31:30.280 --> 00:31:32.280]  社會現在充斥著腐敗
[00:31:32.280 --> 00:31:38.280]  耶穌需要我們作門徒的起來發揮鹽的功效
[00:31:38.280 --> 00:31:43.280]  但是一個門徒起來坦白說功效不大
[00:31:43.280 --> 00:31:46.280]  你想想你在包鹽裡只拿一粒鹽出來
[00:31:46.280 --> 00:31:48.280]  丟在泥土裡
[00:31:48.280 --> 00:31:50.280]  泥土會不會濕潤
[00:31:50.280 --> 00:31:52.280]  泥土會不會這樣而殺菌
[00:31:52.280 --> 00:31:53.280]  不行
[00:31:53.280 --> 00:31:58.280]  你只要伸隻手大大隻手塞進鹽包裡
[00:31:58.280 --> 00:32:01.280]  一大堆鹽灑在地上
[00:32:01.280 --> 00:32:03.280]  才有功效
[00:32:03.280 --> 00:32:06.280]  才能夠發揮影響力
[00:32:06.280 --> 00:32:10.280]  兄弟姐妹我們今天要堅持的是什麼
[00:32:10.280 --> 00:32:13.280]  是一個防護的作用
[00:32:13.280 --> 00:32:16.280]  是一個廉潔的心
[00:32:16.280 --> 00:32:20.280]  即使負責肅貪槍廉的部門
[00:32:20.280 --> 00:32:22.280]  現在受制於某個情況
[00:32:22.280 --> 00:32:26.280]  但是締造廉潔社會
[00:32:26.280 --> 00:32:30.280]  誠信人人平等的社會
[00:32:30.280 --> 00:32:33.280]  不是單靠一個組織能夠達成
[00:32:33.280 --> 00:32:37.280]  而是有賴市民齊心協助才能夠做得到
[00:32:37.280 --> 00:32:41.280]  才能夠抗衡到社會的惡
[00:32:41.280 --> 00:32:43.280]  最後
[00:32:43.280 --> 00:32:46.280]  我們要看整段經文要說的是什麼
[00:32:46.280 --> 00:32:49.280]  經文要說的並不是要說
[00:32:49.280 --> 00:32:51.280]  你達不到要求你就不可以
[00:32:51.280 --> 00:32:55.280]  你就不可以做門徒了
[00:32:55.280 --> 00:32:56.280]  不是在說這件事
[00:32:56.280 --> 00:32:58.280]  經文要說的是
[00:32:58.280 --> 00:33:02.280]  我們先坐下來想清楚
[00:33:02.280 --> 00:33:05.280]  自己是不是可以能夠
[00:33:05.280 --> 00:33:08.280]  能不能夠認真的
[00:33:08.280 --> 00:33:11.280]  認真的去作主的門徒
[00:33:11.280 --> 00:33:15.280]  和教會一同發揮炎的作用
[00:33:15.280 --> 00:33:20.280]  為這個黑夜已深的社會
[00:33:20.280 --> 00:33:23.280]  萌生根深的盼望
[00:33:23.280 --> 00:33:24.280]  我們一起禱告
